time[ms],accX[g],accY[g],accZ[g],Value 1,Value 2,Value 3
42164190,-0.627,0.034,0.837,1.015,-9.695,-15.505
42164210,-0.597,0.084,0.854,4.9,-7.315,-15.487
42164210,-0.527,0.123,0.83,2.625,3.675,-17.15
42164230,-0.483,0.158,0.801,-5.547,24.062,-17.675
42164230,-0.525,0.222,0.778,-20.72,46.497,-17.692
42164250,-0.61,0.234,0.748,-38.815,60.707,-14.787
42164250,-0.684,0.323,0.781,-54.547,69.58,-19.897
42164260,-0.869,0.254,0.768,-73.535,55.107,-22.347
42164270,-0.87,0.189,0.716,-85.242,31.885,-26.215
42164280,-0.841,0.164,0.712,-85.645,3.307,-34.965
42164290,-0.84,0.138,0.714,-81.707,-25.165,-42.315
42164300,-0.82,0.063,0.678,-73.377,-54.53,-44.467
42164310,-0.668,0.057,0.705,-58.572,-76.247,-45.132
42164320,-0.563,0.114,0.798,-45.57,-86.222,-46.34
42164330,-0.513,0.17,0.881,-38.465,-86.152,-40.775
42164340,-0.434,0.22,0.95,-41.492,-75.635,-33.617
42164350,-0.443,0.177,0.919,-52.972,-60.76,-25.077
42164360,-0.529,0.015,0.886,-59.167,-48.912,-14.542
42164370,-0.527,-0.172,0.899,-47.635,-41.352,-5.022
42164380,-0.513,-0.188,1.013,-25.742,-30.957,3.29
42164390,-0.59,-0.067,1.064,-6.16,-17.412,4.707
42164400,-0.76,-0.063,1.055,-2.327,-21.962,-4.287
42164410,-0.661,-0.071,0.986,-1.155,-37.31,-20.02
42164420,-0.559,-0.005,0.981,-0.402,-51.52,-31.622
42164430,-0.54,0.02,0.959,-6.212,-60.55,-38.08
42164440,-0.497,0.023,0.938,-14.157,-66.885,-43.295
42164450,-0.363,0.064,0.933,-24.727,-66.447,-47.197
42164460,-0.356,0.04,0.894,-38.675,-58.922,-46.847
42164470,-0.394,0.001,0.891,-50.137,-54.442,-42.665
42164480,-0.438,-0.085,0.854,-56.595,-53.76,-38.36
42164490,-0.439,-0.16,0.835,-52.447,-58.747,-32.497
42164500,-0.428,-0.123,0.878,-43.4,-62.002,-26.267
42164510,-0.435,-0.087,0.906,-41.475,-62.65,-25.322
42164520,-0.437,-0.123,0.901,-44.485,-60.41,-30.1
42164530,-0.436,-0.172,0.893,-43.977,-58.905,-35.892
42164540,-0.412,-0.18,0.898,-37.747,-59.675,-38.762
42164550,-0.413,-0.187,0.917,-30.712,-62.615,-37.415
42164560,-0.433,-0.212,0.879,-22.837,-71.365,-37.712
42164570,-0.268,-0.138,0.873,-14.945,-80.815,-42.63
42164580,-0.088,-0.07,0.885,-18.9,-74.865,-42.332
42164580,-0.12,-0.108,0.873,-29.225,-54.302,-31.29
42164600,-0.132,-0.135,0.85,-36.785,-28.7,-20.737
42164600,-0.246,-0.149,0.837,-44.607,-7.665,-10.377
42164620,-0.241,-0.182,0.867,-49.087,8.295,0.577
42164620,-0.312,-0.223,0.813,-51.415,21.035,9.327
42164640,-0.446,-0.176,0.806,-51.345,28.297,13.247
42164640,-0.577,-0.147,0.776,-53.865,26.285,12.775
42164650,-0.63,-0.222,0.69,-53.707,15.767,8.067
42164660,-0.55,-0.26,0.709,-46.357,5.215,-4.165
42164670,-0.596,-0.25,0.756,-40.845,-6.79,-16.922
42164680,-0.582,-0.269,0.902,-38.15,-18.707,-30.52
42164690,-0.609,-0.335,1.058,-38.605,-34.422,-35.77
42164700,-0.542,-0.376,1.171,-41.947,-50.785,-35.647
42164710,-0.526,-0.361,1.281,-49.07,-67.2,-27.947
42164720,-0.308,-0.347,1.225,-62.3,-75.53,-26.46
42164730,-0.36,-0.532,1.121,-71.137,-79.765,-27.107
42164740,-0.214,-0.411,1.062,-72.73,-85.61,-35.507
42164750,0.008,-0.562,0.845,-58.117,-83.965,-30.012
42164760,-0.156,-0.185,0.939,-37.695,-69.982,-26.285
42164770,-0.233,-0.251,0.801,-43.032,-71.242,-15.26
42164780,-0.117,-0.244,0.724,-40.95,-70.525,-20.947
42164790,-0.083,-0.197,0.761,-38.745,-71.155,-29.417
42164800,0.016,-0.288,0.802,-40.512,-69.335,-31.902
42164810,0.074,-0.331,0.809,-41.282,-57.522,-30.152
42164820,-0.062,-0.333,0.815,-37.73,-42.717,-19.897
42164830,-0.122,-0.359,0.794,-33.022,-32.865,-12.67
42164840,-0.138,-0.337,0.785,-26.372,-25.882,-7.35
42164850,-0.187,-0.358,0.794,-22.89,-18.812,-3.08
42164860,-0.193,-0.381,0.838,-21.542,-11.13,-1.067
42164870,-0.208,-0.432,0.865,-22.61,-5.162,-0.122
42164880,-0.191,-0.462,0.909,-22.47,-2.607,0.752
42164890,-0.138,-0.436,0.936,-22.505,-0.892,0.542
42164900,-0.118,-0.432,0.917,-26.005,2.082,-0.262
42164910,-0.097,-0.439,0.931,-27.125,5.285,-1.802
42164920,-0.079,-0.473,0.884,-29.61,5.092,-3.727
42164920,-0.03,-0.466,0.808,-30.397,7.752,-6.965
42164940,-0.142,-0.438,0.804,-24.412,12.162,-3.797
42164940,-0.129,-0.45,0.772,-21.49,13.405,-2.345
42164960,-0.115,-0.429,0.807,-15.837,18.042,0.857
42164960,-0.239,-0.437,0.851,-10.482,22.487,4.322
42164980,-0.306,-0.474,0.858,-6.457,18.76,5.285
42164980,-0.274,-0.457,0.846,0.14,10.5,6.58
42165000,-0.258,-0.401,0.872,4.042,8.26,6.037
42165000,-0.269,-0.427,0.876,2.712,6.177,4.392
42165010,-0.2,-0.426,0.894,2.467,6.055,1.487
42165020,-0.23,-0.416,0.906,1.872,7.665,0.56
42165030,-0.264,-0.429,0.9,1.365,8.102,0.455
42165040,-0.257,-0.443,0.905,2.345,5.145,0.122
42165050,-0.25,-0.503,0.886,3.78,1.312,-0.227
42165060,-0.218,-0.53,0.922,9.817,-2.24,0.455
42165070,-0.248,-0.552,0.889,12.985,-6.965,-0.122
42165080,-0.222,-0.566,0.83,18.97,-15.19,-4.795
42165090,-0.054,-0.575,0.799,28.682,-17.937,-8.75
42165100,-0.049,-0.575,0.784,35.857,-8.505,-6.527
42165110,-0.076,-0.529,0.781,40.547,6.825,-12.477
42165120,-0.139,-0.502,0.793,43.802,18.095,-20.282
42165130,-0.136,-0.499,0.791,42.805,24.85,-24.605
42165140,-0.198,-0.491,0.821,38.517,30.047,-24.307
42165150,-0.225,-0.511,0.833,33.092,35.647,-27.842
42165160,-0.343,-0.575,0.817,27.405,30.03,-35.402
42165170,-0.236,-0.487,0.836,26.127,21.227,-42.42
42165180,-0.182,-0.438,0.832,24.937,27.615,-53.935
42165190,-0.267,-0.419,0.786,24.307,34.982,-60.882
42165200,-0.286,-0.376,0.77,28.98,38.972,-67.707
42165210,-0.302,-0.34,0.763,34.23,38.447,-71.907
42165220,-0.357,-0.323,0.748,37.852,32.515,-73.605
42165230,-0.351,-0.281,0.772,41.51,22.785,-72.467
42165240,-0.335,-0.242,0.792,38.797,11.287,-67.13
42165250,-0.347,-0.216,0.789,28.892,0.875,-58.94
42165260,-0.299,-0.178,0.848,17.447,-3.062,-55.632
42165270,-0.291,-0.16,0.847,1.295,-2.135,-50.907
42165280,-0.256,-0.188,0.825,-9.712,2.187,-48.177
42165290,-0.219,-0.223,0.823,-16.45,11.602,-43.33
42165300,-0.18,-0.303,0.868,-14.35,25.077,-34.912
42165310,-0.139,-0.382,0.88,-0.402,46.392,-22.68
42165320,-0.215,-0.351,0.91,18.847,64.032,-9.59
42165330,-0.405,-0.208,0.979,29.435,70,0.945
42165330,-0.426,-0.115,0.927,24.255,60.567,5.862
42165340,-0.414,-0.148,0.883,8.312,35.647,9.1
42165350,-0.12,-0.337,0.921,0.175,24.832,9.467
42165360,-0.001,-0.345,0.977,8.767,37.31,5.565
42165370,-0.1,-0.347,1.105,21.402,52.5,8.085
42165380,-0.296,-0.388,1.225,29.785,61.005,9.257
42165390,-0.4,-0.371,1.222,31.552,53.882,6.842
42165400,-0.443,-0.338,1.155,26.915,42.122,1.645
42165410,-0.418,-0.291,1.046,23.852,32.462,-3.605
42165420,-0.421,-0.196,0.981,20.597,27.527,-5.355
42165430,-0.451,-0.182,0.914,12.687,23.52,-3.78
42165440,-0.447,-0.23,0.867,6.23,17.867,-3.342
42165450,-0.411,-0.272,0.855,3.622,11.707,-3.412
42165460,-0.391,-0.289,0.856,3.027,7.297,-1.557
42165470,-0.361,-0.285,0.9,3.727,4.515,-0.297
42165480,-0.348,-0.336,0.925,3.01,2.712,0.682
42165490,-0.318,-0.369,0.93,3.22,0.927,-0.087
42165500,-0.298,-0.38,0.907,3.657,0.63,-0.752
42165510,-0.305,-0.374,0.868,5.827,1.12,0.962
42165520,-0.317,-0.347,0.836,8.942,0.49,3.867
42165530,-0.293,-0.354,0.796,11.935,-0.787,7.98
42165540,-0.28,-0.366,0.779,17.92,-1.732,13.842
42165550,-0.228,-0.372,0.774,25.76,-1.365,21.647
42165560,-0.141,-0.315,0.816,31.745,2.887,28.595
42165570,-0.094,-0.385,0.802,36.19,14.49,38.097
42165580,-0.177,-0.194,0.843,39.252,25.252,43.505
42165590,-0.085,-0.298,0.723,37.31,39.41,46.375
42165600,-0.251,-0.426,0.669,48.195,52.92,69.037
42165610,-0.548,-0.33,0.699,72.362,51.31,97.685
42165620,-0.451,-0.164,0.818,96.11,48.265,102.497
42165630,-0.499,-0.074,0.915,96.232,46.427,104.282
42165640,-0.704,0.032,0.99,68.967,37.852,96.617
42165650,-0.849,-0.107,0.97,30.397,13.597,75.512
42165660,-0.557,-0.281,0.891,14.735,-5.145,51.485
42165670,-0.461,-0.171,0.997,21.822,-7.91,42.857
42165670,-0.596,-0.108,1.097,24.5,-8.872,50.68
42165690,-0.595,-0.159,1.12,25.725,-13.457,50.207
42165690,-0.479,-0.169,1.06,27.457,-19.425,45.692
42165710,-0.389,-0.08,1.025,27.492,-18.76,40.88
42165710,-0.414,-0.08,1,21.367,-19.407,37.677
42165730,-0.307,-0.073,0.982,13.825,-21.455,30.415
42165730,-0.23,-0.075,0.971,7.017,-13.545,23.957
42165750,-0.328,-0.079,0.932,0.787,-0.297,19.967
42165750,-0.453,-0.095,0.888,-4.305,6.405,16.205
42165760,-0.522,-0.135,0.849,-6.457,2.432,13.457
42165770,-0.563,-0.16,0.863,-3.937,-8.12,12.127
42165780,-0.586,-0.157,0.882,-0.122,-20.212,12.88
42165790,-0.644,-0.143,0.884,1.487,-33.46,13.422
42165800,-0.713,-0.159,0.891,1.067,-52.605,13.387
42165810,-0.721,-0.282,0.72,-2.94,-76.107,10.85
42165820,-0.296,-0.18,0.667,7.507,-93.065,13.79
42165830,-0.291,-0.083,0.632,22.417,-101.832,28.35
42165840,-0.166,-0.087,0.57,28.682,-101.202,31.29
42165850,0.141,0.063,0.802,32.952,-88.077,24.22
42165860,0.28,0.145,1.046,8.942,-29.172,16.327
42165870,-0.522,-0.03,1.077,-14.315,26.232,13.125
42165880,-0.798,-0.094,1.204,-13.177,35.787,-1.61
42165890,-0.951,-0.201,1.21,-15.137,22.802,-5.477
42165900,-1.174,-0.394,1.052,-12.25,-9.695,-18.795
42165910,-1.014,-0.443,0.744,1.872,-53.025,-39.672
42165920,-0.995,-0.332,0.517,17.132,-93.397,-55.895
42165930,-1.051,-0.351,0.395,31.972,-133.455,-58.24
42165940,-0.762,-0.359,0.489,51.73,-170.765,-55.457
42165950,-0.443,-0.243,0.803,69.86,-194.565,-50.137
42165960,-0.106,-0.017,1.183,71.26,-198.187,-45.29
42165970,0.079,0.018,1.382,50.26,-181.877,-33.6
42165980,-0.212,-0.166,1.337,21.245,-171.255,-28.472
42165990,0.116,-0.061,1.074,14.717,-188.107,-45.482
42166000,0.441,0.018,0.732,11.83,-167.947,-29.102
42166010,-0.513,-0.305,0.756,-5.547,-141.785,-17.272
42166010,0.204,-0.075,0.678,27.72,-186.112,-43.925
42166030,1.257,0.41,0.885,50.015,-142.397,-39.007
42166030,0.302,0.153,1.103,11.812,-64.417,-18.077
42166050,0.166,-0.245,0.923,7.332,-66.605,-34.107
42166050,0.96,0.24,1.032,37.24,-68.162,-57.662
42166070,0.56,0.228,1.117,20.93,-25.847,-41.685
42166070,0.087,-0.049,1.177,-0.682,-0.7,-27.16
42166080,0.094,-0.045,1.258,-2.152,-6.685,-26.512
42166090,0.151,0.026,1.268,-8.05,-12.425,-23.992
42166100,0.062,0.016,1.12,-24.342,-6.422,-18.06
42166110,-0.092,-0.118,0.948,-37.397,-3.937,-13.807
42166120,-0.11,-0.22,0.867,-34.037,-10.64,-10.727
42166130,-0.045,-0.197,0.864,-20.475,-19.967,-11.095
42166140,0.052,-0.048,0.993,-12.985,-27.982,-5.845
42166150,-0.009,-0.105,1.072,-14.56,-39.637,2.957
42166160,0.134,-0.029,1.096,-14.245,-43.925,0.595
42166170,0.22,-0.011,1.121,-18.007,-40.145,-1.155
42166180,0.215,-0.052,1.123,-18.672,-35.017,0.192
42166190,0.361,-0.027,1.091,-13.265,-27.72,-0.56
42166200,0.49,0.006,1.032,-5.617,-11.445,-0.577
42166210,0.518,0.043,0.928,1.505,14.087,1.54
42166220,0.436,0.037,0.791,9.695,41.79,5.46
42166230,0.36,0.03,0.713,22.312,68.705,8.575
42166240,0.176,0.055,0.714,33.547,88.462,11.795
42166250,-0.035,0.07,0.821,37.625,95.76,13.387
42166260,-0.159,-0.04,0.918,34.51,90.3,11.602
42166270,-0.224,-0.126,1.033,36.067,76.037,5.827
42166280,-0.299,-0.107,1.135,41.037,54.862,-0.437
42166290,-0.291,-0.029,1.199,43.312,29.592,-6.09
42166300,-0.237,0.059,1.212,35.052,2.817,-10.955
42166310,-0.189,0.1,1.148,17.657,-17.972,-18.095
42166320,-0.08,0.052,1.063,0.227,-29.995,-25.48
42166330,0.135,-0.09,0.959,-8.225,-24.99,-22.365
42166340,0.221,-0.16,0.912,0.14,1.102,-4.515
42166350,0.083,-0.152,0.921,18.48,34.387,15.417
42166360,-0.013,-0.097,0.947,37.135,65.065,28.595
42166370,-0.082,-0.073,0.982,51.712,84.402,36.522
42166380,-0.254,0.02,0.995,65.135,94.097,40.267
42166390,-0.329,0.071,0.987,73.622,91.28,37.222
42166400,-0.343,0.134,0.97,77.42,80.29,33.705
42166410,-0.349,0.23,0.986,74.375,65.03,29.715
42166420,-0.349,0.286,0.976,61.652,48.23,25.567
42166420,-0.32,0.291,0.956,43.75,32.532,19.232
42166440,-0.271,0.265,0.932,23.625,20.457,12.722
42166440,-0.233,0.234,0.916,4.742,11.077,8.977
42166460,-0.192,0.191,0.904,-11.305,3.237,6.72
42166460,-0.15,0.161,0.903,-24.622,-2.397,7.087
42166480,-0.146,0.159,0.906,-36.89,-5.582,9.59
42166480,-0.126,0.166,0.929,-48.755,-7.49,9.8
42166500,-0.122,0.167,0.954,-61.005,-9.117,8.592
42166500,-0.103,0.142,0.953,-73.902,-11.462,8.155
42166510,-0.055,0.106,0.941,-87.395,-11.865,9.222
42166520,-0.005,0.029,0.938,-98.017,-8.172,13.002
42166530,0.013,-0.051,0.931,-102.585,0.42,21.385
42166540,0,-0.153,0.935,-99.645,11.76,34.667
42166550,-0.069,-0.254,0.911,-91.385,22.645,47.022
42166560,-0.116,-0.341,0.887,-77.315,32.375,53.777
42166570,-0.134,-0.409,0.923,-57.785,39.9,59.045
42166580,-0.123,-0.414,0.979,-35.35,47.372,63.035
42166590,-0.119,-0.403,0.997,-17.097,55.142,67.27
42166600,-0.122,-0.377,1.015,-0.927,63.525,69.37
42166610,-0.146,-0.321,1.052,12.512,70.28,72.012
42166620,-0.225,-0.224,1.113,17.29,71.977,70.367
42166630,-0.343,-0.13,1.149,9.24,65.03,64.032
42166640,-0.409,-0.082,1.154,-9.817,46.13,56.035
42166650,-0.394,-0.066,1.13,-32.462,20.212,50.19
42166660,-0.345,-0.106,1.053,-52.605,-3.552,48.282
42166670,-0.271,-0.233,0.934,-62.79,-20.475,51.135
42166680,-0.106,-0.419,0.909,-53.83,-25.007,58.152
42166690,-0.051,-0.475,0.913,-26.04,-15.225,72.467
42166700,-0.114,-0.302,1.04,2.957,-4.27,73.815
42166710,-0.182,-0.315,1.013,14.28,-2.485,73.342
42166720,-0.104,-0.278,1.051,23.432,0.227,67.462
42166730,-0.194,-0.29,1.008,11.812,-3.43,65.1
42166740,-0.113,-0.374,0.996,2.362,-7.612,52.412
42166750,-0.048,-0.5,0.974,-12.74,-7.21,26.075
42166760,-0.047,-0.589,0.997,-27.23,-11.935,-4.777
42166760,-0.007,-0.612,0.98,-32.795,-12.197,-23.52
42166780,-0.016,-0.501,1.02,-36.627,-7.455,-32.917
42166780,-0.127,-0.475,0.946,-47.232,-1.382,-38.395
42166800,-0.244,-0.491,0.889,-58.467,-0.875,-46.725
42166800,-0.376,-0.498,0.825,-67.585,-22.767,-67.917
42166820,-0.065,-0.49,0.774,-71.54,-53.13,-95.847
42166820,0.126,-0.309,0.766,-73.85,-57.33,-109.83
42166830,0.221,-0.122,0.74,-86.397,-44.607,-121.747
42166840,0.316,-0.134,0.628,-105.385,-18.812,-128.817
42166850,0.351,-0.2,0.494,-114.73,14.822,-127.295
42166860,0.233,-0.128,0.456,-110.67,52.85,-120.207
42166870,0.002,-0.035,0.51,-100.415,83.772,-109.637
42166880,-0.176,-0.052,0.527,-87.465,98.035,-94.972
42166890,-0.306,-0.032,0.582,-75.495,103.442,-80.01
42166900,-0.499,-0.02,0.702,-67.952,105.542,-72.642
42166910,-0.707,-0.106,0.747,-60.777,98.84,-72.117
42166920,-0.851,-0.133,0.791,-48.562,83.475,-75.162
42166930,-0.945,-0.232,0.898,-34.65,58.695,-77.717
42166940,-0.979,-0.291,0.958,-6.562,27.632,-67.637
42166950,-0.908,-0.166,1.091,19.232,-2.712,-52.727
42166960,-0.767,-0.081,1.155,29.207,-19.057,-38.045
42166970,-0.623,-0.087,1.196,26.652,-19.74,-25.795
42166980,-0.577,-0.158,1.153,17.622,-13.947,-14.735
42166990,-0.525,-0.254,1.106,13.335,-9.625,-5.407
42167000,-0.556,-0.295,1.091,15.89,-10.08,0.84
42167010,-0.49,-0.317,1.072,21.052,-18.025,0.612
42167020,-0.418,-0.312,1.072,31.762,-27.422,-1.33
42167030,-0.333,-0.321,1.039,42.402,-38.797,2.765
42167040,-0.21,-0.292,1.041,51.87,-44.415,7.927
42167050,-0.107,-0.262,1.045,55.072,-39.567,11.322
42167060,-0.066,-0.247,1.035,52.237,-26.722,13.492
42167070,-0.057,-0.213,1.041,46.077,-11.637,13.597
42167080,-0.136,-0.169,1.021,34.37,-0.507,12.845
42167090,-0.246,-0.177,0.986,20.16,-1.522,12.32
42167100,-0.31,-0.18,0.971,12.145,-15.785,10.902
42167110,-0.357,-0.132,0.982,6.247,-39.69,8.452
42167120,-0.256,-0.118,0.939,-0.525,-66.202,4.41
42167130,-0.127,-0.085,0.926,-7.192,-79.747,3.29
42167140,-0.104,-0.108,0.907,-15.225,-83.335,7.087
42167150,-0.046,-0.108,0.926,-23.782,-75.565,7.262
42167160,-0.048,-0.102,0.934,-36.452,-62.527,5.512
42167170,-0.076,-0.106,0.989,-55.212,-50.242,0.017
42167170,-0.055,-0.208,1.036,-75.04,-41.51,-4.777
42167190,0.053,-0.42,1.019,-82.967,-32.795,-6.58
42167190,0.077,-0.494,1.065,-74.112,-19.25,-6.982
42167210,-0.071,-0.437,1.111,-61.145,-10.045,-4.007
42167210,-0.143,-0.367,1.1,-54.757,-10.517,-0.997
42167230,-0.167,-0.337,1.026,-61.425,-15.575,0.752
42167230,-0.202,-0.34,0.94,-74.9,-21.42,0.647
42167250,-0.18,-0.37,0.879,-88.882,-24.482,-1.68
42167250,-0.175,-0.459,0.798,-101.675,-24.29,-5.32
42167260,-0.262,-0.577,0.747,-105.035,-26.215,-7.787
42167270,-0.21,-0.501,0.744,-97.44,-35.087,-11.322
42167280,-0.139,-0.583,0.807,-96.985,-39.497,-7.35
42167290,-0.176,-0.718,0.801,-89.985,-40.18,-6.247
42167300,-0.15,-0.655,0.863,-77.245,-41.947,-8.19
42167310,-0.12,-0.543,0.886,-71.767,-44.362,-10.57
42167320,-0.066,-0.525,0.842,-74.935,-44.94,-12.092
42167330,-0.081,-0.55,0.8,-78.557,-43.75,-12.04
42167340,-0.096,-0.611,0.76,-75.337,-44.922,-11.34
42167350,-0.083,-0.625,0.759,-66.29,-47.477,-8.505
42167360,-0.073,-0.63,0.765,-57.487,-48.702,-7
42167370,0.001,-0.598,0.791,-47.705,-46.392,-6.475
42167380,0.038,-0.54,0.828,-43.417,-39.76,-5.985
42167390,0.032,-0.534,0.819,-47.705,-30.852,-6.405
42167400,0.045,-0.574,0.77,-53.812,-22.505,-8.382
42167410,-0.019,-0.62,0.741,-55.44,-15.12,-10.797
42167420,-0.097,-0.649,0.727,-51.537,-14.42,-14.997
42167430,-0.113,-0.628,0.798,-45.465,-22.032,-17.85
42167440,-0.11,-0.657,0.793,-45.972,-33.6,-20.282
42167450,-0.098,-0.699,0.785,-44.572,-43.872,-22.295
42167460,-0.033,-0.733,0.775,-39.62,-51.747,-22.785
42167470,0.025,-0.706,0.774,-34.405,-53.445,-22.382
42167480,0.079,-0.68,0.738,-32.742,-48.982,-21.612
42167490,0.151,-0.711,0.716,-31.185,-39.147,-20.615
42167500,0.317,-0.643,0.731,-29.75,-21.63,-16.887
42167510,0.272,-0.612,0.769,-35.192,3.92,-9.275
42167510,0.24,-0.584,0.841,-44.817,29.277,-4.532
42167530,0.139,-0.61,0.849,-59.29,46.077,-1.557
42167530,-0.048,-0.791,0.802,-64.907,45.99,-0.56
42167550,-0.087,-0.835,0.761,-49.35,25.935,-1.12
42167550,-0.025,-0.718,0.715,-30.52,4.427,-4.305
42167570,0.03,-0.676,0.66,-18.462,-9.275,-8.715
42167570,-0.074,-0.666,0.636,-11.217,-17.482,-12.075
42167580,-0.035,-0.645,0.627,-4.725,-29.54,-20.002
42167590,-0.009,-0.661,0.616,-0.087,-40.897,-23.677
42167600,-0.008,-0.661,0.609,4.27,-50.102,-23.852
42167610,0.009,-0.643,0.616,9.782,-58.222,-23.17
42167620,0.044,-0.628,0.628,13.772,-63.017,-22.715
42167630,0.127,-0.611,0.635,14.087,-61.6,-22.995
42167640,0.225,-0.595,0.636,10.482,-51.24,-20.982
42167650,0.24,-0.596,0.648,4.707,-31.745,-14.035
42167660,0.14,-0.625,0.649,-2.94,-13.265,-8.19
42167670,0.08,-0.646,0.649,-9.292,-0.77,-5.215
42167680,0.041,-0.593,0.688,-13.037,5.565,-2.642
42167690,-0.029,-0.635,0.688,-17.01,2.957,0.367
42167700,0.002,-0.683,0.679,-17.15,-2.52,-1.05
42167710,0.047,-0.69,0.699,-15.382,-6.125,-3.85
42167720,0.105,-0.661,0.724,-14.21,-6.667,-7.192
42167730,0.102,-0.674,0.767,-15.032,-6.79,-7.472
42167740,0.125,-0.742,0.793,-14.735,-8.032,-5.215
42167750,0.278,-0.781,0.804,-12.372,-3.867,-2.817
42167760,0.353,-0.714,0.857,-13.965,13.142,-2.415
42167770,0.232,-0.762,0.871,-24.08,31.71,-4.305
42167780,0.144,-0.814,0.853,-32.655,39.025,-7.245
42167790,0.181,-0.806,0.851,-38.01,37.695,-11.602
42167800,0.229,-0.762,0.841,-46.637,36.277,-16.485
42167810,0.315,-0.816,0.787,-59.867,44.292,-22.872
42167820,0.324,-0.764,0.771,-68.827,59.465,-29.697
42167830,0.258,-0.808,0.71,-82.495,74.252,-39.917
42167840,0.165,-0.85,0.65,-89.582,83.387,-48.475
42167850,0.186,-0.855,0.596,-89.967,87.01,-58.957
42167860,0.248,-0.824,0.543,-86.467,92.207,-67.305
42167870,0.23,-0.754,0.516,-84.612,101.867,-64.592
42167880,0.213,-0.719,0.509,-82.932,113.225,-62.965
42167890,0.247,-0.731,0.469,-82.18,125.65,-60.655
42167900,0.3,-0.689,0.45,-82.407,143.062,-51.677
42167910,0.309,-0.614,0.457,-87.395,169.925,-40.092
42167920,0.209,-0.624,0.437,-98.385,199.867,-28.857
42167920,0.014,-0.663,0.408,-109.235,220.797,-24.027
42167940,-0.17,-0.697,0.388,-116.515,225.61,-23.152
42167940,-0.307,-0.743,0.36,-118.562,212.082,-24.325
42167960,-0.413,-0.788,0.34,-114.065,185.36,-28.665
42167960,-0.463,-0.815,0.326,-104.545,150.867,-33.337
42167980,-0.461,-0.822,0.333,-91.122,112.84,-37.257
42167980,-0.435,-0.848,0.334,-78.837,78.277,-41.51
42168000,-0.405,-0.895,0.323,-63,48.965,-43.277
42168000,-0.357,-0.926,0.329,-38.517,23.065,-36.767
42168010,-0.203,-0.94,0.362,-11.935,10.22,-25.707
42168020,-0.16,-0.924,0.402,9.695,12.652,-15.697
42168030,-0.133,-0.885,0.464,25.795,22.96,-10.027
42168040,-0.121,-0.872,0.491,33.11,35.332,-6.037
