time[ms],accX[g],accY[g],accZ[g],Value 1,Value 2,Value 3
48916040,-0.245,-0.078,0.909,-35.98,-25.445,32.707
48916050,-0.299,-0.131,0.93,-37.275,-25.812,28.157
48916060,-0.31,-0.177,0.948,-34.3,-29.225,23.345
48916070,-0.35,-0.194,0.981,-30.117,-35.752,18.83
48916080,-0.38,-0.204,1.024,-25.55,-46.672,13.265
48916090,-0.367,-0.199,1.034,-20.02,-58.38,9.695
48916100,-0.3,-0.208,1.028,-15.715,-66.972,8.89
48916110,-0.264,-0.179,1.04,-13.23,-69.177,9.992
48916120,-0.214,-0.136,1.059,-16.082,-65.607,10.115
48916130,-0.24,-0.115,1.026,-23.275,-58.397,10.867
48916140,-0.284,-0.122,1.012,-40.162,-57.26,12.74
48916150,-0.16,-0.144,0.935,-52.937,-51.852,20.09
48916160,-0.209,-0.149,0.918,-55.282,-41.562,28.752
48916170,-0.275,-0.151,0.899,-57.365,-31.605,32.69
48916180,-0.306,-0.164,0.917,-54.32,-24.447,33.81
48916190,-0.355,-0.208,0.979,-46.742,-25.322,31.307
48916200,-0.259,-0.22,0.951,-35.052,-29.872,27.265
48916210,-0.259,-0.143,0.995,-22.592,-29.802,24.797
48916220,-0.256,-0.068,1.046,-21.315,-29.592,22.26
48916230,-0.274,-0.121,1.034,-28.525,-31.465,27.037
48916240,-0.259,-0.177,1.022,-30.222,-32.462,25.952
48916250,-0.232,-0.183,1.022,-26.215,-31.622,28
48916260,-0.28,-0.23,1.017,-26.285,-28.175,31.272
48916260,-0.344,-0.233,1.02,-30.012,-26.95,25.06
48916280,-0.314,-0.212,0.982,-34.422,-29.575,19.075
48916280,-0.331,-0.233,0.974,-38.745,-32.357,14.595
48916290,-0.316,-0.283,0.934,-40.442,-35.875,10.43
48916300,-0.313,-0.291,0.924,-37.572,-38.465,6.422
48916310,-0.309,-0.299,0.906,-33.215,-42.07,3.377
48916320,-0.289,-0.301,0.884,-27.51,-45.167,1.627
48916330,-0.291,-0.303,0.889,-21.997,-49.087,-1.085
48916340,-0.181,-0.274,0.855,-20.737,-48.93,-7.7
48916350,-0.151,-0.243,0.843,-22.96,-42.14,-14.367
48916360,-0.118,-0.198,0.826,-23.695,-32.847,-18.515
48916370,-0.105,-0.173,0.786,-26.442,-21.98,-16.94
48916380,-0.197,-0.262,0.84,-32.742,-10.237,-11.287
48916390,-0.285,-0.314,0.922,-30.66,-12.127,-10.15
48916400,-0.249,-0.305,0.927,-14.21,-25.83,-9.59
48916410,-0.138,-0.238,0.917,0.315,-32.935,-11.917
48916420,-0.207,-0.172,0.937,3.832,-32.97,-13.79
48916430,-0.026,-0.214,0.968,-1.662,-27.737,-17.325
48916440,-0.21,-0.381,0.985,-1.452,-14.717,-8.575
48916450,-0.221,-0.265,1.065,11.217,-23.852,-13.632
48916460,-0.185,-0.301,1.06,17.78,-40.442,-13.457
48916470,-0.059,-0.238,0.998,24.377,-53.602,-14.665
48916480,-0.071,-0.196,1.03,21.367,-53.935,-15.522
48916490,-0.079,-0.245,0.999,20.072,-54.005,-15.172
48916500,0.007,-0.224,0.95,24.255,-52.92,-16.17
48916510,0.021,-0.184,0.942,25.742,-47.775,-12.267
48916520,-0.022,-0.155,0.938,24.325,-42.595,-8.382
48916530,0.051,-0.133,0.882,22.837,-40.6,-4.83
48916540,0.108,-0.116,0.824,18.62,-33.04,0.297
48916550,0.078,-0.118,0.817,11.357,-20.422,5.547
48916560,0.059,-0.147,0.806,1.05,-8.312,9.327
48916570,0.048,-0.247,0.855,-4.847,5.67,13.912
48916580,-0.064,-0.248,0.905,7.56,17.412,20.597
48916580,-0.118,-0.205,1.014,20.842,21.56,25.147
48916600,-0.216,-0.223,1.002,24.307,18.935,29.435
48916600,-0.176,-0.191,0.977,31.552,21.262,30.502
48916620,-0.213,-0.184,1.037,35.21,25.252,24.412
48916620,-0.207,-0.191,1.004,35.21,25.602,22.715
48916640,-0.216,-0.169,0.976,36.347,27.685,24.062
48916640,-0.265,-0.127,0.98,34.86,26.985,22.067
48916660,-0.315,-0.126,0.985,32.427,20.23,19.18
48916660,-0.282,-0.143,0.936,32.427,10.115,13.107
48916670,-0.199,-0.112,0.916,36.61,1.522,3.762
48916680,-0.228,-0.117,0.933,40.337,-4.917,5.057
48916690,-0.264,-0.105,0.954,44.905,-15.802,5.32
48916700,-0.226,-0.082,0.957,48.037,-29.47,1.19
48916710,-0.117,-0.049,0.95,48.982,-39.2,-1.435
48916720,-0.077,-0.014,0.978,46.217,-41.79,-2.45
48916730,-0.055,-0.002,1.007,40.372,-41.982,-4.882
48916740,0.011,-0.03,0.99,35.245,-38.43,-4.777
48916750,0.031,-0.034,1.014,30.415,-29.715,-1.155
48916760,-0.02,-0.032,1.029,23.345,-20.667,0.262
48916770,0.066,-0.028,1.004,17.01,-9.852,-1.207
48916780,0.062,-0.033,1.03,8.487,8.732,-0.035
48916790,-0.027,-0.048,1.052,-2.905,24.535,0.542
48916800,-0.068,-0.088,1.058,-9.117,31.745,3.062
48916810,-0.088,-0.11,1.034,-12.127,31.482,4.917
48916820,-0.117,-0.104,1.022,-12.162,27.107,5.617
48916830,-0.091,-0.068,1.015,-9.835,20.93,5.985
48916840,-0.054,-0.073,1,-9.677,18.847,5.617
48916850,-0.002,-0.07,0.972,-7.385,21.822,4.76
48916860,0.037,0.003,0.973,-7.175,31.99,7.56
48916870,0,-0.021,0.928,-12.652,43.155,14.157
48916880,0.081,-0.026,0.868,-14.665,59.622,8.505
48916890,0.13,-0.027,0.871,-17.15,85.995,10.185
48916900,-0.073,0.011,0.955,-19.95,113.872,15.872
48916910,-0.268,-0.055,0.998,-29.067,117.372,11.497
48916920,-0.216,-0.079,0.959,-37.205,113.627,5.635
48916930,-0.27,-0.093,0.945,-36.522,107.082,4.935
48916940,-0.403,-0.057,0.939,-38.762,100.345,0.577
48916950,-0.658,-0.046,0.977,-48.982,73.955,-7.157
48916960,-0.421,-0.147,0.855,-50.715,38.832,-18.445
48916960,-0.263,-0.213,0.864,-37.345,21.7,-25.357
48916980,-0.276,-0.143,0.902,-30.38,19.582,-24.937
48916980,-0.334,-0.157,0.914,-26.617,21.717,-18.795
48917000,-0.184,-0.184,0.902,-23.555,30.537,-15.225
48917000,-0.35,-0.198,0.967,-24.045,48.632,-6.86
48917010,-0.502,-0.166,1.007,-25.182,51.17,-6.247
48917020,-0.471,-0.196,0.996,-28.245,40.495,-6.895
48917030,-0.464,-0.257,0.955,-29.662,25.235,-4.34
48917040,-0.396,-0.225,0.932,-27.212,13.632,-6.02
48917050,-0.343,-0.251,0.896,-23.502,5.81,-4.252
48917060,-0.332,-0.278,0.892,-18.427,3.867,-3.867
48917070,-0.343,-0.281,0.874,-13.702,3.237,-7.157
48917080,-0.341,-0.272,0.889,-7.612,3.71,-10.867
48917090,-0.334,-0.278,0.885,1.155,-1.382,-13.807
48917100,-0.289,-0.247,0.902,10.045,-4.69,-14.822
48917110,-0.286,-0.214,0.932,14,-4.97,-13.58
48917120,-0.263,-0.174,0.967,18.305,0.385,-11.305
48917130,-0.328,-0.144,1.019,18.27,6.107,-10.517
48917140,-0.381,-0.145,1.029,12.617,7.665,-12.32
48917150,-0.365,-0.163,0.995,9.117,5.425,-13.72
48917160,-0.372,-0.155,0.983,9.52,4.392,-13.877
48917170,-0.4,-0.132,0.951,9.975,0.962,-14.717
48917180,-0.376,-0.101,0.909,10.307,-4.06,-13.317
48917190,-0.383,-0.093,0.895,9.345,-9.52,-7.665
48917200,-0.285,-0.072,0.882,7.577,-9.782,-3.062
48917210,-0.287,-0.049,0.892,2.992,-3.675,2.397
48917220,-0.315,-0.078,0.93,-5.862,2.24,6.265
48917230,-0.334,-0.085,0.903,-11.007,5.407,3.517
48917240,-0.325,-0.083,0.917,-14.997,3.272,0.822
48917250,-0.259,-0.128,0.903,-15.557,4.322,1.435
48917260,-0.248,-0.153,0.932,-8.837,9.135,-0.087
48917270,-0.293,-0.164,0.946,-4.042,11.497,-2.362
48917280,-0.325,-0.173,0.953,0.98,10.727,-4.97
48917290,-0.334,-0.169,0.959,3.377,5.827,-8.295
48917300,-0.323,-0.192,0.934,4.322,3.045,-9.362
48917310,-0.357,-0.205,0.919,2.31,0.822,-9.73
48917320,-0.348,-0.225,0.924,-0.7,-0.297,-10.43
48917330,-0.322,-0.216,0.927,-2.87,0.017,-9.677
48917330,-0.355,-0.22,0.962,-6.335,1.82,-7.402
48917350,-0.357,-0.248,0.963,-7.77,1.855,-6.562
48917350,-0.365,-0.255,0.957,-6.947,1.102,-7.962
48917370,-0.273,-0.214,0.904,-5.46,-0.77,-13.947
48917370,-0.316,-0.154,0.864,0.997,0.227,-13.16
48917390,-0.337,-0.152,0.813,4.042,2.415,-11.637
48917390,-0.316,-0.152,0.805,5.162,5.232,-14.542
48917410,-0.301,-0.106,0.776,6.195,9.625,-14.385
48917410,-0.317,-0.142,0.771,5.845,15.75,-12.337
48917420,-0.358,-0.193,0.793,9.87,19.022,-8.242
48917430,-0.41,-0.238,0.836,16.257,16.257,-1.4
48917440,-0.54,-0.304,0.884,19.197,6.597,5.145
48917450,-0.633,-0.356,0.95,21.962,-10.552,10.885
48917460,-0.716,-0.38,0.968,28.665,-32.812,16.957
48917470,-0.642,-0.409,0.937,39.427,-56.665,17.465
48917480,-0.595,-0.279,0.991,50.085,-75.407,13.317
48917490,-0.618,-0.285,1.002,52.132,-94.762,9.835
48917500,-0.566,-0.295,0.947,57.05,-110.757,1.19
48917510,-0.683,-0.177,0.86,60.287,-135.327,-7.997
48917520,-0.309,-0.296,0.713,62.387,-150.972,-3.097
48917530,-0.38,-0.206,0.741,77.997,-153.685,5.915
48917540,-0.155,0.015,0.724,79.03,-158.077,5.407
48917550,0.087,-0.027,0.697,69.685,-150.395,9.625
48917560,0.359,0.116,0.709,63.56,-128.835,10.027
48917570,0.619,0.314,0.794,54.932,-98.962,13.615
48917580,0.762,0.151,0.903,45.43,-54.81,16.275
48917590,0.558,0.165,1.102,51.31,-9.537,13.527
48917600,0.448,0.246,1.11,45.447,22.19,8.102
48917610,0.311,0.094,1.092,32.095,51.38,-2.117
48917620,-0.006,-0.037,1.094,28.402,70.437,-3.36
48917630,-0.124,0.021,1.064,29.732,73.832,0.805
48917640,-0.203,0.035,1.082,19.897,73.377,6.037
48917650,-0.237,-0.061,1.093,12.897,65.87,12.722
48917660,-0.203,0.045,1.058,6.702,60.445,10.762
48917670,-0.341,-0.011,0.995,-3.605,51.327,20.317
48917670,-0.313,-0.083,0.978,-0.717,38.937,16.87
48917690,-0.352,-0.033,0.938,3.692,29.592,10.01
48917690,-0.419,0.047,0.943,5.11,21.595,5.46
48917710,-0.44,0.004,0.945,4.182,10.027,7.07
48917710,-0.373,0.04,0.934,6.107,0.752,6.737
48917730,-0.316,0.109,0.947,5.652,-2.187,5.18
48917730,-0.303,0.09,0.992,3.272,-1.575,6.23
48917750,-0.263,0.085,1.054,1.067,-1.785,5.057
48917750,-0.24,0.073,1.082,0.63,-3.377,4.375
48917760,-0.191,0.075,1.092,2.03,-1.277,3.937
48917770,-0.232,0.053,1.075,2.047,0.052,3.955
48917780,-0.189,0.042,1.049,6.44,1.557,2.555
48917790,-0.149,0.042,1.002,9.905,4.13,1.347
48917800,-0.085,0.061,0.976,14.42,9.852,0.105
48917810,-0.013,0.073,0.961,19.46,18.48,-0.402
48917820,0.016,0.117,0.919,24.727,28.595,1.785
48917830,-0.02,0.16,0.899,27.3,37.17,5.512
48917840,-0.096,0.163,0.945,19.95,43.365,8.802
48917850,-0.16,0.115,0.992,6.895,48.44,11.077
48917860,-0.116,0.072,0.978,-5.372,54.355,13.895
48917870,-0.228,-0.044,1.077,-12.582,60.497,23.887
48917880,-0.436,-0.191,1.017,-21.98,53.007,27.335
48917890,-0.269,-0.129,0.938,-15.155,57.417,12.407
48917900,-0.433,-0.07,0.918,-12.95,64.085,-1.452
48917910,-0.484,-0.128,0.863,-7.367,55.422,-0.577
48917920,-0.427,-0.136,0.808,7.437,43.68,4.182
48917930,-0.436,-0.091,0.796,18.76,36.05,6.562
48917940,-0.452,-0.064,0.808,23.59,29.242,7.577
48917950,-0.406,-0.015,0.812,28.175,22.4,7.315
48917960,-0.399,-0.006,0.822,31.535,20.09,7.455
48917970,-0.426,-0.007,0.848,33.495,17.99,7.682
48917980,-0.426,0.047,0.881,34.387,14.542,6.965
48917990,-0.407,0.053,0.889,32.165,9.03,7.595
48918000,-0.373,0.044,0.94,31.36,4.48,8.75
48918010,-0.343,0.05,0.935,30.712,1.347,9.397
48918020,-0.324,0.063,0.929,30.642,2.677,7.7
48918030,-0.343,0.088,0.955,31.57,3.517,4.375
48918040,-0.337,0.103,0.96,29.137,2.94,2.31
48918050,-0.348,0.098,0.981,27.965,0.175,-0.542
48918060,-0.328,0.119,0.97,26.565,-2.782,-3.815
48918070,-0.34,0.13,0.986,27.23,-6.16,-4.655
48918080,-0.321,0.133,0.96,27.265,-9.607,-5.53
48918080,-0.349,0.136,1.001,28.227,-11.62,-5.022
48918100,-0.352,0.149,0.984,27.3,-15.82,-5.057
48918100,-0.329,0.172,0.968,25.742,-16.607,-4.847
48918120,-0.343,0.174,0.961,20.492,-16.24,-5.442
48918120,-0.334,0.154,0.953,17.657,-14.805,-4.987
48918140,-0.323,0.16,0.931,15.277,-13.055,-4.812
48918140,-0.334,0.175,0.917,14,-8.505,-2.712
48918160,-0.363,0.175,0.93,10.5,-5.565,-1.977
48918160,-0.325,0.163,0.888,6.755,-3.43,-1.225
48918170,-0.317,0.177,0.887,3.517,1.33,-0.805
48918180,-0.325,0.169,0.885,-0.752,6.3,0.542
48918190,-0.338,0.157,0.889,-3.465,8.347,4.515
48918200,-0.312,0.163,0.865,-5.075,10.202,8.68
48918210,-0.332,0.164,0.877,-5.915,13.265,10.465
48918220,-0.327,0.141,0.87,-7.735,16.117,8.68
48918230,-0.322,0.138,0.882,-5.617,18.83,7.122
48918240,-0.343,0.144,0.903,-1.82,21.07,7.157
48918250,-0.356,0.143,0.924,0.822,21.997,6.58
48918260,-0.363,0.131,0.931,2.765,22.82,5.477
48918270,-0.372,0.13,0.937,4.2,23.327,4.847
48918280,-0.376,0.142,0.934,4.462,24.115,4.62
48918290,-0.38,0.147,0.924,2.975,24.167,4.882
48918300,-0.391,0.137,0.912,1.102,23.38,4.987
48918310,-0.383,0.125,0.896,0.192,20.72,5.302
48918320,-0.388,0.113,0.889,1.242,19.022,6.055
48918330,-0.399,0.127,0.898,3.377,17.482,4.672
48918340,-0.407,0.132,0.902,3.937,16.467,3.08
48918350,-0.414,0.14,0.913,6.335,14.612,2.135
48918360,-0.417,0.152,0.92,7.805,13.352,0.84
48918370,-0.417,0.151,0.916,8.82,11.83,-0.682
48918380,-0.4,0.154,0.908,9.257,12.25,-1.452
48918390,-0.408,0.149,0.91,9.817,12.565,-0.927
48918400,-0.41,0.152,0.908,9.03,13.037,-1.855
48918410,-0.407,0.153,0.91,7.84,12.582,-2.45
48918420,-0.406,0.16,0.908,7.14,12.372,-2.327
48918420,-0.402,0.156,0.901,5.337,12.092,-1.925
48918440,-0.397,0.148,0.891,5.04,12.722,-1.05
48918440,-0.394,0.156,0.886,4.217,13.86,-0.647
48918460,-0.4,0.154,0.879,2.625,15.715,-0.017
48918460,-0.399,0.15,0.869,1.015,17.587,-0.262
48918480,-0.383,0.163,0.849,-1.277,19.407,-0.385
48918480,-0.39,0.168,0.845,-4.007,22.33,1.365
48918500,-0.534,0.111,0.973,-6.317,17.972,0.752
48918500,-0.58,-0.071,1.077,-2.642,-10.745,-8.085
48918510,-0.1,0.067,0.905,14.35,-40.232,-21.875
48918520,0.008,0.347,0.946,24.01,-26.197,-15.557
48918530,-0.248,0.213,0.902,13.387,2.31,-4.777
48918540,-0.348,0.136,0.908,5.39,20.335,-10.587
48918550,-0.342,0.165,0.858,0.665,23.8,-15.61
48918560,-0.316,0.218,0.802,-2.66,31.762,-16.082
48918570,-0.371,0.241,0.765,-8.575,45.22,-15.12
48918580,-0.569,0.149,0.843,-18.025,55.055,-13.457
48918590,-0.648,0.013,0.909,-16.905,43.26,-14.402
48918600,-0.382,0.265,0.735,-6.86,39.182,-14.437
48918610,-0.628,0.25,0.831,-11.812,48.702,0.105
48918620,-0.75,0.048,0.784,-15.592,46.515,1.155
48918630,-0.658,0.131,0.795,-6.562,32.637,-1.942
48918640,-0.615,0.196,0.789,-1.89,22.505,1.487
48918650,-0.58,0.185,0.81,1.33,17.552,2.537
48918660,-0.592,0.157,0.846,2.852,14.472,5.652
48918670,-0.559,0.17,0.879,4.095,10.027,4.742
48918680,-0.491,0.203,0.893,2.625,8.662,3.587
48918690,-0.496,0.165,0.924,-1.855,9.31,4.935
48918700,-0.484,0.137,0.951,-4.48,9.782,4.9
48918710,-0.482,0.133,0.965,-6.072,8.365,4.987
48918720,-0.468,0.128,0.945,-7.157,6.965,4.865
48918730,-0.436,0.127,0.899,-7.315,6.3,3.955
48918740,-0.402,0.155,0.833,-7.77,10.412,5.162
48918750,-0.486,0.113,0.827,-10.062,14.262,7
48918760,-0.484,0.111,0.79,-10.99,14.542,6.965
48918770,-0.566,0.081,0.85,-11.165,13.37,7.962
48918780,-0.447,0.115,0.748,-9.59,10.167,4.585
48918790,-0.514,0.158,0.828,-8.435,19.6,7.122
48918800,-0.645,0.063,0.819,-13.002,20.055,5.915
48918810,-0.595,0.073,0.867,-7.122,12.127,2.747
48918820,-0.539,0.114,0.838,-2.082,3.797,2.94
48918830,-0.516,0.135,0.844,1.907,1.785,2.45
48918830,-0.533,0.125,0.834,3.867,2.082,1.4
48918850,-0.49,0.181,0.81,5.04,5.81,0.665
48918850,-0.472,0.221,0.805,1.487,16.66,1.837
48918870,-0.674,0.162,0.862,-8.172,27.317,3.01
48918870,-0.764,-0.021,0.898,-13.142,13.16,-2.222
48918890,-0.523,0.142,0.86,-3.132,-0.98,-3.762
48918890,-0.607,0.11,0.847,-3.64,-7.315,1.067
48918910,-0.59,0.074,0.841,1.487,-12.915,0.28
48918910,-0.552,0.105,0.846,7.507,-17.395,1.277
48918920,-0.533,0.155,0.828,10.15,-15.715,3.657
48918930,-0.528,0.175,0.843,7.612,-9.975,5.407
48918940,-0.514,0.141,0.818,-0.332,-5.267,6.58
48918950,-0.463,0.158,0.823,-5.862,2.66,6.65
48918960,-0.593,0.087,0.844,-13.545,6.597,7.262
48918970,-0.489,0.114,0.777,-13.772,0.805,3.272
48918980,-0.463,0.124,0.758,-9.52,-0.437,3.027
48918990,-0.496,0.094,0.753,-4.007,-4.795,2.695
48919000,-0.434,0.119,0.77,5.145,-8.155,2.187
48919010,-0.437,0.117,0.799,11.62,-9.257,3.115
48919020,-0.415,0.154,0.843,16.695,-5.162,4.497
48919030,-0.442,0.188,0.866,15.312,1.435,5.862
48919040,-0.457,0.192,0.871,9.555,9.52,6.807
48919050,-0.483,0.168,0.871,3.657,14.367,6.37
48919060,-0.471,0.172,0.865,-0.787,17.885,6.615
48919070,-0.476,0.15,0.832,-4.165,19.442,5.617
48919080,-0.492,0.131,0.823,-3.01,22.277,4.637
48919090,-0.536,0.123,0.81,0.437,21.14,3.587
48919100,-0.564,0.145,0.795,5.442,17.832,3.097
48919110,-0.578,0.173,0.795,8.872,14.665,3.447
48919120,-0.618,0.174,0.81,9.082,12.582,4.27
48919130,-0.64,0.178,0.832,8.085,8.05,4.217
48919140,-0.638,0.189,0.849,6.37,2.852,4.567
48919150,-0.632,0.183,0.859,3.675,-2.607,3.815
48919160,-0.596,0.173,0.856,1.295,-6.405,2.59
48919170,-0.563,0.176,0.855,-0.017,-8.54,2.642
48919170,-0.548,0.148,0.846,-0.875,-9.695,3.202
48919190,-0.502,0.152,0.842,0.49,-9.94,2.205
48919190,-0.512,0.131,0.862,0.262,-9.765,1.575
