time[ms],accX[g],accY[g],accZ[g],Value 1,Value 2,Value 3
49766070,-0.466,-0.316,0.881,-44.065,-103.022,-19.88
49766080,-0.431,-0.31,0.906,-32.97,-116.217,-18.917
49766090,-0.291,-0.318,0.909,-23.782,-121.502,-25.602
49766100,-0.121,-0.358,0.982,-11.427,-112.612,-27.107
49766110,-0.016,-0.409,1.031,2.047,-89.25,-20.422
49766120,0.044,-0.27,1.09,17.587,-53.392,-15.627
49766130,-0.089,-0.189,1.139,18.707,-21.822,-8.855
49766140,-0.2,-0.164,1.119,9.817,-4.095,-6.405
49766150,-0.103,-0.175,1.016,2.432,8.102,-8.015
49766160,-0.087,-0.262,0.977,-4.742,14.245,-2.292
49766170,-0.076,-0.303,0.932,-2.957,29.137,6.947
49766170,-0.027,-0.29,0.914,10.692,49.227,14.647
49766190,-0.051,-0.268,0.928,21.192,71.487,21
49766190,-0.102,-0.255,0.954,26.582,95.322,23.695
49766210,-0.148,-0.236,0.945,28.402,117.985,23.45
49766210,-0.152,-0.217,0.961,29.505,141.312,25.357
49766230,-0.196,-0.192,0.937,26.425,165.147,30.047
49766230,-0.236,-0.173,0.899,20.44,191.31,36.767
49766250,-0.276,-0.166,0.866,14.227,217.77,43.89
49766250,-0.333,-0.153,0.811,6.895,242.602,51.625
49766260,-0.425,-0.127,0.757,0.122,268.887,56.49
49766270,-0.593,-0.124,0.713,-6.772,286.912,59.132
49766280,-0.699,-0.113,0.679,-12.267,294.332,61.897
49766290,-0.752,-0.103,0.654,-15.82,292.005,62.212
49766300,-0.793,-0.074,0.605,-19.232,285.285,59.325
49766310,-0.79,-0.066,0.571,-20.842,276.797,57.242
49766320,-0.715,-0.023,0.53,-24.062,274.732,56.192
49766330,-0.719,-0.042,0.445,-30.152,278.25,58.66
49766340,-0.788,-0.043,0.414,-33.53,283.465,56.962
49766350,-0.877,-0.069,0.35,-38.36,283.307,55.545
49766360,-0.954,-0.128,0.3,-33.687,275.205,55.912
49766370,-0.971,-0.139,0.303,-22.207,261.59,54.022
49766380,-1.056,-0.114,0.301,-19.057,243.67,48.65
49766390,-1.131,-0.138,0.274,-19.302,219.275,42.21
49766400,-1.059,-0.152,0.274,-13.282,196.63,31.587
49766410,-1.049,-0.139,0.271,-8.522,175.735,21.052
49766420,-1.05,-0.14,0.267,-3.692,156.1,14.122
49766430,-0.996,-0.113,0.236,5.53,139.86,8.697
49766440,-0.922,-0.048,0.232,6.982,130.182,1.645
49766450,-0.958,-0.057,0.192,1.207,123.445,-0.752
49766460,-0.973,-0.111,0.156,-0.665,117.897,-0.56
49766470,-1.001,-0.106,0.138,0.612,114.975,-4.935
49766480,-1.088,-0.106,0.15,-5.477,104.65,-8.977
49766490,-1.053,-0.123,0.138,-7.21,94.29,-5.337
49766500,-1.052,-0.091,0.128,-1.26,84.735,8.627
49766510,-1.024,-0.034,0.15,-6.037,79.03,14.787
49766520,-1.074,-0.053,0.135,-15.907,77.735,13.772
49766530,-1.12,-0.091,0.098,-21.647,72.485,11.34
49766540,-1.107,-0.142,0.07,-24.92,63.612,8.925
49766550,-1.08,-0.164,0.05,-23.607,54.827,7.962
49766560,-1.025,-0.148,0.052,-17.237,48.807,8.12
49766570,-0.946,-0.1,0.056,-11.2,48.947,10.08
49766580,-0.908,-0.06,0.063,-10.57,54.932,13.055
49766580,-0.915,-0.041,0.063,-14.42,64.575,16.94
49766590,-1.03,-0.048,0.07,-19.635,70.927,20.457
49766600,-1.159,-0.083,0.056,-25.48,64.312,19.215
49766610,-1.015,-0.067,0.033,-27.282,51.135,12.53
49766620,-1.026,-0.023,0.018,-30.205,41.667,13.072
49766630,-1.044,-0.05,-0.019,-34.807,34.755,11.62
49766640,-1.074,-0.133,-0.065,-35.175,28.945,9.432
49766650,-1.082,-0.197,-0.085,-27.335,19.775,6.755
49766660,-1.059,-0.16,-0.065,-12.705,10.167,4.55
49766670,-1.097,-0.11,-0.03,-2.082,-1.155,4.252
49766680,-1.029,-0.099,-0.019,3.08,-7.805,1.032
49766690,-0.999,-0.086,-0.019,2.887,-10.045,0.367
49766700,-0.955,-0.025,0.002,0.542,-7.857,-0.192
49766710,-0.983,0.001,0,-6.177,-3.92,-0.84
49766720,-0.992,0.015,-0.012,-15.05,0.507,-1.172
49766730,-1.005,0.023,-0.014,-23.45,4.147,0.402
49766740,-1.026,-0.032,-0.029,-31.045,7.595,0.647
49766750,-1.002,-0.095,-0.055,-34.247,11.83,-0.822
49766760,-1.036,-0.152,-0.074,-31.097,13.737,-0.455
49766770,-1.019,-0.171,-0.088,-22.505,14.297,-0.472
49766780,-0.991,-0.112,-0.073,-13.842,15.767,0.157
49766790,-1.018,-0.047,-0.069,-10.78,14.98,2.782
49766800,-0.997,-0.04,-0.068,-10.045,16.117,2.887
49766810,-1.029,-0.054,-0.074,-10.605,15.19,3.535
49766820,-1.043,-0.05,-0.085,-12.215,12.705,4.147
49766830,-1.054,-0.066,-0.086,-11.777,8.12,3.237
49766840,-1.056,-0.095,-0.098,-11.025,2.887,2.187
49766850,-1.035,-0.099,-0.102,-8.225,-1.767,0.98
49766860,-1.026,-0.108,-0.105,-5.617,-4.445,0.647
49766870,-1.022,-0.128,-0.107,-3.045,-5.617,0.735
49766880,-1.032,-0.131,-0.104,1.557,-6.545,1.697
49766890,-1.029,-0.092,-0.08,6.58,-7.857,3.027
49766900,-1.012,-0.065,-0.053,9.187,-9.537,3.64
49766910,-0.962,-0.049,-0.039,10.255,-8.785,3.797
