time[ms],accX[g],accY[g],accZ[g],Value 1,Value 2,Value 3
38985330,-0.05,-0.1,1.157,-210.332,90.44,27.527
38985340,-0.012,-0.426,1.121,-226.555,99.557,24.622
38985350,-0.246,-0.32,1.235,-218.942,150.325,22.907
38985360,-0.798,-0.365,1.287,-133.052,152.705,28.332
38985370,-0.985,-0.461,1.565,-90.58,84.91,13.842
38985380,-1.277,-0.604,1.953,-68.862,-6.702,25.042
38985390,0.315,-1.16,0.306,140.98,-81.935,74.462
38985400,-0.146,-0.119,-1.102,360.185,-10.5,103.18
38985410,-1.145,0.744,-1.755,318.255,-46.095,50.172
38985420,-0.969,0.301,-1.172,147.77,-83.737,39.217
38985430,-0.383,-0.437,-0.129,-70.892,-50.05,67.2
38985440,-0.246,-0.789,0.391,-156.852,-5.355,55.877
38985450,-0.342,-0.717,0.072,-21.945,-2.765,21.227
38985460,-0.207,-0.078,-0.481,90.877,-19.95,21.28
38985470,0.028,0.012,-0.59,46.672,-18.305,30.712
38985480,0.126,-0.239,-0.408,-40.495,-15.855,22.05
38985490,-0.81,0.694,1.542,-111.877,-108.552,-5.897
38985500,-0.76,-1.58,1.224,-172.252,-467.547,-81.672
38985510,1.782,-1.998,1.911,263.707,-244.37,-93.8
38985520,0.17,0.011,0.845,480.182,-48.72,-72.87
38985530,1.211,1.902,0.555,472.465,-63.56,-53.777
38985540,1.146,-0.216,1.475,328.352,-32.427,29.172
38985550,0.33,0.134,1.789,239.89,2.485,55.702
38985560,0.335,1.217,1.442,271.092,42.367,115.342
38985570,-1.03,1.253,1.356,154.857,60.672,75.04
38985580,-0.977,0.962,1.164,29.837,29.925,43.75
38985580,-0.6,0.339,1.052,-40.005,-16.45,-9.712
38985600,-0.055,-0.081,1.018,-75.267,-38.535,-42.752
38985600,0.255,-0.196,1,-61.46,-38.92,-48.405
38985620,0.37,-0.122,1.051,-41.807,-17.657,-30.747
38985620,0.299,0.082,1.127,-38.237,7.997,-6.177
38985640,0.019,0.21,1.16,-49.122,24.99,8.417
38985640,-0.116,0.206,1.172,-75.355,26.11,15.015
38985660,-0.234,0.167,1.165,-106.522,18.62,16.222
38985660,-0.17,0.217,1.186,-143.937,9.555,22.417
38985670,-0.131,0.232,1.16,-185.71,5.092,30.24
38985680,-0.128,0.119,1.148,-224.945,-1.05,41.317
38985690,-0.393,-0.01,1.158,-261.66,-8.82,56.21
38985700,-0.371,-0.065,1.14,-289.152,-25.042,72.117
38985710,-0.24,-0.145,1.073,-305.06,-8.767,86.975
38985720,-0.382,-0.522,1.283,-310.502,20.597,81.602
38985730,-0.75,-1.058,1.408,-293.982,16.082,53.567
38985740,-1.494,-1.291,1.51,-182.892,0.962,48.055
38985750,-1.998,-1.664,1.845,33.372,80.867,95.375
38985760,-0.584,-1.142,0.964,115.85,145.705,240.642
38985770,0.969,-1.103,-0.032,186.27,141.75,288.977
38985780,1.136,-0.29,-0.383,210.56,127.295,237.58
38985790,1.12,0.067,-0.687,155.032,111.422,190.89
38985800,1.265,0.027,-0.674,95.707,70.98,143.92
38985810,1.205,0.192,-0.349,2.73,-3.535,35.822
38985820,0.749,-0.048,-0.169,-101.5,-84.35,-97.457
38985830,0.547,-0.055,-0.222,-147.28,-92.33,-157.815
38985840,-0.067,0.179,-0.501,-103.687,-97.545,-208.53
38985850,-0.57,0.464,-0.727,-72.327,-133.525,-237.912
38985860,-0.543,0.702,-0.716,-94.937,-166.757,-213.57
38985870,-1.372,0.667,1.913,-235.83,-216.755,-170.852
38985880,0.523,-1.998,0.468,-60.392,-208.897,-177.117
38985890,0.303,-0.26,0.798,508.672,61.67,-21
38985900,0.408,1.997,-0.406,536.375,-58.432,-133.42
38985910,1.228,-0.052,0.881,361.427,13.44,-20.597
38985920,-0.581,-1.296,1.987,235.515,21.63,16.082
38985920,0.615,0.994,1.396,396.287,16.415,86.03
38985940,-0.217,1.451,1.37,319.97,41.335,76.632
38985940,-0.914,1.265,1.414,132.282,52.097,41.037
38985960,-0.832,1.24,1.072,46.497,15.312,21.297
38985960,-0.505,0.624,1.071,-64.54,-23.73,-13.79
38985980,-0.171,-0.11,1.064,-107.712,-46.165,-41.457
38985980,0.183,-0.288,0.99,-82.267,-47.915,-46.497
38986000,0.335,-0.258,1.039,-57.172,-28.665,-36.295
38986000,0.377,-0.005,1.106,-47.95,-5.582,-13.842
38986010,0.239,0.144,1.135,-55.86,18.48,9.747
38986020,0.119,0.08,1.157,-78.015,28.682,25.742
38986030,-0.053,0.007,1.223,-108.045,31.64,39.707
38986040,-0.003,0.134,1.226,-146.842,22.802,56.192
38986050,0.023,0.166,1.172,-191.345,19.757,78.942
38986060,-0.273,0.142,1.166,-237.755,17.64,96.512
38986070,-0.15,0.198,1.216,-277.305,12.145,110.81
38986080,-0.16,-0.015,1.197,-305.865,10.307,111.212
38986090,-0.04,-0.289,1.442,-344.417,29.19,84.367
38986100,0.121,-0.706,1.555,-374.955,76.772,59.482
38986110,-0.128,-1.571,1.753,-328.037,89.495,45.43
38986120,-0.768,-1.255,1.317,-186.515,58.135,7.612
38986130,-0.916,-1.284,1.085,48.09,41.177,1.365
38986140,-0.609,-0.367,0.976,100.222,48.772,3.867
38986150,0.577,-0.434,0.609,105.28,77.542,27.807
38986160,0.239,0.002,0.144,153.58,77.14,-12.985
38986170,-0.093,0.519,-0.518,195.037,37.012,-70.227
38986180,-0.134,0.814,-0.959,191.992,12.687,-77.49
38986190,-0.257,0.915,-0.812,125.807,6.247,-75.722
38986200,-0.457,0.687,-0.27,27.3,-6.562,-111.44
38986210,-0.657,0.352,0.012,-44.975,-8.102,-141.365
38986220,-0.947,0.132,-0.114,-20.142,9.135,-130.445
38986230,-1.138,0.222,-0.28,47.915,11.13,-92.627
38986240,-0.9,0.02,-0.364,53.795,-1.33,-34.002
38986250,-0.437,-0.495,-0.269,20.037,-2.852,31.972
38986260,-0.106,-0.938,-0.199,9.73,-2.922,72.712
38986270,-0.463,-0.72,1.721,-29.435,-75.845,76.597
38986280,1.537,-1.998,1.243,-165.287,-391.23,-22.89
38986290,-0.994,0.035,1.622,358.75,-126.84,-155.102
38986300,0.734,1.86,-0.223,539.612,-44.677,-25.147
38986310,1.992,1.508,0.368,357.367,-33.967,107.135
38986320,0.762,-1.091,1.916,236.18,-8.4,-5.057
38986330,-0.176,0.536,1.84,284.357,31.85,39.462
38986330,0.274,1.771,1.329,248.972,78.662,113.382
38986350,-1.039,1.414,1.406,62.352,69.737,69.65
38986350,-0.627,1.033,1.232,-53.41,27.317,60.025
38986370,-0.704,0.303,1.024,-115.605,-9.905,5.232
38986370,-0.656,-0.208,0.841,-152.88,-16.73,-45.552
38986390,-0.208,-0.42,0.724,-127.54,-29.382,-71.54
38986390,0.006,-0.514,0.749,-73.325,-29.89,-78.47
38986400,0.272,-0.568,0.873,-33.302,-29.207,-63.98
