time[ms],accX[g],accY[g],accZ[g],Value 1,Value 2,Value 3
50886730,-0.551,0.233,0.794,-8.4,-1.96,-2.275
50886740,-0.552,0.232,0.795,-8.225,-1.89,-2.292
50886750,-0.552,0.232,0.797,-8.032,-2.467,-2.695
50886760,-0.551,0.229,0.803,-8.295,-3.097,-2.975
50886760,-0.551,0.226,0.805,-8.977,-4.217,-3.167
50886780,-0.552,0.221,0.804,-9.432,-5.11,-3.22
50886780,-0.549,0.214,0.803,-9.24,-6.352,-3.307
50886800,-0.54,0.209,0.801,-8.365,-6.527,-2.975
50886800,-0.533,0.21,0.803,-7.105,-6.282,-2.502
50886820,-0.533,0.21,0.808,-6.16,-5.022,-2.117
50886820,-0.537,0.205,0.811,-5.425,-4.147,-1.697
50886830,-0.544,0.202,0.811,-4.707,-3.115,-1.015
50886840,-0.547,0.202,0.812,-3.692,-2.992,-0.455
50886850,-0.547,0.203,0.81,-2.747,-2.8,0.262
50886860,-0.547,0.206,0.809,-1.907,-3.185,0.997
50886870,-0.55,0.21,0.811,-1.277,-3.185,1.802
50886880,-0.543,0.214,0.809,-0.822,-3.22,1.96
50886890,-0.536,0.217,0.804,-0.595,-2.222,1.995
50886900,-0.535,0.219,0.802,-0.332,-1.365,1.995
50886910,-0.541,0.221,0.802,-0.035,-0.175,1.855
50886920,-0.55,0.225,0.803,0,0,1.435
50886930,-0.554,0.226,0.802,-0.42,-0.28,0.962
50886940,-0.557,0.222,0.802,-0.997,-1.452,0.542
50886950,-0.557,0.219,0.802,-1.4,-2.397,0.192
50886960,-0.555,0.217,0.802,-1.54,-3.395,-0.21
50886970,-0.555,0.215,0.803,-1.592,-4.147,-0.455
50886980,-0.554,0.213,0.805,-1.697,-4.935,-0.595
50886990,-0.552,0.211,0.806,-1.697,-5.355,-0.665
50887000,-0.548,0.21,0.806,-1.452,-5.81,-0.542
50887010,-0.543,0.207,0.806,-1.172,-5.845,-0.087
50887020,-0.537,0.208,0.806,-0.84,-5.617,0.56
50887030,-0.53,0.21,0.806,-0.402,-4.952,1.242
50887040,-0.522,0.211,0.804,-0.14,-3.605,1.785
50887050,-0.522,0.21,0.8,-0.052,-1.75,2.345
50887060,-0.523,0.21,0.795,0.175,0.42,2.625
50887070,-0.537,0.215,0.803,0.682,1.872,2.87
50887080,-0.561,0.222,0.806,0.28,1.82,2.887
50887090,-0.569,0.226,0.808,-0.752,-0.122,2.38
50887100,-0.563,0.222,0.803,-2.065,-2.467,1.977
50887100,-0.557,0.221,0.8,-2.695,-4.567,1.977
50887120,-0.551,0.23,0.803,-2.8,-5.477,2.31
50887120,-0.553,0.24,0.812,-3.027,-5.652,2.467
50887140,-0.559,0.245,0.814,-4.025,-4.532,2.17
50887140,-0.563,0.242,0.816,-5.075,-3.955,1.382
50887160,-0.567,0.234,0.812,-6.055,-3.762,1.067
50887160,-0.565,0.229,0.806,-6.37,-4.077,1.067
50887170,-0.566,0.228,0.812,-5.687,-3.465,0.98
50887180,-0.564,0.231,0.817,-4.83,-2.747,0.35
50887190,-0.559,0.231,0.813,-5.25,-1.942,-0.14
50887200,-0.548,0.226,0.814,-6.352,-2.152,-0.07
50887210,-0.551,0.221,0.824,-7.017,-1.4,0.297
50887220,-0.566,0.216,0.819,-7.56,-1.4,0.262
50887230,-0.563,0.21,0.817,-7.56,-1.907,-0.175
50887240,-0.535,0.198,0.79,-6.912,-2.73,-0.455
50887250,-0.515,0.194,0.778,-4.865,-2.292,-0.017
50887260,-0.508,0.198,0.785,-2.187,-0.647,0.945
50887270,-0.526,0.206,0.801,-0.262,1.977,1.995
50887280,-0.543,0.209,0.8,-0.297,2.59,2.362
50887290,-0.557,0.212,0.814,-2.275,1.697,2.537
50887300,-0.569,0.192,0.782,-3.745,0.14,3.132
50887310,-0.554,0.203,0.792,-3.062,-1.277,1.54
50887320,-0.547,0.204,0.786,-3.832,-2.31,1.172
50887330,-0.55,0.206,0.801,-4.83,-2.537,1.312
50887340,-0.559,0.2,0.802,-5.53,-2.852,1.61
50887350,-0.554,0.208,0.818,-5.775,-3.395,2.135
50887360,-0.553,0.208,0.811,-7.735,-4.287,3.605
50887370,-0.537,0.215,0.802,-8.942,-3.062,4.48
50887380,-0.529,0.215,0.776,-8.837,2.17,6.02
50887390,-0.536,0.245,0.765,-6.772,11.025,7.717
50887400,-0.576,0.279,0.771,-5.845,21,10.517
50887410,-0.612,0.296,0.763,-7.77,29.4,13.58
50887420,-0.618,0.292,0.756,-10.99,37.047,15.907
50887430,-0.619,0.274,0.731,-13.965,44.485,19.775
50887440,-0.639,0.228,0.69,-14.665,52.745,26.652
50887450,-0.647,0.26,0.747,-12.057,59.762,31.115
50887460,-0.674,0.289,0.778,-13.545,63.77,33.985
50887470,-0.707,0.272,0.861,-11.882,65.817,32.62
50887480,-0.712,0.369,0.915,-29.347,68.022,23.59
50887490,-0.78,0.262,0.844,-52.78,61.635,21.385
50887500,-0.823,0.104,0.786,-48.86,47.582,25.147
50887510,-0.797,0.076,0.78,-27.965,26.775,30.905
50887510,-0.725,0.172,0.834,-9.677,4.602,31.692
50887530,-0.687,0.206,0.879,-4.357,-16.222,29.855
50887530,-0.625,0.167,0.877,-7.297,-32.83,25.69
50887550,-0.537,0.124,0.873,-10.027,-42.752,23.415
50887550,-0.48,0.099,0.869,-11.042,-45.762,23.415
50887570,-0.448,0.09,0.868,-9.555,-44.187,21.42
50887570,-0.427,0.079,0.879,-6.405,-39.165,16.555
50887580,-0.416,0.065,0.882,-2.257,-33.127,11.41
50887590,-0.41,0.058,0.908,3.185,-25.655,6.702
50887600,-0.424,0.068,0.914,7.262,-18.655,3.377
50887610,-0.45,0.09,0.927,10.36,-11.707,3.412
50887620,-0.491,0.1,0.925,11.672,-7.175,4.55
50887630,-0.518,0.104,0.914,13.807,-4.48,3.342
50887640,-0.517,0.114,0.904,16.73,-3.465,0.245
50887650,-0.547,0.109,0.837,18.777,-3.027,0.087
50887660,-0.558,0.119,0.798,25.515,-3.097,-1.837
50887670,-0.577,0.139,0.749,31.832,-2.012,-3.5
50887680,-0.601,0.175,0.706,35,-1.172,-7.14
50887690,-0.612,0.217,0.633,34.72,1.295,-12.967
50887700,-0.598,0.267,0.602,35.98,4.987,-19.285
50887710,-0.607,0.307,0.572,32.83,9.1,-21.525
50887720,-0.626,0.336,0.534,25.97,12.39,-18.06
50887730,-0.638,0.356,0.512,16.817,14.157,-14.035
50887740,-0.658,0.362,0.51,5.302,13.965,-9.905
50887750,-0.673,0.39,0.504,-10.36,11.34,-5.302
50887760,-0.686,0.311,0.512,-19.88,5.057,-1.382
50887770,-0.683,0.269,0.558,-20.702,0.455,5.687
50887780,-0.681,0.26,0.606,-24.202,-3.08,12.95
50887790,-0.671,0.243,0.675,-25.62,-5.075,16.1
50887800,-0.65,0.223,0.723,-30.082,-5.932,15.995
50887810,-0.629,0.182,0.75,-32.69,-6.58,14.595
50887820,-0.614,0.143,0.773,-29.312,-6.177,14.752
50887830,-0.592,0.138,0.8,-23.205,-4.935,15.067
50887830,-0.582,0.143,0.823,-17.412,-3.36,15.067
50887850,-0.569,0.154,0.837,-13.282,-1.435,13.86
50887850,-0.553,0.145,0.832,-9.817,1.067,13.457
50887870,-0.518,0.151,0.822,-5.6,4.83,12.932
50887870,-0.483,0.163,0.814,-1.067,11.637,13.755
50887890,-0.458,0.177,0.807,2.852,21.367,15.155
50887890,-0.444,0.196,0.794,4.987,33.862,16.205
50887910,-0.442,0.216,0.77,5.53,47.372,16.135
50887910,-0.466,0.222,0.728,6.195,60.55,16.695
50887920,-0.483,0.25,0.704,7.612,71.12,15.802
50887930,-0.517,0.272,0.673,6.457,79.817,15.522
50887940,-0.544,0.289,0.641,5.46,85.172,14.77
50887950,-0.58,0.316,0.612,3.535,87.517,12.985
50887960,-0.613,0.343,0.592,-0.192,86.205,10.412
50887970,-0.645,0.345,0.572,-4.357,82.722,8.96
50887980,-0.675,0.352,0.567,-9.695,77.91,8.225
50887990,-0.7,0.359,0.532,-15.68,72.397,4.935
50888000,-0.704,0.379,0.53,-19.232,66.36,1.085
50888010,-0.724,0.387,0.539,-26.74,60.182,-0.56
50888020,-0.776,0.339,0.519,-32.865,50.452,-0.77
50888030,-0.825,0.289,0.538,-32.917,36.627,1.925
50888040,-0.895,0.218,0.593,-27.492,16.677,9.712
50888050,-0.946,0.157,0.66,-17.237,-5.897,17.605
50888060,-0.97,0.127,0.749,-4.69,-29.96,21.752
50888070,-1,0.116,0.834,6.545,-53.427,20.615
50888080,-0.958,0.141,0.921,14.91,-74.707,13.685
50888090,-0.851,0.176,0.965,17.832,-91.21,7.927
50888100,-0.775,0.176,0.97,14.752,-104.772,7.385
50888110,-0.719,0.148,0.939,11.935,-115.57,8.592
50888120,-0.646,0.127,0.903,14.035,-124.075,10.342
50888130,-0.564,0.128,0.87,19.95,-127.837,13.912
50888140,-0.499,0.135,0.845,28.227,-125.23,19.18
50888150,-0.415,0.166,0.838,35.42,-113.732,23.047
50888160,-0.326,0.207,0.819,39.06,-93.17,24.5
50888170,-0.264,0.247,0.802,39.322,-64.872,24.01
50888180,-0.262,0.265,0.756,35.98,-32.147,23.03
50888190,-0.29,0.297,0.75,36.417,-0.455,18.917
50888200,-0.391,0.319,0.738,33.757,24.955,16.765
50888210,-0.513,0.334,0.714,28.14,39.007,15.522
50888220,-0.607,0.337,0.709,26.057,40.757,13.615
50888230,-0.642,0.365,0.709,24.36,34.632,12.285
50888240,-0.684,0.356,0.723,25.025,23.677,14
50888250,-0.694,0.401,0.745,22.067,10.692,11.252
50888260,-0.699,0.426,0.752,14.245,-2.712,8.4
50888260,-0.684,0.422,0.76,6.23,-14.927,6.51
50888280,-0.669,0.408,0.746,-4.235,-24.08,6.002
50888280,-0.626,0.402,0.712,-14.192,-30.047,2.45
50888300,-0.584,0.39,0.694,-19.792,-31.867,-1.837
50888300,-0.554,0.369,0.689,-23.555,-31.797,-3.78
50888320,-0.537,0.363,0.705,-25.235,-30.695,-3.955
50888320,-0.534,0.353,0.72,-27.107,-29.89,-2.975
50888330,-0.526,0.347,0.741,-29.662,-27.93,-2.03
50888340,-0.528,0.325,0.766,-30.975,-25.41,-0.385
50888350,-0.534,0.311,0.776,-32.515,-22.33,1.417
50888360,-0.532,0.301,0.79,-33.25,-19.985,1.4
50888370,-0.535,0.286,0.803,-31.955,-17.01,1.907
50888380,-0.546,0.272,0.805,-29.575,-15.277,2.485
50888390,-0.543,0.268,0.816,-26.337,-13.615,2.572
50888400,-0.536,0.26,0.819,-23.1,-12.582,2.712
50888410,-0.528,0.255,0.821,-20.457,-11.305,3.71
50888420,-0.525,0.247,0.814,-17.902,-10.15,5.425
50888430,-0.511,0.249,0.812,-15.277,-7.542,6.755
50888440,-0.5,0.254,0.809,-13.44,-4.305,7.63
50888450,-0.497,0.259,0.808,-12.582,0.175,8.19
50888460,-0.513,0.255,0.793,-12.267,4.235,7.84
50888470,-0.535,0.246,0.784,-11.112,7.385,6.632
50888480,-0.54,0.256,0.778,-8.61,8.977,4.865
50888490,-0.546,0.267,0.778,-5.565,8.995,4.112
50888500,-0.548,0.28,0.784,-3.57,7.402,3.185
50888510,-0.549,0.288,0.787,-2.432,4.97,2.24
50888520,-0.54,0.292,0.791,-2.94,2.257,1.12
50888530,-0.531,0.294,0.784,-3.99,-0.262,0.717
50888540,-0.523,0.291,0.785,-4.707,-2.03,1.19
50888550,-0.523,0.288,0.776,-5.512,-2.94,2.187
50888560,-0.517,0.292,0.773,-5.565,-1.802,2.415
50888570,-0.52,0.294,0.774,-6.02,0.14,1.365
50888580,-0.522,0.301,0.776,-7.56,2.642,-0.822
50888580,-0.539,0.283,0.776,-8.925,4.13,-2.152
50888600,-0.547,0.285,0.78,-10.237,4.585,-2.642
50888600,-0.551,0.281,0.777,-11.655,3.587,-2.625
50888620,-0.56,0.27,0.776,-11.707,2.712,-1.47
50888620,-0.559,0.274,0.785,-11.97,2.1,-2.222
50888640,-0.566,0.274,0.798,-12.39,2.607,-3.43
50888640,-0.579,0.264,0.811,-13.457,2.695,-4.917
50888660,-0.591,0.241,0.822,-14.367,2.222,-6.597
50888660,-0.593,0.223,0.837,-13.317,0.42,-7.437
50888670,-0.609,0.192,0.851,-10.062,-2.432,-4.865
50888680,-0.625,0.17,0.866,-5.197,-7.052,-0.7
50888690,-0.6,0.175,0.906,2.415,-11.27,-0.752
50888700,-0.569,0.197,0.959,7.647,-13.055,-4.865
50888710,-0.564,0.183,0.968,9.415,-13.387,-7.332
50888720,-0.537,0.173,0.969,15.085,-13.597,-10.815
50888730,-0.492,0.195,0.953,21.315,-11.987,-14.332
50888740,-0.449,0.211,0.921,27.405,-8.172,-17.692
50888750,-0.412,0.243,0.888,33.757,-0.805,-19.547
50888760,-0.404,0.271,0.842,37.992,8.312,-22.837
50888770,-0.399,0.322,0.803,40.04,20.457,-29.767
50888780,-0.432,0.361,0.772,39.165,32.97,-37.065
50888790,-0.487,0.385,0.765,37.677,42.735,-46.497
50888800,-0.533,0.452,0.775,29.452,47.81,-59.605
50888810,-0.593,0.483,0.764,10.815,44.502,-71.557
50888820,-0.684,0.412,0.717,-3.342,31.71,-76.982
50888830,-0.741,0.364,0.67,-9.327,10.605,-74.847
50888840,-0.755,0.356,0.646,-8.435,-15.365,-67.655
50888850,-0.728,0.373,0.624,-5.722,-37.257,-57.19
50888860,-0.667,0.39,0.639,-3.447,-49.087,-50.767
50888870,-0.633,0.424,0.668,-5.827,-49.385,-48.877
50888880,-0.63,0.422,0.695,-15.82,-44.03,-50.557
50888890,-0.599,0.4,0.694,-27.877,-39.13,-52.745
50888900,-0.688,0.308,0.672,-37.135,-39.2,-48.982
50888910,-0.672,0.264,0.68,-41.51,-33.215,-46.165
50888920,-0.67,0.264,0.705,-41.142,-28.507,-43.505
50888930,-0.696,0.26,0.713,-44.555,-26.442,-39.095
50888940,-0.694,0.232,0.717,-47.355,-26.057,-34.597
50888950,-0.663,0.213,0.723,-48.86,-27.632,-28.77
50888960,-0.631,0.2,0.721,-50.4,-28.892,-20.405
50888970,-0.621,0.183,0.719,-51.415,-29.872,-10.605
50888980,-0.637,0.162,0.73,-49.21,-32.76,-2.537
50888990,-0.613,0.211,0.778,-49.997,-37.03,-6.807
50889000,-0.609,0.189,0.778,-57.837,-42.787,-8.645
50889010,-0.558,0.143,0.77,-62.37,-48.527,-10.202
50889010,-0.513,0.121,0.758,-64.54,-52.36,-8.487
50889030,-0.502,0.117,0.76,-65.275,-55.58,-3.465
50889030,-0.493,0.1,0.777,-67.585,-57.627,1.172
50889050,-0.471,0.074,0.779,-69.475,-59.43,2.905
50889050,-0.475,0.061,0.81,-71.19,-60.41,3.167
50889070,-0.5,0.044,0.839,-77.525,-63.98,2.852
50889070,-0.539,-0.012,0.83,-82.25,-71.61,1.225
50889080,-0.54,-0.07,0.816,-82.81,-82.547,0.175
50889090,-0.513,-0.118,0.816,-76.807,-94.045,0.157
50889100,-0.473,-0.118,0.827,-68.53,-104.597,-1.242
50889110,-0.429,-0.106,0.838,-62.93,-111.755,-3.395
50889120,-0.391,-0.14,0.849,-55.807,-117.355,-4.76
50889130,-0.311,-0.196,0.909,-47.39,-121.537,-4.165
50889140,-0.122,-0.325,0.889,-37.1,-110.687,3.885
50889150,-0.153,-0.408,0.949,-8.557,-85.155,15.662
50889160,-0.248,-0.266,1.118,20.86,-60.847,27.125
50889170,-0.383,-0.199,1.193,28.945,-46.042,42.052
50889180,-0.383,-0.218,1.164,25.742,-33.145,41.947
50889190,-0.42,-0.182,1.221,24.832,-22.855,27.457
50889200,-0.398,-0.194,1.121,17.307,-18.497,12.565
50889210,-0.33,-0.178,1.052,16.362,-15.365,5.11
50889220,-0.213,-0.139,1.038,24.692,-2.52,3.657
50889230,-0.147,-0.123,0.976,27.982,20.492,9.222
50889240,-0.15,-0.116,0.944,27.807,50.032,15.89
50889250,-0.161,-0.093,0.901,26.022,83.352,25.392
50889260,-0.183,-0.103,0.842,21.35,117.74,34.3
50889270,-0.183,-0.074,0.807,22.68,152.215,36.645
50889280,-0.326,-0.026,0.793,26.355,184.135,42.997
50889290,-0.522,-0.003,0.757,26.88,200.305,49.472
50889300,-0.622,0.029,0.747,26.232,199.657,49.91
50889310,-0.658,0.062,0.751,22.942,188.772,47.985
50889320,-0.674,0.101,0.733,17.377,173.32,44.905
50889330,-0.707,0.134,0.726,8.68,156.607,40.39
50889330,-0.746,0.139,0.705,-4.235,137.777,33.302
50889350,-0.689,0.141,0.656,-17.447,119.227,23.852
50889350,-0.6,0.134,0.611,-27.737,107.275,18.287
50889370,-0.612,0.125,0.582,-33.932,99.242,16.887
50889370,-0.63,0.119,0.542,-36.855,91.455,16.607
50889390,-0.652,0.106,0.532,-34.002,82.67,18.252
50889390,-0.704,0.098,0.546,-29.295,72.922,22.26
50889410,-0.751,0.109,0.583,-23.905,60.637,24.412
50889410,-0.793,0.13,0.636,-19.022,46.97,23.59
50889420,-0.793,0.134,0.672,-18.165,30.957,20.58
50889430,-0.764,0.108,0.693,-17.797,16.117,17.727
50889440,-0.765,0.092,0.723,-14.857,3.92,16.677
50889450,-0.774,0.088,0.746,-12.267,-7.962,17.167
50889460,-0.754,0.074,0.759,-10.885,-19.022,19.092
50889470,-0.75,0.074,0.768,-8.365,-28.157,21.507
50889480,-0.758,0.083,0.793,-3.902,-38.465,24.447
50889490,-0.762,0.103,0.798,-3.99,-51.205,27.825
50889500,-0.746,0.103,0.803,-0.927,-66.482,29.26
50889510,-0.719,0.118,0.808,1.662,-82.04,29.627
50889520,-0.679,0.115,0.812,4.375,-96.32,27.422
50889530,-0.61,0.132,0.822,6.212,-105.437,24.85
50889540,-0.507,0.148,0.825,6.055,-107.642,23.992
50889550,-0.445,0.161,0.843,2.187,-101.395,23.012
50889560,-0.407,0.158,0.843,-4.742,-89.635,20.667
50889570,-0.419,0.142,0.85,-10.045,-76.79,19.897
50889580,-0.463,0.138,0.857,-15.4,-66.867,22.505
50889590,-0.518,0.137,0.874,-20.247,-62.177,24.762
50889600,-0.559,0.131,0.894,-25.27,-63.14,24.57
50889610,-0.601,0.111,0.892,-30.765,-69.72,23.135
50889620,-0.545,0.101,0.959,-34.492,-77.647,20.125
50889630,-0.5,0.042,0.925,-40.25,-77.647,19.897
50889640,-0.447,0.035,0.964,-35.157,-73.22,18.357
50889650,-0.437,0.042,0.991,-32.357,-64.225,23.905
50889660,-0.428,0.039,1.041,-35.315,-54.827,27.44
50889670,-0.408,0.111,1.069,-41.545,-45.78,25.97
50889680,-0.526,0.02,1.014,-54.267,-41.387,27.527
50889690,-0.564,-0.057,0.987,-58.87,-46.357,24.185
50889700,-0.555,-0.039,0.948,-49.122,-60.375,23.905
50889710,-0.524,-0.019,0.941,-34.65,-71.942,21.84
50889720,-0.438,0.034,0.933,-25.357,-81.025,16.572
50889730,-0.352,0.099,0.932,-21.49,-83.265,11.27
50889740,-0.329,0.084,0.868,-25.025,-79.765,8.225
50889750,-0.351,0.073,0.87,-27.685,-76.685,3.78
50889760,-0.268,0.061,0.845,-33.162,-75.985,0.017
50889760,-0.148,0.061,0.869,-34.58,-66.92,-3.972
50889780,-0.144,0.039,0.851,-37.327,-47.04,-6.195
50889780,-0.139,0.007,0.849,-40.757,-23.94,-12.092
50889800,-0.155,-0.026,0.874,-44.275,0.14,-16.275
50889800,-0.213,-0.104,0.879,-44.03,22.522,-21.822
50889820,-0.273,-0.141,0.906,-42.542,39.515,-17.325
50889820,-0.42,-0.11,0.953,-36.155,48.667,-11.812
50889830,-0.566,-0.067,0.94,-37.992,41.667,-7.647
50889840,-0.527,-0.165,0.915,-43.942,24.115,-10.762
50889850,-0.424,-0.197,0.907,-36.557,15.662,-7.875
50889860,-0.464,-0.09,0.956,-25.095,16.275,-3.622
50889870,-0.593,-0.082,0.928,-30.38,13.44,-3.92
50889880,-0.547,-0.132,0.889,-36.68,4.13,-8.382
50889890,-0.463,-0.11,0.875,-34.51,-1.592,-9.047
50889900,-0.536,-0.066,0.851,-40.53,-4.9,-8.26
50889910,-0.378,-0.077,0.807,-50.102,-7.542,-14.14
50889920,-0.175,-0.092,0.821,-52.71,5.915,-13.422
50889930,-0.365,-0.277,0.905,-58.065,23.31,-6.562
50889940,-0.411,-0.285,0.946,-52.78,21.122,-0.42
50889950,-0.215,-0.237,0.932,-33.932,16.712,2.415
50889960,-0.179,-0.222,0.843,-24.272,25.83,8.575
50889970,-0.211,-0.202,0.818,-14.787,44.1,8.295
50889980,-0.269,-0.204,0.801,-4.987,58.642,4.83
50889990,-0.311,-0.159,0.772,5.25,65.45,5.88
50890000,-0.365,-0.12,0.767,11.147,66.045,7.42
50890010,-0.437,-0.105,0.74,14.192,63.472,5.862
50890020,-0.522,-0.128,0.703,19.53,56.175,1.855
50890030,-0.559,-0.128,0.72,34.125,42.665,0.42
50890040,-0.498,-0.083,0.721,46.497,29.26,-1.067
50890050,-0.466,-0.079,0.678,55.982,23.52,-4.235
50890060,-0.383,-0.103,0.721,68.915,28.752,-8.295
50890070,-0.409,-0.045,0.779,78.995,43.172,-9.607
50890080,-0.541,-0.014,0.838,84.07,51.467,-9.047
50890080,-0.563,0.019,0.853,85.75,51.345,-5.792
50890100,-0.672,0.123,0.914,80.692,47.32,-2.905
50890100,-0.752,0.09,0.892,63.122,32.777,-4.427
50890120,-0.714,0.005,0.811,55.615,16.87,-7.735
50890120,-0.655,0.004,0.781,59.412,3.657,-6.58
50890140,-0.561,0.067,0.83,63.56,-0.192,-4.025
50890140,-0.579,0.109,0.889,58.275,3.307,-7.122
50890160,-0.555,0.092,0.919,44.87,6.002,-12.67
50890160,-0.492,0.009,0.962,36.942,16.747,-16.205
50890170,-0.557,-0.046,0.988,35.122,30.17,-16.397
50890180,-0.597,-0.018,0.968,33.022,31.255,-15.295
50890190,-0.521,0.018,0.881,34.09,27.615,-17.605
50890200,-0.442,-0.053,0.822,32.637,19.197,-20.422
50890210,-0.118,-0.01,0.776,45.36,38.517,-21.822
50890220,-0.373,0.062,0.796,46.952,62.597,-18.602
50890230,-0.511,0.001,0.769,41.037,76.562,-18.27
50890240,-0.524,-0.029,0.724,44.31,71.54,-21.875
50890250,-0.42,-0.021,0.734,51.712,80.412,-27.632
50890260,-0.594,0.143,0.818,54.705,95.445,-35
50890270,-0.732,0.082,0.775,42.402,98.07,-24.78
50890280,-0.817,0.078,0.783,46.69,90.335,-21.192
50890290,-0.825,0.152,0.777,48.405,77.49,-17.307
50890300,-0.82,0.155,0.729,49.455,64.715,-8.365
50890310,-0.821,0.17,0.716,49.927,51.607,-1.277
50890320,-0.8,0.156,0.636,48.475,36.767,3.097
50890330,-0.655,0.138,0.662,49.262,26.092,6.457
50890340,-0.596,0.192,0.714,52.307,34.107,10.815
50890350,-0.724,0.196,0.821,46.917,43.977,14.717
50890360,-0.968,0.367,0.896,44.17,47.88,12.53
50890370,-0.879,0.309,0.853,16.905,25.83,-3.045
50890380,-0.67,0.128,0.804,1.925,17.377,-11.672
50890390,-0.761,0.168,0.793,2.012,18.812,-6.527
50890400,-0.78,0.16,0.773,-1.172,19.792,-10.202
50890410,-0.705,0.134,0.773,-2.117,18.235,-17.815
50890420,-0.737,0.043,0.697,-1.207,21.822,-18.97
50890430,-0.87,0.057,0.629,4.357,14.455,-18.585
50890440,-0.74,0.076,0.605,11.112,-6.247,-17.185
50890450,-0.626,0.086,0.638,15.802,-13.527,-14.927
50890460,-0.67,0.144,0.715,15.907,-7.402,-17.972
50890470,-0.814,0.135,0.8,9.59,-4.97,-18.2
50890480,-0.752,0.116,0.909,4.83,-7.857,-20.93
50890490,-0.704,0.158,0.988,1.505,-7.21,-22.802
50890500,-0.72,0.165,0.926,-4.217,-3.5,-20.965
