time[ms],accX[g],accY[g],accZ[g],Value 1,Value 2,Value 3
51589890,-0.649,-0.241,0.672,-10.535,-32.445,-18.777
51589900,-0.604,-0.214,0.678,-12.25,-31.115,-13.702
51589910,-0.625,-0.213,0.686,-18.847,-25.497,-9.905
51589920,-0.629,-0.243,0.655,-27.195,-20.86,-10.325
51589930,-0.582,-0.25,0.646,-33.18,-14.315,-10.972
51589940,-0.592,-0.245,0.647,-37.87,-5.775,-9.957
51589950,-0.607,-0.228,0.645,-42.35,1.977,-10.307
51589960,-0.719,-0.251,0.661,-46.83,3.71,-8.925
51589970,-0.729,-0.289,0.612,-50.592,-4.235,-10.727
51589980,-0.622,-0.251,0.64,-47.25,-9.345,-12.127
51589990,-0.715,-0.289,0.665,-43.505,-9.765,-11.76
51590000,-0.71,-0.334,0.7,-35.945,-16.03,-12.845
51590010,-0.673,-0.327,0.741,-24.78,-21.717,-8.277
51590010,-0.769,-0.314,0.777,-18.917,-28.402,-4.322
51590030,-0.726,-0.325,0.747,-15.172,-37.345,-3.605
51590030,-0.739,-0.336,0.745,-8.137,-48.002,-1.347
51590050,-0.701,-0.313,0.721,-1.12,-59.937,-0.402
51590050,-0.637,-0.279,0.712,4.165,-67.2,0.052
51590070,-0.565,-0.307,0.71,1.487,-65.922,-1.61
51590070,-0.522,-0.333,0.696,-0.28,-54.757,-3.22
51590080,-0.603,-0.284,0.745,4.742,-45.675,-1.557
51590090,-0.625,-0.269,0.761,1.382,-46.217,-0.805
51590100,-0.621,-0.298,0.745,-3.955,-49.665,-2.117
51590110,-0.597,-0.3,0.761,-5.005,-50.767,-3.745
51590120,-0.629,-0.292,0.76,-5.547,-52.727,-3.797
51590130,-0.638,-0.29,0.77,-6.09,-57.015,-5.792
51590140,-0.572,-0.296,0.776,-5.95,-59.867,-9.275
51590150,-0.556,-0.279,0.779,-6.317,-59.955,-11.165
51590160,-0.532,-0.273,0.768,-8.015,-59.78,-13.545
51590170,-0.503,-0.275,0.76,-9.835,-57.977,-14.56
51590180,-0.466,-0.276,0.757,-10.972,-54.46,-14.087
51590190,-0.497,-0.301,0.758,-10.167,-50.4,-12.74
51590200,-0.453,-0.315,0.719,-9.362,-48.037,-12.547
51590210,-0.449,-0.317,0.734,-4.147,-45.605,-11.025
51590220,-0.409,-0.314,0.731,0.787,-44.8,-8.19
51590230,-0.404,-0.305,0.737,5.302,-41.545,-4.235
51590240,-0.337,-0.286,0.763,7.175,-36.207,-1.575
51590250,-0.43,-0.314,0.755,5.022,-29.557,2.695
51590260,-0.394,-0.32,0.749,3.867,-27.37,3.692
51590270,-0.33,-0.288,0.787,9.485,-20.16,7.507
51590280,-0.431,-0.258,0.81,8.802,-13.912,12.46
51590290,-0.447,-0.261,0.823,3.115,-11.9,13.982
51590300,-0.438,-0.298,0.816,1.96,-11.62,15.295
51590310,-0.453,-0.325,0.82,4.007,-9.992,17.85
51590320,-0.457,-0.315,0.84,7.647,-8.575,19.18
51590330,-0.511,-0.336,0.827,10.867,-10.815,21.385
51590330,-0.453,-0.373,0.804,19.6,-16.31,23.87
51590350,-0.471,-0.374,0.818,32.865,-18.007,29.19
51590350,-0.506,-0.343,0.822,41.107,-22.837,31.535
51590370,-0.479,-0.317,0.832,46.48,-28.84,32.69
51590370,-0.491,-0.323,0.852,51.047,-35.035,35.385
51590390,-0.402,-0.323,0.832,54.18,-39.69,35.962
51590390,-0.323,-0.328,0.811,59.307,-36.662,38.972
51590410,-0.35,-0.357,0.821,68.39,-29.662,47.53
51590410,-0.339,-0.332,0.867,83.055,-20.72,58.415
51590420,-0.294,-0.237,0.926,94.552,-9.922,66.727
51590430,-0.238,-0.131,0.991,96.6,8.82,75.057
51590440,-0.317,-0.06,1.017,83.825,33.792,84.105
51590450,-0.496,-0.111,1.018,54.075,53.287,87.657
51590460,-0.546,-0.122,0.957,24.692,58.747,81.847
51590470,-0.445,-0.129,0.913,8.452,61.827,81.602
51590480,-0.417,-0.193,0.831,-3.745,70.14,87.307
51590490,-0.419,-0.209,0.799,-10.797,84.77,92.767
51590500,-0.451,-0.24,0.775,-12.46,99.802,100.17
51590510,-0.508,-0.269,0.752,-8.277,115.57,109.095
51590520,-0.566,-0.257,0.748,-2.1,130.585,117.442
51590530,-0.586,-0.215,0.735,2.222,147.857,123.077
51590540,-0.608,-0.17,0.699,-0.175,170.765,123.777
51590550,-0.606,-0.115,0.644,-8.47,199.325,120.785
51590560,-0.659,-0.07,0.591,-17.64,227.377,117.95
51590570,-0.754,-0.044,0.524,-28.507,253.102,116.445
51590580,-0.887,-0.041,0.482,-36.767,271.547,115.867
51590590,-0.977,-0.04,0.412,-43.907,277.375,117.792
51590600,-0.905,-0.018,0.382,-50.96,284.585,118.877
51590610,-1.082,-0.063,0.334,-54.582,285.11,124.215
51590620,-1.213,-0.014,0.288,-58.94,269.097,121.082
51590630,-1.157,0.015,0.253,-57.26,245.315,114.59
51590640,-1.082,0.07,0.27,-55.265,222.477,112.647
51590650,-1.086,0.116,0.243,-56.49,200.375,111.825
51590660,-0.988,0.221,0.251,-57.155,181.457,110.46
51590670,-0.885,0.283,0.336,-64.54,175.105,107.31
51590680,-0.882,0.301,0.285,-81.935,173.337,102.602
51590690,-0.927,0.286,0.219,-99.33,168.315,96.46
51590700,-0.955,0.265,0.195,-113.207,161.087,90.93
51590710,-0.957,0.233,0.181,-119.105,151.935,82.302
51590720,-0.922,0.236,0.222,-119.35,139.72,71.61
51590730,-0.92,0.273,0.178,-118.79,123.042,64.452
51590740,-0.932,0.288,0.213,-112.157,107.642,61.95
51590750,-0.885,0.3,0.21,-106.802,89.967,59.447
51590750,-0.821,0.295,0.2,-102.777,81.357,59.5
51590760,-0.873,0.259,0.203,-94.062,76.58,59.482
51590770,-0.85,0.287,0.217,-84.595,74.48,54.512
51590780,-0.865,0.332,0.265,-82.495,76.597,47.145
51590790,-0.971,0.285,0.224,-86.677,75.512,38.815
51590800,-1.051,0.292,0.113,-84.332,68.495,37.73
51590810,-1.33,0.058,0.276,-33.915,35.717,63.665
51590820,-1.156,0.423,0.251,-36.137,7.262,41.51
51590830,-1.158,0.25,0.23,-29.225,-27.23,29.82
51590840,-1.015,0.307,0.266,-16.432,-48.142,24.482
51590850,-0.987,0.313,0.244,-14.122,-59.412,34.842
51590860,-0.995,0.33,0.267,-10.92,-63.752,42.105
51590870,-1.009,0.321,0.274,-12.232,-63.455,37.625
51590880,-1.071,0.302,0.277,-17.675,-64.96,29.242
51590890,-1.032,0.297,0.26,-19.757,-70.28,19.775
51590900,-0.947,0.304,0.285,-17.657,-74.007,19.442
51590910,-0.979,0.258,0.219,-19.932,-73.517,24.885
51590920,-0.945,0.263,0.246,-16.152,-69.895,26.127
51590930,-0.982,0.177,0.288,-12.285,-65.642,28.63
51590940,-1.002,0.18,0.36,-6.3,-68.18,23.257
51590950,-1.084,0.259,0.358,-5.39,-77.49,19.635
51590960,-1.139,0.222,0.342,-2.257,-90.877,23.747
51590970,-1.119,0.207,0.383,3.937,-110.127,22.872
51590980,-1.142,0.195,0.328,6.177,-143.43,24.43
51590990,-1.011,0.215,0.297,17.972,-175.98,33.232
51591000,-0.777,0.26,0.321,35.927,-191.362,47.845
51591010,-0.624,0.317,0.355,39.322,-179.532,53.812
51591020,-0.657,0.312,0.383,29.505,-149.502,47.74
51591030,-0.715,0.293,0.343,16.817,-122.36,38.22
51591040,-0.603,0.282,0.404,15.05,-95.83,33.355
51591050,-0.668,0.376,0.509,12.442,-67.147,32.322
51591060,-0.846,0.377,0.479,-1.82,-49.647,27.142
51591070,-0.918,0.271,0.432,-8.575,-46.515,21.315
51591080,-0.918,0.226,0.434,-1.312,-55.667,20.142
51591080,-0.926,0.249,0.453,10.657,-70.472,24.535
51591100,-0.856,0.301,0.517,24.185,-86.8,25.725
51591100,-0.729,0.336,0.553,31.29,-96.39,28.052
51591120,-0.661,0.367,0.588,35.507,-95.41,30.275
51591120,-0.641,0.34,0.589,32.305,-85.19,29.172
51591140,-0.616,0.355,0.594,30.205,-69.545,26.495
51591140,-0.653,0.354,0.614,26.477,-53.637,23.415
51591160,-0.653,0.343,0.585,19.652,-40.04,18.725
51591160,-0.738,0.342,0.597,19.39,-30.765,14.63
51591170,-0.718,0.388,0.479,16.712,-31.185,14.175
51591180,-0.653,0.334,0.513,15.172,-22.015,10.062
51591190,-0.77,0.284,0.557,20.51,-17.587,6.387
51591200,-0.823,0.341,0.537,30.117,-25.445,11.27
51591210,-0.81,0.434,0.522,39.462,-36.242,20.825
51591220,-0.764,0.385,0.53,43.557,-44.94,26.512
51591230,-0.686,0.416,0.583,50.592,-45.727,31.045
51591240,-0.772,0.458,0.62,47.722,-49.49,36.802
51591250,-0.775,0.497,0.602,35.542,-52.08,38.29
51591260,-0.792,0.478,0.583,25.97,-49.805,34.545
51591270,-0.77,0.461,0.566,18.042,-48.37,26.162
51591280,-0.717,0.469,0.562,13.247,-47.092,19.88
51591290,-0.658,0.477,0.545,9.485,-44.59,17.5
51591300,-0.704,0.437,0.572,8.032,-42.07,19.232
51591310,-0.744,0.424,0.584,8.277,-47.792,23.03
51591320,-0.744,0.407,0.562,9.537,-64.155,31.307
51591330,-0.75,0.432,0.58,16.327,-79.187,44.73
51591340,-0.786,0.476,0.6,19.372,-93.31,50.802
51591350,-0.73,0.497,0.594,16.625,-104.632,48.895
51591360,-0.615,0.511,0.599,15.295,-109.69,44.572
51591370,-0.541,0.515,0.602,11.462,-105.787,38.482
51591380,-0.496,0.491,0.589,6.632,-98.42,32.305
51591390,-0.511,0.48,0.593,6.072,-91.612,31.167
51591400,-0.525,0.514,0.654,7.805,-90.387,31.745
51591410,-0.407,0.512,0.644,5.022,-89.197,33.652
51591420,-0.515,0.465,0.669,3.01,-77.245,35.892
51591420,-0.687,0.484,0.723,3.272,-76.317,33.757
51591440,-0.601,0.551,0.742,3.99,-88.777,33.407
51591440,-0.449,0.58,0.728,5.67,-89.547,32.917
51591460,-0.418,0.558,0.707,-0.595,-76.037,27.475
51591460,-0.398,0.535,0.698,-6.982,-58.502,17.85
51591480,-0.383,0.544,0.693,-6.877,-41.562,11.392
51591480,-0.408,0.527,0.685,-7.717,-27.002,6.37
51591500,-0.424,0.509,0.676,-9.625,-16.94,0.402
51591500,-0.408,0.497,0.661,-8.382,-10.22,-2.975
51591510,-0.401,0.467,0.649,-5.775,-4.76,-3.57
51591520,-0.412,0.456,0.649,-1.767,-1.295,-0.297
51591530,-0.47,0.457,0.682,3.535,-0.542,5.232
51591540,-0.493,0.491,0.718,9.747,-2.17,9.31
51591550,-0.487,0.549,0.75,13.177,-2.782,8.26
51591560,-0.453,0.552,0.73,11.025,-0.962,3.517
51591570,-0.468,0.527,0.717,8.592,2.782,0.91
51591580,-0.494,0.49,0.699,6.912,2.327,1.417
51591590,-0.519,0.505,0.703,8.487,-1.61,6.177
51591600,-0.533,0.536,0.706,9.345,-6.615,11.007
51591610,-0.538,0.537,0.694,8.33,-10.587,13.44
51591620,-0.53,0.55,0.694,7.91,-13.72,14.017
51591630,-0.515,0.561,0.693,6.685,-16.03,13.16
51591640,-0.501,0.553,0.685,3.955,-19.057,11.287
51591650,-0.49,0.557,0.695,1.96,-22.802,9.905
51591660,-0.467,0.561,0.693,-1.172,-28.77,7.525
51591670,-0.387,0.539,0.666,-5.652,-33.285,3.605
51591680,-0.32,0.502,0.653,-8.575,-32.97,1.505
51591690,-0.298,0.505,0.666,-8.82,-26.967,2.17
51591700,-0.305,0.517,0.689,-7.262,-17.29,3.832
51591710,-0.349,0.534,0.714,-6.51,-3.692,2.117
51591720,-0.412,0.55,0.738,-6.842,7.927,-1.732
51591730,-0.475,0.55,0.771,-8.015,14.472,-5.145
51591740,-0.45,0.545,0.754,-8.837,11.655,-7.35
51591750,-0.533,0.495,0.768,-7.297,9.03,-5.442
51591760,-0.372,0.566,0.752,-2.17,5.512,-2.485
51591770,-0.631,0.501,0.765,-7.385,-0.105,0.122
51591780,-0.426,0.527,0.722,-7,-13.125,1.225
51591790,-0.396,0.554,0.747,-0.752,-13.58,6.405
51591800,-0.439,0.465,0.703,-9.502,-10.237,4.06
51591810,-0.407,0.502,0.704,-7.035,-8.855,2.782
51591820,-0.372,0.541,0.71,-5.18,-5.775,2.922
51591830,-0.381,0.519,0.688,-8.522,0.56,0.735
51591830,-0.417,0.498,0.666,-8.19,6.072,-1.102
51591850,-0.452,0.506,0.665,-4.445,8.505,-1.137
51591850,-0.477,0.521,0.67,-1.907,7.192,0.42
51591870,-0.509,0.539,0.689,-0.227,3.465,2.397
51591870,-0.538,0.546,0.701,0.402,-2.73,3.657
51591890,-0.52,0.557,0.715,0.945,-9.572,4.427
51591890,-0.473,0.552,0.721,0.962,-13.842,4.83
51591910,-0.447,0.525,0.715,0.21,-15.522,5.74
51591910,-0.449,0.525,0.722,0.962,-16.607,9.205
51591920,-0.462,0.542,0.731,1.085,-18.76,12.53
51591930,-0.47,0.537,0.736,-0.787,-22.33,14.822
51591940,-0.443,0.537,0.736,-1.102,-27.44,16.782
51591950,-0.415,0.532,0.735,-0.962,-31.657,18.55
51591960,-0.369,0.524,0.731,-0.507,-33.372,18.795
51591970,-0.333,0.535,0.73,1.627,-30.712,18.567
51591980,-0.33,0.544,0.726,2.87,-25.322,17.115
51591990,-0.338,0.546,0.727,3.517,-18.112,14.437
51592000,-0.376,0.549,0.727,3.815,-13.09,12.705
51592010,-0.415,0.561,0.73,3.78,-10.552,12.302
51592020,-0.437,0.573,0.735,3.447,-10.482,11.532
51592030,-0.466,0.569,0.727,2.065,-11.83,10.535
51592040,-0.488,0.556,0.709,1.242,-16.24,10.587
51592050,-0.488,0.568,0.71,2.31,-23.082,12.442
51592060,-0.45,0.583,0.709,2.082,-29.697,14.262
51592070,-0.411,0.576,0.709,0.245,-31.622,13.982
51592080,-0.385,0.555,0.7,-2.1,-30.975,11.62
51592090,-0.341,0.54,0.708,-2.38,-28.507,10.01
51592100,-0.297,0.536,0.721,-1.96,-24.535,9.31
51592110,-0.281,0.516,0.726,-2.065,-17.272,9.59
51592120,-0.314,0.496,0.734,-1.82,-8.855,9.835
51592130,-0.41,0.504,0.725,-1.172,-4.06,11.742
51592140,-0.412,0.645,0.891,1.172,-3.745,13.912
51592150,-0.443,0.454,0.83,-3.307,-8.785,19.162
51592160,-0.508,0.372,0.726,-4.847,-26.81,27.3
51592170,-0.314,0.591,0.778,6.72,-39.462,28.962
51592170,-0.367,0.607,0.735,2.222,-40.127,26.25
51592190,-0.347,0.551,0.667,-5.792,-41.737,20.177
51592190,-0.288,0.589,0.695,-1.592,-43.837,19.88
51592210,-0.225,0.56,0.697,-2.957,-43.312,17.85
51592210,-0.159,0.542,0.701,-3.71,-34.58,13.09
51592230,-0.218,0.542,0.71,-4.602,-21.385,8.767
51592230,-0.27,0.553,0.75,-4.147,-12.127,6.562
51592250,-0.301,0.585,0.785,-2.677,-6.93,5.617
51592250,-0.316,0.585,0.792,-3.552,-4.9,3.132
51592260,-0.317,0.589,0.79,-3.675,-4.532,0.525
51592270,-0.312,0.583,0.776,-3.5,-5.95,-1.295
51592280,-0.284,0.566,0.754,-3.482,-7.752,-2.257
51592290,-0.262,0.555,0.744,-1.942,-8.05,-0.56
51592300,-0.275,0.549,0.749,0.35,-6.615,2.59
51592310,-0.306,0.555,0.751,1.785,-4.935,4.812
51592320,-0.339,0.551,0.756,3.815,-5.582,6.265
51592330,-0.322,0.558,0.763,5.425,-7.945,7.56
51592340,-0.315,0.572,0.766,6.055,-10.15,8.645
51592350,-0.315,0.564,0.751,5.022,-11.235,7.945
51592360,-0.295,0.553,0.744,4.882,-13.177,6.93
51592370,-0.277,0.559,0.745,5.932,-13.807,7.332
51592380,-0.273,0.57,0.753,5.512,-12.617,6.405
51592390,-0.291,0.572,0.751,2.66,-10.762,3.325
51592400,-0.294,0.588,0.755,0.087,-10.552,-0.35
51592410,-0.281,0.601,0.759,-3.255,-10.167,-4.532
51592420,-0.261,0.596,0.759,-6.562,-9.467,-9.38
51592430,-0.253,0.585,0.763,-8.33,-8.54,-12.635
51592440,-0.23,0.558,0.766,-8.102,-8.61,-13.737
51592450,-0.209,0.543,0.785,-5.722,-7.437,-12.897
51592460,-0.228,0.547,0.799,-3.01,-4.602,-11.34
51592470,-0.254,0.544,0.803,-1.662,-1.242,-10.867
51592480,-0.269,0.565,0.8,0.42,1.102,-10.062
51592490,-0.299,0.58,0.785,1.575,3.815,-9.975
51592500,-0.323,0.584,0.758,1.855,5.6,-10.307
51592510,-0.342,0.578,0.728,2.66,6.702,-9.957
51592520,-0.352,0.562,0.695,3.167,6.282,-9.117
51592530,-0.363,0.556,0.68,4.637,5.302,-7.262
51592540,-0.354,0.562,0.696,5.74,3.15,-5.495
51592550,-0.352,0.564,0.711,4.777,0.945,-3.342
51592560,-0.334,0.566,0.717,3.605,-2.292,-1.54
51592570,-0.287,0.578,0.735,3.115,-2.94,-0.525
51592580,-0.276,0.582,0.76,1.19,1.347,-0.98
51592580,-0.321,0.585,0.77,-0.227,7,-2.205
51592600,-0.373,0.574,0.782,-0.752,7.315,-2.222
51592600,-0.384,0.572,0.795,-0.577,-0.7,0.927
51592620,-0.35,0.582,0.81,0.122,-12.32,5.582
51592620,-0.304,0.552,0.81,-0.98,-23.1,7.612
51592640,-0.219,0.535,0.792,-1.067,-30.817,7.787
51592640,-0.165,0.527,0.762,-0.262,-30.537,7.052
51592660,-0.178,0.515,0.739,-0.315,-22.715,3.832
51592660,-0.193,0.533,0.737,0.105,-13.002,-0.612
51592670,-0.227,0.555,0.739,-0.087,-3.237,-3.902
51592680,-0.293,0.566,0.752,-2.397,5.582,-6.23
51592690,-0.336,0.571,0.765,-4.672,11.252,-7.35
51592700,-0.39,0.57,0.774,-4.987,12.74,-6.16
51592710,-0.417,0.561,0.773,-4.48,9.03,-3.237
51592720,-0.387,0.574,0.779,-1.89,1.627,1.207
51592730,-0.346,0.565,0.774,-1.172,-4.235,4.445
51592740,-0.3,0.548,0.757,-1.855,-7.157,4.847
51592750,-0.262,0.544,0.748,-1.155,-5.827,3.797
51592760,-0.262,0.541,0.751,-1.137,-3.797,2.607
51592770,-0.272,0.545,0.754,-1.995,-2.782,1.137
51592780,-0.298,0.545,0.761,-3.307,-3.972,-0.227
51592790,-0.322,0.563,0.773,-4.917,-6.895,-1.225
51592800,-0.327,0.583,0.78,-7.525,-11.077,-3.29
51592810,-0.324,0.584,0.773,-11.812,-14.017,-6.965
51592820,-0.294,0.564,0.763,-14.962,-16.817,-10.307
51592830,-0.254,0.557,0.764,-15.942,-17.377,-11.865
51592840,-0.241,0.56,0.768,-16.87,-14.612,-13.475
51592850,-0.239,0.56,0.768,-18.567,-8.225,-17.745
51592860,-0.192,0.534,0.752,-19.705,-0.175,-23.765
51592870,-0.193,0.503,0.752,-18.847,8.732,-25.427
51592880,-0.263,0.519,0.788,-16.73,13.965,-20.58
51592890,-0.339,0.57,0.814,-14.997,15.995,-15.435
51592900,-0.315,0.503,0.797,-15.277,17.85,-15.452
51592910,-0.402,0.503,0.785,-7.98,19.477,-9.957
51592920,-0.445,0.601,0.797,-2.117,13.685,-5.88
51592920,-0.455,0.578,0.779,-4.375,6.527,-2.59
51592940,-0.429,0.554,0.772,-5.372,-1.522,-0.105
51592940,-0.352,0.534,0.77,-2.922,-6.3,1.032
51592960,-0.344,0.51,0.776,-2.24,-6.475,-1.295
51592960,-0.319,0.51,0.783,-0.892,-6.702,-4.41
51592980,-0.256,0.522,0.785,-1.855,-7.192,-9.45
51592980,-0.218,0.499,0.781,-6.282,-3.307,-15.82
51593000,-0.232,0.475,0.774,-9.135,3.64,-22.032
51593000,-0.252,0.447,0.763,-9.24,9.922,-25.55
51593010,-0.301,0.471,0.789,-6.93,14.682,-24.867
51593020,-0.337,0.507,0.802,-4.042,17.307,-22.19
51593030,-0.396,0.498,0.782,-4.025,19.057,-18.812
51593040,-0.427,0.549,0.742,-3.5,20.177,-14.577
51593050,-0.51,0.551,0.775,-0.892,24.605,-9.852
51593060,-0.494,0.454,0.77,-3.64,11.742,-7.087
51593070,-0.403,0.536,0.761,0.752,-5.25,2.065
51593080,-0.361,0.558,0.791,-1.155,-13.422,6.685
51593090,-0.306,0.391,0.7,-5.617,-15.435,11.55
51593100,-0.314,0.48,0.733,7.945,-14.822,14.157
51593110,-0.283,0.521,0.75,9.642,-13.055,9.992
51593120,-0.237,0.535,0.748,7.035,-7.42,2.695
51593130,-0.305,0.56,0.757,6.632,3.027,-1.225
51593140,-0.373,0.567,0.752,3.342,10.675,-5.775
51593150,-0.392,0.561,0.762,3.15,14.7,-9.765
51593160,-0.381,0.564,0.815,4.27,17.01,-11.182
51593170,-0.325,0.564,0.846,3.395,21.63,-10.99
51593180,-0.295,0.521,0.846,3.202,25.777,-10.167
51593190,-0.402,0.508,0.741,-2.222,27.72,-7.157
51593200,-0.507,0.526,0.674,-6.737,25.025,-6.107
51593210,-0.563,0.502,0.693,-9.012,12.635,-7.315
51593220,-0.363,0.509,0.739,-5.757,-3.08,-6.65
51593230,-0.267,0.531,0.783,-3.29,-5.215,-4.305
51593240,-0.274,0.49,0.767,-7.315,0.63,-4.182
