time[ms],accX[g],accY[g],accZ[g],Value 1,Value 2,Value 3
50776650,-0.905,0.326,0.335,-5.075,-1.697,-0.77
50776660,-0.896,0.329,0.336,-3.692,-2.642,-0.21
50776670,-0.89,0.329,0.334,-3.22,-2.327,0.402
50776680,-0.892,0.325,0.334,-2.537,-1.837,0.787
50776690,-0.895,0.326,0.338,-1.89,-1.19,1.172
50776700,-0.895,0.33,0.344,-1.347,-1.522,1.19
50776710,-0.889,0.334,0.344,-1.47,-1.697,1.102
50776720,-0.887,0.332,0.338,-1.837,-2.292,0.717
50776730,-0.887,0.329,0.335,-2.292,-2.432,0.315
50776740,-0.893,0.329,0.335,-2.8,-3.202,-0.14
50776750,-0.895,0.329,0.336,-3.482,-3.622,-0.7
50776760,-0.892,0.328,0.333,-4.165,-4.217,-1.295
50776770,-0.89,0.327,0.331,-4.777,-4.48,-1.61
50776780,-0.89,0.328,0.332,-5.127,-4.69,-1.61
50776790,-0.889,0.329,0.335,-5.425,-4.095,-1.715
50776800,-0.89,0.331,0.342,-6.02,-3.797,-1.995
50776810,-0.89,0.334,0.346,-6.93,-3.587,-2.187
50776820,-0.891,0.336,0.347,-8.067,-3.692,-2.52
50776830,-0.887,0.334,0.344,-9.59,-3.762,-3.027
50776840,-0.884,0.327,0.342,-11.06,-3.762,-3.342
50776850,-0.893,0.319,0.342,-12.092,-3.552,-3.605
50776860,-0.897,0.316,0.345,-12.827,-3.307,-4.077
50776870,-0.897,0.312,0.347,-12.862,-3.552,-4.077
50776880,-0.894,0.31,0.351,-12.495,-3.57,-3.867
50776890,-0.889,0.305,0.351,-11.917,-3.237,-3.535
50776900,-0.888,0.302,0.349,-10.885,-2.485,-3.132
50776910,-0.887,0.302,0.354,-9.432,-1.89,-2.502
50776920,-0.893,0.3,0.357,-7.962,-1.26,-1.802
50776920,-0.902,0.299,0.36,-6.615,-1.505,-1.61
50776940,-0.896,0.301,0.36,-5.302,-1.872,-1.295
50776940,-0.887,0.303,0.361,-3.955,-2.362,-0.542
50776960,-0.884,0.303,0.357,-3.22,-1.942,-0.035
50776960,-0.881,0.304,0.35,-2.817,-1.487,0.42
50776980,-0.884,0.303,0.347,-2.38,-0.262,1.032
50776980,-0.897,0.309,0.348,-2.38,0.385,1.015
50777000,-0.901,0.312,0.343,-2.852,0.385,0.647
50777000,-0.902,0.315,0.343,-3.272,-0.98,0.157
50777010,-0.905,0.319,0.342,-4.112,-2.485,-0.525
50777020,-0.906,0.317,0.341,-5.145,-4.515,-1.47
50777030,-0.902,0.315,0.342,-6.072,-5.355,-2.502
50777040,-0.896,0.314,0.351,-6.772,-6.195,-3.22
50777050,-0.895,0.312,0.355,-7.595,-6.335,-3.465
50777060,-0.897,0.306,0.357,-8.365,-6.352,-3.85
50777070,-0.891,0.301,0.364,-8.802,-6.055,-4.147
50777080,-0.884,0.295,0.367,-9.362,-6.352,-4.182
50777090,-0.877,0.291,0.367,-10.307,-5.407,-4.025
50777100,-0.876,0.29,0.372,-11.655,-4.217,-3.99
50777110,-0.874,0.295,0.372,-13.772,-2.135,-3.902
50777120,-0.882,0.293,0.375,-16.205,-0.682,-4.077
50777130,-0.902,0.281,0.396,-19.425,0.245,-5.337
50777140,-0.896,0.276,0.398,-22.522,-0.787,-7.49
50777150,-0.904,0.245,0.391,-24.692,-0.472,-7.595
50777160,-0.931,0.204,0.362,-25.882,-0.14,-8.505
50777170,-0.96,0.183,0.332,-24.132,0.875,-8.47
50777180,-1,0.208,0.305,-19.897,2.38,-7.455
50777190,-0.983,0.283,0.278,-18.445,-0.227,-9.66
50777200,-0.879,0.413,0.282,-16.87,2.275,-12.32
50777210,-0.828,0.5,0.301,-17.167,11.34,-12.267
50777220,-0.85,0.491,0.341,-25.532,24.64,-12.915
50777230,-0.878,0.403,0.301,-37.432,37.975,-15.12
50777240,-0.89,0.332,0.275,-45.552,52.482,-18.305
50777250,-0.951,0.32,0.269,-49.805,61.495,-21.752
50777260,-1.057,0.315,0.266,-54.425,57.82,-24.132
50777260,-1.16,0.273,0.262,-59.045,40.687,-21.577
50777280,-1.104,0.304,0.274,-60.812,14.21,-28.017
50777280,-1.085,0.251,0.26,-64.207,-13.632,-27.772
50777300,-1.006,0.066,0.315,-55.142,-39.2,-24.605
50777300,-0.863,0.094,0.424,-29.89,-45.832,-17.115
50777320,-0.902,0.244,0.508,-6.317,-46.182,-10.325
50777320,-0.937,0.37,0.419,-2.292,-51.222,-10.535
50777330,-0.918,0.397,0.32,-20.842,-54.127,-17.045
50777340,-0.899,0.278,0.207,-45.115,-57.505,-23.835
50777350,-0.78,0.08,0.135,-45.99,-56.192,-26.022
50777360,-0.66,0.085,0.156,-29.365,-39.497,-25.042
50777370,-0.757,0.21,0.243,-12.81,-19.512,-27.615
50777380,-0.896,0.283,0.326,-6.352,-9.957,-35.175
50777390,-1.068,0.284,0.379,-10.43,-13.37,-42.787
50777400,-1.197,0.286,0.403,-19.565,-32.147,-51.45
50777410,-1.161,0.239,0.4,-29.89,-58.52,-59.097
50777420,-1.046,-0.039,0.504,-31.045,-77.035,-56.42
50777430,-0.94,-0.16,0.67,-3.692,-73.972,-40.25
50777440,-0.854,0.158,0.846,22.557,-59.307,-23.922
50777450,-0.878,0.276,0.796,11.655,-32.025,-21.665
50777460,-0.922,0.103,0.589,-13.702,-10.29,-35.42
50777470,-0.977,0,0.389,-9.765,-11.952,-41.195
50777480,-0.859,0.139,0.439,6.16,-33.355,-36.837
50777490,-0.612,0.097,0.5,6.702,-34.16,-26.145
50777500,-0.746,0.045,0.546,1.732,-15.12,-22.61
50777510,-0.905,0.016,0.56,-5.18,-6.702,-29.417
50777520,-0.85,0.045,0.549,-14.385,-13.492,-33.267
50777530,-0.763,0.062,0.5,-24.465,-21.717,-29.82
50777540,-0.71,0.054,0.489,-28.91,-22.732,-27.965
50777550,-0.727,-0.015,0.44,-31.272,-18.62,-27.79
50777560,-0.81,-0.07,0.444,-24.027,-16.957,-26.897
50777570,-0.826,-0.044,0.434,-14.665,-22.26,-26.005
50777580,-0.782,0.014,0.474,-7.857,-24.832,-21.822
50777590,-0.847,0.012,0.489,-10.745,-24.15,-15.96
50777600,-0.872,-0.01,0.489,-13.947,-24.01,-14.787
50777610,-0.854,-0.017,0.463,-16.415,-22.697,-13.65
50777620,-0.97,-0.033,0.447,-18.83,-20.387,-8.347
50777630,-1.081,-0.013,0.456,-20.492,-26.862,-6.282
50777640,-1.096,0.003,0.503,-22.767,-45.08,-4.305
50777650,-1.114,0.058,0.535,-22.627,-69.632,-0.875
50777660,-0.965,0.046,0.561,-17.115,-102.637,-1.557
50777670,-0.177,0.044,0.436,2.747,-85.26,2.012
50777670,-0.722,0.08,0.565,11.935,-26.512,10.92
50777690,-1.084,0.101,0.605,2.205,-15.172,-3.762
50777690,-0.768,0.08,0.612,5.932,-33.04,-4.567
50777710,-0.694,0.077,0.612,9.975,-38.29,1.592
50777710,-0.635,0.109,0.661,18.9,-22.26,0.42
50777730,-0.891,0.103,0.681,16.17,-3.64,-2.345
50777730,-0.884,0.089,0.586,10.622,-6.282,-8.837
50777750,-0.99,0.089,0.515,9.677,-13.247,-2.957
50777750,-1.173,0.133,0.457,3.202,-31.202,-11.112
50777760,-0.242,-0.077,0.472,-4.567,-41.002,-26.95
50777770,-1.046,0,0.554,1.592,-9.555,-3.517
50777780,-1.122,0.139,0.59,-4.077,-18.602,-3.237
50777790,-0.724,0.055,0.564,-18.06,-36.697,-7.577
50777800,-0.785,0.025,0.553,-22.977,-35.297,0.665
50777810,-0.765,0.104,0.601,-29.54,-30.957,1.54
50777820,-0.781,0.023,0.658,-38.185,-29.925,1.225
50777830,-0.74,-0.056,0.666,-41.177,-29.26,0.98
50777840,-0.73,-0.003,0.646,-37.607,-30.117,3.815
50777850,-0.652,0.011,0.692,-31.132,-27.44,7.157
50777860,-0.849,0.124,0.735,-29.417,-17.64,2.065
50777870,-0.504,-0.012,0.709,-31.797,-9.222,-12.705
50777880,-0.604,-0.038,0.708,-17.097,17.832,-7.717
50777890,-0.813,0.13,0.621,-19.302,28.385,-4.34
50777900,-0.572,0.025,0.588,-19.162,30.292,-13.405
50777910,-0.432,-0.101,0.571,-17.85,46.41,-14.49
50777920,-0.656,-0.071,0.511,-11.515,64.417,-13.895
50777930,-0.622,-0.075,0.436,-10.185,66.587,-16.992
50777940,-0.578,-0.141,0.388,-10.29,71.242,-13.947
50777950,-0.756,-0.132,0.413,-8.995,80.342,-8.75
50777960,-0.891,-0.121,0.459,-7.14,85.312,-4.112
50777970,-1.025,-0.051,0.481,0.297,83.282,2.065
50777980,-0.994,-0.044,0.583,-2.292,69.842,6.807
50777990,-1.184,-0.171,0.445,11.952,55.195,33.95
50778000,-1.099,0.084,0.48,32.217,37.485,23.87
50778010,-1.014,0.044,0.396,19.215,23.625,5.407
50778010,-0.693,-0.027,0.353,18.095,26.355,9.03
50778030,-0.964,-0.038,0.471,13.09,31.167,13.335
50778030,-0.851,-0.064,0.45,11.812,27.16,14.367
50778050,-0.731,-0.087,0.457,11.34,25.882,15.995
50778050,-0.707,-0.023,0.484,9.782,34.002,16.467
50778070,-0.775,0.017,0.522,8.767,43.785,17.605
50778070,-0.833,0.059,0.534,3.85,51.87,14.875
50778080,-0.907,0.039,0.481,-0.91,56.367,8.907
50778090,-0.97,0.045,0.408,-3.447,59.132,7.192
50778100,-1.074,0.073,0.405,-3.045,55.247,9.117
50778110,-1.138,0.075,0.426,1.575,52.78,5.757
50778120,-1.208,0.07,0.459,1.382,47.267,-5.705
50778130,-1.295,0.03,0.438,-0.332,33.39,-11.847
50778140,-1.243,-0.033,0.312,1.89,15.592,-18.462
50778150,-1.142,0.01,0.303,9.187,-0.35,-25.935
50778160,-1.133,0.065,0.338,14.35,-13.492,-25.13
50778170,-1.09,0.054,0.374,16.257,-24.78,-28.385
50778180,-1.035,0.035,0.412,15.19,-33.74,-32.497
50778190,-1.051,0.042,0.481,11.917,-40.775,-32.917
50778200,-1.07,0.033,0.5,0.087,-50.522,-27.615
50778210,-0.94,0.035,0.496,-9.065,-60.042,-26.985
50778220,-0.8,0.039,0.506,-13.562,-59.902,-30.905
50778230,-0.81,0.055,0.564,-21.455,-51.17,-36.592
50778240,-0.864,0.031,0.552,-30.1,-43.942,-43.662
50778250,-0.862,-0.014,0.543,-32.585,-40.372,-47.092
50778260,-0.907,-0.005,0.614,-31.675,-42.297,-50.312
50778270,-0.624,0.071,0.414,-26.687,-35.192,-50.872
50778280,-0.804,-0.024,0.396,-28.507,-12.372,-47.127
50778290,-0.928,-0.104,0.448,-30.152,-4.812,-50.382
50778300,-0.747,-0.048,0.484,-17.15,-2.38,-44.695
50778310,-0.764,0.012,0.525,-16.432,6.965,-36.207
50778320,-0.831,0.005,0.445,-19.845,13.44,-33.985
50778330,-0.837,-0.012,0.414,-15.207,13.247,-30.765
50778340,-0.877,-0.064,0.426,-14.542,21.962,-28
50778350,-1.018,-0.095,0.355,-16.432,25.13,-30.87
50778360,-1.111,-0.105,0.393,-14.35,16.38,-35.227
50778370,-1.024,-0.114,0.439,-16.31,4.165,-38.587
50778380,-0.989,-0.178,0.584,-20.702,-0.805,-40.617
50778390,-0.948,-0.222,0.621,-24.867,-4.252,-45.885
50778400,-0.738,-0.205,0.6,-25.357,-11.847,-49.017
50778410,-0.512,-0.161,0.6,-20.16,-11.112,-42.822
50778420,-0.469,-0.148,0.562,-25.812,1.225,-38.115
50778420,-0.565,-0.234,0.476,-32.077,15.417,-27.947
50778440,-0.659,-0.301,0.394,-33.022,26.232,-16.187
50778440,-0.826,-0.299,0.337,-30.59,30.887,-7.84
50778460,-0.924,-0.32,0.26,-24.762,29.977,-3.36
50778460,-0.982,-0.282,0.284,-9.537,28.315,-8.697
50778480,-1.123,-0.267,0.302,-5.512,24.447,-10.377
50778480,-1.159,-0.259,0.308,-3.22,12.547,-14.962
50778500,-1.069,-0.268,0.3,3.325,1.785,-20.212
50778500,-0.988,-0.216,0.38,10.57,-3.78,-26.407
50778510,-0.909,-0.184,0.475,13.562,-5.057,-29.89
50778520,-0.812,-0.175,0.538,15.365,-3.5,-30.275
50778530,-0.951,-0.241,0.686,18.637,-2.87,-26.915
50778540,-0.586,-0.444,0.606,28.07,-7.892,-27.807
50778550,-0.332,-0.158,0.347,30.555,2.677,-18.795
50778560,-0.745,-0.217,0.274,34.195,17.062,6.492
50778570,-0.632,-0.1,0.329,67.147,-44.887,-23.59
50778580,0.632,-0.228,0.386,67.06,31.57,-14.525
50778590,-1.484,0.017,0.289,48.912,93.817,22.207
50778600,-1.557,-0.128,0.462,44.135,83.405,12.215
50778610,-0.898,-0.091,0.499,22.032,53.882,-6.3
50778620,-1.148,-0.067,0.43,2.905,48.895,21.857
50778630,-1.254,-0.027,0.467,-5.67,28.21,38.465
50778640,-1.013,-0.184,0.445,-10.885,14.945,25.392
50778650,-1.331,-0.229,0.506,-7.367,16.135,14
50778660,-1.408,-0.114,0.458,-1.505,4.585,-1.82
50778670,-1.258,-0.079,0.45,2.642,-14.997,-19.81
50778680,-0.987,-0.114,0.429,1.662,-25.322,-33.355
50778690,-0.872,-0.125,0.425,0.875,-25.147,-36.61
50778700,-0.84,-0.125,0.462,-2.94,-20.807,-38.745
50778710,-0.851,-0.23,0.469,-9.38,-21.017,-40.915
50778720,-0.744,-0.304,0.409,-12.18,-22.995,-40.355
50778730,-0.701,-0.337,0.387,-13.72,-21.332,-35.77
50778740,-0.799,-0.354,0.357,-16.047,-16.992,-30.975
50778750,-0.893,-0.342,0.343,-12.617,-20.842,-25.445
50778760,-0.845,-0.32,0.32,-9.905,-26.32,-23.467
50778760,-0.873,-0.335,0.294,-9.607,-29.435,-22.12
50778780,-0.888,-0.357,0.299,-9.082,-30.485,-22.435
50778780,-0.992,-0.317,0.341,-6.002,-33.25,-22.487
50778800,-1.011,-0.256,0.354,-3.587,-41.125,-23.922
50778800,-0.955,-0.222,0.378,0.035,-49.28,-25.34
50778820,-0.915,-0.207,0.42,-1.907,-52.447,-22.89
50778820,-0.891,-0.22,0.478,-5.267,-52.36,-15.942
50778830,-0.878,-0.234,0.488,-5.022,-52.01,-13.527
50778840,-0.908,-0.23,0.545,-3.027,-49.735,-19.635
50778850,-0.927,-0.262,0.549,-5.53,-47.267,-25.777
50778860,-0.961,-0.273,0.579,-4.9,-50.312,-27.02
50778870,-0.912,-0.242,0.602,-8.277,-55.16,-26.477
50778880,-0.87,-0.22,0.615,-10.92,-59.237,-28.14
50778890,-0.788,-0.296,0.649,-14.717,-57.715,-33.127
50778900,-0.623,-0.355,0.667,-17.727,-54.302,-34.79
50778910,-0.5,-0.372,0.636,-18.165,-49.717,-29.505
50778920,-0.364,-0.355,0.617,-16.607,-41.055,-22.137
50778930,-0.274,-0.319,0.559,-19.6,-27.3,-4.34
50778940,-0.238,-0.248,0.491,-25.672,-9.275,17.325
50778950,-0.29,-0.206,0.503,-26.932,19.075,35.28
50778960,-0.446,-0.182,0.545,-27.982,52.342,47.985
50778970,-0.652,-0.162,0.567,-31.57,78.732,57.505
50778980,-0.944,-0.245,0.604,-34.842,91.14,77.28
50778990,-1.265,-0.491,0.533,-36.225,88.515,90.755
50779000,-1.285,-0.528,0.684,-15.75,82.39,72.765
50779010,-1.352,-0.517,0.836,-10.045,70.28,64.505
50779020,-1.237,-0.642,0.795,0.822,43.942,61.652
50779030,-0.772,-0.675,0.445,23.537,55.44,61.022
50779040,-0.858,-0.438,0.322,56.07,95.06,77.752
50779050,-0.818,-0.52,0.384,82.565,133.192,91.49
50779060,-0.587,-0.683,0.229,104.685,197.837,106.872
50779070,-0.788,-0.587,0.242,155.015,269.552,145.407
50779080,-1.285,-0.34,0.354,185.29,303.87,172.077
50779090,-1.717,-0.038,0.424,168.77,270.392,171.447
50779100,-1.996,0.046,0.383,124.775,168.367,150.482
50779110,-1.998,-0.065,0.213,75.337,19.162,110.915
50779120,-1.786,-0.231,-0.059,42.402,-137.165,69.23
50779130,-1.065,-0.24,-0.271,31.587,-254.17,40.057
50779140,-0.428,-0.116,-0.259,26.722,-299.18,25.515
50779150,-0.204,0.038,-0.119,9.362,-280.017,12.705
50779160,-0.39,0.148,-0.012,-19.32,-237.685,-13.475
50779170,-0.718,0.105,0.048,-50.645,-206.447,-48.877
50779170,-0.934,0.016,0.153,-82.04,-199.482,-81.567
50779180,-0.903,-0.008,0.233,-106.767,-208.512,-98.63
50779190,-0.808,-0.018,0.279,-119.507,-219.992,-92.487
50779200,-0.719,0.009,0.345,-128.712,-222.565,-75.197
50779210,-0.615,0.008,0.352,-134.61,-211.54,-57.837
50779220,-0.498,0.008,0.391,-132.02,-186.48,-46.41
50779230,-0.547,-0.017,0.398,-128.065,-162.277,-35.56
50779240,-0.685,-0.092,0.398,-119.875,-147.507,-24.937
50779250,-0.73,-0.16,0.438,-100.905,-141.19,-15.435
50779260,-0.662,-0.207,0.511,-74.2,-135.782,-5.635
50779270,-0.55,-0.187,0.606,-43.137,-123.305,2.572
50779280,-0.506,-0.094,0.741,-14.437,-104.335,8.977
50779290,-0.518,-0.016,0.841,1.452,-82.687,14.577
50779300,-0.529,0.01,0.895,5.967,-61.67,16.467
50779310,-0.565,-0.012,0.899,4.83,-43.995,16.082
50779320,-0.614,-0.03,0.896,2.8,-31.972,14.822
50779330,-0.672,-0.03,0.893,3.885,-28.105,15.487
50779340,-0.707,-0.046,0.886,9.572,-31.955,17.552
50779350,-0.701,-0.057,0.873,20.457,-39.305,18.445
50779360,-0.669,-0.048,0.854,33.512,-46.847,19.547
50779370,-0.626,-0.01,0.855,45.64,-51.957,21.367
50779380,-0.597,0.027,0.863,54.162,-55.002,23.187
50779390,-0.555,0.06,0.855,58.275,-55.825,23.712
50779400,-0.488,0.089,0.853,58.572,-53.305,23.94
50779410,-0.436,0.096,0.818,57.102,-47.775,28.157
50779420,-0.387,0.097,0.793,56.962,-38.08,34.107
50779430,-0.372,0.101,0.781,57.33,-25.55,40.162
50779440,-0.39,0.125,0.791,58.187,-10.955,45.045
50779450,-0.444,0.161,0.816,57.4,1.995,48.265
50779460,-0.504,0.186,0.828,53.042,11.095,48.527
50779470,-0.544,0.198,0.828,46.182,15.592,44.922
50779480,-0.565,0.193,0.795,37.817,18.69,39.147
50779490,-0.609,0.195,0.8,33.705,19.81,33.46
50779500,-0.717,0.182,0.779,25.532,14.822,35.472
50779510,-0.769,0.154,0.765,19.932,3.657,38.622
50779510,-0.758,0.154,0.76,16.485,-5.687,37.8
50779530,-0.767,0.129,0.746,13.09,-11.917,34.352
50779530,-0.762,0.113,0.747,13.457,-13.37,26.827
50779550,-0.74,0.119,0.761,15.452,-11.847,19.092
50779550,-0.727,0.114,0.775,16.065,-8.627,15.137
50779570,-0.713,0.086,0.779,16.152,-3.867,13.527
50779570,-0.7,0.072,0.781,16.52,2.1,14.875
50779580,-0.679,0.073,0.792,18.095,7.892,17.255
50779590,-0.667,0.074,0.807,17.692,15.242,20.3
50779600,-0.664,0.075,0.83,14.857,23.257,19.652
50779610,-0.681,0.089,0.863,7.717,30.852,18.095
50779620,-0.706,0.071,0.911,-3.08,34.86,16.835
50779630,-0.727,0.042,0.936,-15.925,35.14,14.49
50779640,-0.755,-0.022,0.951,-28.787,31.097,11.497
50779650,-0.788,-0.109,0.953,-36.155,23.152,5.932
50779660,-0.786,-0.179,0.944,-36.89,9.572,-2.397
50779670,-0.77,-0.227,0.955,-29.855,-7.857,-7
50779680,-0.721,-0.248,0.946,-22.54,-27.265,-10.097
50779690,-0.654,-0.249,0.953,-11.585,-45.167,-13.457
50779700,-0.566,-0.229,0.937,-2.66,-59.342,-17.937
50779710,-0.459,-0.222,0.914,4.62,-64.557,-22.662
50779720,-0.369,-0.2,0.854,7.927,-58.957,-27.405
50779730,-0.373,-0.212,0.848,9.502,-48.545,-26.057
50779740,-0.335,-0.115,0.768,-7.105,-36.085,-28.665
50779750,-0.32,-0.123,0.704,-19.197,-20.685,-33.827
50779760,-0.439,-0.208,0.653,-21.14,-6.247,-28.402
50779770,-0.537,-0.192,0.631,-20.825,0.822,-25.2
50779780,-0.619,-0.121,0.64,-22.19,2.695,-21.472
50779790,-0.696,-0.086,0.658,-27.825,-0.21,-18.672
50779800,-0.737,-0.067,0.652,-37.782,-6.387,-22.837
50779810,-0.752,-0.072,0.646,-48.615,-13.877,-27.895
50779820,-0.759,-0.084,0.617,-59.867,-21.28,-32.322
50779830,-0.721,-0.064,0.604,-67.392,-26.95,-39.41
50779840,-0.717,-0.1,0.6,-69.545,-32.252,-39.462
50779850,-0.691,-0.127,0.611,-69.825,-37.607,-34.335
50779860,-0.626,-0.145,0.628,-68.442,-39.13,-29.067
50779870,-0.599,-0.164,0.665,-62.79,-36.907,-22.4
50779870,-0.614,-0.186,0.707,-57.855,-31.255,-15.417
50779890,-0.604,-0.206,0.726,-54.057,-24.272,-10.097
50779890,-0.589,-0.261,0.75,-45.71,-15.155,-4.025
50779910,-0.605,-0.281,0.793,-34.02,-6.93,-0.227
50779910,-0.645,-0.278,0.827,-24.482,-1.732,4.497
50779920,-0.64,-0.268,0.848,-16.607,-0.735,5.81
50779930,-0.622,-0.251,0.865,-10.132,-2.257,6.265
50779940,-0.613,-0.225,0.848,-7.402,-4.917,6.212
50779950,-0.589,-0.203,0.836,-4.707,-5.32,5.46
50779960,-0.588,-0.175,0.818,-4.025,-5.39,7.437
50779970,-0.575,-0.152,0.787,-5.582,-4.55,8.522
50779980,-0.554,-0.134,0.74,-6.44,-3.097,11.585
50779990,-0.516,-0.113,0.689,-4.9,1.015,14.7
50780000,-0.485,-0.08,0.663,-2.432,8.365,18.795
50780010,-0.492,-0.051,0.651,-1.102,16.887,23.607
50780020,-0.5,-0.033,0.637,-1.26,25.795,28.07
50780030,-0.555,-0.033,0.632,-3.587,34.562,32.305
50780040,-0.629,-0.049,0.64,-5.81,40.985,33.232
50780050,-0.68,-0.044,0.661,-7.122,43.942,28.087
50780060,-0.741,-0.075,0.658,-5.775,41.492,23.642
50780070,-0.781,-0.075,0.693,-1.907,34.702,16.992
50780080,-0.827,-0.095,0.713,1.872,21.42,11.55
50780090,-0.799,-0.091,0.768,5.495,3.71,4.13
50780100,-0.775,-0.087,0.803,5.11,-12.88,-3.745
50780110,-0.787,-0.077,0.826,0.805,-30.012,-10.57
50780120,-0.779,-0.073,0.837,-7.77,-48.317,-17.657
50780130,-0.72,-0.083,0.824,-18.27,-64.907,-24.745
50780140,-0.673,-0.103,0.786,-27.44,-79.327,-29.33
50780150,-0.623,-0.123,0.746,-35.052,-91.035,-31.43
50780160,-0.539,-0.143,0.72,-39.27,-97.037,-31.605
50780170,-0.457,-0.167,0.72,-41.492,-94.622,-29.225
50780180,-0.419,-0.208,0.736,-43.032,-84.892,-24.727
50780190,-0.207,-0.363,0.927,-44.59,-66.062,-18.165
50780200,0.028,-0.805,0.803,-32.69,-4.042,6.527
50780210,-0.626,-0.568,0.893,37.73,56.682,39.69
50780220,-1.205,-0.131,1.245,61.32,38.745,52.972
50780230,-1.037,-0.196,1.096,20.317,-9.45,45.185
50780240,-0.582,-0.336,1.001,11.042,-33.635,25.445
50780250,-0.494,-0.314,0.961,11.375,-21.822,24.08
50780260,-0.68,-0.323,0.913,9.397,-5.705,29.977
50780260,-0.641,-0.327,0.854,15.592,0.84,26.722
50780280,-0.616,-0.275,0.803,25.2,2.66,26.145
50780280,-0.564,-0.201,0.803,31.535,5.302,27.37
50780300,-0.464,-0.21,0.785,32.76,19.372,28.542
50780300,-0.394,-0.216,0.768,36.172,49.542,27.457
50780320,-0.486,-0.181,0.781,36.977,89.022,26.757
50780320,-0.638,-0.124,0.756,29.47,119.647,23.45
50780330,-0.75,-0.067,0.734,21.035,134.295,18.672
50780340,-0.906,-0.046,0.693,15.802,124.827,19.25
50780350,-0.994,-0.11,0.65,18.69,97.737,25.76
50780360,-0.967,-0.124,0.614,28.472,67.462,35.035
50780370,-0.893,-0.07,0.612,41.3,42.157,41.702
50780380,-0.799,-0.045,0.622,49.7,26.215,42.857
50780390,-0.663,-0.032,0.622,50.277,25.655,39.812
50780400,-0.592,0.011,0.639,44.345,35.175,35.14
50780410,-0.522,0.053,0.631,35.542,47.092,32.06
50780420,-0.457,0.06,0.617,26.337,63.56,32.2
50780430,-0.531,0.023,0.575,16.957,81.077,34.072
50780440,-0.616,-0.023,0.536,12.565,93.24,31.097
50780450,-0.689,-0.041,0.531,17.64,96.11,26.25
50780460,-0.753,-0.053,0.567,28.525,88.287,26.792
50780470,-0.764,-0.032,0.622,40.792,74.077,28.49
50780480,-0.766,-0.015,0.658,53.112,55.772,30.765
50780490,-0.681,0.031,0.728,58.135,41.632,34.072
50780500,-0.601,0.072,0.753,59.43,37.205,39.112
50780510,-0.603,0.101,0.779,52.307,41.125,42.455
