#Format version: 1.0
time[ms],accX[g],accY[g],accZ[g],Value 1,Value 2,Value 3,
47834620,-0.663,0.245,0.65,-3.01,-16.782,1.61,
47834630,-0.67,0.272,0.668,-2.205,-12.547,4.462,
47834640,-0.658,0.298,0.684,-2.73,-10.92,7.787,
47834650,-0.638,0.297,0.675,-6.352,-7.402,12.11,
47834660,-0.655,0.295,0.669,-7.577,-3.255,15.89,
47834670,-0.609,0.325,0.676,-7.315,2.52,17.412,
47834680,-0.627,0.346,0.686,-9.572,13.317,18.935,
47834690,-0.671,0.321,0.676,-14.822,23.695,19.652,
47834700,-0.639,0.316,0.656,-17.587,28.087,18.76,
47834710,-0.664,0.306,0.643,-18.97,33.827,17.605,
47834720,-0.719,0.286,0.639,-18.287,34.737,13.562,
47834730,-0.728,0.275,0.631,-14.507,29.645,11.025,
47834740,-0.769,0.28,0.609,-9.275,23.222,6.352,
47834750,-0.71,0.282,0.58,-2.887,15.575,1.172,
47834760,-0.792,0.317,0.633,1.645,6.685,-3.097,
47834770,-0.853,0.316,0.656,3.692,3.675,-6.965,
47834780,-0.757,0.297,0.565,3.395,-0.665,-9.87,
47834790,-0.747,0.239,0.542,6.107,-6.212,-10.062,
47834800,-0.836,0.223,0.602,13.79,-19.215,-14.49,
47834810,-0.741,0.27,0.63,23.31,-32.987,-21.14,
47834820,-0.656,0.299,0.625,27.44,-34.3,-24.062,
47834830,-0.71,0.304,0.639,25.847,-30.502,-21,
47834840,-0.778,0.326,0.684,20.457,-26.95,-15.172,
47834850,-0.733,0.322,0.659,11.865,-24.955,-10.85,
47834860,-0.634,0.298,0.625,3.255,-20.877,-5.18,
47834870,-0.677,0.271,0.647,-3.167,-14.787,-0.07,
47834880,-0.682,0.256,0.667,-5.635,-13.37,2.485,
47834890,-0.637,0.284,0.682,-5.757,-12.215,5.197,
47834900,-0.654,0.283,0.677,-6.265,-6.072,9.275,
47834910,-0.672,0.299,0.665,-5.267,-2.082,13.037,
47834910,-0.654,0.319,0.668,-4.445,0.105,13.615,
47834920,-0.619,0.366,0.679,-7.105,5.477,13.842,
47834930,-0.675,0.335,0.663,-15.102,17.867,16.03,
47834940,-0.676,0.287,0.635,-19.285,23.17,15.207,
47834950,-0.634,0.28,0.629,-17.29,25.935,14.595,
47834960,-0.656,0.265,0.63,-13.037,30.24,12.495,
47834970,-0.707,0.224,0.64,-7.7,29.767,9.152,
47834980,-0.712,0.234,0.649,2.24,28.087,6.195,
47834990,-0.667,0.247,0.609,11.585,27.142,2.187,
47835000,-0.675,0.298,0.635,19.337,30.957,1.33,
47835010,-0.781,0.303,0.665,20.51,34.877,1.277,
47835020,-0.817,0.24,0.637,22.172,28.84,-4.095,
47835030,-0.698,0.248,0.622,32.637,18.217,-11.34,
47835040,-0.677,0.278,0.641,43.54,14.507,-15.4,
47835050,-0.708,0.311,0.671,48.177,15.575,-20.16,
47835060,-0.738,0.297,0.657,51.992,15.732,-20.79,
47835070,-0.715,0.31,0.624,56.332,15.33,-22.4,
47835080,-0.738,0.341,0.591,60.165,13.912,-24.097,
47835090,-0.77,0.373,0.577,63.245,10.36,-25.55,
47835100,-0.772,0.411,0.563,64.837,1.697,-24.115,
47835110,-0.736,0.46,0.584,65.905,-7.542,-22.487,
47835120,-0.719,0.425,0.589,65.485,-10.675,-29.855,
47835130,-0.725,0.436,0.621,68.757,-10.552,-23.712,
47835140,-0.719,0.482,0.626,65.66,-9.117,-23.31,
47835150,-0.694,0.463,0.605,58.642,-5.46,-26.355,
47835160,-0.698,0.446,0.597,52.675,-0.35,-26.915,
47835170,-0.714,0.467,0.596,47.74,2.87,-27.265,
47835180,-0.676,0.475,0.585,38.447,3.71,-29.032,
47835190,-0.646,0.45,0.561,26.845,4.707,-29.487,
47835200,-0.62,0.444,0.544,14.035,9.135,-28.455,
47835210,-0.635,0.408,0.511,0.735,17.5,-26.092,
47835220,-0.648,0.396,0.489,-9.66,28.07,-20.37,
47835230,-0.75,0.366,0.496,-16.397,38.132,-13.072,
47835240,-0.817,0.367,0.509,-19.915,46.042,-7.98,
47835250,-0.836,0.36,0.497,-22.715,49.77,-2.572,
47835260,-0.863,0.367,0.481,-24.202,51.572,4.042,
47835260,-0.882,0.35,0.463,-25.655,50.155,7.717,
47835280,-0.889,0.35,0.45,-25.095,45.972,9.572,
47835280,-0.858,0.349,0.453,-24.22,39.34,9.152,
47835300,-0.867,0.377,0.448,-26.932,35,9.957,
47835300,-0.829,0.382,0.458,-33.722,30.24,8.225,
47835320,-0.812,0.388,0.448,-42.28,26.897,8.837,
47835320,-0.78,0.376,0.415,-53.252,29.207,13.317,
47835330,-0.779,0.339,0.398,-61.092,38.5,15.137,
47835340,-0.789,0.325,0.396,-67.235,49.245,14.577,
47835350,-0.834,0.3,0.386,-72.415,60.567,17.132,
47835360,-0.888,0.265,0.367,-75.722,66.307,19.827,
47835370,-0.946,0.21,0.332,-76.422,66.587,26.285,
47835380,-0.977,0.194,0.319,-73.465,65.047,30.975,
47835390,-0.975,0.174,0.304,-68.827,62.142,32.357,
47835400,-1.003,0.168,0.298,-63.245,57.487,32.27,
47835410,-1.022,0.176,0.295,-59.045,50.505,33.652,
47835420,-0.987,0.181,0.292,-57.837,41.877,34.125,
47835430,-0.964,0.174,0.293,-59.99,35.595,34.212,
47835440,-0.977,0.161,0.275,-63.507,29.575,34.877,
47835450,-0.997,0.1,0.257,-61.267,21.787,35.63,
47835460,-1.04,0.049,0.258,-49.367,7.437,40.74,
47835470,-1.002,0.074,0.317,-32.637,-9.467,49.577,
47835480,-0.982,0.167,0.393,-21.875,-22.995,52.762,
47835490,-0.935,0.228,0.459,-19.617,-35.14,52.745,
47835500,-0.833,0.269,0.496,-23.87,-44.45,54.582,
47835510,-0.82,0.3,0.546,-28.227,-49.105,56.822,
47835520,-0.795,0.31,0.582,-33.862,-53.112,60.287,
47835530,-0.798,0.319,0.599,-34.16,-57.277,53.725,
47835540,-0.759,0.308,0.625,-27.265,-58.852,46.777,
47835550,-0.704,0.308,0.642,-17.185,-58.835,42.857,
47835560,-0.724,0.365,0.673,-6.405,-56.507,37.345,
47835570,-0.751,0.387,0.668,-0.507,-55.405,32.13,
47835580,-0.694,0.382,0.627,3.5,-53.025,27.405,
47835590,-0.623,0.395,0.59,8.907,-44.485,24.85,
47835600,-0.615,0.422,0.57,14.175,-30.152,22.925,
47835600,-0.63,0.434,0.57,15.96,-15.837,20.072,
47835620,-0.658,0.453,0.578,14.28,-5.18,16.975,
47835620,-0.678,0.441,0.582,9.135,-1.032,12.04,
47835640,-0.704,0.398,0.572,3.832,-1.995,6.842,
47835640,-0.711,0.357,0.549,0.175,-7.21,2.047,
47835660,-0.708,0.339,0.537,0.157,-12.005,-0.84,
47835660,-0.692,0.32,0.534,0.367,-12.39,0.595,
47835670,-0.72,0.32,0.534,-0.07,-4.83,2.52,
47835680,-0.757,0.31,0.548,-2.59,5.285,4.27,
47835690,-0.792,0.292,0.548,-6.387,14.752,7.385,
47835700,-0.798,0.282,0.543,-8.382,20.597,10.395,
47835710,-0.791,0.285,0.541,-6.125,24.745,14.945,
47835720,-0.773,0.307,0.542,-2.187,28.157,19.53,
47835730,-0.783,0.314,0.539,2.012,30.852,21.455,
47835740,-0.797,0.336,0.529,6.667,30.695,19.845,
47835750,-0.815,0.361,0.526,12.022,28.63,15.505,
47835760,-0.843,0.374,0.512,16.03,22.75,11.042,
47835770,-0.863,0.392,0.495,18.392,15.032,6.387,
47835780,-0.864,0.406,0.47,18.217,5.827,1.627,
47835790,-0.859,0.411,0.45,17.482,-3.062,-2.415,
47835800,-0.86,0.413,0.45,17.412,-11.62,-6.632,
47835810,-0.873,0.398,0.442,18.305,-19.022,-11.025,
47835820,-0.876,0.398,0.434,21.315,-25.392,-18.06,
47835830,-0.815,0.424,0.451,25.217,-29.522,-25.515,
47835840,-0.748,0.426,0.463,26.407,-30.1,-29.837,
47835850,-0.676,0.425,0.486,25.777,-25.217,-30.607,
47835860,-0.62,0.434,0.508,22.522,-14.35,-27.02,
47835870,-0.681,0.409,0.504,15.4,-0.472,-19.495,
47835880,-0.736,0.402,0.508,10.342,11.287,-15.155,
47835890,-0.762,0.392,0.523,7.717,16.852,-14.472,
47835900,-0.805,0.395,0.545,5.915,15.347,-13.737,
47835910,-0.816,0.396,0.554,4.62,5.635,-11.69,
47835920,-0.789,0.4,0.557,4.427,-7.857,-10.482,
47835930,-0.721,0.402,0.54,4.76,-20.02,-8.522,
47835940,-0.664,0.411,0.508,3.745,-20.492,-10.29,
47835950,-0.681,0.403,0.51,1.522,-11.707,-13.335,
47835960,-0.748,0.384,0.514,-0.157,-2.1,-14.7,
47835970,-0.779,0.374,0.515,-0.087,2.1,-14.122,
47835980,-0.781,0.374,0.508,0.017,3.657,-12.022,
47835990,-0.785,0.361,0.497,-0.91,3.237,-10.605,
47836000,-0.785,0.353,0.499,-0.735,2.887,-9.03,
47836010,-0.753,0.37,0.51,-0.49,3.71,-8.155,
47836010,-0.763,0.359,0.494,-2.1,8.277,-6.562,
47836030,-0.813,0.322,0.477,-2.59,11.305,-3.132,
47836030,-0.854,0.32,0.487,0.665,11.13,1.295,
47836050,-0.848,0.335,0.486,4.025,7.192,3.622,
47836050,-0.836,0.34,0.475,5.827,3.447,3.885,
47836070,-0.839,0.35,0.459,6.965,-1.015,2.677,
47836070,-0.848,0.364,0.457,8.522,-6.037,1.172,
47836080,-0.847,0.391,0.458,9.572,-12.25,-0.63,
47836090,-0.826,0.404,0.454,7.945,-17.307,-2.205,
47836100,-0.804,0.41,0.449,4.97,-20.177,-2.502,
47836110,-0.798,0.424,0.461,1.557,-20.65,-2.03,
47836120,-0.783,0.43,0.476,-2.73,-21.087,-1.645,
47836130,-0.782,0.42,0.488,-8.242,-20.3,-1.225,
47836140,-0.784,0.399,0.495,-13.597,-20.002,-1.54,
47836150,-0.77,0.369,0.496,-16.572,-20.23,-1.802,
47836160,-0.749,0.364,0.512,-16.485,-19.775,-0.507,
47836170,-0.734,0.376,0.529,-16.45,-16.747,1.47,
47836180,-0.732,0.365,0.534,-17.552,-12.635,2.152,
47836190,-0.734,0.357,0.531,-17.552,-8.33,1.522,
47836200,-0.741,0.363,0.521,-16.082,-4.777,-0.07,
47836210,-0.771,0.368,0.517,-15.645,-2.87,-2.345,
47836220,-0.806,0.385,0.511,-16.975,-3.342,-5.775,
47836230,-0.839,0.392,0.493,-19.88,-7.192,-9.712,
47836240,-0.825,0.384,0.499,-22.977,-12.407,-12.652,
47836250,-0.808,0.376,0.516,-25.847,-16.187,-13.02,
47836260,-0.802,0.347,0.528,-28.507,-17.657,-11.287,
47836270,-0.783,0.298,0.54,-28.332,-17.622,-8.452,
47836280,-0.776,0.264,0.547,-24.36,-15.12,-4.13,
47836290,-0.779,0.259,0.546,-17.29,-14.56,-2.205,
47836300,-0.77,0.29,0.554,-11.077,-15.47,-2.275,
47836310,-0.794,0.319,0.532,-10.185,-17.692,-2.047,
47836320,-0.811,0.31,0.507,-10.517,-21.017,-2.432,
47836330,-0.808,0.335,0.525,-8.767,-24.745,-2.362,
47836330,-0.834,0.339,0.541,-9.782,-29.4,-0.98,
47836350,-0.818,0.315,0.546,-11.042,-36.05,-0.052,
47836350,-0.791,0.315,0.557,-9.625,-39.76,0.262,
47836370,-0.774,0.318,0.571,-8.207,-41.107,1.4,
47836370,-0.729,0.307,0.568,-6.825,-38.885,2.205,
47836390,-0.687,0.313,0.586,-4.375,-33.792,3.587,
47836390,-0.673,0.32,0.596,-3.762,-25.847,4.182,
47836410,-0.699,0.313,0.587,-3.622,-19.25,3.622,
47836410,-0.734,0.316,0.581,-2.432,-15.33,2.835,
47836420,-0.778,0.337,0.571,-1.225,-14.717,2.205,
47836430,-0.821,0.376,0.544,-2.905,-18.935,0.122,
47836440,-0.73,0.239,0.609,-6.492,-22.96,-1.942,
47836450,-0.796,0.204,0.647,5.337,-15.487,1.032,
47836460,-0.567,0.284,0.622,17.622,-13.79,-0.455,
47836470,-0.595,0.278,0.629,19.687,-6.177,-0.945,
47836480,-0.667,0.306,0.66,19.705,1.802,-1.382,
47836490,-0.72,0.295,0.649,21.332,3.587,-1.33,
47836500,-0.709,0.31,0.605,27.125,4.06,-1.925,
47836510,-0.721,0.373,0.571,29.855,5.197,-2.1,
47836520,-0.779,0.389,0.561,25.567,4.812,-2.73,
47836530,-0.828,0.386,0.554,20.072,-0.525,-2.502,
