#Format version: 1.0
time[ms],accX[g],accY[g],accZ[g],Value 1,Value 2,Value 3,
47110220,-0.731,0.301,0.6,-2.922,-35.315,-9.117,
47110230,-0.726,0.269,0.617,-3.465,-32.48,-6.895,
47110240,-0.687,0.259,0.62,-1.487,-29.925,-4.935,
47110250,-0.696,0.268,0.627,1.277,-26.302,-3.22,
47110260,-0.705,0.271,0.629,3.29,-22.627,-2.432,
47110270,-0.713,0.293,0.624,4.497,-20.072,-1.785,
47110280,-0.715,0.296,0.617,3.36,-18.112,-1.067,
47110290,-0.718,0.31,0.619,1.19,-16.082,-0.507,
47110300,-0.719,0.31,0.621,-1.592,-13.947,1.05,
47110310,-0.725,0.301,0.625,-4.007,-11.83,2.31,
47110320,-0.708,0.289,0.628,-4.532,-10.85,2.24,
47110330,-0.698,0.298,0.635,-3.815,-9.1,2.59,
47110330,-0.7,0.294,0.636,-3.692,-6.807,2.397,
47110350,-0.697,0.294,0.635,-3.447,-4.34,1.925,
47110350,-0.712,0.294,0.618,-2.887,-2.397,1.82,
47110370,-0.714,0.296,0.629,-2.205,-0.77,1.872,
47110370,-0.746,0.303,0.629,-2.012,-1.12,1.557,
47110390,-0.734,0.291,0.624,-2.292,-1.592,0.402,
47110390,-0.714,0.287,0.616,-1.75,-2.24,0.245,
47110410,-0.714,0.291,0.612,-1.347,-1.592,0.472,
47110410,-0.728,0.292,0.628,-1.435,-1.452,0.56,
47110420,-0.743,0.29,0.632,-1.505,-1.75,0.752,
47110430,-0.727,0.278,0.618,-0.665,-2.152,0.542,
47110440,-0.723,0.275,0.614,1.015,-1.085,1.697,
47110450,-0.75,0.304,0.623,3.097,-0.77,3.57,
47110460,-0.743,0.286,0.629,2.275,-1.505,2.905,
47110470,-0.721,0.278,0.621,2.852,-4.567,1.172,
47110480,-0.71,0.301,0.622,4.655,-4.62,1.05,
47110490,-0.713,0.314,0.617,4.13,-3.097,0.892,
47110500,-0.737,0.319,0.608,1.785,-2.555,0.945,
47110510,-0.764,0.315,0.61,-0.595,-5.565,0.595,
47110520,-0.762,0.307,0.61,-2.152,-9.59,-0.42,
47110530,-0.753,0.309,0.614,-3.202,-13.492,-0.752,
47110540,-0.746,0.302,0.614,-5.285,-15.82,-0.157,
47110550,-0.745,0.294,0.611,-6.772,-18.287,0.91,
47110560,-0.739,0.301,0.619,-7.42,-20.247,2.362,
47110570,-0.729,0.304,0.637,-8.645,-22.802,3.027,
47110580,-0.695,0.303,0.65,-10.08,-23.345,3.465,
47110590,-0.665,0.294,0.662,-11.392,-21.122,4.445,
47110600,-0.638,0.283,0.66,-12.005,-17.22,6.142,
47110610,-0.633,0.3,0.666,-11.585,-11.83,8.33,
47110620,-0.636,0.295,0.659,-11.795,-5.39,8.977,
47110630,-0.631,0.345,0.659,-13.072,2.117,10.202,
47110640,-0.684,0.321,0.651,-19.407,10.237,14.385,
47110650,-0.697,0.264,0.64,-22.172,13.562,16.222,
47110660,-0.684,0.294,0.633,-20.737,16.205,20.825,
47110670,-0.757,0.276,0.64,-21.49,17.832,22.522,
47110680,-0.795,0.226,0.63,-20.23,13.93,19.617,
47110690,-0.772,0.24,0.624,-13.44,6.212,15.33,
47110700,-0.714,0.265,0.636,-5.967,0.157,10.115,
47110710,-0.724,0.278,0.632,-2.38,-2.362,6.562,
47110720,-0.74,0.285,0.632,0.612,-4.795,3.552,
47110730,-0.746,0.29,0.628,3.587,-6.72,2.222,
47110740,-0.768,0.277,0.622,5.302,-9.747,1.977,
47110750,-0.778,0.281,0.618,7.682,-15.067,1.102,
47110760,-0.722,0.313,0.631,9.957,-20.002,0.105,
47110760,-0.737,0.303,0.642,7.997,-20.912,-0.052,
47110770,-0.68,0.258,0.639,8.54,-25.567,-3.15,
47110780,-0.603,0.34,0.671,12.302,-24.377,-4.025,
47110790,-0.654,0.318,0.683,9.607,-15.995,-4.97,
47110800,-0.665,0.282,0.663,6.947,-11.077,-5.477,
47110810,-0.681,0.297,0.653,8.312,-9.765,-3.115,
47110820,-0.711,0.305,0.651,8.12,-8.855,-2.345,
47110830,-0.716,0.295,0.642,7.332,-10.99,-2.695,
47110840,-0.693,0.325,0.638,6.982,-12.827,-1.697,
47110850,-0.709,0.347,0.642,2.31,-12.932,0.962,
47110860,-0.744,0.314,0.64,-4.637,-13.65,4.007,
47110870,-0.712,0.296,0.651,-7.91,-18.55,7.297,
47110880,-0.679,0.313,0.675,-9.555,-20.895,12.705,
47110890,-0.664,0.331,0.683,-16.047,-20.405,20.265,
47110900,-0.659,0.306,0.663,-22.312,-19.337,22.417,
47110910,-0.609,0.327,0.665,-21.052,-17.29,24.255,
47110920,-0.606,0.407,0.684,-25.147,-7.647,26.425,
47110930,-0.709,0.285,0.672,-33.495,-0.875,25.2,
47110940,-0.675,0.237,0.666,-28.805,-3.867,22.26,
47110950,-0.619,0.344,0.68,-21.262,-3.395,22.977,
47110960,-0.664,0.3,0.683,-23.485,1.505,20.142,
47110970,-0.677,0.275,0.67,-23.397,1.925,17.955,
47110980,-0.695,0.276,0.679,-20.02,0.997,18.007,
47110990,-0.685,0.247,0.686,-15.837,-1.872,13.667,
47111000,-0.643,0.277,0.688,-10.412,-3.447,10.885,
47111010,-0.663,0.273,0.689,-6.562,-3.132,7.717,
47111020,-0.673,0.273,0.679,-2.887,-3.15,4.06,
47111030,-0.672,0.28,0.68,2.625,-4.042,0.84,
47111040,-0.679,0.297,0.67,6.387,-4.41,-0.507,
47111050,-0.706,0.285,0.663,8.277,-5.372,-2.292,
47111060,-0.703,0.283,0.665,11.655,-7.962,-3.99,
47111070,-0.666,0.308,0.667,15.067,-8.732,-5.022,
47111080,-0.708,0.314,0.686,14.28,-7.577,-5.617,
47111080,-0.757,0.228,0.656,12.53,-17.097,-8.33,
47111100,-0.596,0.337,0.667,17.517,-27.212,-9.852,
47111100,-0.63,0.387,0.697,13.65,-21.28,-7.192,
47111120,-0.685,0.324,0.682,3.815,-16.695,-6.615,
47111120,-0.644,0.31,0.678,1.26,-16.485,-4.392,
47111140,-0.632,0.324,0.697,1.452,-14.315,-2.292,
47111140,-0.646,0.308,0.693,-0.997,-10.675,-0.945,
47111160,-0.651,0.307,0.693,-1.61,-10.097,-0.052,
47111160,-0.637,0.319,0.688,-3.08,-10.132,1.505,
47111170,-0.645,0.314,0.687,-6.772,-10.167,4.392,
47111180,-0.655,0.309,0.699,-10.01,-11.165,8.505,
47111190,-0.636,0.305,0.703,-11.672,-13.177,11.987,
47111200,-0.605,0.301,0.711,-11.917,-11.865,14.7,
47111210,-0.607,0.312,0.723,-11.515,-8.872,15.995,
47111220,-0.597,0.298,0.715,-11.585,-5.95,16.012,
47111230,-0.579,0.325,0.709,-11.112,-2.397,15.19,
47111240,-0.577,0.345,0.685,-11.812,3.64,15.102,
47111250,-0.626,0.416,0.684,-18.13,12.477,17.185,
47111260,-0.781,0.291,0.679,-27.982,14.437,19.827,
47111270,-0.737,0.247,0.684,-25.865,3.972,19.845,
47111280,-0.65,0.298,0.688,-18.445,-2.8,19.705,
47111290,-0.641,0.322,0.707,-16.222,-3.797,15.435,
47111300,-0.669,0.232,0.692,-16.992,-5.057,13.405,
47111310,-0.637,0.275,0.703,-9.94,-7.07,8.89,
47111320,-0.614,0.273,0.703,-3.78,-6.422,6.09,
47111330,-0.625,0.29,0.719,-1.68,-5.495,3.78,
47111340,-0.604,0.28,0.72,-0.892,-3.797,2.992,
47111350,-0.598,0.292,0.719,2.66,-1.365,1.925,
47111360,-0.615,0.309,0.708,4.095,1.68,0.91,
47111370,-0.652,0.295,0.697,4.795,2.8,-1.085,
47111380,-0.672,0.301,0.686,6.825,1.575,-2.782,
47111390,-0.702,0.307,0.683,8.277,-1.067,-3.22,
47111400,-0.708,0.307,0.679,8.75,-5.652,-2.852,
47111410,-0.674,0.315,0.681,9.555,-9.537,-2.555,
47111420,-0.638,0.319,0.695,9.94,-10.132,-3.132,
47111430,-0.668,0.276,0.729,9.695,-9.502,-3.762,
47111440,-0.64,0.201,0.708,15.33,-16.502,-8.575,
47111450,-0.459,0.339,0.726,25.462,-16.502,-12.127,
47111460,-0.581,0.361,0.722,21.035,-5.88,-10.482,
47111460,-0.64,0.323,0.692,13.597,-1.96,-11.34,
47111480,-0.661,0.368,0.682,10.71,0.157,-7.087,
47111480,-0.714,0.368,0.683,4.007,0.227,-3.5,
47111500,-0.679,0.35,0.665,-3.517,-5.005,-0.787,
47111500,-0.674,0.349,0.689,-8.907,-7.77,1.977,
47111510,-0.648,0.321,0.708,-13.912,-11.672,3.115,
47111520,-0.597,0.322,0.712,-17.622,-12.6,5.792,
47111530,-0.6,0.29,0.721,-19.267,-10.412,7.997,
47111540,-0.556,0.283,0.725,-17.745,-6.93,7.997,
47111550,-0.554,0.314,0.709,-15.347,-1.12,8.715,
47111560,-0.567,0.411,0.722,-17.762,8.33,10.202,
47111570,-0.657,0.331,0.71,-27.58,14.595,12.792,
47111580,-0.665,0.299,0.702,-30.012,14.752,11.952,
47111590,-0.599,0.297,0.713,-27.93,14.7,14.437,
47111600,-0.575,0.284,0.725,-25.392,18.865,13.16,
47111610,-0.58,0.268,0.717,-22.872,24.762,12.075,
47111620,-0.637,0.253,0.712,-19.477,29.015,10.57,
47111630,-0.678,0.255,0.699,-15.33,28.577,8.61,
47111640,-0.707,0.266,0.692,-11.48,25.445,5.915,
47111650,-0.725,0.252,0.671,-7.385,19.022,2.922,
47111660,-0.723,0.287,0.668,-1.89,12.355,0.56,
47111670,-0.741,0.292,0.664,1.715,6.125,-1.732,
47111680,-0.724,0.285,0.663,4.445,-0.49,-4.707,
47111690,-0.707,0.289,0.672,7.192,-5.897,-5.967,
47111700,-0.697,0.272,0.67,9.257,-9.712,-6.772,
47111710,-0.672,0.267,0.67,12.512,-12.337,-7.105,
47111720,-0.643,0.303,0.697,15.435,-12.022,-6.86,
47111730,-0.684,0.305,0.706,12.302,-10.832,-5.985,
47111740,-0.672,0.23,0.69,9.38,-16.047,-6.895,
47111750,-0.55,0.304,0.701,14.385,-18.34,-6.037,
47111760,-0.617,0.351,0.718,13.09,-10.237,-3.955,
47111770,-0.655,0.304,0.693,6.527,-6.09,-4.532,
47111780,-0.636,0.324,0.686,4.9,-5.652,-2.695,
47111790,-0.654,0.341,0.695,2.187,-4.13,-0.525,
47111800,-0.651,0.323,0.688,-4.007,-3.832,0.805,
47111810,-0.649,0.31,0.701,-7.49,-3.92,2.292,
47111820,-0.617,0.309,0.709,-10.15,-3.955,3.85,
47111830,-0.611,0.304,0.706,-13.947,-1.487,6.142,
47111830,-0.619,0.294,0.703,-15.855,1.662,8.505,
47111850,-0.62,0.281,0.708,-16.292,5.162,9.817,
47111850,-0.581,0.297,0.705,-15.715,8.732,11.252,
47111870,-0.554,0.379,0.691,-17.377,16.835,14.717,
47111870,-0.664,0.391,0.696,-26.985,27.685,19.635,
47111890,-0.744,0.238,0.685,-34.615,29.75,18.462,
47111890,-0.664,0.225,0.665,-27.877,23.362,16.537,
47111910,-0.601,0.304,0.701,-18.48,24.22,17.08,
47111910,-0.651,0.275,0.711,-18.865,29.277,15.032,
47111920,-0.706,0.242,0.681,-20.09,30.24,14.087,
47111930,-0.73,0.223,0.658,-14.927,23.922,11.812,
47111940,-0.711,0.23,0.664,-7.595,17.045,7.752,
47111950,-0.751,0.254,0.673,-1.435,9.24,5.04,
47111960,-0.784,0.272,0.626,4.655,2.082,0.787,
47111970,-0.754,0.322,0.63,10.097,-5.95,-3.71,
47111980,-0.783,0.316,0.64,11.305,-13.475,-7.035,
47111990,-0.708,0.307,0.642,12.635,-19.302,-9.397,
47112000,-0.7,0.301,0.682,12.565,-19.88,-8.592,
47112010,-0.746,0.21,0.686,11.497,-24.115,-10.395,
47112020,-0.586,0.211,0.684,19.232,-32.34,-14.262,
47112030,-0.536,0.332,0.727,27.755,-30.17,-14.752,
47112040,-0.601,0.346,0.732,23.24,-20.352,-16.957,
47112050,-0.643,0.314,0.696,15.54,-13.09,-14.927,
47112060,-0.654,0.315,0.679,12.95,-10.587,-10.622,
47112070,-0.655,0.335,0.679,9.065,-8.785,-7.297,
47112080,-0.679,0.306,0.672,2.555,-7.84,-4.9,
47112090,-0.64,0.297,0.678,-0.647,-7.927,-1.032,
47112100,-0.651,0.291,0.693,-3.535,-5.915,4.287,
47112110,-0.633,0.252,0.686,-5.81,-5.635,7.105,
47112120,-0.617,0.278,0.696,-4.865,-5.6,11.48,
47112130,-0.645,0.307,0.703,-5.897,-2.327,16.17,
47112140,-0.671,0.283,0.698,-9.065,-0.017,19.862,
47112150,-0.585,0.317,0.686,-9.1,3.412,24.867,
47112160,-0.605,0.433,0.716,-14.717,15.61,35.665,
47112170,-0.725,0.334,0.684,-29.557,27.615,45.832,
47112170,-0.673,0.251,0.672,-35.21,31.43,54.495,
47112190,-0.67,0.331,0.624,-36.137,33.127,61.18,
47112190,-0.69,0.308,0.653,-37.677,35.857,59.045,
47112210,-0.796,0.278,0.661,-35.385,28.7,48.615,
47112210,-0.766,0.241,0.673,-26.407,11.427,35.997,
47112230,-0.678,0.258,0.709,-14.455,-6.335,22.75,
47112230,-0.567,0.284,0.697,-2.502,-17.307,11.987,
47112250,-0.583,0.363,0.707,5.862,-13.177,4.637,
47112250,-0.677,0.34,0.684,7.087,-8.137,-4.095,
47112260,-0.641,0.333,0.651,10.815,-6.755,-10.57,
47112270,-0.76,0.324,0.658,12.442,-7,-13.597,
47112280,-0.809,0.2,0.62,16.817,-20.737,-22.172,
47112290,-0.609,0.315,0.668,34.037,-37.52,-31.185,
47112300,-0.656,0.357,0.723,38.29,-38.395,-37.397,
47112310,-0.639,0.304,0.715,34.947,-36.82,-39.06,
47112320,-0.622,0.326,0.697,32.112,-35.385,-33.057,
47112330,-0.595,0.343,0.687,27.737,-33.722,-27.79,
47112340,-0.568,0.356,0.709,19.39,-24.272,-21.665,
47112350,-0.632,0.329,0.697,9.852,-15.68,-13.125,
47112360,-0.627,0.329,0.692,2.94,-9.817,-5.88,
47112370,-0.648,0.32,0.699,-2.887,-6.125,-0.56,
47112380,-0.638,0.306,0.704,-7.63,-4.567,3.517,
47112390,-0.615,0.321,0.715,-11.515,-5.197,7.962,
47112400,-0.583,0.324,0.716,-16.555,-3.517,13.247,
47112410,-0.601,0.308,0.714,-20.317,1.032,17.517,
47112420,-0.523,0.318,0.699,-18.9,5.985,18.252,
47112430,-0.506,0.432,0.724,-21.332,22.365,21.07,
47112440,-0.701,0.342,0.706,-33.04,37.065,23.835,
47112450,-0.658,0.245,0.679,-33.687,36.872,24.342,
47112460,-0.612,0.354,0.7,-26.232,38.202,25.13,
47112470,-0.672,0.271,0.682,-28.91,39.62,21.49,
47112480,-0.659,0.255,0.685,-24.675,37.222,17.447,
47112490,-0.676,0.258,0.685,-16.642,33.88,14.35,
47112500,-0.676,0.279,0.671,-10.43,30.66,10.675,
47112510,-0.752,0.273,0.646,-5.81,26.39,7.56,
47112520,-0.81,0.248,0.608,0.752,15.26,3.132,
47112530,-0.786,0.31,0.597,11.322,0.227,-2.502,
47112540,-0.786,0.351,0.616,17.552,-10.64,-9.17,
47112550,-0.838,0.305,0.628,18.2,-18.742,-15.47,
47112560,-0.913,0.175,0.599,24.535,-36.277,-22.802,
47112570,-0.636,0.271,0.653,44.73,-59.902,-33.197,
47112580,-0.563,0.402,0.754,52.867,-62.37,-41.405,
47112580,-0.497,0.362,0.769,42.367,-52.797,-41.492,
47112600,-0.477,0.368,0.719,27.825,-38.43,-29.33,
47112600,-0.524,0.38,0.704,15.12,-19.862,-15.697,
47112620,-0.674,0.34,0.69,2.975,-5.67,-7.227,
47112620,-0.695,0.298,0.672,-4.427,-4.235,-2.975,
47112640,-0.659,0.327,0.687,-5.775,-7.14,0.105,
47112640,-0.653,0.317,0.687,-10.64,-7.455,3.377,
47112660,-0.625,0.288,0.693,-13.265,-8.015,6.772,
47112660,-0.6,0.307,0.707,-12.88,-5.827,10.027,
47112670,-0.59,0.301,0.72,-13.527,-1.645,11.777,
47112680,-0.556,0.288,0.706,-13.615,3.657,13.195,
47112690,-0.483,0.389,0.712,-12.39,13.86,16.922,
47112700,-0.622,0.414,0.707,-22.487,31.587,22.767,
47112710,-0.713,0.34,0.673,-32.777,40.022,26.215,
47112720,-0.765,0.247,0.657,-33.057,37.082,27.807,
47112730,-0.714,0.257,0.66,-25.182,28.035,26.005,
47112740,-0.716,0.261,0.664,-16.835,20.475,22.05,
47112750,-0.667,0.274,0.674,-9.765,14.63,16.362,
47112760,-0.666,0.299,0.674,-4.795,12.53,12.985,
47112770,-0.691,0.294,0.674,-1.977,10.517,9.8,
47112780,-0.705,0.271,0.666,2.152,6.142,5.11,
47112790,-0.698,0.285,0.656,9.747,-0.595,0.367,
47112800,-0.722,0.331,0.657,15.802,-5.11,-3.797,
47112810,-0.747,0.328,0.637,17.972,-9.8,-8.82,
47112820,-0.84,0.288,0.649,19.722,-18.48,-12.425,
47112830,-0.782,0.21,0.616,29.225,-39.812,-20.16,
47112840,-0.581,0.369,0.686,45.675,-53.655,-29.365,
47112850,-0.602,0.374,0.723,45.097,-50.242,-35.945,
47112860,-0.541,0.354,0.72,37.31,-42.262,-34.685,
47112870,-0.587,0.357,0.69,28.472,-31.92,-26.057,
47112880,-0.578,0.347,0.683,20.09,-23.292,-18.042,
47112890,-0.644,0.35,0.69,11.305,-12.687,-10.535,
47112900,-0.673,0.306,0.674,3.29,-9.572,-5.232,
47112910,-0.617,0.337,0.687,-0.857,-9.205,-1.33,
47112920,-0.649,0.331,0.701,-7.997,-6.212,3.675,
47112920,-0.614,0.299,0.705,-14.017,-5.775,8.662,
47112940,-0.556,0.324,0.717,-15.855,-3.202,14.49,
47112940,-0.559,0.31,0.719,-17.202,4.69,18.55,
47112960,-0.453,0.41,0.698,-17.745,15.68,22.207,
47112960,-0.661,0.41,0.694,-28.507,35.192,27.772,
47112980,-0.702,0.282,0.661,-35.367,39.077,29.172,
47112980,-0.72,0.324,0.661,-31.027,35.525,30.38,
47113000,-0.701,0.267,0.665,-27.142,29.242,26.197,
47113000,-0.661,0.305,0.685,-21.962,24.937,21.175,
47113010,-0.676,0.301,0.69,-18.69,22.837,16.957,
47113020,-0.672,0.293,0.683,-15.032,20.37,12.53,
47113030,-0.642,0.308,0.687,-10.185,18.777,7.595,
47113040,-0.669,0.294,0.682,-6.387,19.985,3.955,
47113050,-0.67,0.277,0.661,-1.067,17.062,-0.017,
47113060,-0.659,0.321,0.653,6.44,14.21,-4.935,
47113070,-0.696,0.342,0.649,10.395,13.002,-10.027,
47113080,-0.77,0.318,0.649,10.447,9.975,-11.935,
47113090,-0.811,0.242,0.607,13.037,-2.625,-15.4,
47113100,-0.669,0.311,0.621,24.867,-17.482,-23.17,
47113110,-0.659,0.345,0.656,29.295,-24.36,-31.132,
47113120,-0.644,0.366,0.695,27.422,-22.312,-32.025,
47113130,-0.669,0.363,0.683,20.09,-16.957,-26.477,
47113140,-0.671,0.357,0.665,11.917,-11.83,-19.25,
47113150,-0.709,0.3,0.645,4.515,-9.73,-14.612,
47113160,-0.679,0.31,0.662,2.24,-9.66,-10.517,
47113170,-0.665,0.314,0.668,-1.19,-7.735,-6.37,
47113180,-0.666,0.302,0.672,-5.635,-3.832,-2.695,
47113190,-0.652,0.288,0.678,-10.01,-1.12,-0.192,
47113200,-0.631,0.27,0.685,-11.602,1.015,3.272,
47113210,-0.625,0.3,0.693,-11.217,5.022,7.052,
47113220,-0.664,0.309,0.684,-12.512,10.5,10.01,
47113230,-0.646,0.312,0.653,-12.827,14.402,11.147,
47113240,-0.638,0.436,0.662,-14.997,24.955,13.965,
47113250,-0.821,0.359,0.635,-28.7,33.967,16.152,
47113260,-0.748,0.245,0.616,-33.985,27.265,14.175,
47113270,-0.639,0.27,0.661,-25.392,22.05,12.46,
47113280,-0.621,0.272,0.688,-20.142,23.502,9.362,
47113290,-0.641,0.24,0.678,-15.995,27.37,6.702,
47113300,-0.695,0.275,0.68,-8.89,29.172,5.355,
47113310,-0.728,0.27,0.651,-4.462,25.83,4.497,
47113320,-0.732,0.265,0.601,0.56,17.587,2.082,
47113330,-0.764,0.322,0.58,7.787,8.487,-0.07,
47113330,-0.789,0.358,0.578,10.675,-1.382,-4.987,
47113350,-0.829,0.36,0.594,9.03,-10.78,-7.7,
47113350,-0.867,0.287,0.61,5.547,-23.047,-9.03,
47113370,-0.737,0.223,0.593,9.94,-38.57,-13.387,
47113370,-0.62,0.316,0.657,21.017,-43.942,-17.36,
47113390,-0.643,0.308,0.696,21.192,-40.145,-20.93,
47113390,-0.608,0.317,0.71,20.72,-33.635,-22.19,
47113410,-0.606,0.311,0.707,18.217,-24.85,-20.23,
47113410,-0.595,0.313,0.694,14.35,-15.89,-16.73,
47113420,-0.653,0.32,0.676,10.29,-6.615,-12.95,
47113430,-0.679,0.317,0.659,5.687,-2.135,-10.465,
47113440,-0.692,0.33,0.656,0.35,1.732,-7.122,
47113450,-0.715,0.308,0.652,-6.72,4.252,-2.677,
47113460,-0.726,0.277,0.646,-11.882,3.517,1.137,
47113470,-0.673,0.266,0.657,-12.862,0.7,3.71,
47113480,-0.658,0.285,0.671,-12.215,1.47,6.265,
47113490,-0.652,0.293,0.678,-12.565,4.322,8.365,
47113500,-0.572,0.327,0.678,-13.09,10.937,11.077,
47113510,-0.626,0.396,0.691,-18.445,26.915,17.01,
47113520,-0.78,0.319,0.664,-29.96,38.377,20.492,
47113530,-0.744,0.223,0.629,-31.92,35.087,18.935,
47113540,-0.673,0.231,0.626,-22.225,29.75,15.697,
47113550,-0.663,0.265,0.65,-13.107,28.735,12.197,
47113560,-0.704,0.285,0.649,-8.207,29.767,9.415,
