#Format version: 1.0
time[ms],accX[g],accY[g],accZ[g],Value 1,Value 2,Value 3,
54889070,-0.95,0.384,0.279,-24.937,5.95,11.147,
54889070,-0.816,0.346,0.279,-29.277,7.49,5.722,
54889080,-0.917,0.358,0.302,-25.532,8.802,6.09,
54889090,-0.92,0.364,0.302,-21.227,3.482,8.295,
54889100,-0.848,0.41,0.282,-16.45,-0.332,9.065,
54889110,-0.892,0.396,0.294,-14.56,-2.152,9.555,
54889120,-0.89,0.365,0.303,-8.26,-7.087,8.085,
54889130,-0.825,0.382,0.309,1.645,-10.797,5.827,
54889140,-0.8,0.427,0.293,6.702,-7.192,3.325,
54889150,-0.872,0.455,0.301,6.597,-1.732,-0.822,
54889160,-0.882,0.425,0.288,3.08,-0.28,-2.502,
54889170,-0.902,0.399,0.29,3.237,-0.822,-2.222,
54889180,-0.972,0.375,0.299,7.507,-9.677,-2.17,
54889190,-0.768,0.363,0.279,17.692,-17.57,-2.642,
54889200,-0.841,0.413,0.29,28.07,-14.945,-4.34,
54889210,-0.802,0.446,0.305,29.697,-10.22,-9.957,
54889220,-0.846,0.437,0.284,25.112,-3.325,-12.215,
54889230,-0.919,0.429,0.291,17.43,0.945,-12.162,
54889240,-0.952,0.416,0.282,9.887,0.28,-9.292,
54889250,-0.931,0.406,0.267,4.637,-3.272,-4.882,
54889260,-0.924,0.391,0.273,-0.682,-4.9,-0.472,
54889270,-0.929,0.345,0.29,-2.8,-8.05,1.627,
54889280,-0.877,0.339,0.315,1.767,-11.917,2.852,
54889290,-0.845,0.374,0.335,5.687,-13.212,4.287,
54889300,-0.862,0.395,0.355,7,-13.282,4.2,
54889310,-0.884,0.392,0.35,6.93,-13.632,5.337,
54889320,-0.739,0.406,0.239,4.165,-11.165,6.545,
54889330,-0.734,0.518,0.24,-5.652,11.655,1.207,
54889330,-1.053,0.435,0.27,-23.432,21.262,-6.282,
54889350,-0.934,0.339,0.282,-24.815,9.31,-6.737,
54889350,-0.873,0.364,0.275,-15.697,1.767,3.412,
54889370,-0.854,0.445,0.291,-10.797,1.802,3.902,
54889370,-0.843,0.395,0.285,-9.782,1.505,1.907,
54889390,-0.878,0.376,0.326,-6.562,2.135,1.365,
54889390,-0.904,0.382,0.348,-3.08,-1.33,1.89,
54889410,-0.786,0.385,0.305,1.61,-4.007,0.875,
54889410,-0.793,0.425,0.292,3.185,2.222,-0.787,
54889420,-0.873,0.428,0.302,0.945,6.912,-3.955,
54889430,-0.88,0.408,0.305,-0.175,8.855,-5.25,
54889440,-0.899,0.404,0.284,-0.787,10.85,-4.672,
54889450,-0.933,0.394,0.298,0.017,9.31,-5.81,
54889460,-0.919,0.341,0.3,5.302,0.77,-5.547,
54889470,-0.735,0.364,0.275,16.222,-3.85,-4.252,
54889480,-0.856,0.438,0.29,21.227,5.162,-6.405,
54889490,-0.911,0.4,0.289,20.247,6.51,-12.18,
54889500,-0.871,0.374,0.266,21.542,5.53,-14.332,
54889510,-0.916,0.396,0.27,22.767,7.175,-12.827,
54889520,-0.906,0.394,0.24,21.297,6.895,-13.09,
54889530,-0.894,0.419,0.251,18.462,7.665,-13.877,
54889540,-0.917,0.422,0.267,8.645,6.702,-10.657,
54889550,-0.97,0.417,0.255,-4.41,5.74,-4.322,
54889560,-1.001,0.395,0.254,-14.787,2.905,4.322,
54889570,-0.98,0.335,0.239,-20.37,-7.7,14.105,
54889580,-0.873,0.351,0.247,-15.522,-13.247,17.762,
54889590,-0.802,0.388,0.274,-9.695,-11.34,16.327,
54889600,-0.745,0.452,0.276,-9.467,0.91,12.04,
54889610,-0.918,0.421,0.276,-17.062,11.725,8.435,
54889620,-0.897,0.36,0.264,-21.84,9.52,6.877,
54889630,-0.846,0.379,0.251,-18.9,8.242,9.327,
54889640,-0.901,0.431,0.252,-18.497,12.582,9.152,
54889650,-0.928,0.408,0.268,-22.102,12.547,6.685,
54889660,-0.934,0.381,0.255,-23.222,9.957,6.195,
54889670,-0.921,0.371,0.257,-21.98,6.352,6.02,
54889680,-0.903,0.379,0.256,-19.32,3.29,2.87,
54889690,-0.885,0.363,0.288,-14.98,-0.805,-1.277,
54889700,-0.843,0.359,0.314,-7.98,-1.732,-2.765,
54889710,-0.86,0.358,0.316,-0.665,-0.98,-4.077,
54889720,-0.809,0.373,0.306,5.722,2.782,-6.195,
54889730,-0.878,0.41,0.298,8.785,7.857,-6.895,
54889740,-0.902,0.386,0.252,7.227,9.537,-7.315,
54889750,-0.929,0.382,0.231,7.857,9.94,-7.175,
54889760,-0.994,0.358,0.248,9.397,5.092,-5.932,
54889760,-0.89,0.331,0.234,14.962,-4.252,-4.812,
54889770,-0.87,0.402,0.251,21.7,-6.422,-4.462,
54889780,-0.875,0.41,0.256,21.612,-6.002,-5.477,
54889790,-0.902,0.416,0.261,19.442,-4.812,-7.42,
54889800,-0.883,0.418,0.24,14.91,-3.57,-5.372,
54889810,-0.927,0.432,0.23,8.505,-1.785,-2.712,
54889820,-0.958,0.412,0.224,1.417,-3.745,-0.595,
54889830,-0.909,0.394,0.224,-2.31,-7.105,1.855,
54889840,-0.922,0.398,0.242,-4.165,-8.225,4.707,
54889850,-0.897,0.385,0.257,-6.685,-9.292,5.582,
54889860,-0.866,0.365,0.267,-6.755,-8.225,5.687,
54889870,-0.873,0.373,0.271,-5.46,-6.125,5.862,
54889880,-0.892,0.378,0.267,-5.915,-5.232,6.282,
54889890,-0.895,0.388,0.263,-6.142,-5.057,7.21,
54889900,-0.865,0.411,0.257,-7.752,-3.255,8.907,
54889910,-0.879,0.452,0.243,-12.915,1.47,10.027,
54889920,-0.951,0.417,0.249,-21.805,4.025,9.66,
54889930,-0.92,0.342,0.255,-25.322,-0.91,9.607,
54889940,-0.85,0.371,0.271,-19.95,-1.942,10.447,
54889950,-0.92,0.358,0.288,-16.047,-2.45,9.117,
54889960,-0.856,0.35,0.29,-8.417,-5.057,3.937,
54889970,-0.84,0.385,0.288,0.07,-4.06,1.33,
54889980,-0.882,0.406,0.283,3.535,-1.417,-0.56,
54889990,-0.903,0.402,0.26,3.955,-0.682,-3.78,
54890000,-0.945,0.387,0.231,4.077,-1.995,-3.797,
54890010,-0.941,0.406,0.228,4.585,-5.337,-2.695,
54890020,-0.996,0.397,0.235,4.042,-11.077,-1.295,
54890030,-0.961,0.344,0.252,7.402,-26.162,0.21,
54890040,-0.741,0.371,0.255,15.767,-33.565,1.802,
54890050,-0.813,0.445,0.285,17.92,-19.11,-0.77,
54890060,-0.927,0.421,0.293,11.112,-8.995,-6.055,
54890070,-0.888,0.353,0.27,6.37,-11.252,-5.092,
54890080,-0.863,0.387,0.272,7.437,-10.867,-0.437,
54890080,-0.865,0.432,0.276,5.6,-7.595,0.297,
54890100,-0.882,0.396,0.275,0.612,-5.425,-0.437,
54890100,-0.868,0.382,0.276,-0.507,-4.9,0.507,
54890120,-0.863,0.403,0.284,-0.192,-4.112,1.942,
54890120,-0.878,0.419,0.284,-0.927,-3.762,2.275,
54890140,-0.888,0.41,0.283,-2.45,-4.287,3.675,
54890140,-0.882,0.406,0.285,-1.872,-5.11,5.757,
54890160,-0.846,0.405,0.285,-1.347,-4.637,7.402,
54890160,-0.779,0.423,0.286,-2.327,4.987,6.825,
54890170,-0.952,0.414,0.274,-7.262,16.205,3.902,
54890180,-0.948,0.341,0.264,-12.11,8.347,2.782,
54890190,-0.87,0.34,0.259,-8.19,0.332,6.702,
54890200,-0.904,0.41,0.272,-2.362,1.47,8.54,
54890210,-0.921,0.387,0.266,-2.502,0.087,6.142,
54890220,-0.918,0.354,0.26,-0.647,-3.36,4.532,
54890230,-0.901,0.379,0.262,3.832,-5.967,4.672,
54890240,-0.915,0.414,0.266,5.53,-7.157,3.395,
54890250,-0.927,0.404,0.257,4.025,-9.852,1.732,
54890260,-0.901,0.402,0.244,2.59,-12.39,2.38,
54890270,-0.919,0.426,0.248,1.085,-14.682,3.36,
54890280,-0.906,0.406,0.262,-0.507,-21.437,2.73,
54890290,-0.799,0.402,0.292,0.735,-24.465,1.505,
54890300,-0.879,0.434,0.313,1.102,-16.362,0.98,
54890310,-0.877,0.398,0.305,-0.542,-14.77,0.402,
54890320,-0.821,0.388,0.295,-0.122,-14.525,1.33,
54890330,-0.851,0.407,0.3,1.032,-11.375,2.187,
54890340,-0.836,0.416,0.301,0.595,-7.525,0.892,
54890350,-0.837,0.411,0.305,-0.56,-3.255,-0.385,
54890360,-0.855,0.405,0.31,-1.872,-0.105,-1.365,
54890370,-0.843,0.407,0.309,-2.17,1.96,-1.925,
54890380,-0.862,0.411,0.308,-2.047,4.182,-1.522,
54890390,-0.872,0.409,0.294,-2.52,4.077,-0.875,
54890400,-0.887,0.41,0.291,-1.872,2.782,0.717,
54890410,-0.891,0.426,0.299,-2.555,-0.122,3.937,
54890420,-0.883,0.434,0.304,-4.882,-3.132,7.105,
54890430,-0.789,0.447,0.316,-7.717,-2.467,8.452,
54890440,-0.777,0.431,0.308,-12.6,12.407,5.932,
54890440,-0.887,0.387,0.298,-18.06,21.717,0.385,
54890460,-0.884,0.346,0.289,-18.952,17.657,-2.222,
54890460,-0.88,0.334,0.266,-11.742,12.635,-0.192,
54890480,-0.901,0.405,0.258,-3.237,12.092,-0.49,
54890480,-0.954,0.393,0.234,-0.28,9.712,-2.835,
54890500,-0.94,0.383,0.226,3.29,5.862,-5.232,
54890500,-0.971,0.383,0.221,5.302,2.292,-4.27,
54890510,-0.975,0.39,0.225,5.46,-3.132,-3.045,
54890520,-0.984,0.386,0.236,4.952,-9.712,-1.61,
54890530,-0.96,0.354,0.232,5.232,-21.805,1.365,
54890540,-0.817,0.376,0.261,9.03,-29.557,3.535,
54890550,-0.837,0.421,0.303,9.765,-25.2,1.855,
54890560,-0.834,0.414,0.327,6.37,-18.375,-2.607,
54890570,-0.821,0.394,0.313,3.5,-12.25,-3.237,
54890580,-0.877,0.406,0.307,1.942,-6.842,-1.592,
54890590,-0.829,0.405,0.295,1.295,-5.617,-1.277,
54890600,-0.841,0.416,0.288,1.435,-1.505,-0.805,
54890610,-0.889,0.424,0.288,-0.035,0.945,-0.735,
54890620,-0.881,0.425,0.289,-2.432,0.56,-0.49,
54890630,-0.893,0.419,0.292,-5.11,-1.347,1.837,
54890640,-0.898,0.419,0.29,-8.015,-4.427,4.76,
54890650,-0.88,0.415,0.294,-9.555,-6.86,7.875,
54890660,-0.854,0.404,0.299,-9.87,-7.157,9.555,
54890670,-0.78,0.4,0.308,-9.45,-4.217,8.47,
54890680,-0.749,0.437,0.321,-10.797,10.377,5.512,
54890690,-0.892,0.449,0.332,-17.99,23.502,2.1,
54890700,-0.87,0.373,0.306,-26.005,22.242,1.802,
54890710,-0.903,0.374,0.301,-25.655,18.34,5.407,
54890720,-0.921,0.368,0.284,-21.35,13.265,6.65,
54890730,-0.88,0.387,0.268,-13.44,9.712,3.36,
54890740,-0.915,0.386,0.255,-7.087,8.26,0.507,
54890750,-0.917,0.39,0.225,-2.66,6.02,-1.925,
54890760,-0.954,0.393,0.216,0.28,4.655,-2.695,
54890770,-0.995,0.393,0.223,-0.297,-0.612,-1.995,
54890780,-1,0.367,0.226,-0.542,-12.425,0.35,
54890790,-0.875,0.353,0.236,2.625,-24.202,3.657,
54890800,-0.872,0.397,0.274,6.737,-23.572,4.725,
54890810,-0.875,0.406,0.296,6.37,-21.525,2.782,
54890820,-0.872,0.388,0.299,3.85,-19.915,2.397,
54890830,-0.855,0.399,0.297,2.852,-17.762,4.27,
54890830,-0.874,0.412,0.304,1.592,-15.26,5.617,
54890850,-0.826,0.401,0.305,0.822,-13.965,5.04,
54890850,-0.816,0.411,0.312,1.435,-9.31,4.165,
54890870,-0.843,0.419,0.317,0.962,-4.882,2.852,
54890870,-0.828,0.425,0.325,-0.542,-1.522,1.277,
54890890,-0.842,0.424,0.326,-2.187,1.242,1.015,
54890890,-0.843,0.421,0.312,-4.042,2.607,1.365,
54890910,-0.855,0.418,0.303,-4.567,3.57,2.152,
54890910,-0.846,0.417,0.314,-4.655,4.497,2.73,
54890920,-0.843,0.434,0.316,-5.985,9.59,2.555,
54890930,-0.854,0.421,0.301,-9.765,14.682,1.89,
54890940,-0.859,0.392,0.296,-14.35,16.485,0.717,
54890950,-0.865,0.383,0.287,-15.417,16.572,0.14,
54890960,-0.876,0.391,0.287,-14.507,18.025,-0.07,
54890970,-0.892,0.391,0.269,-14.122,18.357,-0.682,
54890980,-0.945,0.384,0.268,-13.142,16.205,-1.82,
54890990,-0.919,0.366,0.256,-9.222,10.097,-1.82,
54891000,-0.917,0.385,0.249,-3.552,6.912,-1.365,
54891010,-0.935,0.382,0.232,0.017,4.007,-2.52,
54891020,-0.937,0.373,0.222,3.062,1.085,-4.042,
54891030,-0.96,0.377,0.219,5.897,-2.415,-3.587,
54891040,-0.973,0.392,0.227,7.35,-7.56,-2.17,
54891050,-0.971,0.375,0.241,7.455,-16.852,-0.525,
54891060,-0.9,0.367,0.257,9.275,-26.127,1.207,
54891070,-0.847,0.392,0.276,11.952,-28.42,1.977,
54891080,-0.864,0.409,0.292,11.917,-24.132,-0.472,
54891090,-0.867,0.396,0.298,10.097,-20.982,-2.922,
54891100,-0.862,0.39,0.295,9.152,-19.477,-1.785,
54891110,-0.838,0.417,0.292,9.135,-17.5,0.105,
54891120,-0.851,0.431,0.287,7.017,-12.932,0.805,
54891130,-0.883,0.428,0.297,4.165,-11.147,0.927,
54891140,-0.87,0.431,0.31,0.91,-11.742,2.135,
54891150,-0.852,0.425,0.321,-2.59,-12.162,4.165,
54891160,-0.834,0.42,0.326,-5.337,-11.2,5.512,
54891170,-0.842,0.423,0.332,-8.242,-10.5,7.805,
54891170,-0.87,0.428,0.332,-12.722,-11.112,12.46,
54891190,-0.847,0.436,0.335,-15.645,-10.955,16.222,
54891190,-0.757,0.458,0.328,-20.545,-0.7,17.902,
54891210,-0.929,0.418,0.311,-30.345,14.315,13.475,
54891210,-0.878,0.354,0.311,-33.355,11.497,7.227,
54891230,-0.859,0.317,0.302,-28.822,6.685,6.422,
54891230,-0.842,0.341,0.291,-17.902,4.672,5.442,
54891250,-0.869,0.401,0.291,-7.682,4.882,2.135,
54891250,-0.921,0.39,0.263,-2.905,3.115,-0.227,
54891260,-0.907,0.397,0.245,2.467,1.137,-1.68,
54891270,-0.957,0.407,0.243,4.742,-0.822,-1.925,
54891280,-0.965,0.406,0.255,3.867,-6.527,-2.345,
54891290,-0.946,0.373,0.256,2.485,-13.212,-0.192,
54891300,-0.914,0.354,0.248,4.112,-18.567,2.485,
54891310,-0.908,0.37,0.278,7.507,-25.427,4.322,
54891320,-0.814,0.389,0.308,9.52,-31.01,5.197,
54891330,-0.829,0.412,0.34,9.607,-25.13,3.132,
54891340,-0.885,0.418,0.362,7.91,-20.492,-0.017,
54891350,-0.825,0.411,0.345,6.492,-22.645,0.14,
54891360,-0.808,0.413,0.332,7.087,-21.052,2.17,
54891370,-0.816,0.441,0.327,8.032,-16.922,1.347,
54891380,-0.821,0.452,0.33,6.965,-11.585,-0.63,
54891390,-0.833,0.446,0.321,4.882,-7.49,-1.382,
54891400,-0.86,0.455,0.33,2.835,-4.602,-0.875,
54891410,-0.869,0.452,0.338,-0.315,-4.375,0.052,
54891420,-0.848,0.428,0.338,-2.747,-4.847,1.085,
54891430,-0.827,0.412,0.334,-2.817,-4.637,2.135,
54891440,-0.816,0.409,0.34,-2.135,-2.835,2.1,
54891450,-0.822,0.404,0.348,-2.187,-0.822,0.805,
54891460,-0.83,0.402,0.344,-2.922,1.995,-0.402,
54891470,-0.841,0.401,0.334,-4.025,3.815,-0.77,
54891480,-0.857,0.402,0.32,-5.145,5.022,-0.507,
54891490,-0.876,0.406,0.32,-6.282,5.862,0.437,
54891500,-0.878,0.405,0.308,-8.137,7.752,1.89,
54891510,-0.88,0.407,0.304,-10.85,9.485,2.73,
54891520,-0.888,0.39,0.305,-13.737,9.24,2.625,
54891530,-0.864,0.372,0.305,-13.772,7.63,2.292,
54891540,-0.874,0.371,0.31,-11.095,6.702,2.257,
54891550,-0.863,0.396,0.317,-7.647,5.95,1.295,
54891560,-0.89,0.386,0.318,-5.512,4.462,0.367,
54891570,-0.85,0.39,0.315,-1.347,1.82,-0.28,
54891580,-0.846,0.413,0.315,2.642,2.415,-0.787,
54891580,-0.87,0.416,0.308,3.85,3.85,-3.657,
54891600,-0.885,0.404,0.304,4.707,4.427,-6.615,
54891600,-0.901,0.393,0.287,6.177,3.605,-7.49,
54891620,-0.893,0.398,0.272,8.47,1.837,-7.665,
54891620,-0.927,0.393,0.272,9.992,-1.347,-7.297,
54891640,-0.942,0.387,0.279,12.915,-10.675,-6.877,
54891640,-0.849,0.392,0.287,17.115,-19.232,-5.687,
54891660,-0.821,0.419,0.297,19.39,-17.062,-4.987,
54891660,-0.883,0.427,0.31,17.412,-10.185,-6.107,
54891670,-0.889,0.413,0.312,13.072,-8.592,-5.897,
54891680,-0.879,0.407,0.317,9.59,-9.117,-2.835,
54891690,-0.861,0.415,0.32,7.35,-9.38,-0.612,
54891700,-0.839,0.422,0.33,4.847,-8.645,0.49,
54891710,-0.848,0.42,0.348,1.75,-7.997,2.415,
54891720,-0.849,0.413,0.345,-1.732,-7.892,5.075,
54891730,-0.833,0.412,0.333,-3.955,-7.052,7.28,
54891740,-0.838,0.417,0.338,-4.707,-4.935,7.91,
54891750,-0.846,0.42,0.338,-5.005,-3.307,7.472,
54891760,-0.828,0.425,0.334,-4.917,0.157,7.122,
54891770,-0.827,0.427,0.327,-6.965,6.405,6.51,
54891780,-0.892,0.432,0.333,-12.11,11.112,4.602,
54891790,-0.862,0.391,0.325,-15.907,8.032,3.745,
54891800,-0.844,0.384,0.331,-14.875,7.192,4.182,
54891810,-0.844,0.398,0.328,-11.585,6.93,2.905,
54891820,-0.824,0.42,0.321,-8.627,9.257,0.157,
54891830,-0.887,0.414,0.322,-7.017,10.465,-2.257,
54891840,-0.817,0.424,0.311,-4.532,9.415,-3.832,
54891850,-0.85,0.415,0.296,-3.412,12.582,-4.69,
54891860,-0.889,0.395,0.281,-2.642,15.47,-7.7,
54891870,-0.902,0.376,0.266,-0.945,16.695,-9.94,
54891880,-0.963,0.358,0.253,0.385,15.452,-9.135,
54891890,-1.019,0.349,0.247,3.08,4.812,-7.297,
54891900,-0.871,0.353,0.228,7.455,-8.417,-4.095,
54891910,-0.875,0.397,0.246,8.505,-8.382,-1.627,
54891920,-0.958,0.412,0.271,4.445,-5.565,-2.782,
54891920,-0.926,0.378,0.282,0.035,-7.647,-2.502,
54891940,-0.904,0.362,0.291,-1.592,-9.572,1.435,
54891940,-0.858,0.383,0.302,-0.367,-10.867,3.202,
54891960,-0.821,0.386,0.306,0.91,-9.38,3.202,
54891960,-0.837,0.399,0.316,2.24,-5.81,2.747,
54891980,-0.844,0.424,0.322,1.977,-3.185,2.065,
54891980,-0.85,0.431,0.32,-0.157,-1.855,1.785,
54892000,-0.857,0.432,0.324,-2.905,-1.505,2.117,
54892000,-0.868,0.43,0.328,-4.882,-1.785,3.447,
54892010,-0.866,0.436,0.33,-6.527,-2.345,5.862,
54892020,-0.826,0.424,0.326,-9.502,-0.507,7.77,
54892030,-0.824,0.413,0.32,-12.215,6.667,6.195,
54892040,-0.826,0.395,0.312,-14.91,13.142,2.24,
54892050,-0.829,0.376,0.315,-15.715,16.695,-0.962,
54892060,-0.838,0.371,0.298,-13.317,19.372,-2.345,
54892070,-0.906,0.377,0.289,-10.325,19.88,-3.325,
54892080,-0.895,0.384,0.265,-6.107,16.957,-4.13,
54892090,-0.933,0.387,0.242,-2.257,15.312,-4.725,
54892100,-0.964,0.384,0.227,0.91,11.165,-5.442,
54892110,-0.949,0.383,0.225,3.535,5.162,-5.285,
54892120,-0.97,0.378,0.228,4.847,0.087,-3.85,
54892130,-0.961,0.371,0.228,5.39,-5.827,-1.75,
54892140,-1.003,0.344,0.229,6.702,-12.635,1.067,
54892150,-1.026,0.335,0.237,12.425,-27.44,3.85,
54892160,-0.843,0.359,0.235,20.405,-40.547,6.685,
54892170,-0.785,0.411,0.265,24.465,-35.455,5.722,
54892180,-0.85,0.436,0.316,21.315,-23.275,0.087,
54892190,-0.884,0.417,0.332,13.527,-17.447,-1.12,
54892200,-0.875,0.379,0.325,8.295,-17.15,2.765,
54892210,-0.817,0.407,0.326,8.505,-16.817,5.232,
54892220,-0.8,0.419,0.324,8.155,-13.195,5.162,
54892230,-0.836,0.434,0.332,7.7,-9.31,4.235,
54892240,-0.839,0.441,0.331,5.197,-7.945,4.97,
54892250,-0.842,0.443,0.325,1.925,-7.122,6.195,
54892260,-0.836,0.436,0.32,-0.455,-5.285,5.372,
54892270,-0.841,0.421,0.322,-1.417,-3.29,3.64,
54892280,-0.845,0.417,0.319,-1.54,-1.295,2.922,
54892290,-0.8,0.43,0.32,-2.572,2.817,2.922,
54892300,-0.887,0.435,0.309,-7.332,11.322,2.485,
54892310,-0.906,0.398,0.279,-12.845,12.827,1.12,
54892320,-0.9,0.358,0.267,-13.685,8.26,1.977,
54892330,-0.899,0.383,0.278,-9.712,3.99,3.29,
54892330,-0.903,0.402,0.289,-6.842,0.612,4.165,
54892350,-0.921,0.407,0.288,-5.302,-1.785,4.375,
54892350,-0.896,0.396,0.297,-3.745,-5.88,4.042,
54892370,-0.845,0.405,0.306,-2.1,-7.21,2.765,
54892370,-0.855,0.402,0.302,-0.682,-5.827,0.175,
54892390,-0.849,0.4,0.295,1.312,-3.745,-2.782,
54892390,-0.883,0.399,0.282,3.027,-2.222,-3.395,
54892410,-0.909,0.415,0.276,3.727,-2.537,-3.325,
54892410,-0.94,0.417,0.273,2.59,-5.407,-2.695,
54892420,-0.95,0.402,0.27,1.907,-12.74,-2.415,
54892430,-0.838,0.38,0.282,4.69,-22.89,-2.047,
