#Format version: 1.0
time[ms],accX[g],accY[g],accZ[g],Value 1,Value 2,Value 3,
51170710,-0.768,0.308,0.61,224.175,248.447,116.532,
51170720,-0.987,0.349,0.535,235.13,257.232,168.14,
51170730,-1.087,0.58,0.53,230.667,236.39,173.197,
51170740,-1.087,0.607,0.459,204.767,195.965,151.025,
51170750,-0.923,0.521,0.325,170.45,146.755,119.7,
51170760,-0.789,0.414,0.206,149.607,96.985,93.362,
51170770,-0.72,0.423,0.181,142.397,48.965,72.625,
51170780,-0.678,0.473,0.19,130.83,6.37,51.45,
51170790,-0.659,0.493,0.215,112.49,-27.055,25.287,
51170800,-0.642,0.476,0.252,90.65,-49.735,-4.987,
51170810,-0.605,0.455,0.286,64.295,-64.155,-35.07,
51170820,-0.605,0.422,0.31,36.05,-74.76,-58.1,
51170830,-0.634,0.385,0.315,10.762,-85.085,-71.137,
51170840,-0.665,0.35,0.322,-8.732,-94.027,-74.515,
51170850,-0.694,0.339,0.371,-21.787,-100.572,-72.59,
51170860,-0.751,0.346,0.428,-32.077,-102.725,-71.242,
51170870,-0.842,0.355,0.481,-43.102,-102.392,-74.97,
51170880,-0.928,0.378,0.52,-56.7,-101.885,-83.737,
51170890,-1.009,0.32,0.537,-64.872,-104.265,-89.862,
51170900,-0.954,0.347,0.564,-70.91,-107.502,-96.635,
51170910,-0.816,0.388,0.537,-82.162,-108.867,-103.407,
51170920,-0.7,0.321,0.523,-85.732,-105.595,-103.617,
51170920,-0.651,0.279,0.533,-85.89,-101.132,-102.252,
51170940,-0.619,0.269,0.559,-88.025,-98.682,-97.405,
51170940,-0.681,0.159,0.557,-88.077,-97.772,-82.11,
51170960,-0.765,0.088,0.582,-77.787,-94.78,-61.845,
51170960,-0.767,0.152,0.665,-67.707,-88.322,-47.81,
51170980,-0.79,0.225,0.752,-64.627,-76.422,-34.212,
51170980,-0.812,0.256,0.807,-70.052,-60.007,-21.087,
51171000,-0.86,0.263,0.768,-95.095,-44.047,-5.355,
51171000,-0.758,0.134,0.649,-111.177,-32.287,-9.03,
51171010,-0.592,0.136,0.598,-107.52,-14.227,-10.01,
51171020,-0.744,-0.064,0.504,-90.632,1.225,17.867,
51171030,-0.761,0.098,0.606,-69.282,14.472,15.627,
51171040,-0.92,0.073,0.622,-59.727,17.657,15.75,
51171050,-1.002,0.02,0.677,-48.02,11.095,5.757,
51171060,-1.027,-0.015,0.709,-32.847,-5.705,-6.387,
51171070,-0.929,0.018,0.744,-18.322,-25.952,-16.572,
51171080,-0.79,0.086,0.733,-10.832,-40.022,-24.675,
51171090,-0.655,0.123,0.716,-9.957,-43.4,-29.137,
51171100,-0.596,0.111,0.708,-11.13,-37.1,-28.087,
51171110,-0.611,0.086,0.685,-13.527,-27.58,-23.38,
51171120,-0.633,0.043,0.632,-12.81,-18.41,-18.445,
51171130,-0.626,0.065,0.672,-2.887,-10.237,-16.38,
51171140,-0.692,0.12,0.685,-8.382,-3.115,-10.622,
51171150,-0.735,0.088,0.679,-17.167,-1.872,-9.24,
51171160,-0.753,0.061,0.678,-22.785,-4.305,-10.36,
51171170,-0.76,0.043,0.666,-25.812,-10.132,-10.605,
51171180,-0.747,0.045,0.657,-24.902,-17.29,-12.057,
51171190,-0.725,0.056,0.654,-22.977,-25.83,-13.965,
51171200,-0.706,0.062,0.661,-21.63,-34.317,-16.065,
51171210,-0.692,0.056,0.677,-21.157,-42.962,-18.025,
51171220,-0.684,0.056,0.715,-21.682,-50.225,-19.407,
51171230,-0.682,0.038,0.754,-24.272,-56.105,-21.105,
51171240,-0.682,-0.003,0.78,-26.215,-60.182,-22.767,
51171250,-0.615,-0.044,0.837,-28.262,-59.43,-22.855,
51171260,-0.506,-0.133,0.763,-30.205,-46.06,-18.725,
51171270,-0.514,-0.085,0.851,-14.157,-20.475,-9.152,
51171280,-0.59,-0.102,0.869,0.14,4.287,2.012,
51171280,-0.771,-0.123,0.874,8.872,18.48,12.162,
51171300,-0.796,-0.089,0.849,17.92,12.985,18.97,
51171300,-0.708,-0.098,0.762,26.547,2.782,26.442,
51171320,-0.578,0.029,0.764,34.44,4.34,35.122,
51171320,-0.568,0.05,0.744,30.1,16.03,36.837,
51171330,-0.525,0.015,0.68,25.795,34.23,32.76,
51171340,-0.509,0.027,0.661,28.665,58.94,31.657,
51171350,-0.579,0.091,0.676,30.677,84.682,36.872,
51171360,-0.667,0.107,0.665,29.592,106.942,43.207,
51171370,-0.764,0.093,0.65,27.352,122.22,45.955,
51171380,-0.893,0.087,0.629,26.197,127.802,48.195,
51171390,-1.011,0.043,0.603,34.405,117.88,50.295,
51171400,-0.993,0.157,0.639,39.585,101.71,42.28,
51171410,-0.998,0.173,0.593,29.347,81.585,46.217,
51171420,-0.942,0.126,0.556,27.317,63.63,54.057,
51171430,-0.873,0.158,0.577,29.785,51.887,60.62,
51171440,-0.843,0.216,0.585,24.832,47.495,63.245,
51171450,-0.887,0.235,0.601,13.667,44.117,61.232,
51171460,-0.866,0.203,0.587,4.83,36.907,55.422,
51171470,-0.838,0.17,0.584,-0.21,29.137,51.607,
51171480,-0.843,0.186,0.573,-3.937,20.405,50.032,
51171490,-0.826,0.181,0.566,-3.062,9.292,48.527,
51171500,-0.816,0.158,0.53,-3.325,-1.225,48.282,
51171510,-0.766,0.159,0.525,-0.455,-8.522,50.995,
51171520,-0.769,0.139,0.542,6.072,-13.72,57.522,
51171530,-0.763,0.145,0.576,17.115,-16.082,64.277,
51171540,-0.748,0.197,0.605,21.105,-14.017,71.47,
51171550,-0.788,0.191,0.696,20.492,-10.99,78.452,
51171560,-0.984,0.178,0.717,20.44,-17.622,80.867,
51171570,-0.854,0.212,0.703,7.245,-39.55,74.48,
51171580,-0.748,0.122,0.599,2.047,-55.86,73.832,
51171590,-0.656,0.131,0.642,10.22,-61.477,75.18,
51171600,-0.662,0.14,0.637,14.42,-64.505,82.127,
51171610,-0.661,0.162,0.685,23.117,-62.947,88.077,
51171620,-0.67,0.191,0.709,27.982,-59.062,91.262,
51171630,-0.646,0.228,0.764,32.077,-53.987,91.945,
51171640,-0.633,0.271,0.802,30.852,-49.297,90.58,
51171650,-0.614,0.35,0.685,26.11,-44.38,84.84,
51171660,-0.488,0.563,0.63,17.745,-26.775,74.935,
51171670,-0.747,0.531,0.657,3.447,-8.33,60.252,
51171670,-0.93,0.443,0.654,-10.902,-15.767,40.145,
51171690,-0.956,0.432,0.639,-21.105,-54.827,29.662,
51171690,-0.883,0.467,0.637,-23.537,-101.657,29.732,
51171710,-0.754,0.475,0.617,-29.82,-138.302,29.067,
51171710,-0.673,0.43,0.579,-37.975,-157.902,23.59,
51171730,-0.35,0.474,0.544,-41.825,-158.025,16.747,
51171730,0.158,0.291,0.486,-49.035,-100.24,28.945,
51171750,-0.23,0.113,0.618,-34.457,7.332,52.08,
51171750,-0.789,0.281,0.8,-16.222,67.2,64.942,
51171760,-0.961,0.4,0.857,-12.337,67.55,75.757,
51171770,-0.991,0.429,0.918,-12.25,37.52,82.565,
51171780,-1.027,0.408,0.899,-13.702,-1.575,81.27,
51171790,-0.964,0.473,0.933,-18.27,-40.267,62.247,
51171800,-0.875,0.442,0.881,-33.565,-78.942,34.685,
51171810,-0.749,0.397,0.866,-42.245,-112.542,9.012,
51171820,-0.687,0.366,0.734,-49.717,-140.315,-9.1,
51171830,-0.648,0.364,0.733,-42.507,-160.265,-28.84,
51171840,-0.563,0.417,0.854,-39.392,-186.847,-44.502,
51171850,-0.334,0.376,0.799,-41.177,-201.267,-46.34,
51171860,-0.17,0.376,0.824,-34.545,-192.657,-45.43,
51171870,0.049,0.434,0.931,-30.485,-161.192,-46.13,
51171880,0.009,0.329,0.936,-31.762,-121.362,-42,
51171890,0.068,0.3,0.993,-32.707,-78.68,-35.997,
51171900,-0.089,0.309,0.937,-34.877,-41.492,-24.71,
51171910,-0.311,0.295,0.955,-39.025,-24.132,-22.575,
51171920,-0.447,0.299,0.941,-43.085,-29.697,-25.777,
51171930,-0.421,0.302,0.899,-40.337,-45.185,-28.437,
51171940,-0.413,0.342,0.851,-35.665,-54.775,-29.645,
51171950,-0.372,0.401,0.851,-35.857,-58.012,-33.197,
51171960,-0.385,0.373,0.788,-41.772,-52.78,-37.992,
51171970,-0.374,0.402,0.805,-52.99,-45.325,-46.025,
51171980,-0.307,0.363,0.804,-66.342,-36.907,-53.795,
51171990,-0.351,0.297,0.864,-70.49,-28.402,-57.47,
51172000,-0.475,0.246,0.902,-81.445,-33.11,-51.94,
51172010,-0.632,0.194,0.92,-88.602,-53.567,-48.335,
51172010,-0.77,0.154,0.885,-93.45,-86.082,-52.92,
51172030,-0.816,0.083,0.807,-96.267,-128.45,-61.337,
51172030,-0.769,0.018,0.723,-89.355,-175.77,-69.912,
51172050,-0.573,0.046,0.665,-74.515,-215.862,-70.052,
51172050,-0.279,0.084,0.638,-57.82,-237.475,-59.867,
51172070,0.019,0.138,0.643,-43.872,-232.942,-47.005,
51172070,0.151,0.143,0.681,-40.95,-204.715,-29.4,
51172080,0.091,0.082,0.713,-42.122,-169.47,-15.61,
51172090,0.096,0.047,0.782,-38.587,-146.93,-12.88,
51172100,0.216,0.021,0.827,-35.927,-134.225,-9.38,
51172110,0.326,-0.002,0.862,-28.595,-118.615,-3.062,
51172120,0.331,-0.025,0.847,-21.805,-98.875,7.07,
51172130,0.339,-0.026,0.857,-12.407,-79.117,13.317,
51172140,0.271,-0.033,0.812,-3.097,-63.945,20.387,
51172150,0.216,-0.006,0.751,7.717,-54.39,24.29,
51172160,0.204,0.095,0.788,13.912,-46.48,25.55,
51172170,0.241,0.057,0.769,9.642,-35.91,24.22,
51172180,0.343,-0.032,0.797,13.107,-14.98,15.207,
51172190,0.238,-0.113,0.871,20.947,10.027,7.49,
51172200,0.077,-0.165,0.931,38.745,22.312,-3.412,
51172210,0.044,-0.141,0.996,66.552,16.922,-13.457,
51172220,0.139,0.012,1.093,89.95,9.607,-13.195,
51172230,0.117,0.163,1.234,94.815,10.325,-2.887,
51172240,-0.074,0.263,1.21,84.07,9.852,1.767,
51172250,-0.152,0.246,1.075,64.365,-4.515,-9.222,
51172260,0.182,0.161,0.956,50.242,-11.882,-24.5,
51172270,0.314,0.16,0.946,55.142,1.085,-21.437,
51172280,0.211,0.192,0.924,59.85,23.485,-5.617,
51172290,0.154,0.283,0.926,64.085,42.735,3.622,
51172300,0.084,0.307,0.887,60.427,58.677,12.127,
51172310,0.005,0.36,0.895,53.637,71.19,16.362,
51172320,-0.103,0.376,0.83,39.795,77.63,24.972,
51172330,-0.154,0.402,0.778,27.335,84.14,32.147,
51172340,-0.16,0.445,0.834,16.362,91.717,37.45,
51172350,-0.206,0.389,0.883,-0.84,90.737,44.66,
51172360,-0.267,0.209,0.968,-15.33,77.542,45.36,
51172370,-0.212,0.13,1.034,-13.457,51.642,39.217,
51172380,0.09,0.122,1.086,-0.122,38.115,40.005,
51172390,0.216,0.202,1.169,8.435,60.882,43.085,
51172400,0.207,0.279,1.176,4.55,107.66,31.465,
51172410,0.063,0.233,1.121,-7,158.322,12.687,
51172420,-0.156,0.162,1.023,-16.17,193.9,0.56,
51172420,-0.378,0.125,0.936,-14.77,206.01,3.955,
51172440,-0.509,0.148,0.887,-3.692,198.205,15.802,
51172440,-0.622,0.194,0.864,7.42,179.077,29.382,
51172460,-0.851,0.222,0.842,12.372,141.96,37.292,
51172460,-0.955,0.175,0.795,13.667,76.44,39.532,
51172480,-0.692,0.089,0.733,25.182,4.112,47.372,
51172480,-0.332,0.08,0.68,47.722,-49.542,57.172,
51172500,-0.092,0.086,0.69,66.605,-78.347,62.125,
51172500,0.075,0.119,0.719,77.577,-85.61,59.395,
51172510,0.348,0.214,0.762,85.487,-71.785,49.035,
51172520,0.438,0.334,0.848,87.115,-30.712,39.147,
51172530,0.132,0.365,0.869,76.737,18.497,29.4,
51172540,-0.106,0.311,0.856,66.92,53.112,14.507,
51172550,-0.403,0.258,0.823,65.957,63.017,9.415,
51172560,-0.808,0.174,0.765,69.58,44.922,16.555,
51172570,-0.9,0.209,0.739,83.02,-0.7,16.975,
51172580,-0.831,0.374,0.723,91.087,-59.01,17.097,
51172590,-0.737,0.39,0.682,83.055,-108.762,16.782,
51172600,-0.404,0.484,0.828,78.662,-130.287,6.002,
51172610,-0.231,0.525,0.914,70.595,-127.89,-4.41,
51172620,-0.057,0.498,0.991,58.065,-108.85,-13.842,
51172630,0.21,0.568,1.072,49.35,-74.55,-20.072,
51172640,0.169,0.523,1.102,43.172,-32.672,-17.377,
51172650,0.054,0.414,1.056,36.102,-8.12,-3.377,
51172660,0.093,0.446,1.01,31.167,7.087,-1.085,
51172670,0.113,0.472,0.947,25.025,24.045,-5.862,
51172680,0.213,0.464,0.907,17.115,48.615,-12.53,
51172690,0.275,0.365,0.868,13.23,85.767,-27.947,
51172700,0.008,0.33,0.952,24.99,132.177,-42.647,
51172710,-0.875,0.762,0.957,28.245,140.192,-30.73,
51172720,-0.742,0.655,0.868,7.245,88.025,-30.607,
51172730,-0.384,0.563,0.875,9.852,43.522,-31.64,
51172740,-0.206,0.701,0.935,10.482,29.96,-19.687,
51172750,-0.038,0.688,0.921,0.875,42.875,-17.465,
51172760,-0.253,0.632,0.888,-6.142,65.555,-18.62,
51172760,-0.313,0.646,0.893,-9.152,69.335,-15.05,
51172780,-0.412,0.618,0.858,-13.16,55.807,-6.72,
51172780,-0.425,0.537,0.848,-17.552,32.83,-2.695,
51172800,-0.239,0.507,0.849,-17.657,11.077,-3.342,
51172800,-0.186,0.5,0.906,-15.767,5.04,-2.502,
51172820,-0.179,0.47,0.936,-18.987,10.08,-9.24,
51172820,-0.195,0.429,0.941,-26.11,18.917,-18.882,
51172830,-0.224,0.425,0.994,-33.39,30.065,-26.512,
51172840,-0.255,0.425,1.052,-44.065,40.74,-35.997,
51172850,-0.055,0.315,1.154,-59.832,56.805,-49.385,
51172860,0.096,0.16,1.189,-76.702,92.452,-58.432,
51172870,0.032,0.116,1.329,-87.675,136.552,-63.962,
51172880,0.006,0.039,1.221,-93.695,160.825,-65.835,
51172890,-0.335,-0.143,0.894,-97.615,171.57,-47.372,
51172900,-0.679,-0.305,0.726,-92.277,191.975,-52.552,
51172910,-0.783,-0.147,0.842,-65.275,184.87,-102.69,
51172920,-0.775,-0.031,0.842,-43.977,147.227,-129.64,
51172930,-0.793,0.008,0.77,-34.282,107.8,-135.082,
51172940,-0.837,0.052,0.7,-27.737,71.645,-139.3,
51172950,-0.814,0.091,0.649,-26.232,37.747,-147.087,
51172960,-0.705,0.203,0.63,-27.44,11.497,-155.382,
51172970,-0.655,0.263,0.607,-35.35,-3.762,-154.35,
51172980,-0.624,0.278,0.57,-45.57,-9.17,-146.702,
51172990,-0.533,0.31,0.566,-55.212,-5.32,-138.687,
51173000,-0.47,0.347,0.566,-67.707,6.842,-126.472,
51173010,-0.574,0.375,0.584,-80.85,18.707,-111.23,
51173020,-0.653,0.415,0.638,-100.712,24.29,-97.632,
51173030,-0.73,0.287,0.522,-122.237,24.272,-85.837,
51173040,-0.659,0.189,0.504,-112.105,26.547,-89.11,
51173050,-0.659,0.132,0.516,-101.36,30.362,-83.51,
51173060,-0.683,0.134,0.522,-93.362,35.507,-72.555,
51173070,-0.752,0.117,0.555,-81.777,36.767,-63.91,
51173080,-0.81,0.095,0.559,-73.675,30.117,-58.012,
51173090,-0.828,0.008,0.541,-59.08,16.992,-47.372,
51173100,-0.883,-0.099,0.54,-39.41,1.4,-28.91,
51173110,-0.941,-0.143,0.512,-14.227,-13.37,-24.727,
51173120,-0.844,-0.108,0.652,20.702,-20.352,-37.24,
51173130,-0.996,-0.096,0.693,42.56,-34.352,-5.477,
51173140,-0.93,-0.005,0.745,47.53,-50.102,-8.522,
51173150,-0.847,0.043,0.774,50.452,-58.082,-15.26,
51173160,-0.738,0.065,0.784,43.557,-58.012,-17.867,
51173170,-0.647,0.058,0.783,34.65,-49.472,-16.117,
51173170,-0.578,0.065,0.752,25.287,-32.095,-10.727,
51173190,-0.544,0.058,0.707,17.745,-8.68,-2.905,
51173190,-0.552,0.098,0.691,12.547,15.557,6.195,
51173210,-0.587,0.13,0.648,4.34,36.557,16.835,
51173210,-0.636,0.137,0.611,-0.805,53.13,29.522,
51173230,-0.69,0.152,0.577,-5.705,62.685,36.802,
51173230,-0.702,0.166,0.562,-7.367,66.57,36.102,
51173250,-0.719,0.17,0.548,-7.962,65.905,37.415,
51173250,-0.743,0.178,0.544,-11.532,61.04,38.902,
51173260,-0.774,0.174,0.555,-18.9,54.705,37.24,
51173270,-0.818,0.147,0.554,-27.51,46.55,31.15,
51173280,-0.853,0.118,0.578,-34.335,39.042,21.805,
51173290,-0.918,0.077,0.602,-40.932,27.597,12.197,
51173300,-0.959,0.049,0.601,-45.727,11.672,1.067,
51173310,-0.949,0.027,0.629,-44.747,-10.64,-10.325,
51173320,-0.92,-0.004,0.622,-39.602,-36.715,-17.867,
51173330,-0.847,-0.044,0.623,-29.995,-63.91,-22.015,
51173340,-0.706,-0.08,0.621,-15.627,-81.742,-22.662,
51173350,-0.534,-0.068,0.705,6.23,-86.047,-17.552,
51173360,-0.465,0.036,0.764,8.365,-75.565,-1.032,
51173370,-0.505,-0.012,0.738,2.485,-62.965,11.112,
51173380,-0.475,-0.099,0.746,11.795,-49.28,9.957,
51173390,-0.48,-0.136,0.788,26.792,-37.607,7.7,
51173400,-0.501,-0.145,0.836,40.897,-29.19,8.05,
51173410,-0.455,-0.121,0.902,52.535,-20.545,12.722,
51173420,-0.428,-0.168,0.942,56.507,-8.645,23.152,
51173430,-0.291,-0.148,0.941,59.552,21.437,34.265,
51173440,-0.492,-0.112,1.053,54.565,52.5,50.802,
51173450,-0.713,0,1.071,52.202,64.942,53.585,
51173460,-0.61,0.035,1.029,41.807,71.96,51.345,
51173470,-0.607,-0.025,0.935,26.547,89.547,50.89,
51173480,-0.676,-0.039,0.834,21.717,110.302,47.88,
51173490,-0.754,-0.026,0.759,24.062,126.315,49.542,
51173500,-0.805,-0.004,0.704,28.525,136.955,52.78,
51173510,-0.894,0.005,0.637,32.532,143.412,61.67,
51173510,-0.898,0.008,0.619,49.262,145.197,62.737,
51173530,-0.903,0.099,0.613,56.875,150.937,64.697,
51173530,-0.969,0.106,0.585,59.167,155.855,74.76,
51173550,-1.004,0.148,0.608,65.712,160.142,74.935,
51173550,-0.966,0.246,0.627,62.947,164.43,68.53,
51173570,-0.985,0.277,0.577,51.152,165.462,63.122,
51173570,-0.979,0.271,0.499,40.582,164.097,54.46,
51173580,-0.918,0.25,0.427,32.585,166.145,45.99,
51173590,-0.928,0.198,0.376,29.155,171.097,38.605,
51173600,-0.844,0.21,0.301,30.66,182.035,22.382,
51173610,-0.749,0.265,0.356,32.69,203.997,6.317,
51173620,-0.802,0.272,0.373,27.055,229.46,-8.592,
51173630,-0.892,0.278,0.295,18.34,248.71,-26.425,
51173640,-1.138,0.156,0.298,12.477,246.68,-36.802,
51173650,-1.284,-0.01,0.255,16.467,211.47,-38.307,
51173660,-1.014,0.048,0.242,50.102,169.435,-29.33,
51173670,-0.767,0.255,0.343,75.915,158.497,-16.712,
51173680,-0.68,0.438,0.312,57.557,172.165,-14.175,
51173690,-0.768,0.363,0.187,27.072,195.86,-10.972,
51173700,-1.023,0.25,0.08,-1.032,211.435,-7.787,
51173710,-1.195,0.126,-0.055,-22.557,206.045,-7.245,
51173720,-1.206,0.045,-0.122,-19.442,192.517,-6.947,
51173730,-1.224,0.041,-0.159,-13.282,172.182,-3.08,
51173740,-1.176,0.082,-0.169,-6.877,154.192,-2.642,
51173750,-1.235,0.138,-0.185,2.432,133.962,1.05,
51173760,-1.303,0.205,-0.095,7.437,106.417,0.14,
51173770,-1.148,0.182,-0.145,0.612,77.297,-7.612,
51173780,-0.985,0.175,-0.109,-0.787,60.865,-12.285,
51173790,-0.928,0.159,-0.156,-9.782,54.477,-15.347,
51173800,-0.908,0.134,-0.178,-11.217,48.44,-18.165,
51173810,-0.88,0.172,-0.136,-4.9,38.045,-13.65,
51173820,-0.91,0.134,-0.166,-1.015,22.872,-0.315,
51173830,-0.993,0.15,-0.087,14.192,3.255,6.842,
51173840,-1.062,0.143,-0.039,22.732,-23.94,11.462,
51173850,-1.05,0.138,0.007,31.85,-57.015,19.197,
51173860,-0.969,0.175,0.05,36.592,-85.347,28.752,
51173870,-0.874,0.242,0.072,33.565,-97.055,35.175,
51173880,-0.842,0.234,0.054,27.072,-93.415,35.647,
51173890,-0.822,0.25,0.027,22.557,-78.925,28.017,
51173900,-0.796,0.279,0.01,17.745,-58.922,17.727,
51173910,-0.878,0.302,-0.208,7.385,-23.03,9.065,
51173920,-1.373,0.175,-0.314,-16.59,-21.805,-13.947,
51173920,-0.983,0.086,-0.31,-10.202,-43.47,-27.527,
51173940,-1.051,0.167,-0.251,11.13,-62.002,-6.282,
51173940,-1.489,0.197,-0.22,22.067,-96.845,10.01,
51173960,-1.499,0.194,-0.22,35.07,-163.73,17.395,
51173960,-1.182,0.161,-0.223,51.695,-229.967,36.715,
51173980,-1.019,0.186,-0.105,71.12,-270.83,60.69,
51173980,-0.955,0.24,0.004,82.022,-291.305,72.905,
51173990,-0.695,0.294,0.209,91.647,-292.092,78.365,
51174000,-0.54,0.36,0.375,94.605,-274.19,82.53,
51174010,-0.088,0.391,0.556,90.055,-211.942,86.362,
51174020,-0.748,0.357,0.75,64.557,-109.62,74.55,
51174030,-0.703,0.444,0.623,40.32,-54.092,30.905,
51174040,-0.608,0.515,0.448,26.985,-21.262,11.882,
51174050,-0.668,0.552,0.312,4.427,5.862,5.547,
51174060,-0.819,0.497,0.272,-19.18,22.207,-0.752,
51174070,-0.89,0.303,0.176,-42.595,26.495,-10.377,
51174080,-0.82,0.269,0.193,-51.432,33.652,-21.385,
51174090,-0.862,0.334,0.264,-60.042,41.002,-28,
51174100,-0.968,0.281,0.28,-75.337,37.607,-24.325,
51174110,-1.011,0.081,0.294,-83.405,25.182,-10.465,
51174120,-1.076,-0.02,0.236,-72.887,12.46,1.942,
51174130,-1.131,0.151,0.155,-53.095,-1.19,5.775,
51174140,-1.139,0.242,0.047,-47.425,-13.405,2.607,
51174150,-1.313,0.206,-0.034,-47.127,-36.662,-1.557,
51174160,-1.353,0.196,-0.069,-36.312,-78.977,-2.572,
51174170,-1.368,0.252,0.027,-26.355,-129.535,4.952,
51174180,-1.324,0.242,0.164,-22.225,-177.467,12.652,
51174190,-1.075,0.243,0.296,-19.95,-210.612,17.587,
51174200,-0.95,0.247,0.383,-21.297,-219.922,26.792,
51174210,-0.8,0.232,0.396,-26.11,-214.112,32.34,
51174220,-0.534,0.267,0.452,-24.622,-192.675,37.467,
51174230,-0.512,0.269,0.451,-22.155,-159.74,45.535,
51174240,-0.548,0.283,0.409,-15.54,-129.482,46.882,
51174250,-0.617,0.295,0.423,-5.39,-112.122,49.472,
51174260,-0.927,0.266,0.501,5.197,-116.69,51.817,
51174260,-1.125,0.361,0.517,13.615,-160.457,53.62,
51174280,-1.073,0.476,0.508,14.98,-214.27,62.212,
51174280,-0.992,0.415,0.544,10.395,-243.512,56.805,
51174300,-0.738,0.358,0.619,7.682,-251.317,38.482,
51174300,-0.502,0.321,0.752,12.127,-232.365,30.31,
51174320,-0.446,0.325,0.803,19.46,-195.212,26.687,
51174320,-0.487,0.488,0.825,23.625,-159.11,22.82,
51174330,-0.489,0.423,0.767,17.78,-129.255,16.292,
51174340,-0.552,0.389,0.747,18.252,-101.675,6.44,
51174350,-0.541,0.363,0.787,19.722,-79.17,-1.172,
51174360,-0.531,0.363,0.858,22.557,-56.07,-9.1,
51174370,-0.636,0.366,0.894,20.16,-40.285,-13.492,
51174380,-0.648,0.334,0.819,16.152,-39.462,-15.522,
51174390,-0.601,0.349,0.725,17.15,-46.935,-12.617,
51174400,-0.576,0.37,0.671,18.322,-59.745,-7.91,
51174410,-0.525,0.358,0.651,18.147,-80.867,-1.592,
51174420,-0.466,0.355,0.643,17.797,-101.71,8.137,
51174430,-0.238,0.383,0.683,16.852,-111.457,10.815,
51174440,-0.092,0.343,0.715,13.335,-98.682,9.1,
51174450,-0.267,0.341,0.779,9.117,-70.28,5.005,
51174460,-0.416,0.402,0.794,2.572,-50.522,0,
51174470,-0.387,0.366,0.762,-2.607,-37.345,-3.57,
51174480,-0.313,0.323,0.685,-4.725,-19.337,-10.727,
51174490,-0.316,0.29,0.724,-8.05,1.172,-15.732,
51174500,-0.31,0.368,0.726,-10.78,17.395,-16.275,
51174510,-0.242,0.319,0.676,-19.162,33.932,-18.655,
51174520,-0.4,0.22,0.586,-29.47,44.03,-22.417,
51174530,-0.4,0.187,0.57,-28.122,43.365,-17.762,
51174540,-0.364,0.2,0.653,-19.005,43.82,-4.707,
51174550,-0.451,0.304,0.742,-11.217,42.245,5.932,
51174560,-0.48,0.333,0.794,-13.142,42.122,9.537,
51174570,-0.49,0.131,0.944,-17.64,45.36,6.51,
51174580,0.703,-0.046,1.316,13.247,47.512,-15.61,
