#Format version: 1.0
time[ms],accX[g],accY[g],accZ[g],Value 1,Value 2,Value 3,
49679070,-0.41,-0.186,0.927,-7,7.56,9.695,
49679080,-0.408,-0.184,0.911,-8.382,5.827,9.467,
49679080,-0.386,-0.193,0.858,-9.625,4.795,9.03,
49679100,-0.32,-0.135,0.874,-8.312,5.547,9.66,
49679100,-0.334,-0.131,0.896,-11.515,8.75,10.727,
49679120,-0.335,-0.159,0.922,-14.332,11.952,9.887,
49679120,-0.341,-0.172,0.936,-17.097,14.857,10.64,
49679140,-0.422,-0.229,0.874,-19.355,14.315,10.78,
49679140,-0.467,-0.266,0.871,-16.397,14.7,10.622,
49679160,-0.427,-0.262,0.792,-13.597,12.845,9.17,
49679160,-0.395,-0.237,0.829,-10.045,17.902,9.275,
49679170,-0.423,-0.226,0.869,-10.15,21.175,12.215,
49679180,-0.394,-0.224,0.931,-9.782,23.31,12.81,
49679190,-0.377,-0.232,0.903,-11.287,24.097,13.982,
49679200,-0.455,-0.234,0.882,-10.99,23.047,13.807,
49679210,-0.485,-0.221,0.875,-9.94,23.52,12.46,
49679220,-0.602,-0.231,0.893,-9.012,18.585,9.817,
49679230,-0.579,-0.266,0.864,-9.012,11.077,1.207,
49679240,-0.562,-0.243,0.811,-6.72,5.477,-2.292,
49679250,-0.652,-0.204,0.883,-0.945,-1.61,0.472,
49679260,-0.54,-0.231,0.842,-1.732,-10.482,0.28,
49679270,-0.522,-0.216,0.853,2.397,-14.28,-4.34,
49679280,-0.454,-0.189,0.831,3.622,-17.57,-7.63,
49679290,-0.376,-0.197,0.811,7.315,-17.762,-8.277,
49679300,-0.349,-0.189,0.842,10.517,-15.662,-5.285,
49679310,-0.381,-0.195,0.828,12.39,-13.667,-0.805,
49679320,-0.406,-0.196,0.849,14.472,-12.792,2.66,
49679330,-0.475,-0.195,0.888,14.455,-11.812,3.692,
49679340,-0.512,-0.218,0.891,13.072,-13.597,1.61,
49679350,-0.521,-0.196,0.899,12.687,-16.38,-1.277,
49679360,-0.517,-0.192,0.89,9.94,-20.247,-4.462,
49679370,-0.462,-0.198,0.889,8.032,-23.275,-7.805,
49679380,-0.439,-0.199,0.889,6.387,-25.007,-8.417,
49679390,-0.416,-0.183,0.903,4.935,-25.567,-8.155,
49679400,-0.37,-0.177,0.915,2.87,-25.06,-7.577,
49679410,-0.357,-0.167,0.909,1.067,-23.397,-6.055,
49679420,-0.399,-0.179,0.926,-1.242,-22.172,-4.445,
49679420,-0.41,-0.189,0.943,-2.73,-21.297,-5.005,
49679440,-0.476,-0.2,0.941,-5.162,-21.017,-6.79,
49679440,-0.546,-0.225,0.924,-7.892,-25.357,-11.392,
49679460,-0.545,-0.208,0.907,-8.522,-32.147,-15.522,
49679460,-0.526,-0.201,0.867,-9.537,-41.002,-17.29,
49679480,-0.465,-0.198,0.877,-8.347,-47.705,-18.48,
49679480,-0.389,-0.203,0.864,-8.54,-51.52,-17.097,
49679500,-0.293,-0.213,0.862,-7.21,-50.89,-14.385,
49679500,-0.209,-0.207,0.879,-2.922,-44.94,-11.2,
49679510,-0.22,-0.175,0.896,-3.045,-36.942,-8.067,
49679520,-0.253,-0.174,0.932,-5.915,-29.155,-7.472,
49679530,-0.308,-0.215,0.948,-9.52,-23.957,-6.982,
49679540,-0.326,-0.211,0.941,-9.467,-21.857,-5.967,
49679550,-0.349,-0.179,0.972,-9.572,-21.245,-4.287,
49679560,-0.375,-0.191,0.964,-12.722,-22.522,-3.867,
49679570,-0.377,-0.208,0.948,-14.595,-24.447,-5.32,
49679580,-0.381,-0.213,0.951,-15.837,-27.545,-6.37,
49679590,-0.378,-0.225,0.947,-16.362,-29.54,-6.947,
49679600,-0.375,-0.235,0.933,-15.872,-31.517,-8.242,
49679610,-0.361,-0.223,0.931,-14,-33.215,-9.362,
49679620,-0.314,-0.208,0.934,-10.692,-35.052,-9.87,
49679630,-0.286,-0.227,0.934,-9.152,-34.405,-11.287,
49679640,-0.241,-0.239,0.915,-8.54,-32.795,-13.212,
49679650,-0.211,-0.238,0.902,-6.615,-28.595,-12.775,
49679660,-0.263,-0.226,0.879,-4.27,-25.27,-11.007,
49679670,-0.237,-0.212,0.953,-2.222,-23.222,-10.22,
49679680,-0.208,-0.292,0.811,-2.415,-22.295,-7.98,
49679690,-0.238,-0.266,0.851,3.097,-15.75,-4.777,
49679700,-0.24,-0.258,0.889,8.522,-15.505,0.455,
49679710,-0.139,-0.264,0.871,11.095,-13.825,1.015,
49679720,-0.135,-0.288,0.825,12.285,-6.842,2.24,
49679730,-0.214,-0.241,0.839,18.83,1.4,6.02,
