#Format version: 1.0
time[ms],accX[g],accY[g],accZ[g],Value 1,Value 2,Value 3,
47330350,-0.739,0.191,0.588,-0.7,-10.587,-4.06,
47330360,-0.747,0.215,0.584,-1.067,-10.22,0.245,
47330370,-0.744,0.24,0.617,-0.507,-13.072,2.975,
47330380,-0.773,0.289,0.649,-0.822,-13.055,6.055,
47330390,-0.734,0.285,0.646,-3.237,-12.302,8.032,
47330400,-0.668,0.312,0.654,-4.515,-9.905,10.115,
47330410,-0.644,0.308,0.66,-7.227,-5.337,13.545,
47330420,-0.607,0.276,0.701,-8.032,2.327,16.152,
47330420,-0.65,0.252,0.672,-6.16,15.015,16.625,
47330440,-0.68,0.274,0.616,-3.972,22.33,14.7,
47330440,-0.777,0.278,0.6,-3.692,22.75,13.422,
47330460,-0.788,0.315,0.587,-1.067,18.147,11.357,
47330460,-0.817,0.337,0.576,-0.35,13.195,8.207,
47330480,-0.809,0.326,0.58,-1.662,6.772,4.655,
47330480,-0.771,0.304,0.595,-1.242,1.452,1.61,
47330500,-0.736,0.288,0.603,-1.05,-2.327,-1.172,
47330500,-0.736,0.273,0.62,-0.35,-3.587,-3.29,
47330510,-0.743,0.257,0.615,1.032,-4.095,-5.127,
47330520,-0.745,0.257,0.593,3.01,-3.272,-6.335,
47330530,-0.811,0.245,0.575,5.092,-4.795,-7.647,
47330540,-0.802,0.218,0.557,11.707,-13.93,-11.987,
47330550,-0.742,0.336,0.595,22.575,-23.467,-19.32,
47330560,-0.799,0.356,0.644,18.9,-24.692,-24.167,
47330570,-0.816,0.306,0.612,7,-28.157,-21.49,
47330580,-0.761,0.272,0.601,-0.332,-30.1,-16.1,
47330590,-0.706,0.206,0.61,-3.535,-29.067,-11.042,
47330600,-0.613,0.192,0.585,-2.555,-21.472,-5.705,
47330610,-0.801,0.266,0.695,0.857,-9.852,-2.555,
47330620,-0.614,0.223,0.662,-3.587,-14.997,1.242,
47330630,-0.639,0.217,0.645,-6.475,-8.627,5.355,
47330640,-0.653,0.279,0.651,-5.897,-0.77,13.247,
47330650,-0.669,0.318,0.669,-10.272,4.007,17.85,
47330660,-0.702,0.317,0.67,-14.49,7.315,22.575,
47330670,-0.653,0.371,0.686,-16.152,11.882,22.925,
47330680,-0.76,0.329,0.646,-23.677,22.802,22.715,
47330690,-0.776,0.261,0.589,-26.635,22.137,21.21,
47330700,-0.73,0.263,0.575,-21.332,15.855,20.055,
47330710,-0.741,0.283,0.605,-13.44,12.495,14.875,
47330720,-0.757,0.286,0.617,-8.347,10.01,10.167,
47330730,-0.771,0.264,0.6,-3.745,4.97,4.987,
47330740,-0.747,0.304,0.615,3.325,0.997,-1.032,
47330750,-0.798,0.29,0.608,5.512,-0.595,-4.9,
47330760,-0.813,0.281,0.583,6.51,-4.55,-6.737,
47330770,-0.825,0.259,0.577,8.487,-9.905,-9.065,
47330780,-0.844,0.18,0.537,13.282,-20.142,-13.44,
47330790,-0.739,0.233,0.569,28.07,-33.67,-20.632,
47330800,-0.723,0.292,0.649,36.75,-36.925,-26.215,
47330810,-0.732,0.303,0.684,32.725,-34.265,-25.182,
47330820,-0.653,0.331,0.677,20.702,-30.03,-16.59,
47330830,-0.75,0.249,0.643,4.952,-19.827,-5.897,
47330830,-0.677,0.197,0.614,-0.035,-19.162,-0.507,
47330850,-0.635,0.281,0.652,2.17,-16.625,1.715,
47330850,-0.688,0.281,0.662,-4.515,-11.165,4.725,
47330870,-0.683,0.282,0.658,-10.202,-9.222,9.047,
47330870,-0.671,0.313,0.677,-12.075,-6.947,12.127,
47330890,-0.653,0.325,0.676,-14.507,-2.485,13.807,
47330890,-0.633,0.322,0.67,-16.047,3.08,14.665,
47330910,-0.62,0.329,0.662,-17.5,9.905,15.242,
47330910,-0.558,0.373,0.662,-20.02,18.567,16.642,
47330920,-0.738,0.356,0.648,-30.152,36.855,22.96,
47330930,-0.87,0.19,0.601,-36.155,37.852,23.87,
47330940,-0.719,0.187,0.602,-23.065,25.41,19.547,
47330950,-0.706,0.29,0.632,-9.292,22.312,12.775,
47330960,-0.804,0.234,0.604,-7.105,20.055,8.942,
47330970,-0.772,0.264,0.584,0.56,12.162,3.972,
47330980,-0.832,0.263,0.571,7.052,6.597,-0.507,
47330990,-0.879,0.269,0.574,9.957,-2.327,-3.937,
47331000,-0.874,0.278,0.579,11.62,-12.775,-5.512,
47331010,-0.81,0.25,0.569,13.422,-25.392,-9.117,
47331020,-0.717,0.261,0.614,20.755,-33.512,-14.297,
47331030,-0.68,0.279,0.663,26.81,-31.045,-19.005,
47331040,-0.672,0.279,0.674,25.41,-24.605,-19.67,
47331050,-0.682,0.271,0.645,20.405,-22.277,-16.1,
47331060,-0.674,0.329,0.66,15.942,-16.397,-11.305,
47331070,-0.756,0.258,0.632,7.35,-11.847,-5.757,
47331080,-0.701,0.301,0.624,3.517,-12.25,-2.362,
47331090,-0.701,0.292,0.644,-0.525,-10.517,-0.63,
47331100,-0.676,0.296,0.654,-6.405,-8.785,2.782,
47331110,-0.65,0.292,0.672,-10.482,-5.897,6.597,
47331120,-0.65,0.297,0.676,-13.877,-0.525,10.535,
47331130,-0.658,0.293,0.667,-16.24,4.935,12.67,
47331140,-0.67,0.301,0.659,-16.52,10.517,13.177,
47331150,-0.601,0.386,0.64,-17.482,17.22,13.422,
47331160,-0.839,0.367,0.643,-29.995,29.627,18.025,
47331170,-0.82,0.177,0.574,-36.435,23.537,16.782,
47331170,-0.662,0.263,0.618,-20.51,16.222,12.687,
47331190,-0.715,0.238,0.633,-12.512,16.537,8.015,
47331190,-0.755,0.271,0.626,-7.927,14.367,5.477,
47331210,-0.776,0.23,0.593,-1.662,10.867,1.067,
47331210,-0.774,0.27,0.571,5.617,5.53,-2.432,
47331230,-0.84,0.256,0.576,8.925,-0.297,-3.99,
47331230,-0.841,0.264,0.586,10.92,-9.047,-4.935,
47331250,-0.823,0.244,0.599,12.635,-15.872,-6.475,
47331250,-0.792,0.183,0.596,17.342,-24.482,-10.465,
47331260,-0.599,0.296,0.653,29.645,-31.78,-17.605,
