#Format version: 1.0
time[ms],accX[g],accY[g],accZ[g],Value 1,Value 2,Value 3,
54402940,-0.728,0.502,0.697,-10.902,-11.62,-18.41,
54402940,-0.662,0.535,0.654,-3.395,-24.657,-12.18,
54402960,-0.46,0.507,0.623,1.907,-25.2,-10.045,
54402960,-0.425,0.529,0.584,0.63,-14.542,-8.82,
54402980,-0.454,0.647,0.598,-9.117,1.067,-19.582,
54402980,-0.429,0.653,0.599,-27.877,13.562,-29.312,
54403000,-0.43,0.589,0.583,-49.647,25.602,-35.157,
54403000,-0.525,0.536,0.554,-70,33.932,-40.74,
54403010,-0.615,0.521,0.545,-86.922,30.065,-49.892,
54403020,-0.716,0.452,0.537,-96.792,13.335,-53.375,
54403030,-0.805,0.376,0.517,-94.01,-12.95,-48.597,
54403040,-0.801,0.333,0.49,-81.025,-39.077,-37.625,
54403050,-0.855,0.392,0.539,-63.665,-65.345,-28.962,
54403060,-0.724,0.479,0.515,-48.51,-88.34,-31.552,
54403070,-0.659,0.477,0.503,-39.27,-103.967,-30.117,
54403080,-0.657,0.473,0.513,-32.987,-107.572,-26.057,
54403090,-0.635,0.513,0.575,-32.287,-103.25,-24.622,
54403100,-0.635,0.578,0.61,-43.207,-91.875,-28.752,
54403110,-0.63,0.55,0.604,-62.737,-76.16,-34.125,
54403120,-0.687,0.499,0.626,-84.542,-60.357,-37.1,
54403130,-0.739,0.5,0.657,-105.49,-49.262,-39.882,
54403140,-0.737,0.485,0.681,-124.477,-44.502,-41.177,
54403150,-0.793,0.416,0.72,-138.845,-48.737,-38.412,
54403160,-0.804,0.304,0.761,-144.025,-60.795,-31.202,
54403170,-0.75,0.225,0.823,-139.58,-75.477,-25.41,
54403180,-0.719,0.183,0.92,-130.34,-88.287,-27.142,
54403190,-0.773,-0.004,1.193,-105.437,-108.255,-34.247,
54403200,-0.738,0.033,1.215,-59.535,-136.71,-34.632,
54403210,-0.564,0.189,1.237,-35.385,-159.81,-24.167,
54403220,-0.401,0.288,1.183,-30.94,-175.63,-27.282,
54403230,-0.146,0.33,1.154,-41.685,-182.84,-38.342,
54403240,0.461,0.156,1.127,-65.397,-140.717,-47.005,
54403250,0.133,0.142,1.165,-76.755,-73.255,-63.525,
54403260,-0.055,0.299,1.14,-82.232,-43.102,-70.402,
54403270,-0.115,0.261,1.079,-107.117,-28,-45.937,
54403280,-0.342,0.041,1.061,-128.835,-22.435,-17.78,
54403290,-0.162,0.064,1.042,-125.492,-30.52,-17.185,
54403300,-0.181,0.031,0.997,-118.667,-34.545,-10.22,
54403310,-0.155,0.016,0.922,-117.53,-36.732,-8.96,
54403320,-0.111,-0.031,0.866,-111.755,-35.402,-4.007,
