#Format version: 1.0
time[ms],accX[g],accY[g],accZ[g],Value 1,Value 2,Value 3,
43284360,0.205,-0.469,0.879,-14.017,-5.302,14.402,
43284370,0.169,-0.358,0.957,-9.712,-1.522,12.285,
43284380,0.178,-0.314,1.028,-13.335,-1.347,12.075,
43284390,0.281,-0.223,1.103,-24.552,-7.49,15.207,
43284400,0.19,-0.29,1.14,-43.627,-12.67,22.277,
43284410,0.207,-0.305,1.166,-67.952,-16.73,28.822,
43284420,0.186,-0.274,1.196,-93.52,-19.092,35.437,
43284430,0.236,-0.288,1.221,-119.717,-14.192,42.63,
43284440,0.177,-0.355,1.165,-141.89,-8.172,53.83,
43284450,0.032,-0.478,1.069,-160.177,-15.82,61.985,
43284460,-0.101,-0.51,1.062,-176.12,-44.205,67.042,
43284470,-0.095,-0.634,1.126,-184.467,-85.4,67.182,
43284480,-0.284,-0.8,0.93,-176.26,-127.085,62.335,
43284490,-0.095,-0.981,0.771,-147.175,-156.59,35.507,
43284500,0.153,-1.381,0.72,-126.63,-154.017,13.265,
43284510,-0.522,-1.801,-0.19,-105.437,-133.63,51.712,
43284520,-0.863,-1.998,0.083,-82.81,-84.42,42.052,
43284530,-0.647,-1.944,-1.104,8.33,-72.94,58.782,
43284540,0.13,-0.831,-0.96,109.987,-87.062,88.777,
43284550,0.3,-0.514,-0.875,26.547,-48.405,69.772,
43284560,0.19,-0.894,-0.537,-64.855,-11.97,6.055,
43284570,0.256,-0.84,-0.189,-103.442,12.477,-64.977,
43284580,0.121,-0.46,-0.034,-117.582,52.552,-110.915,
43284590,-0.402,0.057,-0.017,-128.87,85.347,-147.07,
43284600,-1.031,0.214,0.024,-149.975,106.89,-163.537,
43284610,-1.37,0.314,-0.027,-166.845,106.435,-149.975,
43284620,-0.97,0.587,1.63,-105.927,84.437,-107.415,
43284630,1.371,0.592,1.851,32.742,138.687,-86.432,
43284640,1.998,1.955,0.801,325.255,7.77,-119.157,
43284650,1.155,-1.36,0.953,212.397,142.73,-178.605,
43284660,0.924,-1.587,0.229,234.727,181.037,-197.19,
43284670,1.453,1.799,0.945,393.662,89.442,-70.052,
43284670,1.491,-0.919,1.428,313.897,153.072,13.562,
43284690,-0.169,0.486,1.61,274.995,178.132,78.907,
43284690,-1.012,0.451,1.77,211.89,136.902,65.537,
43284710,-1.163,0.604,1.661,113.172,71.627,27.702,
43284710,-0.425,0.125,1.225,22.137,8.715,-1.575,
43284730,0.605,-0.427,1.12,-13.912,-25.042,-8.855,
43284730,0.152,-0.301,0.951,-29.942,-23.135,21.735,
43284750,-0.062,-0.492,0.869,-31.622,-23.835,25.077,
43284750,0.124,-0.453,0.893,-29.295,-26.022,14.805,
43284760,0.132,-0.445,0.902,-30.31,-24.01,9.292,
43284770,0.145,-0.422,0.905,-30.8,-22.4,5.617,
43284780,0.243,-0.368,0.93,-31.552,-21.087,1.995,
43284790,0.371,-0.428,0.942,-35.49,-20.825,4.427,
43284800,0.159,-0.312,1.011,-40.372,-17.675,8.522,
43284810,0.201,-0.278,1.093,-55.405,-14.822,6.282,
43284820,0.234,-0.271,1.179,-78.47,-13.335,3.29,
43284830,0.261,-0.28,1.255,-108.062,-12.705,5.18,
43284840,0.299,-0.215,1.335,-142.59,-13.562,13.37,
43284850,0.327,-0.262,1.319,-184.1,-9.957,28.542,
43284860,0.297,-0.324,1.226,-213.885,-8.837,42.507,
43284870,0.198,-0.36,1.125,-241.202,-18.025,60.112,
43284880,0.217,-0.316,1.094,-263.48,-34.475,75.617,
43284890,0.044,-0.572,1.141,-277.987,-49,83.667,
43284900,-0.226,-1.321,1.234,-257.81,-83.055,76.387,
43284910,0.006,-1.836,1.229,-210.507,-103.81,67.672,
43284920,0.577,-1.51,0.317,-136.22,-89.95,54.302,
43284930,0.212,-1.078,0.303,-73.325,-66.535,48.125,
43284940,-0.633,-1.31,0.407,-52.01,-40.46,82.897,
43284950,-0.803,-1.447,0.526,-2.275,-90.23,137.305,
43284960,0.197,-0.831,-0.404,117.127,-182.35,175.7,
43284970,0.967,0.169,-0.381,173.932,-217.297,210.577,
43284980,0.714,0.509,-0.497,96.722,-223.195,184.537,
43284990,0.704,0.115,-0.493,19.6,-210.21,115.797,
43285000,0.611,0.02,-0.322,-12.897,-205.17,42.507,
43285010,0.5,0.097,-0.086,-36.785,-166.915,-17.465,
43285010,-0.094,0.056,0.077,-41.877,-78.417,-48.212,
43285030,-1.066,0.17,0.13,-16.852,-30.432,-90.562,
43285030,-1.453,0.101,0.02,-8.575,-10.972,-91.227,
43285050,-1.188,-0.123,-0.092,4.742,10.885,-61.827,
43285050,-1.171,-0.224,-0.229,11.357,33.547,-44.327,
43285070,-1.26,-1.451,0.001,4.83,59.78,-80.57,
43285070,1.55,-1.998,1.694,51.31,152.897,-205.905,
43285080,1.071,-1.979,0.161,199.587,255.71,-286.265,
43285090,1.386,1.028,1.681,323.592,194.757,-213.517,
43285100,1.481,-0.073,0.659,309.365,147.035,-104.615,
43285110,1.155,-1.251,0.569,309.505,133.157,-28.962,
43285120,1.312,0.286,1.308,362.46,108.815,72.642,
43285130,-0.132,0.179,1.467,293.055,122.605,120.907,
43285140,-1.278,0.604,1.756,233.135,104.475,95.777,
43285150,-1.289,0.476,1.704,147.577,62.982,27.177,
43285160,0.225,0.108,1.439,52.902,13.632,-17.78,
43285170,0.459,-0.098,1.228,-6.965,-9.765,4.55,
43285180,-0.071,-0.137,1.15,-41.492,-20.982,29.452,
43285190,-0.088,-0.349,0.943,-66.22,-32.795,31.185,
43285200,0.313,-0.739,0.751,-74.725,-42.227,25.095,
43285210,0.103,-0.518,0.756,-56.07,-37.03,22.295,
43285220,0.159,-0.499,0.838,-45.027,-27.842,15.242,
43285230,0.236,-0.434,0.878,-39.217,-21.822,9.275,
43285240,0.174,-0.456,0.897,-40.25,-15.82,4.497,
43285250,0.231,-0.396,0.969,-41.965,-11.55,0.857,
43285260,0.259,-0.335,1.056,-53.007,-7.542,-1.225,
43285270,0.286,-0.279,1.162,-73.447,-5.162,-0.91,
43285280,0.302,-0.258,1.238,-103.145,-1.837,2.152,
43285290,0.309,-0.226,1.287,-135.852,3.657,8.557,
43285300,0.298,-0.232,1.287,-168.962,10.535,16.625,
43285310,0.242,-0.346,1.25,-200.637,17.272,27.527,
43285320,0.161,-0.261,1.135,-228.602,15.68,39.095,
43285330,0.142,-0.237,1.063,-251.02,2.782,41.982,
43285340,0.241,-0.422,1.087,-271.11,-7.175,48.3,
43285350,0.275,-0.801,1.032,-283.535,-9.117,63.122,
43285360,0.393,-1.143,1.188,-263.392,-3.045,71.12,
43285370,0.44,-1.671,1.312,-227.167,28.875,66.535,
43285380,0.382,-1.639,0.975,-160.807,66.097,42.49,
43285390,-0.004,-1.131,0.345,-77.735,71.855,-10.255,
43285400,-0.115,-0.578,0.413,-45.01,66.692,-48.615,
43285410,-0.098,-0.883,0.562,-30.397,54.6,-25.9,
43285420,0.177,-0.775,0.432,21.56,1.697,-9.17,
43285420,0.034,0.074,0.03,96.267,-59.342,-7.56,
43285440,0.056,0.574,-0.05,120.102,-81.97,9.73,
43285440,-0.17,0.65,-0.207,71.627,-83.842,51.012,
43285460,-0.181,0.228,-0.224,39.777,-95.725,74.147,
43285460,-0.098,0.198,-0.16,33.512,-102.27,92.732,
43285480,-0.198,0.19,-0.14,32.48,-96.092,82.197,
43285480,-0.371,-0.171,-0.187,32.147,-92.47,34.737,
43285500,-0.572,-0.164,-0.393,49.105,-90.37,1.855,
43285500,-0.638,0.018,-0.662,62.335,-67.917,-14.525,
43285510,-1.219,-0.634,-0.811,37.695,-33.39,-44.94,
43285520,0.185,-1.992,-1.151,39.322,79.66,-94.885,
43285530,-1.77,-1.998,1.573,58.677,140.437,-152.985,
43285540,-1.988,-1.935,-1.159,163.135,-7.507,-371.84,
43285550,1.321,1.568,1.549,429.87,-144.9,-350.63,
43285560,1.998,1.23,1.104,390.827,-48.93,-154.682,
43285570,1.25,-1.985,0.763,238.84,155.942,-136.08,
43285580,1.644,0.125,1.055,333.917,127.82,4.532,
43285590,0.664,0.416,1.509,291.83,174.282,106.785,
43285600,-1.104,0.182,1.585,213.482,164.29,126.717,
43285610,-1.519,0.738,1.755,164.307,88.287,62.317,
43285620,-0.636,0.077,1.418,52.99,34.405,-2.765,
43285630,0.16,-0.003,1.258,-3.657,-12.022,-17.675,
43285640,0.213,-0.346,1.045,-44.03,-26.757,-3.745,
43285650,0.098,-0.411,0.93,-57.067,-32.795,8.89,
43285660,0.143,-0.432,0.852,-58.065,-34.44,9.327,
43285670,0.14,-0.572,0.78,-51.205,-32.182,6.58,
43285680,0.215,-0.511,0.819,-37.887,-28.49,2.24,
43285690,0.229,-0.477,0.845,-29.522,-23.257,1.05,
43285700,0.174,-0.444,0.902,-24.482,-19.95,0.752,
43285710,0.212,-0.379,0.928,-23.782,-19.215,1.19,
43285720,0.188,-0.374,0.974,-29.995,-18.69,-0.647,
43285730,0.158,-0.326,1.018,-39.602,-20.475,-1.575,
43285740,0.184,-0.304,1.059,-55.3,-21.857,-3.605,
43285750,0.224,-0.282,1.092,-74.602,-23.345,-5.39,
43285760,0.272,-0.327,1.119,-96.6,-23.607,-4.392,
43285760,0.299,-0.289,1.161,-120.067,-24.412,3.115,
43285780,0.349,-0.283,1.174,-147.647,-24.692,14.892,
43285780,0.382,-0.352,1.139,-173.845,-23.38,27.72,
43285800,0.314,-0.456,1.089,-197.627,-22.05,42.122,
43285800,0.199,-0.411,1.048,-217.14,-30.205,56.14,
43285820,0.017,-0.44,1.129,-237.755,-50.33,68.932,
43285820,-0.22,-0.783,1.095,-250.232,-91,73.937,
43285830,-0.136,-1.242,1.117,-224.49,-150.482,57.977,
43285840,0.181,-1.459,0.993,-184.432,-179.532,42.805,
43285850,0.668,-1.348,0.652,-157.43,-144.305,45.447,
43285860,0.628,-0.984,0.244,-100.747,-87.92,58.275,
43285870,0.025,-1.238,0.231,-50.977,-37.135,54.11,
43285880,-0.365,-1.969,0.474,-10.255,-15.925,40.11,
43285890,-0.068,-1.508,0.254,71.277,-26.18,71.207,
43285900,0.272,-0.621,-0.521,188.965,-14,96.845,
43285910,-0.135,0.474,-0.678,215.407,10.64,86.835,
43285920,-0.076,0.325,-0.749,133.262,56.262,67.602,
43285930,0.042,-0.255,-0.811,40.547,86.38,16.957,
43285940,0.103,-0.394,-0.787,-14.787,95.322,-57.032,
43285950,0.129,-0.392,-0.689,-56.63,115.29,-146.37,
43285960,-0.545,-0.433,-0.613,-112.14,151.497,-212.712,
43285970,-1.257,-0.444,-0.529,-145.88,172.41,-241.99,
43285980,-1.613,-0.367,-0.492,-129.22,159.95,-244.492,
43285990,-1.861,-1.019,1.146,-110.11,154.14,-199.412,
43286000,-0.867,-1.158,1.765,-23.012,180.827,-143.85,
43286010,1.437,0.136,1.867,265.37,147.98,-108.815,
43286020,1.47,-1.235,0.252,257.652,131.46,-198.1,
43286030,-0.94,-1.989,0.585,262.955,102.06,-288.015,
43286040,1.542,-0.571,0.636,342.86,50.067,-151.217,
43286050,1.965,0.494,0.874,415.905,58.432,-31.325,
43286060,0.544,-0.51,1.346,356.737,151.882,72.8,
43286070,0.251,0.802,1.678,361.252,153.912,101.587,
43286080,-1.394,0.494,1.891,261.485,144.707,71.54,
43286090,-0.822,0.778,1.747,157.727,81.935,19.18,
43286100,-0.161,0.192,1.453,55.562,28.28,2.765,
43286110,-0.244,0.048,1.218,-7.962,-6.422,15.4,
43286120,-0.101,-0.242,1.057,-46.13,-27.492,13.895,
43286130,0.116,-0.398,0.942,-62.807,-36.61,7.227,
43286140,0.179,-0.458,0.924,-65.905,-36.382,3.15,
43286150,0.11,-0.404,0.918,-65.205,-33.04,1.942,
43286160,0.178,-0.44,0.9,-63.63,-29.995,-4.27,
43286170,0.2,-0.447,0.923,-60.987,-25.672,-8.12,
43286170,0.306,-0.409,0.933,-57.977,-23.467,-4.462,
43286190,0.207,-0.363,1.015,-62.317,-20.23,0.087,
43286190,0.17,-0.323,1.079,-73.29,-21.822,3.377,
43286210,0.181,-0.29,1.173,-92.172,-23.765,6.317,
43286210,0.233,-0.264,1.22,-117.11,-24.465,11.9,
43286230,0.303,-0.316,1.233,-145.442,-20.895,22.102,
43286230,0.347,-0.383,1.176,-169.207,-15.295,35.735,
