#Format version: 1.0
time[ms],accX[g],accY[g],accZ[g],Value 1,Value 2,Value 3,
52248140,-0.991,0.232,0.104,-2.45,2.782,3.482,
52248150,-0.99,0.236,0.099,-2.065,2.362,3.377,
52248160,-0.992,0.238,0.098,-1.855,1.645,2.8,
52248170,-0.992,0.243,0.103,-1.715,0.017,1.837,
52248180,-0.99,0.247,0.107,-1.575,-1.102,0.962,
52248190,-0.987,0.247,0.113,-1.645,-2.345,-0.052,
52248200,-0.979,0.245,0.118,-2.1,-3.115,-1.137,
52248210,-0.972,0.242,0.121,-2.537,-3.675,-1.732,
52248220,-0.972,0.241,0.12,-2.572,-3.36,-1.592,
52248230,-0.971,0.236,0.114,-2.712,-3.132,-1.312,
52248240,-0.97,0.234,0.115,-2.59,-2.73,-0.752,
52248250,-0.969,0.236,0.118,-2.397,-2.362,-0.087,
52248260,-0.97,0.236,0.119,-2.537,-1.785,0.577,
52248270,-0.975,0.237,0.12,-2.642,-1.347,1.155,
52248280,-0.975,0.238,0.121,-2.712,-0.962,1.627,
52248290,-0.978,0.24,0.122,-2.87,-0.7,1.89,
52248300,-0.981,0.24,0.123,-3.08,-0.42,1.925,
52248310,-0.983,0.238,0.119,-3.5,-0.455,1.732,
52248320,-0.983,0.237,0.109,-3.552,-0.472,1.645,
52248330,-0.984,0.237,0.104,-3.36,-0.945,1.61,
52248340,-0.984,0.241,0.105,-2.8,-1.347,1.417,
52248350,-0.987,0.239,0.101,-2.537,-1.872,1.067,
52248360,-0.984,0.24,0.1,-2.31,-2.642,0.297,
52248370,-0.984,0.237,0.105,-1.855,-3.115,-0.175,
52248380,-0.984,0.238,0.112,-1.715,-3.692,-0.437,
52248390,-0.987,0.235,0.116,-1.68,-3.832,-0.525,
52248400,-0.989,0.234,0.114,-1.855,-4.165,-0.717,
52248410,-0.992,0.233,0.115,-2.222,-4.357,-1.085,
52248420,-0.993,0.232,0.116,-2.66,-4.462,-1.575,
52248420,-1.004,0.228,0.118,-2.975,-4.217,-1.977,
52248440,-1.008,0.233,0.112,-3.64,-4.427,-2.957,
52248440,-1.007,0.234,0.108,-3.5,-4.69,-4.042,
52248450,-1.011,0.237,0.098,-2.747,-4.952,-5.425,
52248460,-1.012,0.241,0.092,-1.732,-5.425,-7,
52248470,-1.026,0.249,0.089,0.297,-6.405,-8.855,
52248480,-1.039,0.247,0.09,2.047,-7.892,-11.847,
52248490,-1.025,0.241,0.096,3.57,-9.992,-15.575,
52248500,-0.981,0.232,0.104,5.18,-11.497,-17.99,
52248510,-0.939,0.225,0.115,5.932,-12.25,-18.165,
52248520,-0.922,0.219,0.122,5.652,-11.97,-16.292,
52248530,-0.93,0.216,0.131,4.917,-11.83,-13.457,
52248540,-0.947,0.216,0.14,4.252,-11.375,-10.78,
52248550,-0.952,0.214,0.15,3.832,-11.252,-9.135,
52248560,-0.942,0.207,0.151,2.992,-10.85,-7.927,
52248570,-0.927,0.202,0.156,2.117,-10.045,-5.862,
52248580,-0.921,0.198,0.165,1.067,-7.857,-2.537,
52248590,-0.944,0.201,0.166,-0.245,-5.232,0.997,
52248600,-0.967,0.21,0.155,-1.505,-3.447,3.78,
52248610,-0.963,0.217,0.137,-2.152,-2.485,5.372,
52248620,-0.936,0.221,0.133,-2.012,-0.437,7.035,
52248630,-0.926,0.216,0.16,-1.225,2.922,9.957,
52248640,-0.965,0.219,0.167,-1.977,3.062,12.81,
52248650,-0.991,0.227,0.148,-3.762,-0.56,13.37,
52248660,-0.996,0.227,0.145,-4.025,-3.885,12.547,
52248670,-0.996,0.226,0.131,-4.445,-6.23,11.147,
52248680,-0.997,0.222,0.116,-4.9,-7.63,9.572,
52248690,-0.988,0.214,0.108,-4.76,-7.665,8.452,
52248700,-0.981,0.214,0.113,-4.025,-6.527,8.05,
52248710,-0.98,0.211,0.119,-4.077,-4.357,8.61,
52248720,-0.983,0.212,0.117,-3.395,-2.362,9.52,
52248730,-0.985,0.211,0.119,-3.027,-0.752,10.255,
52248740,-0.977,0.214,0.118,-2.642,0.07,10.57,
52248750,-0.976,0.224,0.12,-2.24,0.472,10.972,
52248760,-0.981,0.232,0.118,-2.17,0.385,10.867,
52248760,-0.994,0.241,0.125,-2.24,-0.122,10.01,
52248780,-0.991,0.245,0.134,-2.222,-1.207,8.575,
52248780,-0.997,0.249,0.141,-2.432,-1.715,7.017,
52248800,-0.998,0.25,0.131,-2.275,-2.03,5.775,
52248800,-0.978,0.241,0.13,-1.802,-1.592,4.497,
52248820,-0.989,0.242,0.123,-2.345,-2.012,3.85,
52248820,-0.996,0.246,0.126,-1.96,-3.237,3.377,
52248830,-1.006,0.25,0.121,-1.68,-4.935,2.415,
52248840,-1.003,0.242,0.124,-1.61,-6.492,0.577,
52248850,-0.974,0.234,0.13,-1.295,-7.455,-0.472,
52248860,-0.974,0.236,0.136,-1.19,-6.877,-0.122,
52248870,-0.97,0.237,0.145,-1.522,-6.79,0.35,
52248880,-0.966,0.238,0.159,-2.047,-5.845,0.997,
52248890,-0.974,0.238,0.151,-2.922,-4.147,1.802,
52248900,-1.02,0.238,0.165,-3.377,-4.585,2.205,
52248910,-0.938,0.232,0.116,-2.642,-8.102,1.662,
52248920,-0.953,0.247,0.141,-2.607,-4.917,2.572,
52248930,-0.989,0.239,0.122,-3.955,-1.855,2.572,
52248940,-0.986,0.238,0.123,-2.957,-2.012,1.767,
52248950,-0.985,0.242,0.123,-1.855,-3.185,1.417,
52248960,-0.986,0.239,0.115,-1.295,-3.675,0.857,
52248970,-0.992,0.235,0.11,-0.595,-4.34,0.402,
52248980,-0.987,0.235,0.122,0.367,-5.652,-0.035,
52248990,-0.982,0.235,0.121,0.752,-6.142,-0.385,
52249000,-0.99,0.235,0.119,1.067,-6.212,-0.77,
52249010,-0.987,0.232,0.118,1.487,-6.807,-1.242,
52249020,-0.995,0.232,0.108,2.065,-8.015,-1.557,
52249030,-1.01,0.228,0.091,2.677,-10.517,-2.345,
52249040,-1.003,0.221,0.074,4.742,-14,-3.395,
52249050,-0.986,0.223,0.104,8.067,-19.372,-3.71,
52249060,-0.957,0.254,0.153,10.43,-21.595,-2.94,
52249070,-0.986,0.257,0.15,12.232,-20.247,-1.19,
52249080,-0.876,0.255,0.214,14.017,-15.732,-2.572,
52249090,-0.91,0.252,0.225,9.642,-5.407,1.96,
52249100,-0.955,0.247,0.201,5.04,2.415,3.237,
52249110,-0.923,0.202,0.201,5.547,5.46,2.677,
52249120,-0.972,0.236,0.202,4.567,4.97,4.515,
52249120,-0.958,0.267,0.176,2.45,5.32,6.3,
52249140,-0.99,0.241,0.16,0.332,8.347,6.002,
52249140,-1.011,0.201,0.104,-1.207,9.712,2.765,
52249160,-0.931,0.222,0.105,2.03,6.685,3.902,
52249160,-0.987,0.274,0.125,3.342,6.23,8.645,
52249170,-1.075,0.254,0.116,0.822,3.587,5.635,
52249180,-1.005,0.221,0.12,1.82,-2.975,0.192,
52249190,-0.945,0.242,0.131,4.462,-5.337,1.47,
52249200,-0.99,0.247,0.109,3.675,-2.695,3.447,
52249210,-1.002,0.228,0.107,2.012,-4.952,0.752,
52249220,-0.968,0.239,0.116,3.885,-7.98,0.245,
52249230,-0.993,0.265,0.128,4.97,-8.907,1.995,
52249240,-1.031,0.248,0.129,3.605,-9.94,-0.28,
52249250,-0.989,0.208,0.096,5.53,-12.197,-3.587,
52249260,-0.943,0.23,0.134,12.425,-11.585,-1.26,
52249270,-0.967,0.279,0.147,13.317,-10.5,1.382,
52249280,-0.972,0.266,0.151,8.575,-10.08,-1.96,
52249290,-0.968,0.24,0.162,8.015,-9.922,-4.34,
52249300,-0.982,0.243,0.171,8.907,-9.537,-2.835,
52249310,-0.975,0.253,0.174,8.032,-9.905,-2.59,
52249320,-0.966,0.253,0.165,5.372,-9.765,-4.27,
52249330,-0.975,0.247,0.128,1.767,-11.445,-4.97,
52249340,-0.97,0.239,0.135,3.342,-12.617,-4.952,
52249350,-0.936,0.235,0.167,3.342,-12.127,-5.512,
52249360,-0.964,0.235,0.169,1.89,-9.397,-4.357,
52249370,-0.981,0.233,0.176,1.47,-9.24,-3.062,
52249380,-0.947,0.224,0.176,2.695,-8.435,-1.767,
52249390,-0.926,0.238,0.18,2.537,-5.81,0.455,
52249400,-0.957,0.256,0.165,0.735,-3.132,2.677,
52249410,-0.979,0.254,0.156,-0.297,-2.59,2.17,
52249420,-0.973,0.249,0.161,-0.245,-3.517,0.665,
52249430,-0.972,0.255,0.164,0.385,-4.182,0.245,
52249440,-0.981,0.254,0.161,0.665,-4.235,-0.455,
52249450,-0.975,0.245,0.15,0.682,-4.585,-1.785,
52249460,-0.951,0.24,0.149,1.382,-5.25,-2.205,
52249470,-0.959,0.235,0.149,1.487,-5.145,-1.417,
52249480,-0.986,0.234,0.15,1.067,-5.582,-1.207,
52249490,-0.976,0.235,0.153,1.715,-6.475,-1.68,
52249500,-0.971,0.236,0.157,2.117,-6.807,-1.627,
52249510,-0.986,0.233,0.149,1.767,-6.615,-1.417,
52249510,-0.97,0.233,0.152,2.502,-7.665,-1.575,
52249530,-0.964,0.234,0.16,2.957,-8.207,-1.26,
52249530,-0.977,0.243,0.162,2.345,-8.417,-1.295,
52249550,-0.98,0.242,0.167,1.872,-8.995,-1.75,
52249550,-0.968,0.242,0.173,1.872,-9.24,-2.17,
52249570,-0.975,0.241,0.17,1.435,-8.347,-2.1,
52249570,-0.971,0.236,0.171,1.312,-7.945,-2.362,
52249580,-0.953,0.236,0.176,1.54,-7.297,-2.047,
52249590,-0.966,0.235,0.177,1.067,-6.352,-1.522,
52249600,-0.966,0.233,0.174,0.175,-5.302,-1.225,
52249610,-0.979,0.229,0.173,-0.035,-4.62,-0.717,
52249620,-0.96,0.231,0.174,-0.017,-3.78,-0.385,
52249630,-0.969,0.232,0.173,-0.227,-2.852,0.245,
52249640,-0.969,0.233,0.171,-0.717,-1.977,0.472,
52249650,-0.961,0.235,0.177,-0.682,-1.592,0.752,
52249660,-0.965,0.24,0.177,-1.015,-0.402,1.19,
52249670,-0.974,0.24,0.172,-1.47,0.56,1.365,
52249680,-0.979,0.24,0.166,-1.365,0.927,0.997,
52249690,-0.965,0.237,0.167,-1.015,0.472,0.367,
52249700,-0.956,0.238,0.165,-0.77,1.172,0.437,
52249710,-0.97,0.236,0.166,-1.067,2.17,0.7,
52249720,-0.971,0.231,0.161,-1.12,2.765,0.49,
52249730,-0.975,0.225,0.16,-0.787,2.87,0.98,
52249740,-0.978,0.227,0.151,-0.735,3.447,1.312,
52249750,-0.984,0.22,0.141,-1.015,3.045,1.47,
52249760,-0.979,0.223,0.147,-0.175,2.135,1.715,
52249770,-0.986,0.227,0.136,-0.332,1.487,1.942,
52249780,-0.994,0.231,0.141,-0.297,-0.035,1.592,
52249790,-0.992,0.23,0.142,-0.052,-1.785,0.875,
52249800,-0.986,0.234,0.143,0.087,-3.605,0.315,
52249810,-0.989,0.237,0.144,0.315,-5.18,-0.262,
52249820,-0.981,0.236,0.147,0.525,-6.667,-1.155,
52249830,-0.975,0.236,0.156,0.822,-7.35,-1.68,
52249830,-0.972,0.235,0.158,0.682,-7.437,-1.732,
52249850,-0.974,0.234,0.166,0.735,-7,-1.75,
52249850,-0.968,0.23,0.166,0.612,-6.615,-1.557,
52249870,-0.962,0.232,0.168,0.507,-5.897,-1.137,
52249870,-0.967,0.229,0.165,0.07,-5.302,-0.595,
52249890,-0.966,0.23,0.168,-0.087,-4.585,-0.087,
52249890,-0.963,0.231,0.17,-0.122,-3.85,0.402,
52249910,-0.968,0.233,0.164,-0.525,-2.905,0.892,
52249910,-0.972,0.233,0.164,-0.682,-2.73,0.927,
52249920,-0.972,0.235,0.16,-0.525,-2.52,0.875,
52249930,-0.972,0.235,0.161,-0.315,-2.642,0.822,
52249940,-0.973,0.232,0.162,-0.35,-2.292,0.717,
52249950,-0.969,0.233,0.157,-0.297,-2.397,0.665,
52249960,-0.976,0.233,0.162,-0.14,-2.59,0.735,
52249970,-0.976,0.231,0.156,-0.315,-2.747,0.525,
52249980,-0.981,0.228,0.158,0,-3.045,0.525,
52249990,-0.974,0.232,0.149,0.21,-3.937,0.192,
52250000,-0.977,0.229,0.161,0.315,-4.515,0.14,
52250010,-0.981,0.226,0.156,0.227,-4.602,-0.14,
52250020,-0.983,0.228,0.155,0.297,-5.512,-0.332,
52250030,-0.984,0.229,0.154,0.665,-6.667,-0.595,
52250040,-0.988,0.23,0.147,0.857,-7.805,-1.102,
52250050,-0.989,0.23,0.146,1.47,-9.292,-1.942,
52250060,-0.989,0.228,0.15,2.38,-10.657,-2.572,
52250070,-0.984,0.231,0.156,3.255,-11.847,-3.15,
52250080,-0.986,0.228,0.158,3.797,-12.74,-3.762,
52250090,-0.988,0.228,0.158,4.427,-13.982,-4.462,
52250100,-0.985,0.228,0.163,4.952,-15.365,-4.952,
52250110,-0.981,0.228,0.164,5.057,-16.17,-5.722,
52250120,-0.984,0.226,0.159,5.267,-17.237,-6.265,
52250130,-0.984,0.224,0.16,5.617,-18.987,-6.86,
52250140,-0.977,0.224,0.168,6.142,-20.335,-7.455,
52250150,-0.965,0.219,0.176,6.51,-20.79,-7.735,
52250160,-0.957,0.215,0.182,7.035,-20.615,-7.262,
52250170,-0.962,0.221,0.188,7.63,-21.105,-6.405,
52250180,-0.966,0.23,0.18,7.665,-22.592,-6.195,
52250190,-0.988,0.225,0.173,8.312,-25.287,-6.685,
52250200,-1.001,0.224,0.173,9.082,-30.31,-8.33,
52250210,-0.958,0.226,0.217,10.675,-34.877,-9.467,
52250220,-0.928,0.221,0.259,11.392,-36.557,-7.98,
52250230,-0.905,0.211,0.265,10.342,-33.915,-4.9,
52250240,-0.876,0.197,0.274,7.822,-28.385,-0.822,
52250250,-0.891,0.176,0.284,7.017,-19.897,4.375,
52250260,-0.886,0.219,0.27,1.942,-11.812,7.472,
52250260,-0.916,0.216,0.253,-0.647,-4.427,9.87,
52250280,-0.934,0.217,0.23,-1.015,0.577,11.83,
52250280,-0.959,0.231,0.219,0.192,3.395,12.652,
52250300,-1.008,0.245,0.216,1.767,3.867,10.57,
52250300,-1.029,0.239,0.208,2.362,2.537,7.367,
52250320,-1.003,0.237,0.214,3.377,-0.297,4.55,
52250320,-0.989,0.227,0.205,4.515,-2.922,3.71,
52250330,-0.951,0.221,0.221,5.967,-3.657,2.642,
52250340,-0.942,0.22,0.231,5.162,-1.505,2.607,
52250350,-0.936,0.22,0.23,5.075,2.03,2.52,
52250360,-0.939,0.217,0.236,3.552,5.232,3.5,
52250370,-0.938,0.224,0.241,1.645,9.152,5.722,
52250380,-0.973,0.233,0.214,0.21,12.95,7.612,
52250390,-0.981,0.246,0.204,-0.507,12.407,6.842,
52250400,-0.975,0.253,0.2,-0.507,11.077,5.267,
52250410,-0.991,0.238,0.192,-1.96,8.645,2.8,
52250420,-0.97,0.233,0.197,-1.032,7.28,1.137,
52250430,-0.985,0.241,0.182,-1.277,5.652,1.137,
52250440,-0.996,0.222,0.17,-1.872,1.89,-0.63,
52250450,-0.97,0.221,0.191,-0.017,-1.697,-1.312,
52250460,-0.983,0.244,0.19,1.277,-2.572,-0.595,
52250470,-0.997,0.233,0.181,0.472,-4.847,-2.03,
52250480,-0.998,0.219,0.172,1.277,-8.05,-3.185,
52250490,-1.037,0.218,0.157,3.657,-12.25,-3.535,
52250500,-1.047,0.218,0.136,7.21,-18.69,-5.46,
52250510,-1.044,0.225,0.121,11.427,-26.407,-8.382,
52250520,-1.038,0.198,0.093,16.292,-33.985,-12.425,
52250530,-0.951,0.194,0.125,25.2,-36.365,-14.28,
52250540,-0.918,0.239,0.196,30.275,-35.997,-13.055,
52250550,-0.874,0.263,0.29,30.73,-28.927,-11.182,
52250560,-0.863,0.263,0.32,26.46,-18.27,-9.957,
52250570,-0.891,0.247,0.313,18.445,-8.172,-6.842,
52250580,-0.963,0.232,0.27,12.057,-4.077,-4.025,
52250580,-0.944,0.227,0.263,8.575,-3.92,-3.412,
52250600,-0.931,0.228,0.271,7.175,-4.042,-2.712,
52250600,-0.922,0.235,0.295,4.165,-2.905,-2.625,
52250620,-0.89,0.221,0.318,1.277,0.56,-1.487,
52250620,-0.9,0.202,0.276,-2.31,8.015,2.45,
52250640,-0.92,0.196,0.234,-4.655,12.635,6.982,
52250640,-0.982,0.224,0.194,-5.687,14.035,10.237,
52250660,-1.052,0.231,0.172,-5.635,10.675,9.082,
52250660,-1.059,0.238,0.151,-4.252,4.025,5.022,
52250670,-1.045,0.241,0.174,-2.24,-5.46,0.035,
52250680,-1.008,0.223,0.197,-1.697,-12.862,-4.777,
52250690,-0.963,0.221,0.208,-0.175,-15.47,-6.177,
52250700,-0.945,0.204,0.234,-0.035,-16.082,-6.16,
52250710,-0.915,0.19,0.226,-1.365,-15.12,-4.637,
52250720,-0.92,0.188,0.226,0.402,-12.18,-0.7,
52250730,-0.957,0.219,0.227,0.14,-9.415,2.187,
52250740,-1.01,0.228,0.211,0.507,-8.785,2.992,
52250750,-0.995,0.227,0.205,0.77,-9.66,0.612,
52250760,-0.975,0.22,0.212,1.032,-10.5,-1.505,
52250770,-0.955,0.215,0.214,1.837,-11.077,-2.415,
52250780,-0.971,0.225,0.213,2.677,-13.317,-2.975,
52250790,-0.926,0.233,0.27,4.007,-17.412,-4.06,
52250800,-0.89,0.242,0.288,5.197,-13.527,-2.292,
52250810,-0.955,0.232,0.257,3.552,-8.662,-1.05,
52250820,-0.926,0.222,0.251,2.187,-7.28,-1.33,
52250830,-0.921,0.225,0.26,3.867,-4.077,0.787,
52250840,-0.954,0.218,0.232,2.73,0.857,2.467,
52250850,-0.933,0.224,0.256,3.15,2.537,3.132,
52250860,-0.939,0.229,0.249,3.027,4.952,4.182,
52250870,-0.959,0.233,0.242,1.085,6.09,4.55,
52250880,-0.966,0.227,0.25,-0.14,5.215,4.112,
52250890,-0.952,0.226,0.252,-1.26,4.357,3.815,
52250900,-0.948,0.226,0.239,-2.397,4.095,4.182,
52250910,-0.942,0.227,0.238,-3.412,4.042,4.602,
52250920,-0.95,0.231,0.235,-4.095,4.812,5.022,
52250930,-0.954,0.234,0.231,-4.917,5.722,4.952,
52250940,-0.96,0.251,0.247,-6.055,6.842,4.812,
52250950,-1.002,0.256,0.207,-7.91,9.94,4.725,
52250960,-1.02,0.202,0.188,-9.747,6.842,1.505,
52250970,-0.976,0.169,0.189,-7.035,0.752,-0.052,
52250980,-0.94,0.208,0.221,-1.172,-2.52,2.52,
52250990,-0.954,0.241,0.238,-0.28,-2.432,3.71,
52251000,-0.984,0.224,0.216,-1.977,-1.54,2.362,
52251010,-0.984,0.211,0.195,-0.122,-1.592,1.977,
52251010,-1.007,0.222,0.2,2.205,-5.022,2.397,
52251030,-1.029,0.234,0.193,3.36,-9.047,0.647,
52251030,-0.989,0.224,0.206,5.162,-13.265,-2.59,
52251050,-0.96,0.22,0.202,5.81,-16.467,-4.042,
52251050,-0.928,0.221,0.236,5.967,-19.88,-4.69,
52251070,-0.883,0.234,0.28,5.197,-17.64,-3.64,
52251070,-0.883,0.245,0.294,2.975,-9.327,-1.242,
52251080,-0.888,0.236,0.283,0,-0.192,1.347,
52251090,-0.9,0.223,0.262,-1.872,5.705,4.777,
52251100,-0.906,0.242,0.276,-2.922,10.762,8.19,
52251110,-0.939,0.252,0.256,-4.917,16.87,10.202,
52251120,-0.951,0.237,0.227,-7.822,20.475,9.73,
52251130,-0.954,0.238,0.224,-8.085,21.332,9.31,
52251140,-0.943,0.27,0.249,-7.35,20.265,9.467,
52251150,-0.932,0.264,0.262,-7.752,20.317,8.732,
52251160,-0.937,0.251,0.246,-10.867,22.557,7.28,
52251170,-0.951,0.236,0.223,-12.075,23.537,7.49,
52251180,-0.96,0.239,0.213,-12.53,23.87,8.102,
52251190,-0.943,0.263,0.241,-13.667,27.545,9.362,
52251200,-1.023,0.254,0.138,-16.59,31.902,10.517,
52251210,-1.028,0.209,0.122,-20.545,24.797,5.897,
52251220,-0.99,0.188,0.14,-18.287,19.04,4.305,
52251230,-1.006,0.201,0.13,-13.335,16.94,5.302,
52251240,-0.998,0.218,0.158,-9.782,12.932,4.375,
52251250,-1.018,0.224,0.141,-6.142,10.552,3.762,
52251260,-1.02,0.228,0.128,-2.782,6.195,2.782,
52251270,-1.027,0.227,0.121,-0.507,0.7,1.47,
52251280,-1.022,0.223,0.124,1.207,-5.145,-0.052,
52251290,-1.027,0.224,0.117,3.657,-11.322,-0.91,
52251300,-1.035,0.237,0.117,6.142,-20.125,-2.765,
52251310,-1.002,0.246,0.167,7.385,-29.767,-6.352,
52251320,-0.962,0.238,0.197,7.91,-31.99,-7.962,
52251330,-0.957,0.222,0.2,7.665,-30.555,-7.892,
52251330,-0.922,0.222,0.214,7.245,-29.452,-7.035,
52251350,-0.899,0.247,0.256,7.472,-24.517,-4.795,
52251350,-0.914,0.256,0.243,4.69,-16.31,-3.43,
52251370,-0.941,0.241,0.227,1.382,-10.447,-3.185,
52251370,-0.965,0.234,0.205,0.63,-7.682,-2.432,
52251390,-0.952,0.241,0.212,0.875,-6.527,-1.697,
52251390,-0.959,0.24,0.209,0.647,-5.25,-1.68,
52251410,-0.953,0.228,0.209,-0.595,-4.935,-2.467,
52251410,-0.951,0.225,0.203,-0.052,-4.235,-1.732,
52251420,-0.941,0.23,0.223,-0.087,-3.78,-0.822,
52251430,-0.937,0.225,0.226,-0.7,-2.205,0.367,
52251440,-0.934,0.236,0.225,-1.855,0.385,2.152,
52251450,-0.938,0.24,0.247,-3.692,3.097,3.517,
52251460,-0.974,0.233,0.2,-5.967,8.592,4.69,
52251470,-0.983,0.225,0.178,-6.895,7.822,4.13,
52251480,-0.969,0.237,0.196,-6.177,5.32,3.867,
52251490,-1.023,0.232,0.158,-6.02,3.727,2.957,
52251500,-1.003,0.212,0.157,-4.445,-2.467,-0.122,
52251510,-0.992,0.215,0.167,-0.472,-8.295,-1.102,
52251520,-1.005,0.235,0.179,1.452,-13.072,-1.662,
52251530,-1.009,0.238,0.182,2.642,-17.062,-3.517,
52251540,-1.014,0.225,0.17,2.275,-21.455,-5.862,
52251550,-1.026,0.216,0.163,2.852,-27.16,-6.772,
52251560,-1.022,0.215,0.168,4.462,-34.072,-7.56,
52251570,-1.022,0.233,0.175,6.405,-41.807,-9.992,
52251580,-0.977,0.249,0.233,6.632,-48.125,-13.562,
52251590,-0.916,0.253,0.285,5.285,-46.165,-15.82,
52251600,-0.879,0.207,0.29,3.465,-37.345,-15.225,
52251610,-0.865,0.198,0.279,0.105,-28.56,-14.262,
52251620,-0.884,0.196,0.287,-0.77,-22.242,-8.627,
52251630,-0.894,0.218,0.296,1.4,-14.28,-2.712,
52251640,-0.926,0.233,0.293,-0.175,-9.012,-0.63,
52251650,-0.922,0.23,0.271,-1.715,-4.252,-0.052,
52251660,-0.953,0.221,0.262,-2.012,-1.47,0.77,
52251670,-0.954,0.214,0.259,-2.905,-0.77,0.7,
52251680,-0.931,0.216,0.261,-1.802,0.402,1.26,
52251690,-0.929,0.218,0.269,-3.097,1.925,1.942,
52251700,-0.939,0.212,0.259,-4.9,3.745,2.817,
52251710,-0.935,0.215,0.264,-5.582,5.372,4.042,
52251720,-0.92,0.217,0.271,-6.755,7.42,5.547,
52251730,-0.904,0.218,0.304,-8.435,12.67,8.452,
52251740,-0.96,0.217,0.25,-10.115,19.74,11.83,
52251750,-0.943,0.211,0.244,-11.83,19.425,12.39,
52251760,-0.959,0.197,0.224,-12.302,18.095,13.195,
52251760,-1.03,0.203,0.174,-10.78,15.522,13.527,
