#Format version: 1.0
time[ms],accX[g],accY[g],accZ[g],Value 1,Value 2,Value 3,
59922290,1.078,1.088,1.963,410.235,229.337,53.445,
59922300,-1.699,1.002,1.998,221.69,206.745,95.217,
59922310,-1.395,1.273,1.852,59.99,62.685,63.385,
59922320,0.341,-0.163,1.141,-52.78,-47.53,39.27,
59922330,0.96,-0.624,0.726,-73.71,-72.292,52.745,
59922340,0.733,-0.397,0.667,-51.887,-60.76,86.712,
59922350,0.524,-0.633,0.756,-27.877,-51.1,116.707,
59922360,0.233,-0.385,0.811,-14.525,-47.215,120.802,
59922370,-0.058,-0.486,0.871,-7.997,-33.81,102.812,
59922380,-0.127,-0.282,1.023,-2.45,-19.845,67.392,
59922390,-0.106,-0.178,1.178,-14.717,-11.882,35,
59922400,0.131,-0.048,1.242,-40.565,-11.095,9.817,
59922410,0.363,-0.05,1.233,-77.7,-11.06,-0.017,
59922420,0.559,-0.094,1.23,-112.577,-11.27,8.592,
59922430,0.664,-0.096,1.217,-145.687,-12.775,31.64,
59922440,0.442,-0.15,1.206,-178.167,-15.015,60.182,
59922450,0.269,-0.283,1.162,-206.78,-24.587,77.455,
59922460,0.234,-0.316,1.136,-230.335,-42.07,86.852,
59922470,0.203,-0.346,1.115,-250.582,-62.125,96.337,
59922480,0.499,-0.381,1.325,-269.937,-75.897,107.905,
59922490,0.399,-0.843,1.593,-282.607,-87.43,120.102,
59922500,0.019,-1.87,1.97,-280.21,-153.492,97.912,
59922510,0.585,-1.998,1.726,-225.365,-291.952,21.402,
59922510,1.337,-1.809,0.953,-139.93,-317.87,-26.95,
59922530,1.36,-1.917,0.151,-34.265,-157.745,7.98,
59922530,1.638,-1.996,-0.689,76.37,-17.797,-31.675,
59922550,0.806,-1.305,-1.18,163.66,52.622,-59.78,
59922550,-0.452,-0.45,-1.426,148.12,39.742,-80.447,
59922570,-1.114,0.012,-1.255,78.225,-73.15,-96.162,
59922570,-0.706,0.034,-0.926,-18.62,-194.092,-77.647,
59922580,0.108,-0.296,-0.51,-98.84,-259.472,-52.062,
59922590,0.543,-0.443,-0.089,-140.857,-245.542,-35.42,
59922600,0.474,-0.517,0.134,-154.77,-162.487,-22.277,
59922610,0.059,-0.47,0.278,-138.53,-63.525,-19.897,
59922620,-0.412,-0.311,0.317,-108.815,0.437,-20.422,
59922630,-0.587,-0.178,0.252,-83.387,29.697,-12.215,
59922640,-0.487,-0.083,0.131,-64.067,33.547,1.645,
59922650,-0.306,0.051,0.007,-53.935,29.907,14.262,
59922660,-0.141,0.179,-0.096,-58.747,27.772,23.52,
59922670,-0.105,0.234,-0.167,-78.382,36.242,34.317,
59922680,-0.189,0.263,-0.193,-101.22,41.072,42.56,
59922690,-0.288,0.233,-0.167,-124.985,37.187,49.7,
59922700,-0.324,0.119,-0.069,-146.107,22.347,58.362,
59922710,-0.312,0.059,-0.006,-161.56,4.41,69.247,
59922720,-0.259,0.124,0.078,-167.492,-11.55,77.175,
59922730,-0.896,0.119,0.062,-185.885,-18.042,113.82,
59922740,0.675,-0.305,-1.171,-47.617,-37.87,46.987,
59922750,1.998,-1.793,1.496,-44.292,212.712,45.29,
59922760,1.452,-1.998,1.577,67.322,223.492,-6.352,
59922770,-1.9,-0.448,-1.997,433.685,78.452,-264.6,
59922780,1.306,1.96,0.699,531.457,100.695,-132.37,
59922790,1.471,-0.222,1.136,479.43,86.432,-38.657,
59922800,0.842,1.14,0.246,555.012,106.452,-85.837,
59922810,1.695,-0.002,1.056,540.662,158.252,33.18,
59922820,0.252,0.572,1.97,466.042,171.675,106.68,
59922830,0.107,1.399,1.998,388.412,155.487,90.335,
59922840,-0.67,0.304,1.935,218.032,134.82,85.767,
59922850,-0.509,0.326,1.598,111.475,81.655,39.34,
59922860,-0.219,0.086,1.392,30.275,32.62,6.072,
59922870,0.352,-0.146,1.028,-23.397,-4.305,-4.095,
59922880,0.415,-0.437,0.805,-41.317,-8.032,-1.312,
59922890,0.382,-0.496,0.742,-30.415,-0.175,-0.91,
59922900,0.32,-0.462,0.799,-11.095,10.762,-2.397,
59922910,0.239,-0.291,0.965,2.467,13.125,-4.042,
59922920,0.093,-0.157,1.139,-3.097,9.135,-3.482,
59922920,0.092,-0.085,1.234,-27.72,-6.002,-5.407,
59922940,0.195,0.015,1.356,-66.657,-19.215,-5.862,
59922940,0.34,0.041,1.476,-120.505,-40.075,0.997,
59922960,0.524,0.201,1.456,-180.215,-53.27,23.257,
59922960,0.646,0.204,1.444,-231.665,-56.682,47.145,
59922980,0.309,-0.087,1.387,-297.15,-66.29,74.322,
59922980,0.554,-0.117,1.176,-332.675,-85.137,91.122,
59923000,0.578,0.038,1.042,-364.367,-81.515,118.702,
59923000,0.567,-0.615,1.102,-395.377,-80.255,149.992,
59923010,0.561,-1.199,1.539,-403.322,-87.185,158.252,
59923020,0.646,-1.72,1.651,-365.295,-117.582,143.062,
59923030,0.659,-1.998,1.814,-318.465,-189.822,113.417,
59923040,0.917,-1.998,1.128,-253.697,-280.105,75.145,
59923050,1.066,-1.998,0.905,-145.985,-205.975,71.155,
59923060,0.885,-1.998,0.624,-23.117,-38.097,101.237,
59923070,0.537,-1.51,0.123,125.65,43.312,110.635,
59923080,0.594,-0.294,-0.312,182.402,62.545,80.167,
59923090,0.073,0.455,-0.451,131.355,38.797,55.212,
59923100,-0.226,1.048,-0.35,81.497,-11.165,27.895,
59923110,-0.149,1.476,-0.032,35.35,-61.337,6.597,
59923120,-0.005,1.609,0.25,-1.487,-104.02,-12.53,
59923130,0.21,1.607,0.476,-20.737,-126.717,-38.832,
59923140,0.264,1.449,0.644,-31.412,-124.162,-70.84,
59923150,0.205,1.132,0.765,-20.422,-103.11,-101.745,
59923160,0.138,0.831,0.751,4.655,-75.355,-130.462,
59923170,0.079,0.484,0.677,32.725,-42.175,-148.382,
59923180,-0.045,0.146,0.607,54.18,-12.425,-151.882,
59923190,-0.118,-0.176,0.434,76.002,12.407,-143.15,
59923200,-0.219,-0.467,0.129,100.345,37.275,-122.15,
59923210,-0.608,-0.589,-0.196,125.842,41.405,-95.987,
59923220,-0.87,-0.503,-0.495,136.36,10.29,-74.095,
59923230,-0.774,-0.53,-0.845,107.537,-38.447,-38.255,
59923240,-0.368,-0.909,-1.108,46.865,-78.102,-4.27,
59923250,-0.176,-0.984,-1.081,4.375,-100.59,16.537,
59923260,0.135,-0.94,-1.17,-55.86,-102.252,11.795,
59923260,-0.247,-1.602,-0.963,-104.282,-107.187,-11.025,
59923280,-0.755,-1.703,-0.904,-104.335,-115.342,-10.797,
59923280,0.565,-1.998,-1.423,-60.235,-55.527,27.23,
59923300,1.532,-1.998,1.929,-13.23,338.502,78.732,
59923300,-1.966,-1.017,-1.901,408.712,-60.602,-251.055,
59923320,1.626,1.997,1.323,545.282,143.745,-251.58,
59923320,1.451,1.167,1.475,303.992,114.257,39.515,
59923330,1.339,-0.545,1.387,274.12,113.715,37.887,
59923340,1.704,-1.433,0.449,312.025,226.905,172.27,
59923350,-1.138,-0.079,1.874,248.605,199.867,150.78,
59923360,-0.58,0.598,1.838,173.547,107.992,101.185,
59923370,-0.724,0.455,1.896,55.877,54.425,62.912,
59923380,-0.187,-0.266,1.271,-20.965,12.11,14.857,
59923390,0.576,-0.305,0.921,-47.372,-3.815,-9.205,
59923400,0.836,-0.242,0.721,-48.825,-1.89,-5.722,
59923410,0.498,-0.697,0.59,-54.932,13.177,15.19,
59923420,0.132,-0.37,0.876,-24.5,20.072,12.407,
59923430,0.222,-0.408,0.944,-30.905,20.09,4.06,
59923440,0.323,-0.313,0.933,-32.97,16.642,-3.325,
59923450,0.333,-0.375,0.968,-43.452,15.417,-4.147,
59923460,0.338,-0.306,0.948,-49.752,11.812,-2.642,
59923470,0.315,-0.41,0.958,-58.747,6.055,1.697,
59923480,0.291,-0.295,0.968,-67.077,-0.945,5.46,
59923490,0.268,-0.358,0.983,-77.28,-4.095,9.292,
59923500,0.239,-0.332,1.016,-89.512,-9.905,11.27,
59923510,0.227,-0.335,1.03,-103.932,-16.975,11.742,
59923520,0.244,-0.328,1.044,-120.365,-25.9,12.407,
59923530,0.271,-0.326,1.03,-138.162,-35.385,13.23,
59923540,0.317,-0.336,1.024,-159.11,-44.205,17.307,
59923550,0.389,-0.331,0.955,-181.492,-54.145,26.827,
59923560,0.502,-0.362,0.987,-207.182,-64.505,38.465,
59923570,0.521,-0.345,1.132,-237.3,-77.84,54.057,
59923580,0.598,-0.562,1.202,-267.715,-85.417,71.102,
59923590,0.638,-0.991,1.279,-287.035,-98.49,72.852,
59923600,0.988,-1.772,1.683,-290.587,-127.05,50.68,
59923610,1.072,-1.998,1.479,-263.69,-185.692,16.485,
59923620,1.536,-1.998,-0.45,-226.082,-223.37,-12.6,
59923630,1.389,-1.998,-0.466,-148.592,-86.502,14.612,
59923640,1.199,-1.8,-1.222,-91,65.572,6.44,
59923650,0.608,-1.105,-1.009,-46.217,164.01,-12.565,
59923660,-0.211,-0.839,-0.743,-37.555,133.175,-67.112,
59923670,-0.622,-0.419,-0.525,-40.53,61.057,-92.557,
59923670,-0.506,0.164,-0.371,-57.767,39.287,-58.257,
59923690,-0.33,0.507,-0.093,-90.16,37.415,-10.395,
59923690,-0.305,0.336,0.316,-124.932,30.975,18.742,
59923710,-0.266,0.253,0.644,-125.002,20.877,36.575,
59923710,-0.016,0.305,0.791,-99.207,13.65,47.285,
59923730,0.122,0.199,0.812,-58.292,1.277,38.097,
59923730,0.022,0.067,0.739,0.315,-10.08,19.372,
59923750,-0.176,-0.027,0.62,59.937,-23.852,9.117,
59923750,-0.454,-0.177,0.482,107.975,-41.422,17.202,
59923760,-0.782,-0.366,0.314,151.637,-67.34,40.827,
59923770,-1.048,-0.148,0.093,194.337,-95.917,82.757,
59923780,-1.166,-0.104,-0.095,204.452,-139.965,104.09,
59923790,-1.184,-0.318,-0.234,186.515,-174.65,137.392,
59923800,-0.789,-0.313,-0.311,171.692,-179.672,168.507,
59923810,-0.328,-0.142,-0.35,132.702,-142.747,190.802,
59923820,0.574,-0.405,-1.496,99.382,-53.585,159.652,
59923830,1.998,-1.619,1.204,-24.605,379.925,154.735,
59923840,-0.404,-1.998,1.998,53.865,274.942,-83.177,
59923850,-1.662,-1.97,-0.444,449.907,66.01,-429.327,
59923860,-1.759,1.464,-1.926,566.02,66.99,-298.585,
59923870,1.685,0.791,1.189,465.64,-135.38,-133.805,
59923880,1.16,1.55,0.228,456.942,22.715,-148.942,
59923890,0.764,0.399,1.186,492.065,45.272,-150.272,
59923900,1.989,0.04,1.824,467.547,177.957,31.727,
59923910,-0.235,0.927,1.998,342.405,256.427,55.265,
59923920,-1.87,0.644,1.998,132.265,184.817,81.672,
59923930,-0.885,0.742,1.68,12.635,30.8,46.375,
59923940,0.217,-0.287,1.113,-62.562,-50.12,29.995,
59923950,0.619,-0.407,0.831,-86.257,-63.367,24.132,
59923960,0.4,-0.552,0.692,-81.882,-49.122,32.112,
59923970,0.71,-0.529,0.69,-45.937,-43.137,41.912,
59923980,0.116,-0.52,0.774,-23.992,-29.907,46.077,
59923990,0,-0.39,0.893,-12.022,-27.702,39.795,
59924000,-0.019,-0.3,1.009,-9.572,-23.66,20.755,
59924010,0.045,-0.254,1.101,-18.777,-29.015,2.835,
59924010,0.296,-0.13,1.117,-39.9,-38.22,-7.35,
59924030,0.409,-0.091,1.146,-65.31,-48.195,-3.552,
59924030,0.412,-0.094,1.178,-93.345,-54.04,8.102,
59924050,0.259,-0.101,1.225,-124.757,-61.792,14.857,
59924050,0.26,-0.133,1.167,-156.52,-67.707,16.205,
59924070,0.265,-0.094,1.144,-188.965,-67.515,14.385,
59924070,0.167,-0.263,1.092,-222.862,-65.73,11.165,
59924080,0.293,-0.172,0.968,-244.37,-69.737,8.54,
59924090,0.358,-0.278,0.892,-270.305,-72.24,8.225,
59924100,0.431,-0.438,0.877,-288.627,-83.527,13.825,
59924110,0.571,-0.515,0.899,-299.635,-88.112,21.297,
59924120,0.511,-0.608,0.949,-305.427,-97.982,19.495,
59924130,0.533,-0.988,1.073,-309.872,-103.95,12.862,
59924140,0.827,-1.474,1.23,-300.615,-114.59,-0.98,
59924150,1.097,-1.919,1.227,-279.597,-110.722,-15.067,
59924160,0.926,-1.998,0.306,-251.947,-74.567,-32.515,
59924170,0.419,-1.998,-0.151,-191.38,14.175,-25.322,
59924180,0.254,-1.998,-0.919,-96.25,96.32,-37.712,
59924190,-0.37,-1.769,-0.502,-22.102,130.147,-33.845,
59924200,-0.244,-1.146,-0.633,18.62,62.842,-44.8,
59924210,-0.059,-0.302,-0.813,20.632,6.79,-58.257,
59924220,0.05,0.173,-0.566,-14,28.927,-33.285,
59924230,-0.302,0.198,-0.035,-54.53,74.095,10.622,
59924240,-0.628,0.069,0.336,-72.52,94.377,42.262,
59924250,-0.551,-0.063,0.556,-61.022,90.93,70.035,
59924260,-0.303,-0.137,0.635,-25.69,77.612,85.872,
59924270,-0.276,-0.149,0.535,14.035,67.497,99.697,
59924280,-0.159,0.029,0.333,59.535,65.765,105.175,
59924290,-0.193,0.133,0.146,85.96,77.035,122.885,
59924300,-0.323,0.202,0.016,101.097,87.552,141.207,
59924310,-0.356,0.312,-0.171,106.365,77.507,150.745,
59924320,-0.191,0.507,-0.473,90.492,59.972,151.165,
59924330,0.088,0.767,-0.664,45.867,42.595,134.802,
59924340,0.513,0.848,-0.789,-19.95,47.95,96.862,
59924350,0.51,0.615,-0.403,-94.01,61.862,41.002,
59924360,0.225,-0.338,-1.412,-140.087,116.602,21.7,
59924370,1.963,-1.547,1.204,-83.212,228.252,-106.54,
59924380,0.202,-1.998,1.998,14.647,93.397,-228.952,
59924390,1.405,-1.699,-0.887,389.34,88.077,-372.522,
59924400,-1.09,1.944,-1.372,541.257,281.155,-326.27,
59924410,-0.321,-0.418,1.791,325.99,-210.035,-266.997,
59924420,1.998,-0.229,0.114,431.252,2.047,-156.012,
59924420,1.245,1.142,0.907,501.34,10.937,-141.785,
59924440,1.485,-0.565,1.844,438.987,-10.972,-40.337,
59924440,1.162,1.816,1.998,415.765,52.955,40.32,
59924460,-0.359,0.702,1.998,228.445,76.125,82.075,
59924460,-0.513,0.733,1.984,69.492,26.232,74.305,
59924480,-0.102,0.286,1.661,-61.477,-23.765,48.282,
59924480,0.142,-0.235,1.099,-142.415,-37.852,24.587,
59924490,-0.707,-0.409,0.982,-161.822,-37.012,9.905,
59924500,1.055,-0.494,0.482,-139.055,-32.06,-38.062,
59924510,0.506,-0.744,0.581,-133.332,-19.792,-32.48,
59924520,0.482,-0.497,0.755,-102.847,-20.79,-8.977,
59924530,0.405,-0.419,0.965,-97.055,-26.162,6.597,
59924540,0.38,-0.217,1.18,-106.505,-32.9,22.732,
59924550,0.336,-0.178,1.285,-137.27,-41.755,38.587,
59924560,0.296,-0.153,1.254,-175.21,-51.852,52.08,
59924570,0.296,-0.22,1.236,-210.42,-66.955,59.29,
59924580,0.405,-0.143,1.245,-247.555,-85.557,69.72,
59924590,0.676,-0.15,1.207,-286.16,-95.445,89.005,
59924600,0.984,-0.375,1.267,-321.37,-74.427,114.835,
59924610,0.85,-1.119,1.422,-337.417,-41.58,127.032,
59924620,0.846,-1.787,1.44,-317.31,-22.767,113.557,
59924630,1.04,-1.998,1.606,-273.07,-9.537,99.715,
59924640,0.99,-1.982,1.314,-212.38,-9.712,74.34,
59924650,1.066,-1.745,0.405,-111.352,24.745,44.205,
59924660,0.901,-1.958,0.263,-32.812,115.08,11.742,
59924670,0.385,-1.461,0.063,56.402,132.965,-18.095,
59924680,0.139,-0.469,-0.281,125.475,96.355,-56.612,
59924690,0.301,0.189,-0.576,120.732,64.715,-80.885,
59924700,-0.128,0.365,-0.318,66.36,53.217,-83.23,
59924710,-0.432,0.378,0.016,21.927,37.922,-84.595,
59924720,-0.493,0.487,0.26,-2.922,29.995,-79.852,
59924730,-0.477,0.465,0.507,-23.782,32.322,-70.63,
59924740,-0.528,0.36,0.646,-32.707,48.212,-58.275,
59924750,-0.636,0.309,0.685,-22.225,59.062,-46.182,
59924760,-0.698,0.252,0.621,6.37,60.602,-31.535,
59924760,-0.651,0.242,0.443,41.107,51.327,-12.827,
59924780,-0.533,0.221,0.26,67.76,36.19,4.55,
59924780,-0.407,0.16,0.071,74.847,18.305,17.29,
59924800,-0.292,0.07,-0.061,69.86,8.19,23.572,
59924800,-0.253,-0.013,-0.202,52.78,1.697,21.997,
59924820,-0.24,-0.088,-0.34,27.772,-1.347,8.96,
59924820,-0.207,-0.119,-0.464,-5.687,-0.805,-13.93,
59924830,-0.354,-0.191,-0.473,-47.547,8.032,-37.292,
59924840,-0.649,-0.3,-0.424,-83.195,12.985,-55.16,
59924850,-1.147,-0.504,-0.042,-106.575,10.237,-47.757,
59924860,-0.872,-0.196,-1.128,-103.915,29.015,48.562,
59924870,1.998,-1.089,-0.643,-98.595,296.222,-28.997,
59924880,0.653,-1.998,1.998,-203.577,350.822,-187.25,
59924890,-0.988,-1.32,-1.43,406.63,46.06,-528.36,
59924900,-1.851,1.997,-0.736,526.365,-4.095,-407.96,
59924910,1.868,0.352,1.641,388.272,-173.302,-227.36,
59924920,1.998,1.872,-0.279,490.437,29.487,-228.882,
59924930,1.998,-0.78,1.272,480.567,154.735,-77.805,
59924940,1.644,1.35,1.802,462.367,267.032,100.555,
59924950,-1.663,0.49,1.998,280.77,269.622,111.632,
59924960,-1.692,1.463,1.942,75.075,86.625,50.75,
59924970,0.034,-0.393,1.313,-64.68,-63.192,12.845,
59924980,1.105,-0.086,0.954,-105.56,-95.007,5.267,
59924990,0.629,-0.41,0.733,-121.117,-90.737,38.972,
59925000,0.594,-0.913,0.455,-102.9,-64.382,49.017,
59925010,0.286,-0.339,0.723,-60.182,-33.39,36.19,
59925020,0.035,-0.427,0.901,-50.382,-14.542,20.37,
59925030,0.142,-0.349,0.887,-52.465,-5.04,3.395,
59925040,0.223,-0.479,0.906,-51.187,-2.485,-8.225,
59925050,0.399,-0.177,1.086,-52.815,-5.46,-12.092,
59925060,0.448,-0.032,1.276,-76.387,-10.377,0.245,
59925070,0.461,-0.048,1.325,-118.072,-19.425,19.11,
59925080,0.477,-0.086,1.256,-160.615,-27.702,40.915,
59925090,0.388,-0.174,1.25,-199.902,-37.467,57.05,
59925100,0.352,-0.128,1.242,-236.565,-52.412,68.6,
59925110,0.496,-0.033,1.198,-270.637,-70.682,83.23,
59925120,0.646,-0.318,1.08,-307.51,-72.8,113.995,
59925130,0.801,-0.638,1.243,-325.377,-61.11,134.435,
59925140,0.795,-1.173,1.445,-323.557,-48.44,132.405,
59925150,1.045,-1.927,1.595,-302.942,-53.952,111.685,
59925160,1.194,-1.998,1.678,-252.77,-71.155,78.785,
59925170,1.256,-1.881,0.99,-185.867,-71.855,40.407,
59925170,1.005,-1.971,0.492,-82.757,31.43,32.952,
59925180,0.602,-1.932,0.846,48.177,113.855,16.065,
59925190,0.231,-1.112,-0.301,227.605,34.65,3.027,
59925200,0.022,-0.014,-0.999,291.48,-45.762,12.775,
59925210,0.106,0.266,-0.886,226.485,-98.647,41.965,
59925220,0.27,0.08,-0.597,156.047,-147.682,56.962,
59925230,0.524,0.042,-0.355,121.677,-155.225,63.297,
59925240,0.633,0.007,-0.123,94.902,-140.385,70.892,
59925250,0.411,-0.112,0.067,60.462,-127.19,68.162,
59925260,0.08,-0.219,0.129,37.59,-125.16,60.305,
59925270,-0.368,-0.078,0.123,36.907,-133.507,45.482,
59925280,-0.619,0.1,0.111,41.09,-149.1,28.402,
59925290,-0.657,0.016,-0.008,33.635,-149.747,30.555,
59925300,-0.795,-0.016,-0.136,27.247,-135.695,51.467,
59925310,-1.109,0.19,-0.172,19.6,-106.785,82.53,
59925320,-0.94,0.736,0.038,-7.56,-70.945,101.762,
59925330,-0.871,0.535,0.022,-63.14,-28.612,85.05,
59925340,-1.08,-0.014,0,-103.11,-25.357,56.052,
59925350,-1.228,0.079,0.018,-107.222,-45.832,47.547,
59925360,-0.844,0.16,-0.129,-104.912,-49.91,39.27,
59925370,-0.778,0.127,-0.222,-129.115,-33.232,33.197,
59925380,-1.155,0.038,-0.162,-144.34,-26.652,8.977,
59925390,-1.284,0.052,0.045,-148.82,-34.335,-3.85,
59925400,-0.707,-0.148,-1.572,-126.14,10.902,66.272,
59925410,1.998,-1.575,1.762,-86.957,246.12,-44.555,
59925420,-1.04,-1.798,-0.713,175.682,-21.735,-457.17,
59925430,-1.639,1.991,0.045,559.142,61.88,-547.645,
59925440,1.887,1.34,1.276,442.715,160.457,-364.962,
59925450,1.998,0.768,0.494,491.382,262.167,-408.327,
59925460,1.998,1.997,1.41,493.832,459.515,-233.222,
59925470,0.144,0.563,1.706,171.395,522.357,112.157,
59925480,-1.325,1.572,1.909,19.757,250.6,164.01,
59925490,0.088,-1.019,1.254,-56.192,-42.752,151.095,
59925500,0.567,-0.682,0.967,-103.075,-90.737,111.667,
59925510,-0.045,-0.051,1.086,-120.382,-103.547,80.167,
59925510,0.307,-0.962,0.385,-111.335,-95.655,70,
59925530,0.421,-0.73,0.35,-73.99,-51.135,28.28,
59925530,0.13,-0.793,0.612,-37.607,-15.802,0.892,
59925550,0.457,-0.499,0.733,-11.375,-2.52,-23.012,
59925550,0.65,-0.217,0.923,-0.91,7.087,-23.957,
59925570,0.605,0.042,1.209,-15.977,9.852,-7.98,
59925570,0.281,0.082,1.48,-63.612,5.757,10.832,
59925580,0.343,0.035,1.538,-125.527,-11.707,21.315,
59925590,0.444,0.05,1.522,-186.672,-20.527,31.29,
59925600,0.341,-0.069,1.371,-245.717,-24.377,44.31,
59925610,0.169,-0.037,1.242,-289.87,-35.997,50.732,
59925620,0.42,-0.086,1.214,-326.62,-66.902,55.825,
59925630,0.898,-0.375,1.207,-353.36,-78.802,73.867,
59925640,0.931,-1,1.732,-367.377,-83.02,95.882,
59925650,1.264,-1.979,1.998,-355.74,-142.082,76.352,
59925660,1.48,-1.998,1.816,-278.512,-246.715,-5.145,
59925670,0.582,-1.998,0.331,-121.852,-166.232,-42.28,
59925680,-0.98,-1.981,0.092,144.2,55.807,28.49,
59925690,-1.926,-0.857,-1.452,325.255,-29.417,78.137,
59925700,-0.484,-0.259,-1.829,273.595,-96.827,192.85,
59925710,0.645,-0.944,-0.94,143.64,-129.85,255.045,
59925720,1.225,-0.94,-0.624,129.815,-136.08,221.672,
59925730,1.102,-0.146,-0.574,135.415,-81.497,197.627,
59925740,0.949,0.193,-0.444,64.067,-44.24,158.462,
59925750,0.835,-0.054,-0.147,-17.692,-18.445,88.025,
59925760,1.416,0.338,-0.093,-81.235,82.722,-56.07,
59925770,0.543,-0.03,-0.204,-131.46,159.897,-190.452,
59925780,-1.597,0.142,0.392,-161.262,131.775,-165.427,
59925790,-1.675,0.406,0.733,-130.97,54.722,-115.937,
59925800,-0.378,0.641,0.661,-84.07,12.25,-65.537,
59925810,-0.438,0.395,0.688,-56.892,13.545,-10.605,
59925820,-0.93,0.276,0.633,-19.092,26.022,25.83,
59925830,-0.713,0.506,0.386,27.597,22.47,43.732,
59925840,-0.452,0.678,0.149,41.562,16.59,51.012,
59925850,-0.461,0.67,0.007,31.027,10.64,45.325,
59925850,-0.552,0.641,-0.086,11.952,9.782,39.97,
59925870,-0.617,0.514,-0.116,-12.092,-2.555,39.445,
59925870,-0.561,0.386,-0.134,-35.472,-18.147,47.005,
59925890,-0.498,0.287,-0.112,-58.87,-36.155,55.685,
59925890,-0.417,-0.235,0.017,-80.5,-50.12,67.585,
59925910,-1.431,0.123,-0.785,-62.65,-29.61,159.46,
59925910,1.998,-0.585,0.214,-16.59,282.082,39.147,
59925920,-0.296,-1.998,1.556,-154.822,193.917,-222.635,
59925930,-0.251,0.22,-1.997,486.885,202.072,-548.275,
59925940,-1.97,1.943,-0.873,474.092,123.97,-322.402,
