#Format version: 1.0
time[ms],accX[g],accY[g],accZ[g],Value 1,Value 2,Value 3,
50051500,-0.554,-0.144,0.841,-27.37,-20.667,6.282,
50051510,-0.496,-0.076,0.814,-24.972,-27.457,5.705,
50051520,-0.482,-0.109,0.781,-26.477,-29.82,6.79,
50051530,-0.438,-0.125,0.748,-24.78,-28.49,5.722,
50051540,-0.402,-0.101,0.755,-18.147,-24.045,5.267,
50051550,-0.402,-0.066,0.768,-13.632,-18.235,7.787,
50051560,-0.432,-0.065,0.781,-10.832,-14.49,11.217,
50051570,-0.451,-0.077,0.802,-7.927,-12.897,12.915,
50051580,-0.461,-0.086,0.856,-4.567,-11.252,13.912,
50051590,-0.503,-0.089,0.921,-2.59,-11.305,13.615,
50051600,-0.53,-0.1,0.957,-2.24,-13.72,11.042,
50051610,-0.528,-0.111,0.975,-1.68,-17.885,8.26,
50051620,-0.515,-0.102,0.94,-1.172,-22.452,5.285,
50051630,-0.474,-0.085,0.882,2.502,-27.755,6.037,
50051640,-0.436,-0.052,0.821,6.37,-30.467,14.542,
50051650,-0.402,-0.038,0.79,8.732,-31.395,21.07,
50051660,-0.377,-0.02,0.777,10.815,-27.912,24.185,
50051670,-0.408,-0.03,0.782,10.64,-24.465,26.197,
50051670,-0.396,-0.053,0.796,13.177,-21.647,28.822,
50051690,-0.395,-0.093,0.868,17.71,-19.425,34.37,
50051690,-0.349,-0.136,0.87,22.697,-17.22,38.272,
50051710,-0.344,-0.103,0.903,29.452,-15.715,36.785,
50051710,-0.32,-0.064,0.908,28.315,-13.335,33.985,
50051730,-0.311,-0.077,0.873,27.58,-9.537,30.03,
50051730,-0.374,-0.06,0.88,28.35,-7.017,29.172,
50051750,-0.434,-0.016,0.887,26.477,-5.915,27.475,
50051750,-0.483,0.007,0.918,28.63,-3.395,21.962,
50051760,-0.585,0.03,0.934,28.98,-4.427,16.1,
50051770,-0.617,0.056,0.958,29.12,-9.8,12.04,
50051780,-0.574,0.063,0.949,26.67,-17.465,10.377,
50051790,-0.539,0.043,0.954,25.865,-23.66,10.902,
50051800,-0.489,0.047,0.95,26.67,-31.762,15.697,
50051810,-0.397,0.038,0.949,27.86,-35.77,22.295,
50051820,-0.291,0.067,0.986,24.797,-32.935,17.132,
50051830,-0.193,0.073,1.008,18.742,-22.487,7.297,
50051840,-0.16,0.054,0.961,13.422,-8.557,5.39,
50051850,-0.145,0.065,0.982,10.482,7.735,6.72,
50051860,-0.261,0.012,0.916,3.885,19.25,5.845,
50051870,-0.161,0.076,0.901,3.115,25.952,-0.14,
50051880,-0.32,0.119,0.991,-3.377,35.21,-0.875,
50051890,-0.501,-0.044,0.853,-5.337,26.495,2.52,
50051900,-0.433,0.146,0.881,-1.015,25.55,0.332,
50051910,-0.768,0.064,0.793,-18.06,18.077,5.075,
50051920,-0.598,0.044,0.858,-7.35,18.025,2.537,
50051930,-0.619,0.178,0.924,4.76,13.982,-0.455,
50051940,-0.719,0.155,0.899,-7.455,2.782,5.425,
50051950,-0.561,0.058,0.905,-4.2,-6.02,2.24,
50051960,-0.423,0.154,0.959,2.87,-9.222,-1.942,
50051970,-0.382,0.163,0.955,-2.222,-9.24,1.47,
50051980,-0.315,0.083,0.951,-5.022,-5.565,3.377,
50051990,-0.269,0.088,0.969,-2.485,-1.12,5.495,
50052000,-0.284,0.123,0.984,-2.8,5.897,6.79,
50052010,-0.308,0.117,0.979,-5.775,16.135,5.337,
50052010,-0.539,0.091,0.961,-7.542,20.842,3.43,
50052030,-0.474,0.055,0.868,-11.497,9.012,-1.522,
50052030,-0.431,-0.006,0.883,-14.962,7.052,1.155,
50052050,-0.606,-0.038,0.857,-9.275,8.435,3.85,
50052050,-0.567,0.059,0.877,-2.8,2.59,-3.552,
50052070,-0.516,0.025,0.842,-7.577,-3.972,-3.85,
50052070,-0.555,-0.035,0.811,-9.957,-7.63,-0.822,
50052080,-0.536,-0.048,0.819,-6.282,-12.145,-0.087,
50052090,-0.475,0.014,0.86,0.315,-13.615,-1.207,
50052100,-0.468,0.018,0.882,-2.24,-15.382,-0.647,
50052110,-0.42,0,0.927,-2.957,-13.387,-1.75,
50052120,-0.387,0.044,0.941,-1.102,-11.392,-3.15,
50052130,-0.399,0.071,0.899,-3.447,-6.685,-2.205,
50052140,-0.421,0.101,0.888,-4.462,-3.377,-5.162,
50052150,-0.39,0.151,0.899,-7.647,3.64,-8.837,
50052160,-0.449,0.136,0.902,-13.982,11.847,-9.24,
50052170,-0.498,0.112,0.903,-18.357,17.99,-11.34,
50052180,-0.476,0.09,0.88,-18.62,21.42,-14.84,
50052190,-0.527,0.051,0.933,-19.827,22.61,-17.027,
50052200,-0.5,0.098,0.942,-21.245,17.85,-23.03,
50052210,-0.554,0.067,0.943,-14.595,7.875,-22.225,
50052220,-0.498,0.127,0.951,-17.062,-2.397,-15.715,
50052230,-0.412,0.065,0.9,-32.69,-4.585,-15.102,
50052240,-0.431,0.035,0.954,-30.817,0.367,-24.097,
50052250,-0.486,0.06,0.974,-34.212,-0.35,-26.827,
50052260,-0.489,0.061,0.979,-45.132,-5.6,-21.857,
50052270,-0.462,0.007,0.985,-51.572,-7.997,-17.167,
50052280,-0.464,0.015,0.968,-59.36,-8.032,-16.607,
50052290,-0.465,0.047,0.92,-68.32,-6.79,-22.417,
50052300,-0.472,0.046,0.937,-73.08,-4.165,-27.475,
50052310,-0.514,-0.015,0.899,-79.94,-6.247,-22.785,
50052320,-0.51,-0.054,0.832,-81.305,-13.265,-11.795,
50052330,-0.437,-0.027,0.874,-78.575,-13.86,-4.095,
50052340,-0.532,-0.121,0.862,-81.41,-15.54,-0.175,
50052350,-0.513,-0.234,0.863,-72.555,-20.247,-7.525,
50052360,-0.445,-0.127,0.862,-71.207,-21.21,-11.62,
50052370,-0.496,-0.22,0.803,-73.972,-24.762,-13.265,
50052380,-0.454,-0.248,0.802,-65.765,-24.815,-20.055,
50052390,-0.422,-0.224,0.778,-62.825,-28.595,-20.667,
50052400,-0.385,-0.194,0.762,-62.72,-28.665,-23.187,
50052410,-0.359,-0.21,0.757,-64.172,-27.037,-22.907,
50052420,-0.323,-0.293,0.795,-60.48,-25.095,-17.71,
50052420,-0.292,-0.388,0.816,-53.06,-17.762,-10.78,
50052440,-0.348,-0.337,0.887,-40.32,-12.95,-8.242,
50052440,-0.468,-0.306,0.889,-39.48,-14.665,-7.91,
50052460,-0.449,-0.341,0.881,-38.78,-21.612,-9.905,
50052460,-0.401,-0.373,0.861,-36.785,-29.015,-15.4,
50052480,-0.404,-0.36,0.866,-31.762,-33.582,-14.787,
50052480,-0.399,-0.321,0.88,-28.455,-38.237,-11.812,
50052500,-0.373,-0.354,0.834,-30.047,-40.897,-8.907,
50052500,-0.315,-0.388,0.811,-23.45,-41.51,-8.732,
50052510,-0.284,-0.371,0.812,-14.735,-39.672,-6.562,
50052520,-0.275,-0.358,0.779,-8.522,-37.765,-4.252,
50052530,-0.257,-0.369,0.747,-1.767,-34.002,-2.87,
50052540,-0.262,-0.383,0.711,5.53,-29.68,-2.397,
50052550,-0.286,-0.397,0.669,12.915,-24.36,-2.59,
50052560,-0.303,-0.408,0.634,22.767,-20.282,-2.905,
50052570,-0.279,-0.432,0.587,36.067,-18.095,0.437,
50052580,-0.294,-0.431,0.587,50.942,-15.942,6.562,
50052590,-0.321,-0.36,0.632,56.665,-13.195,9.66,
50052600,-0.337,-0.299,0.629,50.575,-8.645,6.597,
50052610,-0.366,-0.339,0.586,44.152,-5.022,3.027,
50052620,-0.413,-0.43,0.572,51.887,-3.552,2.572,
50052630,-0.41,-0.395,0.652,72.817,-4.585,4.27,
50052640,-0.508,-0.32,0.794,89.442,-11.322,8.382,
50052650,-0.552,-0.259,0.932,95.83,-26.285,-0.717,
50052660,-0.441,-0.216,1.033,105.612,-42.332,-12.075,
50052670,-0.379,-0.081,1.138,111.247,-50.347,-14.857,
50052680,-0.444,-0.013,1.203,106.662,-60.707,-11.462,
50052690,-0.381,-0.008,1.068,97.51,-80.675,-14.787,
50052700,-0.039,0.159,0.944,99.452,-90.562,-16.205,
50052710,0.241,0.371,1.006,99.89,-58.922,-9.205,
50052720,0.046,0.406,1.151,75.932,-12.215,-7.77,
50052730,-0.133,0.236,1.084,48.562,17.36,-15.47,
50052740,-0.091,0.13,1.085,44.065,27.877,-12.827,
50052750,-0.214,0.108,1.086,53.55,26.512,2.275,
50052760,-0.262,0.283,1.193,52.937,29.4,-0.962,
50052760,-0.412,0.218,1.199,34.755,28.507,0.402,
50052780,-0.418,0.131,1.17,19.932,25.637,-3.797,
50052780,-0.429,0.14,1.241,11.515,22.662,-5.145,
50052800,-0.476,0.133,1.23,-3.062,17.5,-7.175,
50052800,-0.361,0.062,1.176,-10.815,11.532,-7.665,
50052820,-0.288,0.008,1.106,-15.435,8.592,-3.815,
50052820,-0.274,-0.012,1.053,-16.432,8.347,-0.245,
50052830,-0.289,0.008,1.017,-17.78,7.297,1.102,
50052840,-0.295,0.016,0.985,-22.645,5.582,-0.437,
50052850,-0.337,-0.026,0.949,-27.58,6.002,-2.835,
50052860,-0.408,-0.061,0.938,-29.995,5.005,-4.392,
50052870,-0.488,-0.06,0.957,-28.577,-0.595,-5.197,
50052880,-0.497,-0.062,0.986,-26.197,-12.005,-5.81,
50052890,-0.451,-0.05,1.002,-23.31,-23.012,-5.057,
50052900,-0.434,-0.03,1.001,-21.997,-30.765,-2.52,
50052910,-0.388,0.009,0.989,-25.62,-34.23,-4.462,
50052920,-0.347,0.011,0.97,-31.57,-34.23,-8.662,
50052930,-0.275,-0.038,0.892,-33.967,-31.832,-8.435,
50052940,-0.219,-0.031,0.843,-28.122,-25.427,-5.425,
50052950,-0.181,0.008,0.824,-21.087,-18.585,-4.112,
50052960,-0.119,0.037,0.838,-16.782,-6.685,-2.345,
50052970,-0.126,0.021,0.876,-18.025,8.312,-0.892,
50052980,-0.134,-0.028,0.891,-24.622,26.425,-0.087,
50052990,-0.271,-0.087,0.905,-32.112,35.647,0.227,
50053000,-0.299,-0.123,0.937,-37.38,34.492,1.242,
50053010,-0.302,-0.162,0.924,-37.73,29.855,4.777,
50053020,-0.319,-0.173,0.932,-37.187,27.667,5.127,
50053030,-0.331,-0.17,0.912,-38.78,23.642,2.24,
50053040,-0.291,-0.161,0.915,-38.465,23.117,0.735,
50053050,-0.293,-0.168,0.86,-39.182,20.965,3.062,
50053060,-0.233,-0.143,0.862,-35.612,24.272,4.252,
50053070,-0.243,-0.126,0.849,-34.055,28.087,6.335,
50053080,-0.266,-0.118,0.876,-34.58,31.745,2.677,
50053090,-0.282,-0.155,0.913,-36.295,35.91,-0.385,
50053100,-0.379,-0.195,0.919,-38.85,39.27,-1.54,
50053110,-0.451,-0.217,0.938,-38.307,36.085,-7.052,
50053120,-0.456,-0.206,0.953,-37.45,31.727,-10.062,
50053130,-0.485,-0.216,0.974,-38.272,26.285,-10.43,
50053140,-0.518,-0.222,0.993,-39.62,20.055,-11.952,
50053150,-0.494,-0.214,0.996,-41.282,12.53,-13.265,
50053160,-0.472,-0.239,0.959,-41.545,4.672,-12.757,
50053170,-0.397,-0.197,0.945,-42.577,-0.822,-18.392,
50053170,-0.385,-0.211,0.893,-46.357,-4.585,-19.512,
50053190,-0.352,-0.241,0.846,-45.815,-6.37,-20.107,
50053190,-0.355,-0.272,0.809,-42.42,-7.087,-17.43,
50053210,-0.367,-0.276,0.806,-37.905,-7.507,-14.542,
50053210,-0.33,-0.291,0.811,-33.74,-6.16,-13.125,
50053230,-0.306,-0.304,0.811,-30.187,-3.78,-13.125,
50053230,-0.258,-0.287,0.825,-26.88,0.787,-12.932,
50053250,-0.198,-0.254,0.847,-23.1,7.665,-11.007,
50053250,-0.193,-0.24,0.852,-23.082,16.677,-9.082,
50053260,-0.219,-0.242,0.815,-24.745,25.567,-9.1,
50053270,-0.396,-0.339,0.833,-17.307,28.84,-0.735,
50053280,-0.409,-0.246,0.814,-15.435,31.325,-5.25,
50053290,-0.568,-0.3,0.799,-14.647,30.397,-4.06,
50053300,-0.59,-0.315,0.8,-13.02,23.922,-3.412,
50053310,-0.589,-0.314,0.849,-9.38,17.167,-5.355,
50053320,-0.585,-0.348,0.861,-11.305,10.132,-7.577,
50053330,-0.578,-0.326,0.874,-9.24,0.052,-10.167,
50053340,-0.479,-0.275,0.892,-10.185,-6.527,-17.797,
50053350,-0.442,-0.277,0.91,-12.127,-10.727,-19.46,
50053360,-0.404,-0.28,0.898,-13.895,-13.44,-18.497,
50053370,-0.382,-0.264,0.912,-12.25,-14.525,-19.512,
50053380,-0.376,-0.244,0.902,-11.865,-15.47,-13.335,
50053390,-0.345,-0.235,0.887,-14.612,-14.122,-11.865,
50053400,-0.342,-0.283,0.861,-18.532,-11.182,-12.355,
50053410,-0.31,-0.304,0.855,-18.235,-7.77,-15.61,
50053420,-0.274,-0.303,0.854,-16.922,-4.112,-15.382,
50053430,-0.282,-0.31,0.849,-14.227,0.07,-11.007,
50053440,-0.342,-0.306,0.854,-12.145,2.502,-5.652,
50053450,-0.336,-0.309,0.851,-10.325,4.06,-3.482,
50053460,-0.367,-0.29,0.864,-8.732,7.052,-2.852,
50053470,-0.438,-0.263,0.795,-11.34,7.14,-5.81,
50053480,-0.444,-0.207,0.853,-9.345,6.02,-10.797,
50053490,-0.461,-0.255,0.919,-17.762,6.632,-14.875,
50053500,-0.501,-0.407,0.891,-23.66,4.532,-15.19,
50053510,-0.527,-0.381,0.913,-18.2,-4.2,-14.49,
50053510,-0.486,-0.295,0.92,-18.585,-11.69,-18.322,
50053530,-0.467,-0.31,0.891,-24.447,-17.535,-19.915,
50053530,-0.403,-0.359,0.906,-26.442,-22.207,-21.437,
50053550,-0.305,-0.388,0.873,-26.81,-24.01,-17.867,
50053550,-0.341,-0.418,0.845,-22.872,-24.237,-9.572,
50053570,-0.289,-0.382,0.822,-21.297,-25.392,-10.097,
50053570,-0.22,-0.366,0.787,-21.822,-19.53,-11.76,
50053580,-0.284,-0.412,0.761,-24.29,-14.525,-7.175,
50053590,-0.235,-0.424,0.752,-20.685,-9.415,-4.777,
50053600,-0.247,-0.432,0.757,-13.457,-6.142,1.242,
50053610,-0.259,-0.433,0.738,-8.347,-2.887,5.705,
50053620,-0.259,-0.485,0.69,-1.067,-0.455,10.99,
50053630,-0.311,-0.48,0.677,7.735,1.032,16.257,
50053640,-0.365,-0.455,0.68,8.942,-0.315,17.78,
50053650,-0.474,-0.551,0.705,8.872,-3.167,16.345,
50053660,-0.393,-0.57,0.764,12.792,-13.317,10.412,
50053670,-0.312,-0.59,0.795,25.042,-17.272,13.16,
50053680,-0.353,-0.472,0.844,40.845,-17.325,18.602,
50053690,-0.425,-0.419,0.847,43.837,-20.492,17.692,
50053700,-0.276,-0.365,0.809,45.57,-20.737,12.355,
50053710,-0.337,-0.397,0.741,47.845,-19.005,18.585,
50053720,-0.333,-0.379,0.758,61.11,-18.427,25.217,
50053730,-0.289,-0.289,0.747,64.785,-14.682,23.555,
50053740,-0.279,-0.285,0.747,67.637,-10.01,25.077,
50053750,-0.165,-0.214,0.79,67.462,2.45,25.375,
50053760,-0.243,-0.185,0.835,64.802,13.982,27.825,
50053770,-0.29,-0.167,0.908,64.837,22.365,29.312,
50053780,-0.298,-0.164,0.91,59.85,25.62,28.752,
50053790,-0.32,-0.173,0.878,58.817,29.207,27.125,
50053800,-0.335,-0.184,1,62.265,35.472,25.025,
50053810,-0.422,-0.142,1.048,64.872,36.645,25.987,
50053820,-0.461,-0.052,1.084,59.115,36.855,22.942,
50053830,-0.407,-0.06,1.046,44.87,36.61,14.822,
50053840,-0.448,-0.13,1.038,41.562,38.027,14.665,
50053850,-0.48,-0.08,1.011,37.485,36.802,15.802,
50053860,-0.467,-0.038,0.98,30.257,36.47,11.567,
50053870,-0.47,-0.074,0.956,23.817,34.475,12.792,
50053880,-0.415,-0.085,0.929,16.87,33.635,12.442,
50053890,-0.398,-0.11,0.939,16.012,34.615,14.56,
50053900,-0.383,-0.11,0.945,15.925,39.2,19.81,
50053910,-0.457,-0.118,0.971,14.42,41.72,21.455,
50053920,-0.434,-0.174,0.929,10.237,46.777,19.617,
50053920,-0.534,-0.184,0.843,10.622,47.18,14.087,
50053940,-0.587,-0.168,0.767,12.372,43.155,9.047,
50053940,-0.6,-0.083,0.735,15.802,35.14,12.057,
50053950,-0.574,-0.052,0.763,11.427,28.962,16.975,
50053960,-0.547,-0.103,0.843,6.632,25.567,19.967,
50053970,-0.396,-0.139,0.882,5.6,25.742,21.315,
50053980,-0.283,-0.132,0.879,7.595,30.257,22.54,
50053990,-0.258,-0.113,0.861,9.065,39.2,28.455,
50054000,-0.308,-0.137,0.82,6.58,48.3,34.737,
50054010,-0.449,-0.175,0.767,5.862,54.11,36.942,
50054020,-0.541,-0.216,0.727,6.125,56.507,33.862,
50054030,-0.67,-0.211,0.759,11.235,54.39,32.882,
50054040,-0.78,-0.192,0.776,14.595,44.957,35.455,
50054050,-0.77,-0.154,0.806,16.642,32.882,30.782,
50054060,-0.674,-0.086,0.845,20.09,24.167,27.16,
50054070,-0.65,-0.051,0.864,18.69,18.427,28.49,
50054080,-0.574,0,0.886,17.202,18.165,24.552,
50054090,-0.492,-0.014,0.854,13.23,19.705,20.79,
50054100,-0.438,-0.02,0.857,10.482,26.845,22.662,
50054110,-0.519,-0.063,0.873,6.72,32.917,29.802,
50054120,-0.545,-0.077,0.847,5.355,36.33,32.235,
50054130,-0.593,-0.095,0.809,5.932,35.63,29.19,
50054140,-0.662,-0.109,0.778,5.932,33.932,26.32,
50054150,-0.751,-0.121,0.766,8.907,28.28,23.362,
50054160,-0.788,-0.114,0.741,10.36,19.477,23.38,
50054170,-0.751,-0.096,0.759,14.122,9.31,16.24,
50054180,-0.695,-0.106,0.759,18.235,2.747,13.247,
50054190,-0.678,-0.043,0.805,21.927,-0.437,12.635,
50054200,-0.685,-0.035,0.802,18.462,-4.357,16.222,
50054210,-0.663,-0.04,0.819,18.585,-8.802,14.227,
50054220,-0.691,-0.001,0.831,17.5,-11.445,12.582,
50054230,-0.745,0.03,0.828,13.632,-15.312,10.465,
50054240,-0.741,0.06,0.819,7.07,-20.3,7.84,
50054250,-0.699,0.086,0.818,1.347,-24.412,4.76,
50054260,-0.645,0.099,0.826,-5.197,-26.565,2.38,
50054260,-0.618,0.091,0.853,-10.692,-28.157,0.017,
50054280,-0.646,0.046,0.865,-16.607,-29.26,-1.452,
50054280,-0.687,-0.023,0.847,-22.172,-34.702,-3.097,
50054300,-0.675,-0.042,0.817,-22.207,-39.812,-6.125,
50054300,-0.694,-0.028,0.823,-19.425,-45.605,-7.472,
50054320,-0.697,-0.086,0.801,-20.09,-50.557,-6.405,
50054320,-0.649,-0.15,0.712,-16.17,-54.897,-4.917,
50054330,-0.58,-0.162,0.665,-8.487,-55.667,-2.1,
50054340,-0.575,-0.148,0.702,-4.112,-55.457,-1.312,
50054350,-0.538,-0.174,0.727,-3.045,-59.5,0.91,
50054360,-0.342,-0.121,0.765,2.502,-62.317,2.1,
50054370,-0.316,-0.108,0.804,8.312,-57.225,8.89,
50054380,-0.427,-0.109,0.85,9.712,-50.662,11.55,
50054390,-0.412,-0.199,0.801,9.607,-44.66,9.747,
50054400,-0.409,-0.265,0.763,21.175,-40.145,12.932,
50054410,-0.336,-0.183,0.736,34.842,-34.597,21.805,
50054420,-0.281,-0.119,0.721,46.952,-25.725,31.57,
50054430,-0.348,-0.06,0.8,52.64,-15.977,37.835,
