#Format version: 1.0
time[ms],accX[g],accY[g],accZ[g],Value 1,Value 2,Value 3,
49857750,-0.34,-0.238,0.874,8.732,-10.272,-29.47,
49857760,-0.32,-0.254,0.876,2.712,-2.135,-25.847,
49857760,-0.32,-0.273,0.866,-4.025,7.14,-21.472,
49857780,-0.324,-0.291,0.87,-10.412,17.29,-17.08,
49857780,-0.338,-0.311,0.867,-18.427,26.372,-12.547,
49857800,-0.348,-0.34,0.842,-26.775,34.65,-8.4,
49857800,-0.489,-0.479,0.807,-23.817,37.835,9.887,
49857820,-0.45,-0.413,0.884,-8.732,34.23,13.335,
49857820,-0.445,-0.384,0.874,-16.8,31.255,6.877,
49857830,-0.541,-0.443,0.882,-18.41,25.41,15.662,
49857840,-0.533,-0.458,0.883,-22.732,17.185,14.262,
49857850,-0.527,-0.474,0.868,-24.657,8.05,13.02,
49857860,-0.535,-0.491,0.871,-22.155,0.63,9.257,
49857870,-0.526,-0.488,0.879,-18.952,-6.387,5.495,
49857880,-0.499,-0.469,0.88,-18.007,-11.935,2.135,
49857890,-0.48,-0.462,0.875,-18.357,-15.645,-0.49,
49857900,-0.47,-0.452,0.881,-19.075,-17.255,-3.447,
49857910,-0.43,-0.419,0.878,-25.165,-16.747,-9.835,
49857920,-0.424,-0.428,0.857,-32.252,-14.14,-12.617,
49857930,-0.436,-0.456,0.852,-35.455,-11.672,-12.6,
49857940,-0.436,-0.474,0.855,-38.552,-10.167,-13.02,
49857950,-0.433,-0.49,0.856,-42.297,-9.345,-12.267,
49857960,-0.429,-0.514,0.863,-44.73,-8.61,-11.882,
49857970,-0.419,-0.53,0.866,-43.855,-9.275,-11.042,
49857980,-0.427,-0.551,0.857,-37.38,-11.357,-7.105,
49857990,-0.424,-0.548,0.857,-25.655,-15.277,-4.795,
49858000,-0.413,-0.532,0.863,-11.83,-18.707,-4.322,
49858010,-0.405,-0.506,0.872,2.065,-22.19,-5.18,
49858020,-0.377,-0.461,0.88,12.845,-25.112,-7.105,
49858030,-0.359,-0.445,0.876,22.12,-27.79,-6.72,
49858040,-0.335,-0.426,0.867,31.57,-28.402,-6.142,
49858050,-0.309,-0.383,0.874,39.655,-27.615,-7.21,
49858060,-0.297,-0.339,0.88,42.525,-24.902,-8.61,
49858070,-0.28,-0.304,0.87,39.917,-21.262,-11.69,
49858080,-0.296,-0.294,0.864,36.435,-17.01,-11.777,
49858080,-0.308,-0.286,0.852,31.202,-14.157,-13.247,
49858100,-0.317,-0.279,0.843,25.97,-12.162,-14.472,
49858100,-0.318,-0.274,0.836,20.352,-11.427,-16.327,
49858120,-0.319,-0.275,0.825,13.492,-10.342,-17.937,
49858120,-0.313,-0.277,0.816,7.07,-8.942,-19.442,
49858140,-0.313,-0.289,0.808,1.102,-6.51,-19.442,
49858140,-0.31,-0.29,0.807,-4.182,-3.902,-18.357,
49858160,-0.323,-0.311,0.798,-9.257,-1.277,-15.452,
49858160,-0.344,-0.353,0.781,-10.64,0.455,-11.165,
49858170,-0.341,-0.365,0.778,-9.31,2.24,-9.292,
49858180,-0.333,-0.353,0.774,-9.695,4.217,-8.68,
49858190,-0.354,-0.372,0.77,-8.435,5.565,-5.11,
49858200,-0.349,-0.375,0.764,-8.242,6.3,-3.167,
49858210,-0.346,-0.375,0.759,-7.805,6.877,-2.24,
49858220,-0.348,-0.357,0.761,-6.422,7,-0.507,
49858230,-0.367,-0.374,0.76,-5.127,6.002,2.467,
49858240,-0.364,-0.373,0.769,-3.447,5.197,3.902,
49858250,-0.357,-0.35,0.776,-4.515,4.532,3.885,
49858260,-0.367,-0.344,0.775,-6.51,4.672,5.232,
49858270,-0.375,-0.328,0.776,-9.362,5.092,7.385,
49858280,-0.375,-0.315,0.769,-13.667,6.37,8.802,
49858290,-0.397,-0.316,0.761,-16.73,7.98,12.39,
49858300,-0.421,-0.312,0.752,-20.72,9.817,14.665,
49858310,-0.45,-0.304,0.75,-25.007,11.322,17.832,
49858320,-0.471,-0.305,0.737,-30.87,13.037,23.1,
49858330,-0.503,-0.303,0.713,-35.297,13.72,33.372,
49858340,-0.545,-0.336,0.698,-36.05,14.192,47.46,
49858350,-0.559,-0.334,0.684,-33.915,14.91,62.65,
49858360,-0.58,-0.325,0.678,-31.71,16.712,75.88,
49858370,-0.631,-0.323,0.688,-31.08,19.057,88.672,
49858380,-0.692,-0.326,0.689,-33.6,20.51,96.285,
49858390,-0.742,-0.333,0.672,-35.192,18.427,99.872,
49858400,-0.786,-0.343,0.641,-30.87,11.865,104.527,
49858410,-0.795,-0.342,0.593,-16.975,1.715,113.47,
49858420,-0.756,-0.313,0.539,6.072,-6.772,126.805,
49858430,-0.703,-0.243,0.539,34.335,-13.947,142.257,
49858440,-0.633,-0.118,0.554,54.67,-16.782,154.42,
49858450,-0.578,0.019,0.599,60.725,-16.24,160.107,
49858460,-0.6,0.087,0.646,51.38,-13.23,158.69,
49858470,-0.654,0.081,0.684,32.655,-13.23,147.875,
49858480,-0.752,-0.026,0.739,12.915,-21.56,132.037,
49858490,-0.888,-0.155,0.802,-1.12,-44.66,119.612,
49858500,-0.925,-0.303,0.807,-6.702,-81.97,112.262,
49858510,-0.862,-0.397,0.871,-2.502,-119.245,102.935,
49858510,-0.751,-0.438,0.925,6.475,-147.35,87.692,
49858530,-0.597,-0.384,1.017,17.675,-163.922,65.327,
49858530,-0.393,-0.304,1.068,21.507,-166.985,42.525,
49858550,-0.206,-0.246,1.085,22.242,-155.05,24.237,
49858550,-0.063,-0.19,1.094,18.252,-130.007,12.477,
49858570,0.017,-0.185,1.101,11.2,-97.055,6.002,
49858570,0.006,-0.213,1.055,1.767,-61.232,1.96,
49858580,-0.083,-0.255,1.033,-4.812,-28.98,-3.22,
49858590,-0.199,-0.302,1.02,-5.25,-11.042,-9.135,
49858600,-0.383,-0.356,1.019,6.947,-11.042,-15.015,
49858610,-0.318,-0.243,1.043,4.13,-19.407,-38.815,
49858620,-0.292,-0.243,1,-5.39,-32.655,-46.952,
49858630,-0.272,-0.277,0.979,-11.217,-45.237,-51.187,
49858640,-0.228,-0.262,0.945,-20.737,-53.83,-54.687,
49858650,-0.128,-0.221,0.898,-33.81,-54.722,-58.117,
49858660,-0.106,-0.33,0.847,-41.965,-46.777,-51.082,
49858670,-0.046,-0.361,0.834,-45.36,-34.23,-46.112,
49858680,0.03,-0.415,0.838,-44.922,-13.177,-37.03,
49858690,0.035,-0.432,0.823,-38.237,17.15,-23.887,
49858700,-0.122,-0.412,0.817,-30.047,42.472,-13.842,
49858710,-0.24,-0.375,0.86,-25.462,56.822,-10.78,
49858720,-0.302,-0.436,0.849,-22.242,62.107,-13.3,
49858730,-0.389,-0.534,0.854,-11.987,56.892,-18.287,
49858740,-0.453,-0.571,0.863,4.392,45.727,-24.937,
49858750,-0.516,-0.508,0.906,25.55,24.36,-33.845,
49858760,-0.48,-0.359,0.915,39.007,-1.767,-43.522,
49858770,-0.406,-0.257,0.966,41.387,-24.097,-50.575,
49858780,-0.335,-0.283,0.966,35.035,-42.805,-53.672,
49858790,-0.213,-0.315,0.99,28.927,-52.815,-54.18,
49858800,0.042,-0.301,1.069,22.925,-44.257,-47.915,
49858810,0.144,-0.29,1.085,17.395,-7.14,-31.255,
49858820,-0.08,-0.261,1.132,15.925,28.21,-16.59,
49858830,-0.311,-0.216,1.141,0.245,46.69,-11.69,
49858830,-0.486,-0.314,1.109,-21.63,44.205,-9.992,
49858850,-0.396,-0.415,1.028,-29.82,30.362,-14.91,
49858850,-0.261,-0.42,0.988,-26.057,20.632,-22.925,
49858870,-0.229,-0.409,0.959,-22.015,17.675,-24.745,
49858870,-0.227,-0.414,0.947,-16.135,19.862,-24.535,
49858890,-0.108,-0.436,0.932,-9.905,27.002,-23.957,
49858890,0.106,-0.473,0.901,-1.61,51.572,-19.355,
49858910,0.101,-0.479,0.956,12.967,90.072,-2.117,
49858910,-0.053,-0.434,0.986,18.55,128.415,9.835,
49858920,-0.219,-0.429,1.002,21.385,156.8,16.082,
49858930,-0.247,-0.399,0.932,16.38,176.575,11.2,
49858940,-0.556,-0.515,0.942,31.605,182.052,36.295,
49858950,-0.531,-0.403,0.889,32.445,174.79,35.122,
49858960,-0.533,-0.413,0.831,30.73,167.58,28.28,
49858970,-0.524,-0.417,0.773,31.587,166.337,27.142,
49858980,-0.534,-0.382,0.747,29.61,167.632,30.66,
49858990,-0.578,-0.322,0.718,22.995,172.602,36.505,
49859000,-0.675,-0.28,0.709,18.165,174.51,44.03,
49859010,-0.712,-0.252,0.649,11.025,164.202,47.985,
49859020,-0.72,-0.266,0.616,2.975,157.692,51.52,
49859030,-0.709,-0.245,0.587,2.747,150.097,56.787,
49859040,-0.663,-0.178,0.563,-2.87,146.702,65.625,
49859050,-0.695,-0.181,0.52,-5.18,146.597,83.842,
49859060,-0.679,-0.185,0.473,-7.07,149.642,95.077,
49859070,-0.734,-0.233,0.448,-3.727,153.825,107.117,
49859080,-0.747,-0.206,0.452,2.205,155.662,116.217,
49859090,-0.94,-0.32,0.322,18.69,149.817,132.125,
49859100,-0.854,-0.131,0.49,49.98,142.922,121.117,
49859110,-0.903,-0.126,0.427,40.74,135.852,125.44,
49859120,-0.952,-0.108,0.45,44.782,125.825,119.087,
49859130,-0.973,-0.01,0.422,45.727,112.297,118.86,
49859140,-0.945,0.032,0.482,35.7,92.365,116.182,
49859150,-0.888,0.084,0.451,26.687,83.422,104.475,
49859160,-0.825,0.035,0.417,22.89,76.825,100.1,
49859170,-0.867,0.02,0.416,23.905,72.17,100.502,
49859180,-0.89,0.032,0.421,26.267,65.012,95.742,
49859190,-0.861,0.074,0.451,26.985,57.19,82.407,
49859200,-0.873,0.076,0.456,28.612,51.257,73.675,
49859210,-0.914,0.046,0.459,32.497,42.14,70.77,
49859220,-0.967,0.049,0.451,41.632,27.527,70.805,
49859230,-0.956,0.058,0.444,52.325,10.237,70.7,
49859240,-0.903,0.075,0.43,64.12,-3.745,64.312,
49859250,-0.821,0.096,0.424,75.897,-10.99,56.017,
49859260,-0.783,0.142,0.429,84,-9.537,49.612,
49859260,-0.789,0.2,0.468,86.222,-5.127,44.922,
49859280,-0.771,0.252,0.496,85.925,2.8,39.69,
49859280,-0.809,0.268,0.502,78.522,11.375,33.092,
49859300,-0.796,0.262,0.477,71.067,21.297,26.25,
49859300,-0.838,0.289,0.481,63.612,30.485,24.237,
49859310,-0.988,0.259,0.46,53.305,32.742,26.005,
49859320,-0.967,0.249,0.418,43.12,29.575,25.182,
49859330,-0.966,0.204,0.398,39.882,22.68,32.235,
49859340,-0.95,0.229,0.402,36.592,18.322,41.615,
49859350,-0.943,0.288,0.415,31.097,18.952,43.627,
49859360,-0.987,0.301,0.399,23.117,21.98,42.367,
49859370,-1.012,0.27,0.377,15.54,19.915,40.46,
49859380,-0.953,0.276,0.374,10.22,15.295,37.852,
49859390,-0.923,0.286,0.34,8.242,10.097,40.95,
49859400,-0.88,0.335,0.36,8.382,8.645,43.12,
49859410,-0.899,0.405,0.38,0.717,9.45,41.615,
49859420,-0.89,0.401,0.363,-13.842,11.34,35.857,
49859430,-0.852,0.382,0.336,-24.937,13.177,27.527,
49859440,-0.826,0.317,0.31,-35.035,15.277,19.95,
49859450,-0.844,0.177,0.251,-35.735,13.072,13.475,
49859460,-0.762,0.245,0.27,-22.995,12.285,5.985,
49859470,-0.784,0.293,0.288,-13.422,11.235,7.612,
49859480,-0.815,0.319,0.288,-9.73,13.475,10.465,
49859490,-0.854,0.316,0.31,-7,15.155,11.2,
49859500,-0.863,0.313,0.304,-9.975,16.747,9.66,
49859510,-0.874,0.315,0.312,-11.112,17.027,6.877,
49859520,-0.869,0.312,0.303,-12.162,17.185,5.985,
49859530,-0.869,0.309,0.305,-14.245,17.01,5.512,
49859540,-0.899,0.279,0.294,-16.257,17.202,4.865,
49859550,-0.918,0.255,0.286,-14.35,16.52,4.34,
49859560,-0.945,0.256,0.286,-10.377,15.557,4.55,
49859570,-0.982,0.27,0.317,-7.455,10.202,4.41,
49859580,-0.977,0.277,0.304,-4.165,5.372,4.48,
49859580,-0.94,0.297,0.301,-0.682,0.455,5.145,
49859600,-0.951,0.287,0.295,-2.485,-2.135,5.792,
49859600,-0.953,0.274,0.284,-3.027,-3.885,6.667,
49859620,-0.949,0.274,0.295,-1.067,-4.305,10.325,
49859620,-0.965,0.262,0.309,-1.155,-3.937,13.79,
49859640,-0.97,0.234,0.32,0.945,-7,12.652,
49859640,-0.906,0.312,0.353,6.632,-10.115,8.05,
49859660,-0.937,0.337,0.371,6.055,-13.65,7.542,
49859660,-0.952,0.265,0.354,3.657,-21.087,8.067,
49859670,-0.82,0.282,0.379,9.502,-26.547,6.352,
49859680,-0.797,0.341,0.401,10.535,-25.025,7.402,
49859690,-0.885,0.29,0.395,6.317,-23.117,9.38,
49859700,-0.882,0.253,0.397,9.327,-25.077,10.867,
49859710,-0.938,0.279,0.421,13.825,-31.552,13.142,
49859720,-0.95,0.285,0.415,14.857,-42.98,13.23,
49859730,-0.873,0.297,0.401,19.092,-49.542,11.287,
49859740,-0.882,0.329,0.415,20.142,-48.825,9.362,
49859750,-0.936,0.311,0.385,13.422,-48.44,7.437,
49859760,-0.943,0.284,0.368,10.745,-47.81,6.807,
49859770,-0.926,0.301,0.37,8.505,-48.387,8.312,
49859780,-0.914,0.315,0.345,3.57,-47.67,9.03,
49859790,-0.822,0.271,0.391,-1.785,-37.87,12.022,
49859800,-1.023,0.235,0.394,-2.782,-30.52,14,
49859810,-0.891,0.358,0.413,-2.257,-32.077,5.792,
49859820,-0.837,0.314,0.398,-5.04,-28.087,5.95,
49859830,-0.877,0.261,0.392,-6.405,-23.852,5.862,
49859840,-0.835,0.294,0.404,-4.217,-19.302,2.065,
49859850,-0.82,0.303,0.406,-1.68,-15.767,0.052,
49859860,-0.809,0.31,0.407,-0.14,-11.182,-1.96,
49859870,-0.802,0.32,0.409,0.962,-7.385,-4.655,
49859880,-0.82,0.332,0.408,1.015,-4.217,-7.455,
49859890,-0.832,0.331,0.411,-0.962,-4.48,-10.517,
49859900,-0.78,0.36,0.408,-1.54,-0.192,-12.67,
49859910,-0.871,0.334,0.426,-4.48,3.255,-10.377,
49859920,-0.848,0.297,0.394,-6.912,2.31,-8.347,
49859930,-0.831,0.29,0.406,-4.515,3.132,-4.427,
49859940,-0.839,0.282,0.376,-3.867,4.76,-0.192,
49859950,-0.886,0.265,0.413,-0.455,4.55,0.525,
49859960,-0.864,0.309,0.388,-0.035,0.525,-0.227,
49859970,-0.824,0.331,0.368,0.857,1.382,3.552,
49859980,-0.827,0.318,0.384,0.192,6.807,4.2,
49859980,-0.906,0.342,0.39,-6.265,10.29,2.292,
49860000,-0.943,0.261,0.358,-11.69,6.807,4.042,
49860000,-0.851,0.293,0.368,-9.94,-0.49,3.412,
49860010,-0.839,0.336,0.359,-13.387,-7.682,4.462,
49860020,-0.881,0.277,0.325,-17.57,-11.55,9.292,
49860030,-0.777,0.257,0.353,-14.577,-9.205,16.222,
49860040,-1.045,0.197,0.408,-10.15,-12.512,21.542,
49860050,-0.827,0.294,0.432,-3.85,-18.655,11.76,
49860060,-0.782,0.302,0.457,-0.42,-18.48,10.762,
49860070,-0.867,0.309,0.461,-2.047,-15.172,11.48,
49860080,-0.845,0.315,0.472,-2.572,-12.022,6.702,
49860090,-0.844,0.275,0.461,-3.727,-8.26,2.677,
49860100,-0.831,0.27,0.453,-0.997,-1.225,-0.98,
49860110,-0.812,0.28,0.463,3.57,8.785,-3.657,
49860120,-0.856,0.281,0.448,6.667,18.655,-5.25,
49860130,-0.925,0.286,0.43,9.887,23.922,-6.16,
49860140,-0.966,0.304,0.426,13.79,23.03,-5.442,
49860150,-0.963,0.325,0.409,14.735,17.517,-4.9,
49860160,-0.931,0.33,0.387,13.317,12.372,-5.11,
49860170,-0.87,0.351,0.372,10.71,10.57,-4.76,
49860180,-0.87,0.339,0.373,8.05,12.495,-2.502,
49860190,-0.857,0.336,0.369,3.815,14.612,-1.785,
49860200,-0.848,0.322,0.361,1.137,17.815,-1.575,
49860210,-0.873,0.28,0.349,0.21,19.442,-1.085,
49860220,-0.887,0.267,0.339,2.8,18.147,-1.82,
49860230,-0.899,0.28,0.334,7,13.265,-2.03,
49860240,-0.897,0.3,0.338,9.975,6.93,-1.277,
49860250,-0.929,0.337,0.363,10.675,-2.45,0.42,
49860260,-0.902,0.34,0.375,9.082,-12.197,4.62,
49860270,-0.903,0.316,0.392,9.555,-20.527,14.437,
49860280,-0.944,0.29,0.406,10.797,-29.015,26.267,
49860290,-0.841,0.29,0.416,15.312,-31.342,33.495,
49860300,-0.827,0.295,0.42,18.97,-25.83,35.595,
49860310,-0.817,0.326,0.429,20.317,-15.592,30.45,
49860320,-0.851,0.356,0.405,19.95,-5.495,24.255,
49860330,-0.828,0.344,0.376,17.832,3.867,17.377,
49860330,-0.849,0.349,0.351,17.85,11.62,12.005,
49860350,-0.893,0.375,0.351,17.692,16.852,10.22,
49860350,-0.894,0.389,0.353,16.957,19.6,10.867,
49860370,-0.907,0.418,0.383,16.345,24.99,13.86,
49860370,-0.99,0.416,0.4,13.58,30.835,14.892,
49860390,-1.007,0.403,0.39,10.377,31.22,11.025,
49860390,-1.01,0.382,0.395,8.522,26.897,8.487,
49860410,-1.051,0.37,0.393,6.51,15.925,4.97,
49860410,-0.9,0.428,0.366,2.082,-0.612,-2.835,
49860420,-0.748,0.406,0.343,-5.775,-7.262,-3.675,
49860430,-0.738,0.318,0.295,-11.76,-4.76,-0.315,
49860440,-0.783,0.319,0.304,-10.972,-1.032,5.04,
49860450,-0.852,0.326,0.316,-10.29,-1.05,9.887,
49860460,-0.875,0.326,0.336,-8.26,-3.132,8.785,
49860470,-0.917,0.335,0.348,-5.355,-9.31,6.37,
49860480,-0.935,0.364,0.384,-1.067,-18.287,4.392,
49860490,-0.955,0.376,0.415,0.402,-28.892,4.025,
49860500,-0.973,0.367,0.442,1.645,-40.722,3.202,
49860510,-0.95,0.359,0.442,4.725,-55.037,4.655,
49860520,-0.806,0.375,0.454,9.712,-62.842,8.925,
49860530,-0.723,0.387,0.468,11.672,-58.747,10.255,
49860540,-0.714,0.386,0.444,8.137,-46.165,7.105,
49860550,-0.728,0.379,0.421,5.617,-32.97,3.587,
49860560,-0.744,0.369,0.401,2.677,-22.015,3.972,
49860570,-0.751,0.37,0.381,0.525,-14.087,4.06,
49860580,-0.777,0.367,0.365,-2.73,-7.455,3.43,
49860590,-0.802,0.368,0.367,-4.847,-3.412,2.467,
49860600,-0.811,0.377,0.373,-7.192,-0.962,2.065,
49860610,-0.804,0.387,0.392,-9.957,-1.015,0.735,
49860620,-0.755,0.419,0.416,-15.05,-1.505,-1.312,
49860630,-0.708,0.44,0.438,-20.125,-1.26,-3.727,
49860640,-0.661,0.438,0.439,-27.405,2.467,-7.402,
49860650,-0.656,0.421,0.432,-35.367,7.822,-12.775,
49860660,-0.729,0.397,0.427,-41.912,9.747,-18.48,
49860670,-0.784,0.402,0.43,-45.762,4.62,-25.077,
49860670,-0.764,0.433,0.445,-48.667,-1.365,-29.68,
49860690,-0.751,0.439,0.466,-53.777,-3.85,-31.885,
49860690,-0.779,0.413,0.463,-62.405,-1.47,-35.297,
49860710,-0.754,0.388,0.449,-70.105,8.785,-42.175,
49860710,-0.99,0.412,0.609,-82.04,17.92,-53.532,
49860730,-1.049,0.284,0.483,-96.53,-1.102,-67.795,
49860730,-0.746,0.221,0.492,-80.972,-1.715,-70.455,
49860750,-0.785,0.21,0.532,-69.335,4.427,-60.777,
49860750,-0.897,0.163,0.527,-65.87,6.545,-58.187,
49860760,-0.909,0.164,0.542,-49.805,-3.272,-61.215,
49860770,-0.907,0.106,0.595,-32.217,-14.105,-59.272,
49860780,-0.93,0.097,0.63,-16.537,-25.795,-61.355,
49860790,-0.924,0.131,0.655,-2.222,-40.967,-66.447,
49860800,-0.865,0.141,0.659,8.995,-51.31,-68.425,
49860810,-0.831,0.111,0.637,19.127,-53.655,-70.175,
49860820,-0.8,0.091,0.617,28.612,-48.772,-76.877,
49860830,-0.78,0.079,0.596,36.715,-39.217,-85.872,
49860840,-0.78,0.056,0.567,44.957,-27.79,-94.115,
49860850,-0.789,0.048,0.557,52.762,-19.442,-99.225,
49860860,-0.805,0.062,0.542,57.767,-14.525,-100.957,
49860870,-0.837,0.067,0.528,58.94,-13.405,-100.1,
49860880,-0.875,0.053,0.506,56.98,-14.752,-98.647,
49860890,-0.903,0.051,0.503,54.39,-18.637,-99.522,
49860900,-0.948,0.042,0.481,45.78,-25.2,-101.622,
49860910,-0.989,0.011,0.456,35.63,-35.98,-106.295,
49860920,-0.986,-0.003,0.419,26.6,-48.195,-112.945,
49860930,-0.968,-0.036,0.416,22.837,-61.827,-117.67,
49860940,-0.933,-0.036,0.41,17.867,-73.832,-119.682,
49860950,-0.897,-0.027,0.43,12.635,-83.877,-118.212,
49860960,-0.872,-0.028,0.422,4.795,-91.227,-113.61,
49860970,-0.859,-0.053,0.451,2.047,-97.055,-106.662,
49860980,-0.864,-0.057,0.482,0.525,-101.955,-97.562,
49860990,-0.888,-0.065,0.509,-0.875,-109.182,-87.85,
49861000,-0.907,-0.067,0.539,-0.787,-117.25,-78.82,
49861010,-0.916,-0.07,0.547,0.332,-127.277,-74.602,
49861020,-0.872,-0.068,0.531,3.885,-134.592,-73.885,
49861030,-0.792,-0.076,0.537,9.257,-135.345,-73.57,
49861040,-0.718,-0.059,0.539,10.185,-128.555,-74.095,
49861050,-0.686,-0.035,0.553,8.382,-118.212,-73.535,
49861060,-0.665,-0.029,0.543,4.147,-104.58,-71.977,
49861070,-0.664,-0.031,0.542,3.377,-90.685,-67.182,
49861080,-0.695,-0.041,0.545,3.937,-78.102,-59.097,
49861080,-0.752,-0.018,0.559,5.652,-70.805,-49.157,
49861100,-0.817,0.005,0.579,3.202,-70.927,-38.605,
49861100,-0.874,0.006,0.583,-4.182,-78.505,-27.142,
49861120,-0.901,-0.007,0.55,-12.162,-90.317,-15.767,
49861120,-0.913,-0.035,0.562,-13.702,-103.687,-0.42,
49861140,-0.893,-0.016,0.574,-20.09,-117.057,16.905,
49861140,-0.849,0.006,0.577,-30.782,-128.537,30.31,
49861160,-0.782,0.014,0.59,-41.51,-134.715,39.917,
49861160,-0.724,0.029,0.621,-54.6,-137.077,49.07,
