#Format version: 1.0
time[ms],accX[g],accY[g],accZ[g],Value 1,Value 2,Value 3,
39779210,0.338,-1.765,0.4,36.89,160.44,33.477,
39779220,-1.062,-1.879,-0.738,354.147,-41.597,274.68,
39779230,1.992,1.963,1.934,463.855,-203.07,228.165,
39779240,-1.606,1.447,1.807,335.772,-138.442,270.795,
39779250,-1.876,-1.137,1.43,284.165,-210,111.265,
39779260,1.015,1.287,1.445,221.13,-244.247,-49.28,
39779270,1.214,0.709,1.065,66.447,-127.33,-75.162,
39779280,1.141,0.181,1.081,-14.42,-6.055,-25.672,
39779290,-0.317,-0.376,0.968,-52.43,49.56,-15.172,
39779300,0.002,-0.146,1.024,-55.982,51.887,-22.82,
39779310,-0.369,-0.51,0.924,-62.877,50.925,-12.25,
39779320,-0.653,-0.662,0.816,-40.862,33.057,-13.247,
39779330,-0.273,-0.454,0.885,-5.197,5.372,-19.74,
39779330,-0.087,-0.356,0.925,13.457,-9.397,-13.632,
39779350,-0.207,-0.217,0.967,22.522,-13.632,-4.34,
39779350,-0.096,-0.09,1.01,19.425,-14.542,1.837,
39779370,-0.043,-0.059,1.014,3.185,-8.12,-3.01,
39779370,-0.002,-0.098,1.008,-12.285,0.035,-1.645,
39779390,-0.046,-0.164,1.007,-27.807,8.12,5.18,
39779390,-0.092,-0.149,1.02,-40.04,13.597,9.222,
39779400,-0.095,-0.067,1.1,-55.247,17.517,11.252,
39779410,-0.319,-0.092,1.069,-74.83,21.787,3.097,
39779420,-0.274,-0.312,1.141,-96.565,15.522,-8.365,
39779430,-0.139,-0.1,1.179,-124.967,6.457,-12.32,
39779440,-0.086,-0.156,1.171,-163.03,6.037,-10.552,
39779450,-0.169,-0.234,1.15,-200.112,11.97,-9.73,
39779460,-0.247,-0.189,1.102,-230.597,18.095,-12.652,
39779470,-0.289,-0.156,1.061,-263.427,24.605,-19.162,
39779480,-0.36,-0.42,0.943,-283.622,25.935,-28.017,
39779490,-0.464,-0.66,0.907,-262.815,16.31,-41.947,
39779500,-0.276,-0.751,0.91,-261.24,11.917,-50.277,
39779510,-0.221,-0.991,0.994,-263.987,27.772,-58.275,
39779520,-0.416,-1.077,1.003,-243.18,52.202,-61.74,
39779530,-0.596,-1.162,0.646,-202.195,63.875,-67.025,
39779540,-0.558,-1.59,0.476,-153.247,79.94,-54.687,
39779550,-0.645,-1.451,-0.257,-119.945,81.882,-33.967,
39779560,-1.898,-1.369,0.089,-104.247,41.142,0.227,
39779570,-1.674,-1.158,0.576,-83.457,0.28,26.617,
39779580,-1.304,-0.896,0.653,-3.237,-70.175,114.257,
39779590,-0.809,-0.551,0.426,92.312,-128.975,202.44,
39779600,0.149,-0.087,-0.309,144.305,-134.085,249.935,
39779610,1.833,0.643,-1.009,192.36,-25.637,276.675,
39779620,1.994,1.138,-1.344,177.03,119.612,238.122,
39779630,1.469,1.125,-1.111,87.762,144.9,127.4,
39779640,1.313,0.51,-0.246,-13.265,84.752,63.595,
39779650,1.52,-0.461,0.153,-74.935,16.782,59.167,
39779660,1.31,-0.911,-0.506,-38.517,-45.955,52.99,
39779670,0.123,-1.812,0.564,38.5,-90.422,39.217,
39779670,-1.998,-1.998,-0.163,334.162,-231.787,183.592,
39779690,-1.747,0.285,0.477,521.027,-306.67,244.335,
39779690,1.728,1.402,1.996,416.692,-318.395,283.5,
39779710,-1.967,-0.991,1.31,398.002,-243.302,180.95,
39779710,-1.031,0.354,1.546,379.837,-305.865,44.012,
39779730,1.973,1.819,1.383,155.26,-244.405,-15.225,
39779730,1.184,0.76,1.111,9.012,-47.092,-33.39,
39779750,0.667,-0.214,1.174,-88.13,63.875,3.01,
39779750,-0.661,-0.425,0.977,-118.615,98.787,-4.252,
39779760,-0.669,-0.604,0.871,-95.305,75.67,-32.917,
39779770,-0.804,-0.948,0.651,-44.555,46.69,-59.342,
39779780,-0.274,-0.785,0.726,7.875,9.52,-59.85,
39779790,0.037,-0.548,0.904,54.215,-19.11,-28.017,
39779800,-0.263,-0.183,0.996,61.582,-27.212,6.755,
39779810,-0.216,0.052,1.054,46.48,-27.142,8.89,
39779820,0.003,0.095,1.049,23.082,-19.075,-5.145,
39779830,0.096,-0.095,1.014,1.19,-6.247,-11.112,
39779840,0.067,-0.154,0.994,-11.55,6.212,-5.862,
39779850,0.02,-0.206,0.986,-21.735,16.817,1.557,
39779860,-0.127,-0.244,0.968,-28.577,23.432,7.227,
39779870,-0.229,-0.269,0.949,-31.237,25.165,7.822,
39779880,-0.241,-0.266,0.942,-28.087,22.067,6.142,
39779890,-0.212,-0.278,0.946,-27.772,18.515,4.515,
39779900,-0.186,-0.242,0.959,-25.147,15.627,3.517,
39779910,-0.169,-0.214,0.987,-29.68,15.96,3.657,
39779920,-0.147,-0.201,1.021,-38.167,18.375,1.47,
39779930,-0.133,-0.16,1.082,-55.02,24.255,-1.417,
39779940,-0.18,-0.144,1.16,-81.427,31.185,-6.755,
39779950,-0.259,-0.132,1.226,-117.232,35.507,-15.435,
39779960,-0.329,-0.186,1.181,-158.427,30.642,-26.862,
39779970,-0.478,-0.296,1.122,-201.11,27.965,-45.745,
39779980,-0.548,-0.287,1.116,-229.915,24.815,-69.282,
39779990,-0.729,-0.504,1.114,-250.075,25.165,-95.97,
39780000,-0.833,-0.827,1.349,-242.865,2.835,-133.437,
39780010,-0.277,-0.878,0.572,-209.055,-3.22,-161.595,
39780020,-0.234,-1.808,-0.053,-124.337,74.287,-127.382,
39780030,-1.45,-1.998,-0.032,-118.002,167.965,-73.517,
39780040,-1.897,-1.983,-0.904,-28.665,87.885,-106.697,
39780050,-1.761,-1.11,-1.355,15.417,31.745,-151.462,
39780060,-1.998,-1.075,-0.77,-93.152,34.982,-58.852,
39780070,-1.747,-1.256,-0.354,-160.93,64.365,71.19,
39780070,0.016,-0.535,-0.128,-101.85,99.89,183.067,
39780080,1.057,-0.203,-0.085,-66.43,145.442,222.337,
39780090,1.335,-0.182,-0.01,-90.527,170.607,167.247,
39780100,1.502,0.224,-0.01,-91.525,167.387,90.037,
39780110,1.998,0.741,0.174,-85.645,232.942,26.197,
39780120,1.983,1.094,0.913,-61.092,296.17,-43.732,
39780130,1.056,0.285,0.831,-9.117,222.197,-115.832,
39780140,-1.137,0.46,1.979,105.192,15.96,-93.817,
39780150,-1.627,1.252,1.549,359.957,-330.54,49.035,
39780160,0.117,-1.705,0.384,473.567,-151.76,311.395,
39780170,-0.488,-0.457,1.484,298.445,-371.595,274.82,
39780180,0.116,1.044,1.371,341.32,-296.957,204.557,
39780190,-1.468,-0.219,1.067,332.867,-270.987,66.675,
39780200,-0.598,0.357,1.414,309.872,-261.415,-24.867,
39780210,0.994,0.133,1.493,224.682,-238.665,-65.187,
39780220,1.741,0.704,1.277,123.567,-152.495,-39.917,
39780230,0.55,0.003,1.074,23.59,-50.47,4.375,
39780240,-0.215,-0.432,0.95,-7.997,-11.882,25.305,
39780250,-0.391,-0.493,0.928,4.76,-16.572,19.6,
39780260,-0.287,-0.322,0.956,23.117,-29.522,3.937,
39780270,-0.072,-0.165,0.954,27.492,-34.772,-1.575,
39780280,0.157,0.047,0.988,19.197,-26.74,3.29,
39780290,-0.008,-0.179,0.968,1.312,-8.417,8.435,
39780300,-0.062,-0.235,0.964,-3.237,-0.07,9.362,
39780310,-0.042,-0.192,0.969,-2.415,3.937,5.25,
39780320,0.073,-0.174,0.978,-3.202,9.24,0.787,
39780330,0.082,-0.185,0.981,-6.685,20.265,1.47,
39780340,-0.05,-0.219,0.972,-10.482,30.8,3.937,
39780350,-0.14,-0.214,0.963,-10.797,36.015,3.552,
39780360,-0.178,-0.19,0.96,-9.66,35.735,1.855,
39780370,-0.229,-0.178,0.956,-9.817,34.597,0.367,
39780380,-0.281,-0.212,0.948,-10.815,30.502,-1.26,
39780390,-0.261,-0.201,0.943,-11.165,25.83,-1.995,
39780400,-0.251,-0.199,0.945,-11.025,20.93,-1.645,
39780410,-0.229,-0.197,0.949,-14.595,18.007,-1.505,
39780420,-0.208,-0.171,0.954,-18.06,16.1,-0.577,
39780420,-0.171,-0.163,0.974,-26.197,16.747,0.087,
39780440,-0.112,-0.133,1.007,-36.802,20.107,-0.84,
39780440,-0.084,-0.139,1.057,-53.532,29.54,-1.942,
39780460,-0.033,-0.083,1.138,-75.057,45.062,-3.64,
39780460,-0.095,-0.292,1.128,-100.87,66.727,-6.912,
39780480,-0.018,-0.195,1.245,-132.265,89.46,-12.442,
39780480,-0.096,-0.095,1.31,-171.832,114.957,-23.695,
39780500,-0.016,-0.297,1.127,-215.005,132.072,-37.625,
39780500,-0.528,-0.58,1.44,-229.302,146.37,-59.062,
39780510,-0.662,-0.978,1.343,-202.107,134.645,-59.167,
39780520,-0.531,-1.356,1.607,-137.55,183.872,-59.71,
39780530,-0.056,-1.756,0.955,-26.425,205.87,-95.585,
39780540,-0.112,-1.998,0.063,46.427,143.605,-180.635,
39780550,0.482,-1.638,-0.505,57.732,40.967,-254.852,
39780560,-0.493,-1.095,-0.14,38.045,69.335,-268.59,
39780570,-1.37,-1.209,-0.01,4.41,52.01,-233.135,
39780580,-0.924,-0.604,0.136,-22.19,-10.587,-167.685,
39780590,-0.607,-0.307,0.132,-34.72,-51.397,-102.585,
39780600,-0.182,-0.041,-0.163,-19.145,-65.012,-39.602,
39780610,0.327,0.423,-0.381,-24.972,-61.495,-10.342,
39780620,0.512,0.65,-0.265,-56.157,-57.4,-8.995,
39780630,0.476,0.878,-0.061,-79.555,-58.642,-4.042,
39780640,0.464,0.962,0.136,-88.13,-63.892,20.405,
39780650,0.819,0.935,-0.008,-67.427,-67.987,70.052,
39780660,1.025,1.14,-0.126,-43.505,-80.412,114.135,
39780670,0.222,0.151,0.897,-26.127,-100.257,133.455,
39780680,-1.374,-1.998,-0.3,200.83,5.442,223.405,
39780690,0.413,-0.348,1.159,461.492,-215.897,353.237,
39780700,0.294,1.6,1.733,336.735,-190.785,237.457,
39780710,-1.866,-0.061,1.15,324.292,-155.61,98.577,
39780720,-0.893,0.062,1.558,282.24,-193.917,-27.037,
39780730,1.869,1.109,1.421,193.637,-180.547,-73.097,
39780740,1.209,0.485,1.125,42.472,-72.117,-43.295,
39780750,0.415,-0.269,1.001,-25.987,8.365,0.157,
39780760,-0.335,-0.555,0.914,-36.75,29.855,16.117,
39780760,-0.432,-0.373,0.921,-14.245,17.377,3.955,
39780780,-0.322,-0.237,0.956,-1.26,3.57,-11.13,
39780780,-0.021,-0.18,0.985,-1.662,-1.207,-19.88,
39780800,-0.071,-0.16,0.981,-11.182,3.745,-14.77,
39780800,-0.2,-0.249,0.954,-17.062,7.752,-11.97,
39780820,-0.167,-0.206,0.979,-14.892,5.635,-16.712,
39780820,-0.125,-0.124,1.003,-18.935,6.212,-19.932,
39780830,-0.14,-0.166,0.997,-29.347,8.785,-21.577,
39780840,-0.113,-0.264,0.972,-37.152,12.285,-26.215,
39780850,-0.092,-0.32,0.951,-39.707,15.575,-28.175,
39780860,-0.048,-0.264,0.969,-41.965,19.635,-24.167,
39780870,-0.025,-0.255,0.959,-48.527,24.832,-18.06,
39780880,-0.171,-0.234,1.03,-59.412,32.375,-13.912,
39780890,-0.17,-0.245,1.029,-70.472,31.657,-12.32,
39780900,-0.161,-0.228,1.067,-86.467,30.975,-11.777,
39780910,-0.148,-0.212,1.12,-109.532,29.942,-12.075,
39780920,-0.143,-0.211,1.147,-138.145,29.26,-12.232,
39780930,-0.109,-0.244,1.123,-174.702,30.31,-12.425,
39780940,-0.153,-0.208,1.08,-209.982,37.275,-13.807,
39780950,-0.154,-0.156,1.005,-245.192,46.742,-20.125,
39780960,-0.114,-0.409,0.985,-260.015,53.025,-26.6,
39780970,-0.012,-0.277,0.947,-249.707,51.992,-21.332,
39780980,0.015,-0.548,1.109,-278.652,58.467,-13.51,
39780990,0.329,-0.835,1.225,-291.077,86.485,11.97,
39781000,0.085,-1.059,1.375,-278.425,128.957,33.74,
39781010,-0.008,-1.095,1.109,-247.765,160.107,48.965,
39781020,-0.061,-1.068,0.459,-201.985,157.5,83.527,
39781030,-0.025,-0.918,0.597,-185.185,136.08,60.077,
39781040,-0.482,-0.742,0.484,-130.217,79.065,37.835,
39781050,0.196,-1.184,0.691,-100.52,9.1,35.017,
39781060,0.93,-1.317,0.903,-40.495,-70.315,22.277,
39781070,0.523,-1.038,1.335,9.257,-115.447,-35.997,
39781080,-0.23,-0.358,1.147,70.77,-140.56,-70.717,
39781090,-0.486,0.36,0.891,125.405,-168.262,-63.962,
39781100,-0.334,0.622,0.901,147.91,-182.297,-48.912,
39781110,-0.129,0.613,0.615,180.722,-167.072,-27.317,
39781120,0.049,0.976,-0.483,248.57,-134.557,-10.395,
39781130,0.38,1.475,-1.038,276.097,-77.14,-18.27,
39781140,0.451,1.061,-0.855,199.097,-4.672,-31.132,
39781150,0.38,-0.052,-0.33,141.155,61.6,-41.842,
39781160,0.124,-0.75,-0.592,166.337,93.642,-50.155,
39781170,-0.075,-0.309,-1.385,203.437,74.55,-56.787,
39781170,-0.454,-1.547,0.478,152.355,96.32,-35.332,
39781190,-1.679,-1.998,-0.607,346.29,19.442,165.725,
39781190,1.192,1.679,1.536,485.012,-198.065,299.827,
39781210,-1.211,1.909,1.998,360.465,-143.202,224.717,
39781210,-1.811,-1.472,1.299,247.66,-180.355,94.762,
39781230,1.741,1.87,1.293,167.667,-197.522,-15.505,
39781230,0.795,0.31,1.082,10.272,-70.577,-70.052,
39781250,0.981,-0.7,0.998,-30.975,12.075,-36.907,
39781250,0.027,-0.342,0.98,-38.22,53.812,2.835,
39781260,-0.531,-0.333,0.935,-40.6,57.697,21.735,
39781270,-0.733,-0.423,0.895,-32.06,40.722,7.245,
39781280,-0.431,-0.233,0.953,-16.012,17.762,-18.76,
39781290,0.013,-0.149,1.018,-16.03,8.242,-28.962,
39781300,0.01,-0.209,0.993,-31.22,13.807,-16.642,
39781310,-0.203,-0.34,0.899,-31.465,15.19,-1.872,
39781320,-0.268,-0.24,0.929,-16.537,6.93,8.487,
39781330,-0.33,-0.274,0.921,-9.992,-1.452,2.17,
39781340,-0.122,-0.299,0.935,-0.717,-10.027,-2.712,
39781350,-0.137,-0.233,0.956,8.697,-15.242,1.05,
39781360,-0.285,-0.215,0.953,5.705,-15.942,7.07,
39781370,-0.111,-0.244,0.955,10.762,-18.9,-4.392,
39781380,-0.01,-0.205,0.977,12.075,-19.967,-2.502,
39781390,-0.082,-0.187,0.975,8.312,-14.927,0.035,
39781400,-0.151,-0.224,0.966,5.862,-12.337,-1.47,
39781410,-0.061,-0.211,0.971,6.177,-10.325,-6.755,
39781420,-0.078,-0.221,0.961,4.41,-6.912,-7.735,
39781430,-0.098,-0.206,0.969,3.57,-3.815,-6.212,
39781440,-0.127,-0.184,0.974,0.507,-1.802,-6.352,
39781450,-0.085,-0.143,0.997,-4.217,0.665,-7.56,
39781460,-0.15,-0.099,1.019,-12.162,4.2,-11.217,
39781470,-0.198,-0.021,1.077,-25.637,7.367,-18.042,
39781480,-0.309,-0.042,1.15,-47.827,6.09,-29.312,
39781490,-0.401,-0.08,1.198,-82.915,-1.785,-41.65,
39781500,-0.418,-0.391,1.133,-127.452,-17.167,-52.062,
39781510,-0.34,-0.386,1.049,-168.367,-11.777,-63.42,
39781510,-0.545,-0.35,1.179,-207.515,-2.345,-87.272,
39781530,-0.435,-0.441,1.043,-228.41,-6.667,-108.062,
39781530,-0.546,-0.824,1.001,-223.44,1.172,-121.345,
39781550,-0.732,-1.093,0.822,-169.172,-10.167,-145.092,
39781550,-0.566,-1.837,1.23,-114.992,26.407,-164.727,
39781570,0.594,-1.998,1.044,-79.957,122.062,-150.92,
39781570,-1.978,-1.722,-1.668,106.05,173.302,1.767,
39781580,-1.18,-0.2,-0.961,125.317,38.29,-9.765,
39781590,0.079,-1.602,-0.185,-79.782,46.97,126.017,
39781600,-0.235,-1.971,-0.443,-105.315,11.515,230.037,
39781610,0.319,-0.436,-0.742,-34.807,-27.125,237.352,
39781620,0.588,-0.129,-0.35,-128.572,-14.35,287.787,
39781630,0.76,-0.787,-0.31,-210.56,-2.012,305.795,
39781640,1.191,0.325,-0.001,-193.357,7.35,284.252,
39781650,1.403,1.348,0.137,-209.825,28.227,263.305,
39781660,1.839,1.695,-0.004,-211.907,23.852,218.575,
39781670,1.865,1.446,0.528,-208.407,2.257,140.455,
39781680,0.727,-0.533,1.612,-145.6,-58.8,2.047,
39781690,0.074,-1.125,-0.125,341.372,-167.72,26.81,
39781700,-1.819,-0.319,0.858,461.422,-188.79,-8.155,
39781710,1.015,-0.739,1.62,346.885,-134.172,82.67,
39781720,-0.87,0.814,1.445,425.267,-124.127,2.975,
