#Format version: 1.0
time[ms],accX[g],accY[g],accZ[g],Value 1,Value 2,Value 3,
40187190,-0.004,-0.676,0.628,-21.227,14.42,7.455,
40187200,-0.036,-0.702,0.644,-18.165,16.082,5.285,
40187210,-0.064,-0.731,0.653,-13.527,14.14,2.24,
40187220,-0.086,-0.732,0.658,-10.027,11.515,2.502,
40187230,-0.106,-0.757,0.654,-7.385,7.507,4.55,
40187240,-0.133,-0.778,0.639,-6.387,3.64,8.977,
40187250,-0.154,-0.795,0.626,-4.62,-1.12,15.54,
40187260,-0.158,-0.8,0.613,-6.072,-5.845,22.05,
40187260,-0.158,-0.823,0.591,-9.537,-12.25,27.877,
40187280,-0.128,-0.845,0.571,-11.97,-16.555,33.092,
40187280,-0.079,-0.846,0.571,-13.842,-19.582,35.875,
40187300,-0.067,-0.852,0.59,-17.08,-19.67,35.612,
40187300,-0.073,-0.872,0.604,-19.407,-20.335,32.445,
40187320,-0.07,-0.879,0.602,-18.305,-19.267,29.697,
40187320,-0.06,-0.846,0.592,-15.102,-19.145,26.267,
40187330,-0.056,-0.821,0.577,-13.107,-17.185,21.805,
40187340,-0.056,-0.804,0.561,-11.55,-15.872,18.165,
40187350,-0.047,-0.785,0.54,-10.325,-12.792,15.732,
40187360,-0.049,-0.76,0.525,-9.45,-12.092,12.127,
40187370,-0.031,-0.742,0.518,-9.73,-10.062,9.73,
40187380,-0.01,-0.731,0.536,-11.025,-9.397,6.807,
40187390,-0.029,-0.74,0.552,-12.792,-8.085,3.902,
40187400,-0.051,-0.749,0.562,-13.527,-10.307,1.872,
40187410,-0.041,-0.746,0.582,-15.54,-12.372,2.327,
40187420,-0.006,-0.766,0.613,-18.69,-15.592,4.252,
40187430,0.02,-0.817,0.624,-22.365,-16.345,7.017,
40187440,0.062,-0.842,0.648,-23.87,-18.672,7.805,
40187450,0.102,-0.847,0.704,-25.952,-18.252,7.157,
40187460,0.078,-0.911,0.755,-31.237,-20.72,4.462,
40187470,0.057,-1.011,0.787,-36.032,-26.11,-0.91,
40187480,0.041,-1.078,0.802,-36.47,-36.085,-6.002,
40187490,0.047,-1.117,0.797,-35.262,-43.802,-9.065,
40187500,0.063,-1.169,0.803,-37.257,-48.177,-9.677,
40187510,0.024,-1.277,0.803,-41.842,-47.792,-8.61,
40187520,-0.036,-1.35,0.813,-46.76,-48.72,-7.577,
40187530,-0.014,-1.402,0.841,-54.11,-47.932,-5.425,
40187540,0.013,-1.496,0.899,-65.765,-43.855,-2.17,
40187550,-0.021,-1.652,0.978,-79.362,-38.342,-1.995,
40187560,-0.089,-1.791,1.084,-88.427,-34.667,-5.547,
40187570,-0.11,-1.888,1.161,-93.712,-32.147,-10.29,
40187580,-0.108,-1.946,1.157,-97.072,-29.207,-14.857,
40187580,-0.086,-1.898,1.158,-95.637,-25.655,-18.672,
40187600,-0.054,-1.782,1.059,-93.695,-22.4,-22.662,
40187600,-0.039,-1.586,0.99,-90.912,-20.492,-27.772,
40187620,-0.047,-1.439,0.936,-95.9,-20.72,-32.69,
40187620,-0.001,-1.357,0.864,-103.005,-22.942,-31.43,
40187640,0.082,-1.215,0.787,-101.797,-22.487,-23.047,
40187640,0.169,-1.058,0.684,-92.837,-21.595,-14.875,
40187660,0.218,-0.913,0.532,-80.535,-21.332,-9.345,
40187660,0.288,-0.753,0.364,-64.977,-24.062,-3.447,
40187670,0.357,-0.596,0.215,-51.485,-26.46,2.87,
40187680,0.399,-0.488,0.075,-40.127,-30.082,7.262,
40187690,0.418,-0.421,-0.041,-29.592,-30.24,12.25,
40187700,0.379,-0.366,-0.153,-18.095,-32.322,13.667,
40187710,0.303,-0.284,-0.262,-4.83,-36.277,10.535,
40187720,0.282,-0.178,-0.382,7.175,-42.927,5.95,
40187730,0.283,-0.071,-0.486,13.195,-45.535,2.625,
40187740,0.235,0.02,-0.515,14.822,-48.982,-3.902,
40187750,0.134,0.046,-0.502,12.985,-54.582,-13.895,
40187760,0.043,0.05,-0.475,11.515,-65.887,-22.732,
40187770,0.038,0.082,-0.437,11.392,-73.955,-26.04,
40187780,0.05,0.099,-0.401,11.55,-76.86,-23.677,
40187790,0.014,0.074,-0.341,11.97,-73.587,-18.672,
40187800,-0.01,0.024,-0.315,15.575,-69.615,-11.795,
40187810,0.026,0.027,-0.291,23.082,-61.845,-2.17,
40187820,0.08,0.039,-0.254,29.102,-52.605,4.917,
40187830,0.064,0.02,-0.226,31.692,-43.4,7.087,
40187840,0.069,0.028,-0.199,35.735,-40.95,2.222,
40187850,0.092,0.065,-0.152,39.987,-40.407,-6.212,
40187860,0.078,0.08,-0.094,41.527,-41.335,-15.872,
40187870,0.036,0.077,-0.024,42.7,-41.527,-24.535,
40187880,0.031,0.072,0.091,45.832,-42.332,-32.147,
40187890,0.024,0.026,0.231,49.49,-37.765,-34.58,
40187900,-0.062,-0.075,0.34,56.297,-31.412,-31.692,
40187910,-0.136,-0.116,0.358,67.97,-27.457,-23.432,
40187920,-0.118,-0.069,0.366,77.56,-24.552,-7.49,
40187930,-0.08,-0.104,0.406,74.375,-23.38,11.55,
40187940,-0.025,-0.274,0.477,62.58,-22.82,34.825,
40187950,0.136,-0.521,0.485,49.612,-21.402,62.457,
40187960,0.348,-0.747,0.476,39.147,-15.767,82.547,
40187970,0.385,-0.876,0.512,34.597,-12.915,82.845,
40187980,0.488,-1.016,0.598,31.972,-11.06,64.225,
40187990,0.618,-0.803,0.877,25.585,-5.442,25.585,
40188000,0.054,-1.204,0.892,-15.452,-1.837,11.392,
40188010,0.319,-1.579,0.88,-9.205,-4.427,-43.925,
40188010,0.02,-1.642,0.902,22.365,-5.302,-69.545,
40188030,-0.091,-1.656,0.89,31.255,9.117,-24.43,
40188030,0.169,-1.81,0.964,22.085,21.122,13.387,
40188050,0.166,-1.978,1.087,3.045,24.342,41.72,
40188050,0.178,-1.998,1.23,-7.227,19.845,54.88,
40188070,0.266,-1.998,1.424,-6.895,5.145,51.082,
40188070,0.195,-1.998,1.564,-12.355,-15.085,40.635,
40188080,0.096,-1.998,1.563,-15.487,-37.922,30.642,
40188090,0.088,-1.998,1.393,-12.162,-55.02,24.535,
40188100,0.219,-1.997,1.291,-1.085,-57.032,20.335,
40188110,0.14,-1.979,1.151,-2.8,-47.302,19.897,
40188120,0.082,-1.985,1.002,-5.267,-41.597,19.687,
40188130,0.204,-1.897,0.909,-7.945,-35.14,22.417,
40188140,0.262,-1.876,0.807,-17.202,-27.3,23.677,
40188150,0.287,-1.88,0.702,-25.935,-19.372,17.815,
40188160,0.317,-1.875,0.598,-27.772,-13.02,12.617,
40188170,0.337,-1.84,0.451,-27.3,-7.577,7.857,
40188180,0.378,-1.79,0.31,-27.632,-4.007,6.51,
40188190,0.433,-1.723,0.221,-32.55,2.817,7.542,
40188200,0.434,-1.675,0.179,-40.512,6.685,6.615,
40188210,0.392,-1.606,0.14,-47.95,8.015,4.095,
40188220,0.302,-1.474,0.047,-51.345,1.837,-0.91,
40188230,0.208,-1.242,-0.031,-53.427,-6.405,-4.235,
40188240,0.081,-0.997,-0.091,-60.007,-16.975,-1.96,
40188250,0.046,-0.791,-0.114,-69.002,-28.28,2.905,
40188260,0.103,-0.613,-0.106,-76.055,-34.702,9.52,
40188270,0.133,-0.431,-0.081,-79.992,-31.797,15.137,
40188280,0.164,-0.24,-0.02,-82.092,-26.285,14.315,
40188290,0.16,-0.13,0.05,-87.5,-22.417,4.515,
40188300,0.166,-0.091,0.055,-93.082,-23.187,-16.747,
40188310,0.177,0.009,0.045,-91.262,-23.817,-45.517,
40188320,0.184,0.176,0.019,-85.085,-18.567,-72.625,
40188330,0.177,0.348,-0.023,-78.102,-6.895,-93.047,
40188330,0.228,0.493,-0.068,-72.975,9.187,-108.272,
40188350,0.28,0.583,-0.068,-69.142,25.9,-121.572,
40188350,0.237,0.601,-0.033,-65.362,36.837,-138.215,
40188370,0.211,0.599,0,-59.57,39.585,-154.647,
40188370,0.209,0.625,0.005,-51.992,38.832,-167.405,
40188390,0.208,0.659,0.029,-42.927,39.112,-177.467,
40188390,0.136,0.636,0.125,-35.63,45.045,-181.387,
40188410,-0.081,0.541,0.259,-22.54,47.967,-177.345,
40188410,-0.264,0.542,0.241,3.342,43.522,-164.587,
40188420,-0.35,0.727,0.218,31.517,36.627,-138.635,
40188430,-0.415,0.796,0.288,38.92,35.315,-100.992,
40188440,-0.442,0.661,0.463,31.605,41.177,-51.17,
40188450,-0.373,0.469,0.612,30.835,52.29,5.635,
40188460,-0.148,0.289,0.722,44.292,67.585,59.027,
40188470,-0.005,-0.064,0.767,56.875,82.127,88.41,
40188480,0.013,-0.497,0.774,75.162,89.32,85.487,
40188490,-0.047,-0.759,0.847,107.905,90.107,63.595,
40188500,-0.078,-1.062,0.851,132.842,91.822,45.885,
40188510,-0.072,-1.472,0.712,135.782,98.525,44.887,
40188520,0.043,-1.893,0.517,130.497,105.332,57.417,
40188530,0.278,-1.998,0.417,108.85,122.202,83.58,
40188540,0.188,-1.998,0.369,80.307,133.175,105.91,
40188550,-0.052,-1.998,0.278,67.235,130.532,116.165,
40188560,-0.207,-1.998,0.198,47.547,114.8,121.222,
40188570,-0.343,-1.998,0.167,14.577,95.637,121.1,
40188580,-0.503,-1.71,0.163,-11.427,78.277,121.572,
40188590,-0.911,-1.324,0.373,-38.01,55.142,120.68,
40188600,-0.875,-1.194,0.517,-75.32,-7.385,96.25,
40188610,-0.514,-1.172,0.788,-89.95,-80.342,2.922,
40188620,-0.209,-0.941,0.995,-46.462,-89.25,-19.635,
40188630,-0.09,-0.569,0.914,25.025,-45.412,-22.645,
40188640,-0.345,-0.046,1.05,78.837,13.125,-27.982,
40188650,-0.451,-0.139,0.86,99.067,79.362,-15.977,
40188660,-0.624,0.252,0.733,105.805,127.417,22.89,
40188670,-0.412,0.17,0.856,63.962,165.952,48.527,
40188680,-0.445,-0.222,0.955,39.182,208.652,123.06,
40188690,-0.917,-0.718,1.009,39.567,220.78,196.262,
40188700,-1.036,-0.869,0.939,55.072,186.375,244.16,
40188710,-0.786,-0.71,0.768,87.5,135.59,283.08,
40188720,-0.706,-0.617,0.679,87.045,93.66,317.765,
40188730,-0.509,-1.437,0.462,47.25,74.287,312.707,
40188740,-0.565,-1.467,0.589,70.997,69.527,268.817,
40188750,-0.742,-1.103,0.89,90.247,38.272,206.622,
40188760,-0.301,-1.169,0.734,58.642,-10.15,163.135,
40188760,0.564,-1.212,0.495,28.367,-22.61,117.197,
40188780,0.718,-1.43,0.294,33.687,17.552,70.507,
40188780,0.39,-1.181,0.107,118.3,69.562,73.675,
40188800,1.032,-1.195,-0.175,132.65,97.562,42.665,
40188800,0.463,-1.759,0.094,64.645,76.107,-36.137,
40188820,1.757,-1.998,-0.246,66.535,-163.205,-266.175,
40188820,-0.541,-1.998,0.568,238.385,-299.39,-278.722,
40188830,0.816,-1.332,1.143,319.305,-171.78,16.415,
40188840,-0.058,1.959,1.416,497.525,-88.69,97.667,
