#Format version: 1.0
time[ms],accX[g],accY[g],accZ[g],Value 1,Value 2,Value 3,
47741730,-0.563,0.377,0.717,-31.552,13.562,11.672,
47741740,-0.422,0.411,0.766,-28.525,27.842,7.227,
47741750,-0.531,0.427,0.731,-32.795,55.492,9.642,
47741760,-0.498,0.417,0.709,-40.512,69.335,13.422,
47741770,-0.557,0.328,0.688,-47.162,77,17.797,
47741780,-0.605,0.413,0.721,-43.925,82.022,17.78,
47741790,-0.762,0.358,0.685,-42.997,77.595,17.885,
47741800,-0.785,0.355,0.613,-36.82,64.522,9.292,
47741810,-0.808,0.407,0.562,-26.6,47.442,3.937,
47741820,-0.803,0.436,0.518,-21.315,27.317,-1.82,
47741830,-0.839,0.436,0.483,-17.062,10.132,-7.542,
47741840,-0.838,0.417,0.51,-10.78,-0.717,-14.157,
47741850,-0.799,0.441,0.546,-5.46,-10.587,-14.752,
47741860,-0.793,0.526,0.598,-9.152,-23.52,-11.987,
47741870,-0.69,0.385,0.629,-20.317,-38.692,-7.612,
47741880,-0.654,0.308,0.624,-19.705,-41.702,0.14,
47741890,-0.586,0.29,0.64,-14.315,-42.507,5.635,
47741900,-0.659,0.282,0.63,-10.92,-45.447,9.485,
47741910,-0.629,0.286,0.659,-6.737,-47.407,11.585,
47741920,-0.646,0.306,0.681,-7.892,-40.95,15.155,
47741930,-0.644,0.262,0.694,-11.9,-28.577,14.437,
47741940,-0.623,0.238,0.7,-11.672,-11.06,10.272,
47741950,-0.678,0.251,0.657,-8.137,1.785,4.48,
47741960,-0.682,0.244,0.603,-3.885,5.792,2.52,
47741970,-0.691,0.276,0.571,2.1,5.11,4.375,
47741980,-0.734,0.317,0.571,6.58,1.68,6.16,
47741990,-0.725,0.3,0.662,9.03,-5.005,8.452,
47742000,-0.65,0.254,0.685,16.87,-8.505,10.657,
47742010,-0.533,0.383,0.693,23.765,-7.682,11.305,
47742010,-0.573,0.337,0.682,20.317,-2.905,9.135,
47742030,-0.62,0.403,0.684,22.382,1.33,9.835,
47742030,-0.66,0.405,0.649,20.335,1.4,9.905,
47742050,-0.701,0.397,0.64,18.97,-0.455,10.955,
47742050,-0.727,0.42,0.659,18.672,-4.445,10.99,
47742070,-0.696,0.408,0.637,16.45,-8.47,9.59,
47742070,-0.676,0.433,0.617,14.297,-13.107,10.447,
47742080,-0.663,0.436,0.625,9.677,-16.677,9.66,
47742090,-0.644,0.417,0.695,4.392,-19.337,7.315,
47742100,-0.611,0.422,0.714,1.242,-16.992,7.21,
47742110,-0.557,0.428,0.73,-6.055,-13.037,7.052,
47742120,-0.593,0.432,0.77,-14.717,-9.467,10.465,
47742130,-0.599,0.49,0.683,-25.34,-8.452,13.825,
47742140,-0.598,0.515,0.566,-38.22,-7.14,10.815,
47742150,-0.762,0.451,0.603,-46.952,-11.025,6.02,
47742160,-0.795,0.418,0.669,-46.445,-19.04,3.972,
47742170,-0.689,0.418,0.702,-44.66,-22.365,5.46,
47742180,-0.557,0.313,0.702,-41.825,-17.972,9.187,
47742190,-0.477,0.233,0.72,-32.55,-9.432,9.415,
47742200,-0.444,0.205,0.747,-18.9,2.082,7.822,
47742210,-0.47,0.235,0.72,-5.267,14.087,7.56,
47742220,-0.505,0.273,0.667,5.6,25.445,3.307,
47742230,-0.595,0.325,0.648,12.705,34.09,0.7,
47742240,-0.731,0.384,0.723,14.192,38.115,1.82,
47742250,-0.822,0.301,0.701,14.315,34.58,4.305,
47742260,-0.639,0.28,0.623,26.53,27.405,3.955,
47742270,-0.641,0.283,0.597,41.107,20.475,0.175,
47742280,-0.604,0.419,0.627,51.887,15.505,-0.962,
47742290,-0.68,0.45,0.668,47.11,16.782,1.19,
47742300,-0.691,0.463,0.627,35.752,15.277,4.812,
47742310,-0.705,0.443,0.596,26.565,11.322,5.74,
47742320,-0.674,0.46,0.607,22.942,8.487,4.27,
47742330,-0.668,0.465,0.635,18.76,5.53,2.782,
47742340,-0.638,0.458,0.641,13.947,2.73,1.925,
47742350,-0.635,0.449,0.654,8.68,3.255,0.997,
47742360,-0.631,0.435,0.662,4.497,5.215,0.577,
47742370,-0.601,0.43,0.669,1.435,6.86,1.365,
47742380,-0.609,0.414,0.669,-2.38,10.447,2.17,
47742390,-0.619,0.411,0.679,-5.057,15.505,2.17,
47742390,-0.628,0.405,0.671,-7.157,19.53,0.98,
47742410,-0.618,0.382,0.648,-8.47,22.277,-0.385,
47742410,-0.655,0.376,0.622,-7,24.307,-1.75,
47742420,-0.694,0.475,0.53,-5.442,25.935,-3.762,
47742430,-0.863,0.521,0.539,-15.68,19.565,-5.897,
47742440,-0.919,0.441,0.558,-25.182,-0.262,-13.037,
47742450,-0.75,0.421,0.651,-23.835,-13.562,-10.867,
47742460,-0.701,0.396,0.669,-26.162,-15.942,-4.882,
47742470,-0.549,0.308,0.657,-25.847,-14.682,-2.8,
47742480,-0.569,0.248,0.645,-20.93,-4.375,-3.115,
47742490,-0.618,0.296,0.628,-10.955,5.127,-1.295,
47742500,-0.679,0.351,0.595,-5.757,9.835,-0.122,
47742510,-0.762,0.396,0.571,-4.952,9.467,2.467,
47742520,-0.737,0.414,0.657,-7.105,5.722,6.16,
47742530,-0.641,0.352,0.721,-6.02,7.612,6.02,
47742540,-0.489,0.419,0.767,-2.59,20.877,3.15,
47742550,-0.467,0.345,0.751,-5.81,39.655,0.577,
47742560,-0.498,0.375,0.706,-6.93,57.942,2.187,
47742570,-0.565,0.324,0.616,-10.902,67.287,5.092,
47742580,-0.684,0.344,0.542,-8.47,69.335,7.437,
47742590,-0.834,0.382,0.466,-3.867,62.737,8.907,
47742600,-0.908,0.406,0.413,-0.84,45.115,9.187,
47742610,-0.935,0.403,0.357,2.957,22.627,7.647,
47742620,-0.942,0.422,0.466,5.932,3.657,3.937,
47742630,-0.913,0.392,0.558,5.6,-11.602,2.572,
47742640,-0.767,0.34,0.56,6.86,-23.205,3.955,
47742650,-0.717,0.275,0.575,10.517,-28.805,3.622,
47742660,-0.925,0.272,0.559,13.195,-34.475,0,
47742670,-0.578,0.468,0.479,13.16,-64.557,-10.307,
47742680,-0.633,0.528,0.635,15.19,-62.842,-10.027,
47742690,-0.842,0.467,0.753,10.675,-39.532,-4.112,
47742700,-0.764,0.368,0.686,0.192,-33.705,-4.077,
47742710,-0.531,0.41,0.609,-0.21,-29.435,-4.725,
47742720,-0.559,0.423,0.587,-3.85,-17.272,-1.067,
47742730,-0.644,0.446,0.64,-8.12,-8.417,3.115,
47742740,-0.654,0.438,0.649,-11.777,-4.375,1.977,
