#Format version: 1.0
time[ms],accX[g],accY[g],accZ[g],Value 1,Value 2,Value 3,
52163920,-0.875,0.325,0.281,14.56,-34.02,-16.24,
52163930,-0.816,0.277,0.283,4.427,-22.925,-15.697,
52163940,-0.885,0.202,0.287,2.66,-12.04,-10.92,
52163950,-0.909,0.215,0.287,1.89,-6.387,-3.657,
52163960,-0.904,0.245,0.31,1.802,-1.295,0.962,
52163970,-0.912,0.255,0.282,-2.275,4.392,2.695,
52163980,-0.888,0.243,0.256,-4.777,8.592,4.27,
52163990,-1.032,0.256,0.228,-5.005,13.02,5.67,
52164000,-0.915,0.261,0.242,-4.812,12.88,3.85,
52164010,-0.892,0.273,0.338,-4.812,18.007,4.112,
52164020,-0.945,0.25,0.264,-6.387,28.805,6.86,
52164030,-0.949,0.223,0.217,-11.62,26.88,9.8,
52164040,-0.947,0.207,0.181,-14.665,23.677,11.34,
52164050,-0.971,0.215,0.139,-14.945,21.805,12.547,
52164060,-0.993,0.238,0.14,-11.375,18.235,13.09,
52164070,-1.036,0.255,0.103,-8.925,12.442,11.427,
52164080,-1.014,0.261,0.095,-6.317,5.005,8.155,
52164090,-1.025,0.28,0.104,-2.8,-3.325,5.967,
52164100,-0.996,0.276,0.144,-3.237,-13.597,3.202,
52164110,-1.003,0.246,0.144,-4.27,-18.725,-0.822,
52164120,-1.051,0.21,0.114,-4.952,-24.762,-2.555,
52164130,-1.05,0.216,0.118,0.857,-33.215,-4.182,
52164140,-1.038,0.255,0.109,9.31,-38.552,-5.355,
52164150,-1.075,0.252,0.092,16.66,-46.375,-10.062,
52164160,-0.867,0.301,0.309,24.675,-52.447,-14.385,
52164170,-0.811,0.318,0.322,16.24,-41.475,-11.077,
52164170,-0.853,0.265,0.332,8.522,-27.107,-9.835,
52164190,-0.812,0.241,0.359,7.717,-16.31,-6.142,
52164190,-0.861,0.245,0.327,5.127,-5.985,-0.192,
52164210,-0.909,0.254,0.289,2.117,1.592,3.78,
52164210,-0.919,0.269,0.259,-0.14,6.93,5.022,
52164230,-0.984,0.27,0.211,-2.695,9.485,5.145,
52164230,-0.991,0.264,0.198,-3.255,7.77,3.692,
52164250,-0.942,0.268,0.213,-0.805,6.16,1.802,
52164250,-0.984,0.259,0.235,-0.962,6.352,0.98,
52164260,-0.904,0.228,0.29,-3.482,6.317,-0.017,
52164270,-0.915,0.216,0.274,-4.445,15.557,2.852,
52164280,-0.944,0.223,0.237,-5.67,21.262,7.157,
52164290,-0.951,0.241,0.212,-6.93,19.74,11.095,
52164300,-0.97,0.272,0.217,-5.32,18.69,12.18,
52164310,-0.976,0.266,0.213,-9.03,16.8,10.972,
52164320,-0.978,0.249,0.191,-10.5,14.612,8.452,
52164330,-0.953,0.252,0.198,-9.485,11.83,7.227,
52164340,-0.967,0.261,0.208,-7,12.512,6.562,
52164350,-0.953,0.254,0.213,-7.612,9.432,6.247,
52164360,-0.969,0.245,0.142,-8.995,6.265,5.39,
52164370,-0.977,0.245,0.137,-0.122,4.165,5.022,
52164380,-0.989,0.288,0.124,0.63,-2.205,6.562,
52164390,-1.014,0.292,0.124,0.525,-6.982,4.602,
52164400,-1.013,0.267,0.155,-1.75,-15.785,2.222,
52164410,-1.045,0.24,0.118,-3.097,-22.137,-3.57,
52164420,-1.142,0.184,0.005,2.94,-34.475,-10.43,
52164430,-0.883,0.241,0.198,23.047,-45.412,-16.135,
52164440,-0.854,0.36,0.349,31.482,-38.255,-10.027,
52164450,-0.919,0.358,0.325,9.17,-26.705,-10.815,
52164460,-0.937,0.223,0.24,1.732,-17.43,-14.49,
52164470,-0.874,0.203,0.253,4.69,-14.07,-9.1,
52164480,-0.884,0.257,0.251,7.752,-7.035,-0.385,
52164490,-0.945,0.293,0.257,5.477,-0.507,3.482,
52164500,-0.943,0.268,0.235,-0.105,3.36,2.012,
52164510,-0.932,0.236,0.222,-1.487,5.355,0.717,
52164520,-0.907,0.249,0.242,-0.752,6.93,1.75,
52164530,-0.911,0.263,0.261,-1.102,9.345,3.517,
52164540,-1.031,0.262,0.28,-4.235,9.537,3.412,
52164550,-0.844,0.264,0.325,-6.072,13.475,2.572,
52164560,-0.971,0.279,0.275,-7.735,28.42,6.65,
52164570,-0.983,0.239,0.229,-13.702,25.2,8.12,
52164580,-0.936,0.209,0.172,-19.215,19.39,7.017,
52164580,-0.939,0.218,0.158,-13.895,19.635,7.63,
52164600,-0.985,0.257,0.139,-10.36,15.102,10.202,
52164600,-1.006,0.27,0.115,-9.957,7.822,9.222,
52164620,-1.03,0.259,0.078,-5.617,1.627,5.792,
52164620,-1.006,0.305,0.126,-0.612,-9.222,5.372,
52164640,-0.989,0.302,0.133,-4.305,-17.832,1.732,
52164640,-0.993,0.245,0.143,-9.467,-22.767,-3.185,
52164660,-1.031,0.179,0.149,-7.35,-26.18,-5.81,
52164660,-1.012,0.178,0.145,5.022,-28.77,-7.49,
52164670,-1.051,0.15,0.091,23.135,-37.677,-7.63,
52164680,-0.835,0.337,0.374,37.852,-47.442,-3.552,
52164690,-0.859,0.424,0.385,16.922,-38.167,-2.38,
52164700,-0.937,0.265,0.294,1.837,-22.015,-9.38,
52164710,-0.878,0.204,0.243,3.552,-12.757,-8.277,
52164720,-0.867,0.254,0.266,6.912,-7.577,-0.77,
52164730,-0.906,0.297,0.272,3.342,-0.822,4.515,
52164740,-0.966,0.271,0.253,-1.4,5.075,3.972,
52164750,-0.94,0.251,0.231,-3.71,6.422,2.327,
52164760,-0.881,0.268,0.241,-1.242,8.872,2.712,
52164770,-0.934,0.272,0.249,-1.225,14.122,5.145,
52164780,-1.001,0.265,0.28,-3.71,16.695,3.342,
52164790,-0.909,0.267,0.264,-4.077,23.87,3.29,
52164800,-0.961,0.285,0.232,-5.407,27.86,4.847,
52164810,-0.959,0.267,0.195,-11.672,21.945,5.722,
52164820,-0.957,0.238,0.191,-13.895,18.812,4.62,
52164830,-0.979,0.237,0.172,-13.02,15.68,5.162,
52164840,-0.995,0.246,0.163,-11.83,11.06,4.847,
52164850,-1.004,0.226,0.118,-9.397,3.167,3.762,
52164860,-0.97,0.254,0.15,-2.397,-1.75,3.132,
52164870,-1.012,0.292,0.151,0.28,-6.632,2.572,
52164880,-0.968,0.27,0.161,-3.832,-15.592,0.822,
52164890,-0.976,0.254,0.168,-4.462,-20.195,0.28,
52164900,-1.035,0.183,0.164,-7.647,-22.137,0.017,
52164910,-1.083,0.161,0.046,-0.875,-25.585,-5.67,
52164920,-1.023,0.243,0.148,18.76,-42.35,-7.192,
52164920,-0.912,0.362,0.283,22.942,-50.05,-5.722,
52164940,-0.903,0.323,0.275,12.582,-41.212,-12.565,
52164940,-0.851,0.243,0.258,12.39,-25.602,-15.277,
52164960,-0.81,0.247,0.287,14.577,-13.107,-7.525,
52164960,-0.894,0.286,0.285,10.237,-2.957,1.767,
52164980,-0.979,0.271,0.285,3.325,1.417,3.132,
52164980,-0.94,0.245,0.272,-0.21,1.295,1.032,
52165000,-0.883,0.253,0.29,1.067,2.765,1.312,
52165000,-0.882,0.277,0.302,0.035,6.65,3.815,
52165010,-0.915,0.265,0.307,-3.902,11.112,5.775,
52165020,-0.8,0.242,0.336,-7.227,18.532,8.015,
52165030,-0.905,0.255,0.269,-6.58,36.697,15.715,
52165040,-1.139,0.291,0.24,-5.232,43.33,13.737,
52165050,-0.98,0.234,0.195,-4.217,27.16,9.52,
52165060,-0.918,0.269,0.238,0,24.255,6.895,
52165070,-0.95,0.312,0.231,-5.792,23.257,8.172,
52165080,-0.958,0.314,0.254,-12.967,22.767,5.302,
52165090,-1.001,0.313,0.3,-22.96,15.277,3.552,
52165100,-0.951,0.206,0.108,-39.567,8.137,-0.437,
52165110,-0.898,0.165,0.14,-15.627,13.685,-3.307,
52165120,-0.974,0.283,0.121,-6.65,10.447,6.44,
52165130,-1.008,0.272,0.027,-10.85,5.687,4.707,
52165140,-1.038,0.242,0.067,-0.612,6.037,-0.91,
52165150,-1.035,0.255,0.077,-0.665,-3.85,0.525,
52165160,-1.012,0.285,0.125,-0.332,-13.037,1.54,
52165170,-1.058,0.237,0.074,-3.797,-25.62,0.297,
52165180,-1.069,0.183,0.049,-3.15,-47.95,-7.595,
52165190,-0.884,0.251,0.262,14.577,-55.93,-10.815,
52165200,-0.956,0.299,0.306,20.51,-40.967,-10.01,
52165210,-0.861,0.269,0.304,16.187,-25.27,-11.147,
52165220,-0.845,0.281,0.311,14.927,-12.757,-4.917,
52165230,-0.941,0.275,0.257,1.785,-7.647,2.502,
52165240,-0.94,0.249,0.229,-2.31,-3.955,2.747,
52165250,-0.942,0.269,0.23,0.647,0.087,2.625,
52165260,-0.951,0.272,0.215,-1.05,1.995,1.452,
52165270,-0.947,0.262,0.227,-0.647,2.642,0.262,
52165280,-0.955,0.27,0.228,0.035,4.497,-0.227,
52165290,-0.946,0.277,0.23,0.087,6.352,-1.4,
52165300,-0.883,0.28,0.269,-0.56,9.31,-1.452,
52165310,-0.88,0.268,0.287,-4.672,19.407,2.117,
52165320,-0.959,0.26,0.202,-8.96,29.802,4.567,
52165330,-0.954,0.26,0.19,-13.282,26.985,6.807,
52165330,-0.987,0.26,0.174,-16.24,22.172,8.12,
52165350,-0.937,0.277,0.2,-14.07,18.567,4.952,
52165350,-0.999,0.255,0.183,-15.557,14.56,7.525,
52165370,-0.992,0.207,0.114,-15.137,9.992,4.217,
52165370,-1.039,0.228,0.101,-4.445,3.5,3.552,
52165390,-0.988,0.272,0.136,1.032,-5.705,2.572,
52165390,-1.029,0.299,0.131,-0.087,-13.037,1.172,
52165410,-1.01,0.248,0.139,-3.307,-22.33,-1.767,
52165410,-1.107,0.182,0.066,-4.27,-29.19,-5.932,
52165420,-1.133,0.172,-0.014,7.14,-46.305,-11.357,
52165430,-0.889,0.237,0.176,27.072,-56.91,-13.965,
52165440,-0.879,0.324,0.324,36.47,-50.505,-12.355,
52165450,-0.906,0.339,0.338,22.102,-41.72,-13.247,
52165460,-0.818,0.267,0.311,13.44,-28,-13.912,
52165470,-0.83,0.238,0.292,11.62,-14,-7.315,
52165480,-0.96,0.24,0.258,6.16,-8.067,0.175,
52165490,-0.929,0.262,0.277,3.902,-7.997,1.732,
52165500,-0.873,0.283,0.302,4.637,-1.837,1.382,
52165510,-0.914,0.268,0.277,0.14,5.67,2.555,
52165520,-0.935,0.246,0.247,-3.395,8.312,3.622,
52165530,-1.009,0.256,0.241,-1.715,10.22,3.5,
52165540,-0.934,0.271,0.23,-1.225,11.917,1.785,
52165550,-0.938,0.285,0.231,-1.645,12.32,0.332,
52165560,-0.952,0.267,0.229,-4.532,10.552,-0.017,
52165570,-0.891,0.253,0.286,-5.162,11.637,1.207,
52165580,-0.939,0.289,0.251,-5.95,23.012,3.622,
52165590,-0.969,0.244,0.208,-11.9,20.702,5.985,
52165600,-0.94,0.217,0.195,-16.187,16.852,6.93,
52165610,-1.003,0.223,0.14,-15.137,17.377,8.96,
52165620,-1.018,0.241,0.134,-12.302,12.18,6.877,
52165630,-1.003,0.239,0.132,-6.72,5.127,4.165,
52165640,-0.983,0.259,0.157,-2.992,-1.137,3.692,
52165650,-0.978,0.269,0.182,-1.96,-6.072,2.415,
52165660,-0.96,0.252,0.196,-2.275,-9.24,0.98,
52165670,-0.97,0.256,0.187,-1.68,-10.447,1.522,
52165670,-0.973,0.255,0.177,-2.047,-13.177,2.415,
52165690,-1.047,0.238,0.117,-3.78,-17.395,1.872,
52165690,-1.169,0.176,-0.011,-2.047,-32.812,-8.417,
52165710,-1.008,0.165,0.045,21.507,-47.18,-17.08,
52165710,-0.939,0.308,0.258,48.86,-44.87,-16.625,
52165730,-0.841,0.403,0.331,32.235,-41.037,-14.14,
52165730,-0.777,0.288,0.311,19.145,-22.05,-17.885,
52165750,-0.869,0.203,0.304,18.655,-5.705,-11.217,
52165750,-0.894,0.236,0.335,13.877,0.385,-0.647,
52165760,-0.926,0.289,0.347,11.252,5.197,3.675,
52165770,-0.92,0.275,0.336,2.362,6.492,2.222,
52165780,-0.835,0.251,0.297,-4.847,9.73,2.362,
52165790,-0.902,0.274,0.28,-5.285,14.892,7.857,
52165800,-1.066,0.29,0.262,-5.705,17.57,9.1,
52165810,-0.892,0.251,0.293,-0.402,23.922,3.972,
52165820,-1,0.276,0.262,1.592,28.735,2.765,
52165830,-0.928,0.267,0.231,-6.125,21.21,2.047,
52165840,-0.929,0.273,0.192,-16.642,17.902,1.365,
52165850,-1.003,0.209,0.083,-18.655,18.62,-0.577,
52165860,-1.009,0.204,0.114,-7.455,15.89,-1.032,
52165870,-0.988,0.27,0.141,-5.547,8.662,2.065,
52165880,-1.009,0.246,0.107,-6.492,6.457,-1.697,
52165890,-1.007,0.217,0.123,-1.89,3.71,-4.637,
52165900,-0.972,0.227,0.153,-0.385,-2.275,-2.94,
52165910,-0.973,0.247,0.172,0.28,-5.705,-0.612,
52165920,-0.962,0.241,0.176,-2.485,-8.54,0.472,
52165930,-0.954,0.234,0.187,-4.76,-10.57,2.047,
52165940,-0.954,0.24,0.209,-5.915,-10.622,4.112,
52165950,-0.96,0.239,0.204,-6.615,-9.45,5.372,
52165960,-0.978,0.245,0.175,-6.125,-10.045,6.475,
52165970,-1.008,0.236,0.159,-5.81,-15.785,5.88,
52165980,-0.983,0.243,0.16,-3.202,-20.282,-0.227,
52165990,-0.924,0.266,0.237,2.94,-20.825,-1.522,
52166000,-0.941,0.279,0.263,0.7,-17.465,-0.962,
52166010,-0.935,0.256,0.252,1.347,-10.622,-0.997,
52166020,-0.924,0.252,0.26,1.487,-4.637,0.437,
52166030,-0.938,0.245,0.228,-1.225,0.192,2.45,
52166040,-0.937,0.245,0.227,-1.4,2.432,3.307,
52166050,-0.956,0.257,0.207,-1.347,4.13,3.552,
52166060,-0.972,0.27,0.203,-0.665,4.655,2.782,
52166070,-0.975,0.274,0.202,-1.032,4.357,0.7,
52166080,-0.963,0.263,0.211,-0.805,2.835,-1.557,
52166080,-0.913,0.255,0.262,0.385,5.6,-2.117,
52166100,-0.9,0.316,0.252,0.577,14.035,-0.7,
52166100,-0.973,0.249,0.214,-8.785,10.867,4.865,
52166110,-0.954,0.197,0.157,-12.092,10.535,2.817,
52166120,-0.978,0.219,0.167,-6.002,9.205,3.36,
52166130,-1,0.248,0.149,-3.272,5.355,4.322,
52166140,-1.003,0.253,0.135,-0.07,0.437,2.485,
52166150,-0.986,0.263,0.155,1.05,-5.302,1.225,
52166160,-0.977,0.26,0.167,-0.367,-11.357,1.05,
52166170,-0.958,0.242,0.174,-2.082,-14.105,0.542,
52166180,-1.005,0.24,0.139,-4.987,-14.84,0.91,
52166190,-1.096,0.167,0.09,-5.652,-24.675,-1.697,
52166200,-0.978,0.187,0.14,4.725,-31.64,-8.12,
52166210,-0.972,0.251,0.18,19.757,-29.4,-7.21,
52166220,-0.869,0.249,0.262,27.422,-24.395,-6.912,
52166230,-0.89,0.34,0.362,27.335,-15.382,-0.962,
52166240,-0.943,0.311,0.276,4.602,-10.342,0.665,
52166250,-0.869,0.213,0.235,-2.905,-5.897,-1.33,
52166260,-0.902,0.235,0.264,2.187,0.682,2.765,
52166270,-0.963,0.294,0.268,0.122,3.675,7.087,
52166280,-0.96,0.309,0.241,-2.73,4.217,4.532,
52166290,-0.957,0.273,0.219,-4.13,4.55,0.717,
52166300,-0.943,0.262,0.219,-4.375,4.987,-0.385,
52166310,-0.904,0.239,0.28,-3.605,7.98,-0.105,
52166320,-0.933,0.24,0.242,-1.452,16.135,3.29,
52166330,-0.928,0.268,0.254,-0.91,17.272,5.932,
52166340,-0.94,0.256,0.226,-8.505,16.992,7.595,
52166350,-0.985,0.242,0.175,-13.247,17.272,8.557,
52166360,-0.993,0.242,0.159,-11.322,15.452,7.612,
52166370,-0.993,0.25,0.144,-9.87,11.655,6.947,
52166380,-1.006,0.246,0.13,-9.817,5.495,5.775,
52166390,-0.973,0.23,0.128,-5.11,-1.295,4.025,
52166400,-0.957,0.268,0.176,-0.087,-5.162,3.622,
52166410,-0.983,0.273,0.172,-0.805,-6.107,2.345,
52166420,-0.973,0.255,0.177,-0.875,-9.835,1.767,
52166420,-0.991,0.275,0.143,-1.592,-13.807,2.485,
52166440,-1.046,0.224,0.115,-4.025,-23.047,0.332,
52166440,-1.059,0.183,0.059,-3.01,-30.712,-10.377,
52166460,-0.925,0.202,0.176,20.615,-33.705,-12.005,
52166460,-0.895,0.282,0.266,29.627,-27.475,-7.525,
52166480,-0.988,0.336,0.294,20.772,-23.905,-3.167,
52166480,-0.943,0.291,0.258,8.085,-22.417,-6.422,
52166500,-0.889,0.218,0.234,4.795,-18.34,-7.245,
52166500,-0.878,0.237,0.255,6.667,-11.357,-1.977,
52166510,-0.9,0.284,0.273,5.792,-4.462,3.535,
52166520,-0.933,0.291,0.263,0.577,0.647,4.445,
52166530,-0.95,0.269,0.251,-3.867,1.505,2.8,
52166540,-0.911,0.275,0.252,-3.745,2.047,1.907,
52166550,-0.912,0.278,0.268,-3.692,5.862,2.24,
52166560,-0.864,0.243,0.29,-6.65,12.985,3.605,
52166570,-1.034,0.25,0.202,-4.41,25.27,7.332,
52166580,-0.942,0.239,0.22,-1.872,24.43,6.125,
52166590,-0.971,0.269,0.203,-4.427,19.932,6.982,
52166600,-0.975,0.269,0.197,-2.397,18.252,5.46,
52166610,-0.968,0.256,0.182,-6.72,14.77,4.585,
52166620,-0.977,0.249,0.172,-7.017,12.582,3.902,
52166630,-1.005,0.235,0.146,-6.037,8.085,3.5,
52166640,-0.985,0.228,0.14,-3.307,1.05,2.712,
52166650,-0.962,0.264,0.165,0.595,-3.955,3.237,
52166660,-0.981,0.273,0.159,-0.595,-6.195,2.45,
52166670,-0.98,0.258,0.164,-1.54,-11.077,1.96,
52166680,-0.963,0.259,0.181,-2.345,-15.347,3.08,
52166690,-1.111,0.18,0.138,-4.917,-15.715,1.54,
52166700,-1.046,0.2,0.024,-2.992,-27.597,-8.155,
52166710,-0.922,0.281,0.179,13.772,-39.217,-8.347,
52166720,-0.945,0.341,0.278,18.69,-32.795,-6.597,
52166730,-0.904,0.294,0.248,5.46,-26.582,-9.905,
52166740,-0.856,0.231,0.265,7.455,-16.695,-10.57,
52166750,-0.882,0.24,0.267,8.225,-9.065,-2.94,
52166760,-0.938,0.265,0.267,5.495,-5.127,2.607,
52166770,-0.94,0.275,0.274,4.147,-2.887,2.432,
52166780,-0.914,0.273,0.258,0.84,0.245,2.117,
52166780,-0.927,0.263,0.246,-1.26,3.237,2.957,
52166800,-0.934,0.257,0.244,-3.867,3.36,4.007,
52166800,-0.898,0.262,0.252,-5.407,3.972,5.267,
52166820,-0.938,0.277,0.238,-7.7,7.98,7.56,
52166820,-0.942,0.275,0.259,-10.15,11.375,7.682,
52166830,-0.885,0.277,0.231,-11.182,19.88,8.645,
52166840,-1.105,0.273,0.172,-10.762,25.952,8.697,
52166850,-0.94,0.217,0.172,-10.797,19.477,5.495,
52166860,-0.961,0.246,0.199,-7.735,14.927,4.917,
52166870,-0.955,0.254,0.221,-5.967,15.26,4.375,
52166880,-0.968,0.244,0.192,-7.017,14.962,4.217,
52166890,-0.994,0.224,0.147,-4.795,10.955,4.095,
52166900,-0.971,0.253,0.14,-2.24,3.692,7.157,
52166910,-0.991,0.296,0.143,-0.612,-1.575,8.19,
52166920,-0.981,0.284,0.149,-1.96,-6.58,5.127,
52166930,-0.974,0.27,0.169,-2.292,-11.62,3.202,
52166940,-0.96,0.267,0.187,-3.675,-15.032,3.272,
52166950,-0.973,0.264,0.186,-4.532,-15.47,3.412,
52166960,-1.098,0.174,0.154,-5.145,-17.377,2.03,
