#Format version: 1.0
time[ms],accX[g],accY[g],accZ[g],Value 1,Value 2,Value 3,
39117300,-0.82,0.032,0.579,-1.75,-8.785,0.56,
39117300,-0.825,0.034,0.582,-1.47,-6.93,0.175,
39117320,-0.823,0.031,0.581,-1.557,-4.357,-0.105,
39117320,-0.82,0.029,0.581,-1.505,-2.275,-0.262,
39117330,-0.812,0.025,0.582,-1.347,-1.032,-0.262,
39117340,-0.807,0.016,0.578,-1.225,0.245,-0.105,
39117350,-0.819,0.006,0.562,-0.77,1.54,0.385,
39117360,-0.837,0.003,0.549,-0.262,3.552,1.067,
39117370,-0.853,0.006,0.543,-0.14,5.232,1.802,
39117380,-0.869,0.009,0.539,-0.315,5.547,2.38,
39117390,-0.882,0.01,0.533,-0.525,4.917,2.59,
39117400,-0.89,0.014,0.535,-0.735,3.342,2.24,
39117410,-0.894,0.014,0.532,-1.085,0.402,1.715,
39117420,-0.897,0.019,0.535,-1.12,-4.06,1.347,
39117430,-0.888,0.029,0.545,-0.892,-9.292,1.207,
39117440,-0.87,0.031,0.551,-1.05,-13.685,0.927,
39117450,-0.859,0.032,0.553,-1.015,-17.08,0.175,
39117460,-0.84,0.036,0.565,-1.102,-18.952,-0.945,
39117470,-0.825,0.036,0.577,-1.855,-19.32,-1.557,
39117480,-0.818,0.029,0.586,-2.642,-19.775,-1.522,
39117490,-0.788,0.019,0.595,-2.975,-17.675,-0.945,
39117500,-0.756,0.01,0.606,-2.94,-11.812,-0.122,
39117510,-0.754,0.016,0.594,-2.362,-7.157,0.052,
39117520,-0.784,0.02,0.569,-1.662,-2.905,-0.07,
39117530,-0.842,0.019,0.558,-1.085,0.28,-0.297,
39117540,-0.891,0.019,0.56,-0.787,-0.21,-0.42,
39117550,-0.909,0.019,0.558,-0.875,-3.99,-0.262,
39117560,-0.895,0.017,0.558,-1.242,-8.732,0.192,
39117570,-0.867,0.013,0.568,-2.082,-12.792,0.245,
39117580,-0.84,0.01,0.57,-3.062,-15.207,-0.105,
39117590,-0.811,0.01,0.569,-3.342,-15.82,-0.21,
39117600,-0.794,0.007,0.575,-3.185,-14.682,0.297,
39117610,-0.796,0.01,0.574,-2.782,-12.32,1.067,
39117620,-0.806,0.015,0.571,-2.187,-9.52,1.785,
39117630,-0.812,0.021,0.577,-1.575,-6.58,2.065,
39117640,-0.816,0.026,0.583,-1.032,-4.357,1.872,
39117650,-0.826,0.031,0.584,-0.857,-2.905,1.4,
39117660,-0.836,0.037,0.588,-0.525,-2.152,1.05,
39117670,-0.839,0.039,0.595,-0.35,-2.712,0.647,
39117670,-0.833,0.038,0.598,-0.472,-4.305,0.175,
39117690,-0.818,0.034,0.59,-0.63,-5.04,-0.14,
39117690,-0.806,0.031,0.597,-0.56,-4.917,-0.402,
39117710,-0.793,0.024,0.611,-0.7,-3.92,-0.612,
39117710,-0.785,0.008,0.617,-0.805,-2.415,-0.665,
39117730,-0.786,0.005,0.604,-0.315,-1.067,-0.245,
39117730,-0.796,0.007,0.592,0.28,-0.105,0.822,
39117750,-0.814,0.009,0.566,0.63,0.542,1.82,
39117750,-0.835,0.02,0.549,1.015,-0.507,2.362,
39117760,-0.839,0.025,0.557,0.665,-0.892,2.205,
39117770,-0.846,0.02,0.567,-0.49,-1.802,1.47,
39117780,-0.841,0.013,0.578,-1.785,-3.587,0.56,
39117790,-0.832,0.008,0.578,-3.167,-4.97,-0.052,
39117800,-0.835,0.006,0.572,-3.762,-6.212,-0.14,
39117810,-0.84,0.01,0.568,-3.482,-6.16,0.087,
39117820,-0.841,0.015,0.573,-2.31,-5.827,0.437,
39117830,-0.841,0.017,0.567,-0.857,-6.335,0.525,
39117840,-0.848,0.033,0.546,0.507,-8.102,0.175,
39117850,-0.863,0.039,0.563,0.752,-10.692,-0.385,
39117860,-0.851,0.026,0.592,-0.98,-11.112,-1.277,
39117870,-0.818,0.01,0.603,-2.817,-11.217,-1.802,
39117880,-0.797,0.005,0.589,-3.377,-12.162,-1.785,
39117890,-0.792,0.015,0.585,-2.975,-11.865,-1.347,
39117900,-0.789,0.015,0.606,-3.045,-7.49,-0.647,
39117910,-0.79,0.008,0.628,-2.8,-2.835,-0.035,
39117920,-0.797,-0.002,0.625,-1.75,0.665,0.595,
39117930,-0.815,0.007,0.599,0.332,1.872,1.225,
39117940,-0.826,0.026,0.584,1.802,2.625,1.995,
39117950,-0.837,0.033,0.578,2.187,3.237,2.467,
39117960,-0.847,0.034,0.575,2.38,2.187,2.222,
39117970,-0.85,0.033,0.591,1.872,1.26,1.312,
39117980,-0.84,0.03,0.624,-0.017,0.35,0.157,
39117990,-0.825,0.007,0.648,-2.52,-1.032,-0.385,
39118000,-0.805,-0.002,0.612,-2.765,-3.867,-0.21,
39118010,-0.787,0.009,0.58,-0.7,-6.09,0.857,
39118010,-0.773,0.011,0.559,1.365,-5.407,1.802,
39118030,-0.771,0.015,0.555,2.922,-2.747,2.345,
39118030,-0.786,0.018,0.565,3.307,0.682,2.555,
39118050,-0.829,0.027,0.562,2.817,1.47,2.117,
39118050,-0.867,0.039,0.554,1.33,-1.312,0.962,
39118070,-0.869,0.045,0.57,-1.05,-5.075,-0.665,
39118070,-0.849,0.044,0.597,-3.15,-10.202,-2.45,
39118080,-0.843,0.032,0.6,-3.832,-15.715,-3.972,
39118090,-0.838,0.021,0.603,-3.167,-18.672,-5.11,
39118100,-0.822,0.011,0.605,-2.31,-18.865,-5.232,
39118110,-0.819,0.005,0.6,-1.277,-19.617,-4.217,
39118120,-0.818,0.004,0.592,-0.42,-20.317,-2.817,
39118130,-0.82,0.021,0.561,0.245,-19.53,-1.925,
39118140,-0.827,0.042,0.58,0.385,-18.62,-1.592,
39118150,-0.821,0.016,0.638,-1.68,-14.962,-1.925,
39118160,-0.8,-0.011,0.645,-3.115,-11.095,-2.537,
39118170,-0.778,-0.016,0.62,-2.782,-9.362,-1.96,
39118180,-0.766,-0.005,0.603,-1.837,-7.91,-0.525,
39118190,-0.762,0.003,0.606,-1.487,-4.305,0.857,
39118200,-0.768,0.005,0.602,-1.12,0.332,1.54,
39118210,-0.794,0.009,0.591,0.21,2.835,1.785,
39118220,-0.821,0.019,0.59,1.452,3.815,2.047,
39118230,-0.834,0.025,0.598,1.277,4.165,2.327,
39118240,-0.839,0.022,0.607,0.157,3.657,2.467,
39118250,-0.828,0.017,0.604,-0.507,1.19,1.977,
39118260,-0.798,0.015,0.604,-0.857,-0.402,1.33,
39118270,-0.769,0.012,0.621,-1.365,0.017,1.085,
39118280,-0.751,-0.005,0.645,-1.802,2.082,1.12,
39118290,-0.741,-0.011,0.633,-1.382,4.55,1.627,
39118300,-0.757,0.006,0.605,0.14,6.177,2.922,
39118310,-0.793,0.03,0.598,1.435,7.297,4.182,
39118320,-0.832,0.038,0.605,1.715,7.945,4.62,
39118330,-0.855,0.04,0.61,1.557,6.86,3.745,
39118340,-0.86,0.034,0.599,1.19,3.955,2.362,
39118350,-0.865,0.027,0.567,0.56,-0.367,1.295,
39118360,-0.857,0.028,0.55,-0.402,-4.585,0.717,
39118370,-0.839,0.02,0.565,-1.767,-7.157,0.07,
39118380,-0.82,0.007,0.591,-2.625,-8.382,-0.84,
39118390,-0.819,-0.01,0.595,-2.73,-9.205,-1.925,
39118400,-0.826,-0.017,0.592,-2.362,-9.485,-2.205,
39118410,-0.827,-0.018,0.583,-2.082,-8.662,-1.277,
39118420,-0.837,0.001,0.539,-1.155,-8.802,0.28,
39118420,-0.859,0.042,0.537,0.385,-11.427,1.05,
39118440,-0.855,0.034,0.597,0.07,-11.602,-0.105,
39118440,-0.83,0.019,0.637,-1.75,-10.325,-2.222,
39118460,-0.786,0.008,0.65,-3.307,-9.887,-2.695,
39118460,-0.762,-0.001,0.638,-4.06,-10.255,-1.75,
39118480,-0.752,0.003,0.618,-4.112,-8.015,0.052,
39118480,-0.744,0.009,0.618,-3.027,-2.502,1.47,
39118500,-0.755,0.013,0.614,-0.577,2.8,2.152,
39118500,-0.786,0.021,0.601,1.82,6.475,2.625,
39118510,-0.822,0.034,0.602,2.992,8.365,2.992,
39118520,-0.853,0.044,0.615,2.485,7.56,2.957,
39118530,-0.864,0.044,0.61,0.927,4.427,2.345,
39118540,-0.856,0.038,0.619,-0.542,0.91,0.997,
39118550,-0.823,0.027,0.632,-1.925,-1.75,-0.35,
39118560,-0.784,0.004,0.645,-2.852,-3.465,-1.015,
39118570,-0.744,-0.003,0.617,-2.275,-3.5,-0.77,
39118580,-0.745,-0.001,0.582,-0.402,-2.695,0.77,
39118590,-0.774,0.002,0.587,1.33,-0.28,2.187,
39118600,-0.807,0.005,0.615,1.697,3.01,2.66,
39118610,-0.835,0.01,0.629,1.522,2.677,2.31,
39118620,-0.859,0.017,0.616,1.102,-1.33,1.89,
39118630,-0.861,0.027,0.59,0.21,-5.775,1.33,
39118640,-0.833,0.025,0.579,-0.857,-8.382,0.98,
39118650,-0.807,0.019,0.579,-1.452,-8.82,1.032,
39118660,-0.79,0.015,0.591,-1.522,-8.19,0.665,
39118670,-0.777,0.011,0.597,-1.592,-6.58,-0.035,
39118680,-0.784,0.005,0.591,-1.645,-4.917,-0.227,
39118690,-0.805,0.002,0.58,-1.575,-3.255,0.157,
39118700,-0.834,0.001,0.564,-1.417,-2.397,0.542,
39118710,-0.862,0.013,0.539,-0.892,-3.185,0.49,
39118720,-0.899,0.034,0.531,-0.49,-6.492,0.245,
39118730,-0.913,0.033,0.588,-1.207,-10.412,-0.84,
39118740,-0.857,0.016,0.643,-3.307,-11.917,-2.52,
39118750,-0.782,0,0.651,-5.057,-12.04,-2.94,
39118760,-0.742,0.007,0.637,-5.057,-11.077,-2.047,
39118760,-0.726,0.008,0.644,-4.41,-5.302,-0.35,
39118780,-0.731,0.003,0.626,-2.292,2.327,0.752,
39118780,-0.757,0.013,0.598,1.155,6.702,1.767,
39118800,-0.804,0.034,0.585,3.902,8.26,2.87,
39118800,-0.842,0.045,0.585,4.427,7.77,3.325,
39118820,-0.859,0.046,0.596,3.185,6.317,2.975,
39118820,-0.858,0.04,0.607,0.875,4.007,1.645,
39118830,-0.842,0.033,0.632,-1.54,0.77,0.035,
39118840,-0.806,0.007,0.665,-3.552,-2.012,-1.207,
39118850,-0.743,-0.002,0.637,-3.237,-3.885,-1.522,
39118860,-0.728,-0.004,0.606,-0.787,-5.355,-0.14,
39118870,-0.749,0,0.581,2.1,-3.692,1.505,
39118880,-0.79,0.002,0.573,3.762,0.28,2.607,
39118890,-0.826,0.014,0.589,4.042,2.642,2.94,
39118900,-0.859,0.02,0.595,2.45,2.345,2.502,
39118910,-0.881,0.025,0.588,0.052,-1.855,1.61,
39118920,-0.859,0.03,0.607,-2.625,-6.912,0.647,
39118930,-0.804,0.018,0.622,-4.812,-10.692,-0.28,
39118940,-0.759,-0.002,0.612,-5.337,-12.04,-0.752,
39118950,-0.752,-0.014,0.595,-4.322,-9.485,-0.665,
39118960,-0.782,-0.01,0.578,-2.555,-4.567,-0.175,
39118970,-0.828,0.007,0.553,-0.577,-1.225,1.05,
39118980,-0.868,0.024,0.554,0.77,-1.225,2.362,
39118990,-0.881,0.029,0.579,0.595,-2.94,2.31,
39119000,-0.868,0.022,0.596,-1.032,-4.445,1.137,
39119010,-0.845,0.017,0.606,-3.062,-5.967,-0.455,
39119020,-0.827,0.015,0.613,-4.987,-6.3,-1.435,
39119030,-0.807,0.007,0.607,-5.88,-5.11,-1.4,
39119040,-0.8,0.002,0.585,-4.795,-3.535,-0.42,
39119050,-0.789,0.005,0.581,-2.485,-1.855,0.42,
39119060,-0.785,0.008,0.587,-0.542,0.087,0.91,
39119070,-0.796,0.011,0.583,0.682,1.19,1.12,
39119080,-0.815,0.021,0.594,1.102,1.61,1.015,
39119090,-0.826,0.032,0.621,0.21,2.327,0.49,
39119100,-0.843,0.036,0.621,-1.382,1.557,-0.052,
39119110,-0.85,0.039,0.617,-1.837,-0.805,-0.035,
39119120,-0.825,0.036,0.621,-1.557,-2.852,-0.087,
39119130,-0.785,0.025,0.633,-1.12,-4.62,-0.105,
39119140,-0.749,0.017,0.634,-0.665,-4.34,0,
39119150,-0.746,0.016,0.618,0.332,-3.167,0.28,
39119160,-0.768,0.014,0.62,1.312,-1.75,0.595,
39119170,-0.781,0.008,0.627,1.277,0.227,0.525,
39119170,-0.78,0.008,0.618,1.4,-0.245,0.752,
39119190,-0.795,0.021,0.635,1.802,-2.992,1.312,
39119190,-0.805,0.025,0.639,1.19,-4.812,1.207,
39119210,-0.809,0.013,0.62,0.175,-4.76,0.875,
39119210,-0.813,0.008,0.591,0.192,-4.322,0.577,
39119220,-0.818,0.01,0.575,0.332,-3.692,0.77,
39119230,-0.815,0.014,0.583,0.052,-2.502,1.242,
39119240,-0.803,0.007,0.607,-0.385,-2.152,1.312,
39119250,-0.791,-0.002,0.612,-0.63,-2.782,1.085,
39119260,-0.801,-0.007,0.589,-0.805,-2.712,0.787,
39119270,-0.824,-0.004,0.568,-0.805,-1.592,0.752,
39119280,-0.848,0.003,0.548,-1.05,-0.105,1.155,
39119290,-0.89,0.008,0.538,-1.19,-0.595,1.785,
39119300,-0.91,0.011,0.567,-1.522,-2.38,1.592,
39119310,-0.883,0.02,0.577,-2.38,-5.302,0.507,
39119320,-0.848,0.02,0.589,-3.29,-9.73,-0.437,
39119330,-0.811,0.01,0.607,-4.357,-10.675,-1.172,
39119340,-0.779,0.002,0.614,-5.04,-8.19,-1.295,
39119350,-0.758,0.003,0.623,-4.357,-4.585,-0.56,
39119360,-0.763,0.005,0.611,-2.8,-0.77,0.49,
39119370,-0.782,0.02,0.601,-0.927,2.205,1.645,
39119380,-0.798,0.032,0.613,0.122,4.585,2.467,
39119390,-0.826,0.041,0.62,0.35,4.742,2.502,
39119400,-0.855,0.059,0.636,0.122,4.06,1.872,
39119410,-0.866,0.067,0.648,-0.805,2.502,0.875,
39119420,-0.857,0.06,0.655,-1.435,-1.382,-0.035,
39119430,-0.809,0.034,0.695,-1.417,-5.04,-0.612,
39119440,-0.731,0.008,0.701,-1.102,-6.615,-1.277,
39119450,-0.698,0,0.616,1.015,-9.222,-1.347,
39119460,-0.722,-0.001,0.558,3.675,-8.68,-0.315,
39119470,-0.775,-0.003,0.53,4.69,-3.272,0.332,
39119480,-0.818,-0.001,0.523,4.007,1.61,0.805,
39119490,-0.854,0.003,0.555,2.835,1.277,0.577,
39119500,-0.866,0.01,0.609,0.84,-3.15,-0.472,
39119510,-0.839,0,0.644,-1.82,-8.365,-1.505,
39119510,-0.807,-0.013,0.638,-3.36,-13.86,-1.995,
39119530,-0.775,-0.017,0.613,-2.852,-17.202,-2.292,
39119530,-0.766,-0.019,0.578,-1.137,-15.872,-1.855,
39119550,-0.788,-0.017,0.549,1.225,-11.357,-0.56,
39119550,-0.83,-0.011,0.537,3.08,-7.175,0.297,
39119570,-0.865,0.004,0.521,3.797,-5.652,0.787,
39119570,-0.895,0.019,0.524,2.975,-6.282,1.225,
39119580,-0.909,0.025,0.576,0.98,-8.505,0.7,
39119590,-0.864,0.031,0.631,-1.995,-10.71,-0.997,
39119600,-0.8,0.027,0.666,-4.147,-13.072,-2.607,
39119610,-0.758,0.031,0.649,-4.217,-14.315,-3.045,
39119620,-0.725,0.032,0.646,-2.87,-11.112,-2.275,
39119630,-0.712,0.028,0.632,-0.875,-4.41,-1.557,
39119640,-0.737,0.032,0.608,1.61,1.785,-0.525,
39119650,-0.773,0.05,0.62,3.5,7.175,0.367,
39119660,-0.81,0.067,0.641,3.552,10.587,0.77,
39119670,-0.818,0.073,0.668,2.17,11.41,0.717,
39119680,-0.803,0.062,0.668,0.542,10.78,0.315,
39119690,-0.756,0.043,0.64,-0.56,10.727,-0.315,
39119700,-0.696,0.021,0.628,-0.84,14.84,-0.892,
39119710,-0.659,0.003,0.613,-0.087,21.98,-0.735,
39119720,-0.659,-0.009,0.591,1.417,29.977,0.14,
39119730,-0.702,-0.029,0.578,2.922,37.87,0.7,
39119740,-0.772,-0.037,0.546,4.007,43.767,0.402,
39119750,-0.811,-0.032,0.536,4.305,47.845,0.297,
39119760,-0.833,-0.029,0.565,3.71,51.397,0.21,
39119770,-0.885,-0.008,0.576,3.167,49.91,-0.052,
39119780,-0.955,0.015,0.55,2.415,43.802,0.28,
39119790,-1.014,0.017,0.526,1.82,34.702,0.367,
39119800,-1.022,0.01,0.514,1.277,24.027,0.437,
39119810,-0.989,0.005,0.502,0.42,13.737,1.295,
39119820,-0.95,0.005,0.494,-0.262,4.235,2.467,
39119830,-0.937,0.009,0.494,-0.787,-3.78,3.027,
39119840,-0.927,0.013,0.499,-1.242,-9.572,2.45,
39119850,-0.902,0.008,0.514,-1.522,-13.317,1.347,
39119860,-0.871,0.003,0.536,-1.907,-15.277,0.857,
39119870,-0.837,0.002,0.549,-2.572,-15.697,1.19,
39119880,-0.815,0.007,0.553,-2.677,-15.557,1.715,
39119890,-0.802,0.014,0.566,-2.222,-15.172,2.065,
39119890,-0.799,0.018,0.583,-1.925,-14.647,1.557,
39119910,-0.802,0.021,0.582,-1.697,-13.562,1.015,
39119910,-0.81,0.024,0.576,-1.557,-11.55,1.032,
39119920,-0.824,0.024,0.569,-1.452,-10.132,1.19,
39119930,-0.84,0.03,0.569,-1.592,-9.852,1.225,
39119940,-0.856,0.033,0.573,-1.75,-10.657,0.77,
39119950,-0.873,0.035,0.568,-1.575,-12.862,0.262,
39119960,-0.874,0.036,0.569,-1.575,-15.802,-0.052,
39119970,-0.857,0.027,0.571,-1.96,-18.252,-0.122,
39119980,-0.831,0.021,0.574,-2.135,-19.74,-0.035,
39119990,-0.807,0.013,0.584,-2.31,-19.46,-0.245,
39120000,-0.795,0.006,0.584,-2.397,-16.52,-0.315,
39120010,-0.795,0,0.581,-1.995,-12.162,-0.245,
39120020,-0.799,0.001,0.575,-1.085,-8.452,0.07,
39120030,-0.81,0.004,0.559,-0.227,-6.002,0.717,
39120040,-0.834,0.006,0.559,0.192,-5.162,1.365,
39120050,-0.86,0.011,0.57,-0.105,-5.407,1.522,
39120060,-0.878,0.016,0.575,-0.98,-7.175,1.382,
39120070,-0.881,0.02,0.581,-1.802,-10.5,1.05,
39120080,-0.855,0.015,0.585,-2.817,-12.897,0.717,
39120090,-0.826,0.008,0.59,-3.412,-14.175,0.507,
39120100,-0.806,0.009,0.587,-3.237,-14.77,0.77,
39120110,-0.805,0.011,0.588,-2.765,-13.825,1.172,
39120120,-0.809,0.014,0.591,-2.1,-11.83,1.4,
39120130,-0.81,0.02,0.596,-1.557,-9.555,1.505,
39120140,-0.811,0.027,0.603,-1.312,-8.12,1.557,
39120150,-0.809,0.031,0.601,-1.19,-7.052,1.715,
39120160,-0.801,0.031,0.608,-1.19,-6.212,1.732,
39120170,-0.786,0.017,0.61,-1.347,-5.407,1.225,
39120180,-0.78,0.011,0.593,-1.382,-4.287,0.7,
39120190,-0.791,0.011,0.583,-1.085,-3.237,0.56,
39120200,-0.807,0.013,0.59,-0.857,-2.17,0.84,
39120210,-0.815,0.013,0.593,-0.77,-2.03,1.382,
39120220,-0.821,0.016,0.607,-0.42,-3.745,1.645,
39120230,-0.824,0.015,0.601,-0.35,-5.407,1.312,
39120240,-0.838,0.008,0.577,-0.332,-7.402,0.857,
39120250,-0.826,0.009,0.593,-0.332,-8.12,0.297,
39120260,-0.799,0.005,0.599,-1.067,-6.545,0.385,
39120260,-0.8,0.001,0.588,-1.505,-4.48,0.962,
39120280,-0.824,0,0.579,-1.417,-2.747,1.155,
39120280,-0.838,0.003,0.573,-1.365,-1.102,0.962,
39120300,-0.853,0.008,0.55,-1.19,-0.577,1.225,
39120300,-0.881,0.016,0.553,-0.892,-1.347,1.89,
39120320,-0.898,0.015,0.58,-1.207,-2.467,1.697,
39120320,-0.877,0.014,0.591,-1.977,-4.725,0.612,
39120330,-0.842,0.016,0.588,-2.52,-8.347,-0.035,
39120340,-0.809,0.016,0.592,-3.15,-9.765,-0.017,
39120350,-0.791,0.013,0.592,-3.92,-7.735,0.455,
39120360,-0.771,0.016,0.61,-3.622,-4.812,1.05,
39120370,-0.764,0.016,0.627,-2.677,-1.855,1.242,
39120380,-0.782,0.016,0.603,-1.505,-0.595,1.435,
39120390,-0.805,0.022,0.587,-0.717,0.157,1.802,
39120400,-0.818,0.031,0.596,-0.437,1.225,1.697,
39120410,-0.829,0.038,0.606,-0.735,1.785,1.68,
39120420,-0.844,0.038,0.602,-0.752,1.557,1.575,
39120430,-0.849,0.037,0.596,-0.507,0.385,0.962,
39120440,-0.842,0.036,0.598,-0.682,-1.505,0.122,
39120450,-0.824,0.031,0.594,-0.857,-3.657,-0.035,
39120460,-0.808,0.023,0.607,-0.157,-5.512,0.157,
39120470,-0.782,0.008,0.632,0.245,-6.16,0.017,
39120480,-0.756,-0.014,0.647,-0.105,-5.145,-0.612,
39120490,-0.74,-0.015,0.612,0.175,-3.972,-0.822,
39120500,-0.758,0,0.588,1.435,-3.115,0.332,
39120510,-0.798,0.01,0.583,2.152,-1.662,1.33,
39120520,-0.831,0.013,0.576,2.012,-1.05,1.54,
39120530,-0.842,0.012,0.579,1.732,-1.207,1.277,
39120540,-0.851,0.013,0.581,1.015,-2.17,0.892,
39120550,-0.855,0.012,0.58,-0.455,-3.535,0.525,
39120560,-0.853,0.007,0.584,-1.96,-4.567,-0.087,
39120570,-0.846,0,0.574,-2.537,-5.88,-0.612,
39120580,-0.839,-0.009,0.564,-2.292,-7.56,-0.665,
39120580,-0.832,-0.017,0.558,-1.907,-8.697,-0.437,
39120600,-0.828,-0.016,0.555,-1.767,-8.26,-0.21,
39120600,-0.858,0.006,0.518,-1.732,-7.42,-0.105,
39120620,-0.885,0.054,0.559,-1.855,-7.157,-0.14,
39120620,-0.872,0.046,0.649,-4.007,-3.22,-0.035,
39120640,-0.842,0.03,0.662,-4.865,-2.135,-0.14,
39120640,-0.795,0.021,0.635,-3.85,-3.797,0.14,
39120660,-0.769,0.01,0.592,-2.327,-4.742,0.507,
39120660,-0.756,0.009,0.561,-0.962,-3.185,1.33,
39120670,-0.756,0.011,0.564,0,1.085,2.345,
39120680,-0.778,0.021,0.601,0.437,5.285,2.747,
39120690,-0.8,0.033,0.635,-0.297,8.61,2.45,
39120700,-0.831,0.034,0.653,-1.312,8.925,1.785,
39120710,-0.85,0.033,0.666,-1.785,5.6,1.067,
39120720,-0.841,0.034,0.641,-1.05,0.297,0.332,
39120730,-0.821,0.034,0.608,1.067,-5.337,0.367,
39120740,-0.778,0.03,0.604,3.447,-8.207,0.91,
39120750,-0.719,0.009,0.613,4.322,-6.825,1.05,
39120760,-0.701,-0.006,0.602,3.85,-3.552,1.05,
39120770,-0.734,-0.004,0.579,2.992,0.175,0.927,
39120780,-0.803,0,0.564,1.662,4.322,1.067,
39120790,-0.864,0.005,0.558,0.472,5.582,1.225,
39120800,-0.889,0.004,0.565,-0.07,3.08,1.12,
39120810,-0.883,0.007,0.576,-0.105,-1.82,0.945,
39120820,-0.852,0.005,0.582,-0.402,-5.495,0.927,
39120830,-0.83,0,0.566,-1.085,-7.595,1.067,
39120840,-0.821,-0.002,0.546,-1.557,-8.347,1.05,
39120850,-0.819,-0.001,0.551,-1.977,-6.825,0.77,
39120860,-0.824,0.003,0.553,-2.45,-3.797,0.717,
39120870,-0.848,0.007,0.553,-2.45,-2.817,1.05,
39120880,-0.87,0.013,0.56,-2.415,-2.87,1.382,
39120890,-0.87,0.018,0.588,-3.097,-1.907,1.592,
39120900,-0.844,0.023,0.613,-3.902,-0.525,1.54,
39120910,-0.815,0.027,0.612,-4.34,1.452,1.75,
39120920,-0.801,0.033,0.583,-3.85,4.252,1.995,
39120930,-0.793,0.037,0.539,-2.677,6.72,2.257,
39120940,-0.799,0.033,0.513,-1.312,7.822,2.677,
39120950,-0.805,0.037,0.529,-0.525,8.207,3.08,
39120960,-0.802,0.04,0.588,-1.382,9.397,2.887,
39120970,-0.81,0.036,0.638,-3.027,8.75,1.645,
39120980,-0.832,0.034,0.659,-3.745,3.762,-0.507,
39120990,-0.838,0.03,0.639,-3.395,-3.167,-2.467,
39121000,-0.814,0.019,0.611,-1.907,-8.855,-2.94,
39121010,-0.78,0.004,0.603,0.402,-10.325,-2.135,
39121010,-0.778,-0.008,0.603,2.327,-6.772,-0.962,
39121030,-0.798,0,0.604,3.377,-2.257,-0.385,
39121030,-0.837,0.009,0.626,2.922,0.752,-0.14,
39121050,-0.864,0.018,0.626,1.61,0.472,0.192,
39121050,-0.854,0.024,0.627,0.577,-2.135,0.63,
39121070,-0.836,0.021,0.602,0.315,-4.637,0.7,
39121070,-0.83,0.014,0.547,0.927,-7.507,0.105,
39121080,-0.818,0.013,0.518,2.082,-8.575,-0.665,
39121090,-0.8,0.007,0.534,2.152,-7.595,-1.225,
39121100,-0.802,-0.008,0.558,0.857,-5.495,-1.26,
39121110,-0.833,-0.024,0.563,-0.84,-4.427,-0.98,
39121120,-0.854,-0.026,0.563,-2.31,-5.092,-0.962,
39121130,-0.868,-0.009,0.52,-3.447,-6.65,-0.56,
39121140,-0.887,0.012,0.514,-3.307,-8.172,0.542,
39121150,-0.887,0.022,0.564,-2.8,-7.7,1.015,
