#Format version: 1.0
time[ms],accX[g],accY[g],accZ[g],Value 1,Value 2,Value 3,
60276740,0.472,-0.421,1.093,-191.572,-39.357,11.55,
60276750,1.154,-1.225,0.918,-208.757,-7.21,-3.482,
60276760,1.602,-1.96,1.741,-200.97,89.757,-25.48,
60276760,-0.129,-1.987,1.048,-128.59,155.697,-69.597,
60276780,-0.544,-1.693,0.882,-63.07,54.302,-129.482,
60276780,0.245,-0.68,0.214,-10.552,-11.707,-100.45,
60276800,0.11,0.256,-0.091,11.007,-2.73,-73.587,
60276800,-0.033,1.205,-0.441,8.837,-4.795,-46.41,
60276820,0.339,1.12,0.067,-30.957,-9.572,-5.792,
60276820,0.255,0.921,0.229,-30.642,-6.982,20.107,
60276830,0.2,1.281,0.006,8.05,-18.095,30.817,
60276840,0.246,1.125,0.015,22.295,-18.515,53.095,
60276850,0.206,0.613,0.132,32.252,-7.77,72.292,
60276860,-0.148,0.42,-0.03,53.147,-10.412,91.507,
60276870,-0.318,0.203,-0.321,58.205,-33.565,126.7,
60276880,0.005,-0.04,-0.596,43.015,-46.042,182,
60276890,0.997,-1.74,1.075,-78.347,89.022,288.015,
60276900,0.026,-1.507,-0.924,299.565,-29.75,254.992,
60276910,-0.578,1.941,1.14,378.91,1.61,73.237,
60276920,-0.412,0.792,1.661,305.795,-44.975,165.007,
60276930,-0.674,0.584,1.362,313.162,-93.415,61.127,
60276940,-0.909,-0.013,1.703,268.345,-111.842,-52.64,
60276950,0.163,-0.01,1.829,193.865,-158.41,-127.4,
60276960,1.691,0.654,1.255,118.702,-178.902,-122.43,
60276970,1.841,0.811,0.89,45.395,-111.667,-51.082,
60276980,0.974,0.206,0.942,-9.362,-9.94,17.622,
60276990,0.252,-0.216,0.953,-35.052,27.072,36.47,
60277000,0.218,-0.421,0.887,-38.71,23.73,25.06,
60277010,0.187,-0.405,0.897,-29.697,14.945,13.615,
60277020,0.062,-0.36,0.906,-17.937,5.442,6.807,
60277030,0.147,-0.346,0.877,-7.28,-9.992,-4.585,
60277040,0.256,-0.346,0.86,3.447,-17.622,-14,
60277050,0.517,-0.094,0.949,9.152,-18.042,-13.755,
60277060,0.376,-0.011,0.967,-1.435,-8.435,-3.762,
60277070,0.266,-0.253,0.882,-12.915,-6.842,-2.397,
60277080,0.345,-0.315,0.852,-10.517,-5.582,-9.537,
60277090,0.431,-0.249,0.881,-2.31,-2.38,-14.087,
60277100,0.429,-0.192,0.918,1.137,5.827,-10.605,
60277110,0.352,-0.174,0.937,-0.455,10.692,-5.862,
60277120,0.323,-0.155,0.945,-4.795,12.495,-3.92,
60277130,0.277,-0.152,0.934,-10.202,11.13,-4.655,
60277140,0.231,-0.27,0.904,-11.865,8.61,-9.152,
60277150,0.275,-0.284,0.906,-7.07,3.272,-14.997,
60277160,0.264,-0.245,0.919,-2.257,-0.77,-15.75,
60277170,0.193,-0.266,0.927,1.207,-6.405,-15.522,
60277170,0.201,-0.233,0.95,4.2,-15.82,-18.655,
60277190,0.273,-0.173,0.959,3.43,-25.497,-21.945,
60277190,0.322,-0.156,0.955,-0.577,-32.06,-22.12,
60277210,0.313,-0.147,0.966,-5.372,-35.997,-20.895,
60277210,0.26,-0.069,1.011,-11.742,-42.017,-21.507,
60277230,0.18,-0.019,1.076,-21.105,-51.485,-28.385,
60277230,0.061,0.082,1.179,-31.64,-67.147,-45.745,
60277250,-0.041,0.041,1.273,-46.865,-84.927,-70.332,
60277250,-0.081,-0.244,1.354,-72.975,-77.542,-99.715,
60277260,0.02,-0.233,1.349,-104.982,-73.867,-127.155,
60277270,0.372,-0.194,1.182,-140.122,-87.972,-141.802,
60277280,0.463,-0.377,1.242,-181.3,-55.982,-151.112,
60277290,-0.052,-0.51,1.34,-205.135,-11.217,-151.952,
60277300,0.141,-0.273,1.286,-200.077,-6.947,-158.217,
60277310,-0.028,-0.474,1.603,-193.637,43.137,-152.495,
60277320,-0.71,-0.381,1.997,-158.112,130.375,-118.51,
60277330,-0.4,0.439,1.275,-59.902,158.287,-77.28,
60277340,-1.746,0.298,1.212,-24.377,151.252,-58.642,
60277350,-1.278,-0.097,1.66,29.452,215.145,76.86,
60277360,0.227,1.412,0.079,186.41,308.35,211.435,
60277370,1.503,1.996,-0.799,196.98,339.832,207.725,
60277380,1.836,1.077,-0.053,85.505,319.41,112.455,
60277390,0.399,0.344,0.207,71.155,255.64,15.89,
60277400,1.111,-0.147,0.03,82.145,53.34,-58.992,
60277410,1.998,-1.744,-0.316,65.747,-128.327,-80.325,
60277420,0.881,-1.998,-0.594,39.445,-225.207,-117.88,
60277430,-0.158,-1.976,1.657,43.662,-255.57,-70.455,
60277440,1.889,1.726,1.198,237.895,-272.597,-55.72,
60277450,1.26,0.176,0.618,18.55,-103.862,-1.89,
60277460,0.266,-0.704,1.079,-51.1,6.247,20.965,
60277470,1.159,0.011,0.8,-20.002,9.24,5.057,
60277480,-0.009,-0.364,0.979,-31.237,51.695,7.805,
60277490,0.441,-0.266,0.923,-21.962,40.775,3.885,
60277500,0.301,-0.216,0.966,-18.217,43.54,2.415,
60277510,0.155,-0.145,0.989,-19.232,44.222,4.917,
60277510,-0.126,-0.216,0.988,-18.375,30.45,2.38,
60277530,0.202,-0.282,0.94,-15.05,8.172,-5.792,
60277530,0.339,-0.299,0.931,-8.225,0.542,-10.99,
60277550,0.181,-0.369,0.93,0.682,-0.49,-10.395,
60277550,0.067,-0.308,0.958,11.445,-9.87,-14.98,
60277570,0.248,-0.188,0.978,17.955,-24.465,-22.417,
60277570,0.386,-0.098,0.957,17.15,-29.277,-22.085,
60277580,0.25,-0.098,0.945,12.145,-23.45,-15.82,
60277590,0.339,-0.117,0.935,6.965,-22.015,-11.147,
60277600,0.315,-0.182,0.915,3.535,-17.675,-8.767,
60277610,0.334,-0.052,0.929,1.417,-14.087,-6.527,
60277620,0.343,-0.137,0.933,-4.917,-7.455,-2.975,
60277630,0.346,-0.13,0.936,-7.997,-4.83,-3.727,
60277640,0.355,-0.176,0.937,-10.36,-0.63,-4.147,
60277650,0.298,-0.213,0.938,-10.325,0.822,-4.13,
60277660,0.275,-0.222,0.946,-9.712,0.63,-3.71,
60277670,0.292,-0.213,0.955,-9.047,-3.57,-3.657,
60277680,0.317,-0.202,0.965,-9.345,-4.165,-2.432,
60277690,0.371,-0.18,0.99,-10.622,-6.282,-0.857,
60277700,0.42,-0.168,1.025,-15.697,-4.69,1.82,
60277710,0.395,-0.227,1.057,-22.75,-5.53,2.17,
60277720,0.383,-0.275,1.123,-27.37,-8.032,-0.28,
60277730,0.387,-0.322,1.241,-29.05,-21.367,-8.487,
60277740,0.937,-0.493,1.675,-36.82,-15.82,-25.305,
60277750,0.374,-1.172,1.911,-29.995,7.962,-58.87,
60277760,0.802,-1.927,1.771,-21.052,59.552,-113.137,
60277770,-0.434,-1.998,0.846,-25.322,5.6,-174.51,
60277780,-0.196,-1.998,0.459,-9.87,-46.375,-185.447,
60277790,-1.001,-1.998,0.106,-49.927,-3.78,-98.157,
60277800,-0.986,-1.993,0.469,-98.245,20.545,10.85,
60277810,0,-1.63,0.466,-113.557,-7.822,98.192,
60277820,0.688,-0.753,-0.019,-104.615,-20.982,131.565,
60277830,0.851,0.447,-0.324,-109.847,-11.952,123.042,
60277840,0.864,0.949,-0.366,-156.485,0.472,102.392,
60277850,0.762,1.313,-0.17,-184.66,3.062,80.92,
60277860,0.607,1.694,-0.265,-175.56,3.71,70.612,
60277870,0.137,1.996,-0.803,-151.147,-3.587,69.93,
60277880,-0.144,1.997,-1.105,-143.43,-21.997,93.887,
60277890,1.07,1.815,1.185,-143.955,-40.967,108.272,
60277900,1.09,-0.282,1.998,-2.94,9.555,90.422,
60277910,-1.443,-0.527,0.576,327.39,-49.472,4.41,
60277920,1.479,-1.55,0.829,393.417,-1.855,94.535,
60277920,-1.212,-0.79,1.397,413.56,62.02,34.177,
60277940,-1.979,1.362,1.994,427.892,-53.462,-79.292,
60277940,0.141,-0.018,1.834,273.91,-234.745,-103.145,
60277960,1.816,1.146,-0.015,98.297,-254.52,-76.107,
60277960,0.654,-0.397,0.944,-52.08,-26.39,13.79,
60277980,0.884,-0.473,0.782,-36.365,26.967,31.167,
60277980,0.114,-0.521,0.919,-30.152,54.915,18.462,
60278000,0.095,-0.285,0.966,-16.03,37.17,8.645,
60278000,0.365,-0.158,0.933,-12.862,21.787,-0.385,
60278010,0.094,-0.243,0.961,-11.077,15.347,-2.66,
60278020,0.243,-0.232,0.934,-6.055,5.425,-4.357,
60278030,0.151,-0.221,0.958,-1.487,-5.04,-6.037,
60278040,0.259,-0.186,0.944,0.525,-15.715,-7.42,
60278050,0.34,-0.162,0.93,0.735,-23.222,-7.91,
60278060,0.358,-0.119,0.939,0.28,-22.855,-5.18,
60278070,0.398,-0.13,0.922,-1.872,-22.96,-2.45,
60278080,0.439,-0.185,0.9,-3.955,-17.482,0.542,
60278090,0.426,-0.123,0.917,-3.43,-11.777,4.322,
60278100,0.392,-0.115,0.932,-7.14,-4.375,8.225,
60278110,0.428,-0.108,0.934,-12.565,-1.382,10.412,
60278120,0.469,-0.068,0.954,-20.282,5.757,13.492,
60278130,0.502,-0.087,0.964,-31.92,12.39,17.237,
60278140,0.538,-0.094,1.006,-46.427,23.012,21.507,
60278150,0.629,-0.048,1.123,-64.505,34.667,26.74,
60278160,0.593,-0.055,1.257,-89.547,54.372,32.375,
60278170,0.537,-0.072,1.278,-117.81,68.425,34.545,
60278180,0.665,0.048,1.337,-151.812,76.002,34.667,
60278190,0.778,0.008,1.251,-192.412,81.095,32.497,
60278200,1.124,-0.208,1.258,-225.225,116.427,28.665,
60278210,1.223,-0.603,1.487,-235.76,174.912,22.855,
60278220,0.883,-0.389,1.096,-192.622,221.287,2.695,
60278230,-0.1,-0.365,1.076,-147.525,233.187,-17.622,
60278240,0.824,-0.41,1.398,-97.282,199.552,-35.752,
60278250,0.634,0.095,0.813,-5.057,73.745,-129.097,
60278260,0.447,0.849,0.76,45.307,-135.887,-297.255,
60278260,-1.391,0.716,0.23,74.655,-63.367,-239.015,
60278280,-1.998,0.075,0.366,68.687,-14.945,-96.372,
60278280,-1.37,-0.118,-0.107,123.97,-41.002,87.622,
60278300,0.025,-0.207,-0.684,151.637,-43.365,204.907,
60278300,0.51,-0.447,-1.056,132.65,-43.592,222.6,
60278320,0.588,-0.816,-1.133,87.972,-73.465,178.727,
60278320,0.638,-1.437,-0.878,37.887,-86.1,132.79,
60278330,0.075,-1.683,-1.233,10.237,-76.492,102.48,
60278340,0.038,-1.56,0.896,-73.85,74.217,143.167,
60278350,-0.68,-1.992,1.147,36.872,-108.85,190.645,
60278360,1.639,1.453,1.873,437.342,-137.882,110.95,
60278370,-1.788,0.461,1.991,330.907,-115.115,-25.287,
60278380,0.475,-0.291,1.936,202.65,-211.085,-97.912,
60278390,1.984,1.696,0.797,127.907,-242.97,-98.84,
60278400,1.003,0.261,0.808,11.812,-67.06,-6.912,
60278410,0.887,-0.116,0.797,-29.505,24.36,25.112,
60278420,0.358,-0.202,0.929,-33.53,56.857,22.067,
60278430,0.17,-0.366,0.917,-33.775,59.937,15.435,
60278440,-0.099,-0.378,0.969,-23.992,47.932,4.865,
60278450,0.205,-0.253,0.958,-13.422,22.995,-4.742,
60278460,0.23,-0.226,0.951,-10.395,14.945,-6.58,
60278470,0.135,-0.2,0.961,-8.855,9.292,-7.07,
60278480,0.209,-0.231,0.96,-7.035,2.345,-6.86,
60278490,0.297,-0.169,0.952,-6.23,-2.992,-7.262,
60278500,0.131,-0.117,0.98,-9.712,-2.432,-7.542,
60278510,0.311,-0.2,0.935,-15.347,-10.36,-15.645,
60278520,0.476,-0.162,0.921,-15.68,-6.387,-15.365,
60278530,0.325,-0.165,0.945,-15.47,3.727,-6.317,
60278540,0.243,-0.167,0.957,-17.045,8.61,-2.257,
60278550,0.241,-0.187,0.951,-19.372,6.265,-4.375,
60278560,0.258,-0.222,0.937,-19.81,5.337,-5.53,
60278570,0.226,-0.241,0.933,-17.937,3.097,-4.55,
60278580,0.176,-0.262,0.933,-15.19,0.245,-3.92,
60278590,0.161,-0.266,0.934,-11.392,-7.035,-4.917,
60278600,0.217,-0.238,0.942,-8.4,-14.052,-6.16,
60278610,0.273,-0.224,0.943,-7.332,-19.302,-5.18,
60278620,0.307,-0.192,0.959,-8.102,-20.895,-1.557,
60278630,0.309,-0.148,0.984,-12.477,-21.262,2.817,
60278640,0.341,-0.092,1.029,-21.927,-21.805,7.052,
60278650,0.452,-0.03,1.106,-37.205,-19.495,12.005,
60278660,0.494,-0.071,1.161,-57.067,-11.76,18.357,
60278670,0.55,-0.251,1.175,-81.007,-5.11,30.432,
60278670,0.552,-0.085,1.251,-102.725,2.432,43.487,
60278690,0.588,-0.086,1.237,-131.25,5.267,58.957,
60278690,0.479,-0.272,1.177,-162.627,-2.625,73.885,
60278710,0.588,-0.228,1.202,-171.797,-15.067,81.48,
60278710,0.6,-0.607,1.422,-172.077,-17.797,86.065,
60278730,0.216,-0.617,1.228,-147.927,-21.577,86.957,
60278730,0.292,-0.651,1.345,-134.487,-31.85,79.415,
60278750,0.286,-1.004,1.311,-104.895,-38.045,69.457,
60278750,-0.094,-0.913,1.488,-36.767,-59.29,42.385,
60278760,-1.421,-0.014,1.206,54.652,-78.837,33.862,
60278770,-0.139,1.006,0.346,99.05,-37.835,104.177,
60278780,-0.054,0.853,0.346,95.742,40.862,134.732,
60278790,0.006,0.55,0.065,77.227,99.977,106.89,
60278800,-0.223,0.212,-0.059,61.547,109.182,71.732,
60278810,-0.203,-0.203,-0.272,42.297,100.012,47.407,
60278820,-0.385,-0.401,-0.489,28.84,93.065,34.842,
60278830,-0.333,-0.753,-0.75,12.092,84.35,43.12,
60278840,-0.266,-0.902,-0.952,-1.172,78.802,60.375,
60278850,0.118,-0.93,-1.089,-10.447,58.677,73.395,
60278860,0.47,-1.01,-0.456,-31.867,30.257,60.882,
60278870,0.592,-1.953,0.902,-78.785,-129.115,46.847,
60278880,-0.801,0.053,1.138,321.877,-159.512,11.007,
60278890,0.81,1.4,1.464,409.657,-121.992,-39.567,
60278900,-0.716,-1.655,1.258,303.642,-161.84,-76.72,
60278910,-1.338,0.151,1.986,341.127,-229.565,-156.887,
60278920,1.85,1.079,1.107,226.555,-335.317,-147.682,
60278930,0.594,-0.017,0.653,28.752,-136.92,-29.33,
60278940,1.441,-0.103,0.586,-51.012,0.297,29.977,
60278950,0.198,-0.448,0.919,-39.077,53.812,32.55,
60278960,0.497,-0.253,0.884,-30.275,66.027,24.64,
60278970,-0.086,-0.313,0.995,-24.255,59.797,16.765,
60278980,0.182,-0.299,0.952,-19.897,35.945,6.247,
60278990,0.372,-0.223,0.918,-16.065,24.937,1.575,
60279000,0.789,-0.256,0.833,-9.31,32.48,13.23,
60279010,-0.534,-0.219,1.085,2.03,49.927,33.915,
60279010,-0.361,-0.159,1.045,-6.982,9.327,5.985,
60279030,0.133,-0.346,0.928,-15.995,-30.59,-28.297,
60279030,0.512,-0.229,0.889,-6.65,-43.347,-30.555,
60279050,0.485,-0.153,0.91,0.91,-33.18,-14.612,
60279050,0.259,-0.168,0.952,2.152,-22.225,-1.172,
60279070,0.271,-0.16,0.949,-0.192,-22.487,0.84,
60279070,0.347,-0.15,0.938,-3.15,-25.41,-0.245,
60279080,0.379,-0.148,0.934,-6.632,-22.015,2.45,
60279090,0.336,-0.184,0.933,-9.747,-18.917,5.95,
60279100,0.301,-0.2,0.941,-11.585,-16.45,8.452,
60279110,0.318,-0.19,0.95,-13.125,-18.497,9.59,
60279120,0.358,-0.168,0.955,-17.272,-18.13,11.655,
60279130,0.426,-0.151,0.965,-23.012,-17.552,15.102,
60279140,0.487,-0.124,1.004,-32.637,-10.535,20.912,
60279150,0.57,-0.083,1.079,-46.83,-1.627,27.877,
60279160,0.611,-0.044,1.216,-69.597,15.12,38.237,
60279170,0.608,0.013,1.306,-100.415,30.047,49.665,
60279180,0.596,0.055,1.358,-139.545,40.477,59.955,
60279190,0.926,0.004,1.221,-175.805,47.757,65.24,
60279200,0.985,-0.292,1.18,-202.3,81.427,68.075,
60279210,1.213,-0.032,1.287,-198.607,129.57,66.482,
60279220,1.502,-0.592,1.49,-202.23,196.49,74.165,
60279230,1.067,-0.631,1.135,-164.99,266.91,79.502,
60279240,-0.282,-0.171,0.991,-130.095,254.957,64.032,
60279250,0.667,0.435,0.762,-91.192,131.302,29.155,
60279260,1.443,0.418,0.648,-58.345,86.03,2.31,
60279270,1.931,0.992,1.05,-7.875,28.595,-103.145,
60279280,1.833,0.797,0.999,52.937,-81.742,-259.157,
60279290,-0.257,0.646,0.061,109.882,-131.425,-377.825,
60279300,-1.48,0.945,-0.32,122.797,-93.922,-326.777,
60279310,-1.91,-0.257,0.275,57.925,-57.207,-174.58,
60279320,-1.281,-1,0.044,63.875,-46.357,-11.427,
60279330,-0.024,-0.586,-0.37,103.582,-50.715,73.885,
60279340,0.637,-0.857,-0.558,81.55,-21.28,94.045,
60279350,0.216,-1.09,-0.713,53.655,0.315,68.022,
60279360,0.231,-0.941,-1.275,28.997,-20.037,38.657,
60279370,-0.469,-1.84,1.051,-114.52,128.047,125.527,
60279380,0.436,-1.904,-0.784,166.792,-151.795,270.06,
60279390,0.512,1.556,1.739,375.287,-99.382,83.755,
60279400,-1.234,1.714,1.659,343.945,-67.795,15.942,
60279410,-1.187,-1.36,1.911,200.917,-152.46,-53.34,
60279420,0.847,0.532,1.732,179.882,-242.06,-156.24,
60279420,1.848,1.641,0.683,83.055,-210.297,-92.242,
60279430,0.721,-0.103,0.923,-5.88,-31.64,2.59,
60279440,0.348,-0.301,0.904,-24.395,16.38,26.355,
60279450,0.655,-0.09,0.864,-25.025,21.717,16.187,
60279460,0.26,-0.32,0.916,-24.71,38.202,20.195,
60279470,0.086,-0.308,0.961,-18.812,35.297,16.625,
60279480,0.238,-0.209,0.945,-15.54,21.752,7.787,
60279490,0.342,-0.216,0.92,-15.662,14.805,5.057,
60279500,0.198,-0.239,0.938,-14.052,15.12,7.21,
60279510,0.193,-0.243,0.938,-11.725,7.647,4.83,
60279520,0.244,-0.223,0.928,-9.922,2.065,1.085,
60279530,0.255,-0.22,0.925,-7.665,-3.325,-2.38,
60279540,0.283,-0.229,0.923,-5.635,-5.005,-4.672,
60279550,0.352,-0.174,0.935,-3.902,-7.14,-4.952,
60279560,0.352,-0.176,0.935,-5.355,-3.377,-0.682,
60279570,0.272,-0.195,0.941,-6.457,-2.94,3.587,
60279580,0.262,-0.196,0.942,-7.42,-3.92,5.232,
60279590,0.252,-0.204,0.941,-8.155,-8.837,4.83,
60279600,0.256,-0.224,0.936,-9.31,-11.655,4.182,
60279610,0.263,-0.244,0.925,-8.977,-16.572,3.167,
60279620,0.199,-0.234,0.946,-8.067,-19.495,2.415,
60279630,0.213,-0.216,0.964,-8.207,-28.122,-0.297,
60279640,0.338,-0.139,0.987,-11.777,-34.265,-1.33,
60279650,0.418,-0.108,0.991,-20.527,-36.557,1.557,
60279660,0.519,-0.103,1.019,-32.147,-30.275,6.65,
60279670,0.576,-0.033,1.1,-47.197,-18.952,12.092,
60279680,0.539,-0.036,1.125,-66.762,-1.662,15.907,
60279690,0.536,-0.111,1.148,-94.22,8.33,22.015,
60279700,0.537,-0.063,1.124,-119.77,16.712,25.077,
60279710,0.533,-0.143,1.088,-143.185,21.42,32.62,
60279720,0.458,-0.416,1.071,-161.472,36.19,40.862,
60279730,0.49,-0.016,0.99,-163.677,36.68,46.97,
60279740,0.515,-0.374,0.947,-170.59,33.827,59.937,
60279750,0.514,-0.512,0.996,-162.417,36.75,68.355,
60279760,0.574,-0.75,1.165,-140.805,42.857,74.13,
60279760,0.28,-0.648,0.975,-100.52,46.532,73.167,
60279780,0.017,-0.417,0.891,-67.567,41.702,72.38,
60279780,-0.16,-0.428,0.908,-33.18,5.022,69.3,
60279800,0.435,-0.081,1.419,34.632,-46.147,52.535,
60279800,0.555,0.383,1.272,113.89,-49.682,37.362,
60279820,0.333,0.761,0.361,182.857,-81.287,-13.755,
60279820,0.816,1.21,-0.419,198.275,-69.405,-60.585,
60279830,0.046,0.982,-0.489,150.447,-28.07,-101.885,
60279840,-0.19,0.238,-0.109,92.207,17.657,-84.735,
60279850,-0.365,-0.035,-0.626,84.245,35.28,-46.795,
60279860,0.296,0.361,-0.706,69.51,46.182,-3.657,
60279870,1.393,-0.417,-1.072,14.017,106.33,45.71,
60279880,-0.817,-1.904,1.344,-117.127,257.092,117.915,
60279890,-0.42,-1.934,-0.409,190.347,-56.245,184.065,
60279900,0.051,1.448,1.952,363.265,-49.122,99.592,
60279910,-1.844,1.486,1.933,301.052,-82.39,56.28,
60279920,0.111,-0.75,1.934,114.817,-166.915,-54.985,
60279930,1.7,0.543,1.18,62.177,-204.89,-134.697,
60279940,1.367,0.427,0.892,6.02,-100.922,-54.285,
60279950,0.851,-0.031,0.928,-17.412,-2.642,9.117,
60279960,0.208,-0.095,1.012,-35.07,32.322,20.527,
60279970,0.465,-0.093,0.967,-47.53,33.46,16.467,
60279980,0.176,-0.368,0.913,-49.227,41.597,18.69,
60279990,-0.045,-0.546,0.86,-36.505,31.99,14.262,
60280000,0.1,-0.407,0.884,-18.445,13.16,3.342,
60280010,0.195,-0.205,0.947,-8.435,-0.385,-3.027,
60280020,0.221,-0.277,0.912,-6.597,-6.282,-6.3,
60280030,0.236,-0.305,0.904,0.245,-11.602,-9.397,
60280040,0.258,-0.22,0.933,6.177,-13.335,-11.987,
60280050,0.297,-0.185,0.948,7.105,-15.54,-14.052,
60280060,0.393,-0.151,0.95,4.76,-13.3,-14.017,
60280070,0.377,-0.199,0.93,0.962,-7.332,-10.64,
60280080,0.319,-0.22,0.932,0.175,-0.577,-5.565,
60280090,0.22,-0.193,0.951,0.14,0.385,-2.957,
60280100,0.193,-0.188,0.956,-1.925,-4.235,-4.655,
60280110,0.235,-0.216,0.94,-3.412,-10.657,-7.7,
60280120,0.218,-0.219,0.946,-3.29,-15.33,-8.592,
60280120,0.217,-0.228,0.947,-3.605,-20.615,-9.677,
60280140,0.235,-0.212,0.958,-4.392,-26.705,-11.392,
60280140,0.262,-0.164,0.983,-7.665,-31.587,-12.337,
60280160,0.268,-0.094,1.037,-15.225,-36.82,-13.737,
60280160,0.239,-0.037,1.12,-27.93,-41.475,-18.095,
60280170,0.192,-0.053,1.232,-46.077,-51.205,-26.74,
60280180,-0.07,-0.205,1.357,-72.415,-66.412,-41.475,
60280190,0.401,-0.251,1.189,-107.432,-87.587,-63.962,
60280200,-0.51,-0.396,1.649,-152.897,-35.7,-109.742,
60280210,0.188,-0.025,1.279,-187.862,-44.432,-147.157,
60280220,0.608,-0.675,1.356,-241.815,8.365,-165.34,
60280230,0.193,-1.431,1.583,-258.93,109.532,-174.86,
60280240,-0.263,-1.639,0.718,-234.675,185.15,-195.475,
