#Format version: 1.0
time[ms],accX[g],accY[g],accZ[g],Value 1,Value 2,Value 3,
48243800,-0.628,0.162,0.803,-0.98,-9.66,-3.797,
48243810,-0.633,0.155,0.777,1.61,-8.277,-3.99,
48243820,-0.692,0.131,0.76,3.202,-8.067,0.77,
48243830,-0.654,0.154,0.763,-0.07,-8.925,0.927,
48243830,-0.621,0.16,0.771,0.087,-9.292,-0.122,
48243850,-0.604,0.164,0.798,-0.56,-9.292,2.747,
48243850,-0.563,0.161,0.772,-2.222,-8.085,3.692,
48243870,-0.545,0.154,0.77,-0.105,-3.797,2.712,
48243870,-0.567,0.151,0.776,1.067,2.17,4.165,
48243890,-0.594,0.151,0.767,1.995,5.687,7.927,
48243890,-0.605,0.158,0.8,4.095,8.47,10.342,
48243910,-0.606,0.164,0.792,3.43,13.09,12.232,
48243910,-0.658,0.13,0.72,4.602,19.11,13.877,
48243920,-0.728,0.1,0.679,6.702,19.53,13.037,
48243930,-0.739,0.115,0.684,4.637,14.315,8.942,
48243940,-0.688,0.162,0.727,3.255,7.577,4.025,
48243950,-0.633,0.179,0.756,4.795,3.972,2.275,
48243960,-0.631,0.159,0.745,6.457,4.532,3.097,
48243970,-0.677,0.136,0.716,7.84,6.352,3.675,
48243980,-0.726,0.132,0.697,8.732,5.267,2.047,
48243990,-0.754,0.146,0.675,8.33,1.557,-1.662,
48244000,-0.756,0.144,0.649,8.26,-4.602,-6.597,
48244010,-0.749,0.132,0.683,7.892,-13.44,-11.515,
48244020,-0.658,0.147,0.755,4.672,-20.842,-15.82,
48244030,-0.555,0.155,0.793,5.04,-21.682,-16.38,
48244040,-0.524,0.142,0.807,8.872,-18.55,-11.725,
48244050,-0.564,0.136,0.791,8.767,-10.745,-6.177,
48244060,-0.625,0.161,0.796,7.157,-5.337,-2.922,
48244070,-0.648,0.184,0.768,5.215,-1.995,-1.102,
48244080,-0.68,0.192,0.759,3.657,-1.977,-0.437,
48244090,-0.72,0.184,0.737,-0.577,-3.465,-0.98,
48244100,-0.751,0.177,0.726,-4.13,-9.257,-3.342,
48244110,-0.732,0.184,0.731,-5.425,-16.222,-7.105,
48244120,-0.656,0.188,0.754,-5.845,-20.615,-9.852,
48244130,-0.619,0.146,0.784,-5.25,-19.162,-6.615,
48244140,-0.601,0.14,0.768,-3.762,-16.38,1.925,
48244150,-0.521,0.196,0.776,-2.1,-10.535,-0.962,
48244160,-0.514,0.2,0.778,-1.4,-0.367,-1.435,
48244170,-0.591,0.17,0.764,-2.292,8.12,4.637,
48244170,-0.648,0.146,0.772,-3.027,11.182,7.437,
48244190,-0.678,0.151,0.778,-2.625,10.762,6.737,
48244190,-0.703,0.163,0.78,-3.535,7.42,4.357,
48244210,-0.717,0.154,0.745,-6.3,2.362,1.312,
48244210,-0.683,0.157,0.744,-7.245,-2.695,-1.627,
48244230,-0.616,0.163,0.791,-8.557,-6.265,-3.605,
48244230,-0.589,0.152,0.796,-10.377,-5.827,-2.31,
48244250,-0.596,0.136,0.757,-8.522,-3.517,0,
48244250,-0.608,0.137,0.737,-6.072,-0.805,2.275,
48244260,-0.612,0.147,0.74,-6.58,0.262,3.675,
48244270,-0.623,0.154,0.741,-7.63,1.067,4.427,
48244280,-0.544,0.172,0.731,-8.085,2.835,-4.655,
48244290,-0.665,0.123,0.678,-7.98,7.052,-3.832,
48244300,-0.788,0.084,0.658,-5.897,2.345,0.91,
48244310,-0.862,0.098,0.765,-7.98,-4.497,-2.292,
48244320,-0.764,0.133,0.746,-9.835,-11.917,-6.86,
48244330,-0.565,0.147,0.714,-3.815,-18.357,-11.445,
48244340,-0.541,0.112,0.732,-4.182,-15.977,-7.595,
48244350,-0.592,0.072,0.744,-8.137,-8.505,-2.625,
48244360,-0.606,0.078,0.755,-1.767,-3.395,-1.47,
48244370,-0.581,0.115,0.74,4.97,0.21,-1.085,
48244380,-0.599,0.121,0.715,4.725,3.342,1.54,
48244390,-0.66,0.098,0.7,3.885,6.527,3.78,
48244400,-0.709,0.1,0.689,6.527,6.667,2.59,
48244410,-0.708,0.127,0.698,8.137,5.32,-0.805,
48244420,-0.648,0.139,0.759,6.422,3.71,-3.185,
48244430,-0.538,0.125,0.772,5.337,6.3,-2.695,
48244440,-0.506,0.101,0.774,10.22,10.692,2.152,
48244450,-0.583,0.103,0.784,12.215,17.237,8.715,
48244460,-0.653,0.138,0.763,10.745,19.197,11.497,
48244470,-0.692,0.173,0.794,10.185,15.19,12.057,
48244480,-0.652,0.202,0.824,3.832,11.025,11.777,
48244490,-0.639,0.187,0.782,-0.577,11.34,13.055,
48244500,-0.743,0.168,0.752,-0.525,10.552,13.825,
48244510,-0.802,0.213,0.761,-4.27,7.962,9.642,
48244520,-0.771,0.276,0.801,-8.522,0.192,3.78,
48244530,-0.713,0.27,0.758,-11.69,-7.507,0.875,
48244540,-0.647,0.228,0.768,-13.492,-10.78,0.77,
48244550,-0.61,0.186,0.769,-15.662,-9.887,2.572,
48244560,-0.636,0.158,0.73,-14.735,-8.277,5.005,
48244570,-0.729,0.147,0.618,-11.515,-9.747,5.6,
48244580,-0.843,0.163,0.585,-11.55,-20.055,0.035,
48244580,-0.813,0.207,0.691,-21.437,-31.237,-23.257,
48244600,-0.832,0.105,0.784,-29.4,-35.927,-27.3,
48244600,-0.671,0.043,0.774,-25.13,-41.58,-21.07,
48244620,-0.437,0.059,0.768,-17.5,-38.535,-21.525,
48244620,-0.388,0.072,0.763,-11.97,-25.252,-13.65,
48244630,-0.491,0.056,0.769,-10.22,-10.062,-3.307,
48244640,-0.581,0.038,0.75,-8.172,-0.052,2.555,
48244650,-0.623,0.04,0.717,-2.94,4.602,3.675,
48244660,-0.681,0.055,0.682,-0.717,6.212,3.062,
48244670,-0.744,0.076,0.683,-2.03,5.355,0.56,
48244680,-0.728,0.103,0.69,-1.68,0.56,-4.375,
48244690,-0.644,0.109,0.774,-1.155,-4.305,-7.787,
48244700,-0.483,0.104,0.796,-3.255,-1.505,-7.175,
48244710,-0.424,0.097,0.781,3.657,6.317,-0.875,
48244720,-0.561,0.097,0.796,9.17,16.047,9.205,
48244730,-0.665,0.148,0.795,7.227,23.292,12.915,
48244740,-0.683,0.176,0.81,8.277,22.75,12.442,
48244750,-0.646,0.15,0.749,7.875,21.647,12.162,
48244760,-0.661,0.118,0.705,6.86,20.037,12.88,
48244770,-0.748,0.116,0.696,5.285,17.15,12.757,
48244780,-0.81,0.147,0.703,3.57,9.397,8.347,
48244790,-0.807,0.178,0.723,2.065,-1.155,1.96,
48244800,-0.747,0.18,0.741,-0.84,-11.847,-3.937,
48244810,-0.668,0.154,0.779,-4.707,-17.955,-6.825,
48244820,-0.606,0.119,0.771,-6.527,-19.127,-6.842,
48244830,-0.605,0.097,0.728,-4.112,-17.657,-4.917,
48244840,-0.669,0.104,0.645,-1.015,-20.247,-3.43,
48244850,-0.749,0.169,0.707,-1.417,-26.722,-4.095,
48244860,-0.784,0.201,0.827,-9.397,-30.975,-7.21,
48244870,-0.667,0.158,0.848,-14.892,-30.555,-11.69,
48244880,-0.532,0.073,0.766,-11.165,-27.825,-12.81,
48244890,-0.459,0.064,0.746,-6.387,-20.125,-9.047,
48244900,-0.514,0.087,0.77,-5.722,-10.395,-1.732,
48244910,-0.621,0.093,0.765,-4.235,-2.922,3.57,
48244920,-0.671,0.093,0.746,-1.452,-2.257,3.885,
48244920,-0.668,0.086,0.742,-2.747,-2.835,2.432,
48244940,-0.64,0.073,0.732,-5.11,-2.24,0.875,
48244940,-0.633,0.066,0.723,-2.852,-1.19,-0.07,
48244960,-0.665,0.084,0.73,-0.455,-0.28,-0.997,
48244960,-0.684,0.113,0.741,-0.49,0.262,-2.835,
48244980,-0.66,0.122,0.734,-0.192,0.07,-4.987,
48244980,-0.62,0.114,0.74,1.417,0.717,-5.687,
48245000,-0.572,0.103,0.827,1.155,4.497,-4.165,
48245000,-0.467,0.085,0.796,2.03,13.125,-0.892,
48245010,-0.472,0.09,0.786,9.87,20.037,6.09,
48245020,-0.617,0.102,0.758,10.815,26.582,14.035,
48245030,-0.742,0.123,0.699,9.275,27.562,15.207,
48245040,-0.796,0.144,0.706,10.902,18.83,11.27,
48245050,-0.774,0.144,0.708,7,8.172,5.862,
48245060,-0.739,0.124,0.7,3.045,-2.73,0.892,
48245070,-0.735,0.118,0.744,1.242,-10.885,-2.87,
48245080,-0.703,0.146,0.793,-1.995,-15.172,-6.79,
48245090,-0.64,0.167,0.838,-3.657,-16.73,-8.662,
48245100,-0.557,0.165,0.818,-4.182,-15.767,-7.385,
48245110,-0.522,0.144,0.787,-3.062,-10.412,-2.432,
48245120,-0.566,0.125,0.755,-1.942,-4.795,3.657,
48245130,-0.649,0.112,0.739,-0.542,-1.05,7.542,
48245140,-0.734,0.108,0.65,0.98,-3.342,7.087,
48245150,-0.808,0.137,0.662,1.855,-10.535,3.045,
48245160,-0.891,0.131,0.742,-6.247,-20.142,-3.237,
48245170,-0.724,0.128,0.782,-13.877,-26.355,-13.457,
48245180,-0.503,0.091,0.802,-10.045,-29.295,-17.447,
48245190,-0.402,0.055,0.787,-5.582,-20.002,-11.567,
48245200,-0.444,0.054,0.768,-1.715,-5.687,-2.362,
48245210,-0.579,0.077,0.766,3.202,5.95,5.022,
48245220,-0.67,0.106,0.748,5.32,9.747,6.947,
48245230,-0.698,0.111,0.713,5.582,9.485,5.687,
48245240,-0.716,0.096,0.673,5.407,8.155,3.167,
48245250,-0.735,0.085,0.672,6.125,5.897,-0.525,
48245260,-0.71,0.091,0.756,5.932,3.272,-5.127,
48245270,-0.587,0.089,0.782,5.355,4.62,-7.945,
48245280,-0.466,0.072,0.753,10.115,8.767,-5.215,
48245290,-0.491,0.068,0.779,13.09,18.655,2.572,
48245300,-0.583,0.107,0.8,10.937,25.655,8.942,
48245310,-0.612,0.138,0.796,11.777,28.157,12.495,
48245320,-0.579,0.157,0.808,13.58,27.912,15.365,
48245320,-0.599,0.157,0.805,12.162,31.115,19.582,
48245330,-0.668,0.143,0.738,10.867,35.122,22.47,
48245340,-0.759,0.163,0.702,12.32,33.39,22.085,
48245350,-0.798,0.205,0.701,10.412,28.385,18.48,
48245360,-0.793,0.217,0.674,7.157,20.387,14.105,
48245370,-0.779,0.196,0.657,5.32,10.972,10.64,
48245380,-0.758,0.179,0.682,2.852,3.01,7.227,
48245390,-0.728,0.17,0.723,1.067,-1.715,4.252,
48245400,-0.687,0.159,0.751,1.19,-3.675,2.24,
48245410,-0.662,0.141,0.747,1.12,-2.187,1.732,
48245420,-0.656,0.126,0.717,1.085,-0.122,2.24,
48245430,-0.671,0.122,0.712,1.155,2.31,2.852,
48245440,-0.692,0.127,0.707,0.35,3.22,2.852,
48245450,-0.704,0.131,0.702,-0.367,3.132,2.275,
48245460,-0.705,0.138,0.703,-0.892,1.977,1.05,
48245470,-0.701,0.148,0.711,-1.47,0.98,-0.105,
48245480,-0.694,0.159,0.719,-2.17,-0.665,-0.857,
48245490,-0.684,0.17,0.725,-2.66,-1.015,-1.067,
48245500,-0.656,0.181,0.748,-2.765,-0.577,-0.525,
48245510,-0.629,0.192,0.786,-3.692,2.747,1.645,
48245520,-0.612,0.191,0.806,-5.005,9.135,5.162,
48245530,-0.642,0.163,0.78,-5.18,14.56,9.222,
48245540,-0.688,0.151,0.732,-6.755,16.712,11.112,
48245550,-0.715,0.143,0.668,-6.772,16.52,11.112,
48245560,-0.734,0.155,0.621,-4.655,12.705,9.31,
48245570,-0.629,0.198,0.6,-4.882,9.03,-5.302,
48245580,-0.766,0.097,0.64,-5.635,8.277,-7.892,
48245590,-0.765,0.1,0.666,-5.512,5.495,-2.817,
48245600,-0.687,0.142,0.71,-1.925,0.7,-1.785,
48245610,-0.642,0.157,0.71,0.805,3.115,0.595,
48245620,-0.706,0.101,0.661,1.102,6.142,4.55,
48245630,-0.751,0.082,0.655,0.507,4.62,5.145,
48245640,-0.742,0.102,0.635,1.977,1.662,4.34,
48245650,-0.731,0.121,0.651,4.952,-2.327,3.167,
48245660,-0.737,0.126,0.664,2.572,-4.007,1.26,
48245670,-0.744,0.103,0.669,1.417,-5.775,-0.525,
48245670,-0.712,0.106,0.674,2.52,-6.807,-3.027,
48245690,-0.672,0.129,0.68,3.832,-6.58,-4.235,
48245690,-0.651,0.153,0.727,5.057,-7.77,-3.045,
48245710,-0.601,0.204,0.789,3.08,-3.885,-0.35,
48245710,-0.644,0.194,0.758,5.495,2.187,4.235,
48245730,-0.754,0.176,0.731,7.28,6.265,7.822,
48245730,-0.787,0.2,0.713,2.712,5.407,5.862,
48245750,-0.758,0.21,0.711,-0.245,0.105,2.905,
48245750,-0.713,0.198,0.72,-2.187,-3.185,1.54,
48245760,-0.694,0.175,0.71,-3.587,-3.622,1.435,
48245770,-0.69,0.171,0.713,-3.062,-3.01,2.275,
48245780,-0.698,0.185,0.731,-3.622,-3.115,3.115,
48245790,-0.705,0.183,0.725,-5.39,-2.765,4.042,
48245800,-0.688,0.175,0.724,-5.845,-3.29,4.62,
48245810,-0.668,0.161,0.698,-6.58,-3.045,5.81,
48245820,-0.669,0.142,0.688,-6.16,-0.665,7.49,
48245830,-0.702,0.119,0.66,-4.935,2.292,8.575,
48245840,-0.751,0.109,0.653,-4.865,0.21,8.26,
48245850,-0.754,0.135,0.669,-7.595,-2.38,5.652,
48245860,-0.735,0.145,0.688,-8.137,-5.372,2.94,
48245870,-0.691,0.156,0.668,-8.225,-6.562,-0.945,
48245880,-0.678,0.138,0.676,-8.61,-6.387,-7.157,
48245890,-0.768,0.088,0.684,-9.765,-4.707,-0.017,
48245900,-0.703,0.13,0.705,-8.207,-7.472,-0.315,
48245910,-0.655,0.173,0.72,-5.11,-5.862,-1.435,
48245920,-0.674,0.152,0.686,-3.605,-3.832,0.805,
48245930,-0.727,0.127,0.674,-4.06,-3.185,2.135,
48245940,-0.71,0.138,0.677,-4.165,-4.865,0.892,
48245950,-0.68,0.131,0.66,-0.805,-5.565,0.227,
48245960,-0.708,0.104,0.668,0.927,-6.755,0.787,
48245970,-0.716,0.115,0.698,-1.417,-7.752,0.122,
48245980,-0.679,0.156,0.745,-1.4,-8.295,-0.927,
48245990,-0.643,0.184,0.735,0.717,-5.18,0.122,
48246000,-0.698,0.167,0.7,2.73,-2.1,2.765,
48246010,-0.76,0.153,0.683,1.592,-0.84,2.94,
48246010,-0.763,0.145,0.691,0.437,-3.342,0.105,
48246030,-0.725,0.123,0.674,1.015,-5.617,-2.992,
48246030,-0.693,0.106,0.696,2.222,-8.82,-4.445,
48246050,-0.618,0.155,0.765,-0.455,-8.89,-4.112,
48246050,-0.591,0.172,0.733,0.227,-4.602,-0.595,
48246070,-0.706,0.144,0.688,4.427,1.155,4.322,
48246070,-0.799,0.165,0.682,2.1,0.875,3.605,
48246080,-0.772,0.202,0.712,-1.102,-4.707,-0.367,
48246090,-0.708,0.197,0.731,-2.222,-9.222,-2.8,
48246100,-0.689,0.161,0.724,-3.517,-10.185,-2.712,
48246110,-0.682,0.143,0.716,-5.162,-9.31,-2.152,
48246120,-0.662,0.148,0.717,-5.232,-8.365,-1.54,
48246130,-0.674,0.148,0.729,-4.69,-7.105,-0.052,
48246140,-0.688,0.153,0.724,-6.212,-5.95,0.997,
48246150,-0.701,0.15,0.713,-7.035,-5.372,1.47,
48246160,-0.716,0.148,0.705,-7.315,-6.3,1.015,
48246170,-0.717,0.151,0.701,-7.927,-7.49,0.052,
48246180,-0.716,0.153,0.672,-7.84,-8.977,-1.085,
48246190,-0.755,0.135,0.668,-6.51,-11.865,-2.187,
48246200,-0.749,0.148,0.698,-9.502,-15.575,-4.795,
48246210,-0.671,0.153,0.703,-10.237,-18.375,-7.297,
48246220,-0.659,0.118,0.723,-7.577,-19.547,-6.247,
48246230,-0.644,0.118,0.709,-7.647,-16.082,-5.162,
48246240,-0.667,0.135,0.711,-4.287,-14.122,-3.797,
48246250,-0.707,0.172,0.735,-2.712,-13.212,-3.097,
48246260,-0.685,0.178,0.749,-4.707,-13.912,-3.36,
48246270,-0.627,0.124,0.752,-6.755,-12.705,-2.432,
48246280,-0.589,0.062,0.733,-7.402,-8.697,-0.14,
48246290,-0.609,0.035,0.72,-4.497,-1.89,2.292,
48246300,-0.585,0.101,0.682,-1.715,2.992,-3.43,
48246310,-0.676,0.103,0.709,-1.452,8.82,-10.027,
48246320,-0.818,0.05,0.681,-2.572,7.997,0.612,
48246330,-0.753,0.104,0.665,0.227,0.962,0.612,
48246340,-0.69,0.143,0.674,2.922,-3.43,-3.832,
48246350,-0.646,0.136,0.729,1.277,-4.602,-3.237,
48246360,-0.575,0.103,0.759,-2.467,-1.522,-0.735,
48246370,-0.535,0.065,0.73,2.712,4.147,4.025,
48246380,-0.625,0.072,0.716,9.292,10.85,9.327,
48246390,-0.727,0.127,0.699,9.205,14.7,11.112,
48246400,-0.775,0.163,0.694,8.522,11.392,9.45,
48246410,-0.753,0.164,0.687,6.685,6.072,6.457,
48246420,-0.727,0.146,0.704,3.342,1.54,4.182,
48246420,-0.701,0.139,0.713,1.627,-0.77,2.8,
48246440,-0.7,0.15,0.73,2.922,-2.135,1.942,
48246440,-0.696,0.173,0.74,3.062,-2.975,1.54,
48246460,-0.671,0.177,0.733,2.327,-3.395,1.802,
48246460,-0.662,0.155,0.729,1.662,-2.887,3.482,
48246480,-0.677,0.127,0.72,0.297,-1.68,5.092,
48246480,-0.699,0.118,0.717,-0.105,-1.715,5.495,
48246500,-0.699,0.133,0.722,-0.577,-2.782,4.847,
48246500,-0.682,0.138,0.733,-2.59,-4.97,4.55,
48246510,-0.693,0.131,0.701,-5.477,-6.597,4.83,
48246520,-0.761,0.136,0.688,-5.302,-9.59,4.095,
48246530,-0.811,0.167,0.73,-7.507,-11.602,0.455,
48246540,-0.739,0.183,0.698,-8.89,-14.507,-4.935,
48246550,-0.691,0.133,0.695,-6.142,-17.657,-7.052,
48246560,-0.631,0.105,0.718,-7.647,-16.275,-7.227,
48246570,-0.541,0.109,0.737,-5.32,-9.082,-5.46,
48246580,-0.553,0.079,0.726,2.765,-0.7,-0.017,
48246590,-0.631,0.084,0.71,5.547,8.61,4.865,
48246600,-0.711,0.101,0.669,7.052,12.092,6.335,
48246610,-0.758,0.113,0.643,10.097,10.71,4.62,
48246620,-0.761,0.126,0.645,9.572,5.005,1.032,
48246630,-0.722,0.123,0.639,8.435,-0.455,-2.117,
48246640,-0.659,0.11,0.718,10.202,-3.535,-3.307,
48246650,-0.535,0.113,0.779,9.292,1.032,-1.522,
48246660,-0.494,0.108,0.741,13.755,7.752,4.777,
48246670,-0.66,0.113,0.751,17.535,15.802,12.862,
48246680,-0.806,0.173,0.71,13.177,19.722,13.195,
48246690,-0.83,0.215,0.702,12.407,12.88,8.942,
48246700,-0.76,0.227,0.706,9.205,3.377,4.742,
48246710,-0.721,0.188,0.691,4.27,-0.892,2.432,
48246720,-0.736,0.156,0.708,2.31,-2.957,1.505,
48246730,-0.718,0.177,0.726,2.8,-3.937,-0.472,
48246740,-0.738,0.161,0.739,5.215,-5.372,1.47,
48246750,-0.682,0.19,0.719,6.02,-7.227,5.11,
48246760,-0.578,0.237,0.722,4.725,-6.317,0.297,
48246760,-0.645,0.178,0.712,0.857,-1.33,3.395,
48246780,-0.733,0.128,0.707,-0.682,-0.175,6.422,
48246780,-0.751,0.148,0.699,0.28,-1.522,4.2,
48246800,-0.733,0.165,0.696,0.507,-4.987,1.61,
48246800,-0.685,0.162,0.708,-3.325,-7.822,0.402,
48246820,-0.629,0.152,0.725,-6.02,-7.717,1.26,
48246820,-0.615,0.154,0.733,-4.217,-4.742,4.305,
48246830,-0.645,0.182,0.744,-3.325,0.262,7.717,
48246840,-0.689,0.198,0.73,-4.077,3.955,9.87,
