#Format version: 1.0
time[ms],accX[g],accY[g],accZ[g],Value 1,Value 2,Value 3,
54715550,-0.962,0.275,0.194,-3.727,-2.625,0.087,
54715560,-0.933,0.255,0.198,-3.027,-4.392,-0.735,
54715570,-0.927,0.254,0.198,-1.435,-3.867,-1.382,
54715580,-0.942,0.259,0.193,-0.192,-2.485,-0.455,
54715590,-0.954,0.27,0.194,0.822,-1.382,0.455,
54715600,-0.961,0.266,0.199,2.222,-1.347,0.402,
54715610,-0.95,0.254,0.198,4.987,-0.945,0.227,
54715620,-0.967,0.255,0.189,8.05,-0.822,-0.157,
54715630,-0.974,0.268,0.175,10.535,-1.995,-0.07,
54715640,-0.996,0.299,0.155,9.8,-5.687,1.627,
54715650,-0.998,0.307,0.156,6.142,-12.407,3.272,
54715660,-1.027,0.313,0.188,2.082,-19.372,4.375,
54715670,-0.965,0.264,0.193,-0.857,-22.487,7.175,
54715670,-0.924,0.299,0.212,1.277,-23.677,6.65,
54715690,-0.932,0.287,0.227,-0.717,-23.432,5.442,
54715690,-0.913,0.283,0.228,-1.435,-20.44,6.23,
54715710,-0.908,0.25,0.253,-1.295,-16.975,5.32,
54715710,-0.879,0.26,0.229,2.887,-9.45,6.16,
54715730,-0.929,0.298,0.221,3.762,-6.44,3.85,
54715730,-0.966,0.281,0.218,2.712,-5.407,3.325,
54715750,-0.96,0.288,0.224,2.24,-5.46,5.372,
54715750,-0.953,0.298,0.215,2.065,-5.215,6.125,
54715760,-0.937,0.302,0.215,1.242,-5.792,5.39,
54715770,-0.93,0.31,0.217,-1.207,-5.407,4.69,
54715780,-0.931,0.308,0.218,-3.92,-5.197,3.377,
54715790,-0.924,0.31,0.223,-5.652,-4.095,2.38,
54715800,-0.924,0.314,0.231,-7.157,-2.782,0.927,
54715810,-0.915,0.276,0.26,-7.927,0.945,-1.102,
54715820,-0.88,0.238,0.257,-4.287,8.382,-1.26,
54715830,-0.889,0.282,0.232,-0.647,15.172,-1.137,
54715840,-0.952,0.288,0.207,-2.73,16.24,-1.487,
54715850,-0.994,0.29,0.181,-4.357,15.365,0.402,
54715860,-1.014,0.315,0.163,-6.177,10.867,1.557,
54715870,-1.011,0.303,0.169,-8.172,4.48,1.522,
54715880,-0.979,0.282,0.192,-7.122,-0.787,0.875,
54715890,-0.951,0.282,0.2,-5.827,-2.677,0.63,
54715900,-0.941,0.276,0.215,-6.492,-4.34,0.472,
54715910,-0.926,0.261,0.215,-5.967,-3.71,0.245,
54715920,-0.929,0.278,0.217,-4.06,-2.012,-0.84,
54715930,-0.952,0.282,0.218,-3.92,-0.192,-1.715,
54715940,-0.964,0.282,0.206,-3.535,0.332,-2.082,
54715950,-0.989,0.303,0.18,-2.747,-1.312,-4.077,
54715960,-1.039,0.365,0.102,-5.687,-8.4,-6.685,
54715970,-1.124,0.343,0.164,-15.907,-22.977,-10.202,
54715980,-1.061,0.282,0.161,-18.69,-31.08,-10.15,
54715990,-0.982,0.307,0.228,-18.515,-37.362,-10.272,
54716000,-0.965,0.225,0.232,-19.407,-36.277,-10.43,
54716010,-0.916,0.283,0.246,-17.202,-34.002,-9.24,
54716020,-0.865,0.243,0.341,-24.762,-33.11,-10.885,
54716030,-0.769,0.104,0.299,-12.565,-17.517,-7.245,
54716040,-0.776,0.279,0.276,-4.357,-5.775,-6.352,
54716050,-0.839,0.237,0.263,-7.14,0.752,-7.892,
54716050,-0.89,0.228,0.246,-4.2,6.545,-4.322,
54716070,-0.943,0.298,0.239,-1.067,9.73,-1.295,
54716070,-0.981,0.284,0.225,-1.487,9.047,-1.347,
54716080,-0.999,0.285,0.227,-0.507,6.177,-1.942,
54716090,-0.988,0.289,0.228,-0.91,3.5,-1.505,
54716100,-0.948,0.272,0.229,-1.855,0.665,-1.75,
54716110,-0.904,0.251,0.24,-1.26,-0.192,-2.275,
54716120,-0.892,0.239,0.247,-0.63,1.137,-2.152,
54716130,-0.891,0.238,0.25,0.07,4.602,-1.452,
54716140,-0.915,0.252,0.249,-0.332,7.647,-0.367,
54716150,-0.946,0.262,0.237,-0.735,9.992,0.84,
54716160,-0.964,0.28,0.229,-0.98,10.097,1.54,
54716170,-0.988,0.285,0.216,-2.467,8.802,1.102,
54716180,-1,0.29,0.213,-4.252,6.02,0.315,
54716190,-0.993,0.286,0.229,-6.982,3.675,0.455,
54716200,-0.932,0.2,0.28,-8.907,5.442,1.137,
54716210,-0.862,0.21,0.25,-2.642,15.802,2.747,
54716220,-0.901,0.281,0.238,-1.277,19.092,-0.052,
54716230,-0.956,0.243,0.212,-4.007,21.175,-0.822,
54716240,-0.988,0.274,0.186,-3.01,20.37,1.172,
54716250,-1.009,0.281,0.171,-4.13,16.52,1.907,
54716260,-1.027,0.245,0.152,-3.745,11.252,0.7,
54716270,-1.031,0.265,0.154,-1.365,4.62,0.892,
54716280,-1.022,0.26,0.175,-1.907,-4.077,0.945,
54716290,-0.969,0.223,0.206,-0.14,-8.417,1.067,
54716300,-0.916,0.225,0.218,4.06,-7.42,1.487,
54716310,-0.9,0.234,0.222,7.227,-3.57,0.98,
54716320,-0.921,0.244,0.212,9.292,0.122,-0.35,
54716330,-0.975,0.301,0.185,9.012,1.61,0.017,
54716340,-1.036,0.288,0.139,3.727,-3.5,2.257,
54716350,-1.064,0.263,0.18,2.24,-13.51,-2.1,
54716360,-1.012,0.272,0.163,5.32,-17.692,-3.92,
54716370,-1.033,0.344,0.188,1.96,-24.867,-4.602,
54716380,-0.979,0.205,0.256,-6.02,-29.26,-2.345,
54716390,-0.883,0.223,0.227,-0.262,-21.577,0.927,
54716400,-0.902,0.308,0.238,-1.207,-19.967,-2.1,
54716410,-0.904,0.2,0.254,-5.425,-18.62,-2.782,
54716420,-0.885,0.241,0.255,-0.035,-11.917,3.08,
54716420,-0.918,0.294,0.254,-0.367,-8.277,3.535,
54716440,-0.9,0.204,0.275,-2.992,-4.13,3.5,
54716440,-0.876,0.248,0.245,1.925,4.095,5.81,
54716460,-0.922,0.296,0.231,1.225,6.72,3.447,
54716460,-0.964,0.268,0.213,-1.207,6.09,3.692,
54716480,-0.991,0.309,0.209,-2.362,3.885,5.652,
54716480,-1.001,0.322,0.204,-5.81,0.105,4.112,
54716500,-0.974,0.314,0.208,-8.347,-2.677,-0.665,
54716500,-0.924,0.292,0.276,-9.747,-3.867,-6.597,
54716510,-0.896,0.15,0.264,-7.157,6.055,-10.885,
54716520,-0.851,0.218,0.231,4.83,13.527,-10.5,
54716530,-0.938,0.245,0.221,1.767,11.83,-7.35,
54716540,-0.947,0.188,0.21,1.942,11.69,-0.227,
54716550,-0.947,0.266,0.21,4.952,14.367,3.517,
54716560,-1.013,0.271,0.189,1.89,14.455,1.68,
54716570,-1.027,0.266,0.171,-0.087,11.532,0.367,
54716580,-1.045,0.268,0.178,-2.31,5.25,0.752,
54716590,-0.99,0.25,0.186,-1.627,0.262,0.735,
54716600,-0.97,0.255,0.2,-1.855,-3.675,-0.595,
54716610,-0.918,0.21,0.203,-1.015,-2.012,-0.612,
54716620,-0.917,0.252,0.219,2.642,0.227,-1.225,
54716630,-0.958,0.216,0.207,1.662,1.872,2.38,
54716640,-0.963,0.231,0.215,3.517,1.4,4.987,
54716650,-0.995,0.265,0.172,3.71,0.857,5.985,
54716660,-0.984,0.296,0.145,2.817,-3.832,4.182,
54716670,-1.062,0.294,0.136,-0.525,-9.52,-0.332,
54716680,-0.983,0.271,0.225,0.7,-16.257,-4.48,
54716690,-0.951,0.266,0.213,1.715,-13.265,-5.495,
54716700,-0.978,0.296,0.225,-2.835,-14.087,-4.252,
54716710,-0.932,0.202,0.219,-6.335,-14.472,-1.207,
54716720,-0.89,0.241,0.227,-0.017,-11.427,-0.7,
54716730,-0.925,0.261,0.224,-0.017,-8.855,-0.507,
54716740,-0.894,0.178,0.26,-1.417,-5.022,1.365,
54716750,-0.891,0.236,0.217,5.215,4.252,4.112,
54716760,-0.958,0.274,0.212,3.517,4.76,2.835,
54716760,-0.984,0.234,0.198,1.085,3.027,4.795,
54716780,-0.988,0.281,0.196,2.24,0.717,6.422,
54716780,-1,0.297,0.193,0.017,-1.575,6.055,
54716800,-0.994,0.297,0.185,-3.29,-4.655,4.55,
54716800,-0.983,0.306,0.197,-6.86,-8.54,1.75,
54716820,-0.975,0.288,0.206,-10.622,-12.32,-0.192,
54716820,-0.951,0.284,0.22,-12.705,-14.035,-0.752,
54716830,-0.892,0.208,0.319,-13.562,-10.622,-2.642,
54716840,-0.831,0.152,0.248,-6.002,3.902,-2.765,
54716850,-0.848,0.282,0.233,0.21,10.272,-4.095,
54716860,-0.967,0.221,0.204,-7.017,9.747,-4.2,
54716870,-0.965,0.22,0.2,-4.637,9.852,2.607,
54716880,-1,0.276,0.192,-3.692,8.82,6.16,
54716890,-1.026,0.262,0.177,-4.235,6.265,6.107,
54716900,-0.999,0.283,0.182,-2.642,2.432,5.215,
54716910,-1.022,0.295,0.188,-4.375,-2.782,2.03,
54716920,-0.995,0.257,0.205,-5.53,-7.542,1.872,
54716930,-0.917,0.235,0.206,-3.395,-8.365,2.59,
54716940,-0.895,0.225,0.218,0.105,-7.28,0.542,
54716950,-0.9,0.209,0.23,3.342,-2.992,0.7,
54716960,-0.91,0.215,0.233,6.755,1.732,1.382,
54716970,-0.944,0.234,0.204,9.45,5.25,1.47,
54716980,-0.986,0.277,0.169,11.042,3.867,2.012,
54716990,-1.085,0.309,0.148,6.772,-2.852,2.94,
54717000,-1.049,0.307,0.155,2.345,-12.985,3.237,
54717010,-1.049,0.287,0.223,-1.61,-19.512,3.167,
54717020,-0.955,0.259,0.2,-2.345,-18.112,4.34,
54717030,-0.957,0.292,0.24,-3.535,-20.317,-1.207,
54717040,-0.928,0.212,0.235,-6.142,-19.11,-0.717,
54717050,-0.868,0.259,0.26,-2.555,-15.995,1.19,
54717060,-0.84,0.18,0.294,-3.115,-8.96,1.995,
54717070,-0.832,0.232,0.24,3.937,4.235,5.197,
54717080,-0.925,0.284,0.22,2.362,6.86,1.4,
54717090,-0.972,0.239,0.198,1.312,5.81,3.797,
54717100,-1,0.3,0.187,3.71,1.802,6.422,
54717110,-1.037,0.318,0.182,1.89,-3.955,5.897,
54717120,-1.048,0.315,0.175,-2.73,-10.587,4.182,
54717130,-1.02,0.319,0.183,-7.157,-17.692,0.192,
54717140,-0.976,0.27,0.267,-12.512,-22.68,-2.905,
54717150,-0.878,0.165,0.288,-12.495,-15.697,-2.327,
54717160,-0.818,0.229,0.261,-3.43,-4.235,-2.03,
54717170,-0.905,0.251,0.246,-4.882,-0.245,-4.62,
54717170,-0.909,0.212,0.237,-4.025,2.502,-0.017,
54717190,-0.935,0.257,0.228,-1.295,5.18,3.92,
54717190,-0.968,0.273,0.213,-0.472,6.317,4.305,
54717210,-0.985,0.276,0.209,-2.012,4.497,4.41,
54717210,-0.971,0.287,0.215,-1.82,2.24,2.362,
54717230,-0.986,0.28,0.216,-2.135,-0.227,0.857,
54717230,-0.963,0.257,0.215,-0.822,-1.785,0.315,
54717250,-0.934,0.25,0.229,1.627,-1.785,-1.68,
54717250,-0.919,0.229,0.231,3.517,1.12,-3.64,
54717260,-0.906,0.225,0.233,6.615,4.27,-4.637,
54717270,-0.923,0.248,0.208,9.537,6.877,-4.97,
54717280,-0.986,0.27,0.184,9.327,4.725,-4.532,
54717290,-1.054,0.299,0.17,6.37,-1.242,-2.712,
54717300,-1.037,0.26,0.218,1.435,-8.522,0.192,
54717310,-0.969,0.239,0.198,1.96,-7.7,3.972,
54717320,-0.97,0.295,0.213,2.415,-10.43,1.715,
54717330,-0.959,0.231,0.229,-2.012,-13.195,2.31,
54717340,-0.899,0.22,0.232,0.105,-11.637,5.757,
54717350,-0.898,0.266,0.241,3.482,-8.592,5.792,
54717360,-0.878,0.229,0.287,2.747,-3.727,5.687,
54717370,-0.854,0.234,0.253,6.335,8.382,6.16,
54717380,-0.914,0.307,0.241,7.262,13.002,3.972,
54717390,-0.968,0.282,0.214,1.995,12.897,5.075,
54717400,-0.991,0.294,0.193,0.367,10.027,6.825,
54717410,-1.021,0.322,0.177,-1.19,5.792,5.705,
54717420,-1.04,0.322,0.163,-6.125,-0.875,4.252,
54717430,-1.029,0.324,0.181,-10.815,-8.82,2.485,
54717440,-0.955,0.279,0.258,-14.402,-13.492,0.262,
54717450,-0.868,0.162,0.266,-12.687,-5.827,-1.207,
54717460,-0.815,0.203,0.249,-2.94,3.01,-2.345,
54717470,-0.879,0.24,0.232,-2.642,7.262,-1.925,
54717480,-0.929,0.222,0.22,-2.047,10.745,2.257,
54717490,-0.983,0.272,0.181,1.015,12.95,4.392,
54717500,-1.041,0.308,0.179,0,9.1,3.167,
54717510,-1.048,0.286,0.177,-3.132,3.552,2.607,
