time[ms],accX[g],accY[g],accZ[g],Value 1,Value 2,Value 3
51984520,-0.278,-0.355,0.789,21.997,-35.717,-57.225
51984530,-0.272,-0.27,0.652,17.92,-25.007,-48.982
51984540,-0.271,-0.329,0.687,14.63,-13.807,-36.68
51984550,-0.319,-0.341,0.632,9.327,5.162,-31.622
51984560,-0.437,-0.299,0.672,6.527,20.79,-33.827
51984570,-0.583,-0.306,0.63,-4.97,26.407,-39.97
51984580,-0.618,-0.296,0.63,-14.28,23.432,-49.122
51984590,-0.711,-0.319,0.607,-20.16,11.025,-46.97
51984600,-0.743,-0.391,0.552,-20.125,-10.202,-39.48
51984610,-0.636,-0.462,0.505,-7.525,-28.735,-28.647
51984620,-0.622,-0.527,0.467,14.49,-39.217,-13.667
51984630,-0.525,-0.49,0.457,39.27,-40.425,-4.077
51984640,-0.547,-0.471,0.499,65.485,-32.13,7.367
51984650,-0.574,-0.415,0.566,86.905,-23.782,11.795
51984660,-0.449,-0.367,0.615,102.585,-11.55,10.29
51984670,-0.323,-0.335,0.697,114.8,10.955,11.707
51984680,-0.267,-0.29,0.789,117.985,43.82,22.435
51984690,-0.264,-0.243,0.856,115.43,83.142,40.442
51984700,-0.326,-0.14,0.915,105.507,127.05,60.97
51984710,-0.452,-0.039,0.969,84.14,172.06,77.105
51984720,-0.635,-0.013,0.928,49.35,210.315,88.042
51984730,-0.73,-0.062,0.798,14.175,237.16,94.85
51984740,-0.776,-0.08,0.671,-9.065,256.077,101.22
51984750,-0.823,-0.058,0.551,-24.57,267.05,109.515
51984760,-0.837,-0.04,0.432,-34.177,268.905,118.387
51984760,-0.833,-0.065,0.301,-39.497,264.985,127.47
51984780,-0.81,-0.076,0.189,-37.082,261.975,133.227
51984780,-0.83,-0.05,0.168,-28.892,260.032,133.245
51984800,-0.837,0.002,0.16,-25.217,255.465,127.155
51984800,-0.899,0.107,0.166,-24.342,249.655,119.857
51984820,-1.064,0.042,0.151,-34.895,224.665,109.462
51984820,-0.928,-0.024,0.089,-37.782,196.105,99.487
51984830,-0.847,-0.028,0.081,-29.627,169.067,97.632
51984840,-0.812,-0.009,0.057,-28.42,149.012,100.082
51984850,-0.842,-0.015,0.06,-27.51,136.255,102.025
51984860,-0.888,-0.031,0.095,-27.79,127.295,93.94
51984870,-0.792,0.08,0.105,-39.235,120.26,78.732
51984880,-1.061,-0.21,0.02,-39.935,102.515,105.787
51984890,-0.981,-0.091,0.003,-44.415,85.82,82.145
51984900,-0.787,-0.075,0.067,-37.292,78.487,67.462
51984910,-0.989,-0.14,0.022,-33.057,72.31,100.607
51984920,-1.489,-0.247,-0.089,-33.39,49.595,129.832
51984930,-1.74,-0.494,0.002,20.545,23.485,150.377
51984940,-1.411,-0.064,0.167,38.955,14.647,154.595
51984950,-1.14,0.156,0.159,29.347,19.932,148.4
51984960,-1.238,0.269,0.287,28.315,35.507,129.867
51984970,-1.416,0.3,0.316,5.705,37.59,112.052
51984980,-1.336,0.263,0.284,-16.905,33.617,88.777
51984990,-1.291,0.223,0.291,-18.182,38.587,58.047
51985000,-1.198,0.204,0.276,-21.63,49.682,35.56
51985010,-1.079,0.165,0.247,-28.227,58.607,20.877
51985020,-1.013,0.099,0.182,-25.322,67.707,10.447
51985030,-0.982,0.045,0.141,-17.097,73.132,7.052
51985040,-0.871,0.006,0.093,-9.94,77.525,11.637
51985050,-0.788,-0.005,0.061,1.05,86.502,23.31
51985060,-0.795,0.023,0.057,11.725,94.447,39.935
51985070,-0.84,0.055,0.013,16.45,100.152,56.665
51985080,-0.958,0.057,-0.041,18.917,100.94,69.492
51985080,-1.075,0.082,-0.079,23.065,91.647,75.827
51985100,-1.112,0.146,-0.07,27.825,73.395,75.967
51985100,-1.125,0.258,-0.082,23.677,48.895,73.622
51985120,-1.15,0.317,-0.108,16.345,24.027,60.462
51985120,-1.117,0.316,-0.107,11.445,2.537,41.912
51985140,-1.062,0.317,-0.09,5.197,-14.822,29.347
51985140,-1.05,0.306,-0.14,1.295,-23.187,23.712
51985160,-1.097,0.33,-0.147,0.63,-25.41,19.145
51985160,-1.137,0.356,-0.122,-1.207,-26.95,10.92
51985170,-1.171,0.33,-0.1,-5.145,-28.052,0.332
51985180,-1.16,0.324,-0.16,-7.455,-25.077,-10.342
51985190,-1.205,0.365,-0.067,-6.58,-26.197,-23.625
51985200,-1.153,0.333,-0.121,-14.402,-33.232,-39.41
51985210,-1.016,0.272,-0.138,-20.317,-40.372,-49.892
51985220,-0.891,0.226,-0.133,-19.88,-39.375,-52.045
51985230,-0.812,0.224,-0.11,-16.887,-32.322,-47.6
51985240,-0.766,0.23,-0.102,-17.745,-22.662,-37.52
51985250,-0.751,0.213,-0.07,-19.967,-12.215,-25.795
51985260,-0.797,0.2,-0.044,-21.735,-4.515,-15.54
51985270,-0.854,0.204,-0.008,-23.642,-1.067,-9.047
51985280,-0.92,0.208,0.026,-27.335,-3.185,-6.912
51985290,-0.947,0.198,0.036,-33.355,-10.15,-9.485
51985300,-0.952,0.172,0.056,-38.447,-18.9,-14.052
51985310,-0.98,0.148,0.079,-40.897,-28.752,-17.797
51985320,-0.999,0.154,0.085,-42.42,-38.395,-21.402
51985330,-1.163,0.113,0.257,-44.677,-46.865,-25.655
51985340,-1.569,0.025,0.295,-48.545,-66.5,-34.772
51985350,-1.442,0.058,0.18,-40.95,-79.59,-48.667
51985360,-0.906,0.133,0.27,-15.26,-57.312,-58.432
51985370,-0.537,0.004,0.216,-2.467,-13.877,-44.765
51985380,-0.374,-0.013,0.151,-0.49,39.427,-3.675
51985390,-0.664,0.103,0.168,-0.595,84.752,39.112
51985400,-1.012,0.166,0.189,-15.365,99.137,55.177
51985410,-1.16,0.127,0.089,-33.127,82.232,45.115
51985420,-1.057,0.176,0.033,-37.677,60.322,36.54
51985430,-1.357,0.288,-0.075,-31.71,46.952,29.102
51985440,-1.149,0.266,-0.081,-29.645,28.157,9.047
51985450,-1.068,0.183,-0.106,-29.347,14.35,-3.377
51985460,-1.137,0.14,-0.142,-24.097,12.005,-7.91
51985470,-1.035,0.191,-0.108,-16.327,-2.03,-11.322
51985480,-0.977,0.153,-0.077,-17.5,-13.177,-14.192
51985490,-1.011,0.13,-0.042,-15.697,-15.697,-12.39
51985500,-1.044,0.175,-0.006,-8.89,-17.167,-11.112
51985510,-1.061,0.194,-0.005,-8.417,-21.945,-14.997
51985510,-1.096,0.175,-0.036,-8.05,-27.422,-21.875
51985530,-1.042,0.146,-0.035,-5.337,-33.722,-27.405
51985530,-0.993,0.127,-0.015,-3.832,-37.677,-26.95
51985550,-1.019,0.128,0.007,-2.94,-39.165,-23.45
51985550,-0.997,0.135,0.039,-1.54,-39.602,-21.805
51985560,-0.982,0.125,0.055,-0.875,-37.782,-21.612
51985570,-0.976,0.109,0.06,-0.63,-35.7,-19.775
51985580,-0.964,0.118,0.071,0.892,-32.182,-15.557
51985590,-0.974,0.127,0.074,2.555,-26.967,-11.48
51985600,-0.996,0.133,0.069,3.08,-22.855,-9.642
51985610,-1,0.138,0.068,2.695,-21.087,-10.22
51985620,-1.011,0.134,0.061,1.505,-20.23,-11.41
51985630,-1.015,0.133,0.071,0.437,-20.737,-11.9
51985640,-1.018,0.141,0.077,-0.595,-20.667,-12.425
51985650,-1.027,0.151,0.064,-2.065,-22.715,-14.14
51985660,-1.032,0.15,0.081,-5.145,-31.43,-18.445
51985670,-0.991,0.08,0.111,-8.435,-27.282,-21.437
51985680,-1,0.104,0.094,0.805,-19.74,-18.007
51985690,-0.974,0.118,0.097,-3.745,-22.995,-15.54
51985700,-0.966,0.083,0.108,-5.18,-20.737,-15.715
51985710,-1.004,0.084,0.109,-6.002,-18.34,-12.53
51985720,-1.019,0.101,0.098,-5.862,-17.43,-9.94
51985730,-1.001,0.104,0.118,-6.282,-18.252,-10.447
51985740,-0.984,0.09,0.137,-8.505,-17.027,-10.745
51985750,-0.971,0.091,0.152,-7.945,-15.26,-9.135
51985760,-0.916,0.088,0.187,-7.787,-8.732,-6.107
51985770,-0.94,0.074,0.147,-10.605,-0.21,-1.33
51985780,-0.964,0.073,0.126,-12.005,4.392,3.132
51985790,-1.001,0.079,0.104,-12.827,7.122,6.44
51985800,-1.05,0.08,0.044,-11.305,8.872,7.21
51985810,-1.03,0.086,0.036,-8.295,7.245,5.53
51985820,-1.059,0.095,0.035,-5.915,4.62,3.552
51985830,-1.064,0.091,0.051,-4.077,0.752,0.385
51985830,-1.039,0.083,0.078,-2.625,-4.025,-2.712
51985850,-0.996,0.071,0.102,-0.997,-5.32,-3.972
51985850,-0.991,0.068,0.096,-0.245,-5.267,-1.977
51985870,-1,0.082,0.083,1.015,-4.427,0.35
51985870,-1.024,0.1,0.086,1.995,-6.072,0.7
51985890,-1.033,0.107,0.094,3.43,-7.14,-1.347
51985890,-1.005,0.105,0.124,3.587,-6.387,-3.692
51985910,-1.004,0.1,0.15,1.54,-4.095,-4.322
51985910,-1.01,0.085,0.121,-1.662,-2.082,-4.06
51985920,-0.967,0.089,0.152,-1.645,-1.137,-3.412
51985930,-0.972,0.095,0.161,-3.342,0.7,-2.45
51985940,-1.011,0.097,0.178,-4.06,3.465,-2.1
51985950,-0.976,0.121,0.138,-4.13,3.237,-3.22
51985960,-0.96,0.119,0.089,-5.46,5.302,-4.427
51985970,-1.019,0.092,0.05,-7.402,7.577,-4.497
51985980,-1.048,0.087,0.04,-6.457,6.195,-4.9
51985990,-1.071,0.087,0.025,-5.617,1.645,-7
51986000,-1.024,0.081,0.062,-4.655,-1.365,-9.45
51986010,-1.015,0.059,0.083,-5.11,-2.24,-9.327
51986020,-0.99,0.046,0.078,-4.235,-1.785,-7.227
51986030,-0.982,0.047,0.079,-5.705,-3.727,-3.57
51986040,-0.993,0.042,0.088,-6.527,-4.375,-0.105
51986050,-1.005,0.063,0.09,-5.635,-4.182,2.94
51986060,-1.008,0.085,0.118,-4.812,-3.027,4.042
51986070,-1.025,0.078,0.072,-4.62,-1.47,3.15
51986080,-1.02,0.069,0.061,-4.48,-3.955,2.135
51986090,-1.044,0.073,0.066,-1.977,-6.685,1.61
51986100,-1.039,0.083,0.09,0.787,-9.082,-0.28
51986110,-0.998,0.07,0.098,0.595,-10.692,-2.17
51986120,-0.993,0.053,0.087,0.402,-10.885,-1.295
51986130,-1,0.057,0.085,0.945,-12.617,1.575
51986140,-1.051,0.082,0.035,2.38,-16.292,2.922
51986150,-1.092,0.116,0.088,3.762,-26.827,-0.175
51986160,-1.009,0.111,0.157,3.43,-29.19,-6.002
51986170,-0.963,0.086,0.161,1.785,-22.452,-9.135
51986180,-0.928,0.064,0.167,-2.852,-16.642,-7.28
51986190,-0.927,0.052,0.159,-3.307,-9.012,-2.485
51986200,-0.965,0.068,0.15,-4.112,-3.237,2.712
51986210,-0.991,0.089,0.138,-4.742,0.63,4.48
51986220,-1.015,0.096,0.121,-5.6,3.745,3.885
51986230,-1.04,0.1,0.11,-6.51,4.13,1.68
51986230,-1.049,0.102,0.106,-7.21,2.747,-2.205
51986250,-1.027,0.09,0.116,-8.015,0.315,-6.475
51986250,-0.998,0.08,0.153,-8.19,-0.245,-8.382
51986260,-0.952,0.056,0.169,-8.312,2.555,-6.877
51986270,-0.944,0.026,0.113,-9.642,8.4,-2.327
51986280,-0.964,0.025,0.108,-11.795,7.98,4.515
51986290,-1.018,0.049,0.082,-9.695,9.415,9.765
51986300,-1.075,0.079,0.081,-8.452,7.14,10.325
51986310,-1.071,0.084,0.076,-7.017,3.22,5.74
51986320,-1.048,0.308,0.221,-6.212,-1.942,5.407
51986330,-1.168,0.01,-0.013,-36.645,-16.537,29.365
51986340,-0.863,-0.07,0.032,-24.517,-18.287,4.83
51986350,-0.98,0.02,0.139,2.66,-3.482,-8.942
51986360,-0.952,0.033,0.109,-0.892,-2.52,1.82
51986370,-1.02,0.088,0.091,6.142,-0.175,5.477
51986380,-1.086,0.11,0.082,2.17,-6.16,4.34
51986390,-1.037,0.094,0.11,3.15,-10.622,-2.135
51986400,-0.995,0.08,0.133,3.15,-10.272,-4.795
51986410,-1.002,0.072,0.121,1.172,-9.065,-4.13
51986420,-0.989,0.073,0.127,0.105,-8.557,-3.22
51986430,-0.975,0.069,0.14,0.612,-6.352,-2.502
51986440,-0.973,0.063,0.136,-0.28,-3.167,-0.595
51986450,-0.988,0.069,0.125,-0.7,-0.367,2.1
51986460,-1.017,0.084,0.111,-0.647,1.522,3.85
51986470,-1.044,0.097,0.101,-1.312,-0.315,2.765
51986480,-1.058,0.091,0.095,-2.362,-4.165,-1.015
51986490,-1.047,0.081,0.094,-2.205,-8.82,-4.847
51986500,-1.019,0.087,0.118,-1.33,-12.232,-7.297
51986510,-0.988,0.082,0.142,-2.117,-12.915,-9.012
51986520,-0.942,0.05,0.16,-3.517,-8.47,-8.102
51986530,-0.937,0.033,0.142,-3.132,-2.205,-3.447
51986540,-0.972,0.049,0.129,-3.867,0.14,2.415
51986550,-1.014,0.059,0.115,-4.025,0.385,5.46
51986560,-1.032,0.073,0.098,-3.167,-0.122,6.02
51986570,-1.042,0.084,0.104,-2.1,-1.995,4.165
51986580,-1.047,0.081,0.094,-1.785,-4.76,1.085
51986580,-1.035,0.075,0.111,-0.682,-8.417,-1.575
51986600,-1.031,0.072,0.124,0.507,-10.22,-3.64
51986600,-0.989,0.063,0.143,0.665,-10.832,-5.32
51986620,-0.96,0.043,0.146,1.487,-7.525,-4.48
51986620,-0.937,0.044,0.152,3.132,-2.275,-0.297
51986640,-0.959,0.059,0.132,4.025,2.59,4.777
51986640,-1.024,0.078,0.098,3.902,3.062,7.175
51986660,-1.058,0.087,0.106,4.235,-0.91,5.582
51986660,-1.044,0.093,0.114,5.162,-3.902,1.75
51986670,-1.022,0.085,0.133,3.517,-5.967,-1.802
51986680,-1.014,0.073,0.126,1.715,-6.02,-3.692
51986690,-1.001,0.066,0.125,0.49,-7.14,-3.622
51986700,-0.98,0.058,0.139,0.717,-6.597,-2.642
51986710,-0.975,0.06,0.135,0.087,-4.707,-0.682
51986720,-0.97,0.066,0.157,-1.032,-2.887,1.785
51986730,-0.986,0.062,0.139,-2.1,1.155,3.885
51986740,-1.011,0.077,0.128,-2.8,2.73,5.582
51986750,-1.033,0.091,0.114,-3.447,1.47,4.97
51986760,-1.043,0.087,0.103,-3.71,-1.242,2.065
51986770,-1.043,0.091,0.106,-3.307,-4.812,-1.33
51986780,-1.048,0.096,0.117,-3.71,-7.542,-4.935
51986790,-1.018,0.082,0.152,-5.127,-9.327,-8.575
51986800,-0.952,0.038,0.166,-5.967,-4.567,-9.502
51986810,-0.93,0.025,0.147,-4.165,1.505,-4.935
51986820,-0.961,0.041,0.142,-4.725,2.94,1.837
51986830,-1.003,0.058,0.108,-5.18,3.167,6.3
51986840,-1.05,0.083,0.104,-5.495,0.98,7.192
51986850,-1.049,0.088,0.096,-6.352,-2.432,3.605
51986860,-1.046,0.082,0.102,-6.335,-5.46,-0.297
51986870,-1.031,0.065,0.107,-6.3,-9.047,-3.027
51986880,-0.999,0.058,0.124,-4.882,-11.217,-4.357
51986890,-0.975,0.057,0.144,-4.147,-11.602,-4.182
51986900,-0.97,0.048,0.143,-4.112,-9.117,-2.222
51986910,-0.964,0.04,0.149,-2.59,-4.9,0.735
51986920,-0.95,0.05,0.166,-0.927,0.122,4.182
51986920,-0.97,0.062,0.172,-1.26,4.865,7.717
51986940,-1.012,0.076,0.142,-2.31,7.805,9.432
51986940,-1.057,0.101,0.11,-3.08,5.775,7.472
51986960,-1.073,0.087,0.095,-4.2,3.01,2.467
51986960,-1.024,0.074,0.12,-2.677,0.77,-2.012
51986980,-1.004,0.077,0.13,-2.537,0.927,-3.552
51986980,-1.029,0.064,0.118,-4.742,-0.157,-4.252
51987000,-1.012,0.056,0.118,-6.002,-2.117,-4.567
51987000,-0.991,0.057,0.141,-5.862,-2.73,-4.077
51987010,-0.983,0.058,0.145,-6.352,-1.172,-3.115
51987020,-0.983,0.055,0.132,-7.297,-0.052,-1.172
51987030,-0.987,0.068,0.11,-7.7,0.595,1.172
51987040,-1.017,0.081,0.1,-7.717,0.63,1.872
51987050,-1.052,0.084,0.103,-8.242,-1.347,-0.21
51987060,-1.048,0.089,0.113,-7.315,-3.535,-4.2
51987070,-1.042,0.085,0.113,-7.28,-5.477,-8.557
51987080,-0.994,0.056,0.152,-7.595,-6.212,-11.427
51987090,-0.948,0.014,0.128,-5.582,-2.38,-10.307
51987100,-0.941,0.021,0.142,-4.007,-0.28,-4.83
51987110,-0.962,0.039,0.131,-2.835,2.047,0.542
51987120,-1.011,0.045,0.107,-3.36,2.852,4.13
51987130,-1.026,0.053,0.1,-2.887,2.135,5.04
51987140,-1.042,0.063,0.094,-3.255,0.507,4.532
51987150,-1.046,0.059,0.112,-3.412,-2.8,2.52
51987160,-1.008,0.048,0.126,-3.587,-3.867,1.067
51987170,-1.012,0.061,0.124,-1.837,-3.22,0.717
51987180,-0.99,0.051,0.12,-2.03,-3.465,-0.35
51987190,-0.976,0.042,0.118,-0.875,-3.045,0.647
51987200,-0.981,0.049,0.128,1.715,-0.525,3.36
51987210,-0.986,0.047,0.13,2.432,1.54,5.372
51987220,-0.996,0.044,0.117,2.66,3.587,6.93
51987230,-1.025,0.06,0.101,3.36,3.097,8.242
51987240,-1.055,0.074,0.105,2.957,-0.227,7.262
51987250,-1.031,0.069,0.103,2.152,-2.835,4.55
51987260,-1.027,0.075,0.118,1.872,-4.27,2.922
51987270,-1.025,0.068,0.115,0.175,-5.092,1.452
51987280,-1.012,0.056,0.128,-0.14,-5.495,0.122
51987290,-1.001,0.057,0.119,0.385,-4.83,0.052
51987300,-1.005,0.072,0.13,0.525,-5.232,0.332
51987310,-0.994,0.073,0.133,-0.49,-4.2,-0.07
51987320,-1.007,0.062,0.113,-0.735,-1.942,-0.122
51987330,-1.007,0.063,0.109,-0.525,-2.73,0.192
51987330,-1.02,0.061,0.114,-0.07,-4.13,0.07
51987350,-1.017,0.059,0.117,0.542,-5.145,-0.577
51987350,-1.011,0.065,0.123,1.102,-5.267,-1.33
51987370,-1.008,0.064,0.12,0.91,-5.092,-2.03
51987370,-1.009,0.065,0.117,0.542,-5.39,-2.012
51987390,-1.019,0.064,0.116,0.052,-6.265,-2.205
51987390,-1.016,0.063,0.12,-0.052,-7.297,-3.237
51987410,-1.008,0.059,0.124,-0.542,-8.19,-4.182
51987410,-1,0.058,0.127,-0.805,-8.347,-4.322
51987420,-1.012,0.063,0.124,-1.242,-8.435,-4.2
51987430,-1.011,0.063,0.132,-1.82,-8.715,-4.602
51987440,-0.99,0.05,0.15,-2.152,-7.315,-4.655
51987450,-0.968,0.036,0.143,-1.96,-3.832,-3.29
51987460,-0.968,0.045,0.144,-1.872,-1.575,-0.402
51987470,-0.998,0.049,0.125,-2.87,-0.227,2.222
51987480,-1.017,0.054,0.114,-3.202,-0.49,3.255
51987490,-1.028,0.066,0.119,-2.642,-1.732,2.747
51987500,-1.034,0.065,0.118,-2.747,-2.887,1.085
51987510,-1.015,0.06,0.129,-2.852,-4.567,-0.682
51987520,-1.01,0.051,0.12,-2.817,-4.952,-1.627
51987530,-1.004,0.052,0.125,-2.362,-6.16,-2.065
51987540,-1.002,0.053,0.13,-1.977,-6.352,-2.065
51987550,-1.006,0.046,0.123,-1.295,-5.512,-1.75
51987560,-1.009,0.046,0.118,-0.087,-5.337,-1.12
51987570,-1.009,0.044,0.127,0.77,-6.597,-0.752
51987580,-1.004,0.035,0.131,1.277,-6.16,-0.175
51987590,-0.983,0.035,0.141,2.257,-4.795,1.05
51987600,-0.969,0.039,0.143,2.677,-2.082,3.045
51987610,-0.985,0.042,0.127,2.765,-0.227,5.757
51987620,-1.025,0.061,0.096,3.535,-1.505,7.805
51987630,-1.049,0.086,0.129,3.972,-6.912,6.352
51987640,-1.046,0.079,0.142,2.975,-7.577,1.977
51987650,-1.016,0.064,0.147,1.487,-6.702,-1.855
51987660,-0.995,0.052,0.132,0.717,-5.11,-3.027
51987670,-0.981,0.053,0.151,0.805,-5.11,-2.047
51987670,-0.969,0.049,0.154,0.892,-2.572,-0.017
51987690,-0.984,0.056,0.136,0.612,-0.28,2.047
51987690,-0.993,0.069,0.143,0.14,-0.017,2.852
51987710,-0.994,0.054,0.133,-0.997,0.962,2.905
51987710,-1,0.051,0.128,-0.752,1.715,3.832
51987730,-1.022,0.061,0.122,-0.7,0.472,4.41
51987730,-1.052,0.065,0.113,-1.085,-1.995,3.482
51987750,-1.053,0.074,0.115,-0.945,-5.46,0.735
51987750,-1.055,0.076,0.116,-1.697,-8.977,-3.255
51987760,-1.031,0.068,0.118,-2.31,-12.04,-7.262
51987770,-0.992,0.059,0.136,-2.485,-13.265,-8.977
51987780,-0.978,0.048,0.165,-3.045,-12.337,-8.417
51987790,-0.925,0.024,0.202,-3.675,-7.857,-6.09
51987800,-0.914,0.011,0.166,-4.165,0.822,-0.262
51987810,-0.968,0.037,0.148,-4.112,4.707,6.807
51987820,-1.043,0.058,0.112,-4.987,4.182,10.027
51987830,-1.077,0.066,0.094,-5.022,0.665,8.295
51987840,-1.074,0.073,0.094,-3.64,-4.287,3.78
51987850,-1.066,0.073,0.108,-2.415,-9.555,-1.75
51987860,-1.033,0.067,0.133,-1.54,-13.597,-6.282
51987870,-0.981,0.057,0.171,-1.347,-14.105,-8.4
51987880,-0.954,0.038,0.166,-2.327,-10.307,-8.032
51987890,-0.925,0.018,0.17,-1.872,-5.775,-4.952
51987900,-0.91,0.014,0.18,0.052,1.207,1.312
51987910,-0.945,0.026,0.161,1.33,7.875,8.4
51987920,-1.003,0.054,0.12,2.257,11.042,12.827
51987930,-1.062,0.07,0.105,2.415,8.487,12.582
51987940,-1.09,0.067,0.101,2.152,4.007,8.977
51987950,-1.085,0.078,0.096,3.465,-1.435,3.797
51987960,-1.054,0.074,0.121,2.73,-7.35,-1.295
51987970,-1.023,0.047,0.117,2.345,-9.8,-5.232
51987980,-0.989,0.041,0.134,3.115,-11.007,-5.67
51987990,-0.967,0.038,0.147,4.007,-10.185,-4.147
51988000,-0.989,0.053,0.155,3.832,-9.152,-1.382
51988010,-0.982,0.054,0.162,2.292,-7.7,0.595
51988020,-1.007,0.053,0.136,1.89,-4.795,1.54
51988030,-0.991,0.057,0.138,1.05,-6.492,2.082
51988040,-1.011,0.064,0.134,0.892,-7.857,2.415
51988050,-1.028,0.093,0.161,-0.14,-10.517,0.962
51988060,-1.01,0.104,0.208,-3.5,-9.502,-3.395
51988070,-1.004,0.076,0.175,-7.612,-2.835,-7.787
51988080,-1.003,0.063,0.162,-7.14,0.717,-9.87
51988080,-0.975,0.054,0.154,-5.232,1.067,-10.85
51988100,-0.982,0.038,0.137,-4.655,1.277,-9.905
51988100,-0.99,0.034,0.128,-3.465,1.067,-7.997
51988120,-1.007,0.033,0.118,-3.167,0.595,-6.562
51988120,-1.018,0.02,0.107,-2.887,-1.295,-5.705
51988140,-1.026,0.016,0.113,-2.03,-4.182,-4.235
51988140,-1.032,0.023,0.121,-0.945,-7.542,-2.642
51988160,-1.025,0.037,0.131,-0.262,-10.342,-2.275
51988160,-1.021,0.042,0.138,-0.507,-11.83,-2.905
51988170,-1.018,0.044,0.138,-0.77,-12.442,-3.937
51988180,-1.003,0.047,0.152,-1.155,-12.792,-4.76
51988190,-0.972,0.039,0.211,-1.907,-11.917,-4.69
51988200,-0.923,-0.002,0.192,-3.587,-5.057,-2.537
51988210,-0.935,0.008,0.169,-2.922,0.787,3.272
51988220,-0.987,0.046,0.171,-3.797,1.505,8.68
51988230,-1.029,0.048,0.136,-4.357,2.607,9.31
51988240,-1.03,0.06,0.136,-3.78,2.135,7.052
51988250,-1.039,0.063,0.138,-3.307,0.735,3.605
51988260,-1.039,0.046,0.119,-3.325,-0.945,0.455
51988270,-1.022,0.042,0.135,-1.977,-4.445,-1.68
51988280,-1.011,0.038,0.145,-1.137,-6.387,-3.255
51988290,-0.98,0.025,0.147,-0.28,-6.51,-3.902
51988300,-0.968,0.013,0.149,0.612,-4.777,-1.557
51988310,-0.965,0.02,0.163,2.117,-2.642,2.152
51988320,-0.978,0.028,0.151,2.87,0.262,5.425
51988330,-1.01,0.038,0.13,3.325,0.367,7.315
51988340,-1.055,0.058,0.127,4.077,-3.202,6.72
51988350,-1.05,0.059,0.145,3.36,-7.017,3.202
51988360,-1.028,0.055,0.154,2.712,-7.875,0.035
51988370,-0.983,0.052,0.184,0.98,-7.595,-1.365
51988380,-0.98,0.04,0.172,-0.927,-3.465,-1.26
51988390,-0.957,0.047,0.187,-2.135,-0.875,0.122
51988400,-0.972,0.04,0.157,-3.447,2.87,1.662
51988410,-0.995,0.049,0.146,-3.5,3.832,3.167
51988420,-1.035,0.062,0.142,-3.202,3.395,3.097
51988420,-1.045,0.057,0.137,-2.66,1.977,0.385
51988440,-1.03,0.049,0.143,-2.03,0.122,-2.94
51988440,-1.012,0.044,0.146,-1.347,-1.417,-5.232
51988460,-0.993,0.035,0.149,-1.487,-1.75,-5.862
51988460,-0.982,0.026,0.147,-1.557,-1.155,-4.567
