time[ms],accX[g],accY[g],accZ[g],Value 1,Value 2,Value 3
40882960,0.028,-0.268,0.951,0.91,-2.292,-0.122
40882970,0.031,-0.272,0.95,0.98,-1.61,0.192
40882980,0.027,-0.27,0.95,1.137,-1.067,0.525
40882990,0.021,-0.27,0.949,1.172,-0.595,0.735
40883000,0.029,-0.269,0.95,1.242,-0.315,0.997
40883010,0.026,-0.269,0.95,1.137,0.332,1.207
40883020,0.023,-0.272,0.949,1.172,0.927,1.277
40883030,0.027,-0.272,0.949,1.47,1.575,1.487
40883040,0.014,-0.271,0.951,1.61,2.065,1.61
40883050,0.012,-0.269,0.952,1.662,1.977,1.417
40883060,0.004,-0.269,0.952,1.592,1.54,1.067
40883070,0.006,-0.272,0.952,1.557,0.805,0.665
40883080,0.01,-0.271,0.952,1.627,0.262,0.437
40883090,0.007,-0.278,0.95,1.662,0,0.297
40883100,0.005,-0.273,0.948,2.73,-0.647,-0.437
40883110,0.006,-0.262,0.951,2.747,-0.945,-0.07
40883120,0.003,-0.266,0.95,2.082,-1.137,-0.07
40883130,0.012,-0.273,0.949,2.415,-1.522,-0.63
40883140,0.016,-0.267,0.951,2.73,-1.767,-0.997
40883150,0.019,-0.261,0.955,2.625,-1.732,-1.417
40883160,0.025,-0.262,0.957,1.82,-1.155,-2.17
40883170,0.009,-0.27,0.95,0.875,-0.192,-2.695
40883180,0.007,-0.272,0.952,1.015,-0.297,-2.8
40883190,0.029,-0.269,0.954,1.207,-0.262,-2.8
40883200,0.013,-0.319,0.955,1.522,0.367,-2.8
40883210,0.032,-0.224,0.952,3.255,0.402,-3.675
40883220,0.001,-0.291,0.948,2.082,1.19,-2.887
40883230,0.019,-0.258,0.953,2.66,0.63,-3.342
40883240,0.002,-0.266,0.95,2.065,0.63,-3.062
40883250,-0.004,-0.258,0.949,1.592,-0.017,-3.027
40883260,-0.003,-0.262,0.95,1.05,-0.822,-2.66
40883260,0,-0.274,0.949,0.63,-1.487,-2.1
40883280,0.003,-0.266,0.947,0.962,-2.03,-1.855
40883280,0,-0.27,0.947,0.962,-2.345,-1.155
40883300,0.005,-0.272,0.947,1.12,-2.782,-0.805
40883300,0.005,-0.27,0.948,1.47,-3.045,-0.665
40883310,0.016,-0.27,0.949,1.662,-3.062,-0.402
40883320,0.006,-0.277,0.948,1.96,-2.94,-0.315
40883330,0.004,-0.265,0.95,2.38,-3.167,-0.367
40883340,0.002,-0.281,0.949,2.467,-3.64,-0.332
40883350,0.002,-0.264,0.949,3.097,-4.305,-0.63
40883360,0.004,-0.282,0.948,3.167,-4.935,-0.682
40883370,-0.011,-0.256,0.944,3.885,-5.932,-1.295
40883380,0.009,-0.246,0.949,3.535,-6.825,-1.435
40883390,0.009,-0.282,0.949,2.625,-7.035,-1.295
40883400,0.011,-0.26,0.952,3.255,-7.542,-1.82
40883410,0,-0.275,0.953,3.062,-8.137,-1.942
40883420,-0.003,-0.274,0.955,3.342,-9.66,-2.8
40883430,-0.001,-0.271,0.955,3.587,-11.707,-3.43
40883440,0,-0.281,0.954,4.007,-13.545,-3.622
40883450,-0.002,-0.277,0.952,4.935,-15.277,-3.71
40883460,0,-0.266,0.949,5.88,-17.027,-3.675
40883470,0.005,-0.258,0.945,6.335,-18.602,-3.395
40883480,0.013,-0.26,0.943,6.615,-20.002,-2.975
40883490,0.031,-0.259,0.944,6.807,-20.877,-2.415
40883500,0.057,-0.236,0.944,6.527,-20.807,-1.715
40883510,0.079,-0.236,0.935,5.39,-19.25,-0.787
40883520,0.081,-0.202,0.92,4.655,-16.222,-0.56
40883530,0.01,-0.186,0.857,3.552,-11.97,-1.207
40883540,-0.037,0.115,0.937,0.63,-8.032,-2.625
40883550,-0.002,-0.155,1.005,-15.96,-2.397,3.377
40883560,0.122,-0.397,0.997,-24.202,-1.102,6.37
40883570,0.149,-0.22,0.985,-21.595,-0.612,3.552
40883580,-0.038,-0.356,0.922,-24.937,-0.07,6.107
40883580,-0.067,-0.452,0.871,-18.095,-7.175,7.787
40883600,-0.061,-0.468,0.867,-4.252,-16.292,5.635
40883600,-0.108,-0.379,0.931,7.787,-24.027,3.132
40883620,-0.047,-0.17,0.993,12.687,-32.112,-0.14
40883620,0.083,-0.208,0.982,6.895,-35.84,-0.892
40883640,0.133,-0.247,0.964,2.117,-34.405,-1.995
40883640,0.203,-0.238,0.971,-0.42,-29.855,-3.045
40883660,0.222,-0.228,0.969,-4.13,-22.05,-2.502
40883660,0.215,-0.255,0.959,-8.417,-13.125,-0.665
40883670,0.144,-0.279,0.95,-11.147,-5.267,1.365
40883680,0.045,-0.282,0.942,-11.795,-1.61,1.82
40883690,0.009,-0.292,0.932,-10.745,-2.677,0.665
40883700,0.003,-0.328,0.919,-8.662,-5.74,-1.102
40883710,0.032,-0.345,0.911,-4.462,-8.907,-3.937
40883720,0.053,-0.276,0.939,0.262,-11.48,-6.405
40883730,0.102,-0.256,0.959,0.542,-12.232,-7.42
40883740,0.125,-0.276,0.955,-1.452,-10.43,-7.647
40883750,0.106,-0.24,0.962,-3.185,-8.12,-7.892
40883760,0.133,-0.285,0.956,-5.845,-5.53,-7.385
40883770,0.151,-0.286,0.95,-7.262,-2.205,-6.912
40883780,0.159,-0.298,0.961,-8.645,1.767,-5.04
40883790,0.121,-0.261,0.976,-10.657,5.285,-3.115
40883800,0.104,-0.267,0.98,-14.665,7.14,-0.192
40883810,0.079,-0.278,0.998,-19.285,7.175,3.342
40883820,0.083,-0.234,1.03,-24.867,5.25,6.79
40883830,0.059,-0.227,1.089,-34.142,1.855,10.972
40883840,0.069,-0.179,1.194,-47.565,-4.602,13.405
40883850,0.043,-0.128,1.304,-68.407,-13.125,16.537
40883860,0.073,-0.313,1.418,-92.225,-20.16,20.72
40883870,0.163,-0.42,1.236,-105.21,-22.872,31.395
40883880,0.323,-0.15,1.377,-113.505,7.945,35.402
40883890,-0.043,-0.449,1.18,-156.17,30.852,27.457
40883900,0.627,-0.78,1.004,-164.342,76.72,9.8
40883910,-0.569,-0.635,0.652,-142.397,133.437,10.307
40883920,-0.648,-1.217,0.635,-161.525,104.72,-9.012
40883930,-0.389,-1.968,0.881,-160.352,77.35,-25.602
40883940,-0.268,-1.998,-0.24,-116.637,67.9,-9.327
40883950,-1.803,-1.805,0.147,-96.32,23.222,33.53
40883960,-0.748,-1.094,-0.127,-78.4,-24.535,106.61
40883960,0.618,-0.741,0.103,-63.665,-50.4,193.672
40883980,0.972,-0.388,0.124,-75.687,-25.357,227.185
40883980,1.068,0.202,0.047,-87.22,-7.612,194.775
40884000,1.16,0.477,0.032,-94.307,2.642,149.362
40884000,0.975,0.469,-0.098,-107.887,9.87,111.072
40884010,0.821,0.878,-0.168,-88.235,-5.845,83.352
40884020,0.977,1.219,-0.365,-66.815,-19.915,71.155
40884030,0.952,1.552,-0.54,-35.647,-24.15,64.505
40884040,0.992,0.078,1.026,-21.612,-7.14,59.762
40884050,-1.137,-1.998,0.587,115.272,27.002,116.165
40884060,-1.998,-1.998,0.575,295.47,-149.345,229.897
40884070,0.877,0.727,1.247,309.435,-204.032,122.045
40884080,-1.254,1.863,1.367,336.997,-165.532,19.652
40884090,-0.764,-1.582,1.611,242.287,-139.457,-134.54
40884100,0.136,0.61,1.839,260.977,-151.427,-172.025
40884110,1.691,0.534,1.976,187.88,-156.887,-149.782
40884120,1.705,0.319,1.557,84.91,-82.215,-49.595
40884130,0.353,-0.089,1.282,16.607,0.175,10.377
40884140,-0.228,-0.044,1.105,-22.75,22.75,19.722
40884150,-0.183,-0.446,0.914,-42.455,16.59,9.187
40884160,-0.118,-0.511,0.839,-38.465,6.387,1.032
40884170,0.036,-0.484,0.865,-26.565,-0.787,0.297
40884180,0,-0.472,0.884,-16.94,-4.217,7.157
40884190,-0.094,-0.397,0.929,-9.467,-8.837,11.48
40884200,0.024,-0.311,1.015,-7.857,-14.805,12.46
40884210,0.104,-0.292,1.075,-13.807,-17.57,16.362
40884220,0.114,-0.25,1.158,-22.89,-18.585,21.962
40884230,0.1,-0.218,1.235,-37.03,-20.632,29.575
40884240,0.136,-0.145,1.235,-54.792,-24.797,35.21
40884250,-0.064,-0.24,1.244,-76.912,-27.195,39.06
40884260,0.199,-0.186,1.109,-100.922,-46.847,37.397
40884270,-0.092,-0.393,1.206,-127.12,-35.525,46.025
40884280,-0.132,-0.343,1.241,-144.935,-33.81,48.545
40884290,-0.24,-0.452,1.27,-158.06,-36.977,45.22
40884300,-0.549,-0.64,1.282,-167.107,-50.172,32.672
40884310,-0.42,-0.564,1.036,-159.792,-71.785,7.98
40884320,-0.271,-0.891,1.141,-157.605,-60.55,-6.002
40884330,-0.178,-1.174,0.728,-156.52,-31.675,-36.785
40884330,-0.445,-0.896,0.77,-139.44,0.245,-63.98
40884350,-0.559,-1.638,0.713,-126.332,35.735,-81.672
40884350,-1.561,-1.998,0.319,-111.755,68.425,-50.347
40884370,-1.998,-1.301,0.41,-55.072,42.682,-18.252
40884370,-1.426,0.533,0.391,10.797,-9.607,25.62
40884390,-0.04,0.828,0.459,19.722,20.702,108.202
40884390,-0.061,0.445,0.385,10.815,88.462,148.365
40884410,-0.158,0.914,0.26,30.222,128.432,116.725
40884410,-0.213,1.402,0.168,50.557,136.29,110.827
40884420,0.061,1.178,-0.058,61.302,126.822,131.407
40884430,0.558,0.707,-0.242,78.12,115.115,154.997
40884440,0.405,0.351,-0.403,88.077,102.445,184.747
40884450,0.275,-0.09,-0.623,70.612,60.865,197.925
40884460,0.3,-0.854,-0.503,38.535,-1.295,208.932
40884470,1.182,-1.923,0.935,-29.102,-89.635,155.557
40884480,0.166,-1.998,-0.391,123.287,-309.82,-96.075
40884490,-1.15,0.211,0.348,375.812,-307.142,-0.945
40884500,1.993,1.997,1.68,421.505,-279.44,144.007
40884510,-0.479,-1.018,1.108,176.26,-126.472,106.592
40884520,-1.17,-0.23,1.998,276.745,-127.067,39.655
40884530,-0.284,1.391,1.988,214.34,-164.01,-25.9
40884540,1.579,-0.453,1.599,-9.362,-123.76,-63.752
40884550,1.774,0.19,1.081,-52.622,-47.215,-57.225
40884560,0.748,-0.891,0.753,-85.26,37.397,7.437
40884570,-0.474,-0.365,0.84,-55.737,64.645,28.84
40884580,-0.819,-0.438,0.763,-45.85,48.492,11.13
40884590,-0.48,-0.583,0.654,-32.392,14.822,-19.267
40884600,-0.11,-0.664,0.613,-8.225,-7.77,-33.46
40884610,-0.047,-0.65,0.713,22.977,-18.97,-29.277
40884620,-0.061,-0.344,0.962,47.495,-28.42,-20.982
40884630,-0.141,-0.282,1.02,44.45,-35.7,-14.227
40884640,-0.061,-0.253,1.021,37.59,-43.697,-16.187
40884650,0.152,-0.237,1.029,27.37,-46.62,-17.465
40884660,0.329,-0.211,1.051,15.382,-39.252,-14.49
40884670,0.312,-0.24,1.05,0.84,-23.957,-7.857
40884670,0.212,-0.164,1.056,-13.895,-9.485,-2.292
40884690,0.154,-0.237,1.102,-29.785,1.627,1.645
40884690,0.125,-0.199,1.129,-46.497,8.68,3.797
40884710,0.133,-0.258,1.18,-62.842,13.212,5.775
40884710,0.097,-0.205,1.225,-77.822,15.575,7.577
40884730,0.645,-0.377,0.978,-79.782,49.91,7.63
40884730,-1.045,-0.051,1.191,-76.877,79.922,10.132
40884750,0.333,-0.576,1.2,-120.312,93.642,-11.672
40884750,0.343,-0.362,1.158,-141.61,114.59,-6.615
40884760,0.225,-0.122,1.062,-156.835,131.652,-8.277
40884770,0.418,-0.428,0.989,-182.385,159.302,-4.55
40884780,0.458,-0.856,0.896,-186.13,190.102,-2.327
40884790,0.296,-1.085,0.763,-156.922,208.617,-3.29
40884800,0.061,-1.168,0.602,-116.987,217.297,-5.775
40884810,-0.355,-1.401,0.524,-82.46,209.335,-20.58
40884820,-0.862,-1.593,0.23,-54.442,164.675,-68.582
40884830,0.858,-1.998,0.501,-27.877,60.672,-166.67
40884840,1.794,-1.615,0.222,65.712,41.685,-315.84
40884850,-0.792,-0.464,-0.391,89.705,81.9,-400.995
40884860,-1.75,-0.351,-0.409,37.905,83.265,-370.79
40884870,-1.341,-0.325,-0.234,2.03,33.88,-281.172
40884880,-0.63,-0.239,-0.053,-18.2,0.332,-177.625
40884890,-0.545,-0.152,0.006,-38.097,-7.63,-78.802
40884900,-0.306,-0.11,-0.035,-52.535,-25.882,-21.367
40884910,0.447,0.061,-0.183,-51.397,-38.972,-3.465
40884920,1.298,0.453,-0.312,-43.12,-13.195,-22.47
40884930,1.255,0.656,-0.366,-41.492,39.655,-64.925
40884940,0.415,0.011,0.984,-41.597,74.865,-102.077
40884950,-1.998,-1.9,1.401,58.8,101.587,2.03
40884960,-0.823,-1.998,-0.899,336.21,-16.73,240.817
40884970,1.047,-1.026,1.031,400.137,-94.517,110.845
40884980,-1.998,1.574,1.126,367.657,-51.432,92.837
40884990,-1.405,1.473,1.652,321.58,-103.862,-40.512
40885000,-1.55,-1.596,1.757,252.455,-160.842,-140
40885010,1.32,0.833,1.993,283.85,-250.39,-172.725
40885020,1.998,1.09,1.855,174.177,-193.462,-93.52
40885030,1.409,0.429,1.431,36.312,-53.655,2.485
40885040,0.24,0.03,1.19,-41.44,28.402,32.095
40885050,0.137,-0.255,1.021,-74.445,47.565,28.892
40885060,0.081,-0.323,0.98,-83.492,52.867,21.63
40885070,-0.129,-0.406,0.916,-86.152,54.355,16.817
40885080,0,-0.466,0.81,-80.482,50.505,9.205
40885080,0.084,-0.637,0.757,-64.925,51.66,4.095
40885100,-0.262,-0.552,0.828,-44.73,49.91,10.482
40885100,-0.056,-0.393,0.964,-33.25,42,6.02
40885120,0.086,-0.311,1.1,-33.687,40.932,7.525
40885120,-0.306,-0.251,1.101,-41.65,56.087,10.517
40885140,0.042,-0.279,1.056,-57.557,49.98,0.735
40885140,0.033,-0.392,1.041,-71.26,46.06,3.71
40885160,0.041,-0.341,1.106,-82.32,43.015,12.617
40885160,-0.009,-0.345,1.151,-97.002,41.142,21.612
40885170,-0.043,-0.307,1.179,-114.52,43.802,26.127
40885180,-0.084,-0.276,1.181,-134.505,52.307,25.847
40885190,-0.086,-0.327,1.185,-157.902,67.69,19.932
40885200,-0.134,-0.292,1.18,-182.927,84.962,12.302
40885210,-0.145,-0.306,1.118,-211.382,97.37,8.085
40885220,-0.19,-0.351,1.124,-239.312,106.557,5.022
40885230,-0.295,-0.329,1.155,-265.195,109.147,-0.017
40885240,-0.351,-0.583,1.287,-286.37,103.687,-11.795
40885250,-0.284,-1.013,1.125,-289.94,99.645,-21.175
40885260,-0.092,-1.189,1.137,-269.062,109.497,-15.96
40885270,0.037,-1.051,0.938,-238.7,129.482,-9.275
40885280,-0.648,-0.521,1.115,-196.332,143.307,-11.217
40885290,-0.794,-0.558,0.988,-162.102,106.155,-28.892
40885300,-0.46,-0.499,1.091,-118.072,38.237,-35.35
40885310,-0.121,-0.498,1.483,-48.072,-32.882,-19.075
40885320,0.541,-0.515,1.646,103.565,-81.217,-16.047
40885330,-0.317,0.643,1.061,245.017,-88.217,-40.232
40885340,-0.196,1.067,0.369,295.225,-113.61,-73.097
40885350,0.249,1.321,-0.429,313.88,-129.867,-75.985
40885360,0.413,1.85,-0.582,269.185,-96.197,-68.267
40885370,0.22,0.804,-0.347,169.505,-19.057,-40.425
40885380,-0.664,-0.26,-0.032,149.082,27.965,10.517
40885390,-0.969,-0.226,-0.242,150.885,18.672,73.272
40885400,-0.224,-0.091,-0.615,133.98,-15.365,115.5
40885410,0.677,-0.417,-0.74,86.135,-19.162,127.715
40885420,0.456,-0.61,-0.674,53.252,-5.722,148.75
40885420,0.814,-1.403,-0.63,8.365,-22.592,156.835
40885440,-1.611,-1.998,-0.649,-48.02,-110.442,172.06
40885440,-0.675,-1.416,-0.804,328.877,-419.142,144.865
40885460,1.731,1.958,0.43,562.712,-385,25.76
40885460,-1.785,1.764,1.603,402.465,-219.117,97.072
40885480,-1.437,-1.983,1.418,149.415,-161.245,-14.612
40885480,0.159,1.316,1.998,339.937,-292.355,-118.86
40885500,1.998,-0.043,1.685,102.27,-225.977,-83.58
40885500,1.658,1.004,1.406,-16.747,-71.662,-25.515
40885510,0.789,-0.728,0.98,-97.877,32.742,17.867
40885520,0.17,-0.33,0.992,-98.647,65.782,22.277
40885530,-0.693,-0.57,0.936,-98.945,63.577,30.45
40885540,-0.648,-0.3,0.763,-85.382,30.555,9.782
40885550,0.017,-0.774,0.653,-68.215,6.405,-14.787
40885560,0.015,-0.6,0.638,-37.677,1.505,-12.967
40885570,0.054,-0.567,0.822,-12.792,0.507,-2.362
40885580,0.051,-0.296,1.046,-1.96,-2.415,7.735
40885590,-0.127,-0.292,1.079,-8.347,-8.942,16.292
40885600,-0.144,-0.313,1.113,-18.41,-20.282,10.605
40885610,0.164,-0.044,1.234,-30.485,-28.945,-1.295
40885620,0.328,-0.203,1.241,-57.085,-26.057,2.432
40885630,0.534,-0.367,1.224,-77.122,-13.37,17.325
40885640,-0.214,-0.298,0.966,-75.81,19.967,33.005
40885650,0.095,-0.266,1.12,-108.692,6.09,28.507
40885660,0.086,-0.462,1.065,-128.45,11.83,32.76
40885670,-0.087,-0.461,1.022,-134.68,17.15,30.94
40885680,-0.12,-0.462,1.005,-142.73,19.057,27.475
40885690,-0.189,-0.429,1.008,-151.445,21.385,22.452
40885700,-0.185,-0.381,0.988,-164.185,25.637,13.16
40885710,-0.195,-0.574,0.898,-178.955,32.497,-1.19
40885720,0.006,-0.948,0.891,-180.18,40.6,-17.36
40885730,-0.127,-1.218,0.792,-165.287,62.632,-21.122
40885740,-0.854,-1.299,0.712,-141.977,77.035,-29.382
40885750,-0.19,-1.968,0.486,-89.915,58.397,-37.992
40885760,-1.163,-1.998,-0.53,-40.355,59.57,2.17
40885770,-1.51,-1.888,-0.06,-14.595,31.08,30.712
40885780,-0.274,-1.613,-0.546,42.017,6.72,76.09
40885790,0.738,-0.721,-0.278,70.525,-3.272,64.785
40885800,0.94,-0.333,-0.404,40.145,46.462,-4.515
40885810,0.245,0.129,-0.806,3.325,64.12,-96.477
40885820,0.332,0.779,-0.953,-26.11,53.97,-170.327
40885830,-0.119,0.858,-0.797,-74.095,55.23,-146.055
40885830,-0.509,0.697,-0.927,-95.497,37.502,-62.93
40885850,-0.097,1.365,-1.392,-35.28,-27.825,45.342
40885850,1.425,0.781,1.07,59.885,-74.55,137.672
40885870,1.956,-1.997,1.913,166.565,151.9,163.537
40885870,-1.734,-1.997,-0.563,394.677,-3.535,85.522
40885890,-1.099,0.617,0.745,472.185,-219.187,155.295
40885890,1.49,1.686,1.878,444.185,-220.57,106.54
40885910,-1.892,-0.537,1.858,331.222,-156.485,-2.677
40885910,0.55,1.246,1.998,313.005,-215.687,-115.832
40885920,1.896,1.176,1.921,144.742,-190.837,-96.74
40885930,1.64,0.181,1.263,-8.085,-71.47,-40.092
40885940,0.544,-0.542,0.829,-64.732,17.587,8.4
40885950,-0.241,-0.556,0.789,-56.315,43.365,17.482
40885960,-0.458,-0.378,0.884,-37.24,31.57,4.217
40885970,-0.16,-0.56,0.808,-29.172,13.002,-12.932
40885980,0.09,-0.562,0.78,-14.157,3.552,-18.147
40885990,0.084,-0.445,0.836,1.54,2.397,-9.957
40886000,0.117,-0.442,0.97,10.237,3.797,-1.942
40886010,0.146,-0.195,1.079,7.367,7.35,1.575
40886020,0.105,-0.297,1.075,-8.75,13.125,5.46
40886030,0.165,-0.263,1.1,-21.717,17.57,5.81
40886040,0.186,-0.069,1.18,-40.285,25.112,11.095
40886050,0.003,-0.305,1.212,-62.842,30.8,16.747
40886060,-0.041,-0.173,1.3,-77.087,27.737,11.287
40886070,0.58,-0.51,1.074,-90.842,48.545,6.125
40886080,-1.062,-0.183,1.103,-85.907,82.372,7.735
40886090,-0.095,-0.381,1.131,-117.915,68.215,-17.08
40886100,0.143,-0.511,1.14,-135.082,78.452,-14.857
40886110,-0.06,-0.383,1.091,-143.675,99.557,-20.597
40886120,-0.311,-0.586,0.994,-154.7,116.935,-41.877
40886130,0.039,-1.158,0.752,-149.292,141.067,-62.72
40886140,-0.036,-1.453,0.8,-125.947,171.71,-68.127
40886150,-0.36,-1.982,-0.192,-107.852,189.07,-106.19
40886160,0.61,-1.998,-0.602,-56.332,128.082,-187.11
40886170,0.877,-1.794,-0.793,33.407,60.952,-300.142
40886170,-1.841,-0.93,-0.803,3.64,27.142,-282.397
40886190,-1.998,-1.425,-0.368,-87.78,-2.31,-128.695
40886190,-1.617,-1.625,-0.036,-107.625,-84.892,50.54
40886210,0.048,-1.118,0.042,-63.472,-129.202,165.392
40886210,1.013,-0.374,0.114,-44.765,-87.062,226.852
40886230,1.152,0.191,0.162,-70.017,-16.922,219.082
40886230,0.919,0.905,0.196,-103.46,21.49,165.847
