time[ms],accX[g],accY[g],accZ[g],Value 1,Value 2,Value 3
61718280,-0.294,-0.791,-0.113,6.405,-0.087,-143.64
61718280,-0.274,-0.733,-0.195,-18.2,-19.005,-135.59
61718300,-0.602,-0.92,0.042,-60.112,-42.28,-120.662
61718300,0.87,-1.27,1.622,-58.66,-88.025,-137.882
61718320,1.946,-1.407,1.745,48.93,-14.857,-123.41
61718320,-0.629,0.981,0.64,179.375,13.317,-111.527
61718330,-0.453,0.258,1.182,120.592,-5.25,-88.357
61718340,1.145,-1.575,1.169,90.842,-47.267,0.857
61718350,0.46,-0.924,1.047,134.592,-60.217,75.512
61718360,-0.278,0.265,0.868,163.8,-83.755,128.87
61718370,-0.15,-0.266,1.006,144.427,-111.475,141.452
61718380,-1.024,-0.537,0.782,145.635,-108.797,125.912
61718390,-0.986,-0.229,0.954,170.467,-88.305,80.885
61718400,-0.849,0.044,1.07,166.232,-66.815,10.902
61718410,-0.559,-0.142,1.089,155.347,-71.452,-49.612
61718420,-0.144,-0.269,1.139,142.03,-86.695,-72.205
61718430,0.315,-0.258,1.242,117.215,-98.91,-61.495
61718440,0.443,-0.025,1.304,91.875,-85.382,-36.575
61718450,0.172,0.001,1.257,62.265,-57.067,-17.395
61718460,-0.004,-0.066,1.149,33.6,-35.56,-14.385
61718470,0.088,-0.169,1.08,15.12,-26.18,-17.01
61718480,0.163,-0.196,1.05,2.835,-10.185,-16.047
61718490,0.036,-0.221,1.036,-5.967,6.912,-13.282
61718500,-0.02,-0.207,1.044,-11.707,20.09,-9.117
61718510,-0.03,-0.228,1.051,-19.11,27.387,-8.417
61718520,-0.048,-0.208,1.067,-26.092,36.032,-6.16
61718530,-0.095,-0.206,1.103,-34.86,42.612,-5.862
61718540,-0.133,-0.16,1.151,-43.907,52.43,-6.667
61718550,-0.237,-0.161,1.178,-60.235,58.52,-11.217
61718560,-0.217,-0.173,1.181,-84.192,62.86,-19.985
61718570,-0.209,-0.235,1.115,-102.742,72.31,-29.12
61718580,-0.128,-0.307,1.082,-114.1,88.795,-39.112
61718590,-0.067,-0.329,1.042,-120.522,108.325,-47.495
61718600,0.052,-0.373,1.034,-121.24,129.622,-51.677
61718610,0.114,-0.359,1.106,-108.867,149.695,-49.682
61718620,0.374,-0.448,1.024,-96.652,173.442,-41.37
61718630,-0.198,-0.634,0.984,-86.835,165.497,-30.152
61718640,-0.385,-0.881,0.787,-85.505,125.597,-24.885
61718650,-0.481,-0.66,0.688,-47.915,69.72,-2.537
61718660,-0.017,-0.292,0.271,-14.472,22.977,0.472
61718670,-0.848,-0.232,0.483,-13.107,-18.375,-10.01
61718670,-0.213,-1.319,-0.445,-54.635,-70.472,-48.825
61718690,1.835,-1.274,-0.291,14.035,-103.057,-100.712
61718690,0.961,0.395,-0.426,80.465,-80.097,-164.605
61718710,-1.876,1.169,0.124,30.922,-53.987,-109.917
61718710,-1.46,-0.517,0.015,2.292,-148.645,58.537
61718730,1.959,-1.998,1.315,167.387,-165.217,185.272
61718730,-1.523,-0.345,0.234,243.775,-162.942,100.082
61718750,-0.811,0.863,0.883,287.42,-155.435,39.83
61718750,-0.854,-0.182,1.811,299.967,-173.25,-35.35
61718760,0.339,-0.189,1.968,225.207,-246.54,-93.712
61718770,1.859,1.691,1.785,165.48,-207.182,-41.895
61718780,0.921,0.198,1.253,9.275,-76.265,-18.917
61718790,0.499,0.066,1.085,-19.355,-11.41,-3.955
61718800,0.32,-0.466,0.989,-32.742,22.872,-4.847
61718810,0.06,-0.278,0.937,-26.46,41.667,0.017
61718820,-0.46,-0.503,0.899,-24.15,47.337,1.172
61718830,-0.308,-0.292,0.931,-10.447,26.477,-6.107
61718840,-0.097,-0.323,0.93,-7.647,14.437,-11.357
61718850,-0.176,-0.291,0.933,-1.05,10.325,-6.352
61718860,-0.212,-0.282,0.956,0.245,5.162,-2.135
61718870,-0.015,-0.19,1.029,0.805,-2.94,-1.365
61718880,-0.001,-0.181,1.046,-5.267,0.997,2.485
61718890,0.003,-0.115,1.073,-12.285,6.387,6.282
61718900,0.03,-0.201,1.106,-25.025,16.922,6.772
61718910,0.074,-0.161,1.141,-35.297,27.895,9.065
61718920,0.114,-0.176,1.213,-50.627,45.185,12.232
61718930,0.09,-0.144,1.232,-68.075,68.302,12.95
61718940,0,-0.277,1.229,-93.502,90.58,5.67
61718950,0.073,-0.377,1.298,-110.757,113.417,0.402
61718960,0.092,-0.409,1.236,-119.21,132.93,-6.422
61718970,0.24,-0.741,0.994,-123.235,149.415,-18.147
61718980,-0.437,-0.668,0.995,-111.072,149.957,-22.312
61718990,-0.12,-0.997,0.647,-106.557,157.01,-25.427
61719000,0.494,-1.596,-0.001,-45.587,156.45,-18.165
61719010,1.397,-1.998,0.295,-18.567,136.727,-114.31
61719010,1.771,-1.998,0.164,-85.47,43.785,-309.942
61719030,0.145,-1.998,-0.289,-59.657,7.98,-375.795
61719030,-1.945,-1.194,-0.39,-23.537,-39.182,-321.947
61719050,-1.813,-0.049,-0.258,-65.1,-74.69,-268.975
61719050,-0.794,0.631,-0.339,-69.352,-102.322,-150.272
61719070,0.185,1.421,-0.262,-26.162,-103.512,-22.627
61719070,1.135,1.991,1.484,15.96,-62.702,56.017
61719080,-1.022,1.997,1.378,105.227,-9.94,103.18
61719090,-1.47,0.986,0.52,283.43,-66.937,212.52
61719100,-1.975,-1.998,0.97,215.95,-77.595,309.225
61719110,-1.308,0.311,0.333,336.07,-96.88,118.527
61719120,-1.243,1.131,1.995,443.94,-125.65,-32.76
61719130,0.624,-0.701,1.897,126.507,-214.462,-95.34
61719140,1.696,1.727,1.567,159.915,-202.195,-51.887
61719150,1.193,-0.425,1.029,-31.85,-45.552,-26.67
61719160,0.252,0.239,1.134,-8.015,18.392,-1.96
61719170,0.095,-0.352,0.996,-41.037,41.475,-7.525
61719180,-0.237,-0.325,0.99,-30.695,45.815,-6.545
61719190,-0.56,-0.337,0.93,-31.167,42.822,-14.245
61719200,-0.013,-0.465,0.911,-22.977,21.98,-21.385
61719210,-0.022,-0.392,0.917,-19.477,15.96,-1.137
61719220,-0.108,-0.174,1.084,-14.332,15.067,16.52
61719230,0.106,0.022,1.239,-24.29,14.472,18.865
61719240,0.101,0.014,1.342,-54.705,26.46,23.8
61719250,0.095,-0.059,1.42,-89.18,36.277,30.887
61719260,-0.007,-0.138,1.279,-121.485,45.972,31.29
61719270,0.171,-0.168,1.259,-154.63,56.245,27.475
61719280,0.238,-0.149,1.188,-178.5,71.75,31.22
61719290,0.266,-0.191,1.177,-193.375,84.122,37.082
61719300,0.267,-0.172,1.117,-197.015,94.832,43.54
61719310,0.242,-0.308,1.11,-206.605,109.077,47.495
61719320,0.158,-0.353,1.149,-202.422,126.84,54.792
61719330,0.26,-0.524,1.278,-185.71,150.64,57.452
61719340,-0.581,-0.794,1.131,-164.762,150.01,62.545
61719350,-0.718,-0.868,0.899,-141.067,99.785,45.29
61719360,0.57,-0.937,1.022,-85.592,26.372,32.55
61719370,1.998,-1.172,1.819,29.242,-13.86,-27.912
61719380,1.532,0.142,0.38,189.192,-54.022,-210
61719390,-0.298,0.921,-0.713,210.105,-81.55,-388.045
61719400,-0.883,0.504,-1.119,150.045,-50.89,-366.502
61719410,-0.534,0.312,-0.988,126.665,-14.56,-297.762
61719420,-0.73,0.083,-0.844,98.525,20.93,-200.042
61719420,-0.422,-0.469,-0.867,41.667,35.07,-94.517
61719440,1.275,-0.952,-0.042,48.475,37.87,-23.502
61719440,-1.424,-1.972,-0.027,121.117,68.862,183.137
61719460,0.314,-1.715,0.918,231.14,-197.68,282.45
61719460,0.73,1.953,0.576,516.67,-225.942,155.295
61719480,-1.998,0.123,1.944,335.632,-79.52,7.665
61719480,-0.283,-0.457,1.995,134.785,-178.955,-99.19
61719500,1.963,1.668,1.431,187.985,-243.075,-82.862
61719500,1.02,-0.038,1.12,-3.5,-79.957,-37.45
61719510,0.548,-0.01,1.056,-17.85,-5.985,-16.275
61719520,0.281,-0.157,1.057,-32.602,29.015,-15.33
61719530,-0.185,-0.271,0.995,-39.252,42.035,-8.96
61719540,-0.653,-0.462,0.917,-37.31,32.515,-8.942
61719550,-0.424,-0.365,0.889,-20.912,6.16,-24.447
61719560,0.083,-0.419,0.955,-12.425,-7.21,-30.992
61719570,0.037,-0.138,1.033,-6.387,-16.485,-15.032
61719580,0.063,-0.039,1.144,-17.657,-11.62,-8.137
61719590,-0.011,0.046,1.232,-38.447,-5.88,-11.287
61719600,-0.041,-0.022,1.326,-70.192,2.432,-18.217
61719610,-0.008,0.012,1.325,-84.857,8.54,-23.765
61719620,-0.248,-0.02,1.273,-108.745,35.577,-28.77
61719630,-0.346,-0.372,1.18,-157.605,58.94,-52.815
61719640,-0.308,-0.507,1.2,-173.302,66.85,-72.082
61719650,0.021,-0.187,1.312,-181.562,70.945,-89.337
61719660,0.037,-0.127,1.343,-203.052,80.36,-96.302
61719670,-0.347,-0.454,1.159,-233.257,81.427,-103.355
61719680,-0.003,-0.881,0.927,-230.965,72.17,-108.657
61719690,0.189,-0.971,0.648,-169.96,87.85,-80.727
61719700,-0.59,-1.872,0.766,-164.657,68.04,-51.8
61719710,-0.471,-1.998,0.495,-141.47,14.49,-55.23
61719720,-1.39,-1.511,0.17,-49.315,-73.447,-7.367
61719730,-1.288,-0.725,-0.198,-13.947,-102.777,43.137
61719740,-0.833,0.21,-0.789,29.68,-94.272,153.562
61719750,-0.392,0.716,-0.053,23.957,-54.757,283.255
61719760,-0.137,0.055,-0.133,-44.957,-23.362,370.422
61719760,0.585,0.204,-0.262,-47.215,-17.885,400.96
61719780,1.122,0.802,-0.029,-31.955,-7.472,389.445
61719780,0.659,0.439,-0.47,-43.277,-16.625,348.197
61719800,0.763,0.23,-0.737,4.917,-47.67,281.61
61719800,0.481,-0.326,-0.269,15.172,-50.435,272.772
61719820,1.119,-1.818,1.968,-5.215,-179.462,204.05
61719820,0.024,-1.978,0.264,224.227,-327.635,77.227
61719830,-0.972,1.061,0.015,469.857,-269.027,207.322
61719840,1.416,1.862,1.815,529.235,-231.017,140.332
61719850,-1.907,-1.492,1.977,201.11,-150.902,-20.422
61719860,1.553,0.851,1.984,208.6,-267.715,-79.24
61719870,1.746,1.416,1.353,109.515,-168.822,-37.432
61719880,1.1,-0.315,1.095,-76.685,0.07,-40.39
61719890,0.468,0.495,1.263,-30.152,49.542,-22.225
61719900,-0.617,-0.347,0.989,-85.225,96.617,-34.93
61719910,-0.616,-0.577,0.947,-72.992,80.675,-47.407
61719920,-0.531,-0.636,0.685,-62.265,45.885,-47.022
61719930,-0.157,-0.765,0.742,-38.692,15.295,-36.347
61719940,-0.075,-0.417,0.918,-19.88,-5.11,-11.287
61719950,-0.099,-0.164,1.145,-18.042,-17.885,4.812
61719960,-0.113,-0.113,1.27,-34.125,-21.297,8.522
61719970,-0.08,-0.084,1.304,-62.807,-14.56,2.082
61719980,-0.01,-0.117,1.316,-94.115,2.765,-7.962
61719990,0.057,-0.135,1.313,-125.142,22.452,-16.975
61720000,-0.019,-0.131,1.317,-157.955,43.61,-20.037
61720010,0.042,-0.116,1.348,-188.037,65.642,-29.225
61720020,-0.092,-0.166,1.237,-215.267,76.142,-40.46
61720030,-0.21,-0.404,1.221,-235.742,62.23,-59.272
61720040,-0.068,-0.687,1.131,-227.622,46.165,-69.982
61720050,-0.096,-1.17,0.499,-190.61,68.39,-51.52
61720060,-0.669,-1.782,0.597,-158.497,95.725,-48.807
61720070,-0.275,-1.998,0.345,-136.955,112.175,-73.15
61720080,-0.622,-1.515,-0.104,-76.632,91.98,-44.467
61720090,-0.83,-0.165,-0.1,-35.14,76.107,-17.57
61720100,-0.508,0.295,-0.018,-35.315,57.592,6.72
61720110,0.132,0.509,0.001,-40.32,58.03,51.765
61720120,0.796,1.108,-0.141,7.84,42.647,73.377
61720130,1.167,1.695,-0.39,71.137,23.747,54.897
61720140,1.182,1.993,-0.379,88.252,5.722,25.987
61720150,0.943,1.393,-0.538,83.86,-12.582,16.17
61720160,0.686,-0.339,0.893,105.122,-34.65,40.215
61720170,-1.992,-1.998,-0.413,60.182,-139.265,124.092
61720170,-0.512,-0.976,0.876,346.85,-208.18,223.16
61720190,1.842,1.997,0.539,550.497,-291.112,238.455
61720190,-0.812,-0.025,1.852,331.31,-150.937,57.575
61720210,-1.867,-1.153,1.829,126.367,-82.565,-118.107
61720210,1.175,1.997,1.983,356.422,-266.105,-74.112
61720230,1.698,0.826,1.311,45.605,-156.152,-58.257
61720230,1.043,0.244,1.207,-24.325,-31.412,-24.587
61720250,0.315,0.081,1.126,-40.967,27.317,-7.77
61720250,-0.201,-0.261,1.028,-63.735,61.495,-20.51
61720260,-0.284,-0.455,0.997,-55.072,61.985,-36.242
61720270,-0.277,-0.57,0.811,-52.832,45.43,-27.562
61720280,-0.066,-0.532,0.853,-33.74,29.697,-17.202
61720290,-0.034,-0.388,0.958,-25.62,18.462,2.975
61720300,-0.084,-0.16,1.116,-24.185,13.615,16.275
61720310,0.028,-0.103,1.233,-40.582,12.722,17.692
61720320,-0.023,-0.111,1.246,-65.292,22.277,17.237
61720330,0.037,-0.154,1.276,-94.815,33.985,14.175
61720340,0.037,-0.179,1.207,-123.287,49.752,10.99
61720350,0.074,-0.235,1.226,-145.477,66.78,5.11
61720360,0.023,-0.173,1.222,-164.22,92.137,-2.135
61720370,-0.239,-0.414,1.065,-175.385,97.877,-15.172
61720380,-0.218,-0.635,1.042,-172.865,82.915,-36.347
61720390,0.127,-0.79,0.991,-152.145,78.557,-41.51
61720400,0.117,-0.91,0.944,-106.96,98.472,-20.982
61720410,0.263,-1.667,0.97,-68.04,120.575,-9.152
61720420,0.527,-1.998,0.279,-21.612,101.902,-29.802
61720430,0.565,-1.474,0.239,55.002,25.865,-104.37
61720440,0.026,-0.682,-0.122,85.75,13.212,-133.91
61720450,-1.114,-0.767,-0.509,50.855,7.63,-102.357
61720460,-1.049,-0.449,-0.745,31.447,-57.347,-98.647
61720470,-0.518,0.392,-0.876,8.907,-118.037,-87.92
61720480,-0.215,0.735,-0.419,-41.23,-97.125,-29.032
61720490,-0.797,0.83,-0.749,-97.335,-56.175,70.98
61720500,-0.174,1.475,-1.108,-80.797,-48.842,153.002
61720510,0.631,1.259,1.41,-37.887,-31.43,223.23
61720510,1.394,-1.998,0.169,215.757,-16.467,232.47
61720530,-1.882,-1.998,-0.242,436.852,-237.842,158.97
61720530,1.465,0.769,1.672,470.662,-162.662,122.92
61720550,-1.933,0.819,1.998,413.245,-147.14,20.317
61720550,1.275,0.478,1.717,103.792,-235.165,-55.002
61720570,1.643,1.633,1.271,112.56,-159.442,-38.482
61720570,1.144,-0.824,0.942,-90.895,9.275,-43.277
61720580,0.225,0.133,1.071,-12.775,44.362,-11.795
61720590,0.066,-0.395,1.127,-48.212,70.875,-19.845
61720600,-0.406,-0.513,0.262,92.75,118.44,-37.52
61720610,-0.529,-0.225,0.741,28.577,18.025,-18.812
61720620,0.017,-0.676,0.982,-24.29,3.832,-13.037
61720630,-0.108,0.04,1.052,0.35,1.732,9.38
61720640,-0.072,-0.097,1.189,-31.937,3.29,12.512
61720650,-0.052,0.122,1.37,-25.9,-3.71,11.305
61720660,-0.06,0.093,1.404,-68.197,-7.805,11.322
61720670,0.069,-0.029,1.336,-120.365,-6.912,11.987
61720680,-0.062,-0.122,1.222,-140.84,2.642,11.305
61720690,-0.042,-0.151,1.141,-163.922,11.305,8.505
61720700,-0.139,-0.185,1.256,-179.497,29.645,5.705
61720710,-0.4,-0.178,1.28,-190.995,33.022,-5.495
61720720,-0.539,-0.42,1.121,-192.972,10.307,-27.457
61720730,-0.275,-0.585,0.885,-184.835,-11.322,-47.792
61720740,-0.094,-0.658,0.816,-149.992,-14.332,-40.53
61720750,0.056,-0.548,0.75,-106.715,-9.922,-23.397
61720760,-0.284,-0.479,0.779,-75.722,7.647,-13.3
61720770,-0.987,-0.607,0.57,-71.505,11.602,-13.37
61720780,-0.775,0.011,0.357,-19.057,64.995,30.607
61720790,-0.842,1.033,-0.47,98.84,66.745,85.557
61720800,0.274,1.415,-0.523,193.655,57.995,122.08
61720810,0.543,0.782,-0.363,168.07,34.212,176.82
61720820,0.372,-0.244,-0.631,61.162,35.402,175.542
61720830,0.235,-1.064,-0.094,-8.032,-1.925,156.03
61720840,1.769,-1.952,1.888,-18.795,-89.967,138.67
61720850,0.127,-1.998,1.266,117.617,-126.717,96.932
61720860,-1.172,0.203,-0.059,375.007,-22.732,226.73
61720870,-0.675,1.997,1.879,553.122,-101.22,274.137
61720880,-1.417,0.808,1.971,203.192,-215.127,67.637
61720890,1.972,0.198,1.005,-156.012,-235.935,-94.045
61720900,1.44,0.654,1.063,59.132,-133.42,-58.572
61720910,1.005,0.089,1.156,12.932,-12.355,-15.172
61720920,-0.165,-0.492,0.998,-46.97,36.382,-23.835
61720920,-0.336,-0.152,1,-2.555,32.602,-16.607
61720940,-0.441,-0.424,0.948,-12.792,15.96,-16.362
61720940,-0.221,-0.481,0.94,-22.435,-3.202,-14.455
61720960,0.097,-0.029,1.032,12.687,-10.832,1.54
61720960,-0.084,-0.096,1.057,-3.692,-1.26,11.76
61720970,-0.04,-0.059,1.143,-19.145,0.735,13.405
61720980,0.067,0.159,1.259,-27.492,1.785,14.14
61720990,0.041,0.144,1.417,-68.827,4.252,15.907
61721000,-0.144,-0.098,1.421,-120.942,0.192,22.522
61721010,-0.098,0.058,1.264,-149.957,-21,33.792
61721020,-0.058,-0.016,1.264,-161.105,-31.395,29.172
61721030,-0.185,-0.038,1.23,-192.622,-12.617,34.58
61721040,-0.18,-0.11,1.172,-205.887,-4.305,35.087
61721050,-0.334,-0.191,1.374,-207.9,-6.265,26.722
61721060,-0.504,-0.363,1.137,-214.007,-37.065,9.38
61721070,-0.208,-0.447,0.872,-197.225,-47.337,-7
61721080,-0.498,-0.464,1.018,-160.615,-32.9,-1.032
61721090,-0.433,-0.292,0.607,-127.662,-22.575,-5.757
61721100,0.175,-0.243,0.755,-76.387,10.727,5.162
61721110,-0.966,-0.148,0.381,-73.78,62.09,29.487
61721120,-1.248,0.401,-0.121,-13.58,88.322,21.437
61721130,0.211,1.522,0.142,59.955,92.995,68.652
61721140,1.485,1.168,-0.074,110.022,48.02,235.847
61721150,1.355,0.035,-0.089,99.05,20.562,313.67
61721160,1.209,-1.058,-0.289,43.12,14.21,216.667
61721170,1.458,-1.58,0.766,56.07,-14.612,69.737
61721180,-0.667,-1.998,-0.746,45.167,-114.38,-1.47
61721190,-1.294,-1.987,1.516,95.515,-124.95,45.185
61721200,1.259,1.068,0.342,412.02,3.412,288.12
61721210,-1.7,1.997,0.992,568.242,-32.725,388.5
61721220,-1.936,0.47,1.998,300.685,-170.905,61.075
61721230,0.756,-0.373,1.491,-144.637,-268.467,-130.252
61721240,1.998,1.024,1.117,90.615,-206.08,-69.265
61721250,1.225,0.801,1.24,86.45,-52.535,14.542
61721260,-0.087,-0.741,0.899,-89.617,17.727,-4.007
61721260,-0.258,-0.387,0.952,-13.37,10.955,-15.067
61721280,-0.13,-0.156,1.026,26.022,-0.647,-0.7
61721280,-0.29,-0.408,0.932,-23.572,-7.647,-12.705
61721300,0.17,-0.171,1.024,2.992,-17.762,-7.122
61721300,0.055,0.047,1.056,13.09,-5.74,9.922
61721320,-0.083,-0.184,1.061,-16.467,1.277,10.01
61721320,0.012,0.007,1.125,-15.995,1.032,8.4
61721330,0.087,0.051,1.218,-28.157,4.357,13.265
61721340,0.167,0.063,1.378,-63.367,13.23,11.445
61721350,0.019,0.076,1.488,-98.297,22.977,16.572
61721360,-0.073,0.031,1.363,-142.59,23.257,24.78
61721370,-0.06,0.002,1.247,-179.497,14.7,24.902
61721380,-0.022,-0.124,1.175,-194.46,26.285,23.52
61721390,-0.075,-0.149,1.169,-202.335,46.812,20.23
61721400,-0.126,-0.167,1.12,-204.33,61.302,5.792
61721410,-0.004,-0.265,1.144,-186.655,64.61,-13.142
61721420,-0.031,-0.472,1.023,-181.282,59.552,-19.285
61721430,0.022,-0.725,0.817,-171.99,53.357,-29.925
61721440,-0.008,-0.897,0.595,-144.042,46.322,-37.205
61721450,-0.172,-0.977,0.591,-109.865,38.902,-42.262
61721460,-0.154,-1.013,0.718,-101.43,34.737,-40.617
61721470,0.016,-0.988,1.034,-96.46,19.932,-34.86
61721480,0.377,-0.914,-0.078,-41.142,18.882,-31.01
61721490,0.36,-0.12,-0.994,122.237,35.805,-5.967
61721500,0.223,0.638,-0.613,220.622,41.58,-8.627
61721510,0.192,0.601,-0.337,146.755,53.725,-44.922
61721520,0.079,0.037,-0.511,15.697,34.387,-119.087
61721530,-0.228,-0.394,-1.135,-35.927,5.372,-125.667
61721540,0.042,-0.474,-0.127,65.047,-3.255,-70
61721550,0.026,-1.016,1.481,52.5,15.557,28.402
61721560,-1.408,-1.998,0.083,123.41,-54.512,175.577
61721570,-0.835,-1.088,0.528,440.212,-98.035,231.42
61721580,-0.763,1.886,1.569,539.997,-51.362,248.045
61721590,-1.904,1.344,1.99,416.29,-153.212,94.412
61721600,1.017,0.547,1.682,42.437,-249.13,-62.65
61721610,1.909,1.122,1.175,54.687,-170.467,-59.535
61721620,1.104,0.286,1.174,10.447,-35.63,-19.687
61721630,0.007,-0.674,0.898,-91.455,31.657,-16.327
61721640,-0.293,-0.269,0.946,-16.852,37.152,2.922
61721640,-0.384,-0.235,0.99,0.857,19.81,-12.302
61721660,-0.249,-0.498,0.923,-33.127,1.96,-20.282
61721660,0.173,-0.111,1.004,4.83,-7.315,-8.33
61721670,-0.009,-0.137,1.03,-3.342,0.997,1.33
61721680,-0.17,-0.155,1.06,-17.937,7.805,12.46
61721690,-0.005,0.06,1.202,-12.04,3.36,12.792
61721700,0.036,0.071,1.252,-40.582,7.595,17.552
61721710,0.089,0.015,1.342,-74.357,13.755,19.967
61721720,0.053,0.025,1.347,-109.41,17.15,23.59
61721730,0.037,0.073,1.431,-146.107,12.705,32.655
61721740,0.058,0.157,1.171,-172.847,3.062,41.44
61721750,0.379,-0.081,1.196,-188.212,19.74,46.042
61721760,-0.073,-0.296,1.129,-214.27,44.38,45.622
61721770,-0.105,-0.259,1.057,-203.122,45.85,30.765
61721780,-0.122,-0.315,1.061,-178.447,53.392,30.625
61721790,-0.235,-0.423,1.096,-168.42,58.975,30.432
61721800,-0.351,-0.543,1.021,-168.087,40.092,13.02
61721810,-0.063,-0.713,0.778,-156.03,10.902,-5.442
61721820,-0.011,-0.864,0.454,-121.467,-7.122,1.382
61721830,-0.022,-0.988,0.434,-92.802,-3.745,-0.735
61721840,0.048,-0.938,0.305,-86.012,3.255,-9.642
61721850,0.224,-0.997,0.392,-62.877,27.125,-11.2
61721860,0.217,-1.07,-0.096,-19.845,44.537,-29.33
61721870,0.525,-0.694,-0.107,47.53,71.855,-82.652
61721880,-0.005,-0.277,-0.476,102.147,68.67,-166.092
61721890,-0.57,0.162,-0.84,131.092,57.032,-262.71
61721900,-0.781,0.405,-0.895,131.215,44.922,-325.097
61721910,-1.016,0.307,-0.758,102.515,49.752,-313.145
61721920,-1.373,0.158,1.525,48.475,95.41,-213.237
61721930,0.119,-1.705,0.026,-58.52,136.587,-14.927
61721940,0.74,-1.998,1.685,272.947,-11.585,90.457
61721950,-0.53,0.097,0.089,455.052,-92.452,59.412
61721960,-0.315,1.907,0.876,554.872,-66.447,110.757
61721970,-1.817,0.179,1.998,386.732,-73.062,40.81
61721980,-0.634,0.853,1.782,134.26,-171.29,-19.11
61721990,1.964,1.904,1.249,161.332,-177.135,-29.33
61722000,1.4,0.425,1.146,-27.825,-67.917,-50.977
61722010,0.329,-0.724,0.999,-108.132,15.68,-30.747
61722010,-0.184,0.025,0.992,-25.165,34.37,-10.867
61722030,-0.303,-0.387,0.987,-56.875,31.99,-19.547
61722030,-0.38,-0.561,0.977,-47.337,14.28,-24.57
61722050,-0.016,-0.053,1.055,-15.522,-1.75,-24.377
61722050,-0.038,-0.232,1.006,-40.355,-3.255,-11.007
61722070,0.058,-0.228,1.087,-37.59,-3.972,-0.21
61722070,-0.033,-0.011,1.24,-43.837,-3.517,9.992
61722080,-0.099,0.037,1.301,-74.76,-3.78,16.03
61722090,-0.081,0.061,1.339,-108.657,-5.88,12.022
61722100,0.057,0.003,1.315,-139.475,2.012,8.995
61722110,0.116,-0.101,1.208,-171.605,17.237,11.987
61722120,0.114,-0.123,1.197,-187.092,30.905,14.647
61722130,0.023,-0.144,1.11,-193.672,31.01,16.047
61722140,-0.007,-0.2,1.12,-183.89,23.152,14.14
61722150,-0.072,-0.223,1.272,-186.847,10.43,14.42
61722160,-0.168,-0.365,1.263,-196.647,-3.552,13.3
61722170,-0.105,-0.559,1.164,-197.802,-12.022,1.732
61722180,-0.046,-0.816,0.868,-177.047,0.437,1.907
61722190,-0.337,-0.849,0.81,-139.142,-3.342,5.092
61722200,-0.322,-0.705,0.464,-108.43,-15.33,-14.682
61722210,-0.308,-0.339,0.762,-84.14,-2.572,-16.432
61722220,-0.66,-0.141,0.935,-77.63,5.897,-11.69
61722230,-0.666,0.335,0.649,-53.497,24.552,-27.667
61722240,-0.342,1.149,0.106,50.47,32.48,-34.702
61722250,-0.103,1.701,0.252,159.057,40.022,-38.867
61722260,0.002,1.59,-0.102,179.532,75.617,-69.965
61722270,-0.02,1.064,-1.105,173.547,90.86,-131.687
61722280,-0.105,0.736,-1.063,187.81,70.56,-163.625
