time[ms],accX[g],accY[g],accZ[g],Value 1,Value 2,Value 3
47439970,-0.686,0.346,0.635,19.687,21.56,0.472
47439980,-0.715,0.317,0.622,20.492,19.74,-0.017
47439990,-0.631,0.423,0.6,23.31,18.06,-2.66
47440000,-0.76,0.447,0.604,16.782,18.585,-0.07
47440010,-0.745,0.435,0.581,7.875,15.26,0.665
47440010,-0.76,0.429,0.583,1.05,9.397,2.87
47440020,-0.738,0.38,0.611,-5.687,2.292,3.22
47440030,-0.658,0.337,0.636,-7.665,-0.927,3.132
47440040,-0.612,0.346,0.654,-7.297,1.207,4.585
47440050,-0.606,0.335,0.653,-8.015,5.95,4.077
47440060,-0.599,0.397,0.598,-6.965,13.3,2.66
47440070,-0.675,0.569,0.556,-13.702,19.075,1.96
47440080,-0.856,0.419,0.625,-30.8,15.89,-1.505
47440090,-0.746,0.347,0.564,-29.242,11.41,-5.18
47440100,-0.733,0.437,0.593,-26.267,5.88,-1.172
47440110,-0.784,0.345,0.612,-33.005,0.91,-1.417
47440120,-0.743,0.275,0.611,-29.662,-3.447,-0.647
47440130,-0.677,0.308,0.618,-22.995,-5.687,1.365
47440140,-0.706,0.304,0.643,-21.787,-4.76,1.75
47440150,-0.723,0.25,0.63,-20.37,-5.302,0.665
47440160,-0.678,0.291,0.625,-11.41,-4.322,2.537
47440170,-0.738,0.298,0.631,-7.735,-3.202,4.725
47440180,-0.698,0.287,0.636,-3.027,-5.88,3.027
47440190,-0.671,0.331,0.634,3.587,-4.777,2.87
47440200,-0.711,0.353,0.612,4.375,-3.797,1.19
47440210,-0.735,0.35,0.602,4.917,-3.762,0.682
47440220,-0.76,0.382,0.606,5.652,-6.632,0.28
47440230,-0.754,0.361,0.606,4.952,-10.447,-1.225
47440240,-0.73,0.352,0.615,6.055,-14.385,-3.08
47440250,-0.697,0.315,0.675,8.522,-14.665,-4.917
47440260,-0.618,0.208,0.672,15.575,-11.707,-7.507
47440270,-0.529,0.262,0.658,30.205,-3.832,-8.26
47440280,-0.597,0.336,0.67,35.507,4.62,-8.067
47440290,-0.683,0.331,0.66,35.105,12.075,-8.505
47440300,-0.703,0.347,0.618,35.157,14.192,-8.47
47440310,-0.766,0.353,0.59,33.88,12.967,-8.295
47440320,-0.729,0.414,0.563,31.115,9.362,-7
47440330,-0.82,0.401,0.576,24.832,6.562,-1.96
47440330,-0.724,0.408,0.562,19.057,1.347,0.245
47440350,-0.692,0.418,0.585,14.35,1.225,2.397
47440350,-0.679,0.425,0.586,6.597,3.71,4.042
47440370,-0.729,0.359,0.611,-0.017,3.657,4.392
47440370,-0.678,0.382,0.586,0.945,2.52,3.115
47440390,-0.755,0.401,0.593,-0.647,0.787,3.657
47440390,-0.753,0.371,0.594,-3.01,-3.255,2.8
47440410,-0.728,0.355,0.595,-4.112,-6.475,3.552
47440410,-0.696,0.342,0.62,-5.495,-7.84,3.99
47440420,-0.663,0.337,0.622,-5.407,-6.002,3.902
47440430,-0.663,0.347,0.623,-3.71,-2.17,3.727
47440440,-0.679,0.429,0.526,-2.712,1.172,2.957
47440450,-0.772,0.539,0.586,-9.082,-2.135,2.03
47440460,-0.834,0.42,0.609,-21.035,-7.332,-2.362
47440470,-0.679,0.378,0.577,-20.912,-9.607,-2.222
47440480,-0.686,0.394,0.617,-23.485,-10.832,-0.28
47440490,-0.677,0.341,0.61,-25.742,-7.7,-0.542
47440500,-0.709,0.342,0.607,-24.797,-5.092,2.747
47440510,-0.75,0.305,0.614,-25.987,-5.722,3.692
47440520,-0.715,0.295,0.613,-22.435,-8.207,3.202
47440530,-0.736,0.317,0.625,-18.777,-8.767,6.02
47440540,-0.756,0.272,0.628,-16.275,-12.337,5.95
47440550,-0.697,0.299,0.618,-6.825,-14.472,3.885
47440560,-0.697,0.308,0.628,1.732,-16.362,0.49
47440570,-0.686,0.313,0.634,9.327,-16.397,-5.302
47440580,-0.659,0.345,0.642,14.35,-14.787,-8.102
47440590,-0.683,0.341,0.628,15.015,-11.917,-9.607
47440600,-0.684,0.327,0.628,17.43,-11.077,-12.057
47440610,-0.708,0.328,0.612,22.417,-11.917,-13.492
47440620,-0.732,0.308,0.669,28.367,-15.4,-16.345
47440630,-0.711,0.188,0.68,39.025,-18.462,-21.945
47440640,-0.594,0.275,0.678,54.39,-20.965,-26.967
47440650,-0.648,0.289,0.645,60.935,-21.035,-29.435
47440660,-0.723,0.334,0.645,64.907,-18.2,-34.65
47440670,-0.745,0.319,0.636,65.852,-24.097,-38.815
47440680,-0.654,0.377,0.613,67.602,-28.822,-38.237
47440690,-0.681,0.439,0.587,64.802,-23.52,-32.69
47440690,-0.721,0.462,0.533,54.46,-19.442,-26.635
47440710,-0.755,0.478,0.514,44.065,-15.015,-22.89
47440710,-0.776,0.493,0.526,35.07,-14.91,-20.055
47440730,-0.759,0.488,0.56,25.217,-16.922,-16.135
47440730,-0.798,0.413,0.577,17.255,-22.067,-13.405
47440750,-0.706,0.395,0.599,14.77,-29.522,-14.84
47440750,-0.678,0.378,0.645,16.03,-32.305,-17.255
47440760,-0.565,0.394,0.616,15.732,-31.062,-19.022
47440770,-0.68,0.36,0.639,17.272,-24.01,-19.145
47440780,-0.595,0.38,0.638,16.712,-21.787,-22.522
47440790,-0.592,0.387,0.631,15.96,-11.742,-19.932
47440800,-0.728,0.381,0.62,12.32,-4.427,-14.49
47440810,-0.675,0.376,0.622,8.942,-4.287,-11.427
47440820,-0.691,0.388,0.614,7.122,-1.872,-6.597
47440830,-0.691,0.389,0.621,3.08,0.122,-1.067
47440840,-0.684,0.363,0.62,-0.122,1.645,2.345
47440850,-0.67,0.37,0.622,-0.595,2.537,5.67
47440860,-0.659,0.386,0.631,0.105,4.742,7.542
47440870,-0.675,0.396,0.616,-1.015,7.857,8.837
47440880,-0.748,0.373,0.603,-2.502,6.405,8.802
47440890,-0.739,0.393,0.596,-0.682,2.205,5.39
47440900,-0.739,0.399,0.593,0.367,-2.187,3.395
47440910,-0.743,0.382,0.589,-0.472,-6.807,3.36
47440920,-0.739,0.378,0.596,-1.155,-12.232,4.725
47440930,-0.746,0.375,0.605,-3.447,-17.062,8.522
47440940,-0.73,0.37,0.62,-6.09,-22.47,13.947
47440950,-0.614,0.403,0.634,-9.047,-22.977,19.127
47440960,-0.581,0.458,0.635,-17.412,-7.122,25.042
47440970,-0.76,0.269,0.62,-26.25,-1.522,28.21
47440980,-0.656,0.324,0.634,-18.077,-9.52,25.165
47440990,-0.618,0.4,0.652,-7.945,-8.487,19.687
47441000,-0.626,0.375,0.639,-5.827,-6.317,13.247
47441010,-0.669,0.39,0.631,-1.102,-4.287,9.905
47441020,-0.663,0.422,0.63,2.677,-4.917,6.177
47441030,-0.656,0.415,0.618,2.642,-4.112,2.677
47441040,-0.667,0.406,0.624,2.415,-4.025,-0.105
47441050,-0.671,0.395,0.627,2.397,-3.57,-2.327
47441060,-0.687,0.376,0.623,3.412,-3.937,-4.252
47441070,-0.693,0.375,0.619,5.74,-4.725,-6.16
47441080,-0.69,0.381,0.626,7.665,-5.74,-8.032
47441080,-0.68,0.377,0.625,8.207,-5.652,-9.327
47441100,-0.716,0.354,0.62,8.715,-7.525,-10.15
47441100,-0.719,0.305,0.643,11.76,-17.185,-13.597
47441120,-0.609,0.368,0.663,17.132,-25.095,-17.552
47441120,-0.525,0.396,0.664,18.987,-19.915,-15.662
47441140,-0.613,0.392,0.655,16.8,-4.952,-10.605
47441140,-0.587,0.402,0.65,15.75,7.122,-9.362
47441160,-0.484,0.439,0.649,13.982,21.892,-10.097
47441160,-0.465,0.509,0.67,5.6,46.2,-7.717
47441170,-0.51,0.476,0.643,-10.99,72.117,-1.995
47441180,-0.641,0.42,0.607,-22.802,89.25,1.61
47441190,-0.662,0.398,0.595,-26.53,97.527,0.262
47441200,-0.773,0.331,0.592,-26.915,97.72,-4.795
47441210,-0.809,0.384,0.555,-23.922,92.33,-15.645
47441220,-0.902,0.197,0.528,-14,85.715,-18.112
47441230,-0.879,0.271,0.577,0.945,69.807,-20.212
47441240,-0.832,0.339,0.621,9.782,60.112,-15.12
47441250,-0.759,0.322,0.603,3.657,60.777,-14.49
47441260,-0.818,0.305,0.558,-7.7,62.072,-15.19
47441270,-0.925,0.285,0.507,-15.452,57.225,-12.337
47441280,-0.868,0.284,0.466,-17.377,46.987,-11.987
47441290,-0.919,0.288,0.455,-14.98,35.612,-13.212
47441300,-0.927,0.339,0.462,-13.877,20.79,-14.437
47441310,-0.938,0.36,0.482,-16.747,6.352,-15.312
47441320,-0.879,0.399,0.519,-24.482,-7.98,-18.042
47441330,-0.794,0.408,0.506,-37.17,-16.17,-20.457
47441340,-0.718,0.371,0.489,-49.98,-16.327,-21.42
47441350,-0.698,0.287,0.477,-54.407,-8.33,-21.437
47441360,-0.704,0.229,0.483,-45.167,4.235,-19.635
47441370,-0.787,0.276,0.524,-29.19,11.62,-14.752
47441380,-0.779,0.296,0.541,-11.865,17.062,-10.062
47441390,-0.812,0.292,0.525,4.13,16.485,-5.32
47441400,-0.825,0.333,0.521,16.17,7.91,-1.12
47441410,-0.895,0.342,0.507,22.067,-7.77,0.28
47441420,-0.916,0.326,0.514,21.927,-30.152,-2.52
47441420,-0.902,0.306,0.468,14.962,-53.69,-9.432
47441440,-0.952,0.238,0.413,5.337,-71.977,-15.172
47441440,-0.919,0.235,0.41,-1.417,-82.495,-14.28
47441460,-0.874,0.262,0.414,-6.527,-81.217,-9.415
47441460,-0.84,0.266,0.453,-7.192,-73.972,-3.727
47441480,-0.723,0.366,0.531,-2.817,-63.717,-0.647
47441480,-0.608,0.268,0.536,-3.307,-46.462,5.722
47441500,-0.664,0.332,0.589,4.76,-30.432,8.907
47441500,-0.627,0.356,0.573,15.942,-24.062,14.017
47441510,-0.663,0.37,0.577,26.442,-21.927,14.105
47441520,-0.678,0.439,0.622,33.827,-22.942,5.355
47441530,-0.7,0.486,0.646,34.317,-29.977,-0.437
47441540,-0.648,0.46,0.619,30.87,-38.78,3.815
47441550,-0.68,0.539,0.616,27.09,-39.182,8.4
47441560,-0.685,0.498,0.598,22.505,-36.102,9.257
47441570,-0.689,0.526,0.588,19.302,-34.002,12.495
47441580,-0.675,0.501,0.589,15.505,-31.85,14.56
47441590,-0.66,0.468,0.596,9.922,-27.685,14.087
47441600,-0.678,0.444,0.604,4.27,-22.68,13.877
47441610,-0.692,0.405,0.618,-1.522,-19.092,13.737
47441620,-0.689,0.381,0.625,-5.267,-17.71,11.795
47441630,-0.626,0.362,0.602,-6.807,-14.542,9.94
47441640,-0.673,0.305,0.588,-4.462,-7.682,11.497
47441650,-0.74,0.358,0.61,0.385,-6.23,17.01
47441660,-0.729,0.394,0.642,-1.435,-12.442,16.135
47441670,-0.679,0.39,0.619,-8.662,-18.095,8.662
47441680,-0.676,0.355,0.599,-14.017,-20.02,7.052
47441690,-0.701,0.369,0.602,-16.59,-18.97,10.132
47441700,-0.724,0.381,0.62,-20.16,-18.427,9.45
47441710,-0.74,0.339,0.614,-24.867,-18.777,5.442
47441720,-0.739,0.272,0.591,-24.692,-20.737,1.4
47441730,-0.711,0.229,0.597,-19.092,-20.947,-1.015
47441740,-0.632,0.203,0.653,-11.025,-13.755,-0.402
47441750,-0.706,0.29,0.671,-0.42,-0.28,2.275
47441760,-0.682,0.284,0.684,0.63,1.802,0.07
47441770,-0.67,0.211,0.667,-3.727,3.92,-4.567
47441780,-0.697,0.181,0.685,-1.872,6.457,-6.247
47441790,-0.69,0.208,0.675,0.367,8.505,-7.437
47441800,-0.703,0.213,0.643,3.272,10.64,-5.197
47441810,-0.704,0.276,0.628,8.855,10.64,-1.575
47441820,-0.719,0.344,0.62,11.217,10.675,1.33
47441830,-0.734,0.37,0.616,9.73,10.535,3.307
47441830,-0.738,0.399,0.612,6.86,9.712,4.69
47441850,-0.732,0.421,0.611,2.8,8.365,4.69
47441850,-0.738,0.412,0.601,-0.752,6.335,2.905
47441870,-0.752,0.39,0.59,-1.872,1.54,0.105
47441870,-0.748,0.382,0.592,0.07,-5.6,-3.115
47441890,-0.74,0.38,0.598,1.242,-12.582,-6.685
47441890,-0.747,0.367,0.61,0.577,-17.972,-9.397
47441910,-0.737,0.352,0.619,-0.122,-21.472,-9.345
47441910,-0.71,0.332,0.626,-1.225,-22.435,-8.172
47441920,-0.699,0.304,0.631,-2.52,-21.822,-6.23
47441930,-0.694,0.287,0.632,-1.89,-19.39,-4.095
47441940,-0.672,0.305,0.629,-0.227,-18.287,-2.467
47441950,-0.698,0.313,0.626,-0.49,-17.115,0.105
47441960,-0.742,0.333,0.622,-0.875,-19.897,1.925
47441970,-0.751,0.354,0.63,-1.33,-24.57,3.727
47441980,-0.753,0.355,0.622,-2.922,-30.222,5.197
47441990,-0.729,0.34,0.623,-4.252,-34.877,6.912
47442000,-0.65,0.341,0.652,-4.742,-37.152,9.362
47442010,-0.612,0.352,0.675,-6.825,-34.65,12.722
47442020,-0.574,0.361,0.687,-10.465,-30.485,15.47
47442030,-0.574,0.376,0.713,-14.262,-23.24,17.237
47442040,-0.585,0.384,0.701,-18.305,-17.552,17.64
47442050,-0.609,0.354,0.676,-19.687,-10.92,16.485
47442060,-0.678,0.351,0.667,-17.815,-7.997,14.682
47442070,-0.685,0.347,0.658,-16.45,-8.365,14.07
47442080,-0.666,0.337,0.657,-15.925,-9.485,14.647
47442090,-0.635,0.333,0.673,-15.925,-9.117,15.225
47442100,-0.514,0.396,0.673,-17.552,-1.47,17.832
47442110,-0.633,0.409,0.663,-27.09,18.025,26.057
47442120,-0.779,0.277,0.671,-36.312,17.692,27.807
47442130,-0.661,0.292,0.672,-31.29,9.187,27.72
47442140,-0.66,0.307,0.673,-23.485,5.565,26.162
47442150,-0.699,0.299,0.67,-19.477,0.402,21.525
47442160,-0.705,0.303,0.67,-12.197,-8.61,15.505
47442170,-0.658,0.331,0.682,-2.31,-14.472,10.552
47442170,-0.661,0.345,0.671,4.007,-18.882,4.672
47442190,-0.65,0.379,0.678,8.75,-19.6,-0.017
47442190,-0.653,0.371,0.68,9.03,-18.655,-1.172
47442210,-0.636,0.341,0.671,8.207,-17.937,-1.452
47442210,-0.609,0.337,0.68,9.73,-16.415,-2.94
47442230,-0.593,0.332,0.695,11.812,-12.022,-4.882
47442230,-0.682,0.288,0.709,14.315,-10.097,-6.79
47442250,-0.628,0.252,0.711,22.61,-18.935,-11.602
47442250,-0.587,0.331,0.698,34.93,-21.21,-17.08
47442260,-0.613,0.378,0.688,37.66,-18.165,-20.807
47442270,-0.685,0.367,0.654,34.825,-17.867,-20.527
47442280,-0.658,0.41,0.654,30.59,-18.322,-17.15
47442290,-0.639,0.382,0.575,19.6,-17.062,-10.78
47442300,-0.621,0.351,0.618,7.927,-14.665,-5.162
47442310,-0.813,0.435,0.815,-3.482,-12.565,2.135
47442320,-0.84,0.417,0.725,-9.87,-16.887,11.147
47442330,-0.503,0.407,0.601,-9.257,-25.252,14.49
47442340,-0.488,0.406,0.708,-15.89,-24.937,13.877
47442350,-0.486,0.31,0.76,-23.712,-19.092,13.58
47442360,-0.394,0.295,0.756,-22.295,-8.085,13.492
47442370,-0.422,0.344,0.725,-21.14,10.377,12.145
47442380,-0.539,0.344,0.723,-17.99,25.287,10.92
47442390,-0.512,0.494,0.681,-15.382,37.38,12.512
47442400,-0.671,0.515,0.687,-26.95,53.637,20.195
47442410,-0.847,0.355,0.663,-41.177,51.642,22.522
47442420,-0.729,0.274,0.635,-36.995,34.282,22.085
47442430,-0.611,0.321,0.674,-27.44,22.662,18.532
47442440,-0.587,0.303,0.68,-23.712,20.685,13.562
47442450,-0.589,0.283,0.683,-17.43,24.15,9.362
47442460,-0.682,0.285,0.707,-8.557,24.202,5.757
47442470,-0.719,0.283,0.686,-0.542,16.8,0.035
47442480,-0.707,0.331,0.642,9.205,10.57,-5.88
47442490,-0.83,0.358,0.62,15.295,4.707,-10.99
47442500,-0.844,0.33,0.623,18.83,-7.612,-14.787
47442510,-0.863,0.213,0.613,25.97,-28.805,-19.81
47442520,-0.561,0.292,0.666,42.122,-48.405,-30.555
47442530,-0.557,0.368,0.726,51.59,-45.99,-38.745
47442540,-0.578,0.372,0.701,49.7,-36.382,-41.475
47442550,-0.658,0.37,0.667,46.41,-30.31,-37.747
47442560,-0.625,0.436,0.674,39.69,-23.275,-29.977
47442570,-0.793,0.334,0.659,30.292,-25.305,-25.165
47442580,-0.501,0.386,0.639,25.287,-33.495,-26.67
47442580,-0.52,0.492,0.711,17.815,-19.81,-18.462
47442600,-0.721,0.42,0.691,-1.785,-5.355,-6.247
47442600,-0.618,0.335,0.697,-14.297,-6.877,3.045
47442620,-0.552,0.352,0.715,-18.865,-6.685,12.232
47442620,-0.464,0.33,0.716,-23.502,0.175,16.24
47442640,-0.483,0.336,0.705,-23.292,13.265,17.062
47442640,-0.441,0.452,0.693,-23.905,30.835,19.075
47442660,-0.607,0.434,0.697,-34.09,53.532,24.587
47442660,-0.658,0.361,0.64,-42.997,63.612,27.755
47442670,-0.729,0.316,0.637,-43.365,63.402,27.807
47442680,-0.768,0.325,0.621,-38.115,55.212,24.552
47442690,-0.813,0.322,0.628,-32.252,41.947,19.652
47442700,-0.766,0.28,0.656,-24.36,23.957,13.02
47442710,-0.628,0.281,0.605,-13.842,13.79,6.195
47442720,-0.645,0.326,0.717,-5.022,11.025,0.525
47442730,-0.843,0.343,0.705,-0.175,8.242,-0.98
47442740,-0.618,0.334,0.601,8.172,1.645,-8.137
47442750,-0.738,0.352,0.631,13.02,-0.542,-13.562
47442760,-0.779,0.32,0.611,15.977,-4.042,-17.43
47442770,-0.833,0.238,0.611,20.615,-14.735,-21.385
47442780,-0.736,0.209,0.63,34.37,-37.45,-31.412
47442790,-0.622,0.367,0.713,51.922,-45.062,-39.41
47442800,-0.638,0.375,0.681,52.937,-39.34,-40.67
47442810,-0.595,0.368,0.673,47.232,-34.545,-37.345
47442820,-0.698,0.397,0.63,39.672,-26.897,-29.855
47442830,-0.582,0.401,0.639,27.177,-22.54,-23.52
47442840,-0.68,0.407,0.645,11.62,-12.302,-13.195
47442850,-0.744,0.346,0.646,-2.992,-9.275,-4.795
47442860,-0.668,0.331,0.663,-8.225,-13.72,-2.555
47442870,-0.595,0.363,0.693,-9.292,-11.48,-0.84
47442880,-0.616,0.336,0.7,-14.227,-4.445,2.8
47442890,-0.561,0.309,0.69,-15.47,2.135,3.552
47442900,-0.536,0.328,0.686,-15.207,10.412,3.815
47442910,-0.583,0.349,0.694,-15.172,19.775,5.18
47442920,-0.584,0.359,0.661,-15.4,27.23,6.107
47442920,-0.539,0.42,0.673,-16.012,35.752,7.822
47442940,-0.684,0.477,0.669,-26.722,55.475,16.572
47442940,-0.85,0.279,0.631,-38.85,55.562,19.775
47442960,-0.764,0.258,0.619,-31.552,40.057,16.222
47442960,-0.728,0.302,0.617,-18.445,28.787,8.592
47442980,-0.764,0.256,0.601,-9.467,18.847,0.192
47442980,-0.764,0.3,0.607,3.29,8.347,-6.615
47443000,-0.783,0.3,0.575,10.465,1.277,-12.022
47443000,-0.814,0.263,0.568,13.825,-8.277,-16.432
47443010,-0.981,0.262,0.585,19.897,-25.672,-16.397
47443020,-0.797,0.308,0.669,32.427,-57.032,-24.395
47443030,-0.572,0.414,0.731,44.572,-58.87,-31.5
47443040,-0.537,0.432,0.686,39.322,-41.667,-30.205
47443050,-0.557,0.388,0.625,20.86,-25.515,-17.832
47443060,-0.705,0.298,0.619,6.02,-15.96,-8.767
47443070,-0.692,0.275,0.636,-0.647,-15.522,-4.357
47443080,-0.672,0.305,0.656,-0.525,-15.96,-2.607
47443090,-0.722,0.341,0.683,-1.032,-13.317,0.507
47443100,-0.696,0.32,0.663,-1.855,-13.387,3.202
47443110,-0.624,0.344,0.662,-0.647,-10.92,2.87
47443120,-0.576,0.353,0.676,-3.535,-3.885,1.365
47443130,-0.572,0.338,0.682,-9.345,4.252,2.17
47443140,-0.568,0.335,0.687,-13.422,11.725,5.582
47443150,-0.544,0.341,0.711,-15.54,21.105,8.802
47443160,-0.556,0.404,0.717,-19.565,41.895,16.695
47443170,-0.762,0.301,0.612,-28.175,58.765,24.745
47443180,-0.788,0.272,0.572,-29.575,49.245,23.905
47443190,-0.866,0.252,0.572,-20.492,30.397,18.427
47443200,-0.704,0.329,0.588,-7.63,11.655,10.01
47443210,-0.78,0.375,0.627,-1.802,6.02,4.515
47443220,-0.811,0.296,0.612,0.595,-2.8,0.052
47443230,-0.735,0.342,0.64,8.995,-12.267,-4.025
47443240,-0.728,0.334,0.631,12.39,-16.362,-7.21
47443250,-0.737,0.294,0.603,14.542,-18.707,-9.887
47443260,-0.791,0.258,0.581,20.86,-21.892,-11.462
47443270,-0.937,0.209,0.54,34.02,-41.615,-19.985
47443280,-0.619,0.376,0.691,52.115,-67.777,-35.28
47443290,-0.602,0.442,0.724,57.137,-56.297,-40.897
47443300,-0.645,0.401,0.68,45.255,-40.582,-39.2
47443310,-0.625,0.344,0.661,32.165,-34.177,-29.225
47443320,-0.608,0.358,0.652,21.962,-28.665,-16.275
47443330,-0.587,0.348,0.665,10.08,-17.692,-5.81
47443330,-0.63,0.298,0.675,0.14,-7.77,-0.245
47443350,-0.563,0.303,0.683,-3.535,-3.605,3.797
47443350,-0.59,0.342,0.694,-4.69,2.87,8.505
47443370,-0.614,0.378,0.69,-6.09,8.82,9.345
47443370,-0.625,0.403,0.686,-8.977,15.837,7.56
47443390,-0.527,0.414,0.684,-15.872,25.777,7.612
47443390,-0.678,0.36,0.638,-27.947,45.622,13.65
47443410,-0.618,0.308,0.609,-33.302,46.55,14.752
47443410,-0.76,0.329,0.637,-32.987,49.14,17.132
47443420,-0.808,0.294,0.62,-30.205,43.47,13.65
47443430,-0.774,0.306,0.615,-22.067,35.245,9.765
47443440,-0.808,0.274,0.592,-14.735,26.267,5.495
47443450,-0.762,0.271,0.557,-3.745,13.755,-2.117
47443460,-0.784,0.34,0.598,7.402,5.092,-8.067
47443470,-0.858,0.3,0.591,9.415,-2.012,-10.797
47443480,-0.917,0.261,0.554,13.982,-13.895,-10.342
