time[ms],accX[g],accY[g],accZ[g],Value 1,Value 2,Value 3
48018360,-0.98,0.334,0.454,37.135,-17.762,-3.622
48018370,-1.072,0.264,0.477,37.975,-34.457,-10.167
48018380,-0.917,0.227,0.48,48.58,-64.715,-24.237
48018390,-0.643,0.332,0.557,61.985,-76.16,-32.217
48018400,-0.682,0.415,0.657,64.837,-64.312,-33.372
48018410,-0.766,0.476,0.66,48.877,-45.64,-27.422
48018420,-0.759,0.393,0.581,23.31,-29.505,-17.517
48018430,-0.775,0.296,0.523,3.762,-15.085,-9.905
48018440,-0.832,0.266,0.554,-7.227,-10.36,-2.992
48018450,-0.781,0.246,0.58,-18.48,-12.145,2.87
48018460,-0.693,0.221,0.596,-23.397,-11.025,11.095
48018470,-0.643,0.266,0.595,-26.162,-3.027,19.407
48018480,-0.571,0.401,0.587,-32.602,15.26,26.46
48018490,-0.766,0.364,0.583,-48.667,37.03,35.857
48018500,-0.767,0.268,0.557,-58.852,48.352,40.057
48018510,-0.795,0.238,0.538,-55.755,53.41,43.067
48018520,-0.806,0.224,0.54,-49.28,48.685,37.607
48018530,-0.905,0.135,0.534,-38.972,39.707,31.482
48018540,-0.89,0.133,0.52,-18.042,26.495,20.912
48018550,-0.632,0.317,0.49,6.23,17.57,10.657
48018560,-0.846,0.345,0.483,16.292,19.67,7.507
48018570,-0.948,0.293,0.453,18.2,11.375,-1.347
48018580,-0.87,0.333,0.493,26.565,2.292,-7.385
48018580,-0.938,0.337,0.493,28.087,-2.992,-11.935
48018600,-0.973,0.146,0.441,30.082,-17.762,-20.93
48018600,-0.71,0.25,0.484,54.46,-33.372,-30.152
48018620,-0.697,0.399,0.575,68.897,-30.082,-35.927
48018620,-0.815,0.368,0.601,62.51,-24.57,-42.525
48018640,-0.826,0.455,0.555,48.177,-22.4,-32.112
48018640,-0.845,0.348,0.481,23.817,-19.67,-20.685
48018660,-0.876,0.306,0.461,7.98,-15.557,-14.297
48018660,-0.869,0.277,0.512,-2.327,-16.082,-9.52
48018670,-0.828,0.295,0.565,-11.952,-15.067,-4.655
48018680,-0.749,0.247,0.561,-21.91,-16.257,0.945
48018690,-0.626,0.241,0.556,-26.197,-11.252,8.802
48018700,-0.545,0.345,0.554,-29.627,4.462,16.66
48018710,-0.685,0.371,0.559,-43.767,28.682,26.04
48018720,-0.867,0.375,0.552,-56.542,49.017,33.495
48018730,-0.799,0.233,0.528,-64.505,53.48,32.515
48018740,-0.775,0.225,0.522,-60.217,54.722,32.41
48018750,-0.857,0.22,0.513,-51.817,50.347,29.102
48018760,-0.891,0.088,0.506,-39.62,38.132,16.59
48018770,-0.821,0.204,0.478,-14.367,24.377,9.012
48018780,-0.823,0.283,0.387,3.167,11.2,2.45
48018790,-0.918,0.272,0.387,14.315,4.585,-6.317
48018800,-1.045,0.282,0.402,24.797,-6.615,-10.78
48018810,-0.99,0.268,0.39,29.487,-17.605,-15.575
48018820,-1.012,0.187,0.409,37.957,-31.325,-27.247
48018830,-0.72,0.233,0.455,57.662,-59.132,-40.39
48018840,-0.451,0.388,0.593,75.985,-57.435,-41.02
48018850,-0.772,0.538,0.716,68.46,-30.747,-35.647
48018860,-0.96,0.492,0.62,31.412,-18.935,-27.685
48018870,-0.824,0.252,0.503,2.992,-15.452,-17.01
48018880,-0.782,0.291,0.497,-6.457,-7.28,-5.057
48018890,-0.86,0.281,0.563,-14.402,-1.487,2.415
48018900,-0.678,0.2,0.545,-24.57,-4.585,5.687
48018910,-0.547,0.313,0.554,-22.977,9.485,12.565
48018920,-0.751,0.419,0.567,-34.667,34.195,19.897
48018930,-0.898,0.246,0.55,-50.417,45.78,22.522
48018940,-0.8,0.27,0.54,-48.072,49.07,24.832
48018950,-0.874,0.265,0.517,-46.375,49.927,22.487
48018960,-0.866,0.228,0.486,-45.097,41.317,15.522
48018970,-0.915,0.152,0.458,-37.38,27.947,11.182
48018980,-0.766,0.184,0.421,-22.26,15.522,7.157
48018990,-0.822,0.21,0.375,-5.127,11.532,3.15
48019000,-0.842,0.215,0.372,7.84,6.527,-2.625
48019010,-0.951,0.281,0.431,20.93,2.467,-4.13
48019010,-1.02,0.261,0.432,23.222,-7.122,-5.477
48019030,-0.926,0.18,0.407,27.037,-25.41,-12.775
48019030,-0.738,0.262,0.461,42.822,-39.322,-18.427
48019050,-0.744,0.41,0.596,47.39,-40.057,-21.28
48019050,-0.839,0.46,0.622,28.525,-30.905,-19.425
48019070,-0.826,0.34,0.55,4.375,-18.497,-15.225
48019070,-0.909,0.239,0.469,-5.565,-11.322,-6.3
48019080,-0.755,0.224,0.469,-5.267,-16.835,-1.487
48019090,-0.725,0.323,0.513,-8.085,-9.222,3.762
48019100,-0.912,0.339,0.554,-21.017,-1.767,7.472
48019110,-0.862,0.264,0.555,-34.93,-5.267,12.005
48019120,-0.645,0.229,0.553,-38.552,1.75,22.802
48019130,-0.753,0.322,0.53,-40.302,29.067,34.037
48019140,-0.922,0.258,0.504,-50.645,37.467,35.962
48019150,-0.781,0.117,0.487,-54.512,31.657,33.862
48019160,-0.682,0.17,0.515,-39.76,29.05,32.217
48019170,-0.688,0.291,0.562,-29.575,37.205,32.147
48019180,-0.864,0.262,0.554,-31.465,40.337,25.865
48019190,-0.872,0.19,0.5,-27.632,37.537,21.63
48019200,-0.903,0.203,0.413,-13.282,29.137,16.555
48019210,-0.766,0.283,0.336,1.977,14,11.392
48019220,-0.843,0.281,0.325,14.84,9.485,7.77
48019230,-1.136,0.333,0.373,25.322,6.58,2.957
48019240,-1.148,0.33,0.366,29.365,-17.22,-6.72
48019250,-0.914,0.339,0.397,33.635,-48.44,-19.425
48019260,-0.758,0.376,0.454,41.755,-62.055,-24.237
48019270,-0.829,0.403,0.525,44.625,-56.21,-25.34
48019280,-0.775,0.368,0.567,36.61,-49.49,-24.377
48019290,-0.705,0.327,0.552,24.605,-33.232,-16.66
48019300,-0.76,0.295,0.534,12.757,-17.867,-8.417
48019310,-0.817,0.256,0.569,2.257,-8.627,-0.052
48019320,-0.817,0.271,0.567,-10.535,-4.287,6.405
48019330,-0.841,0.239,0.557,-17.062,-3.867,9.415
48019330,-0.699,0.258,0.545,-22.05,-2.555,12.565
48019350,-0.755,0.285,0.539,-29.715,16.782,19.337
48019350,-0.813,0.254,0.545,-39.305,32.042,23.292
48019370,-0.726,0.25,0.555,-45.64,38.832,26.022
48019370,-0.719,0.261,0.551,-50.365,46.532,28.385
48019390,-0.752,0.241,0.524,-53.76,52.412,27.755
48019390,-0.783,0.205,0.483,-52.255,55.352,25.34
48019410,-0.877,0.213,0.443,-44.1,57.295,24.832
48019410,-0.998,0.215,0.387,-34.387,51.345,21.122
48019420,-1.011,0.213,0.293,-23.065,34.912,14.245
48019430,-0.912,0.268,0.241,-8.697,13.93,7
48019440,-0.895,0.299,0.274,6.16,0.787,4.69
48019450,-1.045,0.334,0.375,15.837,-9.24,4.392
48019460,-1.004,0.28,0.412,15.697,-23.257,0.437
48019470,-0.907,0.185,0.394,19.25,-38.342,-8.942
48019480,-0.717,0.25,0.434,35.07,-50.277,-16.8
48019490,-0.813,0.385,0.55,46.2,-51.957,-21.245
48019500,-0.857,0.493,0.607,35.21,-49.997,-24.64
48019510,-0.926,0.361,0.539,10.465,-37.817,-22.347
48019520,-0.833,0.198,0.474,-4.427,-33.547,-17.727
48019530,-0.82,0.176,0.468,-2.625,-31.587,-10.762
48019540,-0.712,0.229,0.511,0.507,-30.625,-4.34
48019550,-0.746,0.302,0.559,-3.92,-19.582,3.29
48019560,-0.87,0.275,0.555,-15.435,-10.955,9.467
48019570,-0.731,0.286,0.568,-24.272,-7.315,11.515
48019580,-0.589,0.344,0.603,-29.837,11.182,21.56
48019590,-0.879,0.348,0.584,-42.262,43.225,31.955
48019600,-0.918,0.27,0.561,-53.025,48.475,27.422
48019610,-0.704,0.303,0.565,-52.22,46.462,30.17
48019620,-0.79,0.325,0.553,-55.247,53.795,33.565
48019630,-0.847,0.183,0.483,-60.322,52.447,20.125
48019640,-0.827,0.072,0.376,-46.987,41.3,14.91
48019650,-0.849,0.174,0.306,-20.037,30.817,12.67
48019660,-0.942,0.248,0.225,0.315,13.422,9.45
48019670,-0.863,0.251,0.194,15.505,-6.755,3.867
48019680,-1.05,0.251,0.321,32.077,-16.397,5.04
48019690,-1.124,0.311,0.431,35.892,-26.127,-1.995
48019700,-0.895,0.31,0.438,36.977,-51.677,-18.077
48019710,-0.626,0.324,0.525,42.997,-55.387,-23.135
48019720,-0.808,0.442,0.645,44.275,-48.037,-24.185
48019730,-0.781,0.488,0.662,27.002,-39.69,-21.7
48019740,-0.89,0.31,0.541,3.482,-26.565,-18.935
48019750,-0.823,0.228,0.46,-5.985,-22.382,-14.385
48019760,-0.802,0.263,0.499,-6.125,-21.612,-9.555
48019760,-0.738,0.278,0.571,-12.11,-14.7,-4.795
48019780,-0.887,0.249,0.566,-18.252,-5.792,0.052
48019780,-0.839,0.237,0.545,-23.432,-7.507,-2.03
48019800,-0.795,0.283,0.549,-22.995,-5.652,-4.025
48019800,-0.736,0.366,0.551,-25.27,-0.035,-3.027
48019820,-0.676,0.364,0.564,-35.105,23.677,4.865
48019820,-0.814,0.25,0.521,-42.997,44.782,11.182
48019830,-0.797,0.254,0.471,-42.56,47.075,16.59
48019840,-0.769,0.231,0.449,-39.847,40.075,17.517
48019850,-0.819,0.211,0.414,-34.772,32.252,17.92
48019860,-0.881,0.185,0.413,-26.005,23.642,15.452
48019870,-0.835,0.163,0.405,-14.437,14.105,9.817
48019880,-0.852,0.206,0.398,1.662,5.635,6.142
48019890,-0.857,0.256,0.43,8.452,-2.117,3.955
48019900,-0.925,0.174,0.424,10.22,-2.87,2.117
48019910,-1.007,0.164,0.405,16.327,-4.235,0.402
48019920,-0.994,0.275,0.369,21.997,-22.697,-7.472
48019930,-0.881,0.314,0.391,21.402,-44.94,-15.715
48019940,-0.905,0.329,0.447,23.117,-54.565,-22.207
48019950,-0.874,0.371,0.564,21.385,-58.257,-24.972
48019960,-0.832,0.356,0.633,10.115,-46.952,-21.437
48019970,-0.828,0.24,0.587,-3.657,-31.85,-15.697
48019980,-0.701,0.162,0.564,-7.455,-17.57,-9.94
48019990,-0.727,0.21,0.564,-4.287,-3.43,-3.377
48020000,-0.731,0.259,0.551,-5.512,3.325,1.54
48020010,-0.737,0.276,0.563,-9.852,9.607,5.477
48020020,-0.641,0.228,0.626,-14.997,22.54,12.372
48020030,-0.812,0.271,0.606,-17.657,54.337,26.092
48020040,-1.029,0.341,0.566,-25.375,62.317,25.007
48020050,-0.742,0.173,0.463,-44.38,44.887,19.967
48020060,-0.687,0.103,0.376,-41.3,44.765,22.102
48020070,-0.878,0.141,0.398,-28.91,47.547,24.132
48020080,-0.899,0.17,0.42,-17.692,32.935,23.135
48020080,-0.825,0.223,0.354,-4.585,12.757,19.827
48020100,-0.781,0.285,0.326,9.38,4.007,17.062
48020100,-1.017,0.325,0.378,18.917,4.392,16.66
48020120,-1.124,0.377,0.44,19.337,-4.515,10.377
48020120,-1.041,0.285,0.435,14.49,-16.012,0.595
48020140,-0.996,0.232,0.333,16.957,-39.83,-14.805
48020140,-0.592,0.352,0.366,29.47,-69.037,-27.58
48020160,-0.83,0.383,0.509,35.385,-61.81,-24.15
48020160,-1.029,0.414,0.575,23.275,-57.47,-23.66
48020170,-0.887,0.314,0.552,9.992,-54.88,-22.68
48020180,-0.844,0.232,0.508,2.257,-47.6,-21.525
48020190,-0.781,0.185,0.497,-1.872,-42.542,-17.92
48020200,-0.717,0.169,0.55,-1.12,-35.49,-11.497
48020210,-0.743,0.175,0.594,-2.45,-21.087,-3.465
48020220,-0.772,0.214,0.587,-4.322,-10.867,1.102
48020230,-0.724,0.22,0.577,-8.382,-5.6,6.282
48020240,-0.585,0.307,0.601,-15.05,9.747,15.435
48020250,-0.859,0.315,0.625,-24.587,39.112,25.007
48020260,-0.954,0.288,0.576,-34.72,43.312,25.532
48020270,-0.795,0.201,0.499,-37.572,33.337,22.382
48020280,-0.612,0.227,0.477,-26.862,30.397,19.005
48020290,-0.772,0.247,0.462,-12.547,37.012,20.02
48020300,-0.838,0.274,0.445,-6.545,30.765,16.66
48020310,-0.884,0.221,0.349,0.21,19.88,11.742
48020320,-0.905,0.261,0.299,13.387,4.41,7.875
48020330,-0.974,0.208,0.338,22.627,-7.297,5.67
48020340,-1.147,0.143,0.368,30.66,-18.777,2.537
48020350,-1.037,0.236,0.354,44.695,-52.15,-12.39
48020360,-0.693,0.423,0.485,58.012,-78.75,-27.58
48020370,-0.875,0.489,0.612,49.157,-78.417,-35.752
48020380,-0.899,0.457,0.672,21.56,-69.562,-35.087
48020390,-0.779,0.278,0.639,-2.1,-46.287,-23.362
48020400,-0.796,0.144,0.552,-11.042,-21.7,-11.9
48020410,-0.642,0.179,0.58,-9.135,-15.05,-6.772
48020420,-0.649,0.201,0.606,-10.482,-7.332,-1.33
48020430,-0.699,0.238,0.595,-12.827,-0.157,3.237
48020440,-0.679,0.283,0.617,-14.647,9.52,7.227
48020450,-0.718,0.34,0.661,-22.942,30.852,16.24
48020460,-0.923,0.316,0.616,-35.577,56.91,25.34
48020470,-0.904,0.257,0.55,-47.932,55.002,22.365
48020480,-0.709,0.214,0.464,-50.032,46.602,22.295
48020490,-0.813,0.174,0.459,-41.825,44.975,27.405
48020500,-0.745,0.206,0.447,-31.815,42.052,21.052
48020510,-0.885,0.212,0.407,-19.757,39.532,13.755
48020510,-0.936,0.247,0.333,-13.265,21.927,9.87
48020530,-0.835,0.266,0.318,2.135,3.657,7.262
48020530,-0.956,0.302,0.408,10.692,-0.857,1.855
48020550,-1.015,0.289,0.48,11.602,-6.527,-3.605
48020550,-0.9,0.252,0.498,11.41,-13.002,-7.472
48020570,-0.826,0.173,0.482,10.675,-14.857,-11.375
48020570,-0.833,0.168,0.4,18.357,-27.895,-16.327
48020580,-0.639,0.272,0.439,34.702,-43.68,-17.587
48020590,-0.813,0.316,0.519,43.575,-36.085,-17.045
48020600,-0.947,0.443,0.605,38.342,-30.205,-16.922
48020610,-1,0.44,0.619,19.74,-25.83,-13.772
48020620,-0.869,0.361,0.555,-1.61,-30.362,-16.24
48020630,-0.762,0.215,0.508,-11.217,-27.93,-15.47
48020640,-0.766,0.191,0.509,-9.012,-23.345,-11.13
48020650,-0.772,0.179,0.51,-6.352,-14.455,-6.58
48020660,-0.8,0.16,0.499,-6.3,-7.49,-4.62
48020670,-0.789,0.174,0.501,-7.105,-5.127,-0.822
48020680,-0.795,0.19,0.538,-7.087,-3.447,2.87
48020690,-0.747,0.248,0.586,-7.822,0.7,5.582
48020700,-0.741,0.292,0.631,-11.655,16.047,10.657
48020710,-0.84,0.269,0.613,-21.507,30.415,11.865
48020720,-0.801,0.221,0.544,-26.547,30.835,12.495
48020730,-0.718,0.228,0.519,-23.677,32.34,13.3
48020740,-0.792,0.224,0.484,-21.437,34.79,13.125
48020750,-0.803,0.243,0.463,-17.377,32.147,12.495
48020760,-0.861,0.247,0.437,-12.267,26.582,11.322
48020770,-0.871,0.259,0.414,-8.015,19.232,9.205
48020780,-0.917,0.26,0.373,-1.575,9.747,6.072
48020790,-0.931,0.242,0.369,4.795,-0.192,2.467
48020800,-0.996,0.198,0.398,11.042,-5.95,-2.257
48020810,-1.061,0.201,0.374,19.022,-24.185,-8.942
48020820,-0.904,0.279,0.371,30.817,-54.355,-16.835
48020830,-0.793,0.313,0.442,39.55,-70.752,-25.69
48020830,-0.783,0.381,0.573,38.342,-73.99,-31.15
48020850,-0.808,0.444,0.731,22.4,-55.44,-21.49
48020850,-0.89,0.347,0.702,-7.332,-29.522,-8.977
48020870,-0.766,0.131,0.612,-25.602,-13.055,-4.812
48020870,-0.65,0.107,0.551,-22.19,-5.022,-1.032
48020890,-0.631,0.182,0.542,-16.327,-0.595,5.95
48020890,-0.66,0.223,0.575,-16.065,5.827,11.042
48020910,-0.693,0.251,0.61,-19.022,19.162,17.325
48020910,-0.832,0.261,0.615,-23.345,43.837,21.682
48020920,-0.935,0.273,0.567,-32.305,53.13,19.11
48020930,-0.819,0.201,0.482,-41.422,45.027,17.937
48020940,-0.788,0.166,0.418,-37.8,42,19.897
48020950,-0.852,0.197,0.434,-29.592,41.527,18.375
48020960,-0.886,0.2,0.423,-21.7,34.51,14.21
48020970,-0.832,0.229,0.425,-13.107,27.09,12.075
48020980,-0.901,0.218,0.381,-6.562,20.93,9.747
48020990,-0.849,0.224,0.369,0.42,9.922,6.615
48021000,-0.907,0.208,0.425,9.345,6.387,5.005
48021010,-0.996,0.228,0.457,13.492,3.045,3.5
48021020,-0.947,0.21,0.442,14.63,-2.975,0.875
48021030,-0.991,0.196,0.386,14.28,-9.467,-2.625
48021040,-0.876,0.282,0.345,16.047,-34.72,-8.802
48021050,-0.827,0.323,0.426,16.572,-52.71,-11.042
48021060,-0.878,0.321,0.57,13.825,-52.605,-12.74
48021070,-0.907,0.354,0.643,8.172,-41.037,-12.04
48021080,-0.808,0.301,0.628,-1.54,-29.417,-12.792
48021090,-0.705,0.226,0.596,-9.695,-17.5,-10.657
48021100,-0.707,0.234,0.588,-11.987,-7.997,-5.775
48021110,-0.718,0.256,0.589,-15.54,-0.297,-1.907
48021120,-0.81,0.303,0.599,-21.367,6.545,0.052
48021130,-0.858,0.317,0.572,-29.365,8.19,1.365
48021140,-0.802,0.33,0.585,-34.877,9.275,1.207
48021150,-0.888,0.299,0.593,-39.707,23.677,3.692
48021160,-1.041,0.311,0.542,-44.012,23.31,2.467
48021170,-0.759,0.234,0.457,-51.205,4.707,2.345
48021180,-0.715,0.151,0.408,-49.892,2.327,5.53
48021190,-0.659,0.16,0.449,-41.37,6.807,10.027
48021200,-0.787,0.12,0.459,-33.477,13.947,12.267
48021210,-0.834,0.162,0.465,-26.215,10.097,9.957
48021220,-0.831,0.182,0.478,-17.325,6.44,11.025
48021230,-0.871,0.25,0.503,-13.195,4.48,10.64
48021240,-0.927,0.25,0.498,-13.877,2.73,9.572
48021250,-0.916,0.253,0.478,-14.105,-1.627,7.367
48021260,-0.873,0.228,0.457,-14.63,-4.97,4.795
48021260,-0.856,0.195,0.455,-14.42,-7.245,4.27
48021280,-0.848,0.156,0.457,-12.25,-8.382,4.585
48021280,-0.866,0.124,0.453,-8.19,-9.66,4.707
48021300,-0.88,0.103,0.439,-2.187,-11.742,4.97
48021300,-0.878,0.098,0.44,4.287,-13.825,5.162
48021310,-0.93,0.094,0.463,8.715,-18.217,4.095
48021320,-0.872,0.131,0.476,13.475,-35.892,1.417
48021330,-0.652,0.215,0.494,17.92,-47.04,1.977
48021340,-0.655,0.243,0.614,13.912,-25.935,6.125
48021350,-0.985,0.249,0.642,1.96,-3.71,7.875
48021360,-0.906,0.242,0.608,-3.43,-3.08,6.65
48021370,-0.843,0.271,0.557,-7.035,-2.8,4.13
48021380,-0.812,0.261,0.52,-12.705,-4.375,2.065
48021390,-0.793,0.248,0.521,-12.897,-5.11,1.662
48021400,-0.805,0.275,0.54,-11.83,-4.707,2.327
48021410,-0.812,0.296,0.567,-14.332,-3.15,2.852
48021420,-0.784,0.287,0.599,-18.41,-1.19,3.15
48021430,-0.763,0.234,0.622,-20.702,8.435,4.847
48021440,-0.811,0.256,0.615,-21.962,18.48,5.145
48021450,-0.741,0.254,0.593,-27.895,21.63,4.077
48021460,-0.814,0.184,0.537,-31.902,27.387,3.832
48021470,-0.808,0.188,0.48,-30.905,21.962,4.007
48021480,-0.757,0.18,0.442,-24.272,15.155,6.247
48021490,-0.809,0.192,0.422,-18.935,12.145,6.807
48021500,-0.83,0.164,0.404,-14.28,6.335,6.895
48021510,-0.838,0.142,0.418,-6.195,3.605,7.577
48021520,-0.881,0.119,0.443,1.347,5.337,7.56
48021530,-0.909,0.114,0.464,5.722,6.825,7.315
48021540,-0.894,0.087,0.447,8.767,6.072,6.44
48021550,-0.886,0.068,0.401,13.142,4.987,5.39
48021560,-0.932,0.099,0.314,22.61,-9.1,1.872
48021570,-0.704,0.175,0.289,37.275,-34.632,-1.697
48021580,-0.747,0.251,0.492,49.84,-23.782,0.63
48021580,-1.14,0.381,0.687,44.747,-5.022,1.75
48021600,-1.085,0.419,0.675,19.267,-5.845,3.465
48021600,-0.933,0.244,0.577,-5.005,-3.377,-2.38
48021620,-0.81,0.166,0.537,-11.41,-1.785,-9.047
48021620,-0.688,0.202,0.57,-5.092,-1.347,-6.79
48021640,-0.676,0.247,0.581,-3.447,1.05,-1.365
48021640,-0.668,0.241,0.586,-5.075,4.515,2.957
48021660,-0.674,0.258,0.567,-3.517,11.007,6.702
48021660,-0.75,0.291,0.579,-4.97,22.645,11.27
48021670,-0.901,0.253,0.553,-10.5,32.34,12.81
48021680,-0.943,0.236,0.521,-14.192,28.105,10.29
48021690,-0.877,0.22,0.493,-15.19,20.65,6.965
48021700,-0.855,0.25,0.506,-15.277,19.967,5.512
48021710,-0.917,0.203,0.463,-20.125,18.497,2.38
