time[ms],accX[g],accY[g],accZ[g],Value 1,Value 2,Value 3
47212800,-0.664,0.347,0.661,28.962,-20.177,-22.627
47212800,-0.778,0.303,0.681,30.152,-23.415,-24.237
47212820,-0.745,0.28,0.673,35.63,-34.912,-27.825
47212820,-0.618,0.325,0.687,42.157,-43.33,-31.78
47212830,-0.544,0.349,0.702,40.215,-43.61,-29.417
47212840,-0.52,0.434,0.683,30.152,-32.427,-19.302
47212850,-0.606,0.424,0.645,16.327,-17.307,-7.752
47212860,-0.655,0.443,0.636,5.565,-7.507,0.105
47212870,-0.724,0.416,0.653,-3.867,-5.95,5.11
47212880,-0.67,0.372,0.67,-9.52,-11.462,6.702
47212890,-0.607,0.361,0.693,-10.027,-14.052,6.93
47212900,-0.564,0.345,0.719,-10.115,-11.9,6.457
47212910,-0.536,0.326,0.717,-10.832,-7.07,7.07
47212920,-0.543,0.317,0.708,-10.657,-0.227,8.557
47212930,-0.551,0.336,0.705,-10.272,6.965,10.062
47212940,-0.542,0.428,0.671,-13.142,16.257,13.247
47212950,-0.741,0.437,0.665,-26.827,29.907,21.717
47212960,-0.776,0.316,0.634,-35.927,22.452,24.29
47212970,-0.694,0.405,0.649,-34.877,15.697,26.302
47212980,-0.69,0.326,0.683,-36.977,8.592,23.257
47212990,-0.656,0.328,0.684,-37.135,4.672,21.262
47213000,-0.672,0.223,0.718,-32.252,0.035,16.1
47213010,-0.554,0.268,0.738,-18.83,-5.39,10.045
47213020,-0.528,0.309,0.729,-9.397,-0.63,5.495
47213030,-0.649,0.279,0.7,-5.442,4.795,2.31
47213040,-0.657,0.283,0.68,4.007,2.24,-2.467
47213050,-0.654,0.361,0.677,12.145,0.122,-5.932
47213060,-0.72,0.336,0.654,11.97,-0.735,-7.84
47213070,-0.745,0.309,0.663,14.402,-7,-9.555
47213080,-0.731,0.263,0.7,21.63,-14.105,-12.862
47213090,-0.6,0.255,0.682,32.725,-25.445,-21.77
47213100,-0.499,0.35,0.721,40.67,-25.97,-28.052
47213110,-0.609,0.379,0.719,37.415,-15.627,-26.005
47213120,-0.733,0.302,0.678,31.202,-13.3,-23.975
47213130,-0.703,0.331,0.659,31.78,-21.087,-25.707
47213140,-0.602,0.35,0.669,33.215,-28.525,-27.545
47213150,-0.533,0.44,0.676,30.082,-22.522,-24.237
47213160,-0.667,0.463,0.644,17.412,-9.922,-13.772
47213170,-0.751,0.419,0.633,2.765,-9.187,-5.11
47213170,-0.735,0.409,0.658,-8.225,-14.245,0.682
47213190,-0.695,0.367,0.687,-16.625,-19.687,5.092
47213190,-0.591,0.344,0.701,-22.452,-23.905,9.835
47213210,-0.535,0.319,0.72,-25.392,-22.592,14.927
47213210,-0.507,0.307,0.736,-25.83,-16.135,17.78
47213230,-0.512,0.314,0.737,-24.255,-7.542,19.162
47213230,-0.509,0.359,0.689,-23.117,1.417,21.035
47213250,-0.538,0.49,0.681,-28.98,17.552,28.175
47213250,-0.769,0.365,0.679,-42.717,24.395,36.96
47213260,-0.679,0.32,0.669,-45.01,15.837,38.78
47213270,-0.566,0.378,0.681,-40.775,15.575,38.167
47213280,-0.696,0.305,0.717,-42.017,18.322,35.35
47213290,-0.691,0.225,0.738,-38.43,10.185,26.967
47213300,-0.599,0.218,0.767,-24.167,0.787,15.382
47213310,-0.491,0.246,0.751,-9.87,-2.957,5.302
47213320,-0.551,0.268,0.715,0.805,2.047,0.157
47213330,-0.625,0.313,0.712,9.975,5.057,-4.305
47213340,-0.711,0.34,0.688,14.962,4.707,-8.487
47213350,-0.742,0.329,0.641,16.817,-1.032,-12.39
47213360,-0.768,0.321,0.662,20.58,-8.645,-15.067
47213370,-0.796,0.248,0.687,27.335,-24.027,-20.475
47213380,-0.512,0.293,0.725,39.55,-38.395,-29.715
47213390,-0.47,0.391,0.756,42.595,-31.01,-31.29
47213400,-0.594,0.327,0.712,34.002,-19.18,-27.02
47213410,-0.601,0.36,0.695,29.855,-13.387,-23.135
47213420,-0.7,0.337,0.664,26.827,-11.41,-19.687
47213430,-0.624,0.392,0.647,23.922,-13.055,-19.267
47213440,-0.627,0.479,0.66,14.682,-9.03,-13.86
47213450,-0.752,0.442,0.66,-3.78,-7,-2.87
47213460,-0.693,0.414,0.702,-21.192,-15.102,6.475
47213470,-0.61,0.313,0.705,-29.785,-22.68,14.962
47213480,-0.522,0.302,0.724,-29.347,-22.032,17.01
47213490,-0.502,0.302,0.762,-27.195,-17.045,15.067
47213500,-0.506,0.299,0.746,-25.34,-9.747,13.93
47213510,-0.496,0.358,0.722,-22.522,0.84,14.892
47213510,-0.541,0.391,0.708,-25.427,13.335,18.707
47213530,-0.681,0.362,0.719,-32.077,19.495,23.712
47213530,-0.672,0.311,0.691,-33.985,14.017,24.78
47213550,-0.564,0.36,0.699,-31.272,12.232,23.817
47213550,-0.637,0.262,0.667,-31.692,17.36,23.31
47213570,-0.683,0.354,0.723,-26.862,15.802,20.79
47213570,-0.618,0.321,0.733,-25.83,12.967,21.087
47213580,-0.671,0.33,0.742,-27.44,5.057,20.23
47213590,-0.59,0.26,0.738,-28.262,-2.082,17.202
47213600,-0.606,0.258,0.757,-20.895,-3.552,11.165
47213610,-0.598,0.227,0.757,-12.897,-6.93,3.867
47213620,-0.501,0.264,0.762,-3.132,-5.827,-3.08
47213630,-0.559,0.286,0.752,5.11,2.397,-5.407
47213640,-0.614,0.289,0.733,9.065,6.247,-8.417
47213650,-0.663,0.295,0.708,13.3,5.495,-11.742
47213660,-0.689,0.319,0.688,16.975,2.625,-15.225
47213670,-0.683,0.279,0.638,18.13,-1.172,-16.695
47213680,-0.691,0.298,0.654,21.717,0.962,-19.985
47213690,-0.707,0.329,0.694,24.955,-1.785,-18.007
47213700,-0.66,0.317,0.706,22.802,-7.035,-13.947
47213710,-0.547,0.29,0.75,23.24,-12.092,-13.02
47213720,-0.423,0.356,0.784,25.217,-10.08,-9.677
47213730,-0.466,0.337,0.759,19.95,3.272,-5.862
47213740,-0.573,0.294,0.757,17.727,12.6,-4.812
47213750,-0.587,0.322,0.71,22.015,13.037,-8.907
47213760,-0.606,0.385,0.675,23.135,15.207,-10.92
47213770,-0.738,0.387,0.644,18.06,13.702,-8.977
47213780,-0.747,0.398,0.648,12.792,6.947,-7.087
47213790,-0.698,0.368,0.65,7.245,-2.117,-6.072
47213800,-0.66,0.362,0.68,3.307,-4.777,-4.69
47213810,-0.635,0.316,0.703,-0.7,-7,-3.675
47213820,-0.577,0.319,0.725,-1.085,-6.177,-3.045
47213830,-0.564,0.308,0.727,-1.662,-2.31,-3.377
47213840,-0.584,0.311,0.717,-3.01,3.01,-3.045
47213850,-0.622,0.328,0.714,-4.707,6.457,-1.575
47213860,-0.641,0.34,0.705,-8.645,7.437,0.805
47213870,-0.651,0.337,0.684,-12.197,6.597,2.572
47213880,-0.654,0.384,0.633,-13.527,6.352,3.377
47213890,-0.711,0.424,0.657,-18.462,6.37,4.41
47213900,-0.778,0.29,0.675,-23.73,0.77,4.725
47213910,-0.632,0.324,0.674,-17.972,-5.53,3.832
47213920,-0.63,0.345,0.694,-17.395,-4.235,3.867
47213920,-0.639,0.238,0.707,-19.862,-6.352,4.76
47213940,-0.583,0.319,0.73,-12.757,-4.077,4.497
47213940,-0.617,0.25,0.73,-10.045,-0.245,3.64
47213960,-0.598,0.292,0.711,-5.18,1.522,2.012
47213960,-0.6,0.306,0.695,-0.77,3.657,1.592
47213980,-0.679,0.305,0.694,-0.367,5.232,1.767
47213980,-0.673,0.27,0.675,2.117,2.887,-0.052
47214000,-0.628,0.291,0.645,7.245,6.667,-4.76
47214000,-0.755,0.335,0.722,9.677,4.025,-5.022
47214010,-0.615,0.307,0.687,5.827,-9.222,-1.925
47214020,-0.596,0.339,0.691,6.16,-9.24,-0.77
47214030,-0.624,0.332,0.709,6.685,-5.862,-1.295
47214040,-0.62,0.325,0.705,5.932,-4.742,-1.942
47214050,-0.626,0.328,0.715,5.442,-2.187,-1.242
47214060,-0.673,0.257,0.717,4.13,-1.715,-0.525
47214070,-0.594,0.289,0.71,9.642,-3.255,-2.1
47214080,-0.632,0.294,0.706,13.335,-1.312,-2.852
47214090,-0.655,0.324,0.676,14.017,-1.505,-3.29
47214100,-0.677,0.357,0.693,13.527,-0.42,-2.66
47214110,-0.75,0.277,0.671,10.237,-6.282,-2.205
47214120,-0.56,0.386,0.661,14.595,-10.955,-4.9
47214130,-0.659,0.374,0.683,10.395,-5.687,-3.115
47214140,-0.679,0.342,0.685,3.885,-5.635,-0.962
47214150,-0.569,0.35,0.63,3.64,-5.775,-0.717
47214160,-0.627,0.323,0.636,3.605,7.122,-1.505
47214170,-0.757,0.414,0.754,3.045,4.637,-1.26
47214180,-0.576,0.323,0.709,-6.632,-8.067,1.75
47214190,-0.59,0.283,0.682,-9.765,-6.107,5.722
47214200,-0.569,0.294,0.722,-6.72,-3.517,6.195
47214210,-0.583,0.285,0.721,-7.595,-1.382,7.927
47214220,-0.604,0.316,0.713,-7.91,2.012,10.92
47214230,-0.602,0.388,0.667,-11.375,4.252,13.02
47214240,-0.622,0.531,0.633,-23.205,9.607,19.162
47214250,-0.851,0.373,0.665,-40.127,8.05,23.432
47214260,-0.706,0.345,0.68,-38.22,-1.225,18.305
47214260,-0.59,0.291,0.688,-31.43,-7.21,14.647
47214280,-0.586,0.247,0.721,-25.305,-7.997,8.977
47214280,-0.567,0.231,0.74,-13.055,-6.44,4.97
47214300,-0.59,0.277,0.739,-3.22,-3.43,1.75
47214300,-0.595,0.273,0.716,1.89,-0.157,0.28
47214320,-0.64,0.293,0.714,4.882,4.41,0.472
47214320,-0.687,0.27,0.697,4.34,7.175,1.47
47214330,-0.689,0.305,0.689,5.53,7.14,2.362
47214340,-0.699,0.307,0.664,5.425,5.057,1.452
47214350,-0.719,0.324,0.653,6.492,1.067,1.085
47214360,-0.703,0.349,0.664,7.42,-3.325,0.787
47214370,-0.68,0.294,0.696,7.052,-7.35,0.157
47214380,-0.625,0.252,0.707,12.057,-9.555,-0.647
47214390,-0.551,0.329,0.716,19.127,-6.597,-1.732
47214400,-0.612,0.272,0.729,19.197,-2.467,-3.272
47214410,-0.578,0.324,0.713,24.552,0.262,-4.252
47214420,-0.643,0.33,0.683,25.567,3.937,-4.655
47214430,-0.612,0.379,0.649,24.29,0.525,-6.247
47214440,-0.706,0.425,0.66,19.495,2.397,-3.342
47214450,-0.713,0.389,0.642,10.867,-2.082,-1.487
47214460,-0.672,0.41,0.653,4.2,-5.477,0.805
47214470,-0.676,0.322,0.692,-2.712,-9.712,1.662
47214480,-0.584,0.306,0.717,-2.887,-11.987,1.312
47214490,-0.568,0.329,0.707,-2.485,-7.49,0.857
47214500,-0.587,0.372,0.672,-6.247,-2.782,0.42
47214510,-0.644,0.431,0.679,-11.497,-1.33,-0.28
47214520,-0.705,0.397,0.698,-19.267,-0.997,-2.975
47214530,-0.665,0.364,0.671,-23.012,-3.482,-7.017
47214540,-0.612,0.405,0.682,-26.757,-3.745,-8.19
47214550,-0.643,0.308,0.704,-33.407,-3.01,-5.932
47214560,-0.616,0.304,0.683,-32.2,-1.33,-2.817
47214570,-0.611,0.301,0.68,-31.71,2.415,0.577
47214580,-0.633,0.283,0.68,-31.902,6.107,4.077
47214590,-0.689,0.296,0.698,-30.66,7.962,9.17
47214600,-0.653,0.289,0.703,-31.465,7.577,11.112
47214610,-0.724,0.197,0.708,-29.662,7.455,13.685
47214620,-0.635,0.201,0.709,-18.41,1.715,9.24
47214630,-0.594,0.266,0.703,-6.492,-1.995,7.262
47214640,-0.622,0.264,0.682,-0.402,-2.502,5.092
47214650,-0.668,0.304,0.678,7.017,-3.272,2.625
47214660,-0.698,0.324,0.685,11.48,-4.777,0.262
47214670,-0.677,0.345,0.685,12.635,-7.665,-1.89
47214670,-0.645,0.339,0.69,11.077,-9.52,-1.68
47214690,-0.626,0.326,0.716,10.167,-8.75,-1.365
47214690,-0.614,0.286,0.741,9.887,-7.087,-1.277
47214710,-0.556,0.224,0.723,13.335,-6.23,-3.307
47214710,-0.548,0.334,0.718,19.827,0.525,-4.06
47214730,-0.698,0.293,0.707,17.01,6.58,-2.555
47214730,-0.707,0.292,0.676,18.462,2.362,-3.272
47214750,-0.663,0.362,0.669,20.72,-2.065,-5.285
47214750,-0.682,0.337,0.664,15.82,-5.197,-4.865
47214760,-0.694,0.309,0.678,13.352,-7.665,-2.957
47214770,-0.613,0.344,0.699,13.58,-9.152,-3.08
47214780,-0.621,0.311,0.7,11.952,-6.51,-2.257
47214790,-0.628,0.285,0.712,12.88,-5.862,-3.027
47214800,-0.591,0.33,0.692,16.117,-3.045,-3.902
47214810,-0.663,0.331,0.688,13.825,1.61,-1.942
47214820,-0.655,0.339,0.659,12.162,-0.577,-3.15
47214830,-0.644,0.381,0.674,11.147,-0.892,-2.065
47214840,-0.662,0.366,0.667,6.177,-1.05,-2.485
47214850,-0.663,0.379,0.664,2.222,-0.49,-0.507
47214860,-0.672,0.354,0.681,-2.765,-2.432,0.385
47214870,-0.649,0.348,0.688,-6.947,-5.845,2.485
47214880,-0.631,0.3,0.696,-10.43,-8.207,3.552
47214890,-0.596,0.294,0.699,-10.202,-8.295,3.657
47214900,-0.593,0.328,0.69,-10.727,-4.9,3.99
47214910,-0.622,0.393,0.663,-14.7,-1.067,4.952
47214920,-0.688,0.448,0.638,-23.327,2.03,7.21
47214930,-0.786,0.399,0.643,-34.545,-4.567,7.787
47214940,-0.785,0.322,0.663,-37.502,-16.73,5.477
47214950,-0.635,0.355,0.704,-34.16,-25.06,4.62
47214960,-0.602,0.256,0.731,-35.525,-24.29,6.3
47214970,-0.561,0.2,0.729,-30.642,-22.417,5.46
47214980,-0.518,0.249,0.742,-20.405,-17.727,4.007
47214990,-0.549,0.288,0.735,-14.875,-10.167,3.08
47215000,-0.637,0.255,0.743,-12.862,-4.55,3.22
47215010,-0.633,0.225,0.74,-7.035,-3.955,1.662
47215010,-0.599,0.289,0.718,2.555,-2.135,-0.56
47215030,-0.618,0.304,0.69,6.212,-0.017,-1.54
47215030,-0.664,0.313,0.69,8.225,0.245,-2.31
47215050,-0.685,0.335,0.698,9.607,-0.735,-2.117
47215050,-0.679,0.309,0.697,8.067,-3.5,-1.995
47215070,-0.671,0.241,0.726,9.24,-7.262,-2.677
47215070,-0.595,0.209,0.743,18.427,-9.187,-6.475
47215080,-0.493,0.279,0.748,30.45,-6.002,-11.795
47215090,-0.569,0.291,0.762,34.177,2.817,-13.755
47215100,-0.586,0.275,0.723,36.4,6.055,-15.925
47215110,-0.544,0.396,0.684,38.797,11.777,-15.19
47215120,-0.739,0.357,0.675,29.05,17.692,-9.152
47215130,-0.737,0.334,0.663,23.397,9.152,-6.912
47215140,-0.631,0.41,0.641,21.192,3.15,-5.057
47215150,-0.71,0.393,0.679,9.275,3.447,0.14
47215160,-0.657,0.293,0.669,2.415,-3.867,1.207
47215170,-0.55,0.381,0.676,3.867,-2.135,2.432
47215180,-0.653,0.321,0.688,-4.637,2.362,4.777
47215190,-0.636,0.295,0.697,-5.46,0.997,5.67
47215200,-0.616,0.325,0.709,-3.622,1.802,4.62
47215210,-0.636,0.32,0.692,-6.107,2.012,4.952
47215220,-0.637,0.322,0.691,-6.055,1.942,5.267
47215230,-0.63,0.344,0.692,-6.44,1.732,6.02
47215240,-0.638,0.351,0.675,-8.96,3.062,7.175
47215250,-0.64,0.385,0.65,-12.39,4.392,8.855
47215260,-0.718,0.431,0.646,-19.932,6.685,11.97
47215270,-0.769,0.318,0.666,-27.457,-0.665,11.497
47215280,-0.682,0.339,0.684,-25.095,-6.807,9.87
47215290,-0.642,0.298,0.693,-24.307,-10.64,8.067
47215300,-0.633,0.27,0.715,-22.242,-12.04,7
47215310,-0.571,0.282,0.721,-16.975,-10.622,6.667
47215320,-0.595,0.311,0.705,-14.875,-4.13,7.927
47215330,-0.645,0.288,0.704,-15.54,-1.627,7.997
47215340,-0.65,0.254,0.71,-12.302,-3.29,7.035
47215350,-0.581,0.323,0.71,-5.775,-3.115,5.057
47215360,-0.638,0.331,0.705,-6.037,0.647,6.072
47215370,-0.686,0.302,0.703,-6.93,0.105,6.09
47215380,-0.628,0.274,0.69,-2.257,-4.305,3.36
47215390,-0.597,0.328,0.699,3.955,-5.6,-0.07
47215400,-0.647,0.31,0.698,4.707,-4.462,-1.277
47215410,-0.654,0.322,0.698,5.722,-5.862,-1.61
47215420,-0.658,0.326,0.694,5.617,-7.507,-1.61
47215420,-0.659,0.297,0.707,5.792,-9.17,-2.852
47215440,-0.634,0.259,0.717,9.747,-11.007,-5.11
47215440,-0.61,0.251,0.707,16.012,-12.022,-7.927
47215460,-0.653,0.225,0.712,22.96,-15.855,-13.072
47215460,-0.542,0.337,0.721,33.005,-16.835,-20.212
47215480,-0.658,0.369,0.713,34.072,-7.612,-19.775
47215480,-0.702,0.287,0.695,29.067,-11.952,-20.177
47215500,-0.589,0.366,0.681,30.642,-17.447,-17.815
47215500,-0.615,0.422,0.667,23.94,-11.48,-12.705
47215510,-0.696,0.402,0.665,10.36,-5.39,-4.812
47215520,-0.713,0.352,0.672,1.837,-7.665,-0.717
47215530,-0.593,0.346,0.69,-0.14,-11.83,-0.297
47215540,-0.586,0.345,0.708,-3.815,-9.467,2.17
47215550,-0.597,0.316,0.73,-7.122,-8.12,3.885
47215560,-0.568,0.285,0.735,-6.422,-7.262,4.217
47215570,-0.557,0.285,0.719,-4.252,-4.322,3.727
47215580,-0.588,0.317,0.708,-3.5,1.067,4.165
47215590,-0.644,0.349,0.685,-5.425,3.535,5.442
47215600,-0.645,0.446,0.66,-10.622,5.88,7.875
47215610,-0.743,0.424,0.657,-22.435,5.985,12.337
47215620,-0.734,0.366,0.667,-31.01,-0.892,14.945
47215630,-0.64,0.385,0.683,-33.442,-5.512,17.85
47215640,-0.647,0.307,0.697,-38.307,-7.577,19.46
47215650,-0.607,0.273,0.733,-37.467,-11.182,18.235
47215660,-0.53,0.232,0.748,-30.66,-10.902,15.61
47215670,-0.523,0.313,0.75,-23.152,-2.117,12.46
47215680,-0.582,0.224,0.748,-21.332,2.905,11.252
47215690,-0.598,0.219,0.746,-12.18,2.66,7.805
47215700,-0.581,0.286,0.727,-0.385,4.97,3.71
47215710,-0.655,0.284,0.698,4.235,5.232,0.927
47215720,-0.666,0.332,0.698,7.875,1.96,-0.577
47215730,-0.676,0.342,0.701,8.347,-1.015,-1.4
47215740,-0.666,0.321,0.689,7.21,-3.832,-2.502
47215750,-0.686,0.284,0.713,9.362,-7.56,-3.605
47215760,-0.649,0.21,0.732,17.43,-14.945,-10.01
47215760,-0.489,0.271,0.739,32.235,-19.827,-19.145
47215780,-0.535,0.369,0.75,36.47,-10.657,-21.892
47215780,-0.668,0.312,0.707,30.362,-6.335,-18.987
47215800,-0.664,0.331,0.696,29.137,-11.147,-17.622
47215800,-0.651,0.324,0.69,29.417,-14.017,-18.847
47215820,-0.577,0.366,0.685,28.262,-15.925,-18.217
47215820,-0.631,0.417,0.678,20.265,-9.24,-11.865
47215830,-0.703,0.382,0.679,7.385,-5.915,-5.862
47215840,-0.663,0.351,0.686,-0.507,-8.872,-2.03
47215850,-0.624,0.324,0.711,-3.185,-11.095,-0.98
47215860,-0.575,0.304,0.721,-4.025,-11.987,-0.472
47215870,-0.543,0.318,0.741,-3.535,-9.887,0.175
47215880,-0.556,0.319,0.737,-6.055,-5.775,2.397
47215890,-0.569,0.325,0.728,-8.172,-2.397,4.515
47215900,-0.59,0.339,0.73,-9.992,1.4,6.317
47215910,-0.596,0.346,0.696,-12.687,2.52,7.63
47215920,-0.567,0.45,0.681,-17.675,9.765,11.497
47215930,-0.71,0.408,0.675,-31.01,17.255,18.445
47215940,-0.705,0.363,0.666,-39.007,12.635,22.995
47215950,-0.645,0.338,0.688,-40.512,6.65,24.99
47215960,-0.602,0.312,0.724,-41.545,5.057,22.89
47215970,-0.604,0.207,0.752,-39.48,4.235,21.595
47215980,-0.574,0.227,0.76,-28.7,5.46,16.957
47215990,-0.503,0.265,0.754,-18.112,5.635,11.497
47216000,-0.57,0.267,0.745,-13.37,11.287,9.205
47216010,-0.634,0.292,0.716,-9.695,13.667,7.892
47216020,-0.701,0.333,0.69,-7.647,12.512,7.175
47216030,-0.725,0.287,0.69,-8.225,4.497,4.812
47216040,-0.688,0.321,0.696,-6.16,-4.095,2.117
47216050,-0.611,0.316,0.701,-4.97,-8.68,0.192
47216060,-0.612,0.345,0.72,-5.88,-8.032,0.665
47216070,-0.605,0.284,0.724,-8.487,-8.12,2.275
47216080,-0.565,0.262,0.742,-5.057,-6.142,1.942
47216090,-0.551,0.276,0.737,0.542,-0.647,1.435
47216100,-0.596,0.278,0.723,3.325,4.41,1.837
47216110,-0.639,0.308,0.711,5.722,5.862,1.487
47216120,-0.669,0.329,0.704,4.532,4.41,1.61
47216130,-0.67,0.319,0.696,1.785,1.155,1.96
47216140,-0.643,0.313,0.706,0.542,-2.1,1.61
47216150,-0.621,0.295,0.711,0.07,-3.85,1.242
47216160,-0.619,0.315,0.702,1.75,-4.34,0.017
47216170,-0.609,0.344,0.723,2.485,-5.495,-2.275
47216170,-0.615,0.336,0.733,0.49,-5.652,-3.587
47216180,-0.624,0.319,0.714,-0.63,-4.287,-4.497
47216190,-0.608,0.321,0.715,-1.277,-4.445,-5.25
47216200,-0.644,0.289,0.719,-3.587,-3.377,-3.99
47216210,-0.661,0.276,0.7,-2.38,-3.71,-3.5
47216220,-0.638,0.304,0.703,-0.105,-5.95,-4.165
47216230,-0.667,0.288,0.715,-0.84,-8.085,-3.675
47216240,-0.64,0.282,0.713,0.017,-9.432,-3.255
47216250,-0.604,0.28,0.716,1.855,-10.045,-3.745
47216260,-0.587,0.283,0.725,2.607,-8.54,-3.675
47216270,-0.594,0.297,0.731,3.255,-5.88,-3.027
47216280,-0.61,0.304,0.725,2.695,-2.782,-2.52
47216290,-0.61,0.305,0.717,0.892,-1.872,-1.487
47216300,-0.634,0.299,0.715,-0.857,0.245,0.542
47216310,-0.637,0.292,0.71,-1.085,0.315,1.155
47216320,-0.63,0.299,0.704,-0.98,0.577,1.872
47216330,-0.643,0.305,0.696,-0.997,0.332,2.537
47216340,-0.649,0.324,0.71,-1.575,0.122,3.675
47216350,-0.628,0.303,0.737,-3.307,0.525,4.76
47216360,-0.56,0.255,0.736,-2.17,2.45,5.477
47216370,-0.494,0.296,0.74,3.447,8.645,5.092
47216380,-0.549,0.28,0.761,5.092,17.692,5.32
47216390,-0.543,0.312,0.75,7.7,24.552,5.88
47216400,-0.622,0.29,0.702,8.837,29.05,6.107
47216410,-0.619,0.343,0.666,10.01,28.21,5.372
47216420,-0.721,0.38,0.675,7.735,24.622,5.407
47216430,-0.742,0.339,0.665,3.237,17.097,4.76
47216440,-0.687,0.361,0.651,3.465,8.522,2.607
47216450,-0.686,0.317,0.693,0.017,-0.35,0.56
47216460,-0.641,0.293,0.723,-0.577,-3.657,-1.312
47216470,-0.615,0.291,0.719,-0.367,-2.922,-2.467
47216480,-0.637,0.303,0.664,-1.207,-2.012,-4.2
47216490,-0.716,0.404,0.632,-1.977,-5.407,-7.227
47216500,-0.786,0.412,0.647,-9.275,-16.835,-11.55
47216510,-0.798,0.37,0.638,-13.195,-27.772,-15.417
47216510,-0.646,0.291,0.73,-15.155,-35.017,-14.612
47216530,-0.645,0.23,0.728,-13.667,-31.395,-9.73
47216530,-0.518,0.248,0.739,-6.212,-28.297,-9.187
47216550,-0.52,0.225,0.769,-5.057,-20.982,-6.282
47216550,-0.55,0.214,0.749,0.42,-9.45,-4.375
47216570,-0.557,0.275,0.718,5.092,-1.225,-3.36
47216570,-0.649,0.295,0.698,4.305,2.87,-1.522
47216580,-0.691,0.322,0.698,4.795,2.712,-0.63
47216590,-0.691,0.34,0.699,2.87,-0.735,0.052
47216600,-0.656,0.322,0.691,0.035,-3.57,0.402
47216610,-0.607,0.309,0.701,-0.42,-4.427,1.19
47216620,-0.588,0.325,0.712,-0.052,-1.732,2.992
47216630,-0.552,0.327,0.764,-1.382,2.922,4.287
47216640,-0.602,0.166,0.801,-1.54,10.885,6.877
47216650,-0.411,0.265,0.734,11.41,21.28,4.585
47216660,-0.595,0.268,0.731,12.74,30.642,4.567
47216670,-0.606,0.297,0.699,13.072,31.955,3.517
47216680,-0.713,0.362,0.686,13.335,31.185,2.765
47216690,-0.717,0.374,0.613,5.932,25.06,3.01
47216700,-0.759,0.387,0.632,1.277,18.077,2.922
47216710,-0.791,0.334,0.657,-3.815,6.93,2.852
47216720,-0.687,0.327,0.67,-3.132,-4.357,0.332
47216730,-0.647,0.287,0.703,-4.497,-9.59,-1.487
47216740,-0.614,0.269,0.708,-4.392,-8.802,-1.33
47216750,-0.613,0.301,0.678,-3.797,-7.577,-0.647
47216760,-0.664,0.31,0.664,-6.475,-7.42,-0.595
47216770,-0.7,0.402,0.631,-8.925,-10.57,-1.295
47216780,-0.802,0.373,0.658,-15.732,-19.267,-3.5
