time[ms],accX[g],accY[g],accZ[g],Value 1,Value 2,Value 3
48123800,-0.762,0.377,0.614,12.897,-5.81,8.19
48123810,-0.776,0.384,0.603,8.557,-7.787,7.595
48123820,-0.735,0.415,0.607,3.377,-11.077,5.495
48123830,-0.729,0.356,0.607,-0.84,-10.815,5.407
48123840,-0.64,0.374,0.637,-2.275,-8.487,3.657
48123850,-0.625,0.337,0.64,-2.87,-2.45,3.972
48123860,-0.6,0.301,0.651,-1.837,6.125,3.535
48123870,-0.605,0.31,0.655,0.42,17.5,4.847
48123880,-0.662,0.302,0.642,0.735,28.402,6.807
48123890,-0.688,0.278,0.633,2.572,36.89,8.907
48123900,-0.691,0.276,0.644,8.802,44.45,9.59
48123910,-0.702,0.274,0.631,17.535,52.132,9.59
48123920,-0.692,0.27,0.624,29.067,58.135,9.397
48123930,-0.777,0.31,0.618,41.72,61.74,6.93
48123940,-0.871,0.309,0.594,44.1,54.18,-5.407
48123950,-0.854,0.339,0.556,44.642,38.972,-16.205
48123960,-0.854,0.352,0.53,39.917,23.555,-19.372
48123970,-0.842,0.383,0.511,33.845,13.37,-20.002
48123980,-0.888,0.378,0.52,25.217,3.272,-21
48123990,-0.841,0.348,0.512,15.277,-7.927,-24.64
48124000,-0.868,0.355,0.516,11.882,-21.332,-24.692
48124010,-0.88,0.362,0.55,8.767,-34.527,-25.672
48124010,-0.83,0.331,0.547,5.46,-48.37,-28.647
48124030,-0.68,0.31,0.532,4.847,-53.567,-27.947
48124030,-0.595,0.329,0.527,6.737,-45.062,-22.837
48124050,-0.58,0.352,0.522,8.207,-25.672,-16.222
48124050,-0.647,0.38,0.528,9.992,-6.3,-10.29
48124070,-0.706,0.41,0.543,10.727,7.42,-6.755
48124070,-0.774,0.433,0.535,8.89,12.302,-5.687
48124080,-0.796,0.442,0.522,5.53,10.937,-6.195
48124090,-0.771,0.442,0.495,2.24,7.647,-6.86
48124100,-0.75,0.445,0.461,0.472,7.21,-6.02
48124110,-0.838,0.428,0.487,-0.472,6.877,-4.357
48124120,-0.831,0.406,0.499,-4.13,-0.525,-6.107
48124130,-0.785,0.368,0.51,-6.527,-10.255,-8.382
48124140,-0.778,0.35,0.529,-9.31,-15.767,-9.345
48124150,-0.762,0.312,0.545,-10.535,-17.675,-8.4
48124160,-0.757,0.279,0.558,-9.222,-16.432,-5.6
48124170,-0.738,0.257,0.572,-5.582,-13.335,-2.222
48124180,-0.738,0.259,0.581,-1.61,-9.642,0.297
48124190,-0.732,0.265,0.576,0.822,-5.88,2.065
48124200,-0.749,0.287,0.566,1.96,-2.397,4.655
48124210,-0.764,0.323,0.565,2.415,0.595,7.035
48124220,-0.769,0.358,0.569,0.437,2.24,7.98
48124230,-0.774,0.374,0.559,-4.672,3.167,8.12
48124240,-0.769,0.377,0.562,-9.835,3.255,7.997
48124250,-0.743,0.399,0.579,-13.877,5.197,7.087
48124260,-0.732,0.408,0.585,-18.777,8.715,5.355
48124270,-0.736,0.382,0.581,-23.17,12.512,3.22
48124280,-0.73,0.341,0.569,-24.22,13.09,0.647
48124290,-0.725,0.332,0.564,-21.175,13.037,-2.747
48124300,-0.748,0.334,0.554,-16.817,12.25,-6.44
48124310,-0.771,0.335,0.555,-12.635,11.952,-9.432
48124320,-0.811,0.33,0.547,-10.92,10.377,-11.235
48124330,-0.835,0.311,0.524,-10.727,5.687,-11.62
48124330,-0.839,0.301,0.514,-9.905,-1.225,-11.585
48124350,-0.853,0.291,0.506,-9.555,-8.102,-10.867
48124350,-0.846,0.257,0.505,-8.347,-16.152,-8.977
48124370,-0.826,0.252,0.527,-4.952,-22.365,-7.175
48124370,-0.804,0.265,0.553,-2.292,-26.88,-6.23
48124390,-0.778,0.286,0.581,-2.205,-28.017,-4.865
48124390,-0.737,0.287,0.591,-3.955,-26.985,-2.607
48124410,-0.7,0.284,0.588,-4.812,-22.575,-1.732
48124410,-0.706,0.292,0.591,-2.852,-16.485,-1.627
48124420,-0.74,0.312,0.583,-0.525,-11.655,-1.452
48124430,-0.769,0.328,0.572,1.207,-10.727,-2.327
48124440,-0.77,0.343,0.574,1.435,-11.76,-3.815
48124450,-0.765,0.341,0.576,-0.42,-13.16,-4.935
48124460,-0.78,0.313,0.567,-3.045,-14.07,-5.512
48124470,-0.76,0.297,0.572,-2.94,-16.59,-6.597
48124480,-0.768,0.289,0.574,-2.292,-18.427,-6.825
48124490,-0.776,0.284,0.569,-1.137,-21.332,-6.247
48124500,-0.77,0.294,0.58,0.49,-23.432,-5.425
48124510,-0.76,0.293,0.582,0.787,-25.497,-5.197
48124520,-0.759,0.312,0.602,-0.122,-25.672,-4.025
48124530,-0.773,0.293,0.595,-3.36,-25.83,-3.01
48124540,-0.749,0.285,0.603,-4.305,-26.477,-2.327
48124550,-0.739,0.285,0.606,-4.76,-25.48,-0.892
48124560,-0.734,0.273,0.599,-4.55,-24.5,-0.402
48124570,-0.714,0.284,0.615,-3.027,-22.61,0.262
48124580,-0.725,0.288,0.623,-3.622,-20.195,1.172
48124590,-0.693,0.278,0.623,-4.462,-16.625,2.047
48124600,-0.702,0.279,0.621,-4.48,-11.707,2.87
48124610,-0.703,0.293,0.629,-3.832,-7.297,2.415
48124620,-0.706,0.315,0.638,-4.147,-3.972,1.837
48124630,-0.7,0.317,0.635,-5.775,-0.752,1.102
48124640,-0.694,0.318,0.634,-6.457,2.03,-0.035
48124650,-0.697,0.317,0.632,-6.702,5.512,-1.102
48124660,-0.671,0.323,0.625,-6.807,8.33,-2.17
48124670,-0.781,0.337,0.62,-10.902,15.592,-0.525
48124680,-0.794,0.217,0.573,-14.752,11.445,-1.96
48124690,-0.708,0.274,0.593,-5.617,6.562,-3.062
48124700,-0.766,0.273,0.576,-2.712,4.637,-3.605
48124710,-0.768,0.244,0.575,0.367,0.805,-3.92
48124720,-0.779,0.278,0.592,4.042,-3.255,-2.52
48124730,-0.781,0.263,0.59,4.742,-6.51,-2.677
48124740,-0.768,0.278,0.6,6.702,-10.027,-1.907
48124750,-0.75,0.292,0.606,7.175,-11.795,-0.98
48124760,-0.746,0.297,0.612,6.807,-12.67,-0.962
48124760,-0.762,0.307,0.6,6.562,-12.81,-1.75
48124780,-0.768,0.35,0.594,6.055,-15.505,-2.747
48124780,-0.763,0.329,0.628,1.872,-17.832,-3.482
48124800,-0.728,0.261,0.621,0.665,-16.975,-4.725
48124800,-0.665,0.271,0.615,2.957,-14.63,-3.202
48124820,-0.692,0.241,0.615,3.29,-11.252,-2.45
48124820,-0.724,0.266,0.613,5.81,-8.837,-1.12
48124830,-0.729,0.291,0.599,5.897,-8.89,0.7
48124840,-0.832,0.269,0.597,5.425,-11.077,0.997
48124850,-0.732,0.238,0.6,8.032,-18.795,1.347
48124860,-0.714,0.26,0.62,13.492,-20.667,2.73
48124870,-0.675,0.291,0.631,14.875,-18.917,4.69
48124880,-0.694,0.305,0.634,11.095,-14.227,6.65
48124890,-0.708,0.307,0.63,6.982,-10.325,6.457
48124900,-0.714,0.325,0.64,4.83,-8.645,5.162
48124910,-0.688,0.32,0.641,3.237,-7.437,4.235
48124920,-0.699,0.335,0.653,2.292,-5.005,3.447
48124930,-0.692,0.345,0.671,0,-3.045,2.905
48124940,-0.68,0.337,0.67,-3.92,-0.175,1.277
48124950,-0.654,0.301,0.652,-7.017,4.62,-0.945
48124960,-0.68,0.294,0.642,-7.875,9.712,-2.275
48124970,-0.698,0.293,0.635,-7.997,13.247,-2.712
48124980,-0.731,0.296,0.626,-8.12,14.752,-2.852
48124990,-0.737,0.32,0.618,-9.012,14.892,-3.377
48125000,-0.784,0.363,0.607,-12.967,16.677,-2.397
48125010,-0.838,0.251,0.595,-19.355,12.215,-2.887
48125020,-0.701,0.271,0.624,-13.212,5.162,-5.635
48125030,-0.718,0.306,0.623,-10.99,6.807,-4.952
48125040,-0.717,0.254,0.609,-12.11,6.37,-5.477
48125050,-0.705,0.259,0.617,-9.065,7.035,-3.902
48125060,-0.731,0.258,0.611,-7.017,7.315,-3.377
48125070,-0.732,0.255,0.601,-4.392,7.77,-1.785
48125080,-0.714,0.254,0.591,-2.94,8.487,-0.717
48125080,-0.73,0.225,0.573,-2.152,9.747,0.49
48125100,-0.763,0.224,0.56,2.012,8.102,2.835
48125100,-0.802,0.264,0.566,7.805,4.952,5.337
48125120,-0.839,0.294,0.598,10.622,-1.085,5.967
48125120,-0.762,0.265,0.619,11.2,-6.825,3.797
48125140,-0.705,0.319,0.63,12.792,-5.757,3.99
48125140,-0.716,0.323,0.622,7.84,-2.362,4.655
48125160,-0.73,0.308,0.618,3.937,0.297,3.64
48125160,-0.745,0.307,0.605,2.327,2.415,2.747
48125170,-0.758,0.315,0.597,1.557,2.625,2.432
48125180,-0.781,0.323,0.594,-0.927,1.697,2.975
48125190,-0.766,0.317,0.606,-3.937,-0.875,1.977
48125200,-0.744,0.312,0.611,-7,-1.61,0.63
48125210,-0.729,0.29,0.607,-9.065,-1.365,-0.577
48125220,-0.715,0.279,0.607,-8.33,0.192,-0.875
48125230,-0.727,0.278,0.606,-7.087,1.697,-1.242
48125240,-0.759,0.287,0.605,-6.212,2.642,-1.662
48125250,-0.737,0.314,0.591,-6.405,2.012,-1.785
48125260,-0.815,0.325,0.577,-11.2,3.377,0.087
48125270,-0.778,0.231,0.582,-15.61,-1.697,-1.645
48125280,-0.728,0.27,0.613,-10.132,-3.325,-1.942
48125290,-0.74,0.269,0.612,-8.172,-2.117,-2.205
48125300,-0.732,0.271,0.607,-7.28,-1.89,-2.905
48125310,-0.731,0.268,0.606,-4.445,-1.61,-2.8
48125320,-0.732,0.287,0.608,-0.717,-1.295,-2.957
48125330,-0.748,0.281,0.601,0.91,-0.647,-3.867
48125340,-0.77,0.269,0.59,2.502,-0.7,-3.955
48125350,-0.78,0.266,0.579,3.622,-1.575,-2.922
48125360,-0.792,0.257,0.586,4.165,-4.095,-2.397
48125370,-0.77,0.198,0.575,5.81,-8.837,-2.275
48125380,-0.719,0.246,0.596,13.755,-11.777,-2.065
48125390,-0.762,0.27,0.598,15.837,-10.412,0.192
48125400,-0.76,0.295,0.606,13.16,-11.777,0.752
48125410,-0.772,0.313,0.604,7.84,-11.707,2.607
48125420,-0.739,0.292,0.594,3.237,-12.495,3.447
48125430,-0.734,0.307,0.6,0.7,-10.325,3.08
48125440,-0.743,0.308,0.623,-1.96,-9.677,1.942
48125450,-0.728,0.302,0.633,-4.462,-8.505,1.347
48125460,-0.69,0.307,0.64,-6.142,-6.02,0.297
48125470,-0.689,0.311,0.641,-8.102,-1.452,-0.49
48125480,-0.681,0.305,0.642,-9.257,2.765,-0.875
48125490,-0.696,0.314,0.64,-9.852,8.942,-1.26
48125500,-0.703,0.337,0.636,-11.532,14.192,-2.555
48125510,-0.801,0.294,0.607,-18.007,20.317,-0.332
48125510,-0.775,0.184,0.572,-18.55,15.715,-1.155
48125530,-0.712,0.246,0.594,-7.49,13.195,-0.665
48125530,-0.748,0.247,0.585,-3.605,13.93,-1.155
48125550,-0.746,0.187,0.564,-0.49,14.14,-1.015
48125550,-0.754,0.218,0.58,7.175,14.297,1.785
48125570,-0.757,0.228,0.61,11.865,15.312,3.097
48125570,-0.749,0.238,0.63,14.262,18.235,3.92
48125580,-0.725,0.206,0.637,18.042,23.625,3.832
48125590,-0.63,0.187,0.656,28.735,31.185,1.68
48125600,-0.642,0.237,0.685,40.757,48.475,3.027
48125610,-0.703,0.283,0.661,44.94,65.712,4.567
48125620,-0.797,0.337,0.602,41.282,73.062,1.102
48125630,-0.907,0.368,0.546,30.852,70.437,-3.815
48125640,-1.009,0.405,0.519,15.54,58.257,-10.045
48125650,-0.987,0.373,0.486,-5.792,41.37,-20.405
48125660,-0.96,0.335,0.515,-24.01,27.072,-30.397
48125670,-0.89,0.399,0.547,-41.107,18.06,-38.587
48125680,-0.88,0.337,0.561,-61.145,16.677,-43.697
48125690,-0.926,0.208,0.564,-73.902,24.29,-42.315
48125700,-0.953,0.162,0.602,-71.89,25.235,-39.637
48125710,-0.908,0.154,0.605,-68.39,17.622,-35.42
48125720,-0.867,0.157,0.58,-66.132,6.51,-36.522
48125730,-0.801,0.169,0.54,-66.185,0.017,-37.345
48125740,-0.735,0.102,0.501,-61.302,-4.9,-34.422
48125750,-0.714,0.144,0.471,-53.2,-13.825,-31.972
48125760,-0.668,0.156,0.428,-47.827,-23.362,-24.92
48125770,-0.545,0.158,0.397,-41.02,-17.815,-15.47
48125780,-0.61,0.173,0.402,-30.73,3.08,-8.732
48125790,-0.781,0.263,0.42,-24.955,24.115,-0.35
48125800,-0.863,0.237,0.425,-27.737,35.315,5.11
48125810,-0.983,0.227,0.435,-27.352,36.627,9.677
48125820,-0.985,0.255,0.438,-25.497,27.737,12.425
48125830,-0.951,0.221,0.453,-25.427,16.765,13.492
48125830,-0.951,0.22,0.46,-26.442,7.49,12.827
48125850,-0.85,0.182,0.486,-24.815,-0.577,12.477
48125850,-0.795,0.141,0.51,-22.207,-3.22,13.055
48125870,-0.827,0.182,0.558,-18.147,-6.09,9.975
48125870,-0.779,0.114,0.505,-14.735,-14.507,12.372
48125890,-0.757,0.161,0.482,-7.682,-20.125,17.902
48125890,-0.727,0.165,0.543,-4.812,-23.222,18.375
48125910,-0.661,0.11,0.576,0.717,-13.142,15.102
48125910,-0.85,0.22,0.627,10.552,0.42,14.087
48125920,-1.01,0.28,0.568,10.622,-4.83,18.287
48125930,-0.967,0.261,0.488,9.397,-24.237,20.58
48125940,-0.908,0.177,0.481,15.75,-43.33,20.825
48125950,-0.767,0.24,0.439,24.01,-64.61,18.217
48125960,-0.624,0.173,0.388,33.232,-72.012,25.567
48125970,-0.622,0.26,0.427,40.95,-56.945,29.592
48125980,-0.699,0.26,0.536,39.917,-29.207,31.43
48125990,-0.868,0.341,0.654,34.142,-5.425,29.4
48126000,-0.843,0.295,0.669,22.207,9.17,27.107
48126010,-0.864,0.271,0.663,15.452,23.117,26.145
48126020,-0.904,0.256,0.607,15.05,25.497,25.48
48126030,-0.836,0.257,0.519,19.74,20.335,27.632
48126040,-0.82,0.287,0.505,22.645,12.442,25.795
48126050,-0.854,0.296,0.487,19.302,-0.927,19.845
48126060,-0.806,0.26,0.46,11.83,-13.422,15.277
48126070,-0.827,0.22,0.481,9.852,-16.397,11.795
48126080,-0.862,0.191,0.505,12.915,-16.852,13.282
48126090,-0.857,0.204,0.542,16.887,-16.082,16.047
48126100,-0.854,0.212,0.575,17.027,-14.717,16.502
48126110,-0.827,0.21,0.599,14.227,-12.32,14.192
48126120,-0.78,0.183,0.586,10.097,-9.992,12.075
48126130,-0.761,0.168,0.581,9.135,-6.125,10.307
48126140,-0.738,0.175,0.549,9.712,-4.13,7.682
48126150,-0.744,0.198,0.529,11.987,-0.91,8.61
48126160,-0.82,0.249,0.537,15.155,2.065,11.76
48126170,-0.88,0.276,0.53,16.992,1.015,12.495
48126180,-0.883,0.309,0.52,18.462,-4.165,11.06
48126190,-0.866,0.332,0.501,18.042,-9.45,8.767
48126200,-0.844,0.346,0.498,16.24,-15.225,4.9
48126210,-0.836,0.364,0.515,13.457,-19.722,0.35
48126220,-0.799,0.387,0.553,8.715,-22.82,-3.535
48126230,-0.786,0.374,0.564,1.05,-21.07,-5.565
48126240,-0.736,0.304,0.541,-3.64,-16.887,-8.277
48126250,-0.779,0.327,0.584,-1.557,-12.25,-10.762
48126260,-0.757,0.31,0.595,-2.082,-12.162,-9.73
48126260,-0.729,0.288,0.591,-2.432,-10.745,-8.487
48126280,-0.733,0.281,0.611,-2.8,-8.26,-7.595
48126280,-0.721,0.261,0.585,-4.9,-5.582,-7.665
48126300,-0.738,0.233,0.563,-5.495,-2.362,-6.755
48126300,-0.773,0.239,0.558,-3.115,0.892,-3.867
48126310,-0.792,0.261,0.554,-1.085,2.24,-1.68
48126320,-0.822,0.276,0.545,-1.627,2.537,0.28
48126330,-0.854,0.283,0.532,-3.78,-0.07,1.382
48126340,-0.835,0.289,0.527,-5.127,-4.935,0.84
48126350,-0.827,0.312,0.544,-6.527,-9.625,-0.175
48126360,-0.831,0.32,0.544,-10.01,-13.195,-1.627
48126370,-0.818,0.296,0.546,-14.035,-17.237,-3.045
48126380,-0.791,0.289,0.56,-14.717,-20.055,-4.2
48126390,-0.768,0.295,0.579,-14.332,-20.842,-5.092
48126400,-0.767,0.278,0.584,-13.86,-19.757,-5.827
48126410,-0.747,0.267,0.583,-12.075,-17.815,-6.982
48126420,-0.745,0.268,0.59,-10.185,-14.315,-7.245
48126430,-0.761,0.266,0.593,-9.66,-10.92,-6.965
48126440,-0.755,0.257,0.581,-9.607,-8.785,-6.387
48126450,-0.757,0.251,0.577,-9.485,-6.177,-5.6
48126460,-0.776,0.241,0.571,-8.872,-4.602,-4.97
48126470,-0.78,0.229,0.554,-7.472,-4.602,-4.217
48126480,-0.789,0.23,0.546,-4.76,-6.387,-2.922
48126490,-0.797,0.242,0.553,-2.45,-8.487,-1.365
48126500,-0.793,0.253,0.572,-1.207,-10.692,-0.402
48126510,-0.779,0.262,0.596,-1.96,-10.797,-0.14
48126520,-0.77,0.267,0.607,-3.692,-9.52,-0.84
48126530,-0.752,0.267,0.604,-5.425,-6.807,-1.96
48126540,-0.744,0.265,0.597,-6.002,-4.462,-2.747
48126550,-0.761,0.268,0.594,-5.705,-2.17,-3.08
48126560,-0.764,0.274,0.596,-5.232,-1.417,-3.535
48126570,-0.79,0.266,0.585,-5.67,-0.157,-3.727
48126580,-0.789,0.256,0.566,-5.232,-2.135,-4.795
48126580,-0.785,0.252,0.565,-4.217,-3.342,-4.882
48126600,-0.793,0.245,0.574,-3.5,-4.655,-5.425
48126600,-0.786,0.236,0.58,-3.237,-5.005,-5.39
48126620,-0.773,0.226,0.576,-2.73,-5.792,-4.987
48126620,-0.765,0.218,0.572,-1.312,-5.18,-4.305
48126640,-0.765,0.223,0.578,0.42,-4.795,-3.5
48126640,-0.768,0.231,0.587,0.892,-3.465,-2.765
48126660,-0.749,0.214,0.569,1.26,-1.435,-3.01
48126660,-0.808,0.251,0.575,3.255,-0.052,-2.852
48126670,-0.77,0.245,0.573,2.8,-3.78,-0.945
48126680,-0.773,0.244,0.578,3.447,-4.987,-0.472
48126690,-0.771,0.25,0.587,3.832,-5.267,-0.612
48126700,-0.762,0.249,0.592,3.832,-4.725,-0.28
48126710,-0.788,0.275,0.603,3.15,-4.427,-0.262
48126720,-0.768,0.262,0.597,1.137,-4.672,-0.245
48126730,-0.773,0.265,0.592,0.087,-4.252,-0.577
48126740,-0.781,0.261,0.591,-0.56,-4.06,-0.927
48126750,-0.793,0.268,0.595,-1.207,-4.585,-1.697
48126760,-0.785,0.261,0.592,-2.292,-5.127,-2.187
48126770,-0.765,0.251,0.59,-2.817,-5.215,-2.677
48126780,-0.762,0.245,0.591,-2.87,-4.532,-2.992
48126790,-0.758,0.238,0.587,-2.625,-3.22,-3.027
48126800,-0.765,0.242,0.596,-2.345,-1.715,-3.115
48126810,-0.781,0.247,0.595,-3.29,-0.07,-3.78
48126820,-0.774,0.225,0.575,-4.007,2.012,-4.987
48126830,-0.825,0.254,0.582,-3.605,2.187,-6.335
48126840,-0.781,0.233,0.576,-4.585,-0.805,-5.11
48126850,-0.78,0.232,0.577,-3.85,-1.89,-4.812
48126860,-0.76,0.232,0.586,-2.887,-2.1,-5.092
48126870,-0.774,0.241,0.59,-2.59,-0.752,-5.11
48126880,-0.772,0.237,0.589,-2.817,-0.735,-5.057
48126890,-0.766,0.231,0.584,-2.45,-0.315,-4.725
48126900,-0.767,0.231,0.58,-1.557,-0.245,-4.497
48126910,-0.772,0.229,0.579,-0.805,0.297,-3.832
48126920,-0.774,0.228,0.579,-0.035,0.192,-3.43
48126930,-0.781,0.234,0.582,0.367,0.367,-2.782
48126940,-0.783,0.239,0.586,-0.367,0.07,-2.957
48126950,-0.791,0.22,0.585,-0.91,1.382,-3.972
48126960,-0.797,0.239,0.582,-0.682,0.507,-3.867
48126970,-0.796,0.236,0.579,-1.295,-0.332,-4.13
48126980,-0.801,0.25,0.585,-1.75,-1.785,-5.04
48126980,-0.814,0.248,0.591,-2.485,-3.22,-4.97
48127000,-0.776,0.254,0.596,-3.99,-4.725,-5.267
48127000,-0.778,0.235,0.594,-5.705,-3.71,-5.232
48127010,-0.773,0.233,0.578,-5.652,-3.01,-5.337
48127020,-0.81,0.231,0.567,-5.022,-2.362,-5.25
48127030,-0.808,0.232,0.569,-4.48,-3.64,-6.282
48127040,-0.823,0.208,0.579,-4.952,-4.795,-6.79
48127050,-0.79,0.227,0.59,-5.81,-6.09,-6.842
48127060,-0.775,0.213,0.598,-7.28,-5.442,-7.087
48127070,-0.748,0.205,0.6,-8.47,-4.322,-6.93
48127080,-0.721,0.209,0.604,-8.452,-1.347,-6.265
48127090,-0.72,0.215,0.601,-8.067,2.73,-5.04
48127100,-0.728,0.23,0.596,-8.26,7.962,-3.64
48127110,-0.804,0.228,0.596,-10.01,11.97,-2.66
48127120,-0.838,0.21,0.58,-11.112,9.642,-3.552
48127130,-0.821,0.211,0.552,-8.855,5.53,-2.922
48127140,-0.838,0.206,0.536,-6.65,1.277,-4.147
48127150,-0.81,0.191,0.537,-5.215,-3.255,-5.425
