time[ms],accX[g],accY[g],accZ[g],Value 1,Value 2,Value 3
36910060,-0.103,0.563,-0.149,-45.797,22.89,-3.57
36910070,-0.134,0.565,-0.143,-55.65,31.412,11.27
36910080,-0.284,0.585,-0.172,-67.865,29.26,24.325
36910090,-0.43,-0.164,0.572,-91.245,-3.08,28.14
36910100,0.869,-1.845,1.227,-60.007,-34.37,14.682
36910110,1.049,-1.998,0.815,86.887,-14.227,-43.89
36910120,-1.721,-1.6,0.961,263.322,-30.782,-159.232
36910130,0.679,0.36,1.347,265.807,-55.982,-83.772
36910140,1.524,0.679,1.344,268.747,-31.867,-48.212
36910150,-0.244,-0.95,1.314,264.39,-5.442,-45.71
36910160,0.61,-0.079,1.273,252.49,-7.56,35.052
36910170,-0.09,-0.216,1.062,229.74,-7.07,81.847
36910180,0.011,-0.359,0.956,219.275,-14.315,101.885
36910190,-0.203,-0.284,0.935,231.122,7.122,108.64
36910200,-0.099,-0.328,0.99,251.702,49.175,93.38
36910210,0.025,-0.301,1.506,258.282,82.932,71.907
36910220,-0.351,0.681,1.736,190.505,104.825,54.477
36910230,-1.133,1.695,1.085,76.44,84.595,37.625
36910240,-0.498,-0.107,1.04,-1.89,9.922,9.31
36910250,-0.532,0.209,0.97,-22.155,-19.39,-9.047
36910260,-0.363,-0.472,0.815,-31.062,-32.97,-22.295
36910270,0.037,-0.62,0.811,-13.125,-34.685,-22.96
36910280,0.164,-0.359,0.947,8.277,-19.705,-8.96
36910290,-0.112,-0.065,0.994,18.235,-2.152,8.312
36910300,-0.376,-0.013,0.992,16.66,2.345,15.347
36910310,-0.553,0.005,0.973,7.595,-9.257,9.047
36910320,-0.244,-0.127,0.976,-2.887,-25.112,-0.56
36910330,-0.139,-0.106,0.992,-5.722,-27.737,-3.57
36910330,-0.047,-0.142,0.996,-6.492,-21.822,-0.087
36910350,-0.103,-0.12,0.998,-6.125,-13.002,4.375
36910350,-0.153,-0.091,1.011,-9.047,-5.845,5.337
36910370,-0.134,-0.07,1.047,-15.032,-1.295,2.03
36910370,-0.05,-0.074,1.115,-25.445,7.332,-4.007
36910390,-0.018,-0.032,1.233,-39.13,23.782,-11.042
36910390,0.014,-0.053,1.377,-61.075,49.262,-17.307
36910410,-0.217,0.06,1.431,-94.272,77.122,-17.027
36910410,0.14,-0.069,1.452,-152.705,71.68,-2.187
36910420,-0.069,-0.085,1.4,-199.045,69.825,14.28
36910430,-0.096,-0.19,1.373,-229.075,53.97,28.21
36910440,0.05,-0.41,1.18,-236.547,36.75,39.27
36910450,0.249,-0.69,0.993,-234.517,41.93,47.95
36910460,-0.279,-0.903,1.168,-217.437,49.805,67.69
36910470,-0.986,-1.725,1.85,-150.167,-7.962,67.13
36910480,0.982,-1.624,0.736,-38.692,-120.715,-0.77
36910490,0.876,-0.376,0.284,32.76,-62.02,-43.365
36910500,-0.78,-0.069,-0.169,38.867,-67.987,-155.382
36910510,-0.364,0.332,-0.402,-13.912,-163.415,-195.527
36910520,-0.892,0.615,-0.367,-57.802,-218.295,-190.295
36910530,-0.588,0.438,-0.23,-89.88,-239.26,-163.397
36910540,-0.44,0.492,-0.11,-93.17,-220.92,-126.752
36910550,-0.439,0.593,-0.274,-77.91,-186.987,-99.312
36910560,-0.38,0.561,-0.403,-75.985,-160.877,-87.132
36910570,-0.236,-0.138,-0.146,-92.207,-158.952,-91.087
36910580,-0.034,-1.98,1.832,-72.957,-53.515,-63.525
36910590,-0.236,-1.998,-0.078,178.15,306.232,32.182
36910600,0.236,-1.212,0.585,307.86,253.067,25.742
36910610,-1.385,1.091,1.262,333.077,142.17,-10.395
36910620,0.593,0.493,1.087,379.4,68.967,56.91
36910630,0.514,-0.673,1.677,393.33,67.48,66.097
36910640,0.942,0.022,1.998,382.725,131.862,63.595
36910650,-1.277,1.453,1.743,240.852,180.39,51.712
36910660,-1.613,0.831,1.053,69.387,91.21,23.31
36910670,-1.109,0.214,0.973,-17.885,-45.762,-14.962
36910670,-0.169,-0.224,0.961,-42.42,-93.397,-30.712
36910690,-0.024,-0.214,0.963,-44.52,-92.435,-23.257
36910690,0.154,-0.475,0.905,-38.062,-78.277,-16.222
36910710,0.306,-0.327,0.941,-24.237,-59.15,-9.38
36910710,0.099,-0.199,0.964,-12.705,-36.295,4.62
36910730,-0.092,-0.11,0.99,-7.507,-24.92,11.672
36910730,-0.139,-0.12,0.99,-9.222,-22.242,10.517
36910750,0.003,-0.277,0.935,-11.882,-21.297,8.89
36910750,-0.074,-0.236,0.949,-7.315,-15.102,13.072
36910760,-0.268,-0.05,1.016,-6.177,-13.737,16.73
36910770,-0.349,-0.025,1.032,-16.345,-20.545,14.437
36910780,-0.186,-0.226,0.953,-25.007,-31.587,7.332
36910790,0.008,-0.291,0.935,-23.992,-33.547,1.54
36910800,0.088,-0.204,0.962,-19.04,-26.635,1.61
36910810,0.041,-0.169,0.976,-16.205,-16.782,5.53
36910820,0.021,-0.181,0.974,-15.417,-8.575,8.995
36910830,-0.01,-0.182,0.985,-15.435,-0.98,10.972
36910840,-0.029,-0.186,1.001,-17.745,5.862,11.06
36910850,-0.009,-0.18,1.03,-21.997,12.46,10.517
36910860,-0.028,-0.166,1.066,-28.84,20.317,10.412
36910870,-0.033,-0.141,1.113,-38.902,29.032,9.695
36910880,-0.015,-0.101,1.18,-53.06,40.285,8.61
36910890,-0.088,-0.076,1.263,-74.182,47.022,10.815
36910900,0.434,-0.11,1.302,-104.177,45.5,24.185
36910910,0.014,-0.157,1.337,-129.622,64.942,44.362
36910920,0.053,-0.377,1.267,-162.942,62.877,68.687
36910930,0.024,-0.665,1.243,-168.315,51.537,85.82
36910940,0.262,-0.714,1.215,-156.292,64.015,103.967
36910950,-0.052,-0.808,0.885,-146.107,70.857,110.547
36910960,-0.003,-1.409,1.388,-143.465,64.225,111.475
36910970,-0.031,-1.993,1.484,-69.212,42.367,123.742
36910980,0.608,-1.674,0.023,35.612,-37.887,65.082
36910990,1.324,-0.462,-0.659,87.605,11.375,0.892
36911000,-1.42,-0.505,-0.446,32.917,34.527,-126.297
36911010,-1.099,-0.286,-0.678,-0.052,-30.537,-161.017
36911020,-1.495,0.564,-0.948,-7.49,-29.89,-119.542
36911030,-1.808,0.566,-0.772,-47.985,-42.735,-107.03
36911040,-0.971,0.376,-0.664,-60.917,-69.405,-89.022
36911050,-0.403,0.469,-0.827,-44.905,-67.777,-91.157
36911060,-0.896,0.341,1.203,-12.967,-80.395,-91.472
36911070,-1.129,-1.053,0.984,228.41,-178.255,-77.822
36911080,1.764,-0.837,1.109,389.025,-107.502,-20.247
36911080,-0.527,-0.594,1.839,433.317,-51.012,-22.505
36911100,1.998,-0.026,1.998,401.905,25.655,20.685
36911100,-0.837,1.254,1.489,224,214.917,56.07
36911120,-0.856,0.416,1.025,55.965,79.642,33.005
36911120,-0.822,-0.01,0.985,-42.28,-85.225,-18.235
36911130,0.259,-0.479,0.934,-44.625,-105.49,-21.787
36911140,0.245,-0.406,0.924,-35.77,-82.407,-25.217
36911150,0.33,-0.392,0.926,-21.525,-51.502,-13.79
36911160,0.205,-0.255,0.945,-8.347,-26.232,-3.605
36911170,0.033,-0.305,0.931,0.647,-7.437,6.16
36911180,-0.002,-0.254,0.936,8.75,2.94,8.785
36911190,-0.043,-0.195,0.963,14.717,9.485,5.67
36911200,-0.053,-0.114,0.991,16.1,14.7,5.67
36911210,-0.194,-0.078,0.992,13.142,17.43,9.975
36911220,-0.357,-0.078,0.986,8.645,12.775,10.465
36911230,-0.287,-0.123,0.978,3.08,2.275,5.792
36911240,-0.253,-0.117,0.981,-2.17,-6.02,2.362
36911250,-0.198,-0.172,0.96,-6.947,-12.11,0.332
36911260,-0.118,-0.177,0.961,-8.4,-14.945,-1.347
36911270,-0.045,-0.145,0.981,-8.365,-14.017,1.085
36911280,-0.118,-0.132,0.981,-9.415,-10.465,6.755
36911290,-0.172,-0.169,0.977,-11.69,-8.907,9.082
36911300,-0.163,-0.168,0.987,-13.16,-9.87,6.632
36911310,-0.104,-0.143,1.012,-17.762,-9.555,3.185
36911320,-0.084,-0.134,1.039,-24.605,-5.407,1.592
36911330,-0.092,-0.122,1.077,-33.425,-2.765,-0.595
36911340,-0.06,-0.087,1.149,-47.547,3.22,-3.885
36911350,-0.038,-0.044,1.25,-67.742,12.705,-6.545
36911360,-0.016,-0.02,1.338,-97.3,29.382,-9.047
36911370,-0.017,-0.04,1.33,-133.315,48.947,-9.31
36911380,-0.331,-0.089,1.324,-172.55,51.31,2.082
36911390,-0.045,-0.058,1.331,-220.01,20.405,27.86
36911400,-0.279,-0.215,1.253,-254.835,0.402,51.572
36911410,-0.461,-0.5,1.292,-262.552,-25.812,69.23
36911420,-0.377,-1.107,1.17,-244.142,-56.052,102.375
36911420,0.021,-1.67,0.848,-196.56,-95.427,129.517
36911440,-0.145,-1.998,0.644,-158.235,-101.867,126.63
36911440,-0.67,-1.856,0.215,-45.465,-54.302,171.447
36911460,-0.45,-1.057,-0.544,18.41,-4.042,273.7
36911460,0.207,-0.998,-0.609,-40.81,15.452,293.44
36911480,0.413,-0.242,-0.419,-61.302,-3.22,236.215
36911480,0.835,0.518,-0.238,-78.26,4.847,182.35
36911500,0.648,1.48,-0.414,-45.727,13.632,95.917
36911500,0.088,1.691,-0.482,-28.402,6.72,12.372
36911510,-0.213,1.489,-0.482,-19.32,-7.927,-30.852
36911520,-0.573,1.244,0.019,-7.367,-23.117,-39.987
36911530,-1.516,-1.139,1.737,33.285,-74.182,-72.24
36911540,-0.901,-1.998,0.261,271.705,-191.292,-133.402
36911550,0.355,0.726,0.942,481.372,-114.52,-108.15
36911560,0.141,1.231,1.727,421.032,-106.89,-77
36911570,1.741,-0.575,1.835,395.64,-129.797,-19.46
36911580,1.908,-0.393,1.998,366.975,-3.85,22.96
36911590,-0.785,1.4,1.689,220.202,153.79,50.872
36911600,-1.489,0.553,1.051,53.182,86.73,27.86
36911610,-0.899,0.227,1.005,-32.672,-62.72,-14.28
36911620,0.137,-0.433,0.925,-49.35,-93.327,-27.86
36911630,0.284,-0.419,0.919,-41.685,-71.312,-19.635
36911640,0.107,-0.465,0.914,-25.952,-44.257,-5.775
36911650,-0.013,-0.313,0.91,-13.492,-27.65,2.887
36911660,0.14,-0.27,0.937,-1.977,-16.94,2.485
36911670,0.048,-0.153,0.975,6.142,-4.655,2.467
36911680,-0.032,-0.213,0.955,8.54,4.76,7.752
36911690,-0.135,-0.131,0.981,11.235,9.765,10.657
36911700,-0.25,-0.078,1.003,9.17,9.065,11.357
36911710,-0.223,-0.036,1.022,2.362,2.17,10.797
36911720,-0.272,-0.091,0.996,-6.772,-3.762,12.215
36911730,-0.389,-0.178,0.952,-14.175,-12.39,9.38
36911740,-0.213,-0.199,0.948,-18.095,-22.82,0.017
36911750,-0.031,-0.172,0.98,-19.127,-25.935,-5.425
36911760,0.028,-0.231,0.958,-15.697,-21.665,-2.31
36911770,-0.055,-0.16,0.98,-11.62,-15.242,2.012
36911780,-0.081,-0.167,0.988,-11.41,-10.727,3.675
36911790,-0.018,-0.187,0.985,-12.425,-7.857,3.902
36911800,-0.032,-0.18,0.99,-13.3,-2.03,6.317
36911800,-0.102,-0.175,1.019,-15.715,2.695,8.4
36911820,-0.228,-0.112,1.064,-23.73,5.547,6.37
36911820,-0.291,-0.03,1.151,-39.672,2.765,-1.4
36911830,-0.219,0.017,1.256,-65.59,0.157,-12.547
36911840,-0.131,0.04,1.357,-99.102,2.747,-22.995
36911850,-0.172,0.068,1.425,-139.615,13.877,-32.392
36911860,-0.278,0.088,1.412,-189.84,5.547,-36.855
36911870,-0.396,0.082,1.328,-237.685,-5.057,-33.11
36911880,-0.745,0.019,1.292,-282.03,-23.555,-31.08
36911890,-0.845,-0.392,1.413,-319.095,-70.927,-31.902
36911900,-1.249,0.038,1.654,-306.88,-148.925,-41.107
36911910,-0.684,-0.989,1.532,-253.295,-225.435,-70.962
36911920,-0.475,-0.681,1.157,-185.08,-189.35,-55.615
36911930,-0.347,-0.663,1.264,-118.125,-93.922,-44.94
36911940,-1.59,0.212,1.382,22.137,-2.222,1.487
36911950,-1.813,1.891,0.304,175.192,64.855,118.772
36911960,-0.298,1.534,0.207,200.305,101.377,236.827
36911970,0.214,1.375,-0.223,247.222,101.885,217.735
36911980,0.747,1.139,-0.629,259.682,103.775,156.03
36911990,0.64,0.761,-0.775,227.692,89.652,64.855
36912000,0.704,-0.318,-0.686,158.725,60.812,-29.662
36912010,0.384,-1.067,-0.477,110.25,63.052,-91.857
36912020,-0.233,-1.282,-0.617,89.407,50.225,-132.93
36912030,-0.98,-1.659,-0.371,63.245,28.437,-152.95
36912040,1.153,-1.998,-0.191,52.412,-217.997,-382.987
36912050,-0.956,0.562,1.643,435.435,87.587,-255.815
36912060,1.998,1.657,1.998,360.08,35.752,-100.835
36912070,-0.437,-0.009,1.623,175.227,176.575,39.48
36912080,-0.793,0.132,1.075,56.717,103.897,86.73
36912090,-1.052,0.113,0.995,-21.752,-34.195,21.612
36912100,0.459,-0.748,0.868,-24.57,-60.235,1.085
36912110,-0.135,-0.254,0.976,-8.207,-37.625,-5.565
36912120,-0.153,-0.204,0.973,-5.985,-29.365,-1.435
36912130,-0.053,-0.131,0.978,-8.592,-26.547,0.612
36912140,0.009,-0.321,0.927,-7.017,-19.67,1.417
36912150,-0.101,-0.294,0.931,0.91,-10.937,1.522
36912160,-0.131,-0.123,0.981,6.912,-5.81,0.105
36912170,-0.083,-0.12,0.992,5.74,-5.337,-1.085
36912170,-0.058,-0.099,0.995,2.327,-2.607,1.855
36912190,-0.24,-0.151,0.966,-0.245,-0.997,6.842
36912190,-0.252,-0.153,0.97,-1.75,-5.04,4.655
36912210,-0.22,-0.125,0.981,-4.69,-11.497,-0.665
36912210,-0.152,-0.141,0.972,-8.767,-15.382,-3.71
36912230,-0.088,-0.178,0.96,-9.45,-16.73,-4.182
36912230,-0.059,-0.175,0.966,-7.087,-14.052,-2.922
36912250,-0.043,-0.13,0.98,-5.197,-10.762,-0.56
36912250,-0.072,-0.177,0.954,-4.287,-6.737,3.22
36912260,-0.125,-0.254,0.931,0.28,-4.095,6.317
36912270,-0.232,-0.194,0.968,4.637,-2.782,5.897
36912280,-0.2,-0.126,0.998,2.537,-6.492,1.207
36912290,-0.123,-0.123,1.01,-3.22,-9.065,-2.135
36912300,-0.115,-0.104,1.029,-9.87,-8.242,-1.575
36912310,-0.122,-0.045,1.077,-19.442,-6.667,0.157
36912320,-0.123,-0.031,1.151,-35.717,-5.495,1.522
36912330,-0.131,-0.005,1.251,-59.815,-3.185,2.047
36912340,-0.082,-0.012,1.321,-89.88,1.137,1.295
36912350,-0.101,-0.029,1.356,-125.405,9.695,-1.102
36912360,-0.367,0.032,1.426,-165.62,4.812,3.027
36912370,-0.463,-0.091,1.345,-210.052,-49.122,19.985
36912380,-0.237,-0.472,1.208,-233.38,-83.072,34.37
36912390,-0.627,-0.799,1.244,-227.062,-89.267,48.247
36912400,-0.224,-1.226,1.192,-205.625,-99.855,55.825
36912410,0.665,-1.338,1.151,-157.377,-81.532,67.112
36912420,0.048,-1.936,0.545,-77.892,-17.29,56.437
36912430,-0.493,-1.969,0.43,0.472,60.935,71.697
36912440,0.551,-0.849,0.099,77.052,83.597,95.427
36912450,0.866,-0.205,-0.263,85.102,104.947,47.285
36912460,0.229,-0.08,-0.389,83.65,109.76,-39.83
36912470,0.185,-0.219,-0.629,76.632,78.522,-108.36
36912480,0.109,-0.178,-1.076,75.32,61.88,-153.265
36912490,-0.297,-0.089,-1.254,44.257,46.48,-174.282
36912500,-0.356,-0.524,-0.891,-26.915,15.697,-185.097
36912510,-0.052,-1.222,-0.65,-68.04,-6.072,-171.832
36912510,0.4,-0.711,-0.909,-55.16,-1.522,-154.525
36912530,-0.773,0.164,1.556,-18.742,-16.852,-103.932
36912530,-0.541,1.218,1.131,315.927,-4.585,56.717
36912550,0.975,0.476,1.276,513.205,27.912,117.67
36912550,0.323,-0.922,1.998,486.115,34.125,59.955
36912570,-0.53,1.307,1.476,342.352,243.827,110.722
36912570,-1.692,0.151,0.729,72.73,112.577,46.375
36912580,-1.483,0.505,0.992,-71.627,-117.005,-31.972
36912590,-0.192,-1.037,0.885,-77.245,-164.99,-51.747
36912600,0.626,-0.615,0.891,-61.897,-136.832,-54.757
36912610,0.705,-0.547,0.901,-39.392,-84.7,-38.185
36912620,0.297,-0.318,0.95,-16.065,-41.632,-10.43
36912630,-0.109,-0.18,0.954,-3.5,-19.302,3.377
36912640,-0.061,-0.256,0.949,2.17,-16.275,2.8
36912650,0.114,-0.182,0.977,6.3,-10.325,3.272
36912660,-0.086,-0.122,0.997,8.207,-0.42,10.272
36912670,-0.273,-0.066,0.996,4.795,1.295,12.932
36912680,-0.243,-0.145,0.977,-0.297,-5.145,9.537
36912690,-0.145,-0.121,0.981,-2.8,-9.782,6.685
36912700,-0.15,-0.268,0.932,-3.15,-11.375,6.475
36912710,-0.075,-0.256,0.94,1.802,-10.727,4.165
36912720,-0.004,-0.182,0.966,6.405,-7.227,4.13
36912730,-0.095,-0.135,0.982,8.4,-1.382,8.61
36912740,-0.185,-0.108,0.989,7.052,1.032,11.707
36912750,-0.21,-0.141,0.976,3.727,-1.032,10.185
36912760,-0.103,-0.175,0.968,1.557,-3.307,7.105
36912770,-0.078,-0.17,0.973,1.54,-1.487,7.997
36912780,-0.113,-0.172,0.973,1.61,1.82,9.747
36912790,-0.11,-0.174,0.978,1.242,3.727,9.625
36912800,-0.054,-0.163,1.002,-0.647,6.877,7.98
36912810,-0.009,-0.123,1.05,-5.372,13.16,5.565
36912820,0.063,-0.087,1.132,-15.575,24.027,4.007
36912830,0.145,-0.064,1.278,-32.585,41.422,3.395
36912840,0.172,-0.036,1.459,-58.012,70.14,6.352
