time[ms],accX[g],accY[g],accZ[g],Value 1,Value 2,Value 3
40597190,-0.069,-0.315,0.961,-3.045,-5.372,-6.195
40597200,-0.045,-0.296,0.965,-1.697,-6.632,-8.68
40597210,-0.061,-0.263,0.948,-1.575,-6.895,-9.52
40597220,-0.062,-0.217,0.945,-3.465,-6.3,-8.89
40597230,-0.067,-0.268,0.951,-5.705,-5.407,-4.847
40597240,-0.072,-0.303,0.956,-6.947,-5.39,-2.94
40597250,-0.049,-0.285,0.951,-6.457,-6.422,-3.587
40597260,-0.014,-0.274,0.942,-6.037,-6.037,-3.657
40597260,-0.035,-0.283,0.94,-7.087,-3.762,-3.972
40597280,-0.043,-0.271,0.935,-7.612,-2.555,-4.252
40597280,-0.046,-0.276,0.91,-7.717,-2.537,-2.572
40597300,-0.005,-0.268,0.917,-7.717,-2.73,0
40597300,0.029,-0.266,0.901,-8.12,-1.277,2.625
40597320,0.025,-0.273,0.925,-9.362,0.962,4.917
40597320,0.05,-0.271,0.967,-11.182,4.777,5.407
40597330,-0.071,-0.312,0.925,-12.985,7.927,8.067
40597340,-0.084,-0.348,0.92,-12.232,7.752,10.255
40597350,-0.048,-0.34,0.929,-8.995,6.002,12.285
40597360,-0.044,-0.303,0.92,-6.772,6.212,12.372
40597370,-0.077,-0.301,0.927,-5.617,7.28,12.932
40597380,-0.1,-0.309,0.93,-4.392,7.525,13.37
40597390,-0.114,-0.314,0.925,-2.59,6.457,13.58
40597400,-0.112,-0.319,0.924,-1.05,5.495,13.527
40597410,-0.115,-0.316,0.927,0.262,5.092,13.895
40597420,-0.121,-0.322,0.931,1.137,4.707,14.157
40597430,-0.129,-0.328,0.932,2.275,4.095,14.315
40597440,-0.136,-0.36,0.96,3.902,3.5,14.56
40597450,-0.149,-0.401,0.988,7.612,2.415,12.897
40597460,-0.239,-0.369,1.015,12.915,0.682,12.897
40597470,-0.401,-0.41,0.991,16.082,-2.45,14.297
40597480,-0.424,-0.465,1.002,18.48,-13.527,7.402
40597490,-0.289,-0.508,1.034,24.167,-26.582,2.52
40597500,0.025,-0.517,1.159,38.395,-29.05,8.662
40597510,-0.165,-0.482,1.224,60.917,-10.727,29.855
40597520,0.081,-0.803,0.973,81.76,-5.687,55.965
40597530,-1.151,-0.122,0.559,82.617,14.122,112.402
40597540,-1.301,0.216,0.454,61.495,-8.26,112.49
40597550,-0.257,-0.502,0.743,18.952,-19.985,173.25
40597560,-0.355,-0.654,0.799,10.727,-18.095,216.212
40597570,-0.36,-0.417,0.746,7.28,-10.64,214.76
40597580,-0.242,-0.336,0.714,-2.87,-12.442,221.077
40597580,0.035,-0.401,0.939,-24.762,-11.112,209.93
40597600,-0.111,-0.519,1.067,-36.68,-9.327,187.722
40597600,-0.155,-0.449,1.095,-32.322,-15.015,166.005
40597620,-0.105,-0.315,1.063,-28.052,-19.897,147.542
40597620,-0.106,-0.281,1.04,-31.01,-15.767,130.76
40597640,-0.208,-0.333,1.024,-35.577,-7.665,113.627
40597640,-0.269,-0.301,0.981,-35.122,-4.707,97.72
40597660,-0.229,-0.362,0.994,-34.177,-2.012,86.117
40597660,-0.232,-0.139,0.936,-34.807,3.902,76.947
40597670,-0.31,-0.302,0.963,-30.345,8.68,76.72
40597680,-0.281,-0.256,0.927,-32.935,12.057,74.725
40597690,-0.241,-0.18,0.904,-29.347,12.442,79.275
40597700,-0.202,-0.239,0.924,-32.182,18.357,86.695
40597710,-0.225,-0.258,0.866,-31.377,21.14,97.335
40597720,-0.096,-0.2,0.83,-28.157,20.037,107.992
40597730,0.003,-0.228,0.803,-30.1,22.855,116.287
40597740,0.05,-0.276,0.775,-31.885,26.792,118.842
40597750,0.075,-0.273,0.732,-31.99,28.49,117.39
40597760,0.039,-0.269,0.623,-33.617,25.987,114.065
40597770,0.035,-0.208,0.486,-40.32,18.042,108.465
40597780,0.058,-0.161,0.432,-54.145,12.442,107.047
40597790,0.044,-0.283,0.379,-75.635,16.24,109.777
40597800,-0.026,-0.265,0.158,-89.705,17.902,114.975
40597810,0.461,-0.068,0.012,-102.462,22.487,122.587
40597820,1.2,-0.085,1.038,-123.707,36.137,134.802
40597830,-0.76,-0.306,1.998,-160.702,-71.872,89.775
40597840,1.366,-1.971,1.318,-51.607,-237.632,25.322
40597850,-0.262,0.315,0.552,152.617,-113.19,115.29
40597860,-1.001,-0.009,0.988,99.312,-48.527,72.975
40597870,-0.713,-1.163,1.057,95.077,-44.66,45.815
40597880,-0.821,0.356,0.859,146.72,-71.225,7.822
40597890,-0.52,-0.073,1.151,133.77,-100.117,-18.13
40597900,0.215,-0.339,1.425,117.775,-105.577,-28.017
40597910,0.407,0.217,1.28,101.465,-89.617,-24.5
40597920,0.318,0.001,1.246,62.825,-50.032,-4.725
40597930,-0.009,0.113,1.166,34.912,-21.875,3.29
40597940,-0.07,-0.038,1.088,10.465,-6.86,-0.647
40597950,-0.008,-0.098,1.002,-3.885,2.047,-5.127
40597960,-0.111,-0.236,0.958,-9.712,10.482,-4.847
40597970,-0.275,-0.224,0.916,-7.437,11.69,-3.237
40597980,-0.304,-0.269,0.917,-3.115,5.722,-5.022
40597990,-0.255,-0.235,0.941,1.855,-2.677,-8.102
40598000,-0.189,-0.205,0.966,3.727,-8.155,-9.432
40598010,-0.121,-0.184,0.995,2.712,-9.397,-8.785
40598010,-0.147,-0.142,1.002,-0.77,-7.98,-5.915
40598030,-0.17,-0.153,1.013,-6.212,-7.21,-4.427
40598030,-0.139,-0.132,1.028,-12.477,-7.507,-3.482
40598050,-0.116,-0.109,1.067,-21.472,-5.792,-2.502
40598050,-0.125,-0.098,1.102,-33.897,-3.5,-1.942
40598070,-0.115,-0.102,1.155,-48.702,-0.962,-2.257
40598070,-0.122,-0.044,1.227,-65.205,2.152,-4.427
40598080,-0.196,-0.028,1.272,-83.912,5.355,-9.555
40598090,-0.167,-0.066,1.193,-95.165,2.905,-22.505
40598100,0.095,-0.226,1.246,-117.302,16.642,-19.67
40598110,0.257,-0.102,1.158,-132.387,43.47,-17.482
40598120,0.05,-0.277,1.117,-153.352,72.555,-15.085
40598130,-0.006,-0.368,1.136,-166.512,85.155,-21.647
40598140,-0.038,-0.41,0.724,-162.767,86.38,-29.47
40598150,0.036,-0.557,0.888,-145.792,92.977,-26.25
40598160,-0.291,-0.648,0.755,-134.19,88.637,-28.262
40598170,-0.618,-0.515,0.737,-112.245,67.637,-33.81
40598180,-0.641,-0.38,0.734,-77.472,41.772,-34.86
40598190,-0.081,-0.557,0.713,-18.655,-8.435,-45.622
40598200,1.982,-0.489,1.202,125.72,-95.812,-112.035
40598210,0.556,1.661,0.139,218.575,-80.412,-248.902
40598220,-1.768,1.541,-0.539,27.44,65.1,-446.722
40598230,-1.998,-0.107,-0.691,-24.342,112.122,-271.88
40598240,-0.355,-0.773,0.122,124.32,45.167,80.045
40598250,0.416,-1.998,-0.553,200.357,49.7,381.08
40598260,-1.441,-1.766,1.047,168.367,-38.36,99.102
40598270,1.023,1.842,-0.025,355.407,-112.542,-93.205
40598280,-1.141,1.052,0.955,276.377,17.815,63.822
40598290,-1.859,-1.791,1.998,194.197,-40.81,102.97
40598300,0.948,1.782,1.828,228.322,-202.09,-44.73
40598310,1.582,0.569,1.504,59.535,-103.88,-46.427
40598320,0.483,0.403,1.089,-3.99,-0.857,-5.092
40598330,-0.007,-0.484,1.022,-34.597,48.16,0.28
40598330,0.003,-0.016,1.068,-31.447,56.595,-4.742
40598350,-0.447,0.003,0.965,-41.685,63.647,-0.035
40598350,-0.68,-0.461,0.779,-45.692,49.91,-4.41
40598370,-0.543,-0.499,0.783,-26.267,19.337,-11.112
40598370,-0.298,-0.357,0.842,-4.847,-4.27,-16.345
40598390,-0.293,-0.29,0.911,6.982,-15.662,-13.72
40598390,-0.306,-0.185,0.941,13.737,-24.972,-13.265
40598410,-0.213,-0.205,0.969,13.965,-31.5,-14.752
40598410,-0.065,-0.148,0.993,13.527,-33.53,-15.33
40598420,-0.078,-0.121,1.005,10.132,-28.945,-12.162
40598430,-0.073,-0.089,1.039,4.27,-23.135,-8.155
40598440,-0.127,-0.097,1.003,-4.637,-17.395,-5.757
40598450,-0.163,-0.156,1.006,-11.112,-14.892,-5.337
40598460,-0.095,-0.133,1.018,-15.907,-14.42,-4.97
40598470,-0.078,-0.138,1.034,-22.977,-10.675,-3.85
40598480,-0.042,-0.102,1.072,-31.167,-4.532,-1.592
40598490,-0.063,-0.124,1.11,-42.297,2.415,0.385
40598500,0.007,-0.089,1.202,-54.162,9.607,2.415
40598510,-0.046,0,1.318,-71.312,19.092,2.327
40598520,-0.132,-0.021,1.283,-90.72,24.727,-3.657
40598530,0,-0.157,1.371,-122.587,35.07,-1.68
40598540,0.138,-0.045,1.322,-147.437,47.407,-2.59
40598550,0.226,0.003,1.361,-175.262,80.167,-0.927
40598560,0.245,-0.204,1.216,-207.147,108.517,0.035
40598570,0.207,-0.422,1.225,-221.357,127.82,11.427
40598580,0.433,-0.511,1.279,-225.207,146.597,13.002
40598590,0.001,-0.585,0.917,-205.782,181.195,28.402
40598600,0.095,-0.604,1.094,-179.567,161.087,35.577
40598610,-0.448,-0.978,0.984,-143.482,111.16,61.075
40598620,0.06,-0.902,1.617,-76.125,-2.922,51.8
40598630,1.998,-0.632,1.535,76.597,-121.397,17.64
40598640,1.349,1.153,1.13,188.422,-175.542,-66.482
40598650,-0.172,1.386,0.588,150.657,-123.305,-215.057
40598660,-1.118,0.694,0.376,143.885,-100.905,-178.22
40598670,-1.253,0.695,-0.009,214.76,-148.995,-46.287
40598680,-0.808,0.601,-1.121,272.965,-198.87,99.575
40598690,0.222,0.826,-1.155,172.077,-152.215,197.207
40598700,-0.167,-0.801,-0.848,57.242,-63.367,273.157
40598710,-0.841,-1.807,-1.031,-9.712,-64.645,267.4
40598720,0.536,-1.883,-0.67,-23.59,-93.502,218.96
40598730,1.039,-1.988,1.274,-35.35,10.64,236.425
40598730,-1.997,-1.996,-1.435,84.857,35.385,378.42
40598750,0.446,1.277,1.872,472.622,-182.577,297.517
40598750,-1.093,1.316,1.354,281.225,-280.28,32.287
40598760,1.938,0.444,1.757,47.355,-189.507,-41.387
40598770,0.243,1.202,0.571,-22.05,-58.467,-33.705
40598780,0.198,-1.461,1.259,-77.175,36.68,30.327
40598790,-0.464,0.267,0.853,-26.46,19.337,8.102
40598800,-0.459,-0.746,0.928,-31.622,11.672,-0.717
40598810,-0.071,-0.191,0.963,-8.47,-9.52,-16.87
40598820,-0.081,-0.411,0.969,-2.362,-12.617,-5.932
40598830,-0.055,-0.205,1.016,5.565,-12.617,-0.35
40598840,-0.217,0.035,1.029,6.37,-11.725,0
40598850,-0.151,-0.104,1.002,-6.947,-13.055,-3.955
40598860,-0.143,-0.099,0.944,-12.95,-15.977,-11.585
40598870,-0.07,-0.307,0.917,-12.477,-18.462,-13.055
40598880,0.148,-0.241,0.993,-3.85,-17.517,-10.097
40598890,-0.001,-0.09,1.001,-1.662,-8.837,-4.13
40598900,-0.12,-0.193,0.976,-6.177,-3.43,-1.592
40598910,-0.015,-0.17,0.994,-5.582,-3.727,-3.85
40598920,0.109,-0.123,1.017,-7.612,0.962,-5.232
40598930,0.055,-0.174,1.003,-12.355,10.937,-3.605
40598940,-0.066,-0.167,0.991,-14.175,17.937,-1.032
40598950,-0.187,-0.172,0.955,-15.26,19.005,-1.365
40598960,-0.216,-0.286,0.926,-13.72,14.175,-3.692
40598970,-0.07,-0.216,0.971,-8.417,8.295,-4.62
40598980,-0.09,-0.179,0.984,-7.647,8.032,-2.17
40598990,-0.136,-0.143,1.002,-9.345,8.12,0.262
40599000,-0.102,-0.15,1.029,-13.86,6.93,-0.472
40599010,-0.102,-0.131,1.048,-20.177,6.16,-2.205
40599020,-0.124,-0.134,1.067,-28.875,5.372,-3.15
40599030,-0.171,-0.136,1.134,-39.445,3.64,-4.987
40599040,-0.176,-0.044,1.238,-54.232,0.98,-9.52
40599050,-0.234,-0.033,1.305,-76.457,-0.42,-14.735
40599060,-0.398,-0.098,1.248,-96.932,-5.6,-16.397
40599070,-0.313,-0.161,1.22,-112.157,-16.817,-18.165
40599080,-0.071,-0.188,1.229,-128.677,11.2,-32.462
40599080,-0.26,-0.319,1.193,-161.77,33.145,-57.68
40599100,0.06,-0.622,1.392,-186.777,61.722,-80.272
40599100,0.355,-0.829,1.719,-188.86,118.457,-95.76
40599120,-0.841,-1.707,1.66,-167.422,162.855,-86.24
40599120,-1.927,-1.998,0.821,-83.685,118.772,-3.762
40599140,-1.135,-0.987,-0.67,16.94,-72.817,-32.445
40599140,1.935,1.269,0.504,53.987,-66.307,-32.777
40599160,0.621,0.716,0.366,-51.782,67.147,4.13
40599160,-0.663,0.301,-0.045,-98.525,113.575,-92.68
40599170,0.066,0.816,0.116,-41.807,115.605,-113.802
40599180,0.045,1.112,-0.202,-6.335,151.357,-71.627
40599190,-0.48,0.935,-0.478,-17.71,202.825,-3.745
40599200,-0.416,0.233,-0.586,-46.357,236.88,86.467
40599210,0.095,-0.425,-0.763,-56.402,259.647,172.182
40599220,0.801,0.177,-0.761,-57.347,287.402,183.575
40599230,0.664,1.388,-0.292,-79.59,310.065,157.937
40599240,-0.481,1.103,0.009,-139.072,237.51,111.912
40599250,-1.772,-1.446,1.801,-154.805,-28.7,65.135
40599260,-1.239,-1.998,-1.273,120.365,-452.882,117.092
40599270,-1.25,0.497,1.129,339.64,-533.82,-15.225
40599280,1.8,1.997,0.357,473.077,-440.632,75.215
40599290,-0.276,-0.061,1.378,318.325,-238.087,101.185
40599300,-0.765,-1.472,1.749,256.952,-264.18,27.527
40599310,1.973,1.962,1.998,334.88,-353.062,-24.902
40599320,1.32,1.488,1.546,65.205,-128.012,-7.665
40599330,1.156,-0.151,1.391,-70.367,26.022,10.85
40599340,-0.117,-0.348,0.89,-86.747,80.885,12.95
40599350,-0.355,-0.541,0.895,-76.79,88.76,2.205
40599360,-0.321,-0.374,0.985,-60.777,80.325,-0.437
40599370,-0.662,-0.169,0.977,-59.045,67.375,-4.41
40599380,-0.245,-0.193,1.04,-63.56,48.912,-19.757
40599390,-0.157,-0.429,0.525,-62.177,41.09,-22.96
40599400,-1.465,-0.729,0.107,-24.902,18.007,-20.44
40599410,-0.511,-0.948,0.614,26.74,-32.2,-17.027
40599420,-0.251,0.003,0.954,73.15,-73.797,-23.572
40599420,0.19,-0.165,1.256,65.187,-71.89,-16.975
40599440,0.257,0.112,1.167,46.287,-56,-9.677
40599440,-0.013,-0.198,1.081,20.755,-31.132,-1.627
40599460,0.04,-0.006,1.14,9.345,-19.827,-0.752
40599460,0.1,-0.013,1.159,-10.167,-7,-1.207
40599480,-0.033,-0.061,1.094,-32.042,6.772,-0.385
40599480,-0.253,-0.247,0.885,-45.482,13.02,-0.262
40599500,-0.415,-0.473,0.742,-38.815,6.02,-0.315
40599500,-0.316,-0.385,0.829,-17.325,-9.327,-1.032
40599510,-0.216,-0.24,0.895,-3.99,-20.282,-0.875
40599520,-0.201,-0.268,0.891,0.525,-25.025,2.047
40599530,-0.161,-0.263,0.938,5.285,-28.297,5.04
40599540,-0.106,-0.21,1.04,6.807,-29.942,6.877
40599550,-0.051,-0.14,1.096,0.717,-28.665,7.892
40599560,-0.039,-0.123,1.135,-12.11,-24.325,6.772
40599570,0.031,-0.053,1.175,-29.697,-16.485,5.075
40599580,-0.009,-0.124,1.206,-49.647,-4.987,5.67
40599590,-0.037,-0.064,1.282,-66.867,4.602,5.757
40599600,-0.039,-0.04,1.294,-86.38,7.63,7.227
40599610,0.048,-0.046,1.294,-107.31,17.78,7.927
40599620,-0.203,-0.146,1.233,-140.98,29.452,-0.875
40599630,0.116,-0.165,1.321,-163.362,41.002,-18.042
40599640,0.219,-0.079,1.36,-181.055,61.512,-23.292
40599650,0.197,-0.314,1.537,-187.897,82.267,-20.107
40599660,0.287,-0.9,1.5,-157.867,136.482,-18.2
40599670,-0.823,-0.633,0.88,-105.28,115.36,-10.692
40599680,0.054,-0.035,0.672,-50.575,98.927,-27.685
40599690,0.228,-0.114,0.972,-23.905,121.17,-30.292
40599700,0.688,-0.425,1.164,34.895,109.987,-77
40599710,-0.063,0.509,1.122,129.552,37.625,-168.857
40599720,-0.678,0.676,0.05,170.205,23.642,-232.102
40599730,-0.844,1.246,-0.404,187.39,17.412,-176.855
40599740,-0.352,0.934,-0.526,171.325,59.71,-71.54
40599750,-0.294,0.318,-0.775,139.195,83.387,26.617
40599760,-0.002,-0.241,-0.579,95.375,101.762,63.087
40599770,-0.198,-0.965,-0.721,45.342,110.565,66.01
40599780,0.173,-1.255,-0.74,17.937,92.977,36.662
40599790,0.201,-1.746,0.002,5.25,90.615,20.86
40599800,-1.982,-1.998,0.698,-51.135,-49.262,-51.467
40599810,-1.542,-1.785,0.619,182.157,-247.537,18.812
40599820,1.821,1.727,0.996,525.052,-367.29,4.41
40599830,-1.487,0.288,1.519,289.992,-298.375,21.07
40599830,1.811,-0.711,1.756,61.337,-182.455,0.7
40599850,1.502,1.803,0.617,75.407,-138.845,-40.897
40599850,0.074,-1.746,1.299,-102.13,34.475,42.525
40599870,-0.118,0.156,0.837,-31.675,10.395,3.412
40599870,0.075,-0.293,1.001,-32.9,21.35,-1.942
40599890,-0.508,-0.491,0.872,-26.582,20.02,-5.81
40599890,-0.381,-0.242,0.928,-10.465,3.465,-15.032
40599910,0.027,-0.091,1.02,-9.187,-5.897,-23.345
40599910,-0.033,-0.17,0.949,-15.505,-0.332,-20.422
40599920,-0.363,-0.318,0.903,-14.945,0.787,-12.617
40599930,-0.337,-0.245,0.928,-6.335,-12.162,-15.242
40599940,-0.017,-0.134,1.012,-3.78,-22.505,-21.332
40599950,0.084,-0.182,0.972,-7.42,-19.197,-20.51
40599960,-0.013,-0.251,0.968,-8.592,-10.01,-13.072
40599970,-0.058,-0.176,0.99,-6.422,-5.04,-9.152
40599980,-0.195,-0.224,0.974,-7.752,-4.06,-8.732
40599990,-0.092,-0.199,1,-7.595,-8.207,-13.405
40600000,-0.005,-0.136,1.01,-10.045,-8.715,-15.802
40600010,-0.069,-0.212,0.998,-15.54,-4.41,-15.015
40600020,-0.127,-0.191,0.99,-16.852,-3.535,-13.79
40600030,-0.209,-0.206,0.985,-18.392,-6.002,-15.05
40600040,-0.191,-0.205,0.997,-18.777,-11.602,-19.495
40600050,-0.195,-0.174,1.014,-19.075,-16.572,-25.2
40600060,-0.249,-0.192,1.084,-23.17,-18.287,-30.065
40600070,-0.503,-0.126,1.149,-30.555,-22.155,-40.337
40600080,-0.248,-0.061,1.242,-44.03,-17.675,-58.782
40600090,-0.722,-0.097,1.233,-69.685,14.105,-85.12
40600100,-0.436,-0.287,1.262,-95.9,46.112,-119.7
40600110,-0.316,-0.345,1.266,-118.65,85.89,-155.925
40600120,-0.249,-0.391,1.215,-136.797,130.322,-186.865
40600130,-0.541,-0.877,1.156,-145.197,191.747,-207.987
40600140,-1.305,-1.727,0.837,-142.1,236.39,-210.997
40600150,-1.506,-1.998,1.151,-130.06,240.03,-202.737
40600160,-1.656,-1.98,0.551,-76.702,167.667,-184.695
40600170,-1.998,-1.82,0.948,-94.937,103.337,-94.237
40600170,-1.532,-0.461,0.173,-52.552,25.41,50.942
40600190,0.948,1.323,0.138,11.48,-8.802,137.392
40600190,1.959,1.995,-0.107,46.375,43.855,188.055
40600210,1.332,1.997,-0.884,50.732,80.237,192.29
40600210,1.405,1.88,-0.488,0.892,116.812,157.517
40600230,0.769,0.46,-0.518,-54.827,150.885,184.362
40600230,0.086,-0.316,-0.963,-54.302,121.45,235.095
40600250,1.064,-0.516,-0.646,-54.932,103.635,286.737
40600250,-1.471,-1.64,1.573,-114.467,1.05,282.677
40600260,1.539,-1.998,1.18,7.787,-386.995,178.5
40600270,-0.494,0.145,0.812,330.522,-364.805,150.675
40600280,0.169,1.986,1.129,407.82,-297.832,203.857
40600290,-1.676,-0.577,1.695,199.622,-292.407,96.845
40600300,1.706,0.414,1.998,123.567,-299.67,-73.115
40600310,1.046,1.319,1.274,37.135,-125.982,-18.882
40600320,0.18,-1.231,1.194,-79.24,28.157,25.41
40600330,-0.561,-0.059,0.768,-38.85,27.195,9.292
40600340,-0.218,-0.537,0.927,-35.21,21.84,-2.467
40600350,-0.525,-0.271,0.864,-21.122,9.38,-14.192
40600360,-0.354,-0.233,0.907,-15.855,-4.725,-21.052
40600370,-0.168,-0.322,0.901,-12.285,-14,-22.697
40600380,-0.174,-0.288,0.908,-5.285,-16.397,-15.82
40600390,-0.257,-0.286,0.909,1.767,-18.935,-9.257
40600400,-0.293,-0.172,0.948,6.37,-24.097,-7.805
40600410,-0.096,-0.202,0.974,6.02,-28.192,-11.41
40600420,-0.008,-0.229,0.988,5.425,-25.252,-9.187
40600430,0.007,-0.156,1.007,4.532,-18.077,-5.757
40600440,-0.064,-0.166,0.992,0.455,-9.45,-2.17
40600450,-0.14,-0.19,0.974,-2.957,-4.287,-0.945
40600460,-0.154,-0.205,0.963,-4.34,-3.167,-2.38
40600470,-0.106,-0.223,0.961,-4.2,-2.817,-3.57
40600480,-0.166,-0.213,0.943,-3.097,-1.837,-1.75
40600490,-0.236,-0.274,0.92,-0.84,-3.36,-0.42
40600500,-0.198,-0.255,0.939,4.06,-7.805,-0.665
40600510,-0.198,-0.207,0.963,6.807,-11.357,0.245
40600520,-0.13,-0.184,0.991,6.335,-13.772,0.735
40600530,-0.072,-0.14,1.031,2.94,-12.53,2.345
40600540,-0.081,-0.13,1.046,-4.077,-9.047,4.41
40600550,-0.062,-0.117,1.067,-12.985,-5.705,6.072
40600560,-0.001,-0.108,1.146,-24.902,0.122,7.91
40600570,-0.049,-0.03,1.265,-42.525,9.152,9.082
40600580,-0.076,-0.023,1.452,-69.09,21.77,5.267
40600580,-0.094,-0.019,1.438,-101.622,40.425,-3.482
40600600,-0.155,-0.218,1.376,-130.672,64.645,-8.89
40600600,0.006,-0.172,1.374,-149.345,83.212,-25.322
40600620,0.448,-0.389,1.29,-167.212,110.302,-35.315
40600620,0.632,-0.832,1.499,-166.757,170.432,-35.402
40600640,0.033,-0.867,1.193,-147.77,192.587,-49.192
40600640,0.197,-1.735,0.43,-113.802,190.155,-45.045
40600660,-0.353,-1.998,0.751,-83.685,156.345,-4.865
40600660,-0.474,-1.785,0.102,39.865,-57.522,-138.005
40600670,0.384,0.215,-0.184,49.367,-125.632,-264.32
40600680,-0.746,0.237,0.059,-38.167,-42.07,-201.687
40600690,-1.208,-0.04,-0.06,-55.545,-18.532,-124.355
40600700,0.049,0.796,-0.14,-4.217,-43.312,-67.427
40600710,0.845,1.081,-0.34,13.947,-42.997,-10.797
40600720,0.938,0.647,-0.3,-10.57,-25.2,13.86
40600730,0.845,0.245,-0.24,-15.942,-19.722,-3.885
40600740,0.719,0.68,-0.466,3.342,-45.325,-49.42
40600750,0.6,1.182,-0.634,3.325,-53.742,-79.135
40600760,0.116,0.926,-0.581,-35.7,-33.845,-72.782
40600770,0.165,-0.536,1.712,-56.49,87.552,3.692
40600780,-1.998,-1.998,-1.116,176.557,11.042,377.405
40600790,1.305,-1.467,0.901,497.105,-237.702,369.162
40600800,-0.368,1.814,0.867,416.412,-74.83,189.7
40600810,-1.546,0.156,1.915,300.842,-112.49,106.89
40600820,1.15,0.612,1.971,203.28,-245.297,-48.422
40600830,1.758,1.611,1.437,70.49,-140,-48.335
40600840,0.275,-0.82,1.105,-54.145,13.282,33.005
40600850,-0.277,-0.121,0.922,-37.975,42.63,26.512
40600860,-0.436,-0.537,0.84,-37.625,37.975,2.66
40600870,-0.252,-0.398,0.896,-14.735,20.37,-12.267
40600880,-0.15,-0.211,0.997,-6.842,14.787,-16.327
40600890,0,-0.062,1.029,-9.45,15.137,-19.285
40600900,-0.158,-0.29,0.928,-16.012,20.947,-16.765
40600910,-0.234,-0.315,0.92,-10.185,18.882,-16.922
40600920,-0.298,-0.168,0.941,-3.36,11.585,-16.992
40600920,-0.164,-0.123,0.99,-3.447,5.267,-19.32
40600940,-0.173,-0.145,0.998,-6.842,3.01,-20.947
40600940,-0.069,-0.048,1.007,-10.85,3.675,-25.095
40600960,-0.154,-0.321,0.88,-15.68,7.192,-24.657
40600960,-0.132,-0.414,0.882,-7.07,5.32,-18.97
40600980,-0.179,-0.271,0.911,3.185,2.905,-10.377
40600980,-0.277,-0.275,0.94,8.487,-1.295,-6.825
40601000,-0.108,-0.199,0.977,11.917,-7.525,-9.852
