time[ms],accX[g],accY[g],accZ[g],Value 1,Value 2,Value 3
37294770,0.386,0.269,1.028,189.595,13.3,43.4
37294780,-0.019,-0.3,1.209,164.78,25.567,50.995
37294790,-0.522,0.061,1.249,154.367,40.145,34.37
37294800,-0.623,0.271,1.177,117.092,35.542,12.005
37294810,-0.493,0.159,1.107,81.2,9.852,-6.597
37294820,-0.224,-0.119,0.898,61.215,-11.375,-9.502
37294830,0.014,-0.613,0.847,72.275,-20.702,-1.82
37294840,0.342,-0.724,1.059,104.265,-11.41,9.415
37294850,0.502,-0.329,1.189,123.112,16.047,13.177
37294860,-0.461,0.965,1.111,105.367,51.502,8.05
37294870,-0.658,0.805,0.927,52.867,28.77,17.185
37294880,-0.318,0.215,0.983,4.2,-14.14,9.292
37294890,-0.177,0.338,0.965,-14.717,-36.977,-1.347
37294900,0.005,-0.132,0.98,-29.89,-47.18,1.015
37294910,0.009,-0.139,0.969,-23.187,-43.015,2.1
37294920,0.157,-0.29,0.972,-16.362,-33.845,-0.21
37294930,0.084,-0.065,0.987,-5.88,-20.317,-3.132
37294940,0.031,0.011,0.999,-3.587,-10.5,-2.642
37294950,-0.048,0.021,0.998,-4.427,-6.02,-0.42
37294960,-0.038,-0.02,0.995,-6.177,-3.937,-0.192
37294970,-0.019,0.002,1.004,-6.387,-2.205,-1.855
37294980,-0.004,0.017,1.016,-7.98,1.19,-2.24
37294990,-0.065,0.059,1.03,-12.495,4.112,-3.22
37295000,-0.045,0.05,1.063,-20.475,6.685,-6.317
37295010,-0.009,0.086,1.151,-34.16,9.712,-13.79
37295010,0.057,0.153,1.333,-56.087,17.045,-21.822
37295030,0.126,0.182,1.482,-91.875,34.86,-28.21
37295030,0.149,0.16,1.522,-143.027,64.102,-28.035
37295050,-0.058,0.066,1.397,-203.245,78.627,-10.307
37295050,-0.2,0.081,1.352,-260.085,69.16,18.025
37295070,-0.141,0.209,1.289,-304.727,33.285,41.475
37295070,0.028,0.081,1.199,-345.292,13.335,67.935
37295080,0.367,-0.438,1.291,-379.942,12.302,85.522
37295090,-0.098,-0.736,1.31,-385.157,27.545,97.965
37295100,-0.58,-1.255,1.366,-340.462,3.465,101.605
37295110,0.449,-0.763,1.152,-299.005,-43.925,72.03
37295120,-0.359,-1.005,1.249,-276.482,-48.79,78.33
37295130,-0.246,-1.659,1.474,-204.872,-17.237,60.9
37295140,-0.197,-1.178,1.497,-71.085,34.737,68.582
37295150,0.097,-0.116,0.482,89.25,42.787,57.015
37295160,-0.139,0.993,-0.756,183.627,89.127,41.527
37295170,-0.586,1.224,-0.895,134.837,76.772,-1.925
37295180,-0.362,0.379,-0.255,43.522,34.037,-52.412
37295190,-0.144,-0.126,0.091,42.542,37.047,-73.272
37295200,-0.376,-0.078,-0.19,84.525,52.15,-91.98
37295210,-0.391,-0.179,-0.436,81.55,45.552,-106.172
37295220,-0.34,-0.404,-0.41,54.897,21.752,-110.53
37295230,-0.133,-0.472,-0.433,40.792,7.157,-100.712
37295240,-0.124,-0.321,-0.442,24.92,11.252,-91.437
37295250,-0.153,-0.176,-0.345,-6.737,7.98,-92.925
37295260,0.054,-0.017,-0.247,-43.312,4.007,-92.487
37295270,0.076,0.204,-0.2,-72.397,3.57,-91.157
37295280,-0.358,-0.219,0.441,-105.84,7.472,-97.282
37295290,-0.53,-1.998,1.879,-126.315,-16.117,-119.647
37295300,-1.792,-1.998,1.444,318.99,-94.5,-110.582
37295310,-0.605,-0.528,0.139,424.252,-136.937,-152.425
37295320,0.283,1.9,1.247,352.695,-107.152,-86.45
37295330,1.498,0.628,1.133,316.26,-63.035,-79.607
37295330,-0.067,-0.792,1.154,341.057,-28.84,-98.017
37295350,0.344,-0.986,0.875,344.207,-38.255,-39.165
37295350,1.776,0.129,1.088,351.26,-20.58,40.407
37295370,0.522,0.448,1.868,321.79,44.8,70.122
37295370,0.033,0.843,1.893,241.15,102.795,83.65
37295390,-1.668,1.864,1.386,128.135,97.93,73.045
37295390,-1.3,0.919,1.246,-4.707,19.67,40.565
37295410,-0.783,0.135,1.064,-82.985,-45.605,-17.01
37295410,0.108,-0.767,0.824,-102.427,-68.565,-41.51
37295420,0.261,-0.581,0.721,-73.955,-56.717,-35.07
37295430,0.372,-0.503,0.769,-35.997,-41.79,-7.892
37295440,0.158,-0.366,0.849,0.787,-25.725,14.437
37295450,-0.063,-0.206,0.973,22.102,-14.962,27.055
37295460,-0.18,0.006,1.042,25.935,-11.165,24.447
37295470,-0.055,0.003,1.064,15.435,-12.32,13.37
37295480,0.034,0.027,1.07,5.267,-8.785,7.367
37295490,-0.051,0.026,1.092,-6.09,-3.377,5.022
37295500,-0.07,0.093,1.167,-21.682,0.367,-0.367
37295510,-0.108,0.154,1.293,-46.252,3.447,-6.86
37295520,0.217,0.217,1.428,-86.502,0.07,-2.905
37295530,0.104,0.128,1.429,-133.507,11.812,2.677
37295540,-0.055,0.01,1.373,-185.22,24.815,12.46
37295550,-0.304,-0.002,1.358,-227.937,24.01,20.562
37295560,-0.335,0.136,1.329,-268.397,3.045,22.032
37295570,-0.216,0.118,1.265,-300.107,-6.667,21.402
37295580,-0.288,-0.425,1.284,-322.595,-3.885,16.94
37295590,-0.117,-1.4,1.417,-310.852,-5.337,-3.237
37295600,-0.32,-1.579,1.241,-277.392,8.995,-43.96
37295610,-0.417,-1.998,0.294,-211.697,46.06,-53.182
37295620,-0.225,-1.998,0.423,-161.35,90.702,-76.825
37295630,0.061,-1.998,0.47,-84.455,116.462,-102.707
37295640,-0.267,-1.858,0.075,6.597,123.077,-136.727
37295650,-0.352,-0.67,-0.128,12.18,99.102,-137.532
37295660,-0.294,0.912,-0.043,-26.075,48.422,-111.825
37295670,0.014,1.85,0.242,-75.477,-5.127,-74.077
37295680,0.495,1.949,0.578,-102.112,-14.245,-35.175
37295690,0.436,1.445,0.714,-75.407,11.742,-24.237
37295700,0.098,0.83,0.391,6.16,39.48,-19.582
37295710,-0.122,0.178,-0.323,83.335,46.987,0.507
37295720,-0.123,-0.207,-0.957,110.39,32.095,20.002
37295730,0.018,-0.408,-1.228,75.6,4.952,18.725
37295740,0.156,-0.512,-1.039,1.172,-21.017,0.962
37295750,0.215,-0.729,-0.572,-70.28,-36.61,-26.915
37295760,-0.02,-0.418,-0.217,-99.645,-42.192,-54.53
37295760,-0.328,0.428,-0.249,-101.465,-50.05,-69.86
37295780,-0.642,1.074,1.029,-139.09,-60.865,-68.687
37295780,-1.835,-1.883,1.998,-127.487,-156.66,-106.347
37295800,0.263,-1.998,0.351,468.79,-132.16,-104.475
37295800,-0.45,0.418,-0.041,563.955,1.925,-112.367
37295820,1.469,1.549,0.68,473.462,-19.04,-91.192
37295820,1.675,-0.251,1.303,434.577,50.032,-11.707
37295830,0.172,0.393,1.47,445.06,58.8,13.265
37295840,0.879,0.586,1.814,381.587,70.98,104.125
37295850,-1.013,0.759,1.992,299.145,109.882,107.957
37295860,-1.663,1.505,1.719,189.472,91.14,69.37
37295870,-1.248,1.08,1.418,47.635,21.14,13.072
37295880,-0.648,0.485,1.215,-55.3,-35.822,-37.432
37295890,-0.111,-0.243,0.897,-94.535,-60.357,-61.04
37295900,0.333,-0.718,0.74,-85.977,-60.217,-56.525
37295910,0.47,-0.488,0.784,-49.525,-43.102,-32.865
37295920,0.33,-0.386,0.851,-17.675,-21.682,-4.532
37295930,0.141,-0.362,0.88,6.037,-4.952,15.435
37295940,-0.087,-0.195,0.983,21.035,5.057,19.757
37295950,-0.167,0.015,1.098,19.215,5.88,11.637
37295960,-0.125,0.133,1.193,-0.35,4.27,3.377
37295970,-0.225,0.219,1.298,-32.357,2.467,-2.432
37295980,-0.191,0.317,1.442,-78.12,-7.577,-3.657
37295990,-0.318,0.347,1.492,-135.292,-17.15,-4.637
37296000,-0.477,0.254,1.459,-200.97,-30.362,-4.865
37296010,-0.447,0.148,1.393,-261.922,-54.6,-3.307
37296020,-0.427,0.114,1.346,-307.527,-83.807,-3.447
37296030,-0.498,-0.209,1.312,-340.427,-122.605,-7
37296040,-0.654,0.527,1.173,-361.935,-155.872,-7.997
37296050,-0.457,-0.433,1.174,-340.795,-200.742,-8.05
37296060,-0.384,-1.003,1.497,-364.455,-233.17,-15.802
37296070,0.018,-1.729,1.991,-333.042,-235.795,-13.842
37296080,-0.104,-1.998,1.643,-225.05,-156.257,-9.065
37296080,-1.253,-1.888,1.094,-12.722,-26.722,-0.7
37296100,-1.837,-1.189,0.415,163.59,45.605,68.53
37296100,-0.983,-1.112,-0.47,217.49,91.105,164.85
37296120,-0.148,-0.501,-0.963,219.117,122.99,205.555
37296120,-0.01,0.356,-0.866,181.16,186.287,218.26
37296140,-0.217,0.72,-0.407,86.94,205.607,206.167
37296140,-0.025,0.631,0.153,1.242,179.952,194.232
37296160,0.549,0.413,0.583,-45.937,138.88,189.542
37296160,1.123,-0.026,0.653,-46.427,117.582,175.63
37296170,1.161,-0.166,0.426,7.035,109.41,132.352
37296180,0.919,-0.273,0.093,53.165,94.185,71.575
37296190,0.712,-0.503,-0.215,57.522,75.687,9.065
37296200,0.463,-0.719,-0.433,47.915,63.332,-35.7
37296210,0.151,-0.659,-0.633,34.947,56.595,-62.947
37296220,-0.444,-0.579,-0.678,4.882,35.98,-90.807
37296230,-0.666,-0.485,-0.592,-39.445,10.062,-87.85
37296240,-0.49,-0.088,-0.442,-73.99,-3.605,-57.995
37296250,-0.274,-0.062,-0.234,-91.542,4.322,-29.995
37296260,0.6,-0.311,1.624,-128.31,-6.212,-46.392
37296270,-0.992,-1.998,1.712,-41.86,-293.335,-143.255
37296280,1.245,-1.503,-0.933,462.42,-362.337,-380.52
37296290,-0.562,1.832,0.488,522.672,13.825,-174.405
37296300,1.794,0.434,1.181,428.347,-36.487,-74.427
37296310,0.756,-0.471,1.005,500.255,-12.722,-58.275
37296320,1.871,0.569,1.878,478.607,40.722,93.66
37296330,-0.225,0.987,1.997,383.197,168.927,116.497
37296340,-1.998,1.997,1.133,189.647,158.97,106.4
37296350,-1.509,0.917,1.274,-31.622,-16.17,42.472
37296360,-0.137,0.39,1.341,-133.49,-100.327,-23.415
37296370,0.406,-0.445,0.907,-161.437,-89.11,-31.605
37296380,0.287,-0.94,0.681,-136.99,-65.747,-24.15
37296390,0.395,-0.796,0.625,-89.547,-50.102,-5.197
37296400,0.271,-0.587,0.659,-33.985,-27.265,16.38
37296410,0.032,-0.563,0.752,13.195,-15.697,34.65
37296420,0.026,-0.224,0.942,46.497,-6.545,37.047
37296430,0.013,0.059,1.134,51.607,2.485,30.152
37296440,-0.028,0.213,1.192,30.992,10.937,24.132
37296450,-0.13,0.218,1.224,-1.785,9.957,21.14
37296460,-0.077,0.249,1.286,-40.512,4.252,19.162
37296470,0.002,0.183,1.326,-80.342,2.555,13.492
37296480,-0.059,0.179,1.31,-120.295,9.047,8.33
37296490,-0.156,0.041,1.258,-162.942,16.625,5.46
37296500,-0.183,-0.026,1.199,-202.562,14.525,5.11
37296510,-0.083,-0.105,1.094,-232.96,6.86,3.675
37296510,0.056,-0.198,1.061,-249.2,5.145,7.892
37296530,0.089,-0.444,1.267,-256.165,12.635,21.717
37296530,0.015,-0.215,1.474,-259.437,33.04,51.94
37296550,0.557,-1.316,1.447,-221.812,63.192,66.71
37296550,-0.101,-1.859,1.971,-170.905,54.81,58.905
37296570,-0.588,-1.998,1.998,-34.387,1.26,34.212
37296570,0.333,-1.934,0.307,179.515,-31.71,50.907
37296580,0.308,-0.851,-1.039,307.142,41.632,98.577
37296590,-0.667,-0.757,-1.292,196.997,36.312,79.397
37296600,-0.58,-1.135,-1.007,77.927,-7.525,64.26
37296610,0.177,-1.122,-0.511,-26.74,-35.787,59.255
37296620,0.603,-1.135,-0.169,-95.742,-34.072,21.035
37296630,0.384,-0.726,-0.013,-134.662,-25.725,-28.14
37296640,0.188,-0.324,-0.037,-160.475,-48.51,-64.137
37296650,0.131,0.017,-0.147,-175.175,-93.642,-91.385
37296660,-0.048,0.315,-0.205,-185.5,-132.037,-112.77
37296670,-0.356,0.585,-0.337,-192.552,-163.047,-121.922
37296680,-0.702,1.059,-0.492,-196.945,-206.815,-120.137
37296690,-0.73,1.707,-0.722,-218.715,-263.847,-110.792
37296700,-0.404,1.997,-0.859,-246.47,-300.352,-96.88
37296710,0.78,1.213,0.163,-310.24,-216.475,-84.367
37296720,-0.186,-1.998,0.711,-71.242,268.555,-104.44
37296730,-0.67,-0.601,-1.777,531.965,4.462,-208.705
37296740,1.285,1.976,1.766,203.682,258.317,-44.922
37296750,-0.036,-0.885,1.163,369.845,178.202,-25.742
37296760,0.282,-0.304,1.399,431.147,144.13,39.83
37296770,-0.987,1.101,1.451,390.617,57.662,40.88
37296780,-0.091,0.247,1.938,249.48,-16.082,-73.185
37296790,0.925,1.154,1.737,151.532,13.772,-30.362
37296800,-0.575,0.622,1.525,21.892,33.95,22.785
37296810,-0.641,0.074,1.143,-42.612,14.997,19.845
37296820,-0.46,-0.297,0.9,-66.43,-8.365,2.1
37296830,0.051,-0.445,0.854,-56.017,-28.437,-8.855
37296830,0.432,-0.419,0.785,-36.732,-23.152,-7.262
37296850,0.267,-0.351,0.851,-12.652,-10.307,14.63
37296850,0.265,-0.321,0.906,6.212,2.52,32.725
37296870,0.158,-0.18,1.012,16.117,15.067,46.375
37296870,0.151,-0.049,1.122,9.362,17.027,60.655
37296890,0.076,0.06,1.198,-11.795,14.157,71.855
37296890,0.13,0.073,1.3,-44.205,10.972,76.615
37296910,0.149,0.082,1.352,-86.975,12.897,78.54
37296910,0.02,-0.038,1.29,-133.437,14.052,84.262
37296920,0.004,-0.243,1.165,-174.86,1.995,94.377
37296930,-0.175,-0.103,1.117,-203.175,-6.125,107.852
37296940,-0.464,0.275,1.108,-222.705,-28.752,111.93
37296950,-0.405,-0.113,1.065,-253.942,-48.685,108.517
37296960,-0.213,-1.04,1.24,-266.595,-54.512,102.497
37296970,-0.295,-0.921,1.194,-207.445,-46.672,100.485
37296980,-0.419,-1.418,0.857,-155.942,-69.352,68.285
37296990,-0.313,-1.925,0.98,-106.855,-56.07,53.69
37297000,-0.065,-1.146,0.691,-29.96,-3.167,65.135
37297010,-0.269,-0.239,0.287,38.815,59.412,112.927
37297020,0.623,0.182,0.081,45.605,84.14,125.422
37297030,0.922,0.406,-0.239,47.862,62.702,73.78
37297040,0.778,0.499,-0.406,38.447,38.92,-20.055
37297050,0.073,0.346,-0.505,19.53,8.277,-112.577
37297060,-0.353,0.182,-0.724,8.067,-20.545,-163.8
37297070,-0.637,-0.019,-1.005,0.437,-38.675,-168.892
37297080,-0.685,-0.469,-1.094,-15.802,-52.71,-151.042
37297090,-0.956,-0.714,1.186,-39.462,-54.337,-113.785
37297100,0.046,-1.998,0.006,209.3,-97.492,-141.522
37297110,1.141,0.683,0.757,508.41,28.455,-96.617
37297120,0.212,1.207,1.012,421.732,29.032,-45.587
37297130,1.153,-0.695,0.879,442.68,-11.55,5.197
37297140,1.667,-0.091,1.861,458.097,78.382,55.142
37297150,0.627,0.176,1.992,399.542,201.11,21.577
37297160,-1.945,1.997,0.703,206.237,207.777,35.332
37297170,-0.981,0.315,1.153,-19.057,-7.857,14.542
37297180,-0.762,0.287,0.977,-62.317,-103.53,-18.427
37297190,0.199,-0.438,1.024,-82.092,-114.03,-9.765
37297200,0.184,-0.557,0.897,-63.472,-89.897,-8.75
37297210,0.617,-0.51,0.902,-48.597,-67.06,-9.1
37297220,0.532,-0.293,0.885,-14.7,-33.652,4.27
37297230,0.186,-0.235,0.953,5.6,-6.44,16.607
37297240,-0.102,0.049,1.005,15.085,5.687,17.482
37297250,-0.014,-0.044,0.995,8.995,3.832,9.24
37297260,0.053,-0.037,0.996,6.37,4.795,5.635
37297260,-0.062,0.008,0.999,4.865,8.505,7.577
37297280,-0.217,0.002,1.002,1.487,6.475,5.81
37297280,-0.136,-0.057,0.996,-3.465,-1.155,0.052
37297290,-0.011,-0.058,0.993,-6.597,-5.11,-3.692
37297300,0.056,-0.057,1.003,-8.977,-2.765,-2.747
37297310,0.028,-0.032,1.016,-12.477,2.485,0.612
37297320,-0.016,-0.007,1.044,-18.095,7.315,3.325
37297330,-0.039,0.01,1.068,-25.655,10.43,4.322
37297340,0.016,0.017,1.092,-35.717,14.752,4.392
37297350,0.09,-0.033,1.149,-48.895,22.54,4.2
37297360,0.156,0.061,1.238,-68.442,36.225,6.282
37297370,-0.229,0.123,1.317,-99.207,40.757,14.245
37297380,0.742,-0.072,1.286,-150.167,22.172,46.357
37297390,-0.061,-0.013,1.187,-180.022,44.94,68.652
37297400,-0.363,0.102,1.202,-216.65,16.082,85.05
37297410,-0.083,0.013,1.131,-251.125,-19.25,98.087
37297420,-0.145,-0.225,1.124,-281.592,-31.797,105.752
37297430,-0.02,-0.543,1.422,-302.347,-46.76,105.98
37297440,-0.013,-1.171,1.561,-282.327,-78.015,104.405
37297450,-0.137,-1.158,1.388,-198.695,-108.097,103.057
37297460,0.846,-0.817,0.563,-118.965,-148.277,29.557
37297470,0.308,-0.67,0.703,-106.855,-89.775,47.757
37297480,0.326,-0.725,0.757,-63.49,-44.922,-5.425
37297490,0.643,-0.038,0.546,-9.747,-12.792,-45.71
37297500,-0.203,0.75,-0.098,57.102,3.237,-99.557
37297510,-0.742,1.313,-0.965,110.215,12.845,-134.662
37297520,-1.179,1.454,-0.954,72.117,8.855,-109.182
37297530,-0.731,0.502,-0.504,-4.952,-25.287,-87.342
37297540,0.045,-0.279,-0.528,3.185,-24.342,-77.735
37297550,-0.096,-0.556,-0.839,48.667,7.542,-94.99
37297560,-0.703,-0.739,-0.541,41.09,9.415,-118.177
37297570,0.377,-1.893,1.906,1.435,35.875,-156.24
37297580,0.092,-1.641,-0.453,349.405,118.755,-227.937
37297580,-0.532,1.95,0.742,523.32,94.57,-83.58
37297600,1.3,1.284,1.072,393.295,15.085,-5.46
37297600,1.857,-1.403,1.854,407.032,28.945,16.887
37297620,1.133,-0.285,1.998,395.377,186.987,34.405
37297620,-1.998,1.982,0.653,224.91,233.66,39.847
37297640,-0.598,0.167,1.099,-6.352,11.077,22.365
37297640,-0.741,0.236,1.025,-53.865,-81.077,-10.92
37297660,0.525,-0.604,1.027,-59.535,-86.555,-1.365
37297660,0.05,-0.509,0.926,-40.022,-52.08,0.927
37297670,0.357,-0.256,0.963,-27.265,-32.83,4.287
37297680,0.198,-0.276,0.935,-9.625,-11.532,9.992
37297690,0.092,-0.266,0.938,4.165,3.307,12.215
37297700,-0.02,-0.027,0.994,17.57,11.952,9.922
37297710,-0.015,0.054,1.016,16.327,13.002,4.217
37297720,-0.035,-0.01,1.005,8.732,14.455,3.045
37297730,-0.206,-0.001,0.993,4.882,13.93,2.135
37297740,-0.282,0.014,0.994,0.122,6.807,-2.642
37297750,-0.227,0.074,1.016,-6.72,-4.375,-7.385
37297760,-0.127,0.027,1.03,-17.71,-11.55,-9.957
37297770,-0.128,0.051,1.055,-28.35,-14.472,-9.642
37297780,-0.146,0.094,1.112,-42.805,-16.397,-8.627
37297790,-0.148,0.14,1.208,-63.875,-19.215,-8.785
37297800,-0.157,0.231,1.296,-93.537,-18.287,-9.502
37297810,-0.074,0.177,1.318,-131.74,-16.257,-10.552
37297820,-0.188,0.112,1.307,-173.845,-12.827,-8.82
37297830,0.08,0.056,1.25,-215.827,-35.647,5.25
37297840,-0.157,0.122,1.176,-247.59,-35.752,23.292
37297850,-0.377,0.098,1.15,-277.2,-60.952,36.837
37297860,-0.325,-0.128,1.149,-304.867,-97.615,58.03
37297870,-0.124,-0.824,1.371,-313.372,-111.72,74.987
37297880,-0.04,-0.146,1.362,-263.147,-104.807,100.012
37297890,0.619,-1.053,1.591,-188.002,-86.572,91.77
37297900,-0.018,-1.298,1.829,-124.775,-23.8,122.447
37297910,-1.952,-0.151,1.23,31.325,46.76,205.922
37297920,-0.532,0.325,0.467,108.587,73.64,329.612
37297930,1.643,-0.029,0.088,88.515,51.73,388.15
37297940,1.387,0.918,-0.488,142.572,39.27,294.647
37297950,0.844,1.681,-1.121,172.532,27.002,182.735
37297960,0.496,1.869,-1.666,163.502,1.26,76.807
37297960,-0.673,1.784,-1.184,102.375,-36.942,17.01
37297980,-0.872,0.768,-0.635,40.652,-83.877,-15.995
37297980,-0.909,0.123,-0.587,60.357,-88.13,-19.25
37298000,-1.658,-1.029,1.163,62.965,-115.15,-60.41
37298000,0.569,-1.998,-0.547,113.522,-232.785,-360.43
37298010,-1.692,0.742,0.664,529.34,47.547,-263.532
37298020,1.994,1.849,1.674,433.125,-88.217,-128.415
37298030,1.062,-0.813,1.968,230.44,85.47,-91.227
37298040,-1.994,1.764,0.78,190.172,204.365,61.337
37298050,-1.171,0.162,1.178,-10.745,43.785,41.755
37298060,-0.733,-0.082,1,-26.162,-51.8,-6.072
37298070,0.347,-0.335,0.978,-41.177,-68.95,-11.357
37298080,-0.047,-0.147,0.983,-32.795,-46.34,-0.787
37298090,0.065,-0.094,0.978,-37.537,-40.145,8.82
37298100,0.158,-0.311,0.914,-32.865,-32.27,9.642
37298110,0.229,-0.342,0.919,-16.957,-20.282,7.367
37298120,0.151,-0.133,0.961,4.182,-5.67,8.47
37298130,0.008,0.009,1,10.622,3.64,9.887
37298140,-0.007,-0.036,0.991,8.54,6.632,8.4
37298150,0.007,-0.115,0.97,7.315,8.067,6.79
37298160,-0.093,-0.019,0.998,9.502,10.64,5.337
37298170,-0.207,0.01,0.999,6.562,6.93,1.487
37298180,-0.149,-0.025,0.993,1.207,-0.402,-4.095
37298190,-0.04,-0.024,0.998,-2.082,-5.88,-7.77
37298200,0.002,-0.022,1.001,-5.705,-5.477,-7.787
37298210,-0.025,-0.014,1.016,-9.31,-3.395,-6.387
37298220,-0.035,0.017,1.036,-14.892,-0.91,-5.967
37298230,-0.012,-0.011,1.043,-22.575,0.77,-6.125
37298240,-0.038,-0.005,1.068,-29.802,4.83,-5.145
37298250,-0.063,0.019,1.099,-38.482,8.435,-5.005
37298260,-0.074,0.023,1.144,-51.835,13.142,-6.702
37298270,-0.05,0.058,1.189,-70.595,18.76,-8.942
37298280,-0.044,0.076,1.22,-95.567,26.39,-10.745
37298290,-0.114,0.026,1.198,-124.232,28.7,-9.467
37298300,0.006,0.026,1.256,-156.765,15.242,-0.245
37298310,-0.31,0.076,1.188,-187.757,-4.795,15.767
37298320,-0.373,-0.103,1.175,-219.345,-35.28,27.125
37298330,-0.345,-0.21,1.186,-235.025,-54.775,38.115
37298330,-0.429,-0.632,1.282,-235.147,-58.677,50.4
37298350,-0.468,-0.916,1.171,-205.73,-67.865,47.915
37298350,-0.023,-1.08,1.374,-143.377,-68.635,47.565
37298370,-0.082,-1.516,1.446,-65.642,-47.652,25.042
37298370,-0.544,-1.125,0.82,26.267,10.097,28.437
37298390,-1.108,0.382,0.176,120.522,45.972,67.077
37298390,-0.921,0.916,-0.057,108.342,48.23,112.297
37298410,-0.601,1.137,-0.397,113.995,42.962,149.1
37298410,-0.465,1.531,-0.991,145.617,46.427,180.862
37298420,-0.18,1.685,-1.392,134.557,42.297,187.075
37298430,0.229,1.368,-0.902,59.01,24.097,164.115
37298440,1.021,0.424,-0.561,4.165,0.332,98.612
37298450,0.656,0.003,0.314,33.67,0.49,6.195
37298460,-0.56,-1.684,0.948,29.137,-256.707,-231.262
37298470,-0.12,-1.503,1.29,415.835,-152.075,-446.775
37298480,0.614,1.997,1.525,528.377,-38.64,-142.187
37298490,0.818,0.323,1.992,241.447,50.785,-118.422
37298500,-1.998,1.694,0.897,136.395,187.145,41.475
37298510,-1.057,0.291,1.092,1.277,37.275,60.182
37298520,-0.532,-0.061,1.016,-27.317,-51.8,7.945
37298530,0.221,-0.312,0.978,-38.762,-64.26,-0.192
37298540,0.003,-0.096,0.977,-27.352,-43.085,2.17
37298550,0.032,-0.128,0.987,-26.512,-36.767,3.447
37298560,0.112,-0.252,0.937,-22.277,-30.03,2.152
37298570,0.185,-0.258,0.937,-11.042,-19.722,2.397
37298580,0.021,-0.116,0.974,2.992,-7.577,2.432
37298590,0.026,-0.065,0.989,7.525,-2.695,0.962
37298600,0.078,-0.022,0.992,8.47,1.855,1.225
37298610,-0.09,-0.035,0.989,8.61,6.3,6.002
37298620,-0.205,0.042,1.005,6.86,4.672,7.14
37298630,-0.199,0.029,1.003,-0.105,-3.937,3.202
37298640,-0.08,-0.04,0.991,-6.86,-10.815,-0.647
37298650,-0.007,-0.023,0.996,-9.205,-12.915,-2.66
37298660,0.037,-0.026,1.006,-11.13,-10.5,-1.557
37298670,-0.039,0.037,1.03,-13.527,-6.895,1.312
37298670,-0.097,0.034,1.052,-20.72,-5.705,2.117
37298690,-0.116,0.018,1.073,-31.36,-7.945,-0.77
37298690,-0.065,0.009,1.112,-44.082,-9.73,-4.532
37298710,-0.011,0.019,1.157,-60.042,-8.785,-7.98
37298710,0.044,0.029,1.207,-83.492,-2.397,-10.482
37298730,0.071,0.047,1.231,-110.915,7.49,-12.267
37298730,-0.122,0.046,1.198,-142.502,12.145,-10.167
37298750,-0.128,-0.119,1.271,-183.435,-12.46,2.45
37298750,-0.466,-0.034,1.236,-216.125,-36.855,18.392
37298760,-0.505,-0.367,1.122,-219.117,-58.712,18.777
37298770,-0.402,-0.828,1.254,-215.32,-70.822,28.857
37298780,-0.619,-0.841,1.036,-169.172,-79.59,27.335
37298790,-0.07,-1.258,0.934,-93.555,-69.947,13.16
37298800,-0.207,-1.998,0.855,-64.417,-44.257,-48.16
37298810,-0.146,-1.964,0.627,6.457,17.062,-82.425
