time[ms],accX[g],accY[g],accZ[g],Value 1,Value 2,Value 3
64873000,-0.27,-0.859,0.608,-112.315,244.527,209.842
64873010,-0.369,-0.771,1.181,-91.192,183.417,176.365
64873010,-1.024,-1.947,1.409,-135.975,37.695,73.622
64873030,1.729,-1.976,1.416,-150.972,-117.967,-143.36
64873030,1.937,-1.203,0.17,-38.99,-119.84,-292.81
64873050,-0.989,0.592,0.297,144.69,-70.98,-399.91
64873050,-1.998,1.623,0.186,140.665,-69.51,-425.39
64873070,-1.878,1.997,-0.159,90.702,-58.1,-302.487
64873070,-1.253,1.979,-0.027,67.2,-42.49,-154.735
64873080,-0.795,1.737,-0.319,61.302,-41.335,-44.59
64873090,0.044,1.442,-0.554,49.315,-46.987,-3.587
64873100,1.016,0.426,-0.291,48.755,-26.6,2.572
64873110,0.372,-1.734,0.636,5.845,70.385,64.4
64873120,-1.464,-1.998,-1.043,158.62,-292.127,285.285
64873130,1.194,0.962,0.877,488.267,-44.555,-35.21
64873140,-0.861,1.899,1.653,373.94,-155.015,84.805
64873150,1.728,0.439,0.524,-11.462,-135.415,-68.18
64873160,-0.75,-0.188,1.019,-17.57,-33.39,-41.737
64873170,1.545,-0.852,0.789,-52.045,8.365,2.8
64873180,-0.456,0.066,1.119,-28.385,34.615,13.597
64873190,0.413,-0.469,0.97,-44.502,36.872,11.357
64873200,-0.187,-0.284,1.035,-46.305,40.932,-0.98
64873210,-0.109,-0.441,0.861,-51.887,34.93,-8.12
64873220,-0.21,-0.756,0.729,-42.787,22.19,-11.13
64873230,-0.046,-0.551,0.823,-15.732,11.55,-10.902
64873240,0.023,-0.374,0.904,-3.062,5.232,-7.437
64873250,-0.012,-0.349,0.955,-0.332,2.817,-3.307
64873260,0.081,-0.313,0.959,-2.992,1.802,-6.212
64873270,0.104,-0.374,0.901,-7.402,3.097,-7.875
64873280,0.128,-0.401,0.893,-5.005,5.635,-7.35
64873290,0.137,-0.32,0.938,-0.752,9.852,-6.02
64873300,0.077,-0.328,0.934,-1.715,14.367,-5.582
64873310,-0.032,-0.365,0.917,-3.237,15.435,-6.947
64873320,-0.014,-0.376,0.921,-2.782,12.635,-10.22
64873330,0.029,-0.345,0.929,-2.275,10.395,-11.672
64873330,0.008,-0.359,0.925,-3.237,9.327,-10.342
64873350,0.017,-0.385,0.913,-4.147,7.822,-8.452
64873350,0.017,-0.389,0.924,-4.112,5.827,-6.667
64873370,0.013,-0.347,0.948,-5.075,3.762,-4.112
64873370,0.032,-0.288,0.99,-9.275,2.905,-1.12
64873390,-0.01,-0.295,1.005,-16.922,2.52,0.595
64873390,0.004,-0.279,1.041,-25.322,2.432,0.297
64873410,0.036,-0.267,1.092,-37.625,3.43,-0.56
64873410,0.061,-0.255,1.115,-52.885,7.56,-1.925
64873420,0.14,-0.205,1.133,-70.28,17.465,-4.41
64873430,0.107,-0.273,1.182,-106.155,49.262,-9.152
64873440,-0.019,-0.355,1.173,-132.422,59.675,-14.332
64873450,0.187,-0.249,1.215,-147.472,76.37,-17.885
64873460,0.105,-0.516,1.045,-172.375,78.382,-16.38
64873470,0.284,-0.386,1.156,-161.665,86.642,-12.95
64873480,0.35,-0.583,1.044,-178.08,85.015,-11.13
64873490,0.427,-1.276,0.996,-177.135,95.515,8.225
64873500,0.013,-1.264,1.006,-127.61,109.707,29.26
64873510,-0.336,-0.627,0.745,-77.875,88.602,32.095
64873520,-0.409,-0.842,0.815,-61.197,53.165,34.195
64873530,-0.463,-1.055,0.35,-23.677,9.152,40.372
64873540,-0.532,-0.39,0.566,30.275,-6.86,52.762
64873550,-1.467,0.215,0.338,57.452,-28.367,107.187
64873560,-0.483,1.582,0.082,89.425,2.152,184.59
64873570,0.626,1.704,0.412,91.892,43.067,270.987
64873580,0.475,0.808,-0.031,81.41,43.592,295.12
64873590,0.481,0.741,-0.32,100.572,25.095,266.91
64873600,0.786,0.238,-0.29,78.26,-10.71,228.497
64873610,1.319,-1.04,-0.818,23.45,-24.71,189.525
64873620,-1.147,-1.998,0.981,-78.715,-133.857,117.372
64873630,-1.998,-1.998,0.014,17.325,-439.022,58.975
64873640,0.125,0.686,0.829,367.535,-247.922,34.825
64873650,0.142,1.727,1.998,453.337,-238.752,122.605
64873660,0.26,-1.229,0.744,13.072,-292.53,-68.512
64873670,0.192,1.888,1.563,97.965,-46.76,-30.24
64873680,0.392,-1.404,0.739,-85.032,4.095,-15.452
64873690,0.013,-0.18,1.051,-46.83,50.715,16.187
64873700,0.027,-0.32,1.019,-48.667,49.805,14.07
64873710,-0.33,-0.493,0.886,-61.687,42.892,7
64873720,-0.251,-0.569,0.777,-48.282,28.665,-2.922
64873730,-0.374,-0.819,0.684,-26.897,6.02,-6.055
64873740,-0.062,-0.544,0.821,5.11,-10.675,-5.67
64873750,0.081,-0.309,0.972,19.127,-17.972,-3.062
64873760,1.206,0.296,1.194,9.765,-3.587,7.332
64873760,-1.271,-1.104,0.731,-23.66,15.505,25.97
64873770,-0.881,-0.323,0.883,3.132,-10.08,-12.6
64873780,0.746,-0.224,0.977,11.952,-38.902,-38.5
64873790,0.835,-0.214,0.977,1.575,-18.217,-15.12
64873800,-0.198,-0.321,0.956,-7.945,9.642,6.037
64873810,-0.183,-0.406,0.915,-12.355,6.632,-1.855
64873820,0.17,-0.361,0.922,-11.445,0.542,-10.972
64873830,0.176,-0.361,0.924,-11.55,4.97,-7.595
64873840,-0.04,-0.41,0.898,-11.76,9.8,-2.712
64873850,-0.05,-0.429,0.889,-9.765,7.56,-3.482
64873860,0.026,-0.41,0.904,-6.545,3.885,-5.092
64873870,0.028,-0.361,0.936,-4.252,3.045,-4.62
64873880,0.053,-0.34,0.953,-5.6,3.325,-4.812
64873890,0.033,-0.362,0.945,-9.17,4.34,-4.392
64873900,-0.007,-0.366,0.96,-12.442,4.147,-2.747
64873910,-0.039,-0.33,1.01,-16.082,2.135,-1.645
64873920,-0.065,-0.292,1.069,-23.94,-0.262,-0.997
64873930,-0.111,-0.264,1.155,-37.432,-2.765,-0.892
64873940,-0.086,-0.227,1.26,-55.912,-2.187,-2.555
64873950,-0.066,-0.339,1.31,-76.195,-0.262,-3.447
64873960,0.062,-0.364,1.325,-101.36,-4.217,-2.292
64873970,0.114,-0.391,1.393,-131.215,26.932,-4.077
64873980,0.28,-0.182,1.323,-156.59,50.347,-11.532
64873990,0.649,-0.582,1.257,-202.93,90.842,-2.275
64874000,0.37,-1.399,1.142,-211.54,131.127,4.252
