time[ms],accX[g],accY[g],accZ[g],Value 1,Value 2,Value 3
60389390,0.657,-0.609,1.355,-162.732,31.972,96.425
60389390,0.181,-0.37,1.337,-132.58,25.655,94.185
60389410,0.39,0.06,0.928,-94.5,-28.507,80.622
60389410,0.803,0.694,0.527,-46.305,-64.977,62.86
60389420,1.68,1.122,0.192,10.43,-62.72,35.087
60389430,1.621,1.963,-0.023,95.48,-38.465,-15.207
60389440,1.769,1.997,0.358,139.265,-63.77,-112.927
60389450,0.817,1.89,0.152,182.332,-92.277,-171.5
60389460,-0.444,1.16,-0.23,228.865,-101.727,-199.5
60389470,-0.49,0.426,-0.533,231.105,-15.225,-101.85
60389480,-1.971,-1.647,0.618,94.15,251.895,224.315
60389490,0.412,-1.998,0.408,323.977,48.142,334.897
60389500,-1.878,0.182,1.911,357.227,-4.707,34.737
60389510,-0.236,1.45,1.826,221.112,-89.46,-46.97
60389520,1.369,0.135,1.316,-9.765,-148.26,-79.275
60389530,0.921,-0.206,0.831,-36.872,-93.695,-86.1
60389540,1.28,-0.395,0.667,-33.582,-37.73,-25.025
60389550,0.209,-0.305,0.948,-13.912,11.305,17.535
60389560,0.259,-0.104,0.982,-10.325,8.697,16.205
60389570,0.302,-0.14,0.966,-19.092,7.542,6.317
60389580,0.349,-0.166,0.94,-25.077,6.702,0.385
60389590,0.272,-0.325,0.912,-23.87,8.4,-1.872
60389600,0.298,-0.383,0.894,-14.367,3.465,-1.085
60389610,0.282,-0.258,0.924,-3.885,0.612,0.227
60389620,0.232,-0.19,0.954,1.067,-4.48,0.595
60389630,0.284,-0.197,0.94,0.367,-8.19,-1.225
60389640,0.329,-0.213,0.924,-0.035,-11.007,-3.237
60389650,0.376,-0.205,0.91,0.525,-8.54,-2.467
60389660,0.377,-0.186,0.916,1.452,-4.917,-0.385
60389670,0.35,-0.185,0.924,1.015,0.49,1.47
60389680,0.342,-0.189,0.925,0.595,2.905,2.082
60389690,0.31,-0.189,0.93,0.472,5.495,2.922
60389690,0.288,-0.21,0.928,0.875,5.057,2.537
60389710,0.278,-0.214,0.925,1.872,4.165,1.225
60389710,0.269,-0.216,0.926,3.377,1.785,-0.402
60389730,0.263,-0.21,0.929,5.32,-0.507,-1.907
60389730,0.257,-0.22,0.927,7.612,-3.832,-3.64
60389750,0.272,-0.222,0.93,10.622,-7.35,-5.337
60389750,0.284,-0.211,0.932,13.562,-10.43,-6.737
60389760,0.308,-0.187,0.934,15.225,-12.775,-7.28
60389770,0.334,-0.175,0.933,15.225,-12.775,-6.597
60389780,0.353,-0.155,0.932,14.14,-11.725,-6.107
60389790,0.374,-0.15,0.923,12.267,-8.26,-5.197
60389800,0.369,-0.157,0.924,10.64,-4.532,-3.797
60389810,0.354,-0.15,0.924,9.152,0.647,-2.485
60389820,0.343,-0.153,0.924,7.857,3.552,-1.47
60389830,0.317,-0.145,0.929,6.51,7.402,-0.175
60389840,0.278,-0.135,0.937,4.97,7.927,0.857
60389850,0.251,-0.14,0.945,2.485,8.067,2.03
60389860,0.242,-0.158,0.944,0.367,4.007,1.767
60389870,0.268,-0.172,0.938,-0.962,1.295,1.067
60389880,0.299,-0.181,0.931,-0.7,-2.31,0.385
60389890,0.308,-0.182,0.931,0.21,-1.627,1.137
60389900,0.308,-0.186,0.937,1.907,-3.01,1.82
60389910,0.318,-0.191,0.952,3.377,-2.1,2.922
60389920,0.336,-0.213,0.976,5.337,-3.727,3.412
60389930,0.307,-0.213,0.986,7.542,-4.112,3.395
60389940,0.258,-0.197,1.003,9.327,-9.1,2.03
60389950,0.231,-0.193,1.014,9.747,-14.752,0.28
60389960,0.203,-0.149,0.978,10.027,-25.007,-4.322
60389970,0.31,-0.167,1.016,7.927,-31.78,-7.227
60389980,0.036,-0.135,1.003,6.72,-42.192,-8.767
60389990,0.131,-0.058,1.056,3.255,-57.155,-7.14
60390000,0.157,-0.071,1.041,-5.757,-77.122,-5.057
60390010,0.151,-0.017,1.094,-15.015,-92.452,-3.027
60390020,0.027,-0.039,1.118,-25.97,-114.625,1.085
60390030,0.013,0.03,1.152,-34.3,-141.54,4.917
60390040,0.472,0.075,0.947,-45.57,-162.942,5.337
60390050,1.505,-0.428,1.253,-70.49,-99.872,-10.71
60390060,0.212,-1.311,1.758,-100.59,26.092,-20.16
60390070,-0.616,-0.97,1.464,-38.85,45.377,-53.445
60390080,-1.409,-0.094,1.306,1.452,32.112,-57.26
60390080,-0.517,-0.312,1.055,-17.64,1.137,2.73
60390100,-0.258,-0.814,1.058,-24.972,20.387,60.882
60390100,-0.259,-0.605,0.998,0.945,48.79,74.55
60390120,-0.223,-0.302,0.849,15.96,56.017,79.467
60390120,-0.057,-0.314,0.823,8.295,58.852,87.202
60390140,0.208,-0.409,0.613,3.43,66.797,84.367
60390140,0.696,-0.197,0.373,4.9,93.607,69.545
60390160,0.662,-0.198,0.283,-11.83,111.247,40.407
60390160,0.519,-0.204,0.224,-27.422,95.392,12.88
60390170,0.472,-0.165,0.169,-42.28,63.21,3.57
60390180,0.531,-0.196,0.087,-58.31,41.037,14.472
60390190,0.373,-0.159,-0.072,-70.087,39.497,38.78
60390200,0.169,0.039,-0.363,-84.717,38.22,71.102
60390210,0.162,0.133,-0.485,-118.912,43.592,113.715
60390220,-1.077,0.211,-0.45,-153.982,32.007,147.577
60390230,1.046,-0.061,1.908,-136.937,-212.415,69.37
60390240,1.239,-0.703,-1.33,101.85,-32.06,-48.79
60390250,-1.998,1.189,1.165,154.805,189.647,-148.575
60390260,-0.906,-1.867,1.127,72.327,69.02,-2.275
60390270,1.61,-0.618,0.799,160.02,-21.752,-5.145
60390280,-1.029,0.384,1.536,162.54,3.132,-40.005
60390290,0.096,-0.009,1.541,128.66,-48.177,-37.835
60390300,0.379,0.365,1.335,76.895,-65.607,-68.022
60390310,1.018,0.201,0.988,21.542,-58.502,-66.657
60390320,0.858,-0.044,0.873,-5.215,-25.97,-39.637
60390330,0.53,-0.13,0.912,-10.92,10.797,-6.177
60390340,0.282,-0.15,0.961,-15.015,25.095,4.707
60390350,0.275,-0.19,0.953,-20.597,27.545,1.557
60390360,0.244,-0.229,0.942,-22.82,25.69,-0.28
60390370,0.207,-0.278,0.937,-21.437,23.87,1.172
60390380,0.171,-0.232,0.943,-17.832,17.377,1.4
60390390,0.152,-0.28,0.931,-14.42,11.112,-1.382
60390400,0.188,-0.308,0.921,-8.487,2.065,-4.97
60390410,0.213,-0.265,0.935,-2.887,-3.5,-5.687
60390420,0.226,-0.23,0.94,0.21,-9.24,-6.265
60390420,0.217,-0.259,0.927,2.065,-12.635,-7.892
60390440,0.266,-0.265,0.921,5.407,-16.8,-11.042
60390440,0.319,-0.21,0.932,8.225,-17.01,-11.97
60390460,0.306,-0.181,0.942,7.892,-15.802,-10.412
60390460,0.323,-0.186,0.938,6.16,-14.017,-8.645
60390480,0.333,-0.172,0.938,4.427,-11.9,-6.877
60390480,0.301,-0.188,0.94,2.677,-9.537,-4.725
60390500,0.305,-0.206,0.941,1.802,-9.012,-3.36
60390500,0.296,-0.188,0.947,0.875,-8.855,-2.257
60390510,0.318,-0.186,0.945,-1.155,-8.592,-0.84
60390520,0.332,-0.17,0.953,-3.955,-8.102,1.102
60390530,0.377,-0.13,0.971,-9.66,-5.425,3.832
60390540,0.422,-0.082,1.011,-20.282,-1.295,7.437
60390550,0.461,-0.018,1.098,-38.185,8.172,12.005
60390560,0.253,-0.03,1.253,-64.365,18.217,13.37
60390570,0.198,-0.099,1.311,-96.477,18.795,6.685
60390580,0.349,-0.019,1.329,-127.435,12.722,-11.06
60390590,0.793,0.038,1.228,-166.04,25.567,-20.58
60390600,0.478,-0.18,1.313,-206.972,70.752,-29.452
60390610,1.257,-0.43,1.312,-226.555,101.045,-39.41
60390620,0.981,-1.209,1.043,-213.43,179.077,-49.402
60390630,-0.653,-1.535,0.284,-185.255,253.032,-86.292
60390640,-1.693,-1.938,0.079,-191.012,246.575,-101.167
60390650,-0.988,-1.998,0.098,-185.377,168.035,-101.745
60390660,0.306,-1.603,0.083,-146.265,84.752,-133.542
60390670,-0.329,-1.184,0.732,-138.827,19.285,-157.815
60390680,-1.155,-0.19,1.092,-109.27,-34.492,-123.445
60390690,-1.084,1.139,1.026,-65.887,-86.765,-46.777
60390700,-0.65,1.856,1.035,-25.462,-101.675,54.617
60390710,-0.14,1.504,1.117,36.872,-72.1,134.487
60390720,0.351,1.976,0.723,124.46,-47.197,150.5
60390730,0.828,1.919,-0.185,169.015,-21.7,171.482
60390740,0.858,1.699,-1.08,179.077,3.832,148.75
60390750,1.549,-1.267,0.442,41.965,42.052,114.695
60390760,-0.345,-1.998,-0.341,22.172,-79.572,129.937
60390770,0.075,0.354,1.087,332.815,-112,-114.432
60390780,0.535,1.601,0.882,351.435,-100.73,-86.8
60390790,-0.155,-1.423,1.584,235.55,-89.32,21.07
60390800,-0.733,0.146,1.709,300.335,-123.13,-95.585
60390810,-0.315,-0.404,1.998,239.347,-201.39,-131.39
60390820,1.966,1.582,1,156.17,-245.542,-124.862
60390830,0.943,0.555,0.748,21.42,-113.925,-26.687
60390830,1.453,-0.052,0.606,-33.74,-15.172,26.302
60390850,0.747,-0.234,0.856,-37.642,51.397,37.222
60390850,0.596,-0.023,0.963,-40.512,82.407,35.91
60390870,0.046,-0.366,1.047,-50.33,89.74,33.6
60390870,-0.066,-0.375,0.963,-48.352,69.755,24.902
60390890,0.008,-0.411,0.928,-39.235,46.882,17.832
60390890,-0.058,-0.433,0.896,-26.005,29.872,10.185
60390910,0.049,-0.309,0.932,-13.02,11.27,0.175
60390910,0.109,-0.235,0.928,-6.177,-2.135,-6.177
60390920,0.075,-0.349,0.909,0.052,-14.157,-13.79
60390930,0.236,-0.321,0.935,9.415,-24.08,-22.82
60390940,0.537,-0.082,0.954,12.46,-25.777,-22.33
60390950,0.583,-0.086,0.931,3.342,-9.677,-10.202
60390960,0.374,-0.185,0.941,-4.042,7.192,2.817
60390970,0.266,-0.179,0.961,-7.892,15.295,7.595
60390980,0.244,-0.191,0.963,-11.795,14.14,6.93
60390990,0.229,-0.2,0.954,-15.26,13.667,6.265
60391000,0.199,-0.255,0.959,-17.062,9.502,6.265
60391010,0.193,-0.235,0.951,-18.515,6.125,5.39
60391020,0.184,-0.254,0.952,-18.865,-0.49,3.657
60391030,0.216,-0.233,0.967,-19.757,-5.022,2.695
60391040,0.228,-0.208,0.993,-22.68,-10.22,1.557
60391050,0.273,-0.161,1.034,-28.997,-11.865,1.295
60391060,0.368,-0.13,1.121,-41.405,-13.44,3.57
60391070,0.405,-0.064,1.257,-63.805,-9.1,10.64
60391080,0.329,-0.005,1.353,-96.232,-11.585,17.167
60391090,0.33,0.053,1.396,-137.287,-22.645,19.127
60391100,0.365,0,1.29,-188.877,-29.662,11.917
60391110,0.172,-0.154,1.181,-228.637,-21.455,0.927
60391120,0.282,-0.197,1.158,-244.23,-15.785,-7.717
60391130,0.115,-0.085,1.135,-257.407,-25.812,-16.87
60391140,0.214,-0.122,0.899,-279.037,-54.95,-22.855
60391150,0.775,-0.576,0.671,-281.977,-63.542,-9.432
60391160,1.013,-0.819,1.141,-253.277,-23.362,-1.312
60391170,1.711,-0.584,1.923,-192.15,36.015,-14.507
60391170,0.487,0.833,1.975,-26.11,126.84,-101.657
60391190,-0.397,1.482,1.4,93.03,108.29,-144.41
60391190,-0.533,1.732,0.889,185.535,64.802,-95.392
60391210,-0.087,0.549,0.795,172.252,94.097,-22.312
60391210,0.175,0.173,-0.692,249.882,112.647,38.902
60391230,0.268,0.364,-1.135,214.392,130.06,45.885
60391230,0.35,-0.963,-0.722,106.225,127.995,56.7
60391250,0.103,-1.722,-0.929,76.72,89.705,52.692
60391250,0.001,-1.37,-1.289,73.552,69.195,59.657
60391260,-0.048,-1.779,-1.264,34.142,72.03,112.297
60391270,0.945,-1.998,-0.689,-6.002,97.965,155.802
60391280,-1.888,-1.998,0.686,-111.405,-38.535,182.21
60391290,-1.433,-1.383,-0.175,306.285,-211.837,196.262
60391300,1.764,1.997,1.778,494.287,-146.282,60.882
60391310,-1.538,0.689,1.731,363.597,-166.775,40.495
60391320,-0.89,-1.026,1.981,253.942,-236.827,-92.347
60391330,1.496,0.508,1.137,184.485,-327.302,-154.21
60391340,0.801,1.182,0.274,72.362,-169.837,-47.827
60391350,0.458,-0.908,1,-66.64,-45.342,18.9
60391360,1.058,-0.526,0.684,-24.097,-24.255,8.872
60391370,0.852,0.085,0.782,-18.725,32.9,7.14
