time[ms],accX[g],accY[g],accZ[g],Value 1,Value 2,Value 3
40956220,1.513,-1.998,1.662,-538.597,356.545,91.717
40956230,1.843,-1.998,0.931,-509.582,473.812,57.995
40956240,1.797,-1.998,-0.002,-249.62,454.44,-130.777
40956250,-0.439,-1.998,-0.845,139.352,302.487,-258.597
40956260,-1.609,-1.682,-0.667,457.555,128.275,-356.51
40956260,-1.63,-0.447,-1.429,508.13,-36.505,-417.27
40956280,-1.112,0.505,-1.997,424.305,-122.815,-416.92
40956280,-0.548,1.117,-1.997,330.19,-51.642,-343.787
40956300,-0.842,1.239,-1.868,198.712,56.717,-227.097
40956300,-1.72,0.802,-1.061,16.397,118.055,-118.475
40956320,-1.998,0.217,-0.298,-160.282,96.197,-30.642
40956320,-1.746,-0.382,0.087,-257.022,34.037,53.882
40956330,-1.289,-0.774,0.186,-258.667,-40.547,100.397
40956340,-0.853,-0.748,0.209,-196.507,-85.19,107.835
40956350,-0.582,-0.416,0.24,-135.765,-103.302,106.925
40956360,-0.35,-0.127,0.194,-113.172,-95.357,118.667
40956370,-0.094,-0.048,0.13,-118.125,-66.482,140.21
40956380,0.126,-0.157,0.128,-123.077,-22.54,154.105
40956390,0.184,-0.306,0.189,-114.572,23.59,154.07
40956400,0.061,-0.441,0.122,-97.615,60.952,143.395
40956410,0.485,-0.146,0.014,-76.755,84.42,123.322
40956420,0.999,0.119,0.171,-31.395,135.205,145.88
40956430,0.717,-0.009,0.29,-11.655,183.925,179.357
40956440,-0.02,-0.127,0.446,-23.537,167.387,185.167
40956450,-0.175,0.077,0.749,-51.31,63.507,151.357
40956460,-0.029,0.143,0.854,-97.632,-97.562,104.93
40956470,0.47,-0.059,0.741,-133.367,-248.115,66.85
40956480,1.353,-0.312,0.564,-142.31,-313.74,45.692
40956490,1.942,-0.406,0.265,-100.415,-283.675,-7.315
40956500,-0.923,1.086,-0.554,204.19,-287.945,-15.225
40956510,-1.542,-1.879,0.484,112.577,-345.94,-95.182
40956520,1.996,-1.963,0.59,332.01,-16.73,267.067
40956530,-0.322,0.829,-1.409,492.502,7.787,223.37
40956540,-1.998,1.835,1.998,417.585,72.292,145.757
40956550,-1.885,-0.727,0.591,374.36,-27.615,97.037
40956560,-1.297,-1.119,0.928,347.305,-119.84,-76.457
40956570,-0.352,0.689,1.547,337.89,-84.945,-214.567
40956580,0.414,0.424,1.801,229.215,-29.68,-226.38
40956590,1.199,0.309,1.898,110.722,-17.78,-182.402
40956600,0.911,-0.052,1.55,31.71,-30.835,-86.852
40956610,0.542,-0.235,1.188,-29.837,-41.912,-7.647
40956620,0.085,-0.538,0.947,-68.39,-37.905,30.73
40956630,-0.052,-0.544,1.003,-78.995,-33.005,39.935
40956640,-0.124,-0.406,1.183,-94.062,-27.842,36.785
40956650,-0.219,-0.427,1.187,-131.46,-27.335,26.792
40956660,-0.183,-0.501,1.087,-170.205,-24.185,10.78
40956670,-0.427,-0.55,1.009,-207.637,-16.047,-11.917
40956670,-0.736,-0.381,1.209,-244.65,-24.062,-42.122
40956690,-0.672,-0.588,1.065,-305.62,-58.257,-85.767
40956690,0.444,-1.58,1.128,-382.777,-52.517,-116.252
40956710,0.621,-1.998,1.189,-422.59,2.152,-83.055
40956710,0.89,-1.998,1.555,-389.795,166.617,-9.345
40956730,-0.591,-1.969,0.767,-344.732,293.002,-10.85
40956730,-0.604,-1.944,0.282,-237.842,171.132,-105.927
40956750,-0.029,-1.969,-0.814,-128.152,6.93,-177.94
40956750,-0.55,-1.826,-0.816,107.467,-52.027,-232.872
40956760,-1.975,-0.277,-0.683,206.395,-68.25,-179.935
40956770,-1.953,0.749,-0.87,207.217,-114.992,-86.24
40956780,-1.252,0.882,-0.933,108.832,-160.072,33.827
40956790,-0.759,0.433,-0.391,-28.787,-175.402,125.475
40956800,-0.52,-0.027,0.055,-121.66,-167.247,169.96
40956810,-0.167,-0.221,0.338,-153.86,-151.112,185.377
40956820,0.094,-0.443,0.454,-165.847,-123.305,184.467
40956830,0.182,-0.46,0.477,-147.927,-91.28,166.967
40956840,0.13,-0.355,0.464,-113.347,-57.732,145.635
40956850,0,-0.131,0.42,-80.36,-32.725,122.71
40956860,-0.058,0.07,0.402,-56.21,-18.007,100.625
40956870,-0.1,0.184,0.416,-44.415,-9.887,83.982
40956880,-0.176,0.204,0.538,-35.385,-5.512,68.285
40956890,-0.255,0.509,0.479,-51.03,-13.125,53.602
40956900,-0.353,0.062,0.58,-22.977,-19.25,46.917
40956910,-0.284,0.208,0.633,26.565,-28.787,38.885
40956920,-0.263,0.08,0.512,58.117,-40.95,50.155
40956930,-0.184,-0.136,0.329,94.692,-44.38,66.097
40956940,-0.058,-0.359,0.113,155.347,-44.362,87.307
40956950,0.186,-0.389,-0.121,225.977,-39.812,108.22
40956960,0.417,-0.334,-0.574,254.572,-43.26,123.917
40956970,0.74,0.002,-1.084,243.862,-62.65,127.207
40956980,1.167,0.105,-1.58,185.115,-82.775,111.79
40956990,-0.558,-1.386,-1.441,156.73,-155.435,56.665
40957000,0.634,-1.998,1.149,111.212,-459.427,-300.23
40957010,1.376,-1.33,-1.527,377.247,25.2,22.312
40957010,-0.958,1.997,1.172,544.39,153.335,113.925
40957030,-1.786,1.619,0.896,390.775,32.375,90.055
40957030,0.281,-1.957,1.156,309.925,-106.277,88.812
40957050,-1.123,-0.076,1.371,329.84,-73.237,-13.825
40957050,-1.164,1.277,1.977,300.842,-53.462,-64.015
40957070,0.536,-0.658,1.561,99.032,-59.377,-128.415
40957070,0.642,0.339,1.502,41.72,-12.74,-134.295
40957080,0.752,-0.407,1.102,-42.087,17.325,-98.647
40957090,0.67,-0.295,0.978,-66.605,28.087,-56.42
40957100,0.53,-0.503,0.915,-83.195,30.572,-10.64
40957110,0.271,-0.458,0.967,-91.945,39.27,20.702
40957120,-0.041,-0.522,0.982,-105.56,52.622,33.932
40957130,-0.125,-0.455,1.057,-119.822,60.095,30.922
40957140,-0.151,-0.46,1.119,-147.192,69.422,18.427
40957150,-0.19,-0.461,1.195,-180.845,73.237,4.882
40957160,-0.333,-0.203,1.306,-217.07,71.33,-9.17
40957170,-0.259,0.082,1.575,-286.615,61.652,-25.742
40957180,0.524,-0.848,0.791,-384.352,104.562,-44.712
40957190,1.799,-1.987,0.755,-467.74,227.395,-34.037
40957200,1.983,-1.998,0.699,-479.64,421.137,6.825
40957210,-0.263,-1.997,0.24,-427.822,565.74,-1.82
40957220,0.465,-1.998,-0.437,-340.462,573.37,-32.48
40957230,1.86,-1.998,0.291,-178.08,566.475,-153.912
40957240,-1.282,-1.998,0.342,45.5,475.615,-308.857
40957250,-1.998,-1.385,0.539,231.647,257.6,-360.745
40957260,-1.781,-0.414,0.29,286.667,36.365,-350.84
40957270,-1.154,0.005,-0.158,235.865,-115.342,-318.745
40957280,-0.772,0.501,-0.582,195.86,-158.007,-303.782
40957290,-0.951,1.086,-0.608,176.505,-123.06,-283.5
40957300,-1.137,1.465,-0.405,139.037,-54.372,-227.412
40957310,-1.462,1.45,-0.155,60.532,10.675,-135.38
40957320,-1.851,1.104,0.244,-21.437,34.335,-39.025
40957330,-1.664,0.751,0.594,-79.327,13.912,40.11
40957340,-1.144,0.29,0.709,-105.262,-31.762,103.302
40957350,-0.598,-0.094,0.685,-101.535,-75.687,136.815
40957360,-0.193,-0.352,0.624,-74.812,-104.737,149.59
40957370,0.081,-0.574,0.5,-38.745,-129.447,149.415
40957380,0.444,-0.299,0.533,-11.69,-154.822,126.787
40957390,0.49,-0.77,0.149,-8.662,-187.635,99.015
40957400,0.868,-1.117,-0.212,79.1,-182.192,70.245
40957410,0.942,-0.958,-0.469,183.61,-147.017,31.272
40957420,0.817,-0.644,-0.851,250.67,-98.525,5.302
40957420,0.756,-0.289,-1.333,261.555,-42.595,-4.462
40957440,0.647,-0.049,-1.648,230.23,11.27,4.707
40957440,0.459,0.005,-1.782,149.52,35.087,16.275
40957460,0.654,-0.165,-1.754,22.47,16.957,22.33
40957460,1.083,-0.594,-1.541,-97.58,-2.642,27.527
40957480,1.204,-0.961,-1.106,-170.397,-12.075,25.147
40957480,-0.017,-1.873,0.448,-146.037,-82.53,-33.075
40957500,-1.998,-1.998,1.998,222.67,-120.715,59.29
40957500,-1.411,-1.641,-1.401,439.757,-133.332,260.365
40957510,1.941,1.959,0.603,542.57,-45.867,296.397
40957520,-1.72,0.212,1.099,316.925,94.797,123.06
40957530,-1.991,-0.809,0.983,303.047,-19.442,-41.23
40957540,0.622,-0.602,1.339,313.092,-23.415,-137.777
40957550,-1.023,0.488,1.977,267.207,22.102,-234.395
40957560,0.696,0.79,1.93,147.21,26.652,-251.265
40957570,1.179,0.111,1.716,23.187,24.745,-187.092
40957580,1.119,0.246,1.516,-33.005,7.385,-97.055
40957590,0.846,-0.271,0.994,-98.122,-23.747,2.17
40957600,0.35,-0.477,0.689,-108.78,-20.405,60.812
40957610,-0.014,-0.687,0.661,-94.552,-10.832,80.08
40957620,-0.119,-0.722,0.733,-73.36,-11.322,78.015
40957630,-0.218,-0.682,0.809,-62.912,-7.595,59.675
40957640,-0.222,-0.607,0.887,-63.595,0.35,36.82
40957650,-0.096,-0.574,0.949,-74.725,8.855,17.692
40957660,-0.098,-0.523,1.061,-93.292,14.612,5.705
40957670,-0.087,-0.484,1.162,-125.142,17.43,-2.432
40957680,-0.207,-0.557,1.204,-162.452,22.33,-12.775
40957690,-0.394,-0.389,1.373,-200.672,23.747,-25.795
40957700,-0.488,-0.284,1.59,-256.41,4.847,-51.712
40957710,-0.24,-0.655,1.323,-322.805,-6.702,-62.685
40957720,0.337,-1.646,1.461,-387.572,54.32,-14.49
40957730,0.518,-1.998,1.521,-418.932,190.225,47.757
40957740,0.094,-1.998,0.504,-356.702,297.027,80.01
40957750,0.081,-1.998,-0.209,-334.827,212.747,8.207
40957760,-0.154,-1.937,-0.91,-162.82,62.842,-71.89
40957760,0.074,-1.065,-0.201,23.887,13.457,-84.805
40957780,-0.31,-0.702,-0.098,67.76,-26.355,-43.435
40957780,-0.184,-0.385,-0.105,78.225,-67.34,-15.452
40957800,0.119,-0.14,-0.104,72.24,-82.862,-0.7
40957800,0.18,-0.009,-0.049,45.377,-85.015,7.087
40957820,0.122,0.288,0.136,15.242,-85.697,-7.315
40957820,0.166,0.605,0.248,-22.942,-79.1,-38.902
40957830,0.223,0.67,0.283,-55.09,-53.27,-62.212
40957840,0.116,0.749,0.396,-67.375,-4.025,-68.18
40957850,-0.293,0.824,0.457,-65.17,38.465,-66.727
40957860,-0.709,0.82,0.597,-59.027,60.882,-49.402
40957870,-1.018,0.563,0.768,-58.677,53.305,-5.985
40957880,-1.181,0.082,0.883,-55.422,7.262,46.865
40957890,-1.111,-0.513,0.72,-28.332,-70.525,90.737
40957900,-0.652,-0.619,0.787,14.192,-157.815,90.002
40957910,-0.6,-0.853,0.204,63.315,-244.895,86.66
40957920,0.017,-0.942,-0.32,183.75,-273.087,104.632
40957930,0.829,-0.764,-0.987,277.252,-242.935,87.132
40957940,1.401,-0.236,-1.82,332.92,-152.092,54.442
40957950,1.277,0.616,-1.996,302.96,-26.6,24.412
40957960,0.272,0.56,-1.761,180.53,52.255,21.717
40957970,-0.331,-0.299,-1.149,11.865,54.372,26.512
40957980,-0.196,-1.564,-0.153,-102.567,-17.727,21.927
40957990,0.733,-1.998,1.49,85.417,56.385,32.445
40958000,-0.641,-0.851,-1.997,489.44,-116.462,118.632
40958010,0.64,1.997,1.512,541.852,106.487,109.27
40958020,-1.958,1.446,1.675,310.135,-11.445,47.652
40958030,-0.172,-1.076,1.307,187.075,-67.392,49.997
40958040,-0.335,-1.095,1.708,226.555,-52.78,-24.535
40958050,-0.671,1.859,1.998,208.057,-32.532,-93.275
40958060,0.399,0.284,1.861,-64.085,-11.147,-117.705
40958070,0.126,0.122,1.428,-163.397,39.305,-135.887
40958080,0.291,-0.98,0.277,-196.962,42.402,-114.555
40958090,0.601,-1.628,-0.249,-154.857,44.467,-92.277
40958100,0.511,-0.81,0.262,-56.105,57.96,-72.275
40958110,0.448,-0.717,0.434,-18.83,54.197,-32.305
40958120,0.366,-0.651,0.68,13.702,50.347,2.415
40958130,-0.135,-0.48,1.031,27.055,53.48,21.332
40958140,-0.311,-0.333,1.175,10.797,53.147,17.955
40958150,-0.321,-0.379,1.153,-18.62,53.34,0.28
40958160,-0.095,-0.334,1.314,-53.34,56.84,-20.93
40958160,0.07,-0.137,1.439,-104.685,67.322,-35.805
40958170,0.08,-0.127,1.413,-172.935,77.56,-36.207
40958180,0.006,-0.453,1.234,-239.785,86.397,-36.435
40958190,-0.451,-0.066,1.104,-273.612,89.512,-32.812
40958200,-0.394,-0.4,1.051,-351.855,92.697,-50.12
40958210,-0.24,-1.255,0.96,-411.792,108.377,-67.252
40958220,0.69,-1.601,1.271,-425.372,174.02,-49.857
40958230,0.685,-1.997,1.197,-436.905,342.825,41.02
40958240,0.698,-1.974,0.165,-435.96,524.667,98.35
40958250,0.454,-1.995,0.328,-350.91,541.362,29.715
40958260,0.469,-1.997,0.296,-221.9,478.17,-22.942
40958270,-0.159,-1.91,0.468,-42.56,367.22,-91.595
40958280,-0.647,-1.131,0.7,138.932,243.355,-159.075
40958290,-0.618,-0.363,0.56,205.625,100.135,-182.822
40958300,-0.403,-0.053,0.434,187.53,-8.015,-175.245
40958310,-0.249,0.149,0.285,161.227,-56.997,-154.945
40958320,-0.261,0.392,0.239,146.877,-61.057,-145.582
40958330,-0.354,0.558,0.256,139.037,-50.785,-145.705
40958340,-0.501,0.697,0.33,129.395,-38.797,-140.892
40958350,-0.659,0.665,0.381,113.715,-31.185,-123.007
40958360,-0.861,0.504,0.44,97.3,-34.492,-94.22
40958370,-1.021,0.24,0.439,82.757,-61.092,-63.35
40958380,-0.851,-0.024,0.348,84.77,-103.32,-40.162
40958390,-0.793,0.012,0.233,104.65,-151.077,-17.132
40958400,-0.668,-0.029,0.034,104.597,-193.725,28.857
40958410,-0.319,-0.294,-0.279,98.472,-224.122,62.37
40958420,-0.063,-0.428,-0.476,108.517,-237.09,89.792
40958430,0.087,-0.561,-0.621,110.25,-237.895,111.702
40958440,0.245,-0.681,-0.73,101.517,-233.292,125.177
40958450,0.437,-0.797,-0.937,89.092,-221.27,126.84
40958460,0.704,-0.77,-1.102,80.08,-200.585,111.842
40958470,0.82,-0.708,-1.262,54.39,-168.192,86.415
40958480,0.763,-0.757,-1.551,13.527,-128.555,47.005
40958490,0.161,-1.974,-0.515,38.675,-155.855,-27.86
40958500,0.218,-1.998,1.998,188.562,-51.835,-2.257
40958510,-1.103,-1.998,-0.596,239.732,255.447,248.937
40958510,0.789,0.77,-0.51,513.24,-91.875,85.505
40958530,-0.452,1.957,1.998,437.027,151.532,-18.812
40958530,-1.958,-0.506,1.652,163.642,102.742,-95.742
40958550,-0.541,-1.935,0.468,158.322,17.972,-111.667
40958550,0.823,-0.317,1.572,186.025,43.47,-96.46
40958570,0.093,0.758,1.858,150.36,46.497,-138.337
40958570,0.56,-0.181,1.392,36.575,26.897,-115.885
40958580,0.506,-0.36,1.144,-13.842,1.19,-29.522
40958590,0.372,-0.317,1.05,-26.565,-13.545,15.837
40958600,-0.126,-0.601,0.787,-48.772,-20.895,37.047
40958610,-0.299,-0.667,0.663,-37.467,-26.775,37.485
40958620,-0.273,-0.797,0.622,-19.512,-25.007,15.295
40958630,-0.17,-0.693,0.661,6.58,-19.11,-12.215
40958640,0.048,-0.551,0.759,25.375,-14.455,-25.252
40958650,0.214,-0.472,0.874,28.455,-11.882,-22.295
40958660,0.262,-0.39,0.979,24.29,-8.942,-8.172
40958670,0.236,-0.366,1.035,11.847,-7.367,8.137
40958680,0.1,-0.33,1.083,-6.895,-3.395,21.017
40958690,-0.039,-0.343,1.076,-30.345,-0.91,27.002
40958700,-0.01,-0.409,1.094,-55.142,2.555,25.882
40958710,-0.01,-0.353,1.121,-75.215,5.162,19.267
40958720,0.049,-0.349,1.128,-100.905,6.685,19.11
40958730,0.118,-0.394,1.091,-131.18,7.192,22.557
40958740,0.114,-0.453,1.072,-158.427,9.625,23.292
40958750,0.162,-0.6,0.998,-180.722,15.417,21.315
40958760,-0.024,-0.413,1.141,-200.165,22.96,23.362
40958770,-0.159,-0.507,1.162,-238.21,15.592,6.702
40958780,-0.185,-0.798,0.966,-272.23,3.167,-2.782
40958790,0.141,-1.247,1.1,-309.05,5.81,-2.625
40958800,-0.05,-1.375,1.181,-294.332,33.25,23.345
40958810,0.169,-1.237,1.108,-272.597,81.34,60.147
40958820,-0.03,-1.318,0.876,-291.62,127.085,102.865
40958830,-0.3,-1.548,1.137,-314.335,98.367,101.237
40958830,-0.995,-1.992,0.561,-238.892,-2.782,49.612
40958850,-1.171,-1.998,0.168,-33.827,-102.602,16.012
40958850,-0.598,-1.725,-0.108,179.847,-148.732,19.355
40958870,-0.411,-1.246,-0.429,300.72,-150.412,42.56
40958870,-0.311,-0.78,-0.715,345.415,-145.722,84.525
40958890,0.033,-0.344,-1.193,352.782,-126.63,130.182
40958890,0.241,0.117,-1.586,340.007,-94.255,173.827
40958910,0.554,0.508,-1.46,273.507,-82.302,193.042
40958910,0.636,0.604,-0.993,136.605,-98.577,188.982
40958920,0.51,0.046,-0.481,-24.377,-127.89,174.23
40958930,0.413,-0.823,0.063,-130.795,-169.19,148.19
40958940,0.599,-1.447,0.356,-130.83,-203.07,104.265
40958950,0.9,-1.235,0.511,-51.345,-208.127,57.505
40958960,0.963,-0.634,0.464,8.96,-176.505,27.072
40958970,0.706,-0.321,0.207,18.83,-133.595,5.495
40958980,0.234,-0.21,0.027,11.41,-108.342,-25.27
40958990,-0.156,-0.001,-0.127,2.59,-112.262,-58.87
40959000,-0.235,0.289,-0.178,-19.757,-110.215,-63.035
40959010,-0.335,0.398,-0.153,-67.515,-100.66,-39.602
40959020,-0.487,0.318,-0.188,-116.165,-89.845,-7.542
40959030,-0.496,0.269,-0.215,-140.35,-82.687,24.045
40959040,0.538,0.033,-0.284,-169.032,-69.912,3.832
40959050,1.506,-1.816,1.998,110.512,105.945,76.947
40959060,-0.897,-1.998,1.61,259.682,352.887,182.385
40959070,-0.87,-1.644,-1.997,395.115,-170.677,-2.082
40959080,1.516,1.954,1.495,550.707,104.79,12.407
40959090,-1.733,1.134,1.585,408.38,65.975,-1.96
40959100,-0.796,-0.229,1.737,291.217,-9.327,-63.245
40959110,-0.178,0.085,1.952,242.882,-16.835,-85.907
40959120,-0.007,1.269,1.998,155.575,-23.87,-120.032
40959130,0.288,-0.019,1.555,-29.82,-22.575,-88.865
40959140,0.086,-0.298,1.035,-87.29,-18.06,-69.492
40959150,0.207,-0.845,0.494,-100.642,-21.98,-54.075
40959160,0.155,-0.692,0.633,-60.147,-16.065,-47.565
40959170,0.366,-0.436,0.97,-43.102,-4.287,-38.115
40959180,0.358,-0.19,1.129,-60.427,3.99,-27.037
40959190,0.299,-0.205,1.18,-93.695,11.69,-4.585
40959200,0.171,-0.332,1.141,-128.362,20.387,8.12
40959210,0.125,-0.362,1.153,-159.407,33.162,4.847
40959220,0.524,-0.315,1.485,-204.855,58.257,-3.185
40959230,-0.71,-0.652,0.895,-278.197,110.355,-13.527
40959240,-0.494,-0.587,1.284,-321.79,85.102,-85.207
40959250,-0.323,-0.515,1.229,-365.592,78.627,-131.617
40959260,-0.092,-1.07,1.243,-402.745,111.16,-147.402
40959260,0.239,-1.843,1.395,-407.172,178.745,-130.2
40959280,0.526,-1.933,1.25,-392.332,274.05,-85.89
40959280,0.255,-1.854,0.91,-391.667,335.58,-81.305
40959300,0.508,-1.998,0.563,-352.24,335.055,-125.772
40959300,0.491,-1.998,0.268,-233.065,317.502,-145.005
40959320,-1.708,-1.998,0.068,16.52,268.555,-230.737
40959320,-1.998,-1.24,0.003,244.335,187.39,-264.372
40959330,-1.757,-0.153,-0.152,367.727,91.455,-185.99
40959340,-1.289,0.341,-0.37,362.25,18.042,-50.347
40959350,-1.181,0.53,-0.499,298.025,-49.805,67.69
40959360,-1.156,0.486,-0.434,201.757,-124.775,147.7
40959370,-0.924,0.339,-0.448,115.062,-197.925,201.967
40959380,-0.362,0.288,-0.394,51.537,-245.175,250.512
40959390,0.139,0.25,-0.259,-3.22,-256.567,290.745
40959400,0.262,0.026,-0.143,-52.43,-251.247,307.457
40959410,0.486,-0.123,-0.09,-71.067,-236.11,310.467
40959420,1.033,-0.084,0.084,-65.485,-205.222,307.527
40959430,1.328,-0.047,0.222,-62.825,-168.49,289.957
40959440,1.384,0.022,0.365,-52.325,-126.717,244.895
40959450,1.25,0.025,0.592,-35.682,-90.545,185.972
40959460,0.952,-0.171,0.79,-24.797,-73.71,120.925
40959470,0.708,-0.467,0.836,-1.627,-71.207,61.565
40959480,0.517,-0.563,0.643,51.205,-74.882,17.57
40959490,0.3,-0.343,0.256,117.932,-78.855,-12.845
40959500,0.034,0,-0.161,168.7,-82.635,-31.237
40959510,-0.201,0.265,-0.676,180.757,-83.492,-32.515
40959520,-0.4,0.51,-1.058,156.415,-81.427,-14.682
40959530,-0.554,0.408,-0.887,100.94,-74.287,24.587
40959540,-0.552,0.52,-1.122,-11.777,-88.637,56.577
40959550,-1.111,-0.44,-1.263,-95.847,-109.585,132.895
40959560,-0.163,-1.998,1.344,-129.132,-200.917,98.14
40959570,-0.283,-1.998,-1.065,98.84,-50.137,136.832
40959580,1.485,1.555,0.455,530.635,6.562,52.552
40959580,-1.662,1.997,1.196,356.982,129.36,103.372
40959600,-1.643,0.391,1.645,65.87,-45.272,44.94
40959600,0.292,-1.86,1.399,-19.32,-17.01,-40.407
40959620,-1.038,0.069,1.702,110.355,8.05,-128.905
40959620,-0.111,0.767,1.578,-21.35,6.125,-173.285
40959640,0.409,-1.04,0.694,-147.875,-26.512,-130.83
40959640,0.535,-0.994,0.241,-85.487,-46.83,-78.085
40959660,0.384,-1.034,0.05,-32.042,-46.025,-46.987
40959660,0.187,-0.967,0.174,27.527,-30.047,-30.887
40959670,0.29,-0.903,0.478,77.735,-10.937,-25.725
40959680,0.158,-0.233,1.018,105.752,2.87,-31.01
40959690,0.271,-0.056,1.392,88.095,5.46,-15.627
40959700,0.327,-0.021,1.51,33.495,5.67,3.622
40959710,0.397,-0.147,1.419,-30.135,9.905,23.135
40959720,0.189,-0.084,1.587,-92.627,25.375,34.545
40959730,0.106,-0.08,1.586,-161.35,33.18,40.162
40959740,0.142,-0.193,1.531,-233.135,36.75,38.062
40959750,0.04,-0.538,1.023,-298.515,48.702,25.847
40959760,-0.427,-0.517,1.12,-304.272,47.862,2.065
40959770,-0.226,-0.55,0.949,-348.005,38.325,-19.075
40959780,-0.051,-1.18,0.916,-375.392,47.477,-31.465
40959790,0.155,-1.55,1.169,-366.117,87.08,-7.07
40959800,0.424,-1.34,1.174,-343.49,165.952,40.18
40959810,1.263,-1.866,1.476,-364.245,229.285,68.46
40959820,0.493,-1.998,1.288,-329.84,233.747,0.507
40959830,0.01,-1.998,0.826,-173.915,183.452,-64.312
40959840,0.126,-1.998,0.649,70.875,116.795,-105.892
40959850,0.053,-1.797,0.511,280.35,104.807,-156.747
40959860,-0.426,-1.331,-0.037,389.042,74.637,-159.39
40959870,-0.94,-1.036,-0.569,445.777,17.29,-140.507
40959880,-1.277,-0.717,-1.099,482.527,-59.377,-126.49
40959890,-0.936,-0.282,-1.637,479.762,-109.165,-124.81
40959900,-0.267,0.252,-1.713,441.052,-109.707,-109.69
40959910,-0.153,0.602,-1.653,372.102,-78.802,-61.46
40959920,-0.5,0.659,-1.547,283.867,-48.51,-7.035
40959930,-0.708,0.633,-1.21,177.52,-37.187,34.44
40959940,-0.627,0.61,-0.585,49.315,-41.16,80.552
40959950,-0.621,0.152,-0.082,-78.33,-52.902,135.012
40959960,-0.664,-0.652,0.216,-151.83,-71.785,179.165
40959970,-0.627,-1.114,0.25,-136.027,-93.765,202.037
40959980,-0.348,-0.827,-0.031,-65.695,-114.047,211.33
40959990,0.722,-0.182,-0.22,-20.352,-84.21,241.78
40960000,1.14,-0.097,-0.174,-48.387,-20.177,276.535
40960010,0.865,-0.465,-0.25,-90.877,8.487,247.397
40960010,0.785,-0.417,-0.125,-104.037,8.977,183.767
40960030,0.724,-0.203,0.085,-129.08,-6.317,130.007
40960030,0.685,-0.26,0.06,-174.475,-38.71,74.672
40960050,0.796,-0.313,-0.117,-208.985,-69.545,20.667
40960050,0.811,-0.164,-0.358,-211.155,-85.137,-19.267
40960070,0.69,-1.779,1.563,-159.635,-21.787,-58.66
40960070,-1.998,-1.998,0.008,233.852,169.382,150.64
40960080,0.642,0.556,0.115,521.272,-170.905,63.7
40960090,-0.139,1.497,1.551,432.845,34.422,59.43
40960100,-1.941,-0.035,1.648,303.082,-56.98,-66.587
40960110,0.077,-0.363,1.846,239.732,-67.462,-128.87
40960120,-0.188,0.846,1.997,174.3,-47.232,-189.227
40960130,0.476,0.197,1.533,18.882,-21.28,-170.502
40960140,0.299,-0.453,1.025,-53.725,8.942,-145.355
40960150,0.495,-0.484,0.797,-65.082,16.695,-125.072
40960160,0.646,-0.353,0.976,-65.922,25.007,-100.677
40960170,0.616,-0.037,1.252,-79.257,30.905,-61.215
