time[ms],accX[g],accY[g],accZ[g],Value 1,Value 2,Value 3
41048050,-0.519,-1.153,1.095,-313.022,-88.095,-40.005
41048070,0.53,-1.609,0.754,-331.24,-85.715,-57.68
41048070,1.998,-1.942,1.209,-394.747,-43.907,-60.217
41048080,0.448,-1.998,0.853,-358.277,181.895,-24.955
41048090,-0.598,-1.93,0.709,-226.94,192.412,-117.565
41048100,1.383,-1.998,-0.158,-126.875,111.072,-170.047
41048110,1.087,-1.93,-0.296,63.84,159.442,-224.63
41048120,-1.505,-1.078,-0.187,192.92,151.9,-298.672
41048130,-1.998,-0.224,-0.445,229.285,78.172,-284.69
41048140,-1.747,0.12,-0.544,194.46,4.147,-210.385
41048150,-1.075,0.209,-0.474,109.287,-27.772,-137.637
41048160,-0.957,0.084,-0.636,46.567,-18.917,-74.83
41048170,-0.978,0.194,-0.597,56.297,20.65,-19.617
41048180,-0.864,0.432,-0.407,63.7,60.322,25.532
41048190,-0.742,0.424,-0.193,31.272,83.982,72.992
41048200,-0.548,0.133,0.017,-24.535,100.94,125.545
41048210,-0.214,-0.13,0.129,-63.945,111.282,171.36
41048220,0.154,-0.213,0.287,-63.927,124.11,208.792
41048230,0.154,-0.291,0.371,-42.612,127.032,232.242
41048240,-0.048,-0.42,0.363,-22.96,113.767,242.235
41048250,-0.18,-0.546,0.269,-12.302,77.892,241.395
41048260,0.006,-0.413,0.397,-17.097,6.702,216.597
41048270,0.506,-0.505,0.202,-33.005,-82.355,184.17
41048280,1.22,-0.404,0.145,-5.407,-119.28,159.827
41048290,1.734,-0.175,0.131,-41.807,-116.375,120.032
41048300,1.742,-0.193,0.159,-92.12,-87.605,77.56
41048310,1.383,-0.692,0.203,-126.21,-44.537,37.835
41048320,0.577,-1.908,1.188,-37.555,-52.255,-22.207
41048330,-1.674,-1.998,1.998,196.892,-169.697,-16.555
41048340,-1.008,-1.998,0.06,215.267,-139.44,85.697
41048350,-0.218,-0.919,-0.215,364.49,-91.262,172.217
41048360,-0.027,1.272,1.713,308.56,-114.45,99.172
41048370,-1.883,0.615,1.313,277.707,-74.917,15.557
41048380,-0.557,-0.867,1.294,200.462,-92.4,-87.22
41048390,-0.035,-0.5,1.375,184.327,-37.152,-166.967
41048400,-0.038,0.476,1.669,151.06,-4.55,-187.565
41048410,0.581,-0.225,1.422,41.09,1.067,-154.577
41048420,0.515,-0.185,1.231,-0.945,1.592,-107.415
41048420,0.462,-0.388,0.929,-31.062,-5.005,-54.617
41048440,0.256,-0.696,0.682,-36.225,-10.885,-18.935
41048440,0.1,-0.627,0.801,-18.83,-6.107,-4.305
41048450,0.091,-0.389,1.044,-16.625,2.31,-1.4
41048460,0.125,-0.309,1.144,-39.007,13.282,1.68
41048470,0.208,-0.354,1.172,-70.98,24.062,7
41048480,0.237,-0.346,1.212,-105,38.937,11.165
41048490,0.323,-0.332,1.227,-138.232,56.437,13.702
41048500,0.379,-0.394,1.261,-187.407,87.482,13.842
41048510,0.032,-0.227,1.357,-246.242,123.917,3.727
41048520,-0.426,0.169,1.388,-319.34,138.337,-12.547
41048530,0.061,-0.502,1.189,-412.632,133.192,-28.472
41048540,1.216,-1.941,1.001,-506.957,209.527,13.405
41048550,1.669,-1.998,1.467,-564.602,396.847,122.552
41048560,1.632,-1.998,0.753,-504.525,480.34,49.035
41048570,1.775,-1.998,0.421,-262.342,550.847,-94.167
41048580,0.475,-1.998,-0.698,0.175,427.647,-197.015
41048590,-1.998,-1.893,-1.338,359.31,145.512,-348.04
41048600,-1.998,-0.057,-1.671,541.905,-86.695,-479.01
41048610,-1.385,1.438,-1.791,460.845,-225.312,-520.922
41048620,-0.78,1.723,-1.643,297.832,-173.215,-392.035
41048630,-1.65,1.531,-1.04,115.99,-83.457,-197.12
41048640,-1.998,1.32,-0.028,-81.55,-29.4,-64.33
41048650,-1.906,1.03,0.612,-201.355,-24.885,64.61
41048660,-1.115,0.626,0.762,-235.025,-50.522,163.24
41048670,-0.326,-0.076,0.752,-202.457,-56.682,192.43
41048680,0.01,0.158,0.874,-134.47,-34.807,155.47
41048690,-0.221,0.121,0.89,-60.672,-12.127,168.42
41048700,-0.031,-0.162,0.824,-22.732,5.11,164.972
41048710,-0.012,-0.408,0.696,34.965,3.657,159.897
41048720,-0.034,-0.44,0.585,101.867,-5.232,153.475
41048730,0.016,-0.461,0.376,151.952,-22.487,150.815
41048740,0.13,-0.505,0.104,178.29,-45.78,143.43
41048750,0.236,-0.562,-0.136,186.235,-63.665,119.297
41048760,0.295,-0.641,-0.314,170.94,-78.032,73.517
41048760,0.406,-0.536,-0.554,141.767,-91.507,28.805
41048780,0.362,-0.335,-0.709,109.095,-85.802,-1.277
41048780,0.163,-0.251,-0.803,63.455,-93.135,-22.277
41048800,0.16,-0.289,-0.665,11.445,-108.272,-24.972
41048800,0.201,-0.443,-0.342,-53.375,-120.855,-15.89
41048820,-0.004,-1.028,-0.072,-109.532,-148.05,-0.56
41048820,0.431,-1.302,-0.359,-30.362,-172.672,-11.62
41048830,-0.225,-1.872,1.974,84.945,-182.752,58.887
41048840,-1.004,-1.998,0.449,34.09,32.27,177.73
41048850,-0.508,0.281,-1.588,484.715,-314.965,179.532
41048860,1.069,1.343,1.872,285.617,-21.42,138.302
41048870,-1.973,-1.162,0.748,145.39,-1.277,42.49
41048880,-1.708,-0.43,0.988,184.135,-20.842,-35.577
41048890,-0.064,-0.935,0.879,141.242,22.645,-138.6
41048900,-0.792,-0.925,1.077,126.315,83.177,-215.705
41048910,0.475,0.121,1.305,117.232,77.385,-218.977
41048920,0.732,-0.39,1.08,67.392,50.732,-163.415
41048930,0.716,-0.167,1.124,64.872,25.025,-109.812
41048940,0.61,-0.268,1.04,50.4,-0.105,-48.405
41048950,0.384,-0.403,1.02,36.802,-12.582,-1.26
41048960,0.031,-0.446,1.054,20.965,-12.092,21.98
41048970,-0.115,-0.473,1.065,1.137,-11.672,21.857
41048980,-0.147,-0.417,1.063,-20.912,-8.505,13.265
41048990,-0.086,-0.459,1.082,-45.36,-6.265,6.86
41049000,0.05,-0.399,1.117,-70.157,-3.587,-0.665
41049010,0.117,-0.44,1.134,-93.152,-2.905,0.455
41049020,0.126,-0.333,1.213,-116.287,-2.17,10.045
41049030,0.132,-0.523,1.157,-155.89,-2.345,13.44
41049040,-0.105,-0.579,1.073,-191.362,8.347,13.667
41049050,-0.404,-0.501,1.132,-228.795,9.607,1.242
41049060,-0.468,-0.607,1.121,-276.587,-2.065,-18.602
41049070,-0.412,-1.248,1.149,-327.967,-14.612,-38.132
41049080,-0.182,-1.905,1.296,-357.14,3.045,-26.845
41049090,0.108,-1.998,1.663,-365.312,93.187,29.19
41049100,-0.62,-1.998,0.71,-322.28,118.877,57.487
41049110,-0.75,-1.998,-1.032,-258.335,-21.017,11.742
41049120,-0.635,-1.981,-1.873,-91.84,-111.947,-53.76
41049120,-0.58,-1.093,-1.374,72.765,-113.085,-26.407
41049140,-0.788,-0.502,-1.152,67.462,-156.38,37.065
41049140,-0.489,-0.177,-0.925,2.852,-240.642,67.48
41049160,0.142,0.007,-0.778,-78.277,-287.437,104.195
41049160,0.581,-0.099,-0.284,-143.342,-277.847,142.135
41049170,0.546,-0.276,0.097,-173.53,-251.37,153.982
41049180,0.41,-0.165,0.384,-164.377,-240.502,137.025
41049190,0.487,-0.041,0.484,-148.522,-237.002,113.697
41049200,0.727,0.009,0.52,-134.96,-217.525,92.382
41049210,0.722,0.087,0.571,-108.622,-176.032,71.12
41049220,0.503,0.204,0.649,-77.752,-125.072,50.89
41049230,0.217,0.155,0.746,-54.25,-87.36,36.19
41049240,0.143,0.17,0.655,-54.722,-68.197,19.302
41049250,-0.112,-0.282,0.592,-12.442,-56.332,18.042
41049260,-0.126,-0.209,0.642,61.897,-44.45,8.697
41049270,-0.138,-0.29,0.586,93.257,-42.665,-2.345
41049280,-0.238,-0.42,0.444,119.227,-39.567,8.365
41049290,-0.218,-0.36,0.257,157.36,-26.407,24.832
41049300,-0.369,-0.298,0.139,205.397,-11.445,47.39
41049310,-0.651,-0.06,-0.036,241.78,-18.637,60.305
41049320,-0.794,0.363,-0.219,247.485,-62.037,57.015
41049330,-0.46,0.997,-0.316,195.352,-93.292,72.502
41049340,0.453,1.134,-0.606,102.147,-58.817,107.327
41049350,0.484,0.973,-0.771,124.302,52.482,126.665
41049360,0.127,-1.805,0.483,181.982,-14.7,-51.485
41049370,0.722,-1.623,-1.026,167.737,32.48,-113.767
41049380,-0.145,1.997,0.881,531.632,264.757,-65.765
41049390,-1.998,1.25,1.215,391.282,181.125,7.455
41049400,0.129,-1.894,0.866,305.795,-50.015,50.102
41049410,-0.013,-0.055,1.441,449.75,-30.835,-29.19
41049420,-1.054,1.669,1.998,427.472,-37.905,-51.747
41049430,0.609,-0.682,1.894,99.627,-69.09,-59.01
41049440,0.549,1.058,1.908,39.392,-26.512,-57.4
41049450,0.197,-0.43,1.17,-124.88,5.81,-29.89
41049460,0.123,-0.579,0.694,-140.647,18.13,-20.772
41049470,0.118,-0.868,0.574,-125.877,21.332,-15.767
41049480,0.213,-0.583,0.834,-92.435,22.837,-8.207
41049490,0.17,-0.466,0.991,-91.875,26.407,3.605
41049500,0.091,-0.383,1.118,-106.942,33.39,9.992
41049510,0.143,-0.438,1.123,-133.315,42.682,12.757
41049510,0.047,-0.378,1.08,-155.557,53.27,15.767
41049530,-0.097,-0.306,1.176,-189.77,61.88,12.302
41049530,-0.41,-0.3,1.017,-233.485,53.987,1.085
41049550,-0.487,-0.674,1.006,-295.19,35.402,-25.007
41049550,-0.265,-1.296,0.95,-356.055,23.292,-50.96
41049570,-0.213,-1.288,1.094,-359.415,44.94,-63.297
41049570,-0.345,-1.799,0.938,-345.03,119.35,-34.685
41049580,-0.053,-1.998,0.8,-313.722,168.455,-5.495
41049590,-0.025,-1.998,0.897,-269.57,195.212,-48.195
41049600,-0.37,-1.973,-0.211,-169.032,145.88,-69.737
41049610,-0.01,-1.788,-0.01,-78.785,90.23,-114.1
41049620,-1.484,-0.947,-0.078,25.217,35.752,-124.127
41049630,-1.439,-0.04,-0.331,79.712,-32.042,-66.307
41049640,-0.998,0.239,-0.458,59.185,-64.085,58.03
41049650,-0.544,0.04,-0.367,28.84,-54.565,183.75
41049660,-0.031,-0.058,-0.013,-12.18,-47.582,254.082
41049670,0.184,-0.057,0.281,-50.732,-52.552,280.385
41049680,0.251,-0.199,0.477,-85.697,-60.322,285.232
41049690,0.506,-0.319,0.564,-119.455,-81.69,269.867
41049700,0.697,-0.483,0.614,-136.92,-109.637,244.825
41049710,0.844,-0.622,0.619,-125.755,-145.267,199.412
41049720,1.054,-0.563,0.531,-85.54,-181.23,136.745
41049730,1.399,-0.427,0.451,-35.962,-203.612,63.98
41049740,1.489,-0.431,0.424,-1.732,-200.06,-16.747
41049750,1.313,-0.502,0.408,27.212,-176.347,-93.59
41049760,0.994,-0.379,0.306,41.877,-143.062,-146.807
41049770,0.413,-0.582,0.072,77.472,-120.4,-165.462
41049780,0.083,-0.458,-0.303,140.962,-103.88,-177.747
41049790,-0.145,0.117,-0.798,181.247,-101.727,-183.12
41049800,-0.345,0.76,-1.266,202.877,-105.63,-175.245
41049810,-0.647,1.451,-1.169,197.4,-121.537,-144.917
41049820,-0.969,1.868,-0.814,94.727,-166.04,-100.747
41049830,-1.46,1.008,-0.945,-44.065,-234.097,-30.415
41049830,0.703,-1.972,1.947,-88.095,-76.877,234.395
41049850,-0.508,-0.999,-1.978,346.745,5.932,289.555
41049850,0.242,1.997,1.604,559.44,45.255,170.467
41049870,-1.998,0.545,0.94,316.33,-20.142,115.622
41049870,0.219,-1.998,0.606,188.09,-109.76,12.407
41049890,-1.281,1.268,1.721,488.862,-26.985,-169.61
41049890,0.169,0.948,1.998,276.237,-16.257,-237.545
41049910,0.972,0.099,1.832,58.677,9.782,-225.26
41049910,0.997,0.44,1.621,5.687,24.535,-147.227
41049920,0.68,-0.366,1.078,-80.482,8.19,-51.31
41049930,0.489,-0.446,0.905,-94.762,-9.012,12.722
41049940,0.175,-0.507,0.887,-102.76,-5.355,46.725
41049950,-0.122,-0.526,0.978,-107.467,0.21,56.052
41049960,-0.226,-0.482,1.055,-112.577,4.48,48.247
41049970,-0.249,-0.546,1.001,-128.205,5.372,29.557
41049980,-0.08,-0.629,0.923,-142.905,9.38,11.095
41049990,0.155,-0.522,0.967,-151.48,20.492,1.662
41050000,0.083,-0.446,1.09,-179.917,57.89,-0.875
41050010,-0.415,-0.385,0.945,-207.777,69.597,-13.037
41050020,-0.359,-0.39,0.826,-234.955,56.105,-40.53
41050030,-0.189,-0.835,0.851,-272.335,39.462,-49.525
41050040,0.094,-1.059,0.765,-276.447,47.792,-44.957
41050050,0.221,-1.55,0.77,-275.572,83.667,-23.922
41050060,0.401,-1.589,0.519,-233.59,129.08,8.715
41050070,-0.092,-1.779,0.895,-157.465,138.425,39.672
41050080,0.203,-1.896,0.827,-119.945,89.6,29.75
41050090,0.085,-1.472,0.316,-14.612,-2.432,-33.46
41050100,0.044,-1.191,0.303,46.217,-62.405,-55.597
41050110,0.325,-0.962,0.136,109.865,-60.987,-38.587
41050120,0.399,-0.766,-0.036,141.19,-49.805,-44.887
41050130,0.42,-0.536,-0.354,161.49,-26.88,-49.192
41050140,0.369,-0.2,-0.557,179.847,6.107,-52.622
41050150,0.24,0.053,-0.549,167.667,8.662,-66.78
